sl_100_86400_20291218 Coordinates.csv
2029/12/18 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:35 2024,
Start: 2029/12/18 07:47:00.00, Stop: 2029/12/19 07:47:00.00,
TIME_UNITS,STARLINK-3734 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-30716 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-6297 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-31665 - X-Coordinate,STARLINK-4800 - X-Coordinate,STARLINK-31392 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-30346 - X-Coordinate,STARLINK-11183 [DTC] - X-Coordinate,STARLINK-3868 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-2453 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-31123 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-32229 - X-Coordinate,STARLINK-5878 - X-Coordinate,STARLINK-4764 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-31481 - X-Coordinate,STARLINK-4111 - X-Coordinate,STARLINK-5266 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-4206 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-31614 - X-Coordinate,STARLINK-2241 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-5810 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-3702 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-4190 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-3773 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-3884 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-5726 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-5877 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-30716 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-6297 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-31665 - Y-Coordinate,STARLINK-4800 - Y-Coordinate,STARLINK-31392 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-30346 - Y-Coordinate,STARLINK-11183 [DTC] - Y-Coordinate,STARLINK-3868 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-2453 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-31123 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-32229 - Y-Coordinate,STARLINK-5878 - Y-Coordinate,STARLINK-4764 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-31481 - Y-Coordinate,STARLINK-4111 - Y-Coordinate,STARLINK-5266 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-4206 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-31614 - Y-Coordinate,STARLINK-2241 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-5810 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-4190 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-3773 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-3884 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-5726 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-5877 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-30716 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-6297 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-31665 - Z-Coordinate,STARLINK-4800 - Z-Coordinate,STARLINK-31392 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-30346 - Z-Coordinate,STARLINK-11183 [DTC] - Z-Coordinate,STARLINK-3868 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-2453 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-31123 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-32229 - Z-Coordinate,STARLINK-5878 - Z-Coordinate,STARLINK-4764 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-31481 - Z-Coordinate,STARLINK-4111 - Z-Coordinate,STARLINK-5266 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-4206 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-31614 - Z-Coordinate,STARLINK-2241 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-5810 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-4190 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-3773 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-3884 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-5726 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-5877 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4938.6155,-4310.8676,1681.8704,1345.0220,334.4226,5377.8458,-3240.8009,4909.8491,2867.9860,3696.0278,-6319.3165,-6250.8695,-4186.8001,-6527.7476,5967.9154,5580.1840,6732.2285,3268.1801,0.0000,3383.2599,3065.0018,-3844.3177,-5267.1095,0.0000,-1974.9256,2762.5400,3959.1739,898.9665,-811.4305,6510.3268,5528.6356,-3847.9860,2676.6269,-329.3120,-1861.3157,472.6005,4423.9029,-3249.1715,-6298.3883,5436.5495,4531.8688,-386.9500,3060.9260,3262.8014,0.0000,-5143.1213,4404.1394,725.4008,1030.1292,-4053.7312,4593.1536,-4415.4995,4307.3169,4724.7307,3777.1063,3235.2667,4825.0398,4468.7145,0.0000,5294.7870,-3128.0967,3652.1853,499.1054,-1504.9142,569.4735,4622.0261,-981.8731,5640.2961,-1625.5645,-3639.5131,-6389.3519,3246.2012,-2413.3747,1180.2489,-3408.4097,1356.3133,4137.3663,-5630.2916,4857.6129,-1801.4331,0.0000,-119.7607,1422.1170,1677.7642,-5576.5386,347.5144,4695.7555,-3121.8156,3130.1392,4892.8344,-2543.3325,-796.6824,1025.4698,-3911.4154,5896.2731,5481.1252,1754.9715,-158.9700,-5569.4058,0.0000,337929.5545,304795.2312,325859.5949,326980.9124,323218.3159,322326.1104,318193.9680,320211.3776,62331393.7139,62300571.6779,62302920.9363,62307966.3809,321769.4054,62312988.2962,4090.7706,-207.5269,-3791.7930,6105.6040,-6797.8217,-4120.3480,-4423.9457,-3000.4206,3003.6184,-5823.9526,1274.3889,2345.0011,-2467.8206,-580.4643,-1231.7004,-2778.8708,-595.5298,-4838.1750,0.0000,4935.7146,-4433.9919,4272.8971,-3207.1057,0.0000,-5862.0482,6331.0546,-4638.0383,-5218.6239,658.2887,2041.0119,-3073.4124,1485.9398,5960.1511,-6712.7038,6400.5220,2978.3595,4351.3416,2426.7432,2970.0625,3612.6975,-213.7229,4198.9819,-2696.7659,3386.5578,0.0000,-888.3759,-2605.8371,4094.7355,4904.4105,297.4589,-4868.0865,-1842.7853,2763.5391,3816.0433,3601.0352,-4395.6146,-749.2824,-5005.9497,0.0000,-3580.2898,5959.6488,-3081.2301,6369.1518,2762.1451,4875.4036,2438.3440,6484.4322,199.7586,5405.5755,-4009.7393,-2442.6785,2622.0461,4856.5226,-5191.5458,4824.7775,-4243.7596,4891.7824,2985.8967,-4561.4048,-3709.3604,0.0000,-4954.9461,5455.4641,4578.0027,-3378.3979,-3290.7281,-1717.0702,4207.1648,2697.4002,956.8318,4205.9637,4600.9336,-6024.6487,-5641.4240,3572.3027,-3017.3303,6332.4797,5096.1312,1049.3569,0.0000,-196499.1740,-183587.2023,-195720.9086,-192029.3805,-184342.5317,-186804.5778,-192542.8805,-191662.0212,277511821.3835,277528897.5293,277536380.4100,277526563.9830,-191728.8329,277520675.5171,2537.5718,5167.5248,-5539.1606,2944.0331,453.7739,-864.7384,4213.9943,-3722.9533,5429.1837,818.2699,-2503.5131,-1346.3110,4940.8376,-1939.5074,-3267.3960,-2735.9565,1296.1758,-3706.4198,0.0000,-3416.6500,-4312.3892,3790.4843,3167.3891,0.0000,3118.3079,-259.8333,2653.9919,-4435.0193,-6849.8862,-1233.2869,2466.3404,-5463.9172,-2262.4443,-1662.3789,-1822.1705,-6174.7625,-3042.4710,5406.3744,-225.8782,-2179.5442,-5287.1993,-5222.1552,5436.8640,4946.6295,0.0000,4549.9691,-4399.4451,-5505.0081,-4761.2625,5413.2635,1625.9313,4901.9622,-4658.7402,-3070.1391,-4381.2630,4111.5905,-4821.5461,-1752.9391,0.0000,-2049.0695,-1469.2766,-4974.1152,-2694.5799,-6244.5385,4811.0464,4450.1414,-2295.3309,3971.9438,-3961.3237,-4243.2048,-719.4624,5465.6206,-4223.6228,-4309.0394,-3568.3145,-5301.4001,2560.4247,-2704.8922,-1507.9866,5510.8685,0.0000,4665.3549,3792.4824,-4854.5418,1710.9268,6066.2092,4558.0666,-4521.5211,5488.9962,4563.2187,-4676.2469,5104.7934,3210.4399,673.4788,-816.8269,2914.8045,-1772.0113,-4696.1129,3973.7925,0.0000,155139.6682,150583.6606,153927.5576,152464.7829,157338.0597,149857.6815,143002.6918,150744.4116,-106127921.0293,-106161103.9617,-106112773.0016,-106126039.7112,151677.4999,-106128395.8855,
3600.000,-4355.2872,5348.8036,2184.1357,-3028.2420,2310.4673,-3224.5661,6088.7358,-4418.1173,-5558.2276,-2034.7159,5789.4447,4414.9734,4154.5858,4381.9764,-2632.3684,-1643.1187,-5748.6500,-1191.6676,0.0000,-4040.3144,-1824.8488,-328.8295,5042.6048,0.0000,4254.5389,-3654.1071,-1851.5207,2926.8094,4559.3834,-6227.9607,-3886.7507,1812.6089,-4720.4507,2217.2549,213.3823,1305.5450,-6340.1196,98.9392,4515.2522,-4464.4436,-6783.8461,-4695.7619,-23.4244,-4584.2776,0.0000,6053.9365,-2300.7101,-4831.0291,-2339.7970,3608.4943,-3007.4758,6713.2639,-6377.0583,-6566.4995,-5516.7353,-1910.0317,-5596.0411,-1199.6229,0.0000,-3394.2096,1345.2795,-2725.0331,1172.6216,-2924.7737,-4086.0229,-6587.7696,-1216.0563,-2885.3326,-111.8277,4180.2429,5150.9766,-6069.2349,-2020.5016,2956.4328,1352.6356,1489.2610,-4202.5279,2257.8703,-2524.6516,5536.4905,0.0000,4046.4588,-4736.2173,-4453.8693,4280.9860,-607.1369,-4709.4804,483.4052,-5581.7062,-2660.7640,-2506.5693,-3356.4019,2079.2659,4305.8127,-5700.2099,-4417.4523,-3350.3001,-3808.8960,2990.5171,0.0000,376809.4588,340483.8118,361967.8024,361447.9115,360424.1312,359891.0719,355854.6905,360881.8827,-11657337.8488,-11686284.0211,-11693038.1690,-11685381.5020,359298.5454,-11675928.4040,-496.0322,-3728.6340,5276.5572,-6058.0481,5484.6993,4785.1587,2989.2995,5188.5422,653.2327,4164.9674,-3582.1847,-4439.1950,-1820.4499,-2674.2957,3261.1760,4697.2335,2842.0002,6797.1953,0.0000,-888.9831,6645.1382,-5123.7416,-613.6754,0.0000,2770.4972,-4103.2109,5818.9799,3108.0220,2795.9064,-380.3641,5325.0267,-5469.4252,-4828.7767,4289.0687,-6406.4886,2592.4704,-2685.6191,-5928.9855,-2479.1289,-183.8574,1119.5977,-2802.0047,5990.5404,1242.0596,0.0000,-2504.1013,6185.6158,-2794.5048,-531.4491,-4843.1494,5520.4698,-445.7392,357.1458,-1540.0242,761.5418,6565.7016,3798.3984,5247.4579,0.0000,4920.6682,-6067.1202,6136.4595,-2401.9913,-2170.3799,-1956.5473,647.1067,-6709.1059,2983.3235,-6890.7211,-425.9475,-69.6567,261.5925,-4962.3534,3074.3904,-6762.9278,6288.6990,-1255.2708,-4582.4416,5846.1819,1841.4106,0.0000,2016.6542,-2069.6222,-911.7606,-501.6301,-2304.1628,4853.5920,-6564.6561,885.5450,3665.9244,-3820.3311,-3279.0161,3651.9418,2971.8344,-725.5958,5259.0323,-2929.4744,-4495.0493,-4239.8611,0.0000,-104474.5608,-100598.8738,-109887.2716,-106553.0262,-97155.5989,-102531.4441,-105049.5106,-104667.9581,284219681.9207,284232077.5229,284240308.9514,284227921.8674,-104923.9875,284227368.8972,-5335.0877,-1716.4758,3893.2943,1374.9030,3325.4361,-3658.8504,-1383.0107,-693.7290,-3945.9713,-5174.1276,-1209.2909,-2683.1947,-5256.0825,4503.8551,5485.2211,4633.5208,2492.3044,399.8071,0.0000,5496.1057,359.4960,-4600.2597,-4727.6636,0.0000,-4722.4150,4183.3774,2634.5682,5413.7208,4384.8970,-3030.0696,1626.6094,3679.1113,-1482.5502,4948.8659,-2584.0552,6207.7358,-570.7995,-3264.7493,4685.4512,5220.7401,1084.9199,3876.8471,-3231.9714,-4918.0413,0.0000,-2261.7805,1384.6513,4041.0822,6472.8129,-3079.8844,2806.3822,-1325.9294,2648.4571,-892.2432,3914.7727,131.5159,1127.5866,4362.5177,0.0000,-3054.1500,-2979.4486,1560.5337,6384.3032,5954.6131,-5184.4065,-1839.6371,-1331.3196,-5526.5987,-196.8630,5432.0222,4548.5816,-3247.3066,4300.7449,5343.5764,134.9621,2471.8605,-5336.3004,4660.4048,-2477.4903,-3670.0861,0.0000,-5100.7309,-4423.8336,5153.2665,-5188.4810,-6496.6728,-362.6367,2117.1185,-3925.6571,-5028.5496,4999.3431,-5098.9522,-5487.9874,-4503.6745,3886.1867,715.0997,5136.2362,3638.2985,-4593.3004,0.0000,155523.3906,150726.5741,154577.6854,150901.0523,157985.8702,153783.3292,142970.3103,152879.8781,-106093722.9026,-106129374.5483,-106084212.6347,-106101308.9972,152134.3359,-106097284.1135,
7200.000,3320.0526,-3351.5788,-4345.1101,3779.3882,-4734.8183,-1208.9561,-6481.9098,1510.1424,6138.9154,-1797.2300,-2851.9759,-110.7396,-3916.7806,-919.3611,-1106.5025,-2749.5021,2278.4268,-1232.6617,0.0000,4503.9342,-125.7497,4108.2943,-4104.2546,0.0000,-5962.0324,4199.4200,-2444.0548,-6150.1829,-4080.0517,3655.4493,-114.6913,-19.5019,5191.6147,-4536.4695,2250.3091,298.5461,5759.9336,2111.5703,-266.4745,2817.8572,5792.2177,6576.3147,-2064.6443,4909.1527,0.0000,-5043.0723,-722.4398,6736.9240,4507.2887,-1985.7250,-601.9492,-5682.9377,6280.5212,5099.1174,5402.0363,-487.6486,3789.1681,-2851.3777,0.0000,-1393.4290,1830.2894,1015.5613,297.2778,6001.1645,6537.7346,5825.9187,3285.6193,89.0855,1832.4373,-4394.0950,-2357.7476,6443.4769,5370.9715,-6275.9099,1202.1090,-3003.6354,3961.3342,1691.1067,-1480.8055,-6862.2841,0.0000,-6583.4575,6443.0374,6250.9188,-1737.0254,-1965.9199,1945.1954,1792.7658,6123.2760,382.4595,6006.0722,6327.4593,-5362.6733,-4037.0821,4200.8139,1414.2296,4734.9745,6176.8346,-200.5541,0.0000,390900.4150,354227.5466,375029.9707,370899.4796,374529.3890,375035.8595,370197.5335,372193.5229,-84869149.1530,-84894813.1829,-84909875.2836,-84893836.7012,373874.5962,-84887389.8427,-3831.4831,4870.0016,-5376.8142,3161.9776,-1684.9671,-3912.9034,-714.6227,-4845.0598,-3000.4419,-1762.1526,4737.5548,4981.0640,5194.0164,5629.4567,-5331.6949,-5480.9504,-4560.3996,-6028.9418,0.0000,-3391.5569,-5752.0488,4999.3321,4412.1053,0.0000,785.6395,-119.9073,-3171.7839,-1094.6495,-5546.3658,-2249.0367,-5139.8383,6800.3363,1584.6225,-579.0741,3776.1814,-6556.2704,-173.7056,6225.7367,2370.7101,-4078.0092,-1097.5138,864.0672,-6310.4225,-4581.7910,0.0000,4535.3346,-6085.7462,1465.0186,-3215.7035,6231.9021,-4228.0896,2114.0825,-2717.6339,-1745.3120,-4124.0807,-5295.7086,-4639.8694,-4593.7930,0.0000,-3784.2769,3802.7566,-6191.2073,-2954.0487,2572.2727,-572.3030,-3010.4425,4486.3364,-5922.6607,5141.9373,4380.7409,3652.5444,-2136.2597,4034.0396,-944.9441,5894.6196,-5947.2657,-3172.1950,5578.6252,-4802.8509,-209.4768,0.0000,620.1699,-1485.1397,-2067.6189,5003.9857,5972.1612,-4986.5121,6485.1861,-3120.8589,-6626.9213,2863.1744,2032.4180,-866.1247,1432.2542,-2988.7751,-5520.8322,-1793.2896,3118.2453,6499.8254,0.0000,-5625.0550,-11495.7039,-17251.6546,-12815.6706,-3612.6864,-14455.2957,-11017.0635,-12120.2065,271538159.8146,271547556.1653,271552041.1410,271539076.8477,-11553.7130,271544753.8097,4672.4783,-3244.4043,163.2760,-4855.0653,-4616.8461,5455.4450,-2325.0697,4592.3276,-400.7733,6463.6468,4140.5882,4633.0683,2403.4675,-3767.2292,-4259.9869,-2957.6507,-4630.2593,3141.0539,0.0000,-3960.0369,3798.7362,2358.4559,3427.5727,0.0000,3437.9861,-5494.4251,-5319.3111,-2944.7076,723.2592,5434.5539,-4443.2316,737.8084,4270.0556,-5202.4774,5318.3665,-2029.0605,3801.8751,-1606.0911,-6550.4459,-4774.8398,3699.3024,997.3518,-1496.2908,1256.9867,0.0000,-1424.3586,2808.3915,33.4026,-4143.5082,-1780.8180,-5410.5789,-3204.9013,1003.4355,4141.1123,-461.4609,-4306.1026,3332.7016,-4345.7168,0.0000,5352.6201,5434.0958,2847.3014,-6269.7190,-2502.7149,2058.0462,-2053.7004,4155.4458,3545.7033,4199.2976,-2966.7737,-5335.0380,-1158.6275,-1435.6568,-2571.8760,3366.6982,1862.6720,4671.5171,-3736.0872,4619.3473,-609.0287,0.0000,1629.3879,1579.1060,-1988.4860,4162.4928,2879.2508,-4154.7751,1596.2946,-305.9947,1297.0124,-1309.7837,1944.3881,4259.1461,5398.5200,-4652.0542,-3906.0758,-4551.1300,-369.6501,2377.8735,0.0000,155857.1687,150869.8871,154561.0852,152251.0418,158223.6302,153464.6174,143549.3699,152150.6731,-106059714.7627,-106097152.0705,-106056070.5352,-106074797.0083,152579.2557,-106066131.6964,
