sl_5_5400_20290413 Coordinates.csv
2029/04/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:15 2024,
Start: 2029/04/13 07:47:00.00, Stop: 2029/04/13 09:17:00.00,
TIME_UNITS,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-30127 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4722.9327,-2895.6533,-2731.0832,-1513.4525,4710.4098,-230126.3402,-232054.9313,-225204.6929,-227699.7659,-232524.4504,-230419.5787,-223082.8498,-225131.7636,75663203.7497,75654412.2930,75647538.4706,75643315.7739,-225483.4860,75647804.7585,2145.4886,3271.8305,6001.5842,-4179.7850,-2073.6663,346775.5302,312830.3784,334591.0862,333838.2422,326782.4983,327341.7988,326021.5141,328240.4075,-65432946.7953,-65473215.1579,-65445492.0258,-65429277.5550,328740.2262,-65426099.8611,-4285.8472,-5363.4422,-2034.2525,5269.0388,-4650.5347,83266.6238,77276.1281,82043.2826,81793.7209,85894.0461,77522.3488,71665.4701,78523.1663,5556146.2648,5535742.8898,5530764.8478,5549667.5423,80194.2857,5544597.6227,
300.000,-2966.2011,-1624.4146,-1220.4141,-3113.5120,3890.2374,-237490.4037,-238651.0277,-231979.9386,-234491.7499,-239454.0198,-237260.6052,-230050.3250,-232198.8454,77078539.8310,77070707.7405,77063413.9082,77058883.0583,-232388.0793,77063103.8482,3184.6093,4878.1877,5765.1664,-2717.3831,-3994.7964,341787.1998,307915.3883,329690.4442,328873.5255,321883.3563,322459.7420,321160.8294,322941.5970,-63762252.1550,-63802281.0060,-63774467.1203,-63759271.7327,323868.6777,-63755333.5009,-5132.7551,-4627.4591,-3591.8547,5517.5940,-4125.7509,83357.5200,77373.7561,82216.4219,81723.8107,86049.6092,77898.2732,71691.5182,78803.4127,5556592.9315,5536084.0607,5531092.1121,5549774.3228,80300.8193,5545136.7876,
600.000,-905.1608,-239.9303,444.0829,-4447.1434,2733.5876,-244745.9512,-245142.6152,-238649.1988,-241170.0693,-246276.6584,-243986.2207,-236913.1366,-239158.2239,78456985.4631,78450104.7698,78442383.6623,78437626.5664,-239187.4356,78441508.9761,3938.4919,6021.7218,4977.6126,-1026.4171,-5535.8193,336641.2501,302862.5990,324642.1925,323758.8255,316838.3032,317438.5461,316152.5724,317563.4454,-62060948.2791,-62100716.5059,-62072813.1717,-62058609.4530,318852.1429,-62053959.4181,-5381.2367,-3393.9293,-4760.1568,5167.5852,-3160.7062,83448.1728,77471.5870,82385.8711,81650.3096,86201.9986,78280.1463,71722.2117,79201.5923,5557034.3479,5536425.4690,5531423.3531,5549837.1124,80407.3099,5545675.8822,
900.000,1235.6169,1132.9019,2105.4688,-5376.9336,1342.7578,-251889.5770,-251526.8361,-245209.5021,-247731.1953,-252989.3457,-250592.5992,-243668.1019,-245997.8730,79797878.8237,79791941.0812,79783785.1600,79778879.9780,-245878.5114,79782358.3880,4328.4529,6581.4469,3727.8054,725.6089,-6545.2353,331340.0530,297674.2508,319448.6804,318495.7607,311649.6697,312281.3103,310998.9695,312137.9069,-60329849.5645,-60369336.3289,-60341345.1454,-60328094.8928,313692.8948,-60322792.1600,-5002.6333,-1794.8798,-5413.2830,4256.9092,-1858.0068,83538.5832,77569.6245,82551.5102,81573.3562,86351.2415,78667.8126,71757.5133,79695.7156,5557470.5581,5536767.1209,5531758.6759,5549859.5227,80513.7575,5546214.9067,
1200.000,3225.1695,2373.9957,3602.7235,-5801.4192,-160.3356,-258917.9274,-257800.8807,-251657.9304,-254171.6228,-259589.1084,-257075.8684,-250312.0882,-252707.6472,81100576.0642,81095572.3586,81086973.8215,81081993.4875,-252458.3118,81085008.3105,4307.4809,6493.1919,2146.8051,2369.7709,-6922.6511,325886.0547,292352.6429,314112.3219,313085.8972,306319.8499,306991.2788,305702.3189,306689.8602,-58569784.7148,-58608969.4637,-58580892.3416,-58568547.4243,308393.2706,-58562660.5774,-4040.7224,-2.2232,-5481.0755,2884.1739,-356.5800,83628.7524,77667.8726,82713.2266,81493.1456,86497.3636,79061.0376,71797.3882,80255.3537,5557901.6087,5537109.0228,5532098.1868,5549846.0497,80620.1619,5546753.8609,
1500.000,4850.6826,3378.4412,4786.0607,-5666.5066,-1644.5160,-265827.7025,-263961.9892,-257991.6204,-260487.8765,-266073.0218,-263432.0951,-256842.0138,-259279.6536,82364451.6196,82360372.5794,82351323.3707,82346334.2611,-258923.8926,82348833.2595,3865.9881,5757.5540,393.9533,3752.0373,-6629.2555,320281.7742,286900.1327,308635.5936,307530.7255,300851.3009,301571.8481,300264.9895,301234.7439,-56781596.3433,-56820458.8191,-56792297.9988,-56780801.5855,302955.6701,-56774407.4276,-2606.9831,1790.6471,-4956.2165,1198.2561,1183.0083,83718.6814,77766.3353,82870.9148,81409.9468,86640.3890,79459.4826,71841.8035,80844.2602,5558327.5484,5537451.1810,5532441.9938,5549801.9487,80726.5233,5547292.7448,
1800.000,5940.2998,4065.2348,5531.6926,-4972.5756,-2980.6244,-272615.6577,-270007.4524,-264207.7646,-266676.5197,-272438.2116,-269657.2684,-263254.8502,-265708.3531,83588898.5082,83585734.3153,83576226.1369,83571286.9685,-265272.3613,83573226.3406,3034.6662,4441.0570,-1358.9889,4747.8453,-5692.1804,314529.8029,281319.1350,303021.0337,301831.6335,295246.5416,296026.5750,294689.4201,295777.1718,-54966140.5705,-55004660.8207,-54976418.8897,-54965706.9824,297382.5548,-54958888.9712,-868.2930,3390.0165,-3894.9822,-617.7857,2595.8285,83808.3713,77865.0167,83024.4771,81324.1257,86780.3406,79862.6710,71890.7285,81423.7170,5558748.4282,5537793.6018,5532790.2065,5549733.0563,80832.8414,5547831.5586,
2100.000,6381.8306,4383.4549,5754.8855,-3776.0704,-4052.6513,-279278.6054,-275934.6134,-270303.6123,-272734.1700,-278681.8551,-275747.2804,-269547.6230,-271990.3848,84773328.6238,84771069.0236,84761093.3468,84756254.3683,-271500.8785,84757599.5409,1883.6453,2670.0814,-2944.3862,5273.4064,-4202.0443,308632.8026,275612.1203,297271.2406,295989.8743,289508.1516,290359.1832,288978.1173,290310.7533,-53124286.6136,-53162445.0005,-53134124.9107,-53124128.0949,291676.4471,-53116974.5620,972.1016,4623.1703,-2411.5852,-2366.8265,3730.4762,83897.8230,77963.9212,83173.8234,81236.1758,86917.2395,80269.9423,71944.1345,81956.1502,5559164.3015,5538136.2915,5533142.9360,5549645.5754,80939.1162,5548370.3020,
2400.000,6134.9126,4315.3530,5419.9941,-2185.0720,-4767.6307,-285813.4163,-281740.8680,-276276.4713,-278657.5231,-284801.1828,-281697.9073,-275717.4136,-278124.1610,85917173.0179,85915807.3303,85905355.4087,85900657.9209,-277606.6590,85901384.0110,517.4390,618.2848,-4214.6783,5292.4626,-2303.9172,302593.5048,269781.6142,291388.8713,290006.5306,283638.7700,284573.5684,283133.6548,284819.1151,-51256916.3710,-51294693.5806,-51266298.6656,-51256943.9659,285839.9285,-51249546.2305,2698.4549,5357.2107,-666.3772,-3859.4300,4465.4418,83987.0377,78063.0530,83318.8718,81146.7592,87051.1057,80680.3922,72001.9948,82408.5077,5559575.2238,5538479.2565,5533500.2953,5549545.8440,81045.3478,5548908.9752,
