sl_100_86400_20291002 Coordinates.csv
2029/10/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:35 2024,
Start: 2029/10/02 07:47:00.00, Stop: 2029/10/03 07:47:00.00,
TIME_UNITS,STARLINK-31434 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-2702 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-3567 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-5643 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-1544 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-31961 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-31479 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-3232 - X-Coordinate,STARLINK-31288 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-30342 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-3273 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-5791 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-31920 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-30928 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-31392 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-5348 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-2702 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-3567 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-1544 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-31961 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-31479 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-3232 - Y-Coordinate,STARLINK-31288 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-30342 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-31920 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-30928 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-31392 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-5348 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-2702 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-3567 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-1544 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-31961 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-31479 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-3232 - Z-Coordinate,STARLINK-31288 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-30342 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-31920 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-30928 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-31392 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-5348 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1973.5548,3433.1421,4179.6075,-5874.4969,4968.8262,5019.7179,4715.2939,4962.9969,4092.5838,4095.6278,3124.4206,5514.4305,3390.7363,5934.1645,4109.8029,2185.2890,-5893.4808,1716.3816,-3514.9479,4251.5156,5426.9366,74.4894,382.3603,2285.4691,-1644.2506,6128.7587,1197.7964,5882.0776,4792.1733,-673.3092,-2679.6767,4483.0337,6178.7788,5386.1801,-2545.3103,6283.7510,5339.6700,6270.1789,4544.2492,-3551.3444,3752.8487,-2227.5020,-1181.3913,6489.4622,3570.0090,1092.8594,5226.3627,4909.0060,-3105.5377,-4531.2179,-4786.5511,1985.9302,-3550.2059,-1605.5064,135.0732,3935.9751,-2108.3371,-3206.4363,2651.1450,0.0000,1166.2766,0.0000,2931.3720,-5096.2905,3943.7307,-3000.3980,3690.9528,-5874.5190,5832.2199,2433.6278,1345.4709,-5473.8663,693.4874,4298.7454,-5344.8735,-5833.7735,-3462.9082,-1782.6748,-3480.3643,6213.1182,-2255.2895,6630.6981,-1909.0378,-6473.1667,-4835.2426,-5580.3867,510.7736,-3555.7124,3979.9335,-1242.6094,4861.9422,-1389.7192,6595.0995,-4317.4378,3372.7882,-3690.6294,3176.0161,6723.7366,199.7065,-4774.0089,-358253.6864,-355024.9513,-361547.7856,-358054.4915,-351694.9358,-354148.3560,-360857.9560,-358398.6528,103849585.2540,103846423.9312,103860480.7381,103840494.8927,-359133.2104,103848367.6101,-4728.3479,-3473.8808,1072.0977,1138.1299,-470.3316,-2650.7684,-2509.9310,4305.0656,4478.7503,-4270.7759,-344.5956,3117.9307,-5536.6059,2522.7470,-5499.0442,3481.8866,2250.9521,6650.3905,-5934.0949,-3530.5709,-55.1153,-6370.1832,-6837.6919,5966.6418,-6051.2768,-1814.2227,-4085.6265,-3168.3389,1761.9012,-5726.3786,4068.3968,-3763.1339,-1855.1823,-707.4573,5906.1411,1969.8497,-2032.8982,-585.6193,-81.4361,2552.4978,2431.8434,-4268.8183,6392.7287,1571.9619,-2657.0459,5536.6222,70.2016,1243.0560,2751.7259,2509.1889,-1549.3465,-5053.6381,-4829.3053,-4044.8371,-6601.9238,-2582.8453,5908.6565,6008.0214,5424.8599,0.0000,4155.5313,0.0000,5615.5268,-3500.0802,-1653.9763,6141.2653,-2556.2161,-3468.1585,797.8735,-3312.8426,-5131.0838,-3670.9209,5281.3109,3801.6010,4098.1498,1868.6911,-2689.3973,-4962.6354,-2449.7835,587.6719,5864.4915,854.2412,3713.7980,-1033.4624,3411.3487,3399.3499,5187.3556,-3107.7907,1155.2012,-5043.3725,-197.4129,5353.0687,-231.7448,3244.4378,5772.8251,163.8374,3826.4857,1158.3923,6221.7529,3343.6599,-81776.5634,-44808.2844,-68831.9073,-68835.5930,-63127.8543,-62987.0992,-60394.1424,-62664.3399,212109373.8993,212168421.5705,212139883.9238,212130724.4226,-63605.9386,212129467.1991,4370.8531,4726.8298,-5259.2295,3316.3729,-4637.1364,-3886.5460,4349.2058,2119.4585,-3351.7917,3518.4308,-5871.1428,-2742.5282,2465.2748,-2457.5747,-806.2129,-5607.4548,2752.0332,1046.0610,-340.8302,-4146.9994,-4299.5942,-2685.4444,645.3833,-2368.1322,-2864.6386,-2156.2440,5386.4953,1793.0138,4573.4646,3504.3885,-4919.7443,-3697.4000,-2229.0987,-4143.3766,2419.1318,2094.8806,-3366.6813,-2713.4351,5188.1723,5337.3045,5162.9397,-4845.7537,2069.3004,2038.0519,-5301.6132,3980.2572,4523.2520,4716.9487,5497.2318,4621.0563,4776.8329,-4307.7463,-3383.5348,-5406.4440,2129.5339,-4995.6684,-2934.9846,1286.8822,3184.7919,0.0000,5392.8519,0.0000,2583.5911,2940.1182,5386.6186,-386.2553,-5234.3240,869.3816,3450.5637,-5459.0171,-3905.2881,2079.4194,-4449.7733,-3803.1949,-986.8908,3189.6328,5074.5118,-4518.8179,5417.7793,-3016.8790,2869.1353,1823.3377,5547.5944,-2268.8003,-3581.8380,-2280.3412,4566.2415,-4948.8888,-5537.0928,-4271.4540,4911.1836,4084.3131,2096.0997,-4148.3834,1489.2716,-5864.6831,-4773.2763,1097.3133,2342.2955,-3744.9346,125890.9196,121457.5329,124765.0601,123657.9001,128308.0157,120536.8999,113986.8123,124009.1141,-98104873.5663,-98088606.1893,-98084247.8994,-98111931.4716,122623.0621,-98101386.8461,
3600.000,3033.1310,-2115.0591,-3620.9404,5566.7290,-4132.2001,-4781.9914,-642.3971,-4464.8006,-5775.4775,-3191.2606,1244.4627,-6467.3865,-3289.6070,-6768.8431,-3070.6032,-4510.9983,2312.4557,-1627.6394,4233.1959,-2612.0094,-5878.8116,2350.2399,1646.2375,-3953.0665,3349.6057,-2193.8446,3306.2635,-4466.1880,-6821.8092,4412.1094,1083.0796,-3050.6803,-5283.9941,-6014.9125,211.8676,-4502.7247,-4441.7824,-5939.4493,-2625.3003,2334.7853,-4438.4982,4632.7129,-1797.0418,-5222.5244,126.5630,-3257.7807,-5605.2028,-5584.0716,39.4009,3049.0835,6742.5744,2144.6290,5400.4006,3398.0103,2045.2358,243.1582,-1537.7289,1003.4793,-3907.9876,0.0000,-4865.0768,0.0000,-3874.4245,4150.8138,-1176.1206,372.9662,-2698.1903,5017.7057,-6634.2108,1354.6294,1484.4071,6128.1343,-4057.1557,-6268.3910,2034.3126,5328.1329,6580.0620,4967.2734,6256.3061,-6660.6575,800.1085,-6542.6850,-1564.8188,6681.2708,1675.5777,4230.9093,-2094.1253,4429.4749,-5123.9950,4334.1013,-6054.3124,-467.5769,-4380.9676,74.3184,-4448.6740,49.5672,-6067.2093,-6300.5380,-3245.5753,1073.7461,-325435.7541,-332010.6229,-335633.4367,-332714.0896,-324142.1925,-329087.6601,-332867.0767,-332383.8562,45372608.4846,45358041.8640,45379105.4711,45362495.2667,-331863.0075,45370224.4449,3236.9692,6417.9933,3804.9973,-3971.6614,4724.8120,4928.2627,4188.8779,-925.1660,-3728.4446,6057.1174,4410.9647,-1716.7981,5572.2590,-255.5827,4611.1411,-5040.8507,-3602.4339,-5578.3912,3889.3380,6283.1861,3306.0846,3666.9706,4918.9584,-5001.1703,2628.0725,3550.7954,4179.8216,4923.6131,269.7065,2512.1573,-6659.1298,6196.7366,3522.9856,3229.8096,-6723.3896,887.0226,4502.4839,3208.8332,4104.1554,-5957.9235,2286.5711,60.6536,-3988.7781,1329.8569,4984.4422,-6096.8074,3437.0843,2574.8277,-5690.5196,-5703.4200,1627.7836,4909.5048,4138.3176,5933.9692,6460.2454,4694.3094,-4841.1878,-6440.3978,-1285.6601,0.0000,-4000.7093,0.0000,-1756.9790,-510.0681,5156.0113,-5196.3549,5943.1803,683.7527,1187.8215,5686.0635,6249.0075,2240.8587,-5273.5728,-2797.4956,-4339.2627,-4388.4994,175.8112,2451.9301,-165.3158,1830.5252,-6706.9160,1349.2449,-5555.4337,-1213.4013,214.8836,-5281.3999,-1120.5883,-1616.2808,2774.9275,752.4504,2974.9632,-6866.0135,2915.8844,-5359.1155,-4217.7561,-3263.0012,-3057.7417,1168.9154,-2353.2635,-4996.2466,-168791.1756,-131841.0445,-155638.6677,-154249.9789,-150589.7316,-151326.4449,-148237.4895,-152258.4995,231784676.9508,231844150.6779,231822008.2540,231798937.4711,-151451.2785,231804963.3807,-5081.2289,-797.0006,4306.0512,370.4636,2627.9190,-357.1423,-5444.1762,-5191.9076,-858.3838,771.1395,4821.3511,-1688.6682,2511.3101,-1312.3853,-4144.0349,1597.6481,-5399.5564,3795.7595,-3829.8074,1169.9346,1539.1008,5356.1570,-4522.5082,-2410.1719,5408.5168,5285.6196,-4347.5735,1915.7798,-699.2730,-4456.4253,1522.0026,406.8100,-2504.9788,-176.4099,1408.2983,-5175.6502,-1990.9577,-1176.7712,-4898.0424,-2613.0855,-4676.6793,5004.8360,-5243.5041,-4446.5201,4787.3260,54.0594,-2162.0657,-3197.6726,-3899.7517,-2549.5576,-240.8169,4381.7001,-1023.9112,1180.9819,1502.1685,4986.7612,4695.1500,2354.2368,-5459.7922,0.0000,-2861.2182,0.0000,-5367.2322,-5428.5266,-4414.3827,4429.0985,2200.5059,-4659.4176,1090.7801,3523.7558,-1453.4929,2280.9584,1949.9357,-470.8713,4821.2486,338.9281,-1323.0714,4172.0335,-2909.2748,-538.0693,1459.8070,1845.9959,-3880.4290,-1405.8969,6690.6553,-1443.5830,-6521.0578,4940.6432,3705.9592,5072.2782,-1560.5431,22.5304,-4509.0268,4185.0083,3052.0644,6102.0858,1124.5611,2582.3421,-5315.8072,4663.2126,124738.4036,120161.7927,124068.8601,120534.9987,127559.3829,123046.4775,112445.0074,120149.2478,-98134977.0198,-98124070.8683,-98119529.0212,-98143937.9714,121623.7194,-98134579.9219,
7200.000,-6457.6271,-170.0317,2430.7210,-2586.0287,1932.4164,2160.8398,-3028.9752,3422.4880,5109.5436,550.5961,-2907.1110,4654.9783,823.7655,4887.3451,-592.6259,4164.3768,1976.5698,2041.3086,-4122.7898,237.6767,4319.8216,-5094.0447,-4170.5251,4128.8740,-5083.0098,-2723.0171,-5878.8358,1035.9444,5442.7999,-6453.2098,500.5793,543.5913,1283.9093,3381.9480,2605.5796,1843.4969,-358.2150,2789.5223,936.9897,-836.6603,4203.7794,-5855.6587,5106.8849,3020.2130,-2776.4403,3997.5679,4207.6320,4799.3647,2022.5296,-1075.0263,-5233.0935,-5350.0173,-4845.9146,-3068.8943,-3873.7944,-3388.6019,5112.7217,2120.8394,4790.7148,0.0000,6114.7280,0.0000,4508.8787,-2699.6403,-930.2441,3493.2879,1135.7420,-2861.1054,3832.9902,-3528.9264,-3560.4199,-4457.2502,5600.7638,5271.1215,2872.3816,-2616.3802,-5262.5890,-6810.1341,-6459.8266,4534.7453,1467.6047,4011.5988,3614.3154,-4379.6982,3733.7212,-1003.5882,4603.1101,-4494.3596,4932.9011,-5909.8854,4846.9161,2133.5674,1111.9281,3533.5126,4150.7483,2002.1263,5956.1042,3536.6387,5480.5270,2547.3188,-272033.7280,-288027.6634,-288430.1182,-285482.5444,-275700.3947,-285754.9307,-283856.2933,-283042.1840,-16209591.5692,-16235611.9826,-16210222.9337,-16216158.7337,-283475.4610,-16213110.1391,-1357.2592,-5661.2546,-6349.0582,5067.9578,-6377.8977,-4874.4246,-5432.1857,-3405.3376,1184.6404,-5121.4458,-5902.0503,-919.7153,-3329.3476,-2429.0748,-2328.5386,4466.9680,4865.0632,1620.1679,271.6386,-6415.0197,-4952.7594,-246.2842,-1169.2601,955.6745,1451.5628,-4801.4113,-3545.4043,-5201.1837,-1971.1396,1170.6450,6306.4280,-6149.5367,-4034.0291,-4035.4852,4697.4782,-4419.7008,-4001.2136,-4626.9024,-6682.2674,6618.9680,-5337.9849,3187.8462,501.0688,-4492.0421,-6201.0049,3893.5985,-5265.1035,-4985.7256,6585.7440,6785.8605,-937.3884,-4026.2175,-1236.4864,-4983.1269,-3885.1305,-5768.9988,3014.9243,4752.7450,-3163.5497,0.0000,2866.5747,0.0000,-2853.3247,4824.5901,-6803.5618,2544.9425,-6410.9282,3330.8391,-2911.0449,-5763.1345,-1950.1740,779.4201,3717.9271,338.3293,3681.1087,5240.8745,2017.7676,8.7299,1891.2516,-3656.3458,4661.7224,-3539.7548,5935.6417,3334.0889,-1420.3198,5362.5516,-2466.0446,4971.9469,-4820.9399,2898.9716,-4083.8428,5068.1584,-5436.4056,5731.9110,74.2747,6078.0381,1196.4406,-3705.3929,-2357.0596,5838.3772,-244424.9356,-210379.9035,-232663.4325,-227426.1226,-228362.4714,-231416.5719,-226119.0522,-228995.4650,235644520.9354,235700840.9828,235686193.3542,235653413.6446,-229696.9808,235664461.1310,1370.6632,-3774.4968,-8.2555,-3819.0831,1387.6842,4333.0177,2964.2327,4926.7236,4517.7967,-4581.0444,975.2834,4999.2333,-6044.4400,4209.6345,6473.6248,3307.5580,4444.1289,-6443.1266,5520.8870,2537.3612,2160.1132,-4670.9659,5334.0592,5323.0433,-4428.3474,-3879.2593,331.3775,-4450.9165,-3689.8321,1596.5637,2792.7005,3117.3466,5341.4554,4337.8780,-4294.9636,4974.3514,5262.5904,4202.8334,1452.0137,-1799.0989,766.4214,-1472.8936,4489.2116,4398.0143,-1314.7265,-4084.6544,-1568.5773,-302.5333,-263.6950,-1042.6315,-4470.9041,-1786.3615,4713.8965,3716.1037,-4257.6200,-1527.0969,-3571.9307,-4585.4476,3693.2082,0.0000,-1489.1979,0.0000,4278.6779,4033.4630,486.2869,-5311.9049,2251.4005,5282.9486,-4847.9874,990.6153,5173.2005,-5232.0655,1704.6853,4399.6123,-4956.7289,-3673.0322,-3653.5143,-1352.0234,-1513.4588,3742.1939,-4891.1636,-4414.3827,-71.0385,4207.1430,-5644.5530,4244.7170,4559.8245,-1351.9830,438.0455,-1367.5314,-2787.0261,-4142.4725,4135.9936,-1002.2045,-5456.5841,-2652.4407,3238.3985,-4646.2277,2938.2978,-2723.6762,123544.5676,118866.9971,122706.1082,120036.3153,126393.9074,121781.4080,111518.9697,122245.8428,-98165034.4492,-98159592.3143,-98155365.7837,-98173845.1083,120613.1165,-98167752.6903,
