sl_100_86400_20290929 Coordinates.csv
2029/09/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:36 2024,
Start: 2029/09/29 07:47:00.00, Stop: 2029/09/30 07:47:00.00,
TIME_UNITS,STARLINK-30978 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-4401 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-30144 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-5820 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-5302 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-5522 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-30538 - X-Coordinate,STARLINK-4034 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-32031 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-32100 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-3613 - X-Coordinate,STARLINK-5861 - X-Coordinate,STARLINK-4364 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-31611 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-5146 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-5386 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-2636 - X-Coordinate,STARLINK-4084 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-2194 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-2327 - X-Coordinate,STARLINK-3644 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-4401 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-30144 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-5820 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-5302 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-5522 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-30538 - Y-Coordinate,STARLINK-4034 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-32031 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-32100 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-3613 - Y-Coordinate,STARLINK-5861 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-31611 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-5146 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-5386 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-2636 - Y-Coordinate,STARLINK-4084 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-2194 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-2327 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-4401 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-30144 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-5820 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-5302 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-5522 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-30538 - Z-Coordinate,STARLINK-4034 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-32031 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-32100 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-3613 - Z-Coordinate,STARLINK-5861 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-31611 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-5146 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-5386 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-2636 - Z-Coordinate,STARLINK-4084 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-2194 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-2327 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4015.9432,1934.7092,-3016.8203,-2494.3637,-5354.9635,5827.6168,-1600.4798,3709.9736,-57.9240,2045.5921,3120.8813,-1853.5237,1389.6015,-1550.3448,-3475.5579,5896.6336,-2511.6482,-1350.4136,-4418.7763,-4228.5407,437.2492,-4894.2926,2440.5693,-4738.2088,-4464.9217,363.3538,2186.3462,5234.6291,4049.9553,2599.9577,2998.5925,5383.4238,4419.2596,1864.1959,-6006.1471,-5741.1066,-6437.7653,0.0000,-1976.6301,-5535.7859,-2504.1068,6589.2405,-1234.7350,-3708.9544,4480.7574,-4045.2666,4664.3169,-2788.4157,4482.4880,-2261.4490,-1608.8438,6538.4100,-3939.9427,5369.6799,4352.6443,-451.2920,-2581.1965,3544.4488,6442.7619,-5581.5774,-5063.0587,626.2603,5466.4431,1050.8901,3737.6407,0.0000,-1814.8033,-6377.5293,-5049.6751,2947.5964,4588.9683,6342.7008,-4046.7943,3801.6476,2545.2349,-3951.5287,5006.7385,2878.7657,-3461.7736,-6580.6626,3509.3969,448.2552,5303.3299,-5795.7660,-2042.8369,5609.6692,4393.4369,3226.5404,4112.8982,3803.5078,-1792.1095,-3330.6580,-3167.8930,-876.4662,3930.2839,-4843.8304,-3692.8098,1149.2140,2181.6826,-896.8733,-242702.2734,-241388.5131,-251376.1779,-247902.2158,-241258.2391,-243695.8499,-250265.6393,-247929.3218,105925993.3273,105938916.7879,105947662.2431,105925884.5644,-248708.7456,105933425.2073,-3838.1502,4500.1147,-5900.2036,4076.3797,548.8798,3243.7033,-6690.0743,3959.6755,4449.5127,4897.3418,2969.8808,-5836.6812,-4776.3992,-6471.8427,-4886.6315,-3183.9557,5714.9220,5145.2096,4744.6111,-2687.5265,4112.1757,-2013.2254,-5320.3991,2872.3251,3640.5581,866.3540,-5616.5322,3596.5528,1592.9310,-681.5133,6215.5006,4172.4391,-2514.9568,4920.4181,-1371.0399,3707.4138,-1319.1247,0.0000,4645.7493,3817.3289,4826.4222,-630.9153,2066.1627,-3150.9100,-5274.8435,-2750.3139,3062.6659,-149.7011,2299.7640,-6528.9483,-5739.6514,1326.5007,-3196.2980,-564.5543,2475.1151,-808.4249,3195.3570,-5017.6724,1246.1323,2826.1550,-834.7996,6354.1632,3799.2935,5904.2170,-1756.1114,0.0000,-4817.1293,-2698.1391,-711.1563,5619.5786,794.3777,-835.8780,559.0289,-1643.7907,1555.7263,1978.3234,-4654.6032,-4352.7805,5933.2599,-1948.9667,-4021.2555,-6381.4005,-4090.8896,3177.0079,-3562.7265,3409.4174,3652.9614,-5198.1406,4601.1975,-1666.0631,-6214.9918,4766.3945,-6127.2068,1867.5542,-3321.0265,-986.5419,-3429.6357,-4935.7376,-5722.8593,-6363.2994,-282989.8302,-265996.6096,-273145.5965,-273325.1549,-267951.3511,-267687.6517,-264746.5874,-267364.9357,209608832.8732,209638494.0653,209644031.8065,209629873.4314,-268042.2453,209627721.6553,-4164.9928,4817.4175,-1795.9151,-4968.4463,4232.4212,1918.5117,82.8462,3921.6139,5267.1302,-4509.7779,-5387.5797,3106.3182,4649.0292,-1859.6000,-3479.5677,-1505.7253,-2975.6591,-4408.4701,2412.3016,4734.2477,5445.4609,-4295.9669,-3683.1639,3979.2451,-3847.2161,-6872.5662,-3411.7946,2757.0384,-5110.6445,6412.3598,805.2679,328.1664,4706.0307,-4397.7288,-3153.4240,-1121.5106,1868.9616,0.0000,4706.0197,-124.8128,4218.8501,1911.8611,-6501.2804,-4823.6257,-335.3574,4848.6645,-4079.1866,6353.6298,4692.9761,-470.0346,-3430.3601,1565.8654,-4717.6006,4336.5429,-4675.3206,-6882.6735,-5450.8786,-3136.0403,1961.7274,-2755.5259,-4262.7965,2721.3465,-1005.8331,3333.7545,-5518.8741,0.0000,-4645.1190,248.2276,4510.4797,-2840.6123,5080.5903,2635.9419,-5447.0383,5524.5286,6217.6870,-5336.3576,-394.8754,4416.5091,-859.1636,-741.3817,4269.1404,2579.1793,-1592.4013,724.0321,5557.5829,2216.0306,3926.2176,2908.7262,-3089.5570,5499.2412,2382.8853,3678.9449,712.4640,-6287.5116,-4622.8530,4682.1577,4673.8568,-4645.6084,2862.4411,2418.9554,163018.2886,159328.2535,163996.4831,162903.4435,167544.2205,159762.1255,153224.1584,163369.4758,-95657242.6789,-95691738.6706,-95646853.4702,-95670074.0019,161858.8000,-95659558.2012,
3600.000,5258.1720,-5003.6919,3830.0925,616.3042,6148.4718,-3875.0693,2924.4819,-4015.3253,-4085.6902,-5253.9007,-6268.0053,-691.5116,1047.2105,2990.8744,4924.9684,-4408.3591,-912.8140,-2610.5481,959.2387,6707.4866,-4621.5799,3415.8774,1632.4585,741.1250,3049.2040,4642.0412,1690.5534,-5111.6389,-6300.0342,-4044.8444,-2654.6353,-5775.2500,-2480.2752,-5401.6656,6826.8279,2880.1801,6372.7597,0.0000,-1829.2919,2475.7598,1017.3057,-3823.0548,-2769.0170,4316.2775,-1785.6924,4159.8105,-4019.8145,949.4450,-6001.7351,4005.1158,3633.2544,-4911.4590,6193.9319,-5534.3498,-6768.0009,-4609.3439,-1313.6742,295.7362,-6299.6631,1776.3587,6321.1570,-1357.2322,-5411.9791,-3017.8574,-1772.1676,0.0000,5168.2990,4975.6378,2651.7061,-5081.2860,-3225.4726,-3369.6442,3400.9749,-1903.6412,-2390.4578,-468.2103,-2226.3413,1534.4268,1075.7719,6230.0782,851.1699,1171.4045,-3764.6231,2894.8301,2673.1375,-5236.9502,-5161.1049,-1486.2420,-4150.0603,-2300.8588,3303.7409,2140.2457,4514.9943,-707.8080,-1650.5921,6575.6117,6252.5284,3080.6630,1866.0375,2567.4939,-163887.6905,-168773.0288,-177641.4218,-174661.2596,-165919.5182,-170881.9227,-174508.2003,-174274.4299,48024441.1720,48033898.0009,48039658.5569,48022618.1758,-173671.8204,48030722.4367,-25.7719,-4560.7126,2551.6736,-6680.7932,-3027.2417,-4702.6043,4725.3302,1349.0061,-2822.9687,-4013.0129,-901.3022,1777.9900,6700.1432,5682.0371,1212.7460,4320.2267,-4167.0488,-3363.0549,-4373.6372,1165.8161,-3986.7695,-2580.8133,4827.0735,-5191.5622,-6178.8967,-2165.2240,4772.7469,138.2733,1823.3495,4258.4411,-5019.9002,-1192.9814,5741.7307,-3889.3090,-1045.2560,-4789.9166,-1271.7797,0.0000,-5832.8598,-4434.0352,-6810.5767,2580.7762,-4147.0038,-1538.5969,5631.2449,-1754.2245,1114.0944,-4068.8982,1430.3992,4738.8908,5754.3320,1935.7035,52.6561,3821.4418,-653.0959,1903.6767,-5604.4437,4184.1594,542.5521,-4674.8551,-2035.4351,-2983.9740,-1178.6336,-6066.3378,5504.7296,0.0000,2527.0559,1740.6811,-3521.7289,-4689.4375,3486.9898,2824.0275,-4972.3935,5348.0152,3278.8139,1157.8687,4723.5510,5359.1094,-6249.7210,-547.3579,5364.0190,6550.4127,4985.1830,-4258.1358,-1161.9262,76.6531,310.1777,6325.3574,-713.3543,5464.9718,2947.8599,-6520.2318,3591.1091,4714.9032,6236.6419,-1631.8089,339.3020,3142.6196,3633.4500,6009.7939,-333114.6534,-320940.8350,-325627.8693,-324391.1828,-321170.5265,-321646.0738,-318370.5496,-322164.6739,229910160.7951,229936857.4285,229950920.1402,229923718.3281,-321628.7500,229928867.7849,4517.3227,-1220.7165,5083.9920,1558.4361,-109.0558,3310.9611,4046.7105,-5196.5786,-4801.7560,2161.4362,2714.0872,-6610.5564,-685.5304,-2549.7932,4712.0863,-3013.0256,5428.7841,5428.3067,-5283.0439,-1137.4335,-3105.2444,5288.1414,4661.1068,-4380.3527,666.9150,4661.2559,4710.6342,-4678.7348,1402.3929,-3739.4177,3990.4476,3415.3339,-3004.6212,1601.7445,-395.3981,4078.5952,2108.0880,0.0000,-3226.1320,-4415.2346,-212.6823,-5126.6641,4804.7149,5079.8935,3612.4467,-5217.5846,5497.9019,-5555.4954,-3077.7871,-3080.3657,-972.8296,-4377.1397,3083.5432,-1688.2453,787.7379,4811.9691,3649.6746,5461.8109,2628.3748,4647.6299,-607.1450,-6127.5455,-3832.6701,1094.9161,3731.2395,0.0000,3852.7104,4483.4112,-5201.0480,-693.3303,-5008.7321,-5352.7907,3154.1237,-3953.4652,-5590.0659,6797.4276,4420.6884,-3981.3522,-2779.4858,-2926.4265,-4169.0077,1823.1343,-2894.3827,4198.5506,-6277.6896,-4545.4157,-4632.6215,1923.8072,5454.0495,-3532.1163,-5292.3527,567.2864,-3854.1938,4564.5998,2475.6217,-750.8054,-2856.6552,5268.1610,-5395.9360,2110.3766,162588.0078,160013.4389,164224.3871,160696.9200,167717.8165,163192.7386,152600.0661,160214.7197,-95688866.0349,-95725364.4247,-95684504.9208,-95703728.3018,161779.3132,-95694155.1575,
7200.000,-5626.4135,5442.2748,-4366.4323,1046.8165,-3804.2634,130.7836,-4130.9134,3343.7853,6658.1000,6431.5159,6636.4730,174.9753,-2706.4135,-3824.0593,-5665.7586,375.9640,4777.3294,6006.1208,3343.1626,-6078.0311,6107.7347,-1738.1479,-5219.3546,2939.4916,-637.1274,-6913.9719,-5256.1639,4187.6242,4452.9046,4597.5959,2325.3706,4045.4250,346.6905,6269.1218,-4950.7810,1241.1116,-3340.8903,0.0000,4393.0269,2754.5823,914.8340,-134.5056,4306.2643,-4299.6962,-2097.5743,-3922.5361,3246.8954,-463.9819,5576.8335,-4964.4179,-4138.0444,1817.0401,-6475.5912,3906.7308,5663.1640,6938.5642,3569.9982,-4505.8706,3114.5412,2508.4013,-2818.1927,3409.3270,2705.5882,3835.0371,133.9841,0.0000,-6889.0760,-1916.5809,-314.9180,5474.7724,1882.2058,-376.6343,-1873.4324,314.2173,2900.6179,5443.2266,-2322.6409,-4800.5821,2276.8088,-3653.3808,-4329.2039,-2841.9385,-51.5344,2704.1762,-4016.7343,3939.1450,5137.8944,-1746.8661,3970.0741,803.6093,-4842.7396,256.0997,-5122.6282,3463.0794,-624.2786,-4734.4413,-6446.1347,-6316.5077,-5765.1522,-3655.1589,-75709.1205,-86343.5669,-92740.2867,-89535.9223,-79816.9342,-90003.9745,-87841.5402,-87090.8111,-13164250.9904,-13156252.4475,-13157295.2155,-13162805.9242,-87648.1188,-13158869.6881,3431.2284,2702.0376,2074.7974,6179.8566,3948.9502,2095.0220,-501.9341,-5566.0539,1334.1482,2253.6013,-734.9258,3951.4020,-4954.9314,-2188.5281,2537.6418,-4173.2791,2204.1125,1619.1569,3609.3973,570.2706,2718.4077,6184.9644,-3636.6984,5973.2031,6248.6554,316.4465,-3265.7021,-4072.6707,-3523.2957,-5115.4233,964.8661,-3010.4169,-6906.3811,1503.8136,3124.8923,5086.2750,3853.1153,0.0000,5322.2989,3531.7583,5563.2295,-4775.8643,5421.2101,5042.1335,-4644.4045,5238.2292,-5031.4798,6771.2554,-4008.2837,-1012.9381,-2838.7196,-5194.0909,2411.1132,-5364.2219,-1228.1425,11.6801,5744.6492,-3036.8549,-2895.6913,5530.8683,3579.0147,-1239.4138,-3170.8567,3080.8827,-6868.6667,0.0000,-226.3153,1398.8985,6528.7413,1957.1706,-6419.3207,-5019.6952,6352.5050,-6904.5480,-6114.1669,-1124.9217,-3651.1590,-4834.3566,4560.3087,3496.0502,-5195.6242,-3716.2030,-4231.3257,3555.2527,4710.7032,-3963.2998,-3901.8214,-3962.0449,-3643.2321,-6810.8028,1259.6491,5242.8327,388.4602,-5264.1566,-6775.7530,3134.5113,2231.5314,-1404.5566,-834.1202,-2574.2786,-361753.1959,-356683.8906,-357448.3147,-352367.3407,-353801.1553,-356321.4074,-351139.8404,-354285.8976,234523295.3710,234546209.9628,234566551.1357,234530679.1169,-354727.8929,234541342.3315,-2183.6403,-3228.6057,-4878.8470,2854.5027,-4116.4540,-6620.9977,-5484.4273,1645.1260,1231.5164,1405.7850,1707.3087,5611.4755,-3821.9615,5310.4990,-3087.0679,5430.0803,-4490.9589,-3006.9974,4856.2564,-3223.2416,-1488.0315,-2270.9427,-2712.2472,1507.0509,2904.7796,317.7519,-3111.2693,3712.6684,3563.6538,-1091.7036,-6478.3393,-4596.0785,-530.9683,2307.1676,3675.6022,-4538.3563,-4555.1915,0.0000,-326.5417,5007.3837,-3964.8228,4956.5613,-222.7316,-1739.3378,-4701.6549,2160.1107,-3453.1183,1494.6860,-581.3917,4709.5811,4689.0947,4077.4089,437.2633,-2008.7749,3636.8170,72.1502,867.7659,-4251.0669,-5376.5400,-3139.3042,4858.9168,5914.3897,5277.2659,-4796.0881,495.9251,0.0000,-725.8572,-6511.7655,1921.7149,3796.0327,1675.9176,4740.7601,1554.0300,-131.0310,1378.8232,-4131.0203,-5311.9301,655.6286,4672.7341,4688.3656,1028.9014,-5079.3606,5416.8934,-4931.3222,3086.4811,4089.9697,2540.9090,-5219.6299,-4314.5292,-746.1449,4733.7813,-4461.1411,4647.9354,1966.2170,1215.1215,-3774.5755,-902.6428,-2314.5822,3428.4802,-5221.8411,162129.6532,161552.3116,163783.6967,161100.1651,167472.2427,162865.6834,152589.8297,163370.5687,-95720813.2066,-95758459.5068,-95722454.8860,-95735238.6913,161686.5058,-95728733.3943,
