sl_100_86400_20290116 Coordinates.csv
2029/01/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:49 2024,
Start: 2029/01/16 07:47:00.00, Stop: 2029/01/17 07:47:00.00,
TIME_UNITS,STARLINK-4690 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-3876 - X-Coordinate,STARLINK-4579 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-5299 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-1112 - X-Coordinate,STARLINK-6268 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-31041 - X-Coordinate,STARLINK-6245 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-5916 - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-31903 - X-Coordinate,STARLINK-2398 - X-Coordinate,STARLINK-6179 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-31351 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-31605 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-5190 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-3826 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-2480 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-31923 - X-Coordinate,STARLINK-4780 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-5724 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-3068 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-31432 - X-Coordinate,STARLINK-30164 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-2503 - X-Coordinate,STARLINK-1989 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-30533 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-3876 - Y-Coordinate,STARLINK-4579 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-1112 - Y-Coordinate,STARLINK-6268 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-31041 - Y-Coordinate,STARLINK-6245 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-5916 - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-31903 - Y-Coordinate,STARLINK-2398 - Y-Coordinate,STARLINK-6179 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-31351 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-31605 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-5190 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-3826 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-2480 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-4780 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-5724 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-3068 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-31432 - Y-Coordinate,STARLINK-30164 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-2503 - Y-Coordinate,STARLINK-1989 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-3876 - Z-Coordinate,STARLINK-4579 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-1112 - Z-Coordinate,STARLINK-6268 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-31041 - Z-Coordinate,STARLINK-6245 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-5916 - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-31903 - Z-Coordinate,STARLINK-2398 - Z-Coordinate,STARLINK-6179 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-31351 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-31605 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-5190 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-3826 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-2480 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-4780 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-5724 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-3068 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-31432 - Z-Coordinate,STARLINK-30164 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-2503 - Z-Coordinate,STARLINK-1989 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6196.7674,-3814.7618,-647.0873,1222.1187,-6736.0071,811.4232,-1357.3340,-4865.7393,910.2910,2766.4958,-3535.0548,-5293.0638,2205.3561,-556.7534,-3116.9016,5601.0450,-2055.8639,3931.9526,1255.7064,-1038.6406,5906.6251,4758.3277,6669.1906,-1559.9992,-2123.9765,3778.0939,2649.0638,-2540.8508,2454.0206,-4792.2081,-6356.4480,6619.6410,-504.1407,-1366.3102,-4132.7655,3866.8608,5564.7408,5528.0476,4756.6220,-1315.4451,6615.6388,4594.8892,2669.1437,726.8997,6735.4986,5894.4633,-3680.8360,5741.8013,-1206.8765,5051.4361,-3580.0815,5288.1278,-5900.1362,5425.8138,1184.0809,6610.8419,-5081.4080,-6839.8373,4494.3830,6299.2491,-4291.6222,-6147.4959,-4462.2871,-857.1862,-3502.9573,-4559.0302,749.0687,1382.5691,1375.4183,4321.4312,-3876.0338,0.0000,5224.1492,652.7500,-5103.8145,5592.3841,4393.8318,2901.6633,814.6183,6604.4658,-4823.5545,-6197.0428,-145.6558,6746.0913,4786.0416,2014.2921,-281.1425,6538.8644,-1378.6612,-437.6924,-1482.6574,0.0000,6452.0020,561.7272,-5422.0009,5305.7240,-6540.9808,-3675.8896,-290.9355,6073.9891,-24561.7697,-60269.4767,-34769.4878,-35665.8385,-43185.3576,-42329.5364,-43099.5895,-38953.9941,-118827819.1405,-118804569.9045,-118800879.9430,-118794183.2709,-40630.0022,-118807422.5981,-2873.5296,5633.3908,-6405.4735,6617.9435,814.2753,-6891.3182,4085.7765,-2329.0523,-4911.8630,-4018.9041,803.1575,-3115.7511,-3580.4484,6801.8196,-3176.2088,-3681.5629,5804.7771,1363.6341,2298.1340,-4413.9934,-1540.0422,-3069.0308,1477.0589,6622.6874,4589.9396,-3051.5778,-3574.8817,5872.3566,6156.8154,1619.6975,1065.8742,1879.7581,6433.1437,-5545.2789,-408.1071,-1880.6227,-2862.7424,3676.7558,-4933.0899,-4961.6871,-1426.4813,-409.6802,-3238.2266,-5801.8865,-1662.8076,-1571.0649,3499.8282,-1923.2086,-6799.4472,-828.6150,5173.1856,3487.3978,-3368.6275,-3489.1875,-6763.2771,47.8764,-2041.9059,-141.9524,-724.9291,1921.3503,3507.5875,45.5117,-4813.3120,-5486.0700,4647.2395,-1254.2567,-5115.0797,-5867.4583,-6343.5842,4596.7748,-1540.4208,0.0000,1497.7671,-5502.0783,-288.5044,-2431.2575,2771.5519,2916.7761,-4035.4178,573.3252,-833.3204,2584.3710,5069.9899,-82.0142,4155.0050,4271.2924,4149.9979,-1410.0118,1935.7508,4783.2270,4175.4379,0.0000,1722.0384,-5199.4537,-913.9771,-2401.2613,1049.3785,-2714.4828,-5532.9757,980.0708,389886.7882,383914.4313,382648.1659,384577.8727,388667.7199,386765.4122,379225.8598,381381.1412,-110984811.3054,-110986187.6838,-110990454.3426,-110985710.4599,381889.4671,-110983775.1728,971.0502,-685.6716,2568.4473,-629.1190,882.5573,-204.2662,-5361.8615,4360.2553,-4711.3899,4757.8703,5984.6657,2979.7219,5452.3802,434.0136,-5342.2000,-1727.3259,3102.6499,-5521.3879,6381.4531,5190.2546,-3042.0087,-3846.9373,-777.1656,159.4519,-4613.7922,4900.8353,-5270.4385,-2396.9598,2029.3338,4714.1382,2592.8149,-501.6066,2612.4746,3888.3894,-5516.4385,5456.7136,2887.5804,-1794.3973,698.6114,-4644.0923,1443.8558,-5119.4185,-5505.4020,3479.8228,736.6481,-3096.2271,4716.0667,-3306.3632,205.9736,-4699.6526,2927.0401,-2706.5631,800.1966,1850.4171,-943.9329,1662.2492,4094.5892,-1003.5674,5173.4577,1941.0900,-4118.2625,-2428.6378,-2194.3977,-4227.4452,-3711.8838,-5059.4820,-4580.9193,3369.7807,-1584.3397,-2793.7485,5540.3467,0.0000,-4278.1830,-4128.5186,-4562.3549,3073.1099,-4508.6695,-5332.8346,5464.1170,-1673.5730,-4731.4528,-1625.0400,-4618.0606,-1536.6447,2228.4969,5032.7863,5516.9262,-1297.1659,6507.8241,5011.0868,5293.7013,0.0000,-1788.4167,-4391.4064,-4064.4957,3687.0043,-1771.7268,-5161.5823,-3939.4185,-2836.3716,-91413.4803,-95636.3283,-91988.4601,-91775.8304,-87976.7442,-96626.0104,-102127.3958,-93192.6919,-3457287.5045,-3436672.6997,-3470349.5373,-3456924.8499,-93664.1167,-3456750.7927,
3600.000,5080.5050,1000.9445,781.1238,-3005.1989,4214.7303,-300.8203,-1910.2563,4659.2423,1573.9337,2098.3548,5830.1616,4849.3112,766.5273,-1396.3323,6203.0473,-3471.7022,-1398.4137,-5042.4739,263.0999,4567.7374,-2075.3859,-723.6817,-5033.3897,-1406.2080,-2225.7242,419.9511,-532.1441,-1430.4474,-4395.7180,3221.8794,6421.4449,-5695.1462,-698.5164,3600.9649,4370.7667,-3028.4670,-5013.0821,-4603.2785,-2735.5971,4929.1386,-3994.5272,-5484.2936,1010.4239,1331.3794,-5443.6385,-2141.2619,968.8240,-5647.1298,2610.6320,-3695.7848,-124.9391,-6317.2955,6105.6780,-1142.4131,1114.7770,-4213.6013,6719.2492,5908.1116,-5157.5435,-6567.7145,57.6053,5294.4087,4325.2761,3842.0585,2405.2465,5412.9979,1522.8267,218.9135,1858.0596,-4206.6330,4786.2695,0.0000,-3447.0060,1352.9293,2484.5695,-1557.6679,-6730.2139,-6311.4082,3554.2748,-4127.0612,2745.8959,5047.6759,-2525.1436,-4726.3072,-5711.6053,-5212.3134,-3903.7779,-3673.7204,-2067.0230,-8.7904,-2919.1025,0.0000,-6600.8009,3162.7968,6362.4056,-4541.6813,3580.4889,4533.4266,3616.7837,-6357.6157,-122899.3350,-154652.4727,-129756.7788,-131776.2180,-138305.8332,-136653.7220,-137908.0129,-137126.6108,-85950898.6877,-85932146.4820,-85918733.9774,-85920065.4379,-135379.0783,-85930907.0484,250.6168,-5990.3205,6428.6992,-3766.2305,-2603.8272,5290.9145,-6072.4742,5099.0834,6615.8098,4085.8337,-2858.4797,-1214.4508,6121.9436,-5423.3964,1645.3318,429.3508,-3974.6368,2656.4439,-6400.0053,1656.7482,3546.5783,5109.3928,858.7725,-5625.4088,-5445.5984,4515.6222,6465.6612,-4829.1849,-5102.3824,-5209.3059,-1176.4863,907.2105,-3377.1752,2057.6693,-3764.7073,5399.3146,4486.3014,-422.2328,5215.7716,4110.1443,2879.5428,3699.7513,5360.4849,6576.6289,3409.8985,3528.6256,-6134.9544,3816.5360,4836.8801,4540.1756,-5107.6759,-2087.2948,631.6774,4053.9138,6295.2890,3010.1336,-929.7160,-1447.8650,4073.7680,521.9253,-4160.6406,-2516.0087,1458.2548,5618.3199,-6445.3222,4308.0454,6682.2081,6853.4030,5757.0546,-835.3522,4921.7104,0.0000,2390.1294,6771.2363,-3607.5531,3822.4468,-1266.8925,-9.5280,4580.0584,1955.0139,-3663.2719,-3811.0777,-6329.8545,2656.1534,-2133.5578,-4171.3182,-3973.4841,3787.9118,-4664.4185,-6917.9719,-4041.3502,0.0000,588.9535,5846.1419,-2363.1151,5180.2484,-2871.7517,-1732.7497,2055.0707,1090.3296,372023.0215,357547.1239,359020.3670,360591.2452,366808.0808,363304.8518,357995.4960,359977.7738,-137948097.7611,-137950413.8929,-137948808.8295,-137941574.2868,359876.4031,-137945951.6498,-4670.1112,-3139.0844,2459.7154,4729.2660,-4725.1305,-4495.3693,2578.1393,682.4250,914.1272,-5049.1963,-2634.3130,-4658.1102,-3083.1677,3916.5996,2652.6844,5963.5486,-5470.1151,3896.3445,-2601.5111,-4906.0863,5430.1534,4483.4901,4591.6420,3554.3475,3484.6827,-5216.0602,2320.0861,4606.6566,1635.2554,-3227.5482,2365.6433,3777.5188,-6059.1711,-5539.7378,3776.1652,-3184.6511,1505.0174,5078.8242,3565.9172,2577.2292,-4869.2498,1900.3762,4243.5228,1140.8652,2709.7460,5443.3866,-3095.3433,-1056.2098,-4193.6560,3730.5840,-4706.4537,-1777.1282,3017.5273,-5232.2261,-2682.9281,-4439.0452,-912.5633,-3292.0622,-2106.0316,1932.0074,5494.6185,-3055.6143,5187.7643,1536.7651,-524.1865,129.8015,818.2864,863.1140,-2839.0105,5390.6384,-1039.1987,0.0000,5482.9466,94.7630,5255.6439,-5449.2353,586.9709,2326.8876,-3655.3451,5076.9892,5024.6581,-2781.6165,730.4209,4287.3025,2819.9770,-1789.4885,-4109.2437,4300.8028,-4705.9049,-624.1696,-4793.7057,0.0000,-1971.7057,1543.0270,800.4359,-348.6651,5083.6258,4879.2629,5362.9002,-2069.0525,-90468.4955,-94605.4486,-90103.5128,-92849.2313,-86279.7725,-91882.8192,-101613.1944,-92699.3137,-3470259.4089,-3444391.9416,-3475581.2880,-3462601.1482,-92424.2947,-3466638.7553,
7200.000,-2654.8560,2907.9092,-1389.0753,4531.9635,141.8335,-1807.3005,3547.8190,-1427.1037,-2967.4514,-5619.5895,-5998.0688,-3304.3921,-2569.1720,3842.2042,-6762.9560,-1902.1335,5121.3484,4919.8521,-2557.4951,-6725.0911,-2208.7132,-3035.5550,1726.0046,4568.6904,5065.6918,-3753.9131,-1099.6989,5311.7031,5070.8160,-1208.7197,-3201.0767,3013.5997,3375.2241,-5651.7260,-3714.7028,1870.6018,1859.7668,2846.0330,-1234.0718,-6428.4324,-58.9913,4217.2748,-3327.6741,-3038.5435,2242.7223,-2054.2259,1402.6919,2784.1453,-4089.9214,1950.8538,3996.0254,4605.8904,-3947.8281,-4072.3669,-3629.7058,362.3572,-5257.9411,-2509.4594,3931.8140,4047.3623,3911.8302,-13.7167,-3833.4032,-5248.3467,-72.7926,-2377.6407,-2827.4537,-2013.5191,-4679.3389,3810.2380,-2130.2217,0.0000,1691.9880,-2684.5248,-68.3822,-2887.4347,5748.7453,5788.9916,-5632.2218,317.7879,-710.1352,-1352.6349,3679.0202,1389.5880,3473.7143,5821.5043,6110.7311,-727.0547,3278.3855,256.8873,5811.1575,0.0000,4227.4760,-5011.2666,-4361.3178,1950.5131,701.3320,-4700.5846,-6140.1790,2840.5277,-213871.7975,-239525.6281,-216573.1608,-222150.7605,-224989.6145,-220158.2126,-224642.8461,-219873.8295,-47220500.0400,-47205107.7027,-47187245.7914,-47197772.3453,-221671.2885,-47201344.6768,3467.6227,4071.1272,-3112.7723,-1184.5945,4498.2685,-1545.5977,5553.8571,-4187.5787,-5103.1394,-3544.7706,2940.1356,5236.7972,-6259.9772,1560.0659,-249.8479,1064.6265,1715.0596,-4849.7991,5744.4337,559.6564,-5260.1419,-5834.8514,-4014.5684,2215.5248,4599.8783,-5365.7136,-6462.3565,2598.1150,1921.3413,6809.5669,1529.1561,-4150.6688,-358.5886,1459.7953,5803.4563,-6631.9008,-4436.8624,-3838.6955,-3960.9118,-2313.8080,-4490.6166,-4805.2485,-6054.1774,-3618.1031,-4682.5552,-5264.2598,6783.3205,-4196.6425,-836.4297,-6640.7599,4321.4088,-762.1157,3081.7757,-3680.2882,-3618.2168,-5615.5730,3245.6936,3355.0927,-5161.2608,-3265.1288,4592.7560,4021.3603,2908.5616,-4138.3218,5312.9891,-4330.4492,-5268.4725,-4773.7377,-1503.5125,-3569.4595,-5176.3701,0.0000,-5859.9849,-4964.7945,6479.0949,-4879.2493,-645.4099,-2102.2852,-3820.7001,-4869.4098,6610.5719,4094.2525,4484.6151,-5181.1909,-2078.1533,2650.7701,3240.8806,-5446.1676,6116.9086,5557.8740,3526.1123,0.0000,-3143.2319,-3936.1709,4293.6101,-5774.0539,4803.1392,4839.6116,1342.8903,-3175.0425,329503.3558,308367.9826,312217.7444,312473.4692,321589.1616,313864.7003,313487.3626,314994.0972,-155456632.2931,-155462095.0014,-155450474.2429,-155446676.6040,314716.5645,-155453701.3795,5331.8963,4650.5534,-6043.2338,-4876.3796,5146.6533,6513.1207,1936.9185,-5351.0155,3489.9758,1535.5468,-2121.1972,2871.5755,-1329.2654,-5441.9806,1562.6725,-6575.2965,4283.9530,171.6806,-2863.7332,1431.4041,-3737.2789,-1891.2678,-5311.6058,-4537.3992,149.5160,2187.6807,2121.9329,-3424.6315,-4326.0919,-282.3978,-5980.8412,-4619.1531,6074.0589,3697.2255,375.3184,-953.8085,-4946.9660,-4949.4387,-5505.9438,1080.7378,5255.3279,2551.0070,-362.2231,-4907.1066,-4662.9365,-3855.2814,-405.1833,4699.8362,5494.2449,-572.4508,3675.0647,5051.0446,-4666.8278,3854.4004,4655.9145,3839.7116,-2947.5721,5488.3653,-2354.3031,-4492.0515,-3358.3129,5232.9718,-4977.0021,1989.3296,4389.4226,4837.7402,3439.2802,-4579.7028,4514.1082,-4512.9848,-4108.4442,0.0000,-3259.3662,3968.7829,-2222.8722,3805.4012,3703.8624,2707.8899,-779.3129,-4790.6304,-1449.7142,5383.9272,3644.8019,-4373.3188,-5370.6302,-2620.1725,113.6576,-4034.1358,64.8597,-4169.1902,1244.0230,0.0000,4465.1689,2443.6364,3037.5454,-3236.1951,-4847.9293,-1406.2127,-2587.1984,5253.9543,-89538.9475,-93548.2870,-88832.8795,-92469.6528,-85003.1664,-89197.5028,-100451.3482,-91293.9267,-3482973.9082,-3453142.9002,-3479471.2348,-3469512.0848,-91176.8229,-3476503.7942,
