sl_100_5400_20290909 Coordinates.csv
2029/09/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:30 2024,
Start: 2029/09/09 07:47:00.00, Stop: 2029/09/09 09:17:00.00,
TIME_UNITS,STARLINK-6085 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-30795 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-30247 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-31043 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-3914 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-5485 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-31176 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-30802 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-6337 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-2428 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-30255 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-6320 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-4495 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-6203 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-30210 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-1805 - X-Coordinate,STARLINK-1600 - X-Coordinate,STARLINK-5099 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-4670 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-6247 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-2535 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-30795 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-30247 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-31043 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-5485 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-31176 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-6337 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-2428 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-30255 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-6320 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-4495 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-6203 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-30210 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-1805 - Y-Coordinate,STARLINK-1600 - Y-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-4670 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-6247 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-30795 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-30247 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-31043 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-5485 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-31176 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-6337 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-2428 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-30255 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-6320 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-4495 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-6203 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-30210 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-1805 - Z-Coordinate,STARLINK-1600 - Z-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-4670 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-6247 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3899.4438,-1898.6299,3737.4895,4361.7679,-2169.3124,3.9251,-685.1304,-5273.9304,1127.8458,1303.1644,-3748.3801,3991.9872,-3196.1456,-3688.7654,-6740.4499,-1258.8582,-3808.4630,-4226.5865,3607.1965,2233.9503,4558.5219,3911.8916,393.7761,-4562.0517,1310.7536,-3281.7214,1838.0688,-5678.6340,-5042.6588,1166.8992,5010.6352,6771.2017,-5381.8315,-5943.0945,-2164.9443,3372.9573,-3964.7785,5270.8866,-2978.3151,-4846.7004,-6722.4538,4204.1700,-6321.8428,-429.1845,5721.8816,-3059.8712,1318.0509,2147.5979,-4747.7799,-2981.8806,-4375.9340,-3645.9930,-3505.8743,2937.5596,-4015.4586,-2289.1254,-6420.1236,4417.7627,-2628.7754,4005.2547,-4392.3424,4283.5478,1736.3408,-3574.3349,3282.0844,-118.9731,-5572.2170,-2219.3721,0.0000,3016.9934,-4895.4817,-5105.6020,6444.9017,-3390.9046,-3290.1302,-5460.3393,-6253.9753,-1405.0056,-4373.8034,5683.6438,995.6092,4211.4085,2703.2235,-576.1551,-2334.1548,-921.6460,-2053.2950,-5845.4217,4120.8164,-921.2244,-1069.6999,-4974.5313,-2143.6583,-5340.8377,-2327.8972,1912.4988,5125.0732,4943.9762,4876.0350,-5565.8107,-109955.0604,-98466.7639,-116946.7113,-113809.9287,-105768.8247,-107957.4358,-113191.3043,-111763.4301,120907731.0002,120890380.8438,120886543.0568,120897835.3991,-112808.6186,120893941.4150,-3400.8565,4018.8141,-5805.6380,-4643.4309,5348.2175,1059.5022,-2522.8859,2700.3194,-4021.7221,-6005.0382,-4134.7300,-4241.0199,3312.5880,2832.0762,-1225.8027,-4052.1738,-5715.0045,3977.4973,-5627.6204,-3915.2483,5163.1626,5578.5289,-5500.3126,2943.8353,5062.6153,-4574.9886,6645.8265,3211.6390,-770.0966,6144.7734,-826.1876,847.2155,1207.2246,3445.1298,6547.8964,4195.3029,-5649.0898,-2095.1254,4429.8092,-1442.0059,-1164.1991,3066.4591,-2600.3895,4988.0238,1676.8343,5306.3526,-5209.8059,-3732.2319,-1913.7974,726.7786,3714.8615,2014.0936,-5055.4573,-4560.2146,1517.3579,-6381.7994,-1590.4175,-702.2868,4911.6769,-5056.6148,-4924.2470,-1142.2920,-5308.3490,4391.3428,-5970.4518,6788.7172,-3679.3424,6406.9889,0.0000,-3159.8050,-2974.4421,2469.7595,-524.0255,3218.9237,-5628.1561,2162.5501,2745.2445,-5877.6950,2551.4836,3475.6191,-5180.3782,3128.0226,-4798.5221,-6281.4171,6356.7211,-4417.9824,4045.8854,-1685.7918,3462.8299,-4508.9512,6690.3214,-4621.8983,5344.1118,3240.2170,-6342.2641,5862.7657,2622.7297,-1544.6986,3497.5390,-3791.6132,330382.5059,356281.5296,338852.6616,337594.0836,340483.8985,341504.9041,346493.0999,344340.6844,190603036.3468,190587680.8534,190589392.9934,190585951.7368,342872.7015,190588218.7900,-4613.1237,5271.1887,460.8440,-2716.6567,3280.4541,6845.5466,6415.5077,3588.0423,-5473.6421,3178.0768,-3895.8790,-3657.7103,-5047.1210,-5116.5231,944.0843,-5416.8913,739.5608,3695.3567,-2017.9511,-5240.5998,-284.2353,-1132.6697,-4209.3829,4333.0442,4216.3756,3975.5659,80.2935,-2111.2853,-4673.3484,2951.6427,-4708.6788,-1210.5166,-4166.2278,-962.9475,-354.8025,4343.0900,208.8068,-3835.2513,4414.4233,-4737.8632,-1054.9589,-4432.0174,852.6230,4509.4920,3494.5484,-3047.4458,4355.5416,-5374.1340,4627.2988,6191.8028,3817.9096,-5522.3742,3188.9124,4296.6363,-5407.7021,-914.1808,2035.5799,-5175.2579,3972.6875,-2227.6265,-2124.8921,5288.0236,4099.4900,3920.7048,1282.7689,-1491.4008,1979.4226,-1506.8211,0.0000,-5289.9013,-3682.2925,3947.2660,-2378.1799,5048.3475,-2200.3735,-3615.8627,-12.0936,-3341.0210,-4765.5637,1923.3662,4469.3220,-4539.6218,4145.1303,-2830.5949,198.2188,5118.4062,5062.6928,-3240.8338,-4392.1742,5106.5069,-1135.3925,915.1297,3778.7739,3018.4059,423.2914,-3112.8803,-3680.8543,4585.2488,3124.2650,363.3141,-26606.1350,-29375.6473,-24688.3796,-25686.4873,-21108.3083,-28963.1323,-35420.2703,-26823.2641,-77288873.8271,-77265974.8302,-77301431.2183,-77280185.4426,-26796.5889,-77286104.7268,
300.000,-5312.9971,-299.7313,2239.7534,2583.3129,-381.5732,-1984.6739,-2773.4284,-3699.7174,-1047.7823,-570.5262,-4119.2978,2138.3263,-1141.8655,-2964.7925,-6478.0633,-3313.5801,-4785.2101,-2329.3012,2353.4667,778.1932,5181.9764,4874.2643,-1608.4716,-3705.1342,3037.0116,-3866.0972,2894.7663,-5230.4625,-4951.3923,808.0809,4548.0181,6892.8402,-5657.3534,-5574.3148,-943.8553,3929.9321,-4719.3699,4882.4958,-1433.9674,-5860.5377,-6858.9745,4267.2547,-6669.0113,1405.4753,6341.8215,-1327.2087,-548.7346,13.0462,-4347.4858,-3713.1269,-3869.7522,-2375.1087,-5071.7402,1424.3787,-3554.3803,-3666.5106,-6078.1502,4568.7954,-1576.1226,3148.9866,-5644.4420,4185.1807,-345.4370,-1656.6137,1650.7964,509.8075,-5830.9873,-776.8585,0.0000,2054.9407,-6117.2380,-3522.9502,6610.3828,-2518.7042,-3962.4811,-3879.1117,-5443.8990,-2537.1391,-2507.5563,4620.4944,-1134.9156,5539.0717,755.0207,-2241.5858,-810.7798,-2655.3447,113.9114,-5211.8071,5639.7949,-2885.3696,138.0747,-5721.2598,-318.7053,-4707.9708,-3383.6606,3340.0697,4800.1335,3799.4378,5168.4821,-6035.6599,-116807.0915,-105923.1879,-124213.0638,-121046.9590,-112916.3999,-115216.5597,-120329.0714,-118868.1793,116718442.0794,116701332.6366,116697059.8845,116709130.7422,-119995.1447,116704744.6882,-1880.7617,5258.2726,-6246.8476,-5169.0730,4850.1720,2050.8967,-2760.6565,2786.4706,-4153.0996,-5515.6812,-2235.8949,-4443.3446,3957.6218,4652.7626,360.4886,-3630.8741,-4462.4899,4714.5337,-6550.3918,-5288.5583,4054.9582,4842.3961,-4862.0787,4730.6517,5276.1350,-2738.9251,5970.0015,4418.5020,1384.0628,6825.0914,-2899.5605,-357.4362,2851.4095,2727.5976,6682.9794,2277.4476,-4628.7400,-3934.7056,5720.0277,-2312.6211,38.6601,1030.6933,-1439.7294,3995.0621,2372.7899,5092.6068,-5921.3410,-4166.1087,103.1916,2584.7966,5217.6875,3764.9200,-4328.7737,-5836.9863,3540.2579,-5738.1694,125.5118,-2708.4011,6167.3977,-6035.3924,-3969.3649,-3167.2173,-5134.9860,4475.2304,-6174.3246,6901.8651,-1966.8141,6900.6179,0.0000,-1395.6108,-1580.4429,3803.1047,-1829.0987,4958.7624,-4215.3904,3118.0296,3707.9832,-4494.1805,2587.5584,3334.2421,-4929.0241,1569.6015,-4568.6946,-6374.7244,6590.2313,-3116.9970,4089.8990,-29.4998,2658.3192,-4655.2154,6831.8969,-3662.5360,4852.6045,4812.5022,-5694.4764,5865.4213,768.2271,-3371.3027,1551.4634,-2635.7704,328133.5444,354065.0259,336500.8194,335291.6631,338031.1631,339081.6232,343992.6602,341759.9702,193198691.2828,193183657.7506,193184478.8944,193182318.4919,340408.7734,193183837.9317,-4034.8581,4452.4507,1954.8029,-3818.6918,4513.6940,6312.9278,5719.1533,5147.6209,-5390.6618,4134.1973,-4935.9883,-4795.4501,-5449.7316,-4166.8626,2388.8292,-4814.7892,2207.8627,4435.2075,-534.8497,-4381.8443,-2061.3985,684.1176,-4679.8823,3488.6691,2845.2238,5003.2714,1870.3721,-337.9332,-4628.9058,792.6050,-4343.1245,602.0102,-2761.5008,-3103.9897,1450.3854,5213.9445,1985.9322,-2748.3143,3636.7258,-2881.5731,763.2779,-5239.3145,-967.4703,5238.8040,1400.0296,-4372.4551,3536.5946,-5483.2732,5356.0440,5227.4031,2315.3474,-5294.4707,1893.5807,3436.1499,-4743.0320,641.2488,3302.5263,-4310.3507,2514.8256,-456.3880,-648.8686,4482.4915,4637.0630,4963.1008,2681.7140,630.2742,3257.9991,18.1157,0.0000,-6396.4882,-2538.1734,4567.2962,-632.8641,4054.4820,-3726.7462,-4775.5794,-1812.2904,-4589.0571,-5947.1205,3945.6646,4713.2855,-3869.8500,5103.8524,-1457.0047,-1352.2049,5458.5120,5428.1693,-4512.5944,-3061.5631,4157.4754,686.1196,-909.8354,4874.0351,1684.4210,-1403.4656,-1462.3892,-4803.2755,4695.9245,4077.7981,-1461.5770,-26768.2895,-29524.0323,-24767.0249,-25992.7518,-21200.2046,-28816.0694,-35622.1916,-26497.2097,-77292555.0536,-77269182.1524,-77304617.2864,-77283802.3567,-26927.1478,-77289531.8093,
600.000,-6232.0231,1288.0840,508.5950,542.5815,1485.0755,-3799.6613,-4561.7688,-1730.9359,-3112.1127,-2415.7895,-4117.3597,52.6591,1018.1530,-1993.2092,-5590.5582,-5034.1577,-5311.8288,-202.1047,881.2400,-711.7091,5303.2213,5354.7325,-3477.8045,-2525.5522,4411.7012,-4119.5372,3681.1970,-4249.7640,-4422.9209,349.3688,3685.8124,6331.9042,-5391.2366,-4577.7483,387.5052,4156.0737,-5020.5844,4027.0364,218.2669,-6216.9431,-6308.6730,3950.3504,-6348.0340,3129.7641,6256.7623,571.8709,-2337.8412,-2111.7268,-3568.4109,-4122.2609,-2999.7816,-919.9866,-6138.6514,-197.0748,-2792.4344,-4678.6788,-5161.9696,4296.5630,-390.5274,1970.4624,-6345.6700,3718.3662,-2408.0480,445.3983,-159.8761,1095.1505,-5557.7547,740.8404,0.0000,789.2607,-6716.8251,-1613.8640,6111.8304,-1438.6481,-4276.1239,-1916.3316,-4063.0703,-3467.1754,-375.6944,3081.6034,-3164.6241,6350.4994,-1293.5947,-3675.9012,809.6288,-4157.1026,2274.3751,-4089.3544,6603.0666,-4538.6538,1339.7329,-5888.6215,1571.9746,-3634.4267,-4095.0158,4420.7919,4027.5143,2322.6128,4959.5568,-5866.6815,-123614.1705,-113330.6026,-131424.5851,-128234.9007,-120011.0960,-122435.5228,-127411.4982,-125994.5295,112473446.0688,112456562.5388,112451896.7616,112464646.6600,-127127.9020,112459841.9962,-211.9913,6000.8479,-6090.2987,-5227.9761,3846.6409,2741.6456,-2790.5147,2653.7636,-3928.0865,-4518.2264,-94.7178,-4249.4912,4256.8099,6012.6564,1933.3104,-2898.4436,-2762.8592,5027.7896,-6850.1430,-6160.0995,2524.8380,3616.4517,-3793.8882,6062.9111,4942.1744,-625.5013,4688.8217,5170.5294,3404.0190,6756.9602,-4693.1793,-1533.5860,4189.4499,1750.8755,6154.0861,133.4890,-3132.8273,-5367.3491,6471.5932,-2966.9396,1246.3898,-1124.5871,-123.6697,2618.8580,2826.0843,4396.3660,-6080.2525,-4242.9216,2134.9045,4141.6092,6187.1817,5173.7026,-3199.1624,-6559.3638,5209.7060,-4511.2211,1855.5662,-4418.0044,6790.9566,-6385.2759,-2634.6334,-4864.0371,-4506.4003,4162.7681,-5796.8120,6312.6016,-47.7071,6728.4906,0.0000,472.1099,-49.0643,4805.3041,-2943.0460,6203.5026,-2366.6015,3815.3536,4306.6799,-2673.5130,2439.6001,2781.6757,-4241.6279,-108.3208,-3933.3560,-5851.9824,6142.2458,-1540.6253,3769.2163,1668.4503,1627.3124,-4374.3628,6278.6730,-2320.0067,3917.2035,5911.9146,-4435.4558,5292.0101,-1195.3521,-4895.3674,-570.0129,-1182.5719,325745.1884,351691.7465,334000.4599,332848.9792,335429.6148,336507.5396,341343.5873,338931.4725,195702276.6026,195687574.8433,195687486.6800,195686653.0544,337794.2264,195687391.1243,-3025.0777,3150.6112,3238.1396,-4511.3527,5198.5306,5106.4070,4412.1139,6155.8730,-4720.6226,4645.4135,-5419.6076,-5409.0024,-5244.9885,-2768.2709,3575.7863,-3686.9416,3437.0231,4690.2101,1004.3593,-3050.7316,-3614.3153,2426.7090,-4651.5263,2273.6384,1140.0111,5487.1107,3456.7502,1472.8155,-4086.8945,-1451.8807,-3511.9449,2349.9001,-1058.5210,-4913.9007,3098.2544,5524.0732,3547.6138,-1356.0956,2469.3913,-716.3928,2498.6214,-5463.4795,-2682.0897,5359.3510,-845.6411,-5211.6816,2337.1769,-4995.6763,5504.9942,3700.4575,561.0183,-4497.7716,395.3815,2206.3696,-3565.5170,2125.1460,4214.0571,-2966.1768,777.3178,1366.0831,896.6951,3191.7685,4678.2205,5464.6737,3793.4446,2684.8861,4192.5337,1541.1002,0.0000,-6800.6221,-1107.4372,4694.4706,1181.5291,2617.8444,-4845.8515,-5417.5411,-3409.7803,-5341.2744,-6500.2690,5545.8302,4449.7313,-2787.1004,5508.0470,73.9501,-2747.6721,5188.2197,5179.7994,-5294.2179,-1405.2903,2753.1822,2432.0187,-2634.0067,5438.1315,170.6012,-3069.0111,346.4618,-5390.5135,4301.7956,4562.3800,-3116.8626,-26930.4573,-29672.2481,-24849.7618,-26301.7475,-21295.1124,-28663.4171,-35819.4879,-26202.7773,-77296234.8558,-77272398.3454,-77307791.3431,-77287474.1760,-27057.6858,-77292958.8346,
