sl_100_86400_20291209 Coordinates.csv
2029/12/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:49 2024,
Start: 2029/12/09 07:47:00.00, Stop: 2029/12/10 07:47:00.00,
TIME_UNITS,STARLINK-2562 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-1408 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-31522 - X-Coordinate,STARLINK-1782 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-3885 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-31350 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-4526 - X-Coordinate,STARLINK-3894 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-1292 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-4498 - X-Coordinate,STARLINK-5780 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-30333 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-11144 [DTC] - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-1672 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-30759 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-31542 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-2613 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-3575 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-4670 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-30968 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-1408 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-31522 - Y-Coordinate,STARLINK-1782 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-3885 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-31350 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-3894 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-1292 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-4498 - Y-Coordinate,STARLINK-5780 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-30333 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-11144 [DTC] - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-1672 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-30759 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-31542 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-2613 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-3575 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-4670 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-1408 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-31522 - Z-Coordinate,STARLINK-1782 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-3885 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-31350 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-3894 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-1292 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-4498 - Z-Coordinate,STARLINK-5780 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-30333 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-11144 [DTC] - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-1672 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-30759 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-31542 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-2613 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-3575 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-4670 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4817.7485,-1413.4282,892.3885,1535.5496,-521.4349,0.0000,-5014.7005,-2588.4686,5352.1980,5357.4907,-3263.2030,5068.1273,-3281.5343,-3861.3475,-4593.9466,6317.4329,-5828.1942,-2166.3410,-2761.1145,0.0000,-350.8077,4176.6082,382.0583,-3906.4136,1755.5170,-6368.1059,-3859.3586,0.0000,5337.6910,5217.6720,3127.0054,-4097.3914,2512.1774,-3283.4375,-4749.5165,4086.9675,5516.6605,1626.4420,825.6135,1283.2850,6519.1961,-1901.9668,1435.5690,2317.5690,5854.8934,166.3638,-2137.2265,-5526.9783,-2721.3146,2349.6990,3425.6101,4912.2601,-1129.9502,-2820.0532,2957.9538,-1537.8474,2053.7196,-3429.6998,4013.1133,-4865.7968,1355.2694,-1142.0163,-4975.4424,3173.9494,4356.8107,-77.0035,-6586.9173,0.0000,2844.2481,-3805.3457,190.7126,-2175.3233,-563.9241,4039.3465,1308.4565,-5945.4815,-3997.9445,5352.5875,3169.0361,-1545.5118,2768.7263,4347.2203,4367.1540,3354.1582,3360.9771,3246.0235,0.0000,-3572.3444,6055.6679,5325.4023,5079.5921,-3820.8677,983.9303,2385.9613,-4093.4502,4210.1504,-3435.2220,1469.8310,-847.0890,4058.3336,157658.4003,146673.2697,147670.5197,149306.7127,146734.9143,145497.7017,140533.2812,142530.5359,67803348.8323,67766963.6876,67792285.7863,67808871.4407,144186.3116,67810399.3810,2312.3278,5608.5245,5454.3696,-6367.0784,4805.6894,0.0000,-970.5458,-6026.1249,-1852.3126,3762.8021,-3339.7575,-1852.7064,5289.2941,3481.3447,3676.4304,2070.5745,58.9125,3586.9522,-6347.6359,0.0000,-4198.3580,-858.7599,-5372.0607,-5640.5567,-4092.7537,-1978.5012,4355.3046,0.0000,-3168.8851,4072.5221,5884.2749,-2389.5523,6229.4648,-5682.2095,-384.5016,625.9700,2591.6351,5140.4161,-6844.3590,-6648.1599,-2284.4696,-4988.9992,-5346.0060,-6551.4141,3079.7510,-6314.5852,-3175.4905,-1931.7608,6193.9131,869.6907,-3391.6888,-1800.3234,-5692.4837,-1311.6379,5370.3975,-4265.4838,5522.5804,-3018.0484,-5314.1444,3399.5813,-5037.3617,-6370.6655,4630.8784,-6123.3823,-836.3918,6003.0966,284.5509,0.0000,-5711.2685,-1933.9266,-5067.4258,-5586.5229,-5203.8733,-3034.3235,5070.1217,1951.9613,-2989.7597,-3115.8467,-4556.0605,4346.6654,3733.8054,804.5658,3762.4887,5991.2268,1207.3050,4750.7178,0.0000,3942.1235,2429.1384,2593.0857,-2020.2605,1802.8972,5977.2888,3444.9623,-999.7457,-4713.4279,2256.4138,5113.2152,785.1163,3311.6784,327121.9213,334743.3776,330404.6386,333851.7747,342016.2499,339725.6830,334665.7487,335647.6234,268249043.1236,268282514.1048,268282013.3907,268269826.6983,334939.1894,268263807.8426,4309.8990,-3658.1584,-4150.3473,2224.1024,-4919.5789,0.0000,-4654.3044,-2283.6416,3950.0242,2150.3506,-5098.0132,4266.7773,-2689.1831,-4535.7497,-3543.6490,1787.2814,-3618.8723,-5498.9185,84.3922,0.0000,5400.3282,5417.4909,4197.9093,257.5058,5202.1588,-1802.4998,-3546.9378,0.0000,2981.9772,1904.7042,1793.6883,4981.0611,1132.7897,2203.6220,-4986.1209,5496.9172,3240.6161,-4257.4175,-109.9876,-739.7627,390.6967,4364.4962,-4177.7406,-9.2815,1615.5510,2758.2370,5791.3561,3660.8537,-402.4498,-6482.3037,4941.3902,4515.0326,-3591.2543,6213.3777,-3203.3776,-5254.0149,3485.1438,-4923.8252,-1643.1257,-3070.7762,-4568.1134,-2365.9718,-718.4609,-14.7343,-5273.2025,-3244.5341,-1999.5471,0.0000,-2843.3561,-5479.7013,-4717.8424,-3487.4602,-4516.8647,-4695.1328,4523.6085,-2609.8367,-4802.7812,2890.2292,-4092.2897,-5159.6900,5081.0995,-5336.2215,-3797.9038,735.9815,-5970.8479,3880.4068,0.0000,-4433.3886,2307.1118,3431.2652,4239.6195,5451.8462,3356.6124,5193.6215,-5449.1731,-2864.0578,5489.8367,4230.0610,-6832.9860,4544.8133,-95242.4294,-99064.2479,-96499.8673,-97924.4492,-93083.0091,-100596.5012,-107412.9473,-99035.7920,-111875887.7660,-111891586.4413,-111891042.6712,-111883863.8932,-98742.0136,-111888121.8744,
3600.000,-3721.9053,-499.7385,-4328.3201,1728.3884,-3557.2168,0.0000,5762.9061,2200.0930,-2253.6898,-4501.3155,4621.1271,-2043.4399,-905.7888,3084.5474,3042.7969,-5116.0509,2715.8105,-1816.0820,4313.8217,0.0000,4706.5143,-2217.2376,1961.3808,4479.4587,1000.7438,4641.1545,2585.0148,0.0000,-4165.6078,-4561.6242,-3855.2468,6680.4043,-3794.0744,3915.4224,2785.4778,-4297.2155,-4867.1817,-4191.8236,1715.1143,1256.7159,-4279.9943,4452.5165,2594.1160,-1405.6657,-5127.2829,2408.2940,2724.1388,6880.5861,-707.7946,-2969.5730,867.9273,-4020.5624,4408.1839,6247.6739,-4705.0536,4661.2799,-4657.0171,4440.2861,-2207.0140,3417.7298,2734.7447,3499.4648,2704.2550,-908.7383,-4710.2796,-3602.6044,6135.0292,0.0000,533.4908,1682.7276,2306.0879,4770.5881,4125.6618,-1101.6797,-4764.5141,2212.3618,6592.8512,-1272.3602,-1961.6494,-965.4760,-4749.5479,-3597.2896,-4109.0370,-3989.2717,-6509.9575,-5018.7303,0.0000,-298.3203,-4533.0691,-4735.7803,-4397.8507,1155.3223,1402.2337,-6294.5063,4242.6123,-528.1314,1076.6882,-4197.1398,-33.3782,-6503.7298,72053.2466,53993.7960,57851.5360,57833.3670,58201.8601,56865.4849,52502.4392,57640.6858,-3973387.9112,-4012478.8164,-3987381.7746,-3974111.1128,55913.2601,-3965493.7276,2065.0132,-6774.4855,-3007.0364,4918.7082,-2856.0728,0.0000,-2749.4491,2855.9670,4669.5418,-381.2308,-893.6595,4976.9536,-4011.3052,-6123.6275,-6156.2092,1288.1569,-3096.5707,-5160.3522,4148.9002,0.0000,2695.3713,4777.8730,6545.5406,3366.2046,6461.0901,-756.4735,-6211.8607,0.0000,5445.1539,-747.6299,-2704.0782,435.7199,-4461.0813,2395.9485,-3691.4641,3672.2490,1367.8673,-5437.5066,5656.4239,4769.5612,3999.6757,5249.9605,4589.2921,4999.2913,746.4101,3562.5469,-1454.1190,-543.5049,-5464.5101,3599.8887,4486.6501,5212.0087,2517.8121,393.9283,-4950.4227,1301.4008,-1976.0821,-2269.7866,5801.0614,-5329.9894,4910.4348,5756.8008,-5041.8041,5497.1093,4444.9659,-3475.6028,-1904.7453,0.0000,5147.1214,-2162.1960,6422.9736,5027.4308,5130.5190,5923.1025,-4535.8398,-4435.1298,1646.1634,3965.0108,6608.6048,-6527.7426,318.0500,3467.4579,411.9150,-3375.9619,-567.1702,-1173.6189,0.0000,-5464.3210,-4274.1504,1750.2986,5150.9113,-5226.5949,-6500.5798,-1463.5770,-3416.1093,5077.9324,-5800.0718,-5353.1539,4520.6484,-873.6601,357539.1247,357665.3444,355616.0320,358972.8990,368407.1016,363220.4102,361292.9316,360561.3575,276693438.0348,276715035.8157,276718896.9422,276711204.9565,360905.2212,276707838.7455,-5400.2076,-813.8405,4457.5214,-4553.4918,5157.9191,0.0000,2624.1385,5927.9348,-4572.7896,-5212.8546,5049.5591,-4301.8501,5378.3749,728.1353,-5.2228,-4431.2382,5471.2297,4213.0980,-3482.3186,0.0000,-4193.0125,-4464.5799,35.7803,3959.3720,-2064.8967,5046.7990,-1070.7855,0.0000,682.1278,-5115.8963,-5054.2143,-1615.1433,3472.5340,-5193.3674,5102.8549,-3937.3956,-4711.6026,144.9757,3540.6470,4685.2794,-3688.0434,-488.1877,4492.3262,-4618.0726,-4427.4927,-5396.2623,-6227.8759,-345.5269,3935.8257,5137.0860,-5187.6058,-2131.0874,4549.5039,-3043.1354,-1099.0428,4960.8781,-4622.8944,4485.6164,-2923.5341,-2136.6346,4045.9092,-1445.5888,-3745.0927,-4072.8844,2333.9781,4626.0157,-2494.3653,0.0000,4684.0220,6372.1290,1154.0331,127.2846,2091.1419,3340.7724,-2173.0574,4613.3955,1317.7836,-5427.3799,-6.3677,2072.3792,-4993.2166,4787.7905,5517.6160,-4522.0099,2367.8636,-4657.9746,0.0000,4229.5240,3016.2212,-4634.4167,-1445.0924,-4366.0079,1934.2269,-1701.4259,4199.9878,4688.2079,-3516.9975,85.3014,5240.8608,-2268.6245,-94180.1584,-96384.9793,-95224.0643,-98888.8460,-91815.3955,-96050.3856,-106840.3035,-97610.1961,-111853739.1525,-111871799.8596,-111872370.5650,-111867880.3585,-97672.8683,-111865891.5994,
7200.000,2452.6436,2385.3686,6621.4776,-5059.3138,6491.1926,0.0000,-4734.8388,-2760.8524,-917.8525,2990.2414,-5302.6941,-947.0547,5298.1289,-1105.4416,-150.1017,2639.1246,577.7239,4211.7252,-5063.9099,0.0000,-6759.4867,553.3468,-3287.4022,-4018.9388,-2659.2434,-1895.0084,416.4493,0.0000,1087.7921,3194.6475,4360.4931,-6143.6797,4090.1541,-4400.3667,-1039.2343,3615.6744,3433.6881,4615.0925,-4425.7806,-4437.6757,358.1218,-4862.6192,-5752.9863,-1517.2437,2858.3625,-5210.0764,-4012.1543,-5478.0224,4602.9712,3807.8162,-4220.8454,2050.0627,-6417.4656,-6684.6939,4604.1555,-6652.6417,6141.1009,-3919.6284,-1393.6544,1001.4427,-5591.0583,-4721.2875,1638.9260,-2692.6789,3471.7698,6326.5742,-2772.2984,0.0000,-4146.1233,-789.1010,-3454.8259,-5515.1867,-5734.1754,-1478.0987,6170.4891,2183.8505,-6258.2337,-3303.8594,-146.0995,2438.6183,5787.9524,2751.3167,3673.1166,4168.3673,6441.5802,5984.8486,0.0000,3480.0054,506.4036,3189.5681,2320.5045,841.3353,-2099.9944,5646.8362,-3649.4404,-3440.5776,766.7369,4580.9874,2793.7552,6668.0719,-19073.1817,-41308.8358,-35867.7470,-39303.6110,-34347.5655,-35496.9867,-39733.7488,-38009.4555,-75497727.8720,-75536192.5524,-75511307.2726,-75497117.9479,-36199.3713,-75488906.6241,-5778.7372,4383.3050,374.0682,-2442.6962,1104.5418,0.0000,4912.4719,1809.2748,-6455.6648,-3868.4456,4038.7046,-6661.1974,2006.6777,5816.3657,5879.8368,-4844.0134,5865.6153,5470.0085,-226.6890,0.0000,-1130.4361,-6852.1553,-4212.0016,1045.9135,-5783.0323,4272.0269,4760.8915,0.0000,-5568.8233,-3574.4844,-1738.0655,1252.6331,-79.1989,1931.7782,6544.4436,-5856.0050,-5086.9302,3072.8304,-2485.7420,-1024.3629,-5085.4483,-3183.1669,-3256.9116,-1826.7992,-4842.6534,-124.7344,4801.1614,2735.0053,2538.8730,-5755.6145,-5036.3918,-6408.8300,978.3854,-304.8481,2136.3087,968.5412,-1779.6451,5451.2104,-3956.9365,3955.8067,-3954.8787,-2600.3011,3781.3762,-3163.6207,-5551.2912,256.2088,3378.2046,0.0000,-3969.7453,5924.4636,-5132.9809,-2599.5971,-3485.0616,-6730.1340,2747.6155,5738.2348,-8.4335,-4451.1251,-5549.8558,6054.6018,-3373.0671,-6216.6656,-4527.1269,-995.1120,473.0635,-2296.3972,0.0000,5814.9815,2230.2190,-5509.8591,-6120.3786,6837.9498,2575.5565,-988.3291,5833.9558,-4752.4889,6763.4661,2516.4173,-6318.9541,-1348.6590,365843.6823,359483.2908,358170.3262,363156.2068,371711.6620,360954.8977,365050.7763,363989.5127,266262765.5469,266272460.3476,266280488.9842,266273927.1338,363968.8044,266277334.1008,2786.8075,4667.5931,-1942.6604,4029.6661,-2043.3065,0.0000,1066.1958,-6113.4134,2277.6440,4851.4411,-1823.2639,1453.3527,-3726.4364,3524.6927,3535.3149,4112.7260,-3510.0075,-281.7066,4704.9386,0.0000,-16.7618,617.4947,-4264.1487,-5474.4775,-2552.0651,-5087.6702,4843.3085,0.0000,-3914.9722,4939.3171,5052.2090,-2853.3207,-5452.2842,4977.5134,-1902.6010,-258.4281,3160.0956,4041.0678,-4671.2512,-5068.3188,4668.7154,-3727.6864,-2092.5927,6520.6737,3835.1645,4508.3860,3011.8855,-3208.3570,-4282.4481,-812.0783,2131.8909,-1607.1620,-2107.9781,-1903.5307,4687.4745,-1710.6889,2449.8901,6.6424,5414.2216,5278.9646,-1074.1457,4280.6604,5441.4975,5497.0183,2124.7129,-2548.4445,5314.7895,0.0000,-3987.9319,-3542.1192,3094.0555,3292.1078,1644.5744,188.8243,-1533.3760,-2876.8535,2949.8038,3991.2341,4075.4865,2281.9249,1622.9435,-1325.5147,-3694.8844,5407.6197,2573.0870,2661.5395,0.0000,-1418.6755,-6541.4833,2518.7791,-2261.4752,465.5451,-6083.1197,-3437.5567,-177.3112,-3707.4074,-907.7615,-4360.6709,-490.8595,-1380.1997,-93155.0904,-95120.7986,-94595.1811,-96953.1402,-90937.1509,-95673.3059,-105634.4279,-96331.9516,-111832336.0887,-111851942.0126,-111853435.2941,-111851050.1373,-96594.3693,-111843619.8556,
