sl_5_86400_20290204 Coordinates.csv
2029/02/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:33 2024,
Start: 2029/02/04 07:47:00.00, Stop: 2029/02/05 07:47:00.00,
TIME_UNITS,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-5133 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-5000 - X-Coordinate,STARLINK-2057 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-5133 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-5000 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-5133 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-5000 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2507.9092,-6211.7759,-3539.3181,2574.3857,4873.3978,-215140.1417,-233060.2210,-222241.9303,-223761.8609,-232187.5721,-230784.1356,-229083.9837,-229324.9688,-72238506.4235,-72294161.2227,-72282444.4849,-72250241.7202,-227589.1452,-72258042.6234,-3087.8664,1689.6071,5761.1672,6284.9432,-4523.3466,-261538.8674,-282658.4997,-271918.3829,-270281.7596,-268794.6903,-270358.7019,-277716.3509,-274490.6302,-115865931.0320,-115895669.3678,-115871145.3473,-115876329.3938,-274408.0406,-115871556.0579,-5266.3402,2486.9029,1369.4246,1294.0351,1913.5136,-89319.7062,-90072.5320,-89810.4958,-89699.8168,-85832.0709,-94422.6225,-100002.7593,-91848.4303,-5743664.5364,-5738107.4940,-5737652.6003,-5754071.4395,-91524.5480,-5745683.5827,
3600.000,6267.7729,5791.4346,607.2812,-3694.5163,-3588.5079,-144054.2395,-156913.3870,-146121.9350,-148578.5156,-156739.8733,-154010.7718,-153547.3869,-149971.0301,-39689012.4822,-39737545.4092,-39732203.7676,-39695697.5717,-151735.5859,-39707733.2380,-323.9435,-3237.0075,-4857.6248,-5011.0796,5402.5692,-306798.6640,-333047.9024,-321489.8132,-320586.8540,-316722.6505,-319569.1278,-324957.6875,-321895.8179,-130592591.2410,-130632468.3116,-130606689.7921,-130597904.6498,-322362.1845,-130599053.0904,2020.8576,1907.1951,-4866.4712,3003.6867,2412.6053,-90962.4374,-91598.8513,-90534.5220,-93351.4726,-86736.0030,-92259.4015,-102060.0630,-92916.1330,-5741167.2561,-5741013.6029,-5741635.2294,-5751953.0228,-92870.1097,-5746183.0686,
7200.000,-4932.4299,-2543.5317,3436.4940,4077.5317,238.2533,-63967.4506,-70139.5034,-60745.5401,-66174.6212,-71725.3148,-64574.3120,-68807.8909,-67900.4804,-4447251.8947,-4485858.5185,-4486208.3260,-4454006.7831,-66364.1165,-4464909.2260,2715.3008,3893.0056,2945.6096,1252.1173,-4485.3679,-333361.1814,-362832.1617,-350681.3299,-352168.0637,-344373.1699,-350200.9229,-351962.8094,-350642.8090,-136368644.2427,-136416265.1232,-136390607.0028,-136367733.4520,-349829.1423,-136375463.1738,3426.8293,-5109.9308,5197.6453,-5449.7330,-5271.0997,-92618.0978,-93164.6397,-91874.6439,-95456.0606,-88056.6746,-92275.0572,-103468.5397,-93920.8744,-5738976.6847,-5743933.0874,-5745743.1880,-5748470.4937,-94205.8353,-5746664.4285,
10800.000,-627.6943,-1896.8008,-6432.5807,-4294.3579,3874.6932,20365.7554,21688.8337,28463.2510,20054.3817,17517.5811,27253.4302,19879.1059,24416.8962,31072552.2407,31045753.4590,31040520.7449,31061227.1020,23102.4905,31055936.6546,-4107.3842,-4328.9046,-1206.9656,3057.6291,3043.2644,-339588.0250,-369982.9899,-357565.3298,-358712.9611,-349975.0456,-357016.3807,-357150.3807,-353987.4282,-132805741.7084,-132857945.6499,-132833184.4121,-132801147.2898,-355096.6502,-132812378.5576,-5127.7056,5023.3723,-2192.2924,4466.1175,4852.1389,-94285.3609,-94747.6533,-93829.5542,-94280.4051,-89782.5527,-97268.9749,-104241.6777,-96155.2279,-5737265.8742,-5746850.2228,-5749861.6108,-5744575.6474,-95531.5959,-5747127.6744,
14400.000,5208.2087,5103.1134,6507.2111,3936.7381,-6543.3623,103943.7079,112686.7724,115777.4601,106438.6163,105416.8280,115477.1931,107070.1194,110053.5289,64439020.3643,64424807.9333,64415321.8230,64421443.5773,110990.0490,64423161.1158,3871.2793,4313.7815,-436.3407,-5643.0399,-1735.1103,-325009.3811,-353923.6629,-341660.3471,-341787.2259,-333164.9014,-339694.8187,-340221.2511,-339079.6368,-120154991.4702,-120208224.7879,-120184639.0434,-120152022.3279,-337861.7429,-120160988.8850,1173.3157,-1751.0548,-2255.8353,-714.6525,-1455.5554,-95962.5493,-96335.7866,-96230.5149,-93502.6904,-91924.8349,-101727.4789,-104358.4749,-95989.0435,-5736175.6332,-5749750.8709,-5753875.5310,-5741418.8103,-96847.2638,-5747572.8182,
18000.000,-5143.0396,-5732.3409,-3718.7310,-1989.4127,6301.5882,181799.4162,197019.9713,195571.9372,186448.5771,186551.6946,195781.4247,187454.3171,192357.6859,93370008.7363,93368027.9362,93354522.4321,93349277.7721,191732.9424,93354431.7378,-751.6952,-2778.1095,2536.5337,5618.4288,81.6195,-290341.7785,-315572.7883,-304000.5087,-303486.2913,-295001.3190,-300779.6586,-302134.9602,-297953.4574,-99289288.1613,-99340000.1867,-99317595.7736,-99293547.1060,-299247.6722,-99294390.3911,4051.4974,-2670.4522,5219.6518,-3514.0361,-2867.0803,-97647.1170,-97921.6073,-98786.5441,-93365.5745,-94518.9600,-105228.7226,-103759.6676,-99284.4685,-5735805.4083,-5752622.0895,-5757664.3668,-5740931.3670,-98152.7130,-5747999.8718,
21600.000,1784.9624,4306.1131,-62.2570,-1568.6555,-3606.7533,249278.6531,269274.3470,262737.6205,254632.7589,256084.1801,263541.1650,256191.2478,259910.1426,115888672.0172,115897543.9263,115879773.3509,115872266.9900,260226.5936,115872838.9954,-4111.9524,-590.6887,-4928.9088,-3850.2192,2395.5502,-237434.6240,-257288.6117,-247067.4671,-246352.8074,-237920.9388,-243211.2616,-244942.9387,-242849.1286,-71643118.8053,-71688122.4271,-71666937.2703,-71654163.7278,-241730.4123,-71647338.6554,-4843.7652,5355.2124,-4833.1376,5516.3887,5391.3380,-99334.4551,-99500.1099,-101162.3646,-93755.2684,-97623.9269,-107926.2240,-102345.0448,-98123.5795,-5736206.8452,-5755451.8147,-5761095.9806,-5745842.7847,-99447.8188,-5748408.8473,
25200.000,1538.4462,-2349.5666,2833.6032,5261.1703,297.9225,302298.0006,324803.2857,313044.8437,306531.8121,310362.0722,314753.3522,309367.3782,312254.2996,130458531.0395,130476068.4626,130453383.8690,130447766.3750,312150.0985,130441980.8515,6407.1072,4546.1709,6152.0724,1856.1713,-5164.0592,-169139.7958,-182719.4385,-174589.6365,-174008.0098,-165830.4655,-170780.5626,-171266.2374,-167965.2126,-39113986.3577,-39150737.3562,-39131166.7814,-39121306.8175,-168979.5827,-39117601.7608,292.0147,-4642.6731,1302.7550,-4094.5131,-4605.4923,-101014.6613,-101067.6499,-103068.2245,-94598.4830,-101214.5619,-109922.4205,-100120.8376,-102246.1291,-5737380.4439,-5758228.5941,-5764020.0355,-5753627.2683,-100732.4580,-5748799.7568,
28800.000,-3428.9474,680.5600,-3941.3523,-6911.1745,2066.8112,337562.2574,360027.6207,343408.8582,338805.4591,346577.5170,346382.9381,344603.4180,344186.0549,136088319.6959,136111804.7269,136083399.2141,136075252.2233,344238.6366,136070789.4301,-3295.3151,-6805.2483,-4770.0086,-227.6865,6535.3349,-89080.3309,-96570.1032,-91246.0394,-91008.6500,-85425.5470,-88058.9990,-83831.5626,-86318.8664,-3932214.9113,-3958984.2013,-3942056.9966,-3931241.6600,-85624.0336,-3935696.0142,4560.8566,938.1544,3045.2526,85.3988,951.6270,-102661.5364,-102621.3814,-104337.5163,-95857.6664,-103256.1593,-111269.0509,-100076.3877,-100381.0059,-5739275.5280,-5760941.3569,-5766260.7172,-5757728.1299,-102006.5087,-5749172.6122,
