sl_50_86400_20290415 Coordinates.csv
2029/04/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:56 2024,
Start: 2029/04/15 07:47:00.00, Stop: 2029/04/16 07:47:00.00,
TIME_UNITS,STARLINK-1208 - X-Coordinate,STARLINK-5465 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-30180 - X-Coordinate,STARLINK-5780 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-1683 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-1585 - X-Coordinate,STARLINK-3175 - X-Coordinate,STARLINK-2317 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-2245 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-3245 - X-Coordinate,STARLINK-5632 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-30926 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-11072 [DTC] - X-Coordinate,STARLINK-1978 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-11198 [DTC] - X-Coordinate,STARLINK-31256 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-5465 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-30180 - Y-Coordinate,STARLINK-5780 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-1683 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-1585 - Y-Coordinate,STARLINK-3175 - Y-Coordinate,STARLINK-2317 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-2245 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-3245 - Y-Coordinate,STARLINK-5632 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-30926 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-11072 [DTC] - Y-Coordinate,STARLINK-1978 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-11198 [DTC] - Y-Coordinate,STARLINK-31256 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-5465 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-30180 - Z-Coordinate,STARLINK-5780 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-1683 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-1585 - Z-Coordinate,STARLINK-3175 - Z-Coordinate,STARLINK-2317 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-2245 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-3245 - Z-Coordinate,STARLINK-5632 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-30926 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-11072 [DTC] - Z-Coordinate,STARLINK-1978 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-11198 [DTC] - Z-Coordinate,STARLINK-31256 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-167.7458,-5596.9316,3382.8786,-2776.5332,-1891.8380,2372.3495,-5850.4902,1908.7765,6238.6964,2414.5165,-6611.0211,5898.5098,-5591.1228,-2666.3156,5187.3348,0.0000,-966.8609,-3656.5314,3306.5892,3395.5274,-751.5052,5738.1814,-3997.0249,-4876.6355,-6351.7790,4356.5083,-3999.0523,5916.0538,3669.4831,2167.5991,2983.9076,1914.0136,3659.1896,-4008.3669,-3744.8827,6307.2980,-5547.8426,6019.0954,-3415.9268,-3303.1623,1190.7197,4718.6572,-4113.2211,2362.7247,182.0003,-834.2265,-4475.5376,4040.5101,0.0000,-4947.5072,-87227.3088,-85518.4535,-86911.4865,-89390.4049,-93970.9894,-91884.7879,-84510.7369,-87652.4700,79172592.7877,79164964.6426,79154443.2842,79163683.9042,-87001.1227,79156274.1607,-6433.5036,-1723.6334,2371.4943,5923.0046,4686.8253,3459.9194,-3710.3903,-5702.8664,1468.3741,4062.8248,684.8879,-1377.5902,-1490.6870,5996.5442,4157.9891,0.0000,6659.3691,2780.8173,6029.5057,-5488.3587,6101.6788,-2272.4717,982.5096,-1944.2957,2001.7622,-3303.6365,692.1874,465.3916,1951.0079,-962.3544,-6275.5996,-1470.6573,5697.9748,-3508.7165,1749.6392,653.4453,1532.4387,3323.4274,-4768.5182,3758.5466,-4949.8533,751.5541,4986.2722,-5958.9259,4216.0848,-4176.4412,5267.0892,-4959.9467,0.0000,-4540.9652,388157.6669,353654.0536,378278.5822,377439.6182,370224.5899,370851.7291,369785.7024,371200.1454,-62620547.9239,-62667461.0358,-62643284.6956,-62618552.2206,372422.5938,-62620622.3863,2283.3714,-3661.4485,-5483.8006,-1864.9190,-4705.3502,-5503.0065,-529.0165,3400.5923,-2564.7704,-5064.9582,1009.9199,-3228.8705,3308.8222,-2226.0072,-1139.5899,0.0000,-1456.4599,-5212.2464,-651.9875,2431.7363,-3135.2582,2932.5463,-5420.7926,4486.4900,-1831.9881,4249.7304,5348.3082,3269.9931,-5532.9257,6511.0308,-84.4248,-6486.6016,1285.6693,-4433.2194,5508.1128,2806.1315,3599.0611,753.6430,3560.1153,4528.3733,4695.0751,4948.1302,-1898.0571,-1953.4660,5478.7334,5434.1476,-130.9403,-1942.1779,0.0000,-1061.6913,136273.5768,132162.1389,134554.7466,134295.4072,138404.8085,130039.1753,124172.9561,133811.7374,5855517.2066,5837373.0915,5833020.7494,5833796.7334,132703.1411,5843225.8503,
3600.000,2646.1464,6881.0835,-5915.1738,63.4106,-1905.8920,-5488.5647,4784.4114,1986.9783,-6739.4302,-4139.4327,4871.0672,-5863.7386,6335.2776,518.9213,-4525.0765,0.0000,-765.2410,4966.8755,-4622.5252,345.6573,-2240.3254,-1823.8188,2190.1364,6869.2627,5447.3509,-2884.4191,2319.3929,-2794.0238,-5717.4890,-839.1125,-1949.2353,1162.9025,-4563.4988,6542.8954,2135.8613,-6700.0168,4924.9668,-5699.0246,5982.1648,-1079.6155,2790.0138,-3057.6631,1943.2667,1538.2616,-3998.8242,4606.9320,2146.2859,395.5213,0.0000,5252.0236,-182949.0996,-171801.0390,-175818.3949,-177819.4582,-184657.2526,-180736.9335,-175776.8305,-177149.9855,92737823.3099,92741368.3756,92726337.6666,92726292.6747,-177507.9368,92721157.8766,3426.2215,110.1216,993.7451,-6421.3743,-5880.8582,-589.3283,2723.1454,4660.0688,906.2401,-5520.6594,-3386.8872,3329.4398,-885.4290,-6749.4966,-488.2441,0.0000,-6150.0049,-4769.5860,-3381.4446,5121.8983,-3565.6671,3730.7202,-5297.6273,212.9850,-3370.2226,6126.5531,-5369.7038,2973.6393,1509.6388,5130.2088,4865.4155,4827.8263,-4143.4564,1257.8433,-5523.4349,1644.2167,-4676.6320,-366.0292,3372.0081,-5805.6285,5206.1693,3487.5965,-5654.5621,3848.3182,-4600.0182,4196.5785,-5117.7727,4099.1361,0.0000,855.5660,354037.3057,319880.7277,343743.1109,341753.6143,335756.3240,337319.8227,335628.8778,339585.5288,-39924660.7514,-39966991.4023,-39943364.7139,-39914620.6331,338340.4839,-39923875.9577,-5291.0490,-567.7095,3322.7346,-2243.9727,3060.1188,4154.6342,-4238.9024,-4709.0024,-1181.8992,556.8257,3155.2486,-1280.6315,1882.1201,-1473.0877,4965.9105,0.0000,-3004.8752,883.5724,3851.4993,-4615.3343,5450.8262,-5437.0286,3651.8854,-729.6906,-2589.3543,-1486.7975,-3317.5895,-5420.6609,3579.2877,-4598.6796,-4563.2260,4809.0136,3076.9489,1883.9849,-3534.6897,741.4334,134.8636,-3908.6826,-42.6290,-3286.1810,-3634.8228,-5094.7332,-3106.5108,5253.1652,-3290.9472,-2993.2234,4109.5519,5254.3138,0.0000,4220.7636,137148.3618,132746.0709,135957.6423,132894.1223,139659.9431,134432.9128,124381.1797,132307.0843,5860977.5411,5840927.0135,5836039.2292,5841136.3162,133573.0779,5849186.5275,
7200.000,-5196.1174,-5026.4399,6083.3635,3249.6647,4387.4340,6766.5774,-2343.1552,-5483.4339,4489.9906,3500.3673,-152.4337,2741.0459,-2445.5409,2164.3650,2486.0604,0.0000,3021.8580,-3978.1640,5091.8675,-4336.6360,5402.3070,-2621.0804,-363.1505,-5784.2117,-1874.3598,663.2971,-227.2705,-728.6889,5956.8519,651.9641,-1260.2462,-2197.3752,4216.9945,-6615.1846,-598.8133,4552.0514,-1660.3551,3912.7493,-5879.3198,4208.2316,-5390.8963,1464.3624,2274.3411,-5573.9868,5670.3573,-5993.1530,1852.9300,-5272.7340,0.0000,-3947.0117,-266935.9953,-246660.5697,-253227.7416,-254147.8086,-263591.2642,-255208.0832,-255374.2471,-256667.6690,99945405.6221,99958213.7851,99937892.4443,99927064.9000,-256483.1344,99927948.1566,579.2346,1703.0078,-2967.7492,3824.5507,5299.3673,-1403.8831,653.6982,-2912.2135,-3195.0483,4176.8348,4983.0023,-3965.0209,3304.0822,5018.3590,-4323.8433,0.0000,2926.2245,4105.3794,-775.4459,-3786.4903,582.9686,-4908.4898,6727.5476,1416.0765,3954.7422,-6539.7720,6501.8382,-5941.2621,-3461.4577,-6904.8727,-2015.9037,-6560.1300,227.3511,970.0161,6826.4759,-3539.6486,5398.7169,-3359.6996,-459.6835,5231.5570,-4342.1712,-6470.3414,3346.4109,-486.5758,3861.0129,-3166.6034,3734.4132,-2037.0598,0.0000,3743.5118,296506.7784,265642.1968,287377.7203,281675.4269,279689.3919,284430.3614,279537.1730,281736.2528,-14479421.1759,-14514514.1872,-14491813.3684,-14465442.2547,282693.6955,-14478080.0985,4388.2472,4406.0465,1125.9245,4578.8138,542.7353,-228.0442,6498.5778,3030.2712,4144.4738,4266.4888,-4517.1618,4873.7591,-5257.6750,4247.4140,-4544.2830,0.0000,5439.6437,3937.5395,-4607.3698,3793.5010,-4254.1434,3964.4937,929.1423,-3514.6642,5332.3716,-2201.7549,-1697.7815,3175.9055,589.3960,-81.7588,6520.1547,-176.1464,-5454.7559,1804.1530,-771.8467,-3863.7916,-3779.7464,4600.2672,-3520.6315,-750.4550,347.8548,1838.3368,5373.6645,-3691.9642,-952.3848,-1362.6735,-5517.6128,-3573.2125,0.0000,-4082.0367,137966.1762,133326.7439,136710.9805,133355.7589,140483.7377,136166.9470,125214.3050,135927.7517,5865663.3507,5844510.6152,5839572.1642,5850378.1839,134432.5145,5855136.2912,
10800.000,5998.4035,1337.8870,-3066.5631,-5921.1156,-5208.7329,-5040.0598,691.0845,6842.6516,-745.7848,-2391.9928,-4308.9821,1926.4972,-2606.3785,-4954.6559,-359.8002,0.0000,-5332.1522,232.9914,-4687.4620,6608.6273,-6714.3812,5025.4586,-2000.5649,2326.1291,-2516.4919,2292.2459,-2571.5079,2874.7540,-3455.3979,-113.8905,5124.1809,2002.4348,-3549.6127,4204.5481,-1430.4531,-848.7719,-2958.8007,-1697.4180,3814.8935,-5099.4231,5874.7269,226.7429,-6029.4160,6240.9635,-5034.5157,4916.0911,-5555.9577,6499.9559,0.0000,1720.1074,-333527.5778,-305386.9035,-314316.5884,-316682.8210,-325768.9671,-315575.7363,-318106.9013,-318876.1006,100298009.0413,100317603.0049,100291008.8530,100272383.0173,-318902.4631,100279522.7317,-3258.1733,-4034.6405,3811.4118,-54.7314,-2449.0354,2733.2884,-4798.7204,816.1345,5230.9317,-0.0304,-4823.5216,4171.3431,-5046.9220,-1961.6645,6731.2967,0.0000,847.7887,-2521.7607,4461.4854,1913.0948,1556.1383,4619.9165,-4375.5964,-3439.4898,-4398.3544,4710.2771,-3420.3438,5923.7547,4056.3401,5108.8998,10.8840,4773.2509,4099.6718,-3310.9697,-4971.1258,5069.5289,-4222.3148,6253.2065,-3322.4589,-1565.1327,1920.5613,6363.0220,-442.5592,-2044.9901,-1238.5809,394.8160,-2261.8802,-246.7813,0.0000,-6535.9744,219362.6669,194478.0540,212862.3091,204799.2773,205734.3543,212315.3261,205230.9410,209943.9592,11970107.6982,11944168.2633,11964906.3841,11982215.0660,209086.0959,11971520.9760,-283.7826,-5445.2676,-4816.4869,-3349.9229,-3814.5253,-3873.0441,-4978.9723,544.6233,-4444.3374,-6500.4015,1829.2535,-5100.9798,3487.4681,-4431.7200,190.6898,0.0000,-4275.8011,-6468.7352,2405.3711,-529.9249,266.3331,370.5989,-4813.9343,5515.1774,-4696.7667,4529.0868,5173.7833,1608.6331,-4415.1252,4685.7105,-4697.0803,-4592.9196,4246.9214,-4402.8456,4547.7794,4650.8884,4413.5300,-2429.1687,4633.9672,4135.0735,3130.8832,2612.5443,-2974.2352,-1329.2912,4578.3910,4832.1772,3426.2395,-1543.8881,0.0000,722.1286,138732.6606,133906.0085,136843.1218,136744.9115,140887.4322,133293.7866,126660.7187,133699.2062,5869656.4756,5848134.8458,5843805.5327,5860664.4807,135281.3776,5861075.1254,
14400.000,-3626.1019,2014.9970,-1573.6127,6081.6789,4829.7881,1114.4748,-355.9127,-5503.8800,-2666.2543,2281.4156,5845.6340,-5381.1027,4990.7086,6587.6882,-1906.7434,0.0000,6039.2316,4247.8966,2988.8632,-6135.6818,4935.7655,-4870.7106,4663.0652,1380.3262,5371.4808,-5257.5958,5256.6512,-3854.9673,-841.1757,-2029.6985,-6929.6695,-2346.7596,2559.2233,-633.4309,4087.1741,-2696.4585,6277.3849,-584.7112,-1145.0330,4258.0249,-4763.6554,-2617.2596,6163.9364,-2459.9339,3363.0050,-2807.9138,6810.8828,-3105.1959,0.0000,1177.5207,-378247.6605,-344305.9812,-355307.2607,-358864.4016,-367253.9868,-357489.7366,-359946.9064,-360946.0225,93768508.7253,93792112.4241,93758472.5195,93739327.2788,-360811.4870,93749027.4945,4138.1489,5890.2051,-4255.9559,-2999.5694,-1728.5343,-4001.6537,6916.5011,1770.5222,-6085.8420,-4496.6772,2204.3145,-3873.3214,4097.7384,-1004.2633,-4821.0065,0.0000,-3296.8153,1806.9264,-6084.6124,636.0389,-2863.0807,-1781.5376,187.7925,5426.2025,4213.0753,-1876.2453,-1071.2169,-2228.1191,-4151.5977,-1245.0926,474.3671,-323.6805,-6394.6027,5400.2149,1401.0878,-5815.1840,2074.9576,-6773.2333,6271.5205,-3348.6830,1758.6349,-3457.9671,-1789.8184,3583.1896,-2721.5972,3480.1601,843.4578,2876.7557,0.0000,5882.7643,127741.7005,110977.3882,124954.1228,116523.1355,118760.9974,125766.6163,117671.0063,121702.9831,37609156.9772,37593473.5308,37610366.2503,37614385.2562,122261.4128,37610104.1333,-4056.6466,2977.7667,5137.4252,-516.8207,4607.8665,5516.8852,521.3368,-3795.0187,1855.9020,4737.0179,2477.3113,1761.8115,1663.4799,1880.8334,4302.6361,0.0000,241.2444,5179.3363,1315.7172,-3096.8819,3862.8505,-4461.6192,4938.4055,-4056.1898,1042.5125,-4113.8001,-4055.2976,-5119.2172,5457.7117,-6518.3835,107.2210,6492.4650,-289.4501,4281.5304,-5377.2017,-2664.3584,-1567.3209,-1281.8245,-2557.2460,-4041.1676,-4724.0252,-5354.0549,-2047.3765,5087.8476,-5411.8732,-5274.5864,803.1358,5162.5278,0.0000,3187.4443,139452.0638,134485.6328,136546.0731,139605.1937,140860.0200,131065.1015,128743.2116,137822.4112,5873082.9082,5851810.5650,5848959.9269,5870993.8612,136119.5941,5867003.0139,
18000.000,-1017.9802,-3719.6352,5095.0366,-3038.7157,-3704.7846,2796.7246,35.1607,2418.7337,4594.0611,-2630.8948,-4354.5564,5886.1816,-4158.4334,-5909.9444,4390.0207,0.0000,-3904.1778,-6601.3856,212.6715,3499.3257,-878.6324,3377.6474,-5950.8623,-3641.5523,-5594.2642,6781.7743,-5442.1421,4248.4629,4641.0344,4958.6688,5231.9510,3702.0168,-431.3743,-2472.8823,-6102.2493,4820.9839,-6259.2651,2942.1597,-1384.0437,-2151.2946,2943.9727,5179.6783,-2255.7001,-2861.8700,-1753.0378,907.2272,-5062.5843,-1792.2815,0.0000,-4314.7038,-398110.2640,-361004.9385,-373654.7009,-377602.9537,-385419.8596,-376674.5789,-378337.0865,-379440.6604,80802084.3127,80826870.2043,80786171.9590,80776422.7831,-379575.7190,80781904.1879,-4059.4620,-5649.4574,4185.3599,4609.6020,5288.2457,5112.8303,-5517.2582,-4515.7005,4777.1022,6406.1212,2294.3670,2159.5337,282.1612,3126.2924,264.7741,0.0000,4079.6085,-1980.3179,5471.8747,-3632.7470,4061.7360,-2708.9232,3050.7075,-5875.1595,-2400.7114,-795.1127,3883.4164,-2792.4465,4079.9322,-1922.9392,-667.3106,-3856.7431,5682.1562,-6284.8858,1758.7838,4900.8946,743.1163,4661.1386,-6598.1052,6381.8740,-5247.9085,-232.4331,3540.9575,-4429.4280,6038.0672,-6427.1138,1218.1380,-5146.9843,0.0000,-2527.6516,27763.1706,20487.1246,29209.0476,21271.2869,24517.0018,30968.9316,22732.0196,28290.2764,60677757.6799,60672632.3079,60682978.0594,60674876.0521,27797.2547,60677787.2418,5389.7073,1372.8286,-1909.8363,3960.4762,-2444.5522,-3727.8282,4214.7377,4632.1722,1914.4440,-94.4033,-4586.0847,2778.4742,-5212.2961,1806.4211,-5117.4233,0.0000,3927.8899,-868.3809,-4214.9122,4698.1595,-5510.8879,5281.9145,-1252.5928,11.8385,3251.0244,1176.6161,-705.3440,4476.3117,-3110.4346,4445.3290,4516.7223,-4397.4613,-3886.8234,-1547.0044,2676.9999,-939.5311,-2539.2198,4170.2207,-1303.9575,515.9733,3431.6187,4521.8025,5255.7621,-4138.8317,2891.9544,2369.2587,-4551.3544,-3875.2660,0.0000,-4610.1536,140127.6634,135067.4061,136124.0104,141806.0127,140367.2429,129762.8717,131523.0112,135233.8226,5876104.6321,5855548.7321,5855289.9904,5879643.1911,136947.0921,5872919.9408,
21600.000,5110.4150,4129.4706,-5792.3475,-1709.0937,1673.2046,-4872.7952,1719.3224,804.5463,-5110.2281,1595.8765,1390.9678,-4009.8421,1952.7496,2855.5894,-5542.0971,0.0000,-418.6145,5510.9516,-3972.8010,-264.5927,-3132.5996,-1774.2673,4074.8011,4237.0714,4014.8399,-5816.4554,1874.3338,-3588.0402,-6080.3486,-6307.0911,-1174.3353,-4455.5598,-2861.5431,4321.7963,5741.7551,-5317.7484,3169.7256,-5167.5418,3627.7639,-1015.5524,-899.1331,-6263.5188,-2708.4327,5657.2943,278.2352,658.0543,1671.3910,4543.0356,0.0000,6215.8923,-391821.3914,-354477.4907,-368189.5917,-371818.0229,-379052.2902,-371419.3856,-372453.7034,-374476.9473,62285904.9197,62309197.4311,62262803.0396,62269531.7659,-374045.7491,62265506.7103,3582.4026,2637.6391,-2533.7433,-4967.8237,-6566.8222,-4889.0144,1727.5562,6373.0910,-1272.6825,-4894.2974,-6046.1275,1339.3947,-5217.2389,-4525.8912,3530.0853,0.0000,-4120.0145,1420.0071,-3525.6054,6072.2893,-5003.4175,6198.3265,-4233.4777,3690.8478,-1204.2245,2850.5195,-4290.6705,5748.1071,-3071.1262,2880.5998,2073.3311,5273.2880,-3001.9564,4966.5010,-3387.3339,-2030.2141,-3834.6601,-1121.2317,3985.8253,-5725.5956,6873.8051,2771.7309,-4781.0574,3523.4165,-6776.9073,6577.5908,-3955.9060,4770.6083,0.0000,-1333.7908,-73895.1567,-71225.4525,-68319.5270,-75213.9629,-70663.9104,-65751.8730,-73130.0520,-68653.6761,79591561.6623,79596571.1155,79597198.6975,79586282.3811,-68253.3610,79590427.3368,-2785.7233,-4869.4998,-2671.4059,-4323.4502,-1315.6316,-428.4488,-6507.3204,-2561.4372,-4465.0163,-4632.7569,2583.5344,-5409.6305,3659.2757,-4403.5262,1508.8660,0.0000,-5504.1696,-3981.9181,4405.4943,-3271.5288,3557.4507,-2281.4648,-3432.7974,4013.7625,-5493.6615,2458.8826,4812.9480,-244.4128,-1208.0993,257.3702,-6529.2621,-444.8650,5496.1393,-2158.0580,1746.9175,3959.3007,4615.7449,-4465.2720,4246.5108,3428.4427,-69.9677,-712.3443,-3899.9987,-685.2336,1380.4612,2007.0640,5406.2071,-1136.0859,0.0000,2398.4916,140762.0366,135653.2328,135911.7414,143465.5139,139355.2284,129233.4387,135100.6960,139474.1914,5878909.1310,5859360.5916,5863061.3938,5883447.6317,137763.7998,5878825.8901,
25200.000,-6241.8030,-4116.3328,4142.2530,5383.2460,1331.6542,4849.9876,-4513.0087,-3163.1629,4673.3600,1574.5794,1651.0717,1515.4718,374.4503,1205.8345,3508.2806,0.0000,4536.7645,-2288.3065,6552.3944,-2372.2749,5104.0816,-53.4983,498.3487,-4124.0473,-2087.9015,2601.5240,3405.6074,839.5897,5006.1024,4339.2860,-2479.8720,2709.5179,5914.0006,-5007.3657,-2510.6580,4789.2656,839.7897,6269.9572,-5382.5591,4497.9327,-1495.9327,4462.7180,5284.3847,-4614.8478,1755.2337,-2559.4953,1332.7104,-4320.3873,0.0000,-5285.9323,-359862.8920,-325181.0073,-339217.7840,-342012.3448,-348038.1664,-341922.5743,-343592.8830,-344141.2164,39488454.9922,39507883.2501,39459034.6443,39475612.3550,-344627.0542,39468378.5422,-2039.9727,1819.8970,-997.7153,3947.1850,5299.5773,2416.4093,1751.3342,-6040.0317,-2963.1007,1773.6043,6286.9414,-5153.0761,6499.9900,5301.6928,-4659.8814,0.0000,3901.1139,1054.9374,1250.6849,-6472.5933,4586.5664,-6402.5635,4056.7849,510.5073,5051.0737,-4474.9347,3469.1866,-5252.4432,410.0575,-2439.0149,-4452.8300,-3953.0016,252.0425,-1554.3222,3966.7191,-1975.8809,6013.4358,-2166.6981,99.6691,2297.5074,-5881.8956,-3821.2801,4082.3843,28.4627,4645.0834,-3853.4140,6144.8829,-720.4234,0.0000,3926.5792,-170458.1492,-158334.7840,-161417.8948,-166888.3421,-160075.3698,-158007.3023,-162973.7657,-159269.7568,93050680.4673,93064785.0487,93052839.4393,93050949.3449,-159749.9212,93048405.7001,-1893.7789,5225.9564,5369.4253,1289.3812,4206.8503,4284.4666,4973.6203,-1145.7654,4113.9499,6497.3436,1711.7724,4261.3670,1441.9987,4282.2217,3374.6954,0.0000,3396.9484,6463.0579,-1798.3495,-293.4153,677.9108,-2406.7722,5426.7221,-5527.1274,4213.2046,-4614.0750,-4647.1196,-4211.0350,4744.4115,-4833.9382,4713.0871,4984.1534,-3539.6134,4517.2400,-5054.6812,-4620.9444,-3052.2975,1950.5537,-4266.9245,-4490.9050,-3354.1644,-3597.9723,-885.1962,4846.2540,-4832.1557,-5140.6176,-2873.5869,5038.6692,0.0000,1680.3597,141357.2444,136245.2309,136184.9585,144656.3547,137889.9980,129377.7566,139430.3688,136929.6207,5881697.2455,5863257.8650,5872472.5429,5882174.7737,138569.6466,5884720.8458,
