sl_100_86400_20290101 Coordinates.csv
2029/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:34 2024,
Start: 2029/01/01 07:47:00.00, Stop: 2029/01/02 07:47:00.00,
TIME_UNITS,STARLINK-30176 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-30546 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-30792 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-4256 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-5283 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-2433 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-30138 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-5592 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-30180 - X-Coordinate,STARLINK-3769 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-2088 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-5591 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-1159 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-5119 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-5019 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-1200 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-11168 [DTC] - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-30935 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-4491 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-1373 - X-Coordinate,STARLINK-5706 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-3903 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-30216 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-30546 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-30792 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-4256 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-5283 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-30138 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-5592 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-30180 - Y-Coordinate,STARLINK-3769 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-2088 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-5591 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-1159 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-5119 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-5019 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-1200 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-11168 [DTC] - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-30935 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-1373 - Y-Coordinate,STARLINK-5706 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-3903 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-30546 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-30792 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-4256 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-5283 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-30138 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-5592 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-30180 - Z-Coordinate,STARLINK-3769 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-2088 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-5591 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-1159 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-5119 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-5019 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-1200 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-11168 [DTC] - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-30935 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-1373 - Z-Coordinate,STARLINK-5706 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-3903 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6565.8738,-6302.7803,3905.2217,4304.8488,-3714.4499,354.5516,-6796.1049,3886.0502,-2496.6464,-3676.5903,5965.7839,4143.6826,0.0000,2794.3038,3121.8276,-475.3573,5888.1149,-3464.8775,-4617.5727,324.4502,6396.3881,4524.2758,190.5714,-6233.9691,-5296.7672,5494.6496,-3395.6796,132.5754,3382.9451,5108.6547,0.0000,6795.6909,4530.0105,2015.0201,-1261.9043,-585.2449,-5186.0872,6364.1995,-4137.2289,2266.8720,-6423.5221,-520.3673,417.9369,290.4956,-5823.6077,-182.1805,-1213.0600,-2895.4308,3345.0936,1361.1594,667.0894,3620.9552,-1019.4548,4257.6460,3448.0788,2197.1010,1461.5587,4380.6631,-316.8807,-6458.4081,-4755.5676,1618.0305,-6381.2373,6419.0335,0.0000,-593.3098,4302.7302,6416.3976,-3822.4659,-2698.1891,-4379.6266,-6089.6822,-4675.1027,-4330.6232,-3625.7454,4674.7951,4624.6280,-4949.3490,3674.9586,-4299.7524,-3274.7816,197.8349,6599.2047,5807.9171,4833.3660,5581.6030,3046.0363,6299.3776,-3268.9294,5197.4874,-4009.3273,-5229.1046,1398.4842,6592.7048,3188.6999,5019.4522,-2385.9720,4293.7863,-3674.4211,-3946.8735,116820.0951,86523.9827,110154.5189,109766.5233,103504.9101,103875.7800,101207.9903,105505.0396,-154637054.6717,-154675325.0250,-154664060.0519,-154642504.1466,104271.1782,-154654104.2989,1469.0022,-339.7111,-5169.8866,4429.8824,3860.4441,-5180.0268,1414.4051,-3410.2748,-5979.8434,3495.4326,-1835.8343,915.4167,0.0000,6088.1362,6072.8479,5653.7671,2903.8648,4627.8788,3611.3708,-5382.9549,2590.1171,-4776.2540,-6349.8005,2664.9065,3524.9788,2098.8389,-5989.1063,3582.3307,-4081.3438,1389.5353,0.0000,-61.5352,-2030.2300,5080.7783,-6069.9817,4085.0918,2067.3073,2134.8805,-5516.6129,-6424.5383,2117.3790,2469.9284,4876.1420,5185.7653,2232.1969,6425.2809,-6090.6532,2922.9306,-3787.4168,6494.5923,-4947.7836,-4354.5971,-4724.3688,-4364.4626,5979.2626,-3509.0251,3946.0823,4723.1502,-4940.4042,2124.0794,-580.3756,4358.2196,-2294.7279,2074.8804,0.0000,-5060.5157,-3249.2672,1353.9254,-5213.0542,2283.2132,-350.8398,-3120.4928,3349.6386,-5390.4428,-5629.4328,-4855.6596,1096.0829,-4377.0483,487.5344,-4508.2913,-6080.1897,-6396.9000,-1151.8323,-3478.7865,370.1617,-2653.4035,-2773.4266,2720.1576,-2726.0718,-4470.5474,-1314.7802,177.1442,-5699.3330,898.3445,5195.9419,-1073.5625,-3362.7031,2687.4658,3715.8124,-3689.9990,-337948.2887,-332311.3795,-333668.3050,-331662.0995,-325828.2674,-327859.1869,-334971.1450,-334134.2000,-100277578.2987,-100280050.1984,-100273178.7574,-100292083.7060,-333015.1689,-100285446.4719,-1401.1154,-2781.2746,2480.4493,-3037.0403,-4491.3044,-4550.9941,-436.0219,-4606.3148,2580.3834,-4727.5073,2997.6345,-5452.6134,0.0000,1301.3154,1159.1093,3952.3543,-2112.5119,3746.3101,3420.3632,4222.6665,-222.4523,-1363.1535,-2815.8367,1413.7184,-2450.6154,3453.6990,619.8246,5939.7862,4430.1055,4493.3049,0.0000,1000.4775,4669.6468,-4240.3200,3001.8223,-5415.6292,-4023.8521,-1404.2926,202.8324,-876.6356,1410.8914,6469.4353,4931.4920,4583.2648,-2869.4877,2068.8524,-2847.4747,-5497.1681,4546.1847,2049.6436,4566.6692,-3761.0380,-4829.2225,-3247.8696,-281.9767,-5525.9236,-5466.0174,2571.7805,4721.0210,268.4973,4951.8042,5070.7758,-1006.1201,1443.4820,0.0000,-4701.0702,-4327.2942,1635.7143,-2522.9968,-5978.8835,5114.5131,787.7733,3889.8263,-6.5106,1794.6068,-1007.0752,5002.4686,2238.3451,5862.7892,3020.2645,-183.0524,-2478.3507,1746.8633,-1388.8497,-4849.7579,2847.7937,-5281.1412,160.8965,5414.8270,797.1278,5418.2218,4550.1744,3628.7865,1892.2928,3285.3118,4165.2215,5509.8086,4528.8510,4479.6165,4330.3337,141597.2000,138291.5973,139831.4997,140127.6608,143883.1355,135185.6034,129740.6114,137442.8590,1633071.5608,1608672.0827,1657869.9847,1638835.2245,138191.7458,1641120.3267,
3600.000,-6334.4208,4144.1117,-2110.7252,-5821.0320,242.2967,2015.8012,4863.1362,337.3567,2577.7732,762.2558,-2931.0779,-4061.6984,0.0000,-4491.1932,-2522.4922,-2782.6489,-4539.0301,-706.5975,148.7103,1969.9036,-5466.4296,-545.6758,2122.4733,3461.6507,3537.9263,-3611.2485,4817.6820,-1874.4114,579.9445,-6796.0958,0.0000,-5791.9492,-4441.2868,-5183.7276,3242.4751,-3637.5256,4435.8455,-6096.9001,5207.2063,825.1006,3723.7423,-2565.9688,-1164.5401,-4141.5248,5313.3679,-1855.8417,3321.1545,-358.3278,851.0588,-1397.7246,3652.9284,1106.7245,4228.8541,-333.7932,-4731.1825,1510.6704,-5310.3918,-2928.6498,4037.1274,3810.6359,6362.8746,-4960.8684,4924.4988,-4823.0134,0.0000,4426.1619,-2668.1850,-4008.9087,2719.8242,-2009.0158,2561.1100,5819.9577,5460.4621,5273.9918,5241.1869,-2450.5667,-6528.5138,6268.8227,-6571.3206,6223.2067,4045.3774,2394.1796,-4137.5688,-4067.2891,-2600.0818,-1663.4495,1456.3123,-5940.0010,5178.9182,-2455.4699,5811.4680,3901.5342,265.8539,-6534.6343,-5526.8312,-4991.3182,5719.8115,-3841.4092,1341.5302,6515.6940,198824.5044,165902.2446,189373.2468,187811.1013,183021.4168,183732.7438,181187.4450,182806.1045,-123307426.9182,-123343584.3141,-123341733.8302,-123312094.9165,184103.4689,-123325024.8886,1035.9123,-2910.7291,6514.8862,-3380.9099,-5445.1094,6555.7575,-2636.9219,4316.7273,6075.1523,-6065.6325,4152.9527,3443.3975,0.0000,-2819.3381,-3518.6521,-3105.1750,267.7412,-4088.7458,-5041.2497,6566.3716,-359.6874,4346.5828,6574.7072,-4255.0901,-5604.5410,1956.8410,3963.4424,-6271.1552,5460.8376,-1444.5577,0.0000,2423.9537,5127.1157,-4356.4165,2709.4766,-4992.3443,-5187.2029,-208.8078,3067.8181,5492.5618,-3980.2959,-5054.4721,-6834.3107,-3850.7484,-4004.1504,-5826.8453,2504.9836,-5801.0576,5776.4980,-6146.2486,5274.8843,3974.3542,5259.4861,4172.5187,-3482.5331,5511.8752,-3128.1073,-1660.2066,2023.4155,-3446.2079,-2142.8432,-4415.6233,-413.0536,573.0646,0.0000,3914.1750,6173.7522,1772.3734,2014.7852,-2721.5945,-4490.1599,1135.2794,-4191.8953,2865.4637,4133.8934,5250.0531,1454.8995,2787.6052,649.2397,2998.6929,3996.9615,3593.3860,3417.0217,5067.6793,3773.1707,4697.9226,5469.6504,110.8174,-1232.2334,4564.3140,-2205.5737,-4011.4532,6876.6016,1359.1327,-4176.9005,4242.0300,779.0143,2228.1637,-6466.0180,1678.3117,-297215.5527,-299917.6967,-298825.9544,-296855.1421,-289238.9631,-292985.3044,-297849.4861,-295933.3313,-136898667.1119,-136906970.2848,-136898173.1895,-136907704.9637,-296666.5589,-136907503.8288,-2458.7992,4669.6435,1121.8098,-1427.4810,4367.8527,756.9456,4201.9707,5388.0070,2250.3052,3258.0890,-4711.1726,4386.1921,0.0000,-4302.8788,-5418.6366,-5529.1468,5171.8618,-5511.6548,-4553.7862,-89.6285,4189.1004,5082.9344,-726.6921,-4234.2327,-1594.5594,-5456.6583,2971.0084,-2329.7521,-4206.6424,119.1935,0.0000,2780.4830,-734.4708,1392.6890,-5451.6900,2848.4237,847.5765,-3135.7089,3317.7802,4033.1115,-4253.2700,-4034.1177,-535.8832,-4014.4639,-1686.9696,2865.4928,5407.9919,3639.1375,-3499.2811,2904.8002,-2174.4461,5388.6704,1043.4080,5480.4184,3624.8612,3857.5056,3080.2612,-6077.5076,-5154.4983,-4465.8258,-1589.4351,-1831.5193,4740.5258,-4909.2402,0.0000,3612.1077,1579.3337,-5151.7547,6039.8213,6048.0935,-4347.8972,3497.7544,916.2145,-3437.7992,1871.0341,-3592.2702,-1736.6698,1270.3380,-2155.2770,511.0449,-3929.9755,5322.7451,-4381.2513,-2355.3542,5088.6135,-4644.4917,3564.4340,3428.0688,-4390.1014,-4566.8426,-2948.1304,-4108.1192,576.8607,1819.5316,149.6533,922.9887,-3767.6829,-5156.2437,-1969.2356,-1665.6281,140857.9072,137144.6595,139623.6783,136938.8483,143482.3680,137812.5798,128136.5216,138261.3037,1617193.5899,1590035.0545,1637250.2090,1624661.5211,137322.4765,1622634.5863,
7200.000,3479.6158,-1173.3565,-743.0041,4800.3058,2725.3540,-3211.0696,-1083.7055,-3952.0503,-2181.4955,1681.1974,-640.6456,3469.3181,0.0000,5171.8617,2467.3781,5848.6897,2410.6688,4805.2228,4045.2663,-3254.6464,2854.2458,-4492.7385,-3818.6025,542.9551,281.8757,1336.3611,-5070.1366,1952.3262,-3797.3502,5071.5538,0.0000,2302.9179,2095.1534,6114.1851,-5229.9448,5261.8574,-1974.6769,3149.0070,-4952.2329,-4390.0561,273.4313,3363.4295,1172.7902,6541.5101,-1919.8591,3731.0601,-5271.8556,2421.2677,-3966.0097,1750.9824,-5619.6782,-5355.3047,-4903.2767,-3947.5827,5053.9307,-3667.2965,6521.3605,1959.1649,-6556.0703,1022.9043,-5248.6172,5684.1951,-1973.8506,2019.1051,0.0000,-6556.4444,393.7717,187.8272,-2281.1159,5190.8425,-575.4654,-3474.2235,-3286.3539,-4930.8590,-5287.5060,-1839.7076,5685.1250,-5656.7326,6288.1046,-5826.4615,-4134.4346,-5200.8305,491.7430,413.2173,567.6624,-2668.6842,-3983.5751,3488.8439,-5736.8570,-1893.9018,-5389.9631,-2144.7411,-2007.6758,3955.4047,5783.3898,665.8099,-6785.2035,2895.1809,1061.3358,-6601.7836,267519.5733,234806.5653,256763.3256,251443.7118,250925.8673,253615.5076,249222.5751,253676.3438,-83567820.2757,-83600329.7774,-83607079.2630,-83576831.0571,252396.4431,-83585462.5032,-3702.7870,5814.4891,-5575.7958,380.0737,6153.8921,-5000.9662,4042.3243,-4915.7845,-3062.4429,6721.8397,-5924.9341,-5945.5197,0.0000,-1772.6889,-1169.0505,495.4270,-4236.8833,3315.7059,5047.3987,-4401.3189,-3062.3608,-2645.6649,-4358.2449,5281.4680,5183.4291,-5771.6311,-84.8414,6105.0677,-5623.6866,707.9952,0.0000,-4486.2542,-5284.8987,2244.3966,1219.9775,3871.9303,5920.9301,-2707.5042,1007.1328,-2875.8495,5328.4424,6042.1159,5413.3752,2064.3295,4228.0108,1615.4748,1704.7029,6378.4119,-5521.4182,2618.8297,-3197.1140,-3109.2991,-3215.9526,-3771.6895,-629.0142,-5837.7723,1815.9659,-2955.2760,560.2394,4274.5347,3469.2322,2852.1380,4065.3754,-4063.3834,0.0000,-2220.6171,-6551.8298,-5175.0928,2701.1267,3828.0265,6723.1773,2274.2318,3191.6723,1143.5277,-789.7550,-3654.9814,-2888.3725,15.8452,-750.3155,-199.4231,181.5674,61.8444,-5398.7905,-5145.3796,-6602.4525,-5573.9880,-5170.2150,-3652.9117,3795.1444,-3870.4041,3981.7547,6489.0566,-4899.8660,-3576.6668,1508.7817,-4232.3468,1104.4063,-5898.4013,6548.8510,568.5087,-237033.4982,-248893.0130,-245159.7391,-243574.1844,-234062.8491,-242668.2659,-241968.8590,-241952.5795,-164135873.1599,-164148462.0937,-164142334.2828,-164140428.5012,-241532.6174,-164145872.0464,4615.7776,-3521.0251,-4069.7483,4903.5918,-1896.9688,3495.8676,-5559.4074,-2854.1614,-5883.5905,179.4462,3523.8108,-539.9191,0.0000,4076.8540,6357.6774,3655.7464,-4881.9486,3656.7548,2061.4692,-4131.2321,-5495.2213,-4242.5585,3824.1020,4440.0143,4406.0297,3380.4997,-4703.9812,-2689.7473,1319.7034,-4706.7688,0.0000,-4671.3538,-3774.6248,2314.0695,4311.7792,1899.0412,2882.3577,5444.8261,-4701.5711,-4443.6586,4382.7114,-765.8434,-4214.0984,994.0354,5042.0374,-5399.6349,-4000.1577,723.3345,-284.4374,-6197.4246,-2022.9679,-2804.6597,3492.0824,-4232.4193,-4671.9672,274.4397,1292.5456,5957.3359,1886.5948,5183.3841,-2834.6762,-2650.6168,-5159.8897,5189.7921,0.0000,-331.9805,2153.9429,4337.4582,-5971.0129,-2563.4593,-150.3631,-5503.0073,-5231.3011,4701.3925,-4420.6918,5439.9666,-2664.2325,-4088.5314,-2863.5814,-3746.0961,5521.2577,-4477.6561,4299.6106,4583.9766,-1757.7808,2848.4682,1478.9260,-4652.2240,482.4638,5383.2140,-1545.4978,1191.7346,-4434.4523,-4414.1257,-3509.9829,-5045.9260,-481.3607,1752.2582,-1863.2797,-2034.4166,140040.1306,135986.0170,138785.7028,135114.7736,142638.4956,138453.5944,127159.6567,135201.5938,1601692.2591,1571765.7192,1616071.6707,1609972.5793,136439.7695,1604173.1153,
