sl_100_86400_20290906 Coordinates.csv
2029/09/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:06 2024,
Start: 2029/09/06 07:47:00.00, Stop: 2029/09/07 07:47:00.00,
TIME_UNITS,STARLINK-3089 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-31926 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-30835 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-4544 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-3682 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-30282 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-1987 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-31965 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-5421 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-31563 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-5651 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-31635 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-4000 - X-Coordinate,STARLINK-4314 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-2448 - X-Coordinate,STARLINK-1390 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-4437 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-2090 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-4629 - X-Coordinate,STARLINK-4304 - X-Coordinate,STARLINK-4455 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-30076 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-31926 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-30835 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-4544 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-3682 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-30282 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-1987 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-31965 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-5421 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-31563 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-5651 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-31635 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-4314 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-1390 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-4437 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-2090 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-4629 - Y-Coordinate,STARLINK-4304 - Y-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-31926 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-30835 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-4544 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-3682 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-30282 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-1987 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-31965 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-5421 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-31563 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-5651 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-31635 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-4314 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-1390 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-4437 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-2090 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-4629 - Z-Coordinate,STARLINK-4304 - Z-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6784.5812,2166.0861,-5228.9217,6568.9073,-5896.9835,4539.5192,5189.1745,-4213.1655,-5637.3133,6762.6522,-4286.0099,2444.0313,4047.0475,-6453.0615,-3995.8739,-939.9721,-1687.7532,53.2447,-1083.1933,5940.4128,4333.0552,494.9181,3514.6028,3833.9565,0.0000,5534.5277,-2007.9386,-5321.0142,3067.0889,172.8865,-3998.1846,6130.6001,1165.4986,495.1256,-5965.7225,1199.3231,4378.0788,-4868.9440,839.6355,2641.8920,4359.1874,6039.3714,5857.5692,4398.1987,-4289.1767,-1620.4624,218.3063,-753.5124,4598.1638,1692.8396,-6394.5304,4001.4845,2652.6318,-1804.6308,-3737.6887,-2640.0306,2452.7378,5526.9120,369.0545,-5848.9722,4993.5261,2532.0450,-3085.3400,2.1184,-4954.7526,5645.7720,6146.5010,5597.7822,2812.5783,-5701.8341,5977.6503,-2383.1860,-5956.0544,-5858.5042,3097.4527,6649.1376,3530.2490,-2547.3552,740.2451,4507.9350,-4549.4674,-2425.5220,-2873.7175,2910.7609,1558.9215,2703.2924,6738.7119,5799.7746,-5157.0368,-5121.8911,-4422.9432,235.9550,-5731.3157,-4268.4224,-1162.1450,-5514.0841,4897.8556,1496.2400,-2727.3669,3424.4859,-308331.6666,-298045.4810,-304089.9780,-301033.7416,-292856.7190,-294984.8140,-299954.6111,-298569.0292,123233927.3520,123237128.5427,123204514.3741,123219341.8984,-299759.9008,123216293.9015,970.7162,-6454.2149,1412.4751,-1587.1257,-1050.9518,5071.6773,4279.3209,-3187.7490,-3044.4782,878.3119,3707.4152,-725.0972,5336.8773,-2230.3858,4690.4908,-6782.7637,5766.0399,6905.3404,6789.5043,1553.7484,-445.2550,-5255.0657,2849.5765,4271.9509,0.0000,-3676.0974,-5807.7850,1457.9334,-5298.5575,-4445.1282,1191.6584,-2230.5667,5954.0816,-5076.2558,-3072.3138,-4080.6772,3714.4614,-2889.4503,6562.5498,4493.5900,5265.5190,697.5810,-3318.6153,4319.1543,-5028.5762,-5405.7827,4255.4962,5033.8881,-986.5364,-5878.2740,2376.1119,998.6631,-4142.0915,5684.0664,5721.2939,5834.4690,6382.1312,572.0959,-5323.5044,-1745.1651,-4779.9222,649.4884,4335.1991,-5122.0211,-421.8547,1.9843,3091.3126,2664.2977,-3228.6641,3368.2712,-2414.0471,4087.0233,-2992.4935,-3175.1685,3894.9285,-453.2384,5308.2559,4819.0484,5230.5010,3021.4148,1127.5619,-3843.7514,-4909.8785,4300.5303,1825.1580,-2905.5730,-850.3079,2963.4249,-334.6977,-4342.2663,2411.8498,-4221.0973,3024.8907,2694.6176,5922.2807,2253.7267,-4689.5534,6497.2755,4986.0586,-5418.5733,198091.4442,215738.3783,201329.7719,199921.3938,202396.6612,203523.6590,208780.3439,206486.3765,187292023.0262,187320071.3429,187279385.5617,187282170.3232,205145.3953,187285459.5319,-1042.3061,632.1762,-4322.6985,1463.6196,3209.5289,-818.7851,1149.4084,4466.0109,-2429.4590,1147.7218,4006.4181,-6458.2073,1288.1411,-8.9050,3095.3667,-855.2977,3439.3201,-119.5264,4.5338,-3195.9013,-5154.3321,4364.1046,-4997.2600,3736.6866,0.0000,-1020.1529,-3068.7000,-4171.1714,3209.0605,-5265.3378,5450.1316,-2385.0757,2878.0697,-4652.4982,1467.1804,-5445.5504,3841.5114,3835.9320,1399.6885,4507.2495,-156.7274,-3282.4284,911.7918,-3184.2764,1849.8385,3958.3862,5351.3120,4670.1153,-4957.8828,-2981.9357,288.2117,-5289.5687,4848.8339,-3112.3806,-273.5335,-2645.2232,-862.2074,3934.1264,-4398.3384,3006.4920,149.9751,-6431.6882,4247.4245,-4684.1703,4753.1155,3929.6814,839.3376,2645.0139,5413.2378,-1956.5616,-2685.8284,5122.0561,-1996.8346,-1872.3604,4517.5011,1716.5083,-1868.0372,-4294.6867,-4288.1808,4122.6191,5078.9357,-5212.5347,-4006.9059,-4509.3823,6435.1357,5692.5085,-157.7823,-2375.5896,4613.1602,-1637.8130,4687.5145,5468.5179,2301.4764,4692.0551,3317.7912,3577.7299,533.4752,-1919.2584,-3927.7785,-2657.0613,86228.7232,84428.3344,85287.9881,84304.9252,88875.7225,81009.5857,74563.5624,83397.9929,-74313175.0559,-74329530.0555,-74312250.1162,-74299118.2339,83185.4832,-74305214.9970,
3600.000,-5716.7115,471.0708,2661.3594,-4037.7004,6559.8382,-5017.9577,-5998.9254,6591.2311,4274.5693,-4887.4875,5041.3149,-6.0324,-5487.3042,5729.1196,2191.8210,2509.1311,-692.7294,-1722.1210,-1584.6884,-4589.7986,-1744.7479,3345.4885,-6607.6901,-5903.8925,0.0000,-2698.2548,3861.2762,4974.8797,868.3903,4073.9335,3332.7210,-5998.8225,-3609.1516,3330.8212,6043.7387,2207.3723,-4125.5739,4902.9943,-3647.1852,-5453.4130,-4720.9004,-3497.0878,-3451.2354,-5921.7640,5028.0809,3785.2798,-4123.1376,-2995.3286,-5090.6386,1098.7264,4089.0134,-3822.6588,1747.4677,-357.7016,1039.7373,-578.0436,-3471.2506,-3663.0335,3153.0517,6589.5884,-2482.6750,-5472.9550,-1528.9445,507.1450,6436.1871,-2691.2773,-3603.9194,-3780.1628,1111.9508,2424.0858,-3071.1617,-1695.9142,3725.4931,4710.7062,-6397.2257,-5980.0787,-4830.3479,-854.8926,-3989.9795,-3879.3433,5065.8742,4863.9889,2360.6160,-5572.7192,-839.4870,-3575.9862,-4615.7900,-5162.9826,2852.1587,4624.9189,370.4487,-744.1350,4796.4300,1947.8472,-2128.8163,6258.6641,-2407.3033,-1540.2392,-1338.0227,-1498.6655,-347876.6025,-341497.0110,-346747.6487,-343569.6967,-334292.4344,-338948.9722,-341153.8060,-342443.9285,70518097.9669,70512530.0340,70492595.8553,70506557.2325,-341609.8705,70501489.8162,-584.9690,5041.7352,-4666.1143,3654.6496,-941.7414,-2960.7824,-1665.4794,713.3753,-555.3823,1277.1015,-4705.4866,4610.9427,-3038.9654,-784.0111,-6522.1191,4508.4990,-6891.2261,-5381.8935,-5685.3202,2124.6276,4928.6486,2690.4211,-664.4465,-3428.6868,0.0000,5275.6738,5489.6978,-4634.9820,4987.8392,2913.7528,-5166.4736,2314.2088,-1801.2476,2811.7506,1248.2851,5823.2409,405.2597,-1622.3567,-3635.4652,-1291.9884,-2726.9288,2301.9765,4987.2323,-3456.1900,1400.0125,1736.2571,-4811.1395,-5587.8212,4355.3712,6639.5192,-4259.1777,4182.5457,4126.9840,-6429.0357,-5144.7904,-4362.8619,-3755.7529,3730.8337,2822.1509,-126.7076,5527.7177,2073.0278,-5222.3668,6921.9709,-2172.3561,3149.5098,-4099.0267,1517.7871,5107.5905,-4664.3238,4195.2101,-4275.4259,1001.2062,194.6650,-909.0313,2036.3670,-3019.2826,-2240.6498,-1580.5881,1674.9350,-4303.5992,157.1811,906.8724,-816.7156,-6293.3613,5674.7819,2640.5994,535.0190,-3235.5838,1256.7917,-4392.1965,-1229.9759,-4421.3073,-5905.8103,-3576.3473,-2736.5841,4982.9476,-6011.8748,-3914.7742,6707.7575,112630.7266,136279.9379,121387.3521,121428.5603,121174.1291,122605.2852,127014.4269,122177.8762,212837767.9579,212868346.5383,212819737.8728,212837138.7788,123704.3505,212831429.4325,-3889.0757,-4599.8436,4363.1061,-4269.8102,1509.1119,-3618.7009,2788.0601,-2001.4060,5313.6013,-4732.4954,789.8049,5175.4438,2673.6178,3621.2398,504.0658,4571.9094,-64.3846,-3979.2655,-3532.4218,4712.3059,4253.3759,-5350.0008,1135.0973,608.7569,0.0000,-3177.3501,-1456.6651,1240.6543,-4717.8181,4718.4903,-3075.8265,-2638.5151,-5377.8384,5336.7735,3008.7364,2974.1991,-5539.7455,-4496.4399,-4391.1892,-4026.1279,-4131.0730,5484.3912,3054.3928,-1040.6164,-4468.6510,-5505.0846,-2606.5194,-2764.5662,1327.9231,-1003.7316,3422.7080,3572.3339,-5271.3344,-1943.1973,4375.2629,5336.2776,4606.4686,-4373.2042,5452.6702,1699.0364,3319.8016,3720.2892,-4104.9859,32.2909,-1140.4700,-5505.4902,4266.8381,-5379.9685,-4526.1398,4465.4142,4649.0375,-5259.1217,5774.6171,5053.4552,-1879.7812,2728.2549,-3419.8842,6494.8676,5266.1613,-5360.3198,-1924.6217,4896.5736,6465.7757,3928.7818,-2662.1386,-1807.8867,-4233.4803,4581.8925,-5436.7834,4965.8311,-5299.7036,-6776.2948,2180.9454,-2991.6554,-5500.0052,1274.3413,3946.3055,-3113.1226,5516.5648,-952.9243,85116.4322,82812.0163,84273.8638,80798.5073,87793.1275,83173.2012,72649.1707,81457.6862,-74356936.5989,-74372887.3005,-74347673.2426,-74345331.9341,81831.7681,-74346868.1830,
7200.000,2125.0673,-4015.8094,-55.1002,200.4203,-3471.3721,3906.3153,4414.4426,-6525.9119,-2205.3016,1556.3401,-3034.0470,-760.7702,4857.4781,-2787.3120,661.7771,-4322.5176,2815.0412,3772.8760,4407.3875,2556.3834,-549.0017,-6356.6687,5414.1526,5087.6763,0.0000,-2230.6834,-4183.3822,-2927.4978,-4684.7691,-6642.8774,-1961.6502,2613.9373,5316.4982,-6350.6801,-3672.8101,-3898.0029,3702.5254,-3858.7239,5585.0441,6643.6519,3780.8526,581.8485,-1114.2534,5096.0901,-4707.2586,-5653.9077,5479.6058,5168.5911,3186.9554,-3586.0397,343.7480,2241.9882,-5225.9700,2927.7858,3127.1284,4421.3233,4308.4382,1101.2953,-6167.5968,-3724.3307,-1458.7907,6312.1553,4997.4857,-719.7957,-5001.8720,-309.9115,-398.3527,1124.6756,-3714.8002,1777.2593,-462.3487,4891.8594,-1129.6856,-2773.0753,5907.6883,2455.4853,3438.2544,4956.5207,6213.9007,2857.8548,-3789.8414,-6236.3444,-2909.0283,6478.3954,-1534.8424,3179.2812,-4.1586,3645.3005,-740.0544,-3450.7209,3026.8289,-1764.5047,-1213.9224,428.0868,5498.5620,-3707.5840,-2160.3172,1853.8165,5231.5276,-1194.9423,-364153.1882,-364149.0883,-367487.8222,-362659.1297,-354202.6944,-364468.1592,-360586.5724,-361233.2323,12978954.3913,12964544.2384,12960048.5932,12961777.1351,-361769.7782,12963066.5875,-1372.3618,-1872.8255,6705.7521,-5337.6673,2918.4364,-1253.9601,-2339.9573,1557.1003,4730.3739,-4098.5679,3529.1213,-6842.7356,-1190.5888,4262.5897,5727.1858,-468.8615,5361.5308,1708.9890,2489.2887,-5517.1574,-6717.0247,-209.0406,-1538.9730,653.2384,0.0000,-4453.9591,-2248.6527,5758.0706,-3903.3154,-1475.6729,6432.4682,-2093.5674,-2774.6604,-750.2934,2010.8677,-5529.4000,-4477.6507,5320.1671,-875.4897,-1611.6467,-1816.9702,-5447.1620,-4858.1056,897.4415,3011.5233,1879.9895,3579.0259,4505.1553,-5080.7077,-3972.4736,5032.9277,-6155.8445,-3856.8164,3002.8212,2954.5008,2374.3379,-653.6396,-6562.2544,-476.1659,2505.1023,-4847.3927,-2622.2615,4559.3160,-5135.6419,3438.7922,-5974.0009,1090.2037,-5667.9043,-5778.2027,5251.9611,-5656.4223,4309.9156,2823.0039,3746.7386,-2098.9389,-3526.4667,-2244.1354,478.8659,-1726.1392,-5637.1322,5244.7787,2570.9868,3551.9336,-2189.3738,6031.4208,-5303.4323,-4282.9268,-4325.6394,6222.0400,3023.8124,5704.0862,5446.2519,4312.8712,6852.8730,860.5893,2279.9824,-3563.8875,2342.0463,2717.9124,-5555.1316,20471.3727,48297.7230,33651.6507,37187.3466,32229.6349,33797.1998,37719.9870,35923.6615,223856538.9009,223887298.7760,223837140.3993,223859204.0477,34364.4093,223850869.7671,6444.3461,5197.1430,-1737.3887,4385.2937,-5070.7459,5481.2429,-4652.6696,-1719.6620,-4441.8845,5340.0642,-5161.2316,-845.8072,-4645.1317,-4550.2562,-3795.9141,-5364.2131,-3369.6238,5516.4594,4643.2374,-3307.8179,286.2401,2548.5442,3696.0130,-4552.9986,0.0000,4502.2646,4947.3812,2454.1457,3256.8769,-1081.5348,-1424.0381,6073.1825,3021.0633,-2595.3579,-5452.7342,1370.6653,3738.9915,1901.4245,3704.8937,907.5799,5390.4969,-4211.8185,-4622.8888,4606.4504,3979.4167,3466.3909,-2023.2065,-901.0058,3259.1867,4191.0256,-4607.1185,1410.8916,2363.9330,5245.8644,-5320.3730,-4778.5676,-5342.3372,1458.9185,-3087.4559,-5124.6640,-4714.5511,1169.2174,817.3924,4596.9593,-3258.1866,3399.7950,-6837.7442,3467.7946,751.1530,-4118.3845,-4066.4301,2490.3825,-6258.9182,-5119.2344,-2446.2678,-5384.7652,5209.7474,-4828.9919,-2162.2137,2554.1696,-2458.6518,-1515.0330,-5226.1318,-684.8805,-2940.0963,-3177.3837,5263.1818,-4007.6971,2963.1800,-5171.8073,2390.8577,3876.8246,-5227.4161,-671.4868,4056.3703,-5427.8598,-5380.4166,6250.5602,-3599.0613,3969.5646,83902.7315,81155.1138,82596.9921,79811.2256,86294.2749,81730.9829,71354.8007,81231.6969,-74400039.5464,-74416094.1685,-74382951.0143,-74393691.2957,80469.7812,-74388514.8259,
