sl_20_5400_20290113 Coordinates.csv
2029/01/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:08 2024,
Start: 2029/01/13 07:47:00.00, Stop: 2029/01/13 09:17:00.00,
TIME_UNITS,STARLINK-2032 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-11183 [DTC] - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-30701 - X-Coordinate,STARLINK-5955 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-5848 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-5485 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-3260 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-3080 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-11183 [DTC] - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-30701 - Y-Coordinate,STARLINK-5955 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-5848 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-5485 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-3260 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-11183 [DTC] - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-30701 - Z-Coordinate,STARLINK-5955 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-5848 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-5485 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-3260 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5547.3192,5312.9903,0.0000,4938.5722,261.6555,-932.6388,-6352.2330,94.5309,-3993.0691,-6232.2558,4601.6371,-6155.4945,2312.0640,-2200.1790,-5781.0837,-4910.5908,-4822.4998,6728.0962,-4376.1268,-5388.7882,-235616.2061,-246461.7962,-231862.4399,-232658.6997,-239966.3551,-239202.1515,-240352.7732,-236082.0971,-126113324.5694,-126135885.9178,-126081981.0244,-126082229.4724,-237753.8818,-126095335.0046,2679.8192,-3830.1631,0.0000,830.7944,6739.0042,2494.9178,-1824.2135,-997.4203,5610.9128,2262.0579,-5202.2967,-270.1762,4805.8077,3541.4539,-3060.5048,3210.8384,3836.4331,1029.2518,344.9905,-2079.1102,264873.5021,253002.4366,259155.8027,261110.8296,265569.5347,263630.8902,256135.5878,257999.7496,-109324991.5333,-109336345.1132,-109337704.4565,-109335431.1301,258673.6859,-109332497.7249,3076.7418,1826.7465,0.0000,-4645.6361,777.8634,6409.2913,-1816.0055,-6864.7181,-1170.7334,1827.8204,-175.0513,3063.5826,4482.8185,-5518.4773,-1878.0329,3687.3354,2874.2662,-1244.2667,-5307.1962,3861.0089,-156827.4864,-154640.2810,-154398.0098,-154169.2462,-150381.2125,-159039.6367,-164528.4973,-155839.7695,-2690150.0859,-2707798.5973,-2687729.8511,-2684636.1337,-156067.6067,-2684033.4514,
300.000,5210.5524,3793.7755,0.0000,4968.1281,1770.5569,568.3012,-6820.7043,2057.5930,-2639.6589,-5935.4880,3937.5868,-6654.3174,3529.3260,-355.7176,-6498.6401,-4202.5562,-3077.4662,6266.6571,-3454.0818,-4360.3527,-241406.8486,-251945.8755,-237276.1046,-238142.1772,-245394.2979,-244620.6089,-245740.3645,-241506.9023,-123689745.7577,-123712115.9301,-123658173.0317,-123658612.0610,-243155.0649,-123671799.3101,968.4769,-4688.2022,0.0000,-1335.6917,6508.6516,3948.1569,-659.3171,138.2063,5805.7294,3478.7347,-5384.8735,1064.4804,5358.6921,4627.3930,-2012.0808,4893.4912,4625.5761,-282.3178,2312.3075,-799.8837,259716.5645,247786.6385,253996.0302,255974.4924,260561.6685,258547.0041,251168.5779,252902.8146,-112051680.6545,-112063784.0872,-112063854.1678,-112061480.6665,253642.5993,-112059102.4585,4393.2737,3136.4397,0.0000,-4493.8049,-783.3348,5682.4361,-18.6617,-6624.2546,-2854.5171,33.1300,1931.8632,1403.8635,2721.9074,-5128.1194,-81.4240,2537.0472,3917.4273,-2923.4860,-5492.0083,5346.5635,-156816.9750,-154618.7630,-154288.5158,-154310.0429,-150290.8790,-158740.6202,-164579.6348,-156279.5728,-2691339.7968,-2708912.1321,-2688164.6221,-2685236.5717,-156032.6461,-2684997.6825,
600.000,4386.9379,1874.7991,0.0000,4538.6437,3104.0255,1953.4309,-6590.3189,3752.3957,-1008.8352,-5038.1890,2853.4392,-6485.9412,4364.5499,1488.2010,-6535.4641,-3110.6761,-1011.0213,5193.3228,-2240.5845,-2931.3629,-247087.2050,-257316.3932,-242586.1055,-243523.4890,-250716.6588,-249927.5297,-251024.1894,-246941.9806,-121207221.1599,-121229384.8216,-121175452.4201,-121176091.2397,-248449.8581,-121189321.0014,-873.2071,-5093.3217,0.0000,-3362.8197,5604.2104,5048.1696,572.9769,1339.2640,5462.9068,4342.9142,-5036.1639,2276.2727,5396.0346,5300.0611,-753.7974,6095.0837,4977.5142,-1597.3617,4076.5764,617.4344,254422.4156,242453.9286,248722.3732,250717.5058,255439.3122,253340.8925,246089.5191,247742.6738,-114724664.4486,-114737511.2970,-114736286.0404,-114733821.6425,248498.7380,-114732004.0171,5230.4807,4090.3825,0.0000,-3840.3310,-2255.3494,4352.1269,1780.7273,-5679.9421,-4239.8179,-1765.2236,3833.0175,-409.4395,674.3188,-4186.5341,1724.3730,1115.0509,4516.6697,-4288.3173,-5079.4563,6264.7117,-156805.0223,-154597.6620,-154182.2436,-154454.6522,-150203.6317,-158435.3556,-164625.9326,-156701.4680,-2692526.4767,-2710024.6219,-2688595.4465,-2685836.4644,-155997.5867,-2685961.7503,
900.000,3167.6799,-248.2096,0.0000,3686.6700,4139.1184,3094.7278,-5686.8413,4999.7439,752.3867,-3621.7817,1441.8781,-5661.5639,4753.5686,3154.2677,-5893.6955,-1727.5646,1164.0103,3621.3421,-853.7490,-1255.7917,-252653.6381,-262570.9722,-247790.0193,-248800.8311,-255931.0288,-255119.7913,-256201.9477,-252376.1989,-118666940.4829,-118688882.4724,-118635009.6570,-118635857.0787,-253635.9069,-118649089.6898,-2665.0230,-5013.2919,0.0000,-5044.7658,4118.3885,5670.7621,1766.9455,2463.1306,4627.9498,4785.6500,-4209.6028,3262.7084,4895.9739,5482.9829,602.5773,6702.6427,4862.1981,-2800.0230,5457.0943,2037.6878,248992.4647,237006.7485,243337.1472,245341.6476,250204.7461,248014.1145,240900.5152,242517.4476,-117342668.9318,-117356252.4532,-117353727.8688,-117351182.5319,243244.3501,-117349928.5513,5497.2550,4580.5318,0.0000,-2757.7741,-3470.8549,2559.3656,3382.5471,-4131.2324,-5182.5179,-3370.4118,5326.1052,-2178.0250,-1444.2976,-2794.3481,3334.6972,-426.3639,4604.2250,-5192.7795,-4114.0858,6518.6105,-156791.4221,-154576.9500,-154079.3289,-154602.9967,-150119.4432,-158123.9338,-164667.4299,-157072.7437,-2693710.0252,-2711136.0584,-2689022.9467,-2686436.3968,-155962.4286,-2686925.6550,
1200.000,1678.7716,-2357.1034,0.0000,2487.3771,4781.6171,3894.2759,-4206.0593,5673.1358,2481.0895,-1821.8656,-166.4615,-4259.9422,4679.0918,4485.9460,-4647.2062,-173.2139,3223.0551,1711.5557,576.6136,492.8498,-258102.4076,-267707.2822,-252885.4691,-253972.5441,-261035.0466,-260194.2434,-261271.3784,-257791.0864,-116070120.9619,-116091826.2960,-116038062.6227,-116039127.0574,-258710.9040,-116052322.5085,-4227.4815,-4461.4196,0.0000,-6210.9761,2204.5814,5737.2297,2818.4602,3368.1140,3390.2037,4779.4719,-3004.4646,3944.2069,3891.4776,5144.4076,1932.4303,6662.0535,4292.4482,-3780.7849,6308.5539,3318.4157,243428.1064,231447.5905,237842.7213,239848.7140,244860.2976,242568.1992,235603.7198,237222.8182,-119904446.4674,-119918759.6177,-119914933.8451,-119912318.1891,237881.7331,-119911628.5549,5164.5693,4551.4356,0.0000,-1366.6953,-4292.1308,494.5500,4609.2107,-2141.9893,-5584.9049,-4607.3818,6252.7033,-3708.9301,-3411.0797,-1100.9161,4567.0632,-1922.1649,4170.1801,-5540.5313,-2700.3557,6081.6526,-156775.9287,-154556.6008,-153979.9007,-154754.9579,-150038.2872,-157806.5047,-164704.1638,-157364.4478,-2694890.3428,-2712246.4332,-2689447.7573,-2687036.9671,-155927.1717,-2687889.3965,
1500.000,67.8543,-4233.8286,0.0000,1048.5236,4974.0358,4292.6846,-2303.0940,5712.2430,4013.3337,185.2295,-1815.3729,-2419.3745,4170.0001,5362.3480,-2932.6467,1415.3145,4953.0248,-344.3325,1920.7874,2139.5761,-263429.6361,-272723.0413,-257870.1264,-259037.1327,-266026.3997,-265147.7008,-266230.2605,-263161.7705,-113418006.7765,-113439460.6557,-113385856.0235,-113387145.4789,-263672.5907,-113400263.5303,-5399.7968,-3494.4305,0.0000,-6743.8035,60.5686,5224.5282,3633.7640,3931.1725,1872.9987,4338.8659,-1553.5426,4269.9005,2468.5415,4302.4691,3109.6312,5982.8048,3322.4996,-4446.0320,6536.6853,4324.1369,237730.7106,225778.9966,232241.5172,234240.5196,239408.3399,237004.6311,230201.3354,231852.8166,-122408776.3614,-122423811.7979,-122418685.1457,-122416010.4396,232413.2323,-122415883.4595,4268.5345,4006.3691,0.0000,177.4656,-4626.4294,-1622.8464,5324.9922,76.1247,-5405.3155,-5341.8302,6514.8848,-4835.7831,-5019.8707,711.3602,5282.0419,-3212.4582,3263.5765,-5294.6221,-991.8510,5000.0572,-156758.2480,-154536.5901,-153884.0813,-154910.3630,-149960.1390,-157483.2959,-164736.1691,-157553.0672,-2696067.3316,-2713355.7378,-2689870.5226,-2687638.7887,-155891.8162,-2688852.9748,
1800.000,-1510.3804,-5683.0202,0.0000,-498.7756,4700.1947,4273.0250,-175.5860,5128.9272,5199.3918,2199.9392,-3338.3890,-323.4625,3295.6910,5709.4744,-933.8774,2895.9105,6174.5205,-2342.8334,3060.7018,3525.4535,-268631.2635,-277616.0172,-262741.7119,-263993.2891,-270902.8249,-269976.9353,-271076.4146,-268458.2211,-110711868.4550,-110733056.2688,-110679660.7914,-110681182.8700,-268518.7579,-110694183.1710,-6056.5961,-2206.6443,0.0000,-6590.8823,-2092.0514,4169.5083,4137.4676,4064.4506,221.3842,3516.8121,-8.1703,4220.5015,758.5125,3025.4580,4018.3305,4736.1578,2043.0440,-4726.7010,6109.3229,4940.7965,231901.6140,220003.5573,226536.0081,228518.9003,233851.2917,231324.8326,224695.6129,226400.6035,-124854465.4432,-124870215.5290,-124863790.5048,-124861068.6588,226841.2405,-124861500.2157,2906.6318,3006.9806,0.0000,1701.7059,-4436.0798,-3568.0817,5450.8641,2286.0510,-4662.1874,-5494.3117,6085.1404,-5436.6677,-6102.8740,2446.7213,5398.8974,-4159.6773,1987.0043,-4481.1577,825.0678,3388.1829,-156738.0247,-154516.8950,-153791.9857,-155068.9680,-149884.9757,-157154.6380,-164763.4784,-157621.9553,-2697240.8951,-2714463.9636,-2690291.8937,-2688242.4926,-155856.3620,-2689816.3900,
2100.000,-2909.0239,-6552.5627,0.0000,-2011.7929,3986.2913,3859.8969,1957.1096,4004.6220,5918.2369,4019.1359,-4575.5978,1817.4740,2156.6374,5506.4503,1138.0917,4133.9525,6760.8115,-4088.4956,3900.1969,4523.1054,-273702.9863,-282384.0288,-267497.9968,-268839.9201,-275662.1100,-274678.6669,-275807.7037,-273646.8058,-107953002.2655,-107973909.5972,-107920773.4731,-107922535.3706,-273247.2470,-107935377.5810,-6121.7424,-720.9706,0.0000,-5770.5846,-4030.5471,2666.4202,4279.2261,3728.1361,-1411.4582,2398.2430,1477.6613,3808.3721,-1074.3755,1426.7313,4564.1811,3047.1965,573.0601,-4585.4606,5061.2095,5088.9854,225942.1120,214123.9104,220728.7176,222685.7183,228191.6163,225530.1459,219088.8505,220859.2017,-127240348.6351,-127256805.4423,-127249086.7748,-127246330.3361,221168.1963,-127247313.8617,1227.3504,1666.4721,0.0000,3035.0417,-3742.5249,-5135.4556,4972.9481,4251.1706,-3432.3333,-5048.3476,5009.0519,-5446.8004,-6547.6515,3917.5280,4904.4511,-4663.1163,485.1278,-3186.7224,2551.6627,1416.7920,-156714.8256,-154497.4945,-153703.7219,-155230.4347,-149812.7755,-156820.9980,-164786.1225,-157562.4902,-2698410.9384,-2715571.1020,-2690712.5260,-2688848.7287,-155820.8091,-2690779.6420,
2400.000,-4002.7081,-6749.9896,0.0000,-3349.2904,2898.5565,3114.0632,3876.5633,2479.2786,6090.1207,5456.2725,-5390.5487,3787.3295,872.6919,4786.0508,3067.4523,5014.2395,6651.4241,-5412.9336,4372.9269,5048.6923,-278640.1753,-287024.9476,-272136.8043,-273576.1797,-280302.0938,-279249.5560,-280422.0347,-278692.1689,-105142729.5947,-105163342.2269,-105110515.6072,-105112524.1089,-277855.9506,-105125168.0246,-5577.5882,822.6052,0.0000,-4369.7758,-5553.8462,858.0417,4038.7152,2937.5507,-2878.1434,1091.3300,2762.6361,3075.2400,-2848.7775,-345.3745,4684.1095,1081.9295,-951.0257,-4021.7466,3491.5339,4734.2862,219853.4571,208142.7395,214822.2182,216742.8740,222431.8204,219621.8116,213383.3925,215222.1544,-129565289.5071,-129582444.8206,-129573439.4727,-129570661.6267,215396.5836,-129572188.0785,-585.9584,136.8841,0.0000,4027.9402,-2624.0287,-6160.0484,3943.9815,5761.2640,-1843.4837,-4052.0891,3400.6488,-4865.0878,-6308.0886,4964.8586,3854.5106,-4669.3450,-1071.7588,-1549.6616,3998.9108,-704.9474,-156688.1189,-154478.3684,-153619.3902,-155394.3003,-149743.5180,-156483.0246,-164804.1299,-157374.9097,-2699577.3679,-2716677.1444,-2691133.0763,-2689458.1687,-155785.1577,-2691742.7309,
