sl_100_86400_20290109 Coordinates.csv
2029/01/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:18 2024,
Start: 2029/01/09 07:47:00.00, Stop: 2029/01/10 07:47:00.00,
TIME_UNITS,STARLINK-31573 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-2519 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-31511 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-30802 - X-Coordinate,STARLINK-6371 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-31120 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-3888 - X-Coordinate,STARLINK-11119 [DTC] - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-31753 - X-Coordinate,STARLINK-5332 - X-Coordinate,STARLINK-5270 - X-Coordinate,STARLINK-5423 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-3244 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-2373 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-3795 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-1271 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-2647 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-32287 - X-Coordinate,STARLINK-6092 - X-Coordinate,STARLINK-4669 - X-Coordinate,STARLINK-5871 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-30138 - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-31288 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-32145 - X-Coordinate,STARLINK-3988 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-30935 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-2519 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-31511 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-6371 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-31120 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-3888 - Y-Coordinate,STARLINK-11119 [DTC] - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,STARLINK-5332 - Y-Coordinate,STARLINK-5270 - Y-Coordinate,STARLINK-5423 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-3244 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-2373 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-3795 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-1271 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-32287 - Y-Coordinate,STARLINK-6092 - Y-Coordinate,STARLINK-4669 - Y-Coordinate,STARLINK-5871 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-30138 - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-31288 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-32145 - Y-Coordinate,STARLINK-3988 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-30935 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-2519 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-31511 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-6371 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-31120 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-3888 - Z-Coordinate,STARLINK-11119 [DTC] - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,STARLINK-5332 - Z-Coordinate,STARLINK-5270 - Z-Coordinate,STARLINK-5423 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-3244 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-2373 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-3795 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-1271 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-32287 - Z-Coordinate,STARLINK-6092 - Z-Coordinate,STARLINK-4669 - Z-Coordinate,STARLINK-5871 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-30138 - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-31288 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-32145 - Z-Coordinate,STARLINK-3988 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-30935 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4686.2320,4494.7635,609.7680,313.1337,6669.2614,1775.2488,4782.8082,3829.9088,1299.8238,5492.6410,-4286.7765,4438.2976,-6118.9267,-752.5926,-614.1900,5822.0686,3932.1533,4429.3405,-5162.6386,5120.4170,-4264.8843,2569.1325,-2956.6673,-4951.3658,-4890.3739,4035.6092,-3719.8952,-252.9520,6853.6290,2972.9762,4461.6972,-3734.7033,0.0000,3952.3953,397.5771,-4716.1720,3426.1289,4937.6406,-4823.4828,643.4477,0.0000,-1163.3552,-6154.7829,-546.6329,-6620.6732,-6696.9880,-5416.0312,-6297.4550,-3763.0479,-3602.4456,-934.6956,2035.6756,0.0000,0.0000,-2126.0322,-345.6735,-2468.2630,6784.2712,0.0000,2196.0802,4244.6620,-96.1424,-6256.7848,-2600.9299,0.0000,-1263.8483,-393.4421,3701.3873,-1494.8670,-4061.5833,3642.1256,-2742.6110,-956.6667,-6009.2286,5306.6557,-4423.2969,-1993.7474,-5742.9939,-3986.1762,4924.2586,683.2197,-4492.1677,6047.1863,4239.7117,6685.8669,5773.9317,-3208.7915,5665.1582,-38.6059,4935.5654,5798.4516,4668.1634,-2296.9934,-1222.2047,-901.7974,-5470.1724,5809.4073,-3848.5693,-2567.4658,3482.7473,-330669.8950,-358271.2727,-342259.2627,-342920.8593,-349915.3462,-349278.3521,-350936.2781,-349124.4961,-135743944.3998,-135771974.1694,-135725012.7771,-135734628.2136,-348172.0685,-135736243.1457,2372.1229,241.0356,3909.6341,6487.2876,-844.9896,6573.8513,-2816.8325,-5578.9475,3925.7757,2084.5304,430.7050,-1456.0985,1948.5272,5097.1889,-4534.7609,3057.2058,-2145.0507,5332.1635,-1343.7421,-3602.6984,-2015.7162,6393.5590,4285.6095,2937.6232,-4839.6523,1759.2014,-3427.7938,-4469.6987,240.2047,6010.9696,-3938.2339,3665.8971,0.0000,5646.3870,3441.2112,4496.4159,-3082.8246,-1230.3713,3709.6911,4940.6458,0.0000,-2521.4446,2269.0188,4616.6152,1464.8544,707.3656,-3860.9069,706.6033,4751.4015,-3610.6580,-5728.3630,4725.3777,0.0000,0.0000,3863.5293,6479.2577,4085.8738,124.6210,0.0000,4965.2527,4947.1989,5354.1040,-943.0688,-3285.9662,0.0000,6776.6380,6206.3567,3280.3726,-2979.9966,-5438.3508,2052.7607,4499.5706,5275.6195,-3379.4161,849.9894,5148.5838,3714.6166,3787.8491,5011.0044,-1199.3025,6613.3305,3679.1728,-902.4261,-4242.0402,1196.3451,880.3971,-2624.1905,-642.0053,1145.9351,3986.4527,-192.4580,472.8370,5847.4337,-3136.9307,-6833.9720,1830.1850,2190.5825,4793.4516,6122.3140,-5636.3298,-45425.2346,-38112.3056,-45783.0545,-43802.1091,-38867.3078,-40845.4940,-48249.8674,-45781.7585,-106736856.3351,-106751925.9321,-106751593.8947,-106747023.4858,-45892.0496,-106752066.2683,4312.4961,5195.9676,5254.2972,2403.3467,-1514.0941,1206.2298,-3967.4366,1353.8303,-5463.1832,3566.6922,-5391.4984,-5064.3608,-1979.7880,-4611.6031,4995.3760,1850.0546,-5285.6911,464.5792,-4384.0709,2948.1299,-4975.5566,728.0574,-4583.3578,3834.7437,-539.9592,-5347.8499,4713.0020,-5326.7711,-667.0216,-1643.0686,-3423.2643,-4490.6842,0.0000,-401.5293,-5933.7816,-2260.1994,-4981.1430,4662.0266,2791.9272,-4639.5980,0.0000,-6371.0465,-2274.8243,-5146.7493,969.1953,-980.0254,-1967.3669,2746.2825,-3191.1979,-4727.1036,-3780.8243,-4465.3099,0.0000,0.0000,-5214.9916,2432.8382,4871.1131,-1175.4731,0.0000,4225.2352,1980.0191,-4352.2279,-2780.3223,-5499.9155,0.0000,-629.2349,-3012.0116,-4681.9743,-6041.9849,1465.7484,5396.3203,4506.2053,4247.8829,-355.3039,4193.6249,804.9459,5432.8904,700.5314,2438.5201,-4716.2329,-1110.6444,-3481.4456,2970.0668,-3454.2362,-997.6777,-3763.9940,5508.0709,-3938.6941,-6833.0713,2744.2272,3615.8210,-5060.9659,-2230.4012,-6070.0379,693.4265,3652.2126,2938.3629,2962.0157,-1514.4535,-1982.6241,-123985.2295,-130401.5288,-125889.1078,-125638.1106,-121861.8337,-130533.1203,-136006.8680,-129076.8655,-1475222.4987,-1491787.8546,-1452559.7240,-1456776.3088,-127549.2056,-1463965.0927,
3600.000,-6621.3963,-2842.1029,-5664.1200,-2428.5922,-5766.6542,-3732.6936,-3369.5766,-888.7256,-5319.9100,-6862.2112,2618.9867,-1143.8207,2283.3184,-3381.5372,4192.9415,-4477.1876,-542.1239,-3695.5052,6856.5791,-1511.6414,3880.3027,-4161.7877,-914.8475,1397.3759,4811.5495,-6323.3150,6065.4924,1240.7825,-5672.6520,-3751.5919,-3553.8753,-677.3687,0.0000,-4529.4561,1055.4673,1199.6592,1361.5475,-1588.7284,3249.3838,-4927.3966,0.0000,4094.2186,2935.2704,787.0902,3922.4093,5195.7412,6039.1848,3694.0410,-546.1163,5923.8522,-1461.8047,-5716.3450,0.0000,0.0000,-2658.1364,-1915.7981,-2375.1559,-5879.6886,0.0000,-4700.7965,-4244.5163,-3323.1406,6684.4339,5950.5779,0.0000,-496.6024,-1296.9413,-6517.6051,-56.3603,3011.8513,-4906.6944,54.4152,-3051.3218,5329.8097,-3987.3207,1356.0828,-1161.9156,3949.9105,203.1009,-3752.7584,-2622.2708,3371.4073,-2388.0868,-314.1961,-4819.7952,-2351.2219,5740.7759,-3296.7746,4916.3766,-6502.1138,-2540.2775,-6207.9468,-1901.5316,4059.2053,3042.4863,5425.0901,-6668.3913,-349.6964,-652.8666,-1363.1529,-308460.0132,-335104.8769,-319963.7701,-321782.4006,-327553.7064,-326328.6801,-328188.9287,-324183.7095,-103384441.2898,-103410027.2927,-103371436.0867,-103384259.8141,-325461.5759,-103377649.5755,879.1181,4007.6630,-2299.1340,-3792.3495,2369.8949,-4091.9051,5899.8472,4824.6530,-1909.1947,450.9799,-4526.8953,4603.4457,-4390.2279,-4621.1703,5165.0383,358.2468,4886.8204,-4051.0500,-618.1517,4854.1859,-2688.9364,-3969.3359,-5565.3074,442.0533,2245.6563,987.2777,239.0106,6753.5280,1471.7037,-2943.8102,5780.0924,-4230.0658,0.0000,-3586.2750,2224.8097,-4309.8574,4698.8472,4089.8022,-5367.9151,-3646.2053,0.0000,-1073.2458,-2050.6266,677.6954,-2991.3664,-2466.8359,2465.9460,-3505.7268,-4981.5169,498.2422,6595.9799,-3264.4281,0.0000,0.0000,-4361.9850,-6550.9750,-4013.1641,1540.5477,0.0000,-5027.9850,-1111.5459,-2608.1117,-676.2338,1221.8899,0.0000,-5918.3089,-6648.1517,-1846.9874,6677.0137,2923.7835,2415.1064,-6600.1312,-2943.1440,986.8603,3627.5280,-4779.7123,-6075.4337,-4468.0968,-4310.7632,4914.2127,-4970.7028,-5715.7373,3337.9768,5055.4848,1183.6044,1146.0099,-677.4577,3977.9760,-2375.4367,-2174.8769,3229.6162,2426.4225,-3553.2635,5019.7492,4894.6964,-4065.5863,-614.2171,-4133.0753,-4512.9046,6545.5602,-125262.6234,-125918.4988,-132673.1851,-130903.7277,-123986.2288,-127632.4101,-132778.7254,-131203.4131,-138233015.0294,-138256041.9258,-138242764.2709,-138246115.7650,-131206.3349,-138247975.1963,-1301.7847,-4825.8149,-2456.3308,-5272.6238,-2939.2353,-4148.4447,553.9295,-4863.2980,3857.7268,-93.5684,4484.2161,4979.9039,4533.9053,3861.3765,-1328.2519,-5154.7740,4863.8296,4252.4506,477.5647,-4705.1310,4955.8747,-3871.0597,4024.3722,-6766.3127,4396.1851,2629.5223,-3326.8213,1105.3934,-3630.2674,4978.9386,-1030.4342,5387.5838,0.0000,-3786.9519,6400.4311,5234.5750,4687.5709,-5342.1722,2337.6976,2944.3241,0.0000,5495.6923,5930.8160,6843.9820,-4760.6080,-3642.0076,-2361.2219,-4675.0577,4656.9428,3596.0853,-1522.0831,1730.0719,0.0000,0.0000,4516.2722,1202.8967,-4992.6122,-3242.3280,0.0000,-224.3446,-5218.8180,5439.8134,-1618.4444,3283.6737,0.0000,-3563.1736,-1361.0705,668.9382,1722.7293,-5544.0816,-4105.5494,-2144.9748,-5378.0323,4265.4673,-4188.4062,-4699.2818,-3029.8013,3491.4925,-5332.1607,3100.0343,-3725.6454,-1334.1589,-5428.0252,4703.0144,4729.2648,6419.9982,-3778.3992,4605.0662,4248.0173,894.4533,-5473.0246,1765.4770,5297.8826,2535.7366,-3851.6991,827.0255,1537.0580,-5428.5077,5046.2683,-1769.0398,-125057.3737,-131269.4569,-126219.7199,-128937.9103,-122383.0371,-128016.3480,-137721.0396,-127274.8209,-1489950.2656,-1506977.8273,-1462472.0157,-1475220.8482,-128533.0636,-1477807.5066,
7200.000,5249.4876,1285.6585,5813.2198,4878.2561,2116.5193,5261.1777,443.1172,-3233.8236,6830.1142,5250.4966,-1124.1173,-1457.7735,2563.7728,6025.1237,-4999.0214,2108.8578,-1957.4912,2426.5819,-5414.0154,-2464.2124,-3114.4429,5143.8286,3897.5157,4027.8057,-3747.3948,6203.2971,-6509.6040,-1213.6350,2067.8712,4366.0071,629.2421,4452.4727,0.0000,4094.8689,785.0413,3258.0188,-4599.6634,-1337.0945,1169.0857,6594.0783,0.0000,-6237.3872,1711.2380,1962.8495,553.9109,-809.7418,-4505.9855,-330.1675,4642.3461,-6635.4342,2271.8896,6366.7399,0.0000,0.0000,5563.5190,3779.3248,5767.5657,2327.1172,0.0000,4938.2313,3555.4297,6205.1009,-4124.4574,-6827.0033,0.0000,3018.5941,2788.3505,5603.3398,2216.5493,-2259.4693,4703.5878,2159.6587,6286.3894,-3183.9015,1842.3920,3157.6960,2988.7740,23.8947,4250.2549,1933.6613,4133.9027,149.1529,-1792.1621,-3551.3332,1342.7811,-900.6340,-6317.6272,669.0405,-6852.1776,5605.8458,-894.7440,5169.1968,5866.4497,-4165.4245,-4965.9833,-2316.5753,4388.6781,4803.1132,4638.7470,-1684.3650,-267533.4339,-290481.1573,-277428.9154,-282926.6267,-284708.1854,-280838.8780,-285309.9725,-283571.7568,-63978795.4415,-64000052.1425,-63973575.5960,-63977418.2566,-282222.4459,-63972876.7165,-3350.4074,-6651.4329,-376.1728,213.7863,-3664.8955,203.9174,-5968.3939,-3122.7727,142.0014,-2790.6189,6771.1473,-6535.6708,5434.6863,3317.8326,-3042.2538,-4523.8787,-6477.3653,60.5918,2120.3268,-5409.1170,5930.3005,30.1780,5639.5237,-1153.3189,2005.9029,-2561.1177,2343.7946,-5747.5651,-3567.5016,-1490.3148,-4912.2567,4473.1176,0.0000,-543.6439,-6340.6261,3711.2281,-4943.2674,-6252.0983,3904.0194,1329.2464,0.0000,2697.7751,2857.3289,-4934.5428,4471.1310,4014.9856,517.4564,5870.5296,4186.5329,2035.3397,-2895.6993,639.3375,0.0000,0.0000,3925.6207,4098.7078,3375.6225,-3447.1947,0.0000,2727.6975,-3698.4378,27.0461,2455.4331,382.9494,0.0000,2859.0931,4053.6923,-390.9165,-5394.1432,1635.1493,-4955.0546,6418.6169,598.1460,2775.8219,-6486.3928,3196.4036,6040.3757,4165.5499,3006.5154,-6629.7144,169.4601,4522.6531,-5450.0339,-5109.2686,-4270.3675,-4365.7333,2749.2614,-6443.2301,451.6255,-728.5142,-5891.0564,-3712.2985,128.0341,-4958.4500,-1319.4670,4367.6037,-1759.0042,2939.7735,1612.5404,-5063.0234,-197071.0986,-204676.3983,-211134.5879,-210256.9764,-200886.5091,-209087.1326,-208964.2471,-208405.5094,-160253370.9579,-160283112.4309,-160262068.9658,-160273557.8989,-208094.1074,-160268618.5656,-2742.2363,1208.2118,-3077.7314,4905.8663,5425.3149,4476.6616,3259.1168,5228.2189,478.5985,-3462.0886,-689.2954,-1612.2748,-3009.8605,-682.0213,-3433.4705,4656.5087,-1471.3020,-6513.7583,3706.6713,3542.7771,-1452.4167,4634.1607,-1041.4048,5495.2851,-5441.6036,1685.0159,-147.9412,3710.1278,5508.9425,-5139.8551,4740.2445,-2774.1861,0.0000,5520.8180,-2507.8566,-4816.5720,-647.2582,2606.6698,-5321.7552,1020.1397,0.0000,-1425.8585,-6091.5026,-4463.2391,5150.9580,5424.6800,5234.0917,3621.2972,-2798.4633,-377.8163,5855.8285,2320.2379,0.0000,0.0000,-480.1714,-4124.7529,1390.5971,5476.0591,0.0000,-3954.3372,4476.5700,-3015.5830,4957.6010,984.5333,0.0000,5522.8286,4837.1117,3836.9982,3676.8361,6352.9555,-213.9376,-1519.4338,2636.8551,-5466.2804,1020.6940,5142.7577,-1415.7247,-5526.9155,4449.2307,430.4959,5309.7019,5022.5397,3645.3946,-3029.5369,-5208.4043,-5327.8402,-407.9894,-2457.5295,900.2452,-3988.7905,3350.8069,2648.4489,-3166.0281,2472.7796,4639.9554,-4719.2486,-4994.4545,3850.4267,-4719.2901,4388.2054,-126152.5233,-132001.8483,-127157.4451,-130812.0530,-123320.0506,-127507.9809,-138782.0184,-130640.8383,-1503867.6417,-1521957.5748,-1473969.6965,-1496458.6782,-129504.0642,-1491625.9210,
