sl_100_86400_20290119 Coordinates.csv
2029/01/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:49 2024,
Start: 2029/01/19 07:47:00.00, Stop: 2029/01/20 07:47:00.00,
TIME_UNITS,STARLINK-32095 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-31572 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-1445 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-31851 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-11240 [DTC] - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-5283 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-5310 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-3783 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-5994 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-30896 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-1560 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-5739 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-32204 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-3851 - X-Coordinate,STARLINK-5270 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-5905 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-5980 - X-Coordinate,STARLINK-5240 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32095 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-1445 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-31851 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-11240 [DTC] - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-5283 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-5310 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-3783 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-5994 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-30896 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-1560 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-5739 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-32204 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-3851 - Y-Coordinate,STARLINK-5270 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-5905 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-5980 - Y-Coordinate,STARLINK-5240 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32095 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-1445 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-31851 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-11240 [DTC] - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-5283 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-5310 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-3783 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-5994 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-30896 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-1560 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-5739 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-32204 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-3851 - Z-Coordinate,STARLINK-5270 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-5905 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-5980 - Z-Coordinate,STARLINK-5240 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6284.6218,-4350.0518,5280.7057,-2970.8323,-1438.9237,1820.3400,5357.3511,-3612.6363,-2402.8207,-1244.2724,-1490.6303,-1279.7499,-882.5354,4725.3396,4659.9201,-2451.7187,-1461.9549,-4119.2350,2306.5309,1498.2145,665.2611,-5870.1025,3409.8247,-4446.0858,834.2103,1656.5078,3878.7612,-2587.6662,-235.4761,-5109.8228,3031.3117,1478.1354,-4117.5180,367.0588,-2333.1827,6588.8865,5547.4931,-2547.6116,-4365.1405,-4072.8868,870.4212,-5087.6364,1238.8965,45.9169,3570.6069,4377.6707,6163.4600,1259.3492,-5008.2252,4976.8370,761.8029,-5346.0791,-6913.0464,3689.9885,4740.0238,-5649.0867,2004.6357,-341.9317,3873.3950,-6632.2693,-2449.7791,-2428.0344,5908.3928,4701.1026,-1371.2613,-3960.5627,2431.5343,-5676.4289,-131.5075,-5504.4466,3817.7956,-4002.7855,4251.8556,3155.6033,861.5048,5401.7916,-6240.8391,1697.3412,1312.1037,5647.6270,4195.6023,6230.1126,1689.8896,-1989.4687,4290.8052,-291.3175,-5413.3562,-2567.1576,-5815.8581,6257.0976,-4060.9902,-6055.3472,-3970.2468,-1600.7380,4900.5869,0.0000,-5673.3461,3666.5690,-5685.7644,-420.3034,184747.5144,169200.9712,174125.8497,173129.4061,165416.2391,166360.6967,165974.0196,169942.7991,-111501064.9916,-111528149.2642,-111486899.6234,-111470362.9901,168309.2079,-111483633.8169,1268.4123,2714.9257,713.2758,-4189.2923,-6609.8335,-3692.8008,528.0051,4335.3483,1775.5856,5708.0638,-108.3717,5989.3869,-5601.1257,-2995.6990,4107.5857,5389.1271,-6043.4889,-3007.9973,-5807.3297,5026.8192,-4090.4151,-261.7998,-2418.6308,-2745.8187,-4609.0233,4814.0978,-3339.1033,-5709.2006,4300.1699,-2581.3990,5525.8296,-4883.1881,-5296.0105,5045.6107,3991.1501,-1118.1011,-769.2464,-6286.7329,5370.9277,4073.4409,-6878.6348,915.7803,-4079.0462,4978.5960,3739.5914,-4554.2643,-545.2032,-5184.2994,1179.2956,-1462.1518,2830.8887,134.4718,28.1154,-1899.1853,1661.7337,3489.0961,6522.6864,-4164.6584,-4347.2558,-456.4075,4139.9950,-5116.4632,2884.9567,4668.3805,4392.8805,5320.9941,4925.7031,3730.1663,-4294.3773,4109.8740,-2409.4224,4170.3759,1190.0875,4011.8998,-4324.3552,-3416.6926,2712.1980,-2508.8895,-6671.7702,-1686.8081,85.6954,-2171.2119,-6079.5039,-1704.6484,1538.1226,-4250.5764,2351.4287,4837.3601,-1998.0542,-934.4145,-2826.9867,45.5669,1618.0877,2134.2878,-4833.9696,0.0000,3943.6150,2030.1247,-3593.6345,5559.0960,368975.1548,363838.4253,367862.1225,369760.9762,373468.7090,371608.8762,364045.2266,366492.0377,-112402229.1700,-112403450.9120,-112399121.2497,-112393836.3503,366827.0550,-112392908.3087,2307.9279,4624.8995,-4278.8185,-4424.2274,346.2209,-5502.9612,-4404.2039,-3972.3989,-6250.3969,3685.8713,6753.6594,-3197.4238,3947.3753,4025.4144,2980.4744,-3603.2828,-3054.2354,4154.4149,-2967.0488,-4486.2354,5501.2175,3509.9392,-5516.9616,-4500.4772,4972.8750,4690.6931,4617.2790,2878.0064,5403.1561,-3847.8809,-2598.7340,4491.3538,-628.0700,4670.0787,5044.8713,21.4533,3541.7261,550.6121,274.1827,3643.7378,-812.5431,-4430.0912,5389.2015,-4637.6594,-4613.6491,2611.3439,-3109.7528,-4402.6778,-4543.9907,-4585.3975,6272.1152,-4363.4324,-188.4093,5495.4503,4778.2264,-1321.8151,1130.5059,5489.3598,-3773.6412,1878.0454,-4854.3248,3822.3551,1175.7643,2019.5954,5022.0277,875.7641,4187.7054,1091.1045,5399.4210,-87.5279,5216.0060,-3784.1878,5088.5053,4714.0711,5107.6880,-2708.7592,-1339.4705,6242.5866,-1367.3134,-3418.9384,5311.2053,-876.7926,-2802.8148,-6435.5850,-4890.3546,5339.9659,3620.1866,4228.2849,-2987.3818,-2576.3752,4795.7624,3341.6219,5395.5844,-6396.4177,-694.2697,0.0000,516.2956,-5497.1477,-1698.8384,4027.4680,11740.6715,9164.2819,9807.6738,10004.7447,13817.2282,5176.6041,-338.5517,8831.8018,-4105467.9812,-4126892.1660,-4128568.5342,-4110374.8901,8127.0810,-4110630.9517,
3600.000,5396.8107,1381.5878,-6086.3618,4351.5196,3810.8635,2113.8294,-6942.5938,-634.4680,3037.6454,-2643.9435,-3633.5842,-365.0465,4180.2009,-4438.2045,-4225.6246,-1516.8869,3922.2297,3528.6148,-856.8983,-4045.9631,3403.7097,6312.8779,-501.3552,5401.2428,3680.3340,-5153.6108,-1507.3823,4900.1723,-3979.3533,4869.2316,-4653.2345,3121.5646,5366.2494,-3819.1100,-2392.3584,-3777.4251,-1020.1127,3738.2420,2758.0639,3008.5370,-197.0311,2674.3274,2129.8376,-4420.6909,-5697.1309,-2377.1896,-3163.9071,1935.0390,5541.4798,-5465.2164,-4000.9242,6420.7818,5459.2306,-2125.4403,-1768.5018,1998.1735,-1871.9969,4274.1083,-2147.7225,4304.7524,436.8935,5463.3356,-5876.1477,-6063.2651,-1476.7286,1129.9369,-5043.2174,2573.9207,4299.2627,2782.1649,-121.0662,3142.2040,-3318.1197,-6031.4614,4137.8476,-6314.7096,3537.2940,2946.1966,933.6471,-4951.6888,-4922.3478,-3497.2676,-110.7036,5815.0164,-6437.6144,4227.0735,4777.8567,-1571.0901,6747.9251,-2861.3213,4152.2317,6399.9535,1235.3856,5915.4603,-2965.1369,0.0000,3544.3906,-5168.4619,1905.7815,-3013.4357,86085.0785,69046.6562,76128.0823,74027.7034,67200.0054,69028.8417,68035.6126,68775.9584,-78509823.0523,-78531942.0894,-78488589.7741,-78482288.6122,70472.0206,-78492425.9719,-3791.3063,-5600.6598,2832.3818,-672.9422,3995.2736,5433.9249,-311.8848,-4090.2012,-5446.9335,-4368.2701,1986.3497,-6801.7028,3062.8617,5281.6401,-244.2261,-4853.3509,5686.7133,-2908.6548,6720.4143,-1436.9063,4795.0606,-2654.9675,5487.5525,-1435.4094,3003.4708,-2870.3118,6260.0480,4794.3456,-3313.9057,-1652.5840,-4489.5934,3137.1161,2225.4779,-2171.9458,-4186.9157,3072.3196,4036.3846,4106.0460,-4090.8964,-6057.5540,4806.8626,-4962.2453,5932.0840,-4385.4736,-235.0011,6276.0625,2830.2112,6394.1203,-3995.0883,4142.3198,575.2894,-2483.2388,-1668.7430,5621.9078,1612.2364,-4080.0357,-3883.4214,4308.8718,6569.8316,-1836.5923,-6727.4104,4096.4404,468.0882,-2905.2168,-6486.7489,-5244.5283,-1634.6510,-4857.9321,2994.4206,-5155.7083,4877.7006,-6136.2943,3933.3952,-1698.9173,3058.1718,1217.4180,-4246.3964,2528.0929,6479.1983,4661.4296,4046.3791,4511.6627,6709.4382,584.7377,1635.4626,4739.1711,-5004.9191,-5080.2989,-626.3888,3118.1958,-1652.1703,-2629.1116,-5074.4522,-2448.0505,5165.4025,0.0000,-5128.9717,1953.3655,3061.2254,-2864.4498,404863.5033,391431.4384,396840.8664,398319.4903,404207.8145,400782.5904,395426.5146,397374.9461,-137418672.1602,-137429092.9476,-137413946.6766,-137403057.5169,397431.1346,-137408185.1627,1719.7075,-3813.0165,1254.1630,5139.6409,-3929.9712,3618.9382,-288.1945,5506.5171,3003.8300,-4665.0612,-5561.0667,-1138.4418,-4582.7884,39.5353,-5447.5520,4695.1016,-500.4313,-4742.5279,-1387.6445,5389.5617,-3610.1519,87.1110,4169.7485,4025.4450,-4922.6921,-3640.2993,-2484.6414,778.9688,-4593.9253,4583.4157,-2160.9020,-5172.7539,-3417.2162,-5316.4695,-4871.0613,-4582.5961,-5166.5578,3925.0447,-4873.3580,877.6855,5044.5317,3803.3261,-2765.8108,2725.5514,3922.8270,1307.1287,5456.0050,1773.1444,615.5480,901.6165,-5636.9747,432.0525,-3909.4698,-3386.2765,-6520.0568,5007.7413,-5421.0337,-3306.2399,582.6209,-5090.6119,1100.2841,-374.4483,3135.0252,1661.2946,-1508.2453,3990.3390,-4442.2698,-4143.1260,-4508.9992,3578.9538,-4894.7170,-386.7349,-4363.3139,-3007.2980,-4380.8903,-2612.5842,4176.7924,-5767.1985,-2298.8235,-379.6210,-2310.9948,-3426.1484,-1620.3157,3744.3541,713.4073,-2548.2481,-341.4582,-4440.7138,-892.0312,5349.2086,-5261.1108,97.8696,-4515.7840,2624.5003,-3520.7984,0.0000,3012.1628,4135.5722,5916.3852,-5491.8984,13194.9329,11119.1570,11936.5963,9180.2574,15759.6729,10168.2756,426.3827,9094.3994,-4116713.4870,-4137288.9738,-4135237.1906,-4114478.7417,9615.0393,-4118891.7999,
7200.000,-1642.5429,1306.5733,4160.3532,-4758.5584,-5200.6426,-4227.9376,5042.4810,4683.8769,-3073.5462,5889.5451,6838.7561,2164.4347,-6505.7403,2062.9613,3453.9909,5100.8562,-4953.5389,-1684.3707,-1354.0145,6042.6107,-5393.6168,-3805.2417,-1496.5670,-5086.3262,-6579.0678,6882.7555,-863.7600,-5379.5793,6483.3930,-3834.5571,4282.6490,-6432.3580,-4297.5847,6425.0422,5601.9420,-1600.3990,-3218.6785,-4111.5082,1279.0059,-27.2194,-2126.4710,69.5671,-3817.0578,6272.6368,6354.5423,-1079.8784,-329.9290,-3949.3091,-3428.2761,3746.3700,6395.8468,-4581.0017,-1859.0897,592.0137,-272.2356,3106.5956,2645.9920,-5915.0051,-217.9086,-846.1310,1429.2851,-5835.8227,2420.5079,5393.4696,3080.8664,3495.9914,6475.5845,1787.1815,-6654.5025,1522.2302,-2626.1431,-771.7631,1743.9705,6921.3605,-6616.0197,2643.8583,430.0446,-5848.3347,-3377.7042,1691.9220,3313.8706,-1905.3704,-1981.6389,-6834.0684,4030.0523,-5532.5156,-2356.4470,4927.0681,-4446.5520,-1343.6070,-3921.6426,-4220.6049,843.0171,-6369.8970,-857.2855,0.0000,271.6058,5392.0289,1663.2960,6048.5756,-18929.3716,-34078.7862,-26716.8260,-32308.6709,-35589.2644,-30363.1636,-34841.2086,-30165.5269,-40173662.6119,-40188903.5921,-40147248.8051,-40154366.8784,-31928.4613,-40156826.6418,4893.1532,6762.7572,-4702.5549,4520.7897,692.9073,-5362.4101,-138.9369,3671.2963,5851.0729,2419.5874,-518.0665,4544.9818,-269.3425,-5147.7348,-4089.1221,3667.5416,-3075.6797,6364.9668,-4739.0182,-1766.8308,-4246.3184,4383.8266,-6748.9514,4560.6082,-1356.5646,723.3608,-6726.0768,-1765.4523,2237.8599,5234.9739,602.6026,-1240.0659,2638.8971,-386.5750,3747.6160,-4421.0245,-5625.0740,635.4463,2050.0281,4884.6046,-1175.2662,6801.1033,-5454.0306,2279.8435,-2625.4163,-5218.8969,-5292.7139,-5323.6287,4630.4825,-4774.3369,-2161.8204,3530.2866,3698.5995,-6803.5714,-5376.4181,3888.8083,-791.4114,-3424.1668,-6273.2331,4616.9364,5719.2672,-1188.3128,-4357.2900,-316.2050,5197.3535,2497.2029,-1517.3904,4976.3901,-1697.5387,4846.3970,-6223.8617,5354.7021,-6512.2813,-533.1108,-1353.5835,897.5496,5262.3409,-3236.3501,-3978.6023,-5337.3785,-5314.5813,-4711.7088,-4347.9796,-477.7267,-3365.8515,-3421.8006,5697.7682,4476.9344,3173.0989,-5226.8347,5186.2763,4230.8472,6812.1671,116.0601,-4082.3082,0.0000,5075.6398,-4318.1368,1114.8431,146.1798,414624.1802,393884.8308,400136.9453,400122.7813,409091.4959,401607.3699,401014.5400,402826.0083,-153017459.7515,-153035233.3150,-153007608.8682,-152998961.7334,402393.2028,-153005925.7547,-4457.2757,571.2516,2680.4844,-1683.7796,4275.1734,725.7917,4773.4386,-3493.9306,2047.3811,2683.1854,953.6020,4717.0668,2318.5363,-4109.9819,4334.5489,-2923.6981,3726.5461,60.0603,4837.8623,-2829.8017,-657.4739,-3640.6754,-246.4721,-923.7293,1274.0494,346.8709,-1278.2625,-3951.1379,896.8065,-2336.0592,5258.2484,1827.3686,4457.3624,2453.8076,1212.7345,4739.4479,1397.0064,-5390.2822,6483.8640,-4766.8461,-6546.6934,-242.4135,-1744.0380,1300.8912,-835.4621,-4291.1167,-4455.1522,1955.7638,3715.6977,3315.2147,1580.1593,3749.1123,5527.8848,-959.3902,4374.5089,-4593.1164,6335.7493,-1009.4046,2940.4827,5061.4668,3441.2686,-3360.3048,-4453.6876,-4342.8669,-3167.9958,-5135.4330,1878.4627,4393.3843,729.2833,-4630.4135,1429.1855,4281.9653,-145.2421,-494.7938,-75.2812,6343.0575,-4498.9266,1898.8814,4557.2769,3869.3359,-2594.5282,4286.2182,4969.2023,1112.8809,4121.9223,-2118.2723,-3166.5511,1898.8861,4097.4947,-4190.2870,2294.3224,-3496.0484,694.5739,2709.1722,5506.3941,0.0000,-4713.6006,-171.5090,-6646.8566,3272.7583,14606.8545,12618.1262,13442.4410,9815.8601,17273.3023,13073.4038,1830.2173,11233.2172,-4128077.8140,-4147573.0943,-4140276.3672,-4119995.7710,11102.0912,-4127130.3970,
