sl_100_86400_20290302 Coordinates.csv
2029/03/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:22 2024,
Start: 2029/03/02 07:47:00.00, Stop: 2029/03/03 07:47:00.00,
TIME_UNITS,STARLINK-2558 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-31925 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-31017 - X-Coordinate,STARLINK-30787 - X-Coordinate,STARLINK-2088 - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-1681 - X-Coordinate,STARLINK-6051 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-4436 - X-Coordinate,STARLINK-6174 - X-Coordinate,STARLINK-6303 - X-Coordinate,STARLINK-3533 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-1496 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-5685 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-3145 - X-Coordinate,STARLINK-4310 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-31409 - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-4589 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-5289 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-5872 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-4331 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-5547 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2558 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-31925 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-31017 - Y-Coordinate,STARLINK-30787 - Y-Coordinate,STARLINK-2088 - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-1681 - Y-Coordinate,STARLINK-6051 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-4436 - Y-Coordinate,STARLINK-6174 - Y-Coordinate,STARLINK-6303 - Y-Coordinate,STARLINK-3533 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-1496 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-5685 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-3145 - Y-Coordinate,STARLINK-4310 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-31409 - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-4589 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-5289 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-5872 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-4331 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2558 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-31925 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-31017 - Z-Coordinate,STARLINK-30787 - Z-Coordinate,STARLINK-2088 - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-1681 - Z-Coordinate,STARLINK-6051 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-4436 - Z-Coordinate,STARLINK-6174 - Z-Coordinate,STARLINK-6303 - Z-Coordinate,STARLINK-3533 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-1496 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-5685 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-3145 - Z-Coordinate,STARLINK-4310 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-31409 - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-4589 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-5289 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-5872 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-4331 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1068.4141,-2802.8836,-978.5081,5087.1192,-6491.6304,-5925.9280,5180.6607,-1804.9244,-3090.3679,-6484.5363,-799.3399,-979.0714,2718.4450,-4150.4254,-6659.1235,-1192.9623,-3159.2884,-5080.1917,-4676.6352,4970.8911,4015.7911,-3968.1270,5025.5523,5025.7800,5123.5424,-5734.7971,-2500.8847,-3399.0001,-2415.5713,569.1779,5623.4174,3881.3844,-225.1442,1444.4535,-5719.9616,-633.4687,-3229.1833,1833.2457,3548.5167,-3265.3410,3728.9106,4117.4147,-1408.0209,4164.7346,-4294.8918,141.4678,3518.4151,-1904.0776,-5033.9380,-1945.5546,5756.3364,3746.9140,4147.8916,-6065.6623,-5096.9981,844.5422,-5075.4771,1610.5000,-2465.9698,6311.0600,-4325.2089,6426.5927,-6120.8022,-3303.7182,2129.9276,4390.8832,-1923.2062,1437.0783,-4279.9896,-4041.5166,6877.4777,363.1079,-6005.6635,6090.8072,-6109.9733,1300.4239,5729.0136,526.4128,-2684.7249,-3653.0470,-76.4086,-4869.0661,2632.3488,0.0000,3257.5088,4589.3507,2834.7667,513.4004,-309.5168,825.9023,-5072.3264,-1688.9080,2219.4989,-2334.1880,3907.5746,-1358.5025,-2235.4795,6712.1222,3767.1266,5721.6721,27183.9171,17342.4445,33263.3549,31069.4808,22815.3396,24758.9033,29449.5065,28070.8103,-10430109.6119,-10421356.8837,-10436352.0077,-10426072.2893,29393.1743,-10430169.9380,-6118.4808,-5414.7073,-3917.0005,-400.1183,-2388.2432,2048.9736,3617.4722,6342.5428,5827.6762,2141.7451,-4150.6764,6075.3345,5368.2307,846.0563,-1442.5932,-5392.2173,-2671.3945,3472.7833,3350.3926,3784.6846,-3724.4971,-3269.9958,731.8095,-1348.6368,2022.9136,2572.6889,-4736.2385,6013.9321,4870.1801,-2506.7164,1389.6960,4259.3555,4137.2401,-4916.2360,1203.7281,-4936.3812,6031.4716,-5456.4455,-3528.4295,-3927.1636,1866.7128,3791.6227,3897.5472,2395.7456,4760.6134,1098.7375,4895.7091,5000.5355,-1902.6936,-5072.8981,-3602.6735,1961.0439,-1654.3391,939.5932,-638.1461,6249.2613,1557.4428,6538.4264,-4416.7538,-2085.9731,5316.1497,-1213.4508,357.5801,3855.3742,6040.9091,-3727.2271,-1517.9579,6665.4193,-1507.2815,1833.1445,-289.1737,4320.7138,3031.7379,-3050.7496,-2911.3573,5069.9944,-2426.4183,-6858.8870,6083.8187,-3665.3055,6881.5988,3129.3863,-4423.3400,0.0000,-2563.5830,-3721.6940,5927.7864,-5466.9828,6871.4693,-618.4341,917.2803,-3955.6972,-3981.5089,-271.4155,-5562.7956,5901.3249,6400.0155,-1240.3684,5515.8478,-3185.9382,-346191.4023,-370162.7492,-350940.5201,-350024.9930,-352262.6156,-353128.0766,-358999.0480,-355750.3816,-107972892.4743,-107940974.1198,-107966094.4752,-107946259.8495,-355371.1244,-107954574.8584,-3051.6725,2793.2806,5714.8596,4485.2288,-412.4299,2993.0964,2766.7609,-1706.0731,2117.0553,-577.0563,-5387.6248,3118.6878,-3396.8677,-5510.7113,-1325.4512,-4158.2569,5450.2051,-3038.2691,-3857.0045,-3021.0061,-4175.9067,4587.9697,-4695.3544,-4380.6302,4220.2257,-2830.7527,4364.1637,382.3781,-4232.9631,6413.1555,3774.2626,3823.7373,-5528.5716,4626.8489,-3687.0101,4636.1548,-1135.4858,3741.8548,4604.3030,4675.3953,5444.8134,-3854.5681,-5539.3474,-4857.3307,-2565.4590,-6844.6197,3318.5403,4238.2043,4234.2300,-4283.7562,-1416.6685,-5443.3761,5177.4270,3251.3302,-4445.6441,-2824.4517,4397.3174,-1564.7533,-4577.5872,-1838.3205,-910.7209,2197.8139,3242.7577,-4727.9229,-2661.2479,3670.1271,6479.8366,1213.9040,5189.8170,-5235.1203,-489.3285,5250.9435,1730.3032,244.6818,844.8403,4495.4887,3209.8827,1037.0525,-1118.1145,-4592.8952,316.1273,-3761.7432,4638.8256,0.0000,5488.7349,3580.3254,-2002.1579,4208.8442,261.1213,6819.1976,-4630.4125,5309.5004,4962.1176,-6526.9069,72.0274,-3144.9146,1304.9539,-1025.0257,-1568.3825,2225.9818,-41140.4898,-41356.5057,-39001.0082,-39029.1413,-35070.8618,-43579.1484,-49265.5986,-39664.0586,-3142195.7760,-3149497.9530,-3168652.9280,-3145484.8827,-40767.5091,-3151242.4263,
3600.000,2806.9549,4699.1510,2791.8395,-3248.7460,5868.3220,2431.7834,-6278.1937,-930.5424,-329.3270,3899.2326,4825.2168,-2089.5172,-4602.4425,6379.6007,6494.7740,3682.4987,6049.9949,1038.8008,956.8324,-6622.6907,-3246.7147,6503.8876,-5459.5875,-5325.0942,-6548.1735,2096.7411,5661.2337,586.4511,-366.9292,-393.7267,-4450.7486,-5127.9090,-3968.1751,597.4753,6076.6452,4900.3693,241.4177,-146.7522,-388.8258,6146.8845,-5912.9709,-6254.0023,-2486.3967,-6729.7807,3091.9596,3854.5149,-5316.6397,-18.6771,6638.1709,5153.4040,-5699.2798,-6071.3451,-756.9667,6638.9753,4022.2942,-2531.8263,5509.9228,-2974.9416,5726.9162,-5134.2469,2303.0538,-5937.0893,2528.4058,59.5810,-2299.7798,-63.4095,4172.3385,-3406.7166,3855.9733,635.2069,-5491.5462,-4702.5478,6006.4514,-3227.1698,6107.0786,-3978.3882,-2766.2234,-285.8508,-696.1051,6376.5501,-1621.0234,3682.0760,1605.9496,0.0000,-983.6608,-568.9576,-3746.5350,3397.0670,-1587.9371,-226.7738,4581.6119,5175.2258,3003.5032,4795.7843,-1068.5558,-550.0947,496.6740,-4420.6021,-4141.5415,-2446.2133,112540.1730,108474.2357,121945.4872,119256.7544,110204.4236,113980.8518,116624.2160,118292.2980,17951863.1381,17956667.8728,17951977.4665,17947848.3662,117166.1399,17951365.6002,6199.1812,4197.9805,-42.8520,4729.8150,-294.4202,550.5756,-2360.3816,-6318.7971,-5252.6831,-3357.8956,4046.6762,-3657.7262,-5071.6010,-2362.4885,-789.1454,1954.4441,-385.7593,-4045.0213,-5050.2487,-2006.2973,6068.8648,2137.7383,3099.5601,4225.4876,-2239.6704,-3729.7364,3586.3073,-5831.3954,-6751.3954,-3101.3112,2543.6793,-348.2787,-4080.5640,6814.0161,-3249.6900,3706.7492,-5600.7262,6846.7418,6358.1739,1584.1360,1589.1146,-2547.9431,-5207.8999,-334.4505,-5883.5692,2473.1254,-4250.2683,-6832.3249,-1190.0338,4360.8002,1039.5514,1204.4990,4956.1431,-1167.3171,-4013.3775,-6231.4764,-4120.1787,-5568.3821,1217.3963,4158.4502,-3789.5842,2732.7071,-1425.5027,-6041.5293,-6091.3053,5107.7872,-2402.3879,-5513.8272,-2953.8343,-5004.1694,1886.7075,-2215.2181,-567.8186,4649.9304,93.1402,-1595.7181,4327.6762,5835.0534,-4488.7811,1247.2495,-5467.8753,-5817.4771,4035.5330,0.0000,5944.6448,4112.6499,-2513.3657,4074.8951,-5146.3434,-4747.6676,-4534.9562,813.8623,3970.5985,4004.5785,5101.8606,-6621.2583,-6181.2922,3389.1977,-2182.6404,4604.4680,-331371.3485,-354100.4976,-333578.0542,-333763.6156,-333679.5465,-335125.0003,-339770.9544,-336046.8596,-106946109.2568,-106913777.1999,-106936070.9306,-106922987.9974,-336633.8272,-106926798.6671,-1255.7288,2297.5996,-6428.2652,-3655.5091,3664.6799,-6497.4884,1622.6545,-2366.4831,-4512.6979,4516.2737,2669.6840,-5471.7149,-895.3558,1415.3663,-2320.3923,5501.9838,-3194.5262,5433.7367,4629.0319,-499.9363,86.4289,-853.1917,2886.5097,104.6765,532.1241,5392.7776,-1708.2775,-3683.0720,1299.2398,-6177.3355,-4650.5349,-4638.8307,3901.6862,-980.8378,-501.5013,-2940.0826,4073.1573,554.6635,-2404.8908,-2785.8374,-3110.7537,-739.2746,3799.0642,1090.9783,-1868.0455,5190.2610,1039.9723,-30.1372,-1247.0643,1494.1221,-3823.6209,3018.8568,-4663.5753,1674.3301,3707.2856,-1571.6652,-534.4961,-2815.6001,3485.8630,-1976.9912,5292.6681,2215.0115,-6306.9019,3395.1661,-2397.1808,-4545.7168,-4994.0714,2437.4769,-4906.0104,4639.7530,-3731.3548,-4415.6918,3442.1777,-3802.2661,3032.6149,-5417.9502,-4755.1934,3767.1852,4969.5998,2361.0322,3858.6090,448.1313,-5409.8992,0.0000,-3339.3591,-5530.9256,5168.9259,-4453.2205,-4289.9979,-5023.3606,2524.1100,-4406.2044,-4555.5149,2997.5819,-4370.9715,-1543.9179,3028.0113,4065.1814,5003.5486,-4553.7137,-43104.7300,-43241.2358,-40018.0784,-42929.9941,-36256.4579,-41669.7741,-51565.0044,-43682.1154,-3136858.1940,-3135062.8947,-3161636.5888,-3136543.5078,-42373.7459,-3143509.0700,
7200.000,-3650.3490,-4084.5145,-5140.9590,733.1440,-3602.8002,3022.5321,4751.9627,3814.1954,4135.9289,665.9867,-5998.4719,5343.5538,4598.7810,-5584.9615,-4066.6420,-5875.6125,-6290.5458,3443.1864,2606.5442,5828.3730,969.4016,-5964.0509,4382.6227,2605.8012,4691.3849,2206.5651,-6453.8418,3078.8336,2634.0357,-2334.2639,2675.5703,5500.8811,6040.4662,-2097.1437,-3630.0431,-6583.4021,3470.7556,-1810.4441,-2353.2948,-6847.5827,5746.7696,4856.4574,4594.0539,5681.0361,-51.0816,-3868.8061,4826.4707,1949.6947,-5307.3711,-6135.0358,1319.5700,6049.9480,-1825.5434,-3802.4121,-1894.3208,3519.1145,-3487.5441,3833.0023,-6598.8653,1646.5971,2002.9947,2593.8381,1513.8678,2488.2778,2078.3999,-3899.7805,-5632.7844,4709.4875,-3153.8265,1888.4250,1771.3742,6808.8668,-1717.2109,-1410.4573,-3558.7617,6093.5445,-559.1047,-1351.5552,4827.6149,-6703.8688,3741.8703,-1104.9539,-5201.6967,0.0000,-770.5828,-3610.3806,4455.9763,-6269.2678,3972.0515,-2409.2745,-2951.8719,-6658.1635,-6058.2759,-3143.5975,-3288.3998,2632.5612,2322.5244,579.5124,4020.9197,-1631.6490,193489.4765,192765.2774,202934.2367,198558.9438,190231.7085,199346.8564,196134.0457,196652.9141,45085625.7225,45086693.4858,45089598.2275,45079858.5121,197441.5819,45084231.5061,-3437.9822,332.2221,2867.6376,-6760.1359,3614.6806,-461.0524,-433.9988,3252.4494,3700.7739,4320.2940,-2650.9103,784.2308,2321.4891,2221.4410,3277.6582,1340.4853,2353.6196,4328.1889,5886.0641,-623.2148,-5485.9736,-247.1872,-5295.9907,-4633.0830,1123.2134,4796.7778,-1418.7443,4062.4529,5856.0892,6164.9687,-5818.5629,-3325.6559,3342.5239,-5693.6456,3945.7800,-1393.4427,3908.2680,-4873.8018,-6165.9176,685.8647,-3490.0584,-376.7933,5159.3267,-1525.0406,4667.7571,-5730.0889,1332.7149,5005.1308,3442.5225,-2289.5927,896.9082,-2993.8163,-6549.4573,1396.0797,6520.5734,3289.6128,4668.4651,1973.8503,1701.5700,-4967.9116,1793.1857,-3691.8619,3781.3974,6472.7316,2787.9098,-5213.4881,4017.7075,2146.1095,5964.2275,6543.2648,-3729.6459,273.2034,-1055.2183,-4956.0002,3507.7320,-1522.5779,-5864.2328,-2278.7248,1255.3009,1039.9143,1761.8244,6040.9657,-3541.9736,0.0000,-6761.7487,-4338.2300,-2068.4586,-2207.0226,1404.4805,6471.1905,6163.3057,1545.8306,-2956.0255,-5732.9443,-2825.4022,3749.4194,3561.7006,-5208.6232,-2503.7496,-5376.7271,-296340.8281,-315828.9869,-295098.4264,-298731.2127,-293955.0021,-296163.1901,-299593.6255,-297115.0455,-98587908.2201,-98557892.4941,-98571845.6675,-98573102.9659,-296584.1727,-98567887.9585,4757.7414,-5318.1944,3789.4019,-50.5801,-4691.1816,6237.5402,-4990.1895,4598.6880,4141.6848,-5281.6507,1944.3289,4287.8274,4592.6001,3477.8522,4561.4719,-3388.2088,-1355.4218,-4064.2135,-2553.9633,3702.7892,4035.6921,-3460.4878,727.6852,4229.7202,-4997.2924,-4432.7140,-2041.0603,4669.1987,2479.9758,2087.9582,2609.0131,2555.6104,196.2514,-3310.5282,4348.3244,-1039.9187,-4561.1939,-4495.8060,-1672.2125,-820.4093,-1393.8835,4725.5327,303.9605,3456.8411,5076.5587,-430.0437,-4731.6247,-4228.9009,-2643.3660,2216.9178,6739.1893,1373.0522,778.0466,-5649.0667,-31.0487,4941.0350,-3698.5117,5392.4494,225.0246,4478.7136,-6368.9325,-5228.1373,5611.9338,-24.8397,5992.3082,2061.6639,492.5864,-4609.0811,1437.9102,-826.3722,5518.8476,221.6765,-6655.2701,4450.6698,-4651.3477,2859.1587,3772.6833,-6435.3574,-4539.6449,1336.4761,-5515.1945,3136.6037,2906.1962,0.0000,-1050.7908,3982.2216,-4803.9444,1932.1621,5433.5504,14.3101,1119.5602,293.5547,217.9298,2291.7237,5226.0880,5041.2849,-5444.2179,-4495.4413,-4966.2361,4029.2436,-44893.1519,-45113.7071,-41661.5851,-45163.7947,-37861.6389,-42113.9337,-53221.8801,-42481.0430,-3131943.3865,-3121643.6823,-3153420.7991,-3133116.7832,-43975.1059,-3135767.7634,
