sl_100_5400_20290925 Coordinates.csv
2029/09/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:53 2024,
Start: 2029/09/25 07:47:00.00, Stop: 2029/09/25 09:17:00.00,
TIME_UNITS,STARLINK-6236 - X-Coordinate,STARLINK-2084 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-3053 - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-30244 - X-Coordinate,STARLINK-30370 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-1236 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-3372 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-30101 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-3308 - X-Coordinate,STARLINK-32082 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-30363 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-5117 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-3739 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-31082 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-3851 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-3257 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-5464 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-30514 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-6092 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-30479 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-30593 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-30036 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-2084 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-3053 - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,STARLINK-30370 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-1236 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-3372 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-30101 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-3308 - Y-Coordinate,STARLINK-32082 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-30363 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-5117 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-3739 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-31082 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-3851 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-3257 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-5464 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-30514 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-6092 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-30593 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-2084 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-3053 - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,STARLINK-30370 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-1236 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-3372 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-30101 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-3308 - Z-Coordinate,STARLINK-32082 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-30363 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-5117 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-3739 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-31082 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-3851 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-3257 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-5464 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-30514 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-6092 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-30593 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-387.2256,-5258.6047,-832.7805,936.3672,397.7630,3478.6616,-425.3162,-1624.1021,279.9943,4882.7189,2491.9039,-1650.8544,-1690.2745,-3059.1159,-4399.7427,-4189.4728,-1119.3138,-2263.6186,-2184.1459,-5941.7594,5851.3810,5658.3124,-6505.1489,334.8174,4649.2501,4262.6928,-2563.4718,-4926.0587,1154.9738,2058.6607,3054.7850,-4459.3295,1949.0113,4752.6373,6767.9212,-5191.4478,-5685.0554,-4381.9415,3828.1954,234.5337,6001.8213,4565.9382,4591.4059,2634.4739,1340.7893,2140.6412,-4917.0326,-1127.2891,-1822.8465,-4409.9929,-3086.2064,-1210.2688,3906.8234,-4096.8729,201.1904,300.0640,-3855.0473,5728.7045,719.7726,-4249.2003,-875.2089,-546.3333,-1529.3338,931.5881,2228.9029,6732.8445,1141.8922,-38.2728,-5488.8665,-3894.2341,2970.6737,5715.7203,-6277.8173,3684.8936,-1246.2337,-1969.4366,-1237.2341,-3107.6119,5978.1728,-6296.9203,-5789.2912,-3514.6674,0.0000,1148.4334,1460.2941,-4495.9902,3157.2793,302.8327,-5964.1838,-4619.2871,-4781.9828,-2843.2325,-4450.1513,2257.5009,-6801.0519,4167.6640,3039.5634,4215.4646,1897.6021,-4848.0876,16855.6350,33865.3129,19644.6838,23078.9474,30074.6417,27665.0686,21306.6507,21962.1453,108780858.4124,108800822.6111,108811443.4717,108788970.7144,22637.2545,108796324.5540,5055.7116,-4064.0122,-5623.5397,-6244.6275,836.9717,5699.0422,5642.0140,3997.5115,6762.9104,2484.1228,4952.1650,-6110.0450,6272.4453,-3130.1825,-736.7820,3524.8563,-6015.4157,-5688.2718,-1507.6219,-269.0606,-564.9162,-18.9124,1794.5946,-877.7104,-4831.4556,524.0444,4644.4828,3562.5612,-6450.0732,-3598.7129,3759.3755,1082.9156,-4607.1034,-3207.6776,-736.3778,198.4576,-814.4497,162.2786,-1612.0781,4149.3005,2494.2567,300.0846,-4862.1199,4352.0171,-4938.6590,3718.2433,-3790.3080,-4370.5868,-6441.6551,-4783.7969,4012.3172,4791.6049,-1452.9026,-415.6929,-5188.7910,-5979.6223,-1948.8840,-1450.0348,-1808.9568,2738.7589,5537.3263,-6628.1697,-6643.1123,-6414.8372,-4860.2305,-1499.1820,4467.8722,-5544.5337,4202.9169,-1615.6698,-4209.8716,3638.4942,-2596.4821,2877.9115,5140.1007,6593.5985,5865.6421,4115.0782,-1735.2060,1468.2349,-3529.0077,5676.1494,0.0000,-6837.2256,-5180.7932,-1187.5452,-3674.7756,5521.1512,3195.9452,-4716.9152,2579.6518,4106.9355,-2660.3934,6184.0377,88.4957,-2938.9437,-3518.8405,3313.9147,4761.9459,2483.9413,-399214.9257,-374859.9441,-394459.9279,-394869.9114,-389960.2380,-389536.6282,-386146.3358,-391145.9277,206162950.5470,206173335.4411,206193604.8003,206163610.5452,-389538.3954,206172775.9561,-4719.0081,-1685.7251,3923.2076,2889.2282,6861.6887,-1862.6400,-3805.4125,-5389.4059,1729.8012,4170.6333,-4103.5558,2640.4721,-2419.6938,5200.9842,-5293.7711,4190.9226,-3155.5212,-3088.1009,6405.5343,3625.4964,-3532.8589,3787.0684,-1115.7384,6865.6296,-1472.5549,5258.8145,4341.7555,-3210.5380,-1919.4306,5482.0136,4928.8584,5057.2827,4657.0173,3854.6231,1136.8794,-4505.9437,3627.1072,-5342.5261,5478.9213,-5519.8740,-2333.1859,-5177.7397,1800.0058,-4671.2673,-4633.5823,-5395.2347,-3122.7690,-5157.1794,-1746.5578,-2278.6247,-4630.1693,-4510.4468,-5505.8600,-5346.4897,-4400.4605,3440.2824,5368.1940,-3548.5179,6618.1622,-4554.1127,4027.0725,-1863.7486,1268.5787,2058.3440,-4532.0774,-448.5049,5119.8391,-4148.2281,92.9581,-5503.5889,-4601.7550,1334.6911,-722.4280,-5033.2489,4442.2818,510.9165,3223.6787,4536.4968,2956.4958,1947.3498,739.9757,-1568.8269,0.0000,-115.3081,4333.3792,5105.8159,4583.0857,-4166.9677,1232.7870,-1644.2897,4288.1014,-4621.0372,-4599.8431,-2122.8406,648.2869,-4687.6158,5079.5522,4081.8710,-4715.6538,4252.8479,114866.6204,108706.2227,113924.6669,112849.5130,117474.9087,109678.8763,103158.4963,111463.2960,-92245337.5398,-92283130.6140,-92249930.9546,-92256968.1794,111791.0978,-92254373.0460,
300.000,1745.3357,-5422.7537,-2178.2274,335.1526,-1589.3713,4140.9031,1020.3327,151.8751,1813.3546,5067.5973,3378.2432,-3010.8184,-193.2675,-3925.6381,-3917.8896,-2277.3162,-2551.0562,-3697.3638,-3955.8556,-4903.0352,5998.0400,5972.1431,-5533.9316,2219.7757,3786.7846,3780.7717,-447.9957,-4499.9091,-537.4529,3.6274,4831.5582,-3066.4659,-135.5575,2997.0540,6003.4039,-5242.1354,-6261.1732,-3548.4116,2618.8834,2367.0256,6732.0437,3778.4735,2971.5900,3538.7457,-613.5734,4061.5910,-3597.6451,-3126.7204,-3319.4645,-5063.1796,-1026.0257,984.5522,2849.4377,-4449.1403,-1883.0626,-1076.5376,-5067.1398,5899.2107,2430.5359,-2680.9921,839.6373,-1740.0479,-2993.4160,-299.0141,475.2111,6024.8067,3109.0853,-1954.2363,-4330.9240,-4261.1676,960.1262,5805.4369,-6392.2183,5273.8247,672.0018,-760.9082,669.6330,-2172.2640,4607.5016,-5171.5792,-5956.1699,-1839.1407,0.0000,484.0376,105.7636,-4051.1864,1057.9462,2200.2547,-5371.2864,-5567.1588,-3533.5661,-876.8131,-5580.6164,3775.6802,-6289.1873,2624.0537,1982.6606,5682.0389,3135.9629,-4193.7853,25331.1587,41802.6141,27776.3490,31223.0429,38347.1053,35819.3160,29601.1062,30124.9461,104254823.7362,104274633.8315,104284806.1578,104263335.8964,30874.9710,104270209.5052,5049.9788,-2593.6100,-4265.7451,-6885.7974,1895.0999,5550.9204,6334.9117,5054.5142,6745.6577,380.3103,3216.4049,-6094.6147,6858.3984,-1122.9388,1369.4355,4001.0539,-6210.8458,-5592.0466,-395.6884,1243.5867,-2367.1662,-1872.6661,3115.6454,374.6584,-5713.8611,-1617.1768,4998.5446,4951.4485,-6003.2007,-4328.5967,3101.9083,2729.6742,-5185.4625,-4274.8117,-1884.7768,2256.2196,940.5179,2164.9366,-3427.7080,4012.4167,1415.9175,-1698.6789,-5423.0979,2500.9177,-4306.9878,2919.5298,-3327.8641,-4354.5655,-6064.0576,-3115.9434,4180.0027,4877.0238,-3347.9118,1688.1081,-4609.9951,-6567.2826,-275.8123,-2961.3817,-3027.1351,4247.9699,4642.0668,-5725.8105,-6251.0016,-6791.4808,-5859.6926,-2572.6765,4518.4727,-5822.4672,5195.8105,525.2430,-4990.7111,2227.8949,-1002.2966,1756.7876,5797.7774,6735.5247,5353.8491,5636.8746,-2766.0682,2536.8251,-2200.4051,5925.0992,0.0000,-6622.0339,-6233.3803,906.5620,-3986.7284,4624.2732,4259.4260,-3904.0821,1381.2016,5031.7830,-925.1387,5757.9123,1596.5625,-4441.2573,-5163.5913,2463.8948,5438.4700,4342.5858,-398927.9607,-374111.1580,-393781.7659,-394136.0684,-389348.9441,-388928.5094,-385577.9352,-390353.6835,208490310.7865,208500422.0557,208521369.4107,208490637.1880,-388948.6938,208500099.5085,-4407.8295,-3300.8281,4973.9176,855.2094,6467.1691,249.9846,-2304.2917,-4699.8100,223.4574,4644.3323,-5081.7632,922.2843,-980.1609,5434.2930,-5540.9791,5130.3534,-1515.6298,-1434.7416,5682.9347,4785.7698,-2333.9982,2685.3311,-2543.1183,6554.8102,337.1743,5402.4128,4668.4770,-1574.8969,-3210.5200,5339.2221,3849.4195,5456.4254,4450.5248,4523.4985,2830.3366,-3836.4972,2465.1890,-5522.2648,5354.0811,-5102.6143,-580.9445,-5530.6306,3113.3103,-5378.7101,-5360.8028,-4742.9768,-4928.3171,-4269.4269,-234.4595,-3491.6592,-5342.5392,-4473.6365,-5325.7045,-4784.5503,-4640.1937,1851.1212,4662.8033,-1980.9040,5704.5402,-4589.4893,5036.3363,-3451.4639,-267.9907,272.0843,-3816.7989,-2211.1985,4173.5076,-3197.2332,-1438.5478,-5443.4823,-4679.3049,2998.3955,-2198.3288,-4035.4136,3695.7694,-1303.2777,4146.6631,3272.3465,4310.1738,3519.3779,2483.8652,-2925.7816,0.0000,1990.8039,2985.9063,5517.8848,5239.1455,-4660.2665,-585.6997,168.6890,5785.8942,-4496.2480,-4004.6022,-645.4715,2132.0040,-4622.8074,4105.4015,2662.2031,-3014.4195,3366.6911,114976.7674,108780.5754,114061.7884,112760.9366,117599.3531,110044.2177,103174.9660,111112.4223,-92248187.3269,-92285980.2305,-92253254.6436,-92259571.3376,111877.9767,-92257398.1686,
600.000,3702.2393,-5062.5617,-3358.2140,-288.7909,-3447.8005,4381.0437,2335.7811,1875.4392,3173.0812,4796.6899,3983.9048,-4054.4525,1313.1799,-4441.0687,-3108.8458,-132.9519,-3710.5659,-4740.9837,-5357.1392,-3415.6778,5559.4031,5693.2008,-4002.0899,3814.1627,2535.0725,2963.0175,1711.0893,-3632.3972,-2202.7495,-2028.1880,6125.4683,-1400.6458,-2190.3776,958.5942,4638.5576,-4807.5480,-6204.7370,-2419.0933,1197.7351,4259.4860,6787.2452,2671.2203,1048.3695,4150.0426,-2538.0352,5584.5412,-1928.9305,-4792.1249,-4489.9918,-5249.6970,1146.9739,3070.1026,1562.8008,-4377.7975,-3791.0728,-2325.8939,-5805.1037,5490.4672,3924.8984,-869.3465,2512.7186,-2798.8962,-4169.9277,-1495.0657,-1295.0586,4712.9834,4747.2125,-3661.4504,-2741.4612,-4268.9329,-1128.8918,5337.6161,-5869.5177,6339.2742,2501.1546,538.1199,2535.1236,-1053.9829,2778.7034,-3493.6101,-5521.3147,39.8057,0.0000,-256.0045,-1227.3677,-3262.2007,-1161.8459,3911.7380,-4231.0538,-5932.5862,-1854.4541,1157.8695,-6195.4244,4920.0801,-5141.0599,858.3983,772.0992,6534.5113,4027.3832,-3162.0668,33803.7160,49722.7481,35893.6589,39344.9127,46603.3694,43945.4668,37881.6535,38320.8460,99679028.8439,99698698.7617,99708395.6263,99687967.5303,39097.8351,99694336.3221,4596.4951,-834.2829,-2505.5454,-6825.7259,2667.8809,4831.2778,6380.3949,5645.2036,6090.9986,-1766.5742,1167.1480,-5462.7538,6779.8956,980.2265,3358.2137,4134.6238,-5788.1736,-4935.1213,688.6660,2681.3505,-3915.8352,-3515.7864,4146.9027,1663.4890,-6016.0510,-3604.5434,4897.6920,5828.3844,-4962.8324,-4677.3606,2179.4470,4140.8300,-5280.4585,-4966.6012,-2876.5945,4076.9495,2577.9426,3979.1181,-4928.6338,3533.9731,202.2705,-3557.1958,-5483.1062,415.0115,-3298.1079,1881.2432,-2449.8027,-3940.5067,-5095.3468,-1130.0181,3983.3876,4481.2661,-4935.2887,3591.7066,-3602.0984,-6506.4527,1384.3524,-4157.3771,-3850.0601,5354.6918,3321.9734,-4258.1226,-5252.5502,-6456.9358,-6333.8836,-3414.6918,4159.9581,-5558.7995,5692.0875,2602.2861,-5326.3294,569.2832,712.1203,502.1045,5915.3095,6206.5074,4323.9997,6588.4548,-3567.8463,3375.1980,-620.1189,5601.8726,0.0000,-5733.1767,-6676.6340,2930.4829,-3919.1123,3314.0392,4897.3075,-2680.3106,99.6563,5479.8914,870.1787,4772.9988,2963.4542,-5543.6675,-6299.2915,1379.9747,5591.4598,5772.7865,-398458.2585,-373195.2840,-392927.1572,-393219.1587,-388561.9534,-388150.1936,-384833.0113,-389278.6519,210718326.4094,210728157.9763,210749768.5914,210718354.6824,-388184.8061,210728075.2311,-3624.4539,-4551.3000,5487.2837,-1269.8872,5381.2726,2335.7656,-543.9952,-3501.9500,-1306.2874,4611.5875,-5509.3534,-897.8575,564.4219,5052.8968,-5194.5963,5512.7924,290.0308,377.4281,4354.9658,5441.6172,-877.1186,1280.5923,-3687.3214,5545.3204,2109.6558,4932.9239,4479.4285,233.7126,-4142.5118,4612.0122,2354.8744,5246.6610,3748.0525,4703.9662,4216.5702,-2746.9162,1023.0924,-5107.5753,4643.7571,-4135.1808,1234.2716,-5287.7693,4092.1945,-5505.8742,-5508.8892,-3575.5202,-6211.6474,-2909.5904,1302.9012,-4325.1335,-5466.8713,-3906.0235,-4570.6470,-3669.0527,-4356.5165,61.5835,3450.5219,-197.4521,4174.0142,-4106.5957,5500.4997,-4666.1850,-1775.9158,-1545.0329,-2706.4073,-3735.3225,2773.3074,-1902.9456,-2814.8657,-4802.6116,-4251.8130,4337.2192,-3428.5897,-2594.2692,2549.9203,-2976.1038,4601.2899,1648.6262,5194.5595,4684.2225,3948.3771,-3959.6075,0.0000,3883.6756,1316.1581,5334.3133,5268.0884,-4653.9481,-2340.0444,1962.5086,6663.0546,-3863.7787,-2980.9436,901.5264,3377.0703,-4062.9497,2684.0090,932.9153,-995.0285,2117.2692,115086.0269,108855.0765,114194.6911,112669.6490,117720.7155,110415.0069,103195.9697,110822.3048,-92251041.1633,-92288825.1783,-92256579.1123,-92262169.4107,111964.7945,-92260423.1756,
