sl_100_86400_20291210 Coordinates.csv
2029/12/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:19 2024,
Start: 2029/12/10 07:47:00.00, Stop: 2029/12/11 07:47:00.00,
TIME_UNITS,STARLINK-1298 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-31120 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-30079 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-1292 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-5660 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-4380 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-30175 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-1150 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-4105 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-5674 - X-Coordinate,STARLINK-30256 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-30247 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-3825 - X-Coordinate,STARLINK-6086 - X-Coordinate,STARLINK-5269 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-31304 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-31903 - X-Coordinate,STARLINK-3558 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-5717 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-31120 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-30079 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-1292 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-5660 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-4380 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-30175 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-1150 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-4105 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-5674 - Y-Coordinate,STARLINK-30256 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-30247 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-3825 - Y-Coordinate,STARLINK-6086 - Y-Coordinate,STARLINK-5269 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-31903 - Y-Coordinate,STARLINK-3558 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-31120 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-30079 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-1292 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-5660 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-4380 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-30175 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-1150 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-4105 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-5674 - Z-Coordinate,STARLINK-30256 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-30247 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-3825 - Z-Coordinate,STARLINK-6086 - Z-Coordinate,STARLINK-5269 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-31903 - Z-Coordinate,STARLINK-3558 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5707.0757,-2266.1191,-4855.1374,4619.5603,-5136.4044,-1731.4796,-1110.4618,-6152.3292,1176.8411,-1430.3687,-6366.4640,-2456.5594,774.8329,-5697.8162,-6330.5416,4979.3621,4836.2501,-4266.1071,-3795.5053,5071.7085,5477.8734,-6079.1432,5536.4358,-2383.5689,-5556.8778,6434.0653,-1719.9121,3870.2431,-4179.2325,-5629.3121,3422.6424,2023.1646,3518.7835,-1514.9818,4292.5743,6726.0715,2390.0678,1899.9932,4712.3138,4944.1976,1088.7932,-1163.7369,6781.4591,1172.2588,-1448.1400,-4406.0822,4490.5732,-2139.3856,-6360.0684,5574.6456,-5998.4103,4848.7562,5755.4716,-4475.1468,4911.6716,953.3651,3291.8886,-5689.0864,-6184.9402,0.0000,-2288.8298,-4285.4835,-915.2650,5197.8588,-232.4604,153.7820,-3656.5821,2970.4237,6074.1302,-4525.7385,977.7278,5457.4292,1914.8625,1181.9426,-2829.1008,-2116.6881,0.3347,0.0000,-4561.8030,-5174.5833,3098.6339,2941.9764,-2219.2196,-5836.9626,-4773.8864,4101.9170,2999.2502,3557.7781,-6465.9647,458.3417,5855.1205,-5612.3210,0.0000,4974.4933,-90.8432,-2898.2330,1937.7831,-2986.6889,-4760.6541,5215.8995,226504.7405,212390.3327,221156.5614,222738.3492,220032.2032,218831.6493,213953.8189,218457.2180,67237760.3841,67248344.0928,67223555.2935,67246936.7318,217602.1092,67241598.1767,-1541.4262,-6462.0778,-2529.7068,2307.9729,-3150.0185,-6664.7436,-6711.5437,684.6729,6410.4752,5394.5130,2484.8397,-4190.9548,5225.0598,-681.4425,2561.9062,2013.9411,-4492.2918,5390.0409,-4551.3947,3626.0916,-2505.3381,-2833.2421,-3315.2800,-4053.8575,254.6039,-891.4516,5087.8986,-3339.7749,5062.2854,2666.1288,5193.8407,5614.4978,1916.7330,2855.7433,4201.9992,1601.3977,-6459.6659,-5660.2320,-4990.1253,-3105.8512,5041.3258,5696.7110,-1288.3989,5904.5947,-3885.3681,1519.3587,-441.4203,5845.0266,1406.0485,2871.5353,-3335.7197,2685.6178,-3828.5623,-2618.7432,-1790.7109,-5912.2958,5722.7986,1825.4271,-889.5260,0.0000,-6479.9047,-3285.3434,-5466.1879,3751.6782,-5190.3839,5065.9866,2101.3649,-2921.8888,2864.8666,-4521.5854,4067.4795,1900.6960,-6639.6951,6590.0893,-5860.4482,-5831.5249,4118.2993,0.0000,5131.0082,737.5753,4241.2933,4217.5567,-6467.7240,2153.7280,-1058.6195,-4623.6922,-6045.8519,5800.4090,-1315.6592,-4870.5784,-3085.6644,2486.3055,0.0000,3795.7084,6782.5850,959.7682,6183.4720,4315.4401,-4694.4043,1149.7557,300427.7006,321316.6240,303893.7806,307371.2827,315492.4964,313179.9823,308038.6743,307386.3223,269253437.7609,269270945.4163,269288366.3045,269259897.2982,308372.7956,269269607.3326,-3578.5850,862.7974,4225.2634,4604.4328,3411.6392,-463.8318,-516.5467,2856.2461,-2196.0293,-4129.7660,-939.5941,4904.8705,-4367.0441,3810.0796,-889.7291,-4179.1692,1771.4725,-680.7619,3567.2476,-2960.4383,3163.2511,-1187.1918,2475.1288,4662.1272,-4073.1307,-2388.9104,4218.6438,-4670.3046,1874.2869,2892.4254,-2653.1958,-3292.1638,5343.6036,-6097.1286,-3225.7712,55.9994,168.7425,-3260.9416,-684.9505,-3597.9341,4481.0410,-3115.1655,-380.0958,3468.7588,-5525.7029,-5105.1625,5128.5007,2995.2109,-2322.7478,-2913.8779,285.9842,-4157.5163,-2.6847,-4624.2135,-4449.0729,3229.1223,-2098.0926,3509.0360,-2842.6929,0.0000,-1139.2109,-4364.7003,-4201.4446,-2397.2621,-4232.0901,-4513.5253,-5518.3443,5404.9089,-1533.7497,-2638.5508,5474.1712,3745.8226,-175.8325,1630.7922,-1620.6545,-2966.9081,-5486.1134,0.0000,-568.5925,4358.8062,4168.7513,4511.9595,860.6455,3022.5749,-4882.4628,-3091.6947,-1553.4598,-770.3593,2040.7319,4923.5449,-613.1011,2940.4396,0.0000,2941.0125,587.7018,6240.6385,2065.6989,4497.6049,-920.8697,-4413.7467,-67572.7052,-74279.9523,-68509.1685,-69938.2985,-65094.1094,-72603.7412,-79424.0951,-71938.2146,-111331271.4068,-111367412.0662,-111343777.6506,-111347486.3970,-70752.6863,-111343154.0356,
3600.000,-5886.9060,3412.1614,6815.6954,-6425.4644,6831.4726,3658.7887,3437.0620,5798.7344,-2994.9300,-1167.3011,3721.5291,5496.0849,-4658.7764,6775.5491,3649.3445,-6619.2857,-3158.2016,1652.6558,6145.8820,-4241.3177,-4334.9354,5246.3541,-4729.9399,4772.0970,2510.7199,-3864.1503,-263.2438,-623.2329,1839.1252,5055.1289,-5696.4055,-4632.7945,-5489.9555,5480.7740,-6427.6242,-5636.7811,-124.3131,2071.4223,-1721.5826,-4390.0979,-4982.2102,-1487.5589,-4734.2133,-1797.8051,5266.0591,4578.7197,-2028.0700,684.2997,5699.6699,-4235.3350,5270.3194,-6805.9726,-3312.2782,4006.3375,-3902.8978,3136.8538,-5120.1368,5316.6303,3626.9782,0.0000,3904.6891,6635.7104,4196.8947,-6092.2450,4158.4069,-4028.3202,-941.6130,-441.2893,-6142.8415,6219.0589,-4947.0925,-3662.7141,722.5614,-2825.3963,4274.0155,3620.9765,-4284.7102,0.0000,1896.2898,4883.4437,-4249.4049,-5656.7320,3344.4068,2359.0857,3273.5424,-3056.2089,-223.0050,-5051.7094,6487.7324,-55.5133,-2043.8675,1491.2368,0.0000,-6224.9162,-2736.4038,4711.9034,-3499.4427,328.9184,5712.0930,-6362.6382,145997.9605,126899.6724,135517.2753,135444.1624,135659.3395,134409.5682,130078.8278,132573.3939,-4780281.5291,-4765799.8159,-4798067.6876,-4766763.7048,133496.6448,-4775678.5651,3553.3937,4929.8517,1145.5988,823.1081,1159.7953,4483.3835,4886.8948,-3426.1366,-3308.3477,-2160.9941,-3481.4293,3908.2576,-2919.8718,-1201.7622,-3553.8394,1242.0896,5345.8168,-4989.1111,3176.3173,118.5521,5199.5275,-793.8705,4670.9182,-1197.4792,-3330.8562,3434.9466,-6829.7564,5801.1769,-6224.6792,-4371.7077,-3298.6888,-1907.3328,2614.2070,-3760.9145,-2174.0140,347.5946,5455.8111,3510.7485,5423.2090,5200.0671,-2700.1194,-5965.2766,2651.8860,-2139.5979,2098.4540,-4806.1049,4524.1729,-6743.8264,-3650.2333,623.8692,787.4226,-239.7026,4996.7198,-1560.8597,5350.6347,3904.1290,-4376.6555,-4447.6332,-2149.6183,0.0000,4128.3489,1026.2690,3190.2230,-2146.2395,1456.6514,-1868.1405,-2612.3473,6205.8535,-1096.7390,2847.2770,-2325.7686,1911.2437,5884.5828,-3813.0527,3854.5005,2150.9721,-4105.8351,0.0000,-4899.1428,-4526.5995,972.7495,-650.0093,3876.9404,-3559.8166,-3129.7239,6069.8665,4872.1060,-3474.8001,-266.1668,6932.5998,4004.4487,-3838.7886,0.0000,-2681.6223,-4783.0656,-4061.7859,-2567.9708,-6592.1092,1677.6773,2023.0358,348643.5297,364091.3784,348289.6254,351647.4118,361088.2214,355874.4259,353878.8837,354326.6729,277516643.9030,277534322.5005,277544160.6682,277528222.3172,353547.9352,277532295.4789,-658.4739,3409.8133,-344.7396,-2453.9131,-29.0224,3750.9366,-3298.6694,1071.3064,5219.4262,6483.7356,4637.5129,-1506.8488,4076.6563,373.5356,4622.0225,945.3399,2855.1415,4470.0010,-238.3539,5429.6769,724.0059,4273.9353,1889.3591,-4447.6913,5473.6417,4589.5195,-19.3134,3713.4358,2120.9623,1586.1405,-1545.0874,4607.2705,-2788.7084,1812.2923,-639.2646,3977.8060,-4212.9410,5434.3998,3888.3868,-834.2082,-3834.5260,-2388.8537,4271.6982,-6365.9636,3934.7585,1912.4397,-4716.0767,1330.0606,-1413.0335,5416.6898,-4337.3621,1249.5064,-3445.7911,5443.1220,1784.8687,-4615.5194,-1614.1329,-187.5757,5406.6050,0.0000,4024.2795,1745.6380,4524.2408,-2265.0270,5035.2700,5118.5870,6354.7747,-2826.8447,-2923.8419,-1038.9004,-4210.2448,-5521.1013,3545.7063,-5005.2100,-3445.5917,5421.5564,3425.9547,0.0000,4444.4391,-1445.5792,-5107.8363,-3809.1370,-4621.2740,-5451.4129,5202.5140,-1252.5504,4903.6700,-3049.4511,2348.8004,-479.1370,4884.7012,-5427.7719,0.0000,1366.6055,-4000.7139,-3118.9038,-5245.5065,-2078.7718,-3183.0089,1830.6691,-66130.5375,-72907.9618,-67044.8090,-70711.2264,-63637.2652,-67868.2532,-78660.7790,-68127.4868,-111307631.8766,-111340411.4929,-111324184.5684,-111318792.5598,-69493.5451,-111319929.0903,
7200.000,3316.5917,-4048.9626,-5766.2195,6064.0029,-5905.9331,-5092.5155,-4968.3757,-2458.8850,4921.7815,4757.7929,656.1458,-5868.8068,6784.2789,-4654.4116,798.6021,4933.4583,-797.4931,2454.0025,-6081.1375,3061.0948,819.4459,-2669.7799,1485.4771,-4737.2766,475.0951,392.1235,2126.4346,-2079.8026,1888.0056,-1727.7043,5041.8286,6026.9962,4216.0924,-5732.5892,5403.0046,2610.5341,-3237.8412,-5826.4801,-2433.0448,1433.2224,6826.1826,3756.3861,719.9027,3622.4215,-6879.0840,-3200.6766,-105.0306,1497.0574,-2654.2936,2486.0030,-2920.2229,6187.8117,-725.0966,-3505.1176,1612.6022,-6274.5315,5294.7954,-2944.1105,-442.4451,0.0000,-5178.6505,-6573.0863,-6545.3902,4199.2648,-6315.0375,6507.6980,4540.0255,-1459.4744,3753.8391,-5601.6431,6852.0343,1670.9953,-3869.8968,4630.2174,-3874.7931,-5014.0696,6046.9354,0.0000,2361.3615,-2441.4226,4210.8543,6392.1074,-4322.7905,1697.2625,-1859.9940,335.3893,-3584.6759,4941.9747,-3742.4131,-225.1166,-3608.8271,3082.7971,0.0000,4942.0725,5203.9219,-5002.1051,4763.7571,1962.6112,-4063.5983,5331.5428,55303.1463,33673.8494,41041.8962,37526.0192,42340.9042,41372.6735,37065.8274,41342.0713,-76490864.3708,-76472908.1902,-76508917.4731,-76480925.9627,40619.3459,-76485338.2161,-4105.7948,-956.3947,662.6062,-3111.5705,1291.6315,-544.8409,-669.6598,4774.5982,-848.8137,-564.0943,4315.7484,-2256.5873,329.2396,2660.3515,4318.3074,-3582.1883,-4094.2435,3498.6683,-595.0342,-4340.9265,-5399.8508,4774.4568,-4442.9460,4620.6803,6033.9962,-5675.3446,4943.3201,-6585.4753,4725.1671,4382.1238,-771.2198,-2067.8616,-4584.9653,1284.0961,-1088.0803,-3228.8854,-2653.7344,-900.8880,-4557.2401,-4818.0652,65.9993,1254.4219,-4141.5857,-2086.1804,-569.4713,5599.4357,-6783.3169,4707.4062,4765.7623,-4600.8259,3081.7598,-1957.1303,-5008.9755,5153.9766,-6324.5940,-1021.0517,1117.3884,5363.9093,5380.3538,0.0000,-436.2630,1151.6927,-767.0966,-1162.1289,1908.9827,-1003.9561,3947.5463,-6412.7781,-1957.6450,152.2953,768.8651,-5592.0566,-3293.0271,-334.7945,1256.4691,2091.9623,3066.2897,0.0000,3567.3893,5808.9074,-5040.7284,-2427.3460,485.3401,4980.2178,6268.9168,-4974.3547,-2747.1513,-791.1430,2450.5315,-5472.9807,-3623.1958,4777.7242,0.0000,2.8365,760.0992,4475.6506,-2150.9018,6424.0828,2883.5590,-4005.5192,375681.0691,384312.6159,370422.3282,375352.7151,383989.3429,373210.3684,377238.0886,375618.4865,266848383.6169,266868323.2016,266867955.9700,266867139.8097,376215.4040,266864031.7900,4444.0349,-5511.9957,-3774.9783,-1227.9107,-3389.5515,-4630.7960,4616.8123,-4210.8957,-4730.2811,-5027.0580,-5343.7625,-2873.2364,-896.1547,-4337.9878,-5308.7147,3009.3763,-5420.9961,-5429.6354,-3257.4814,-4406.4349,-4068.3917,-4057.6850,-5089.6621,-393.9452,-3299.4069,-3944.0593,-4220.8832,-464.7478,-4559.9324,-5008.6748,4426.8580,-2418.0541,-2439.0949,3601.5206,4000.8673,-5532.1442,5463.4511,-3394.7172,-4574.6631,4650.6930,375.2160,5261.4533,-5491.1383,5543.2057,150.4544,2468.5226,856.3965,-4837.8072,4237.6679,-4523.2744,5389.7363,2410.5507,4698.5490,-3063.3110,2107.3165,2425.7518,4312.7516,-3265.5312,-4243.9405,0.0000,-4643.4217,1901.0207,-2223.9260,5264.5912,-1163.2882,-1635.8916,-3473.5311,-1854.7868,5423.5332,4047.7565,190.2520,3657.9874,-4691.5764,5087.0890,5315.9544,-4216.3994,1020.2682,0.0000,-5402.4069,-2592.0275,1370.5374,361.4138,5338.3971,4488.7404,-2225.6147,4771.7037,-5251.5444,4663.2374,-5269.5104,-4275.4710,-4249.8518,3738.8405,0.0000,-4844.5459,4314.0346,-1825.7668,4346.4307,-1658.7911,4541.0038,1862.8514,-64763.4233,-71426.8836,-66230.3738,-68583.5893,-62572.7110,-67310.7114,-77267.3002,-69730.3940,-111284747.3246,-111312418.6944,-111304409.8428,-111291076.5771,-68228.0729,-111296662.7291,
