sl_100_5400_20290608 Coordinates.csv
2029/06/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:02 2024,
Start: 2029/06/08 07:47:00.00, Stop: 2029/06/08 09:17:00.00,
TIME_UNITS,STARLINK-30224 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-31050 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-3947 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-1572 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-30194 - X-Coordinate,STARLINK-31229 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-1606 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-3690 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-30290 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-31000 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-30890 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-3565 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-31040 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-1267 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30224 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-31050 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-3947 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-1572 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-30194 - Y-Coordinate,STARLINK-31229 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-1606 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-3690 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-30290 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-31000 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-30890 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-3565 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-31040 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30224 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-31050 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-3947 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-1572 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-30194 - Z-Coordinate,STARLINK-31229 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-1606 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-3690 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-30290 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-31000 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-30890 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-3565 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-31040 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5007.4470,-5473.1878,-1239.8648,-6346.6841,448.7461,2471.1437,5093.6327,-4449.9784,-4026.3450,3651.3151,3107.3144,-4078.9074,-4876.4679,-402.1925,1591.3787,4811.4583,3388.4288,3613.4583,5036.5073,6189.5449,-3938.1214,1202.4831,-5695.4654,4151.4180,1423.7600,2385.3429,-4420.8887,-4957.3517,-254.7635,6535.9460,-5654.2068,-2691.2821,5684.2874,-4364.4516,353.8073,-6783.7739,6135.9275,-6515.0244,2525.4293,5822.6229,6804.6175,596.8137,4529.3336,3496.1411,2021.0560,-2676.6017,-4577.2378,-4375.7725,752.7695,-6161.1757,-6292.6564,5705.1403,4998.1584,1373.6052,1878.0820,-6675.6081,2949.9424,4799.8043,3882.3462,582.3802,4258.8233,562.6305,-1405.4648,-5414.7464,-5699.9614,6103.6548,967.5399,-478.9594,5192.6958,4187.1936,2054.1324,3922.6655,4218.8129,-4490.1471,6275.2060,-636.5566,3221.7931,-3362.7316,976.7322,2661.9694,-4945.5787,1003.2200,3180.8653,3973.3110,2511.7437,-1147.4017,-3293.6051,2984.1626,-2974.2160,6795.4174,4258.5855,-4966.4495,275.8570,4420.4743,4155.7121,2424.9770,4028.9615,-3426.4228,-1168.9126,-332.8991,-386621.9484,-354328.3705,-373129.2496,-374133.7164,-371240.4076,-370366.6610,-365143.7025,-368823.3514,145587684.1484,145624768.4157,145607956.9172,145601684.8015,-368754.1051,145606526.2710,-2601.3674,-713.2652,-6666.0985,504.8736,6637.1935,4890.4848,488.3937,5254.8852,3177.7785,4148.7529,4017.8895,3080.0641,-1397.9295,5018.3371,-4778.9649,4491.3466,3939.8713,-5263.7365,563.1362,96.5075,-1137.9396,6522.2588,-2082.4723,-3703.7838,-4806.7368,-2681.3034,98.8847,1318.1120,-6296.6357,-464.6927,-1790.0289,-5945.3614,3616.1971,-2649.3692,2524.0759,-535.9392,3048.0441,15.2574,-4233.3371,-869.9801,573.4321,5089.4423,-3735.4384,5521.9512,5146.7168,3129.2557,3983.7952,-5111.2714,5002.4122,-2774.8045,1821.7910,1457.9863,1255.5250,4657.3139,-6643.4757,-608.4124,2974.9342,571.9751,3571.9010,6769.4956,327.8446,4119.6826,5939.7224,-4285.4147,3377.6646,814.5020,-4314.4635,4767.1488,-1581.9339,-3101.9188,6595.9283,-5647.3968,-3802.6399,5204.0051,-2801.6221,-5018.7786,2620.4662,6002.8281,3960.6519,6296.7401,-2833.8775,-6764.2285,-6000.7678,-1653.0470,6388.2455,5518.1116,-3776.3326,-5805.8447,-5427.9478,1253.9375,2841.3557,-2494.7504,6941.4243,-1852.6688,138.2719,-4619.0639,-3191.9250,4331.1624,-4961.2826,-5954.4148,116589.9256,99146.3418,116792.9403,114067.5912,106028.9138,108109.1988,113311.7584,113762.9436,32608213.3853,32594179.8833,32595527.7609,32619324.1252,112949.0972,32608088.7438,3929.7920,4088.1542,326.0772,2699.4530,1505.3390,4208.0094,-4653.5356,-518.1155,4617.7005,-3898.6113,-4584.3681,4651.4208,4517.2756,4652.4569,4694.0828,2103.1685,-4518.5073,2647.3830,4706.4227,3084.1330,-5458.6312,1956.7472,3081.3770,4111.7540,-4761.8338,5909.4312,5287.4270,4487.3139,2732.9821,2445.7845,-3604.4682,-1374.7837,1368.0919,-4667.9464,-6463.7327,-1066.9584,674.9447,2327.1940,4844.0072,-3483.5460,1265.3323,-4465.9192,3645.8385,-2146.0771,-4194.2736,-5469.0706,-3319.9548,-1089.1770,4509.1039,1476.9842,2162.5577,-3359.5888,-4233.7312,-4847.6265,767.4118,921.6717,5471.1747,-4888.1865,-4475.9285,1069.8975,5076.3931,5466.8412,3271.7569,955.8114,1872.0938,-3039.3572,-5305.3979,-4987.0663,4283.8251,4559.8863,327.1844,660.7512,-3765.3687,834.6368,275.9959,4708.9196,-5559.4344,-845.4879,5419.0375,995.0809,3859.9694,-474.0883,1310.2046,5325.2752,-755.1816,-3979.3630,4667.2067,-1785.5181,-3103.9213,253.6487,4603.3600,-4078.9455,-88.7421,4641.7804,-5426.0027,-4425.7233,-4651.7263,4005.6844,4672.2782,3403.2534,122803.7950,118534.5896,122443.4311,121905.5576,126191.0090,118007.5731,111923.9275,118910.9062,179817.4548,155223.3851,205943.3919,182061.2025,120490.9818,187712.9884,
300.000,3381.4878,-4527.5178,-2649.1417,-6443.8168,1957.4308,3871.0624,4845.7017,-3219.2946,-2077.8504,5275.2098,3783.9139,-2447.4619,-5514.0916,1755.8210,-510.6140,5821.2735,5028.0571,2726.2043,5137.3209,5345.5287,-4444.3782,796.6605,-5457.0115,5244.4194,-47.9283,3992.0835,-4797.3943,-4529.0336,-1909.1433,5630.4876,-5364.7596,-3834.6563,5765.2842,-5434.0918,2261.0787,-6811.4474,6205.3978,-6673.6842,429.8249,4677.6836,6877.7984,2668.0600,4044.0394,4120.4846,3546.1359,-834.6531,-4038.5438,-5161.4733,2839.0546,-5209.8416,-5979.4344,6439.4249,4794.7194,2813.2332,1249.8463,-6674.2014,4153.9052,5611.1178,5379.7468,1784.7788,3582.9059,2681.8130,491.5446,-5709.5101,-4354.0877,6709.0961,-881.0860,1464.9192,4866.7561,2488.3782,3119.2593,2410.5523,3220.7629,-3256.1324,5398.3922,-2728.2879,1346.9830,-1981.1587,3047.7413,2992.9437,-6144.3841,-552.9528,1777.5196,3501.5811,3441.6729,201.8094,-4736.5277,1474.1945,-4589.8797,6607.4620,4272.6377,-6206.4801,880.7752,4309.4793,4338.5321,405.3368,2087.1560,-1394.4813,-3136.3278,-1771.0079,-388956.7679,-356354.2502,-375301.8299,-376261.8839,-373508.5070,-372599.2498,-367462.9847,-370750.9776,144843715.7846,144880932.1700,144864623.2910,144857246.2269,-371031.0990,144862641.6026,-3892.0337,1000.7327,-5969.9560,2151.2978,5865.4962,3310.3066,-1654.0928,5672.6652,3827.7115,3126.9849,2067.1092,4495.0261,601.2257,4825.6308,-5231.0635,3712.1790,2693.9794,-6284.4366,-1565.0873,-1629.1639,962.4612,6866.6030,-146.3947,-3989.4776,-5907.2301,-3450.7533,2094.2120,3351.3030,-6462.8010,-2016.3906,190.4806,-5434.8085,2193.9162,-836.1323,1413.1873,681.5762,1731.2983,1607.3116,-4238.0123,-2519.7691,-938.8554,4962.2273,-5198.2536,4098.0088,3705.3694,4292.7544,5348.1959,-3671.0566,4747.5846,-2822.7501,3375.1208,-175.6038,-913.6766,3117.7210,-6699.5161,922.2830,1157.8308,-1142.0969,2196.7573,6602.3172,-1781.2644,3908.6533,5485.6089,-2976.7529,4059.7238,-476.5939,-5152.3158,3932.1612,-3532.7288,-4423.0699,5995.1301,-6108.4425,-5386.0740,6070.7634,-3729.5477,-4579.9088,1797.3459,6604.3202,3295.1331,5441.1506,-1389.5057,-6543.5117,-5980.5092,-3666.6531,5446.3095,6418.7653,-2169.9001,-5671.9525,-4864.7525,0.8185,784.8051,-1407.4823,6587.5861,-3735.6716,-1979.4686,-4381.9414,-3846.1895,4877.0664,-4073.6217,-6384.8592,108292.0097,91589.1602,109043.8237,106275.0417,98157.5623,100330.4935,105431.4294,105603.0692,35783801.7833,35770312.9435,35770916.1854,35794813.8787,105115.1208,35783714.4910,4548.4439,5064.7301,1842.8114,1302.9191,2873.6787,4666.3721,-4650.0863,-2271.9278,5351.8689,-2851.0794,-5312.7523,4643.5904,3922.7009,4540.7955,4448.1898,331.5543,-3857.1135,934.9594,4358.6855,4071.8392,-5090.7902,-272.7979,4055.4787,2118.9343,-3591.8889,4471.6493,4486.3227,3837.1893,1339.8565,3621.3307,-4399.8532,462.1555,3029.3877,-4198.4616,-6416.7861,748.9774,2420.3038,874.7132,5440.7053,-4309.4395,-270.3278,-3802.0488,2101.2480,-3683.1607,-4676.2710,-5266.4215,-1706.9601,-2521.4744,3916.2092,3561.9004,688.4671,-2109.8961,-4545.3991,-5426.5942,-1357.1952,-641.5966,5374.9238,-3803.2403,-3754.0725,-750.9245,5291.4292,4971.3737,4195.6212,2664.7787,3454.3382,-1378.7104,-4513.7310,-5497.6620,3416.1998,4710.0396,-1479.7039,2137.0464,-2653.4653,-711.8356,2054.0900,4399.3189,-6565.9647,700.3017,5085.9885,3019.1452,2779.8556,-1972.9422,2980.3521,4603.0249,-2491.0930,-2519.4168,4444.2563,-3387.1624,-1787.8315,2030.3832,5339.2089,-2648.3962,2013.5451,3466.5629,-4897.4966,-5238.3105,-5377.5458,4560.8196,4623.7626,1809.5778,122863.1175,118596.2253,122586.6577,121811.0207,126318.0392,118362.0791,111928.8058,118893.9130,178605.0372,153776.4719,204441.1636,180972.9289,120572.8979,186298.3046,
600.000,1436.7828,-3161.7640,-3802.2329,-5918.2073,3294.3067,4931.7228,4170.5661,-1648.7625,72.5329,6346.6934,4133.4188,-607.0114,-5615.5855,3739.2185,-2547.9414,6248.4015,6182.5483,1577.4643,4778.8474,4002.3835,-4546.5469,306.9830,-4690.7163,5779.5768,-1478.7273,5196.6061,-4738.6240,-3676.4691,-3361.6653,4206.3288,-4594.7945,-4556.0890,5285.1991,-6003.8053,3980.9047,-6151.8200,5662.5989,-6184.5972,-1719.4573,3083.7292,6287.9423,4454.7261,3177.5968,4368.9165,4766.6977,1056.7447,-3115.0962,-5442.0008,4624.0295,-3706.3268,-5081.8547,6512.2042,4113.8291,4019.0954,477.2189,-5975.0038,4991.0119,5883.1752,6366.4229,2814.9657,2563.5299,4525.4001,2367.0454,-5470.7242,-2557.3856,6635.1260,-2608.8382,3296.4146,4097.8728,573.8870,3890.0261,646.5376,1919.4487,-1699.7246,3965.9965,-4555.9792,-627.8957,-400.9983,4809.5777,3052.1400,-6742.4688,-2072.3302,170.3390,2724.4653,4055.0733,1503.6748,-5732.5325,-222.3829,-5750.0727,5766.1069,3916.2078,-6825.4831,1422.6991,3758.9121,4129.5144,-1678.0043,-54.1422,778.6757,-4815.0739,-3010.6546,-391112.1483,-358219.7163,-377305.5976,-378214.1541,-375608.4250,-374664.6942,-369613.9969,-372519.4430,144030496.3480,144067829.1434,144052047.5261,144043568.0859,-373141.6771,144049504.6469,-4837.6479,2656.1685,-4653.3128,3576.7601,4501.1608,1429.0846,-3640.0990,5541.9102,4156.0051,1806.4150,-89.0266,5504.6453,2516.4015,4194.1094,-5207.3787,2565.9917,1217.4228,-6675.7119,-3531.7175,-3228.4088,2942.6591,6456.1925,1828.1351,-3813.3651,-6438.7071,-3790.0532,3856.6634,5038.3525,-5990.9487,-3410.2177,2174.0639,-4316.5775,523.6319,1030.5114,233.1978,1838.9345,216.0851,3034.6901,-3882.1276,-3951.3316,-2363.1939,4360.5828,-6133.2731,2247.9834,1932.3907,5065.5026,6171.6094,-1843.9772,4038.3479,-2514.7272,4590.9158,-1771.5244,-2993.5318,1295.3918,-6078.6080,2362.9291,-739.5070,-2708.0468,641.2788,5765.5661,-3712.7641,3358.4145,4529.5860,-1357.7463,4369.9649,-1703.8519,-5515.5442,2760.1944,-5129.5906,-5352.3815,4792.8454,-5984.1692,-6416.9147,6350.7815,-4301.4942,-3736.4834,700.4465,6567.3821,2340.9025,4009.0052,166.2376,-5670.9779,-5385.6161,-5304.1247,3952.8371,6684.9685,-378.0395,-4961.4800,-3842.8409,-1274.9068,-1364.1971,-208.7583,5561.9665,-5188.8111,-3878.8502,-3751.5050,-4182.3051,4972.0726,-2830.2530,-6175.8561,99947.4024,83991.3618,101247.9878,98440.9396,90241.3171,92518.4252,97503.5315,97374.3755,38942447.4167,38929503.0888,38929388.1427,38953328.2461,97235.4047,38942401.1073,4669.1188,5485.0943,3149.2744,-234.1014,3918.9698,4620.9901,-4146.5171,-3779.8457,5506.9191,-1475.1239,-5451.6628,4135.0799,2882.7761,3927.5080,3717.3645,-1475.9205,-2775.0078,-878.4450,3542.0068,4620.8967,-4153.9426,-2472.9887,4570.5986,-101.8357,-2034.7117,2552.8619,3197.9230,2755.7170,-200.6531,4419.1687,-4726.7600,2243.5572,4358.0291,-3277.4043,-5690.9288,2483.0454,3900.8682,-671.9896,5451.2210,-4656.2979,-1777.2262,-2707.0732,329.7847,-4817.4519,-4660.4710,-4480.2014,90.1285,-3670.1658,2875.5774,5262.7731,-860.4111,-618.7111,-4312.7128,-5408.6193,-3337.5179,-2131.0676,4694.7972,-2301.3213,-2628.3146,-2489.5117,4864.5375,3930.4403,4669.3509,4092.8666,4659.1102,433.8766,-3234.3721,-5417.5300,2180.6179,4355.2383,-3127.1693,3381.8891,-1242.5554,-2181.8449,3606.7469,3615.4513,-6875.2636,2170.9872,4173.9827,4716.3004,1396.1790,-3253.5283,4329.0857,3370.8259,-3957.4971,-785.8412,3728.8293,-4600.0326,-279.5309,3587.8117,5493.0917,-929.5734,3901.3242,1876.2817,-3823.7290,-5469.4195,-5529.6308,4604.7604,4077.4933,16.6977,122922.2108,118657.9035,122725.9847,121713.1373,126441.9090,118722.3800,111938.2746,119009.3067,177395.9495,152331.4218,202932.4739,179892.9525,120654.7483,184883.4722,
