sl_100_86400_20290925 Coordinates.csv
2029/09/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:04 2024,
Start: 2029/09/25 07:47:00.00, Stop: 2029/09/26 07:47:00.00,
TIME_UNITS,STARLINK-2410 - X-Coordinate,STARLINK-30257 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-31746 - X-Coordinate,STARLINK-2399 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-4119 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-4341 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-31435 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-1536 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-3793 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-30084 - X-Coordinate,STARLINK-31594 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-1803 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-30423 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-30525 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-30614 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-1173 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-1240 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-3153 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-30368 - X-Coordinate,STARLINK-4533 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-5516 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-2637 - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-1458 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-5248 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2410 - Y-Coordinate,STARLINK-30257 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-31746 - Y-Coordinate,STARLINK-2399 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-4119 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-4341 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-31435 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-1536 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-3793 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-30084 - Y-Coordinate,STARLINK-31594 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-1803 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-30423 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-30525 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-30614 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-1173 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-1240 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-3153 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-4533 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-5516 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-2637 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-1458 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2410 - Z-Coordinate,STARLINK-30257 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-31746 - Z-Coordinate,STARLINK-2399 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-4119 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-4341 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-31435 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-1536 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-3793 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-30084 - Z-Coordinate,STARLINK-31594 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-1803 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-30423 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-30525 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-30614 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-1173 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-1240 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-3153 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-4533 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-5516 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-2637 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-1458 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3482.9014,6583.0244,5156.4653,-4567.3182,1337.7852,-2974.2449,5026.6716,-4834.5274,-851.5039,511.1440,4241.1211,495.8114,6675.3808,2072.6198,-155.5205,632.8568,4858.9044,2909.2592,4940.5909,5625.2464,4655.1220,4474.9198,-936.8456,1000.2497,-5202.9236,-5815.9465,6562.0247,-6908.5552,4925.8836,-4781.9828,-5022.6932,5281.9865,-6222.0879,-447.5041,-5380.2197,-6299.6740,-6574.5521,-6143.2605,3981.0637,-4134.9183,442.6915,-1088.6801,4091.5862,4848.0417,-4217.1209,-2880.7833,-4773.3779,-4254.3192,-3938.6768,-307.0967,-6290.9555,-4608.3717,5460.8443,1186.5014,4864.8578,-5072.8600,-3737.2296,-5501.2423,-1258.7949,-3687.3828,2361.7629,-5661.0409,2125.4647,4065.6050,-6085.6632,251.2790,1911.7306,1335.5988,4172.7074,19.8867,-3724.2178,4077.8483,4072.2657,6315.9359,-1520.3014,-4848.0029,-6510.2569,-5488.8665,5033.0336,1347.6253,-6416.6884,-4168.8272,5845.8470,-2573.4590,6539.4257,5592.0713,-4057.0082,-5553.6548,-2236.7990,-304.2445,5144.3673,3387.8902,5529.4922,-65.7522,-6233.2064,-233.1005,46.4997,-5954.0849,-5.8747,4575.8570,16855.6350,33865.3129,19644.6838,23078.9474,30074.6417,27665.0686,21306.6507,21962.1453,108780858.4124,108800822.6111,108811443.4717,108788970.7144,22637.2545,108796324.5540,2212.1084,2035.1472,-4243.6561,654.7638,-4828.7881,3446.0219,4303.7527,3138.1533,4697.3797,-6871.0803,548.8165,6866.2271,-1310.4895,-4596.5519,6006.4986,4333.4309,1448.8345,2129.0193,-1090.5723,-3538.3889,-3088.7052,3847.3963,-5896.5364,-6579.1374,-1363.5469,340.2985,511.2196,-243.0416,-1191.9803,2579.6518,-4109.4576,384.6186,828.2743,-6899.1319,4145.6002,1495.4930,520.8809,159.5797,-5114.1142,3158.6471,-5835.6193,5138.6782,5663.3910,4100.6257,2716.3746,-6244.1875,-938.8302,5204.8378,-2307.7980,-2557.0252,382.4187,-4361.3554,-3060.5331,6668.8784,-3720.9285,-4067.3752,-1911.0483,-3909.3203,4980.6830,1808.9345,-4369.8730,481.1809,4522.8019,5019.0646,2912.0594,-5673.5244,5929.3299,6359.8687,-429.3130,-5079.3221,5031.8727,-5468.7121,85.9245,1127.9353,5228.6989,-3450.6493,-287.1809,4202.9169,1159.5740,5098.0315,-2346.3932,-419.1385,-3506.5848,4493.7532,346.9188,2064.6923,3181.5213,4129.7482,-5436.6114,-6861.8728,2875.5025,-5511.9121,-1710.9249,-4293.0208,2383.0878,-5149.9009,5942.8513,-662.9141,4422.8779,-39.9837,-399214.9257,-374859.9441,-394459.9279,-394869.9114,-389960.2380,-389536.6282,-386146.3358,-391145.9277,206162950.5470,206173335.4411,206193604.8003,206163610.5452,-389538.3954,206172775.9561,5433.9722,563.1816,-1835.6427,-5164.0580,4519.9385,5170.0363,-2057.7052,-3720.5444,-4729.2881,155.6947,-5413.6998,-722.8134,295.8892,4574.5090,-3424.8499,5250.1452,-4707.3031,-5911.9749,-4710.2053,-1906.0797,3888.8523,3398.3033,3480.5164,1499.0528,4285.4077,-3458.6206,-2109.8246,38.1987,4689.2885,4288.1014,2337.2796,4432.0804,-2898.6147,-152.5211,898.1870,-2420.2684,1975.5111,-3228.7435,-2126.1938,4507.0785,3529.5771,4409.4844,181.3198,-2743.2363,4503.4332,429.8412,-4830.0464,-1640.5371,5179.3855,6432.8911,2813.2753,2414.1805,-2987.2874,-369.0595,3218.2400,1600.8488,-5378.3563,-1038.6215,4617.5367,5453.7497,-4518.3840,-3948.1041,-4649.0343,2435.1397,1517.7113,3832.7675,-2963.1328,2335.6290,-5481.6219,4686.1678,2690.4470,-1151.3002,5400.7730,-2748.7460,-4202.1351,-3456.4392,2238.4093,92.9581,4622.2538,-4487.2902,1078.4992,-5486.1840,806.0633,-4585.8803,-2196.5886,-2974.5761,-4440.6918,335.4564,-3644.1007,241.3854,3668.3434,2459.0585,-3841.6912,5393.3620,-1294.2853,4573.4609,-3484.0409,3482.7544,5328.6671,5174.4802,114866.6204,108706.2227,113924.6669,112849.5130,117474.9087,109678.8763,103158.4963,111463.2960,-92245337.5398,-92283130.6140,-92249930.9546,-92256968.1794,111791.0978,-92254373.0460,
3600.000,1368.9500,-6204.9105,-1879.4236,5305.8284,2864.4471,-1356.8392,-6278.8512,3475.1201,-4057.2441,1937.7910,-5495.1267,-2109.6986,-4222.8655,1720.6788,-2504.3069,-4726.4355,-5424.9553,2004.2189,-3576.1809,-2412.0204,-462.7315,-6192.0275,2808.6178,1684.8532,6850.9836,2209.4310,-4183.6298,5585.9116,-3339.8230,916.6808,4414.6531,-4106.8473,6261.1528,2660.1351,3035.1262,3189.9407,3795.0866,3896.1855,-1593.4917,-173.3940,1569.3496,-2994.2066,-3370.2949,-6458.4587,3484.6306,3820.9982,6541.4005,2711.5735,4333.6856,3969.6306,3346.8554,4190.9613,-2379.3769,-3597.2250,-3588.6439,6015.1047,4738.6015,5585.4147,-2877.0484,1687.6120,2555.9128,5916.9314,-5759.9052,-5282.7253,3135.1243,1853.5589,-3480.4883,-3732.1313,-3034.4972,3971.2107,1444.2771,-1308.8979,-4218.6965,-4794.1903,-2518.1252,4075.3424,6391.1617,3050.7480,-4939.6662,-4793.0212,5552.7127,3828.9119,-3920.0525,-1738.7790,-6407.2895,-6238.1239,3200.1102,2972.8837,4275.6755,1989.2287,-4296.5518,231.2347,-6488.7157,4279.9676,4499.7153,4246.2142,-3533.9381,4198.0930,-899.2323,-2646.8229,117475.9786,127215.6576,115486.4028,118534.0472,127468.1508,122503.3385,119091.7195,120081.5529,51674320.4833,51693392.3826,51696993.4888,51688455.7124,119705.0600,51688987.3483,-5931.1539,421.6695,4992.6336,-3901.8842,5813.4199,-4676.7644,-2421.6560,-5903.4302,-2513.2864,5687.8099,3052.8243,-4846.1179,2929.1826,6209.5488,-6443.1708,-2005.5124,2545.3628,457.7260,4882.4537,4004.8364,5186.0555,-2564.3893,6279.5252,4289.6031,-600.1767,-3430.8837,1860.9740,-2135.8494,4931.7189,652.6087,608.9351,3654.3066,-2528.2912,5316.3453,-5406.6601,-3122.8519,-2563.3714,-3248.4483,6344.6284,-4306.8675,6585.2161,-3073.0060,-4324.9415,-2290.4317,-5775.3080,4310.0012,-1702.0852,-5752.1027,-2100.6241,4216.1462,-2701.8919,201.5679,-147.7804,-4576.9007,5914.8399,1035.6159,-2717.3078,1719.6630,-4978.2663,-5699.3029,5387.2129,-3482.0413,-1996.2947,-3991.9340,-3730.0294,6584.9829,-2417.9578,-3575.8412,4591.8247,4391.6691,-6536.5037,4883.3586,4426.1074,1957.6323,-3347.4461,-636.1375,-1332.1340,-5210.5918,2869.1504,-2762.6403,-633.6789,-3902.3898,4351.9659,-3961.4292,1266.3821,302.4995,-5996.9271,-5098.8331,5403.1649,5257.8440,-5248.8539,5161.5593,2259.6545,3038.3587,-3780.5178,3805.5090,-3616.3299,-2866.5150,-6787.6197,4006.2826,-383758.7037,-354972.6303,-374818.6588,-373788.3799,-371161.3028,-371291.8484,-367782.8514,-369449.3093,227324641.4694,227331464.0796,227358692.8177,227324133.6457,-371084.3812,227333837.7473,-3106.5283,3012.0086,4404.0342,2115.2722,-1910.0426,-4887.8619,-1650.4077,226.6052,4715.6305,3366.2675,2820.7130,4458.2685,-4474.0452,-2224.3909,-32.0335,-4530.8453,3440.3403,6599.2229,3323.0566,5080.1289,-4399.6373,1221.9526,711.8531,-5038.1487,-306.4406,5395.0346,5164.2898,-3473.7820,-3512.7735,-6841.3916,-5274.6484,-4196.4309,-1477.6443,3523.6453,2906.1643,5266.1630,-5147.3691,4724.0375,-1931.4538,-5380.0963,958.8139,-5362.4913,4321.9802,-927.6717,-150.7004,3772.2365,1122.8332,-2729.1615,-4965.0017,-3822.9954,-5408.7538,-5346.4633,6495.6047,-3487.8520,257.9683,2750.2984,4072.2659,-3535.1160,-3846.8461,-3380.6704,3071.1210,815.7302,3049.3451,1955.2578,-4912.5434,469.6203,5429.3736,-4589.6640,4148.9719,-3583.4045,1282.9174,4710.2360,-2918.6504,4661.2700,5440.3621,5494.0418,2204.9090,3359.1777,-3945.0887,4147.3389,-4083.0674,4196.5304,3568.5095,5383.4676,-2246.2345,-2316.3474,214.9471,-3636.3682,-545.5027,3947.1659,1487.1969,-4615.8764,-1040.7747,-4486.2802,-3417.6676,-3887.4459,4664.8276,-4723.2972,-1067.3167,-4983.3765,116134.4291,109608.8369,115276.4738,111756.6273,118769.9076,114229.8704,103649.0558,113536.8120,-92279818.2863,-92317004.0080,-92289852.3036,-92288096.0349,112829.6024,-92290666.8861,
7200.000,504.9401,3729.4781,-2272.3378,-4225.1339,-5042.1856,4430.1098,5356.8952,-609.0872,6695.7434,-4447.1816,4854.3964,4125.4521,-443.2220,-4170.0171,4147.7734,6822.4988,4657.8412,-3980.9060,1665.8669,-2014.8507,-3353.8985,4675.7171,-3663.2544,-4812.5960,-5226.3995,1587.7264,801.1364,-2310.9115,1312.0695,4430.7195,-3290.9818,2363.9683,-3389.5963,-4737.5210,1134.6669,849.8907,138.6053,-1107.1723,-2020.9096,3889.0054,-3082.0720,6273.8385,2441.9460,5603.6373,-552.1226,-4131.3377,-5092.4857,608.4813,-4242.7217,-4879.5388,262.3121,-3050.5704,-3091.4088,5053.3428,837.3752,-3617.9900,-4346.4215,-3436.4188,5635.0605,146.4788,-5381.4124,-3970.4870,6736.5422,4573.8092,1211.3997,-3188.0757,5049.6270,5690.8646,1795.2935,-6285.5593,1912.1208,-2792.8247,2702.1666,2582.5592,6015.9101,-3028.9786,-3308.9179,956.0357,3965.9841,6799.6917,-3247.9160,-3019.9093,-372.2201,5371.5935,3395.9019,2392.0231,-601.1506,1025.8463,-4517.8438,-3944.2786,928.7713,-4142.4987,4042.6036,-6640.9169,94.4619,-6599.5977,6264.8384,-1895.6505,984.8062,971.5654,211348.3314,212704.6727,203696.8184,207228.4856,216825.8551,206505.9789,209005.6481,208921.6047,-8969509.6006,-8949188.9378,-8955293.4344,-8950708.9451,208952.1327,-8955174.7518,6638.2515,-3432.4036,-4958.9737,5009.5944,-3842.2508,5091.8054,-711.0868,5914.2785,237.7965,-2400.8741,-4628.2489,1060.6642,-4358.7432,-5068.7745,4316.3995,-1.7140,-5110.7037,-4632.9705,-6702.9514,-4244.3725,-5726.9284,-513.0853,-3782.1990,-568.4031,2206.0449,5894.2346,-4734.5757,4505.2793,-6784.9638,-1047.3813,3711.8281,-6364.0224,3503.2782,-1832.5323,4889.7970,4897.3737,4840.9261,5947.1323,-4691.3405,5006.8230,-3812.0468,1016.7043,444.8419,-619.7315,5129.5894,-86.3697,3113.3371,4310.4820,5214.8181,-4812.5934,5197.3022,4527.6612,985.0905,53.8836,-5860.4491,3331.6524,5245.3866,2210.9824,3954.3273,6730.3039,-3835.5413,4910.1597,-660.8244,738.7339,4369.9481,-4115.3361,-1689.7671,-122.7894,-6660.6213,-2879.4551,4934.7666,-3380.8842,-5889.0672,-5098.1996,1425.7086,4827.1850,3039.0595,4973.3045,-5622.7123,353.9670,4098.4895,6199.4829,-4103.1036,3320.0710,-2962.9580,-3236.0594,5344.3398,4984.0855,-2873.5431,-1324.3116,3690.5128,-3928.1054,-1985.2403,-1748.8950,4083.1957,-1893.2793,772.7830,5905.2689,5666.7975,-6642.8949,-342878.6262,-312363.8216,-331246.8502,-326393.4955,-328479.1013,-330283.9453,-325279.3925,-330401.1447,232974105.9269,232977406.0082,233008154.3330,232979935.7546,-328863.1190,232982404.8582,-1534.8599,-4708.4331,-4271.0892,2219.1529,-2338.2290,1400.4244,4324.9485,3399.6754,-476.3436,-4691.7150,1586.8773,-5461.5842,5204.2979,-1838.7926,3447.9121,533.6927,-26.6031,-3262.9592,161.5767,-5075.6572,1529.7077,-4934.6106,-4491.4169,4795.1250,-3903.1824,-2940.2150,-4975.2667,4695.8518,93.4800,5211.1934,4785.2364,1290.6212,4887.8423,-4698.0869,-4674.7063,-4807.1982,4885.7956,-3406.6622,4505.2752,2695.3245,-4772.8108,2588.3026,-6536.8965,3993.0128,-4353.0534,-5520.0226,3356.6890,5364.8891,1595.7465,-1100.2423,4528.9440,4031.0431,-6130.1367,4515.1077,-3596.0734,-4552.4227,282.1802,5458.3294,635.6884,-1187.7960,1162.7889,2809.0107,827.7013,-5127.9961,5211.2747,-4467.8057,-4388.6038,3905.1172,-152.9317,220.7232,-4304.9367,-5355.5394,-1980.5993,-4010.7592,-3013.9973,-3858.9068,-5234.3586,-4712.5803,881.0669,-1244.1351,4519.5917,-215.2045,-5495.1425,-2823.6542,5219.8994,5295.7068,4153.4908,4691.2749,4363.9349,-5476.3750,-5817.0379,3908.9670,5276.8383,666.6357,5421.6851,656.2866,-2757.9209,3090.8022,-3875.6981,1647.8534,117302.7466,110537.4268,115963.6553,113259.8192,119649.9669,115053.7604,104758.1621,112992.6113,-92314984.9483,-92350101.0050,-92329782.0974,-92320912.3298,113859.2371,-92326944.0628,
