sl_100_86400_20291215 Coordinates.csv
2029/12/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:04 2024,
Start: 2029/12/15 07:47:00.00, Stop: 2029/12/16 07:47:00.00,
TIME_UNITS,STARLINK-6059 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-3256 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-30383 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-31579 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-4282 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-4173 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-3262 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-5630 - X-Coordinate,STARLINK-5548 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-1978 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-32098 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-5794 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-31377 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-3830 - X-Coordinate,STARLINK-2463 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-3958 - X-Coordinate,STARLINK-4626 - X-Coordinate,STARLINK-30373 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-6378 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-31446 - X-Coordinate,STARLINK-1729 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-30756 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-3256 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-30383 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-31579 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-4282 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-4173 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-3262 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-5548 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-1978 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-32098 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-5794 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-31377 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-3830 - Y-Coordinate,STARLINK-2463 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-3958 - Y-Coordinate,STARLINK-4626 - Y-Coordinate,STARLINK-30373 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-6378 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-31446 - Y-Coordinate,STARLINK-1729 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-3256 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-30383 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-31579 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-4282 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-4173 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-3262 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-5548 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-1978 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-32098 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-5794 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-31377 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-3830 - Z-Coordinate,STARLINK-2463 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-3958 - Z-Coordinate,STARLINK-4626 - Z-Coordinate,STARLINK-30373 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-6378 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-31446 - Z-Coordinate,STARLINK-1729 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,790.5069,-6236.3219,-5502.6818,-3562.5820,3635.2951,4972.5168,-5179.6793,-4390.0129,5.4949,-1390.1113,739.2308,-2306.7978,-3614.8321,4124.3985,-2725.0831,3944.5787,-2487.2119,-2292.9512,0.0000,-1734.4986,5577.8929,5454.2919,-6172.8884,365.7973,3524.2586,1988.8191,-6780.8177,-6554.2889,1634.9083,-4110.5454,584.9665,-6062.2135,0.0000,6358.1824,-6320.2978,2179.2057,5301.9628,4451.2936,-3146.4553,-4352.5625,2707.1115,3680.8257,-113.4403,2854.3526,-5537.9444,3155.3267,4569.5464,3668.9180,-5214.9782,2368.9413,-1299.8808,-336.2690,2792.1656,-4276.5774,3039.9744,1084.1762,-4175.0943,5651.2395,1073.7909,5590.1436,3202.8701,424.4670,6111.1869,-2777.7119,-5657.1775,1741.1584,5974.2477,1841.4794,3846.9482,-1368.8006,5603.3653,-5315.7869,4854.6788,-1480.3161,3763.8521,681.1488,-3756.8896,1505.6659,-6873.7463,797.2888,-3620.9477,6587.6264,-304.4048,4463.0498,4045.8240,3906.1900,-3083.6239,1772.1321,2179.9420,4091.8229,-3896.8409,2121.2576,-3482.4164,4435.8387,3100.2793,3826.6732,5754.5949,-5220.8448,5019.4972,1480.6266,411778.7871,392308.4451,397854.7914,399154.5591,395785.2466,394773.8053,390350.0861,392318.8523,64257801.4496,64203044.2308,64230981.8540,64241674.2418,393960.4512,64245583.3776,3846.2232,-1176.1701,-1952.5241,1265.0855,-5875.1582,817.7537,-4142.6939,-1963.1256,-6723.1127,-2692.3667,1516.0828,-6285.0494,-2484.8759,2980.0304,-6101.4683,-1327.0985,6030.3538,6305.2229,0.0000,4754.1276,-3954.3011,-2449.5104,72.7011,5400.6539,4451.4888,-4860.8483,-1222.4324,-1675.9187,6104.5574,3079.3367,6356.4162,1105.2015,0.0000,-491.4237,-569.2222,5298.2148,2897.9178,3121.1921,-5831.3950,-2290.2929,4358.3485,-2091.8852,-6897.2597,-6262.2675,-4034.2510,2484.5459,-1529.8800,-4142.5464,-1649.0866,-5476.6075,5652.4514,6200.9458,4252.9555,5293.1421,-5758.5927,4037.9633,-337.9601,-3626.8929,-5473.4897,-4029.7563,-4540.9313,-5862.6233,3031.9790,6096.3295,-2223.7841,-6583.1554,3161.5305,6162.7009,-3447.0299,5230.3897,3783.3786,-2897.4683,1760.1719,3508.3849,-4653.9481,-5161.2782,2053.3083,-730.8961,637.0149,-6808.7130,4250.6521,-975.6299,-6247.1866,4739.2191,4633.2372,1650.1924,-4233.2700,-4225.1635,4639.8040,-2131.6412,5673.2940,5290.7327,4858.8210,-5104.8211,-4704.8024,1957.9987,3412.4088,943.4044,-1879.0715,6068.1897,17180.8468,25770.8069,12300.5761,15918.0283,23786.3359,21375.7708,15851.1830,16768.1356,274371320.3577,274398376.1837,274404847.2099,274392654.8432,16485.0435,274386530.4294,-5712.7065,2733.8089,3491.9865,-5818.8135,-398.3207,4677.1019,-1896.6566,-4939.5709,-1508.3869,-6254.2428,6723.9290,-1565.6715,-5239.9429,-4705.6454,-1862.9314,-5464.7843,2311.3089,652.0439,0.0000,4699.3310,1247.2105,3328.3889,-3147.8194,-4273.4664,3937.1789,4451.6338,216.5179,-1029.7743,2533.5902,4655.6682,-2576.2430,-3152.8143,0.0000,2731.1244,2542.8848,-3870.0981,3419.0769,4240.1088,-1952.7839,-4780.3315,-4629.6606,5257.0701,460.0556,-741.2765,-1040.5368,5642.6044,4768.5920,-4190.7111,-4232.2401,3482.2394,-3733.6719,-3057.2101,4654.3311,-775.7119,2261.9997,5518.5305,-5519.0688,-1199.1667,4052.0541,6.3700,4124.0109,3604.8660,-1256.0862,1421.8858,-3131.2326,-1280.8221,-758.0021,2187.7822,4553.7182,-4322.2781,1545.2627,-3204.5156,4496.9661,-5796.7903,3507.7863,-4598.6825,-5334.4134,-6649.9945,225.1136,-314.5045,4083.3228,1518.1274,-2955.0764,2359.1861,3098.6943,5439.1647,4433.5448,5100.7914,4582.5219,-4994.4653,-110.0817,-3906.0747,3425.6937,-685.1251,-3868.8619,-5429.9309,-215.3752,4377.6426,4473.4654,2957.1116,92839.5682,87976.4711,93222.8541,91772.4538,96634.2556,89143.0308,82301.2996,90241.5314,-108255235.7822,-108255546.6684,-108250886.1022,-108258263.1623,90974.8719,-108261298.2079,
3600.000,-3018.4556,6751.4329,4376.9836,-1262.0808,-842.0002,-4991.7016,5847.8821,3819.7299,1619.3709,3634.9850,3185.7214,4319.2031,6495.5321,-5902.0423,4580.1768,-3028.1281,337.0184,-275.4312,0.0000,-1984.3756,-3173.4168,-5080.3536,6420.2094,-2727.7987,-5667.8766,2279.0250,5382.3445,5879.6897,-4189.4978,6712.6136,-2289.6169,3283.9789,0.0000,-3970.2506,4101.6514,-3855.5491,-6888.6946,-4026.6875,4360.6672,3847.4606,-5940.6893,103.4480,2339.7898,-418.6650,4762.3398,1591.1088,-4670.7799,445.2470,6654.3196,-977.6569,-1433.7226,-2144.3387,-5716.5691,2065.6622,245.9410,-4918.9931,4023.4556,-2217.9276,1865.6368,-3270.3143,-1026.0821,1418.1618,-3785.0215,216.9768,3792.1698,552.4809,-4893.0806,-3489.6919,531.2967,-2764.0960,-5960.3636,3977.7916,-6335.2306,-2775.6602,-4135.5273,2756.0575,2623.3343,2553.7244,5150.1733,1814.8954,1670.2324,-5430.7646,2787.8114,-5051.0351,-4145.1423,-5982.2579,4289.0207,772.6411,-5664.2358,79.1709,1539.1606,-3861.2417,-520.5754,-1258.8271,1467.9477,-4735.3681,-5364.0889,2921.5143,-2540.3469,-3913.9300,393153.1847,375415.4365,379379.8177,379029.2350,378474.1419,377666.4661,373511.3412,378636.6753,-8984386.4731,-9041742.5209,-9017415.8847,-9005709.5153,376952.1774,-8996400.0466,328.6257,-1167.7079,-2539.4012,1311.0727,5797.8241,3355.8798,2622.0695,-2539.1174,6019.4807,-1384.4465,2241.4413,4830.7618,-24.1913,603.9308,4880.9108,5322.1996,-6777.0185,-5394.1761,0.0000,-5900.9500,2988.2955,4436.8556,-2575.2973,-6323.5756,-3955.6279,3620.8758,-830.1937,-355.5881,-5159.3678,-1735.5430,-6196.7557,-3848.2538,0.0000,3255.9026,-2916.8748,-1497.6929,-896.6284,1192.3911,4756.7712,-2372.2638,-2473.1024,5418.8921,5719.8260,6284.2068,3168.3447,221.4161,4854.4104,4150.1086,-1267.1706,6802.3889,-6732.5555,-6558.8989,-1305.2069,-5405.6831,4472.2267,-2441.5916,-3834.7255,4840.9023,6568.9211,4484.5737,6742.4315,6725.2333,-4235.5578,-6380.0995,-1609.0842,6477.6310,-132.4675,-2467.0444,4292.4756,-4613.2904,-2267.6096,-1116.7195,1746.5963,-1450.7194,5397.0243,5891.2968,-5828.4727,-3387.8975,-2864.8010,5715.4273,-6625.1981,3341.4712,6294.2249,-1203.7974,-686.4186,1584.7911,-168.5962,6574.7887,-3152.4435,4875.8364,-5362.8275,-1483.0952,-4117.4142,4753.4470,4962.0050,2248.4542,418.5793,-4632.6154,4820.2234,-5664.1077,120873.3765,121927.0451,109880.2195,113230.2847,122663.7386,117337.5105,115012.3890,115025.7849,281685876.6347,281700818.1576,281713576.2702,281701528.3987,114964.8838,281700006.9324,6220.5006,914.9869,-4558.5317,6679.6040,3674.3408,-3349.7396,-2558.3223,5131.8792,-2941.2635,5746.9032,-5750.7213,-2300.2108,2100.4747,3568.2009,-1821.3789,3097.0164,1367.9968,4025.3070,0.0000,-3009.5243,-5415.5507,1176.5581,-368.4346,281.4178,111.7290,-5407.0780,-4233.7239,-3486.9996,1486.7496,303.0900,-1937.6823,4710.8598,0.0000,-4672.9444,-4636.5956,5525.2959,-99.1295,-5480.2931,-2471.5294,5144.9761,2502.7307,-4042.4141,3092.0871,-2875.0002,-3909.0847,-6747.3945,-828.0050,5531.8855,1369.1484,728.7912,385.3762,-514.6098,-3646.3100,-3665.8122,-5249.6764,-4233.1187,4118.7413,4254.7456,-994.0426,4072.8560,-1209.4579,603.7880,-3980.8512,2482.8688,5446.0556,-2398.1442,4710.8305,-5288.9613,-5371.8944,4344.6413,2715.8300,5448.7624,-1944.3245,6176.3768,1406.9798,2422.4971,2417.9651,5367.6927,-3608.1473,-3344.0308,-1121.0922,2444.8535,-660.6723,-4588.2440,-5468.0939,-3070.4139,-5366.3948,-1819.4536,-2318.5361,4722.4000,-4038.7471,5520.9813,-5510.6060,4681.3331,4452.3015,4508.3004,3972.3517,-4176.6030,-4373.3974,634.2717,93694.6234,89644.3015,94582.9835,90909.9071,97990.1356,93777.2355,82971.8403,92664.8340,-108224559.3151,-108229817.0947,-108226023.8443,-108236497.2552,92137.2056,-108233126.0712,
7200.000,5455.9205,-4566.8537,-2248.8199,5908.4770,-2901.4373,3694.9465,-4312.7192,-3065.4979,-3369.7577,-5649.5979,-3397.2337,-5004.6824,-6054.0417,6085.8187,-5110.7156,1598.7764,2308.5128,3877.0622,0.0000,4420.1971,-1342.4407,1848.0590,-4172.6092,3705.6528,5311.0309,-5861.7244,-2055.7206,-2562.3983,5022.4646,-4638.8115,3473.0646,13.1929,0.0000,837.6591,-848.0800,5364.2233,5947.4077,3422.6081,-4256.5886,-3048.3609,6795.0118,-2714.7621,-4452.5070,-2785.8702,-2493.8826,-3552.2687,2222.8316,-4325.8525,-5585.8650,-1093.7246,3446.3709,3890.5230,6761.8782,1967.8573,-4269.7955,6844.8984,-3355.4510,-2452.3887,-3820.7914,-1044.0549,-1258.2523,-2820.6536,-178.5807,3069.0609,-1447.8868,-3200.2242,2195.1736,4826.1841,-4250.6869,5830.2079,4315.0060,-2214.4687,5179.6169,6277.0922,2005.2006,-4753.5402,-896.8794,-6011.8114,-1542.5108,-4452.0564,662.9693,1558.1407,-4307.1660,4862.0241,3981.7975,5890.6297,-4972.8117,-2405.8239,6652.8635,-3129.8711,2363.4882,5408.2078,4688.1984,-3419.8044,-5195.6206,4829.0151,2394.4952,-387.5241,124.7293,4956.5390,348728.5953,335707.1889,336624.7379,332719.7223,336807.2836,336753.8654,332108.3562,333970.5102,-81632075.0328,-81688420.0262,-81668495.2255,-81650544.7777,335745.9144,-81643427.8014,-3062.0178,3308.4686,6071.7842,-637.0278,-4199.1696,-5801.0419,692.9056,5849.5713,-2559.7557,3572.0696,-5896.7674,-1066.5465,1832.5528,-3300.3303,-1626.3439,-6528.9989,4985.1715,1730.3836,0.0000,5281.0818,-2305.3244,-4456.5592,4154.5979,4331.0841,1642.8253,-2301.1031,3651.8227,3212.6303,1412.3325,-701.4903,2980.4279,6058.5640,0.0000,-5735.2811,5900.6912,-2297.6315,-1430.4863,-5081.5479,-1198.5908,5838.2352,266.6308,-6161.3440,-2411.6429,-4252.2285,272.3822,-4599.4064,-5169.2492,-4076.2648,3325.7861,-5131.5373,5038.7054,4316.9421,-1355.4007,3605.7420,-2477.4961,1035.6833,6052.5379,-4856.8005,-5059.6207,-4031.1984,-6348.8130,-4460.0244,1425.3007,4014.1897,5496.1443,-4075.6303,-4034.9418,-2243.2280,-4729.6565,3332.6846,-857.8969,5236.3296,-4014.8248,699.8098,-3705.3039,-4921.3068,6393.1290,3276.0677,4841.1456,-2344.2664,6402.3486,-4789.7446,-3799.4992,-2896.0351,-3695.7105,-3368.3830,3958.8375,-5813.4914,906.1319,-5984.0421,3430.4951,-2289.6672,3102.7991,-3041.3333,-4073.0650,-4890.3864,-4801.3487,6771.5399,-6724.2375,2916.0635,216114.2868,210366.1394,200203.6880,204836.4619,213843.6545,203001.1132,206671.2305,205568.4084,269783906.8995,269786415.0516,269803773.8328,269792255.5468,205948.6129,269797244.9265,-2989.3076,-4003.9414,2093.9230,-3583.2437,-4677.0008,-242.7777,5328.5676,-1967.5857,5426.8037,-1905.2980,1350.9714,4580.4978,2565.6136,-257.8633,4389.2148,1386.3044,-4217.6431,-5241.4906,0.0000,-600.2752,6408.1910,-4863.5491,3640.4658,3865.0568,-4116.5395,2791.9460,5465.2501,5459.6657,-4384.5484,-5113.8876,5129.8460,-3347.8344,0.0000,3808.9176,3344.0592,-3704.5533,-3296.4398,3168.1215,5295.7906,-1912.3980,1205.4949,-589.5592,-4712.8279,4687.7250,6448.6291,3767.8182,-3800.9528,-3581.4846,2341.2970,-4506.5623,3195.9458,3747.1802,268.1358,5470.7001,4807.4990,355.6659,-208.5007,-4117.4371,-2727.4747,-5494.3148,-2468.9914,-4452.8315,6769.6254,-4627.7070,-3802.3801,4589.2440,-5020.4939,4217.1475,2653.0616,-1671.7771,-5367.0767,-3821.4675,-2002.0385,-2869.4952,-5520.6310,1177.9865,2238.6556,-347.7078,4669.2912,4657.9752,-2553.3556,-4621.4346,3842.5133,3985.3133,4232.6090,-1289.9368,2595.0658,-2748.8665,-1518.6318,-762.2788,5469.5035,-3638.2824,3983.6631,-5030.3429,-1767.5735,-818.9424,-4007.5650,1171.0795,1882.0394,-3844.1632,94523.4440,91703.9876,95280.4574,92953.7812,98940.5325,94189.9128,84258.7320,93091.2802,-108194396.6539,-108204066.2179,-108201345.1726,-108213198.5949,93292.3463,-108204912.9388,
