sl_20_5400_20290504 Coordinates.csv
2029/05/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:05 2024,
Start: 2029/05/04 07:47:00.00, Stop: 2029/05/04 09:17:00.00,
TIME_UNITS,STARLINK-4109 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-3954 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-2033 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-5797 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-3954 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-2033 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-3954 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-2033 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4926.5821,-4717.2039,488.0181,-2203.9143,1012.2345,944.2565,-5206.1355,-3417.0923,6058.2412,-421.8966,-6911.8836,4990.8364,4623.2195,-6198.0819,-2345.0331,3353.4828,2774.4088,5471.2777,-4667.4072,2080.4374,-304284.7897,-303159.4567,-300453.5936,-302632.9837,-304697.2457,-302877.8651,-295577.4237,-298546.3573,109108804.1575,109136468.6125,109118377.8251,109126389.6834,-298779.2338,109124960.4842,-1300.1337,179.2331,5751.5239,-4469.6463,4082.1738,5039.9607,-4536.4941,-2399.6563,159.6373,4621.0140,2.0408,3012.8091,2131.4007,822.3627,-6407.7587,-5120.2844,-6215.4377,-2981.1182,-1218.6636,-3369.5155,-202453.4560,-226377.3307,-211695.9829,-213321.4490,-221617.3062,-220360.6384,-218998.0802,-215977.8118,-32981290.5930,-33007040.8510,-32976059.3840,-32985881.1687,-217294.7435,-32978343.9658,4649.9482,-5068.9145,-3202.5459,-4656.8397,5459.3129,4653.6528,-485.7605,5473.0589,3012.1344,5024.5639,-286.9333,-3716.7479,-4699.2584,-2883.2376,-968.4945,2651.2657,-308.5363,2784.9509,4857.2556,5710.0718,-114157.3749,-120538.7744,-115843.7490,-116204.1793,-112040.1063,-120340.6031,-126279.3672,-118949.2697,7200254.6231,7182006.3660,7229391.8613,7212031.7984,-117735.6997,7212406.6214,
300.000,5121.8291,-3656.9071,1947.8995,-4031.8240,3092.9013,2930.8719,-5857.4352,-4309.7935,5214.0079,1399.5221,-6512.4327,6223.3255,4350.2432,-5013.8122,-3451.4140,2421.3855,1558.5548,3930.0389,-4107.1219,117.2939,-300096.8942,-298389.5439,-295708.4479,-297878.9227,-300098.0795,-298200.3106,-291026.8526,-293829.4880,109806963.9540,109835167.2009,109816511.4227,109825225.4591,-294166.4838,109823164.1323,-3100.2699,2022.1593,6111.8748,-4278.9886,3729.8648,4199.6766,-3117.0763,-410.8954,-1595.4028,5340.6136,1496.7395,2064.8807,88.7103,2040.2179,-5902.1127,-6150.1719,-6456.9029,-3694.5660,824.6561,-2644.6461,-208815.7292,-232545.4001,-217962.3362,-219651.6336,-227934.5760,-226627.3275,-225293.0438,-222637.5286,-30586842.1125,-30612212.9696,-30582264.8503,-30591421.2864,-223576.8415,-30583960.2713,3430.8245,-5524.1115,-1551.8863,-3456.7367,4902.2446,4660.8765,-1977.6182,5352.4813,4005.9889,4039.8524,-1795.1690,-2188.0257,-5392.0698,-4256.3442,847.6676,913.4553,1508.8820,4177.6552,5412.8368,6422.9073,-114076.4857,-120437.2199,-115699.8721,-116301.4611,-111913.4087,-119990.8200,-126279.5387,-119150.3693,7200265.9857,7181886.5942,7229538.0786,7211363.8734,-117656.5924,7212375.0644,
600.000,4836.9534,-2285.2857,3167.9286,-5427.2760,4862.2978,4650.3160,-5952.5176,-4823.5093,3848.6064,3046.1360,-5478.9669,6833.7532,3705.5417,-3336.4408,-4218.9494,1230.5813,163.9662,1975.2224,-3182.9485,-1894.0851,-295775.3036,-293492.9293,-290829.6079,-292982.8776,-295364.8529,-293383.1165,-286343.7243,-288987.8482,110452589.1978,110481319.9899,110462140.4017,110471509.0614,-289421.5965,110468836.4450,-4568.4510,3703.5107,5780.3330,-3681.6658,3059.4557,2993.4935,-1381.2140,1591.5413,-3216.7285,5546.3389,2862.7273,935.8449,-1983.5042,3099.8109,-4797.8154,-6493.1444,-6031.6552,-4073.2688,2809.6981,-1728.7045,-215093.1338,-238609.5130,-224133.0030,-225885.7121,-234154.2567,-232786.8194,-231492.7467,-229265.4712,-28177631.8410,-28202612.0685,-28173709.1649,-28182113.5264,-229761.0762,-28174812.7204,1839.6267,-5388.4273,290.5301,-1868.5215,3812.6928,4168.5524,-3256.9266,4648.7566,4539.5627,2605.9733,-3110.0783,-423.0448,-5508.5323,-5165.4099,2571.3024,-934.0249,3155.9877,5102.1553,5368.5847,6455.7496,-113995.8875,-120334.4672,-115559.6472,-116402.1255,-111789.7524,-119635.0088,-126274.9604,-119238.4343,7200282.7085,7181768.1585,7229673.7092,7210703.9737,-117577.4117,7212343.3921,
900.000,4085.0652,-737.2292,4027.5019,-6250.4967,6142.0531,5933.0041,-5492.3502,-4898.6770,2108.5214,4359.2195,-3914.4974,6761.5130,2754.4586,-1339.0576,-4588.2755,-107.5788,-1281.0546,-190.7252,-1989.5539,-3748.4840,-291321.6941,-288471.8566,-285819.2453,-287946.2237,-290499.6819,-288427.9075,-281529.9691,-284029.1185,111045368.2041,111074615.0143,111054952.9988,111064921.6125,-284546.6468,111061665.6454,-5567.2535,5055.2068,4783.6184,-2721.6380,2125.5964,1534.3227,509.9338,3408.7998,-4539.0115,5204.1022,3979.7736,-281.9080,-3880.1394,3904.6413,-3198.2682,-6117.8433,-4992.5076,-4088.9804,4531.8095,-715.5763,-221282.8271,-244566.9350,-230205.1562,-232021.3646,-240273.5214,-238835.2589,-237594.4012,-235826.5589,-25754812.3026,-25779390.9674,-25751543.4537,-25759115.6039,-235844.6670,-25752053.7000,48.8971,-4676.1886,2096.9605,-70.1907,2308.8274,3229.3500,-4186.6065,3438.3404,4551.6961,882.2297,-4090.4530,1387.6546,-5036.3381,-5512.0600,4014.2526,-2669.5230,4446.9585,5455.1351,4729.3624,5804.9771,-113915.5756,-120230.4677,-115423.1905,-116506.0177,-111669.1104,-119273.3425,-126265.6690,-119198.8333,7200304.7696,7181651.0728,7229798.8650,7210056.4986,-117498.1576,7212311.6047,
1200.000,2924.9151,840.3323,4447.5716,-6422.8562,6803.7821,6650.3217,-4529.5431,-4514.9253,176.1733,5217.3199,-1973.5897,6015.5022,1585.8774,775.0884,-4537.7538,-1464.0507,-2638.9693,-2342.6543,-642.7423,-5252.7297,-286737.8036,-283328.6252,-280679.5945,-282770.3297,-285504.7392,-283336.3040,-276587.5792,-278961.7281,111585014.5714,111614765.5984,111594662.6717,111605170.4722,-279543.7685,111601365.2342,-6008.5926,5937.4474,3226.5698,-1479.0271,1004.7762,-44.4763,2377.9477,4863.6353,-5423.7945,4334.5313,4748.8975,-1487.2540,-5411.0520,4377.4427,-1259.0560,-5073.7497,-3455.4593,-3744.3638,5810.4596,299.3542,-227381.9985,-250414.9716,-236176.0137,-238056.4199,-246289.5862,-244768.7223,-243595.2562,-242282.3330,-23319542.5919,-23343709.0651,-23316925.4327,-23323592.5260,-241824.8773,-23316842.1718,-1747.1633,-3463.0032,3643.7927,1736.0165,554.0093,1943.8387,-4667.3462,1852.9841,4040.9987,-939.6503,-4631.3396,3048.1458,-4025.5590,-5258.8522,5019.1265,-4085.4030,5236.4166,5197.1838,3565.7803,4539.0018,-113835.5452,-120125.1695,-115290.6111,-116612.9228,-111551.4572,-118906.0779,-126251.6988,-119026.5670,7200332.1446,7181535.3512,7229913.6627,7209425.2251,-117418.8302,7212279.7020,
1500.000,1456.6891,2302.0612,4397.4301,-5934.7515,6782.4812,6727.8859,-3162.0171,-3694.8675,-1749.2462,5547.6057,153.2325,4673.1221,304.2404,2793.0750,-4083.7290,-2704.3772,-3776.0053,-4256.1799,731.6278,-6246.0606,-282025.4307,-278065.5894,-275412.9515,-277456.5528,-280382.2538,-278109.9082,-271518.6081,-273794.3338,112071267.3198,112101510.4953,112081008.2391,112091989.3792,-274415.1526,112087674.1277,-5861.4311,6253.3659,1280.9341,-64.0289,-210.4660,-1601.1448,4043.8978,5818.0269,-5774.0128,3012.5798,5100.6993,-2578.4342,-6420.0260,4467.3242,827.6052,-3484.0372,-1586.1658,-3072.1206,6508.4627,1228.0790,-233387.8716,-256150.9691,-242042.8403,-243988.8801,-252199.7119,-250583.2043,-249492.5989,-248593.7804,-20872987.8195,-20896731.7846,-20871018.8554,-20876715.7955,-247699.0157,-20870343.1178,-3354.1164,-1878.2032,4739.7225,3346.6582,-1261.0272,449.8331,-4647.9063,65.5298,3066.0044,-2657.1594,-4674.9765,4378.7139,-2583.6689,-4433.0638,5476.4934,-5013.0157,5435.6616,4357.0409,2006.6356,2791.4733,-113755.7918,-120018.5167,-115162.0103,-116722.5465,-111436.7687,-118533.5837,-126233.0822,-118727.2633,7200364.8066,7181421.0079,7230018.2230,7208813.3153,-117339.4295,7212247.6842,
1800.000,-186.6580,3517.4593,3895.7901,-4845.6613,6083.1327,6153.6143,-1522.9060,-2503.7563,-3472.3086,5331.6638,2258.1826,2871.8330,-979.3550,4513.4326,-3277.3604,-3701.6719,-4575.1743,-5731.1449,2009.2540,-6617.9256,-277186.4348,-272685.1571,-270021.6726,-272006.2373,-275134.5099,-272750.2890,-266325.1701,-268535.1204,112503891.0171,112534614.0125,112513754.0086,112525138.5448,-269163.0471,112520356.7848,-5153.2107,5960.1902,-834.1448,1392.6551,-1418.8239,-2998.1863,5345.2442,6186.6136,-5544.8828,1361.1272,5001.2785,-3461.3779,-6801.0654,4155.2910,2852.2092,-1530.2289,418.2906,-2132.0254,6547.2459,1997.4306,-239297.7048,-261772.3141,-247802.9491,-249816.9502,-258001.2052,-256274.6046,-255283.7559,-254724.5024,-18416318.5543,-18439630.0155,-18414992.9575,-18419662.6442,-253464.4374,-18413726.9827,-4598.5953,-91.5173,5249.5126,4580.4161,-2939.2399,-1092.4235,-4130.3427,-1729.0980,1738.6110,-4079.9113,-4216.7004,5235.5585,-864.6194,-3123.9658,5336.5973,-5342.3733,5022.3496,3028.5295,224.8299,747.5490,-113676.3109,-119910.4490,-115037.4819,-116834.4908,-111325.0224,-118156.3763,-126209.8493,-118317.2146,7200402.7266,7181308.0573,7230112.6702,7208223.3488,-117259.9556,7212215.5511,
2100.000,-1851.5419,4382.5579,3006.6085,-3276.5185,4779.6212,4979.4861,232.2555,-1044.6694,-4821.3245,4605.2605,4136.2960,794.5035,-2156.4372,5766.2284,-2198.7166,-4349.1055,-4948.2424,-6612.9112,3078.5327,-6320.9766,-272222.7345,-267189.7884,-264508.1729,-266420.7171,-269763.8461,-267258.9646,-261009.4385,-263191.0118,112882675.8925,112913866.1266,112892689.8925,112904404.7093,-263789.7555,112899203.3202,-3965.1599,5075.3372,-2877.1884,2751.8477,-2518.3608,-4114.4562,6151.5347,5944.3121,-4749.8692,-460.7120,4455.4432,-4057.4972,-6510.1841,3457.5782,4609.0809,568.8827,2350.2492,-1006.0168,5916.1715,2554.5278,-245108.7932,-267276.4341,-253453.7024,-255539.0752,-263691.4198,-261838.7145,-260966.0950,-260643.8593,-15950710.2634,-15973579.5535,-15950021.8986,-15953615.2995,-259118.5450,-15948169.1143,-5346.8980,1704.9892,5110.3823,5298.6698,-4298.9963,-2517.6434,-3169.8048,-3335.5314,211.3544,-5050.8475,-3305.4218,5526.2753,947.2990,-1473.6885,4614.6041,-5034.5516,4042.8931,1360.3615,-1581.9404,-1375.7736,-113597.0983,-119800.9016,-114917.1117,-116948.2208,-111216.1972,-117775.1688,-126182.0283,-117822.2856,7200445.8726,7181196.5141,7230197.1317,7207657.3703,-117180.4086,7212183.3028,
2400.000,-3378.0167,4828.8095,1830.7311,-1395.7165,3006.2773,3316.6644,1940.0180,550.4004,-5665.6800,3452.5663,5605.2577,-1349.5456,-3130.0861,6430.2513,-948.8579,-4570.9925,-4845.6384,-6809.1779,3850.1111,-5377.2548,-267136.3075,-261581.9943,-258874.9259,-260701.3258,-264272.6549,-261637.3838,-255573.6456,-257766.9144,113207437.9383,113239082.5848,113217631.5113,113229601.1718,-258297.6359,113224029.6069,-2422.5110,3676.2543,-4611.9836,3879.0978,-3414.7146,-4855.4722,6377.6108,5127.2582,-3460.7106,-2273.1037,3506.9673,-4310.3918,-5570.9953,2426.1185,5917.3648,2581.5012,4012.9838,208.4848,4674.4424,2869.6966,-250818.4696,-272660.7970,-258992.5139,-261153.9833,-269267.7576,-267271.2062,-266537.0265,-266329.6446,-13477342.7495,-13499760.5382,-13477284.2018,-13479760.2839,-264658.7899,-13474849.2012,-5518.9024,3317.8283,4339.4566,5420.8935,-5193.7394,-3673.4037,-1868.9166,-4579.5093,-1340.2095,-5463.2440,-2038.6430,5219.5862,2657.3084,337.7874,3389.0288,-4125.9739,2607.4392,-460.4064,-3213.5128,-3353.2139,-113518.1497,-119689.8043,-114800.9776,-117063.0215,-111110.2731,-117390.9358,-126149.6456,-117275.7108,7200494.2108,7181086.3931,7230271.7376,7207116.9466,-117100.7885,7212150.9393,
