sl_50_5400_20290319 Coordinates.csv
2029/03/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:14 2024,
Start: 2029/03/19 07:47:00.00, Stop: 2029/03/19 09:17:00.00,
TIME_UNITS,STARLINK-31052 - X-Coordinate,STARLINK-4672 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-31948 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-5646 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-6281 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-5861 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-11169 [DTC] - X-Coordinate,STARLINK-2222 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-1808 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-1217 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-31626 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-2455 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-4672 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-5646 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-6281 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-5861 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-11169 [DTC] - Y-Coordinate,STARLINK-2222 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-1808 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-1217 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-31626 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-2455 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-4672 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-5646 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-6281 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-5861 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-11169 [DTC] - Z-Coordinate,STARLINK-2222 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-1808 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-1217 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-31626 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-2455 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6019.2770,5936.7932,-1521.0386,3368.6092,-5705.1156,1938.9400,5111.6042,6397.1358,-3855.6130,-6201.8968,-6532.0135,-3947.8867,-4962.5951,-4280.9128,-3084.2993,1243.0949,399.4005,-3000.0026,159.7362,1909.7254,4071.3895,-6249.4081,-3969.2267,3036.4306,4895.4727,-5479.1946,-1025.4002,-6662.2113,-626.8043,-4209.1594,-1989.7162,-2485.5422,-4090.7896,-2363.0032,-5369.4984,2169.8035,-2286.8111,-3735.4380,6200.4638,4400.1060,3352.0032,2820.5309,2792.1195,5854.8602,2343.0540,3067.3392,-5055.4978,2504.9364,-1149.8014,-2412.7370,114566.0937,102853.0645,109899.2603,107446.0890,100155.1735,102276.2282,108425.9504,107567.9752,26987025.3525,26976551.1253,26969049.4422,26987896.2167,107354.8003,26984966.4095,11.5955,-3316.8379,6615.0987,-5240.7470,-1527.9068,-4582.6302,-1074.4207,-977.0954,4865.7088,-3111.2183,1995.2576,-4114.4220,-1473.3983,3764.8474,-5020.3730,-4277.9103,4549.1134,6164.1750,-1217.3524,5190.0333,-4610.9849,-687.3227,1358.2413,-1803.3441,1536.2275,2526.9905,4177.9831,694.0640,-5695.5087,-2474.7945,-4575.9385,-6110.9342,577.8630,5132.0470,3178.0996,3758.7153,-694.3333,5812.2923,2764.3990,-4443.0264,-4255.9955,-5474.0506,4440.9912,2807.7067,4731.1104,-5277.3070,-758.0004,4972.8443,-3994.1501,5649.1708,370265.0357,347765.9177,369501.4761,369793.1034,365329.8707,365016.4976,360742.2491,365053.6129,-94718776.8938,-94776942.7894,-94748137.3522,-94744198.9777,364208.1428,-94738564.7396,3417.0524,-1269.0570,-1638.7417,-3094.5479,3498.4868,-4633.1776,4397.1549,2140.3203,3041.4097,-243.5390,1029.9433,3866.1728,4670.9668,3810.6823,-3640.2393,-5188.8477,4986.7875,732.2317,6808.1285,4167.2419,-3163.9534,2812.1873,-5483.3299,5933.5721,-4607.2797,-3442.0876,5300.8065,1618.7614,3888.5059,-4764.1131,4609.8314,-1968.8497,5487.5682,3956.9176,2566.0676,-5362.7336,-6525.0005,-692.1148,1316.2069,2411.9351,4228.5423,3075.9055,-4490.8711,-1956.6188,4283.7727,3334.3221,4603.4664,-3962.1752,-5508.4981,-2673.0042,141178.2832,138673.1781,140270.6525,140153.2611,144172.6678,135718.4389,129961.2484,140055.2413,458189.6767,475614.5265,478025.7323,455065.8888,138471.9240,462835.3719,
300.000,-5134.4958,4760.4989,-147.2704,2080.2277,-5010.1826,-112.1867,4033.8593,5383.3255,-2129.8831,-6524.8601,-5594.0349,-5432.1207,-5098.8354,-2416.9653,-4775.8367,-910.0045,2239.7324,-1676.6392,2055.8821,3812.6003,2989.6548,-6773.1846,-2868.1775,3418.6967,5560.9898,-5820.9555,1154.5987,-6615.2886,-2392.7627,-4183.6515,-3808.9921,-3358.8313,-3646.1745,-796.4844,-4977.0962,3603.3206,-2644.4909,-2904.3416,6699.5710,2766.2262,1368.9036,1811.1989,4521.9624,5651.2577,3305.6884,2786.6637,-4201.1311,4331.1195,-3109.1461,-1314.4018,106742.8817,95393.9975,102276.9813,99778.8918,92392.2247,94596.7316,100644.3498,100151.4759,29054491.7922,29044862.8253,29036668.7416,29056026.3291,99625.6006,29052506.9209,1779.1403,-4066.4345,6174.3399,-4609.1371,173.5088,-5245.0281,-2945.0457,-2451.1956,4908.6131,-1605.4548,2983.7863,-3509.0704,670.7332,4147.5992,-4362.3082,-4000.4253,3405.9246,6211.8651,-2330.1311,4797.7923,-5952.2558,587.4700,3234.5025,-3649.7201,-443.6224,3489.8000,3975.4965,1927.8490,-4643.3245,-369.3963,-3379.3031,-4861.7320,2693.0098,6201.4648,4483.2292,2122.8250,1468.1490,5681.2886,1649.9064,-4700.9092,-4342.3879,-6489.0505,4120.2872,1276.4483,2954.4897,-6229.3517,1116.7991,4396.8574,-3054.5718,6499.2344,372787.9476,349770.2372,371580.7937,371820.9325,367471.6927,367135.8410,362935.5779,367476.2429,-94104052.0331,-94162623.6343,-94134096.4344,-94129150.9425,366364.3213,-94123902.9432,4285.1739,-2945.0745,-3259.5808,-4777.3373,4686.7992,-4324.5108,4654.8249,3383.3142,4374.1924,-1752.5951,2735.8481,2381.5347,4709.3890,4894.3064,-2473.4076,-5471.7513,5394.1051,2471.0635,6182.3257,3227.6565,-1861.7273,1114.8773,-5382.7995,4764.0132,-4053.0708,-1476.8288,5428.1812,-185.3604,4544.7180,-5376.3798,4497.0234,-3534.5428,5161.8743,2916.9861,824.9877,-5486.4943,-6256.0338,-2742.0187,-491.5205,3890.3615,5145.8281,1423.1202,-3202.3047,-3526.9190,5152.1421,1355.3387,5330.3515,-2933.9282,-5349.9582,-944.2802,141283.0315,138717.0571,140407.4072,140044.8185,144291.3854,136054.2790,129947.2200,139875.7302,459220.5704,476216.7847,478617.5940,455588.7377,138539.8756,463623.0954,
600.000,-3776.2191,3099.9472,1273.8438,536.5621,-3842.5232,-2132.6417,2584.2013,3827.3100,-168.1798,-6226.9731,-4091.8338,-6362.1916,-4795.9244,-296.7590,-5995.5750,-2982.4849,3881.3630,-160.6629,3774.7268,5336.0156,1633.6809,-6617.1244,-1535.1117,3506.3367,5711.9172,-5581.1045,3223.0102,-5902.1834,-3959.2036,-3786.4109,-5258.1589,-3933.6005,-2891.1670,822.1909,-4057.4930,4724.8074,-2815.2743,-1748.2309,6533.6557,808.0977,-767.8123,635.3328,5787.8878,4877.8632,3980.9852,2240.4687,-2971.3951,5711.1671,-4780.9888,-82.8652,98860.8179,87896.6689,94611.2121,92074.0420,84587.3007,86885.5193,92817.9650,92643.4611,31107977.8120,31099208.1172,31090334.1900,31110149.8552,91853.2669,31106069.6589,3405.9737,-4443.4468,5152.6269,-3555.6438,1896.7302,-5406.8946,-4544.0189,-3707.4543,4506.5248,69.6830,3704.8159,-2576.8333,2748.6005,4162.8645,-3302.7249,-3374.0619,1950.2858,5649.7790,-3115.7979,3969.4077,-6709.3708,1790.5555,4816.9860,-5094.3784,-2357.7219,4081.2798,3425.0348,2969.6326,-3169.5991,1786.3330,-1873.3739,-3117.2273,4541.0917,6672.0728,5300.3706,314.6360,3464.7505,4993.1123,365.9806,-4484.8353,-4046.2369,-6847.5665,3422.1706,-420.8825,881.6007,-6543.9903,2916.0576,3403.3134,-1866.2857,6634.8682,375142.6136,351615.9960,373493.3417,373676.9311,369447.9838,369092.0954,364962.8094,369666.6311,-93444215.4727,-93503172.4432,-93474939.1337,-93468946.8311,368356.4962,-93464126.6717,4692.9548,-4304.1289,-4539.1033,-5955.1692,5359.2810,-3526.4173,4392.1685,4245.4119,5235.2771,-3074.9250,4145.4815,637.4067,4253.4227,5437.7177,-1040.9753,-5146.8253,5181.7878,3940.7640,4893.9293,1941.8252,-358.7582,-704.1067,-4700.7489,3080.0123,-3058.6896,645.6633,4949.3807,-1969.3086,4713.6007,-5387.0056,3873.9775,-4714.5263,4270.1019,1560.4300,-1011.8425,-5016.3110,-5325.0399,-4500.0576,-2246.2732,4908.4374,5499.0958,-385.2047,-1567.0980,-4694.8712,5437.4270,-767.2693,5474.9753,-1578.0144,-4612.6297,896.3437,141386.4820,138760.8437,140540.5295,139932.6452,144406.8782,136396.0786,129937.8175,139598.2883,460253.4564,476818.3617,479205.3158,456140.5619,138607.7505,464410.8205,
900.000,-2079.9096,1116.3801,2617.8117,-1116.0939,-2327.2269,-3917.4607,908.0332,1891.0785,1837.7890,-5344.6814,-2174.2525,-6650.2805,-4078.2521,1863.2348,-6628.2686,-4759.4186,5147.2277,1409.1855,5117.0138,6335.2347,121.3433,-5793.2504,-96.4571,3268.9261,5324.3152,-4767.4192,4964.3974,-4590.5346,-5174.6745,-3058.9349,-6183.9655,-4166.0394,-1892.0114,2345.8773,-2694.1878,5416.8833,-2769.1090,-367.1777,5726.4076,-1264.0336,-2841.5524,-608.8761,6468.2723,3626.7929,4301.2636,1457.9866,-1492.4836,6507.6317,-5993.5857,1168.4056,90923.7299,80364.4199,86905.3991,84335.1923,76743.8815,79147.0966,84950.3818,85032.1296,33146499.2687,33138602.2893,33129061.3976,33149279.7991,84041.2785,33144670.3585,4736.4002,-4425.9904,3656.3693,-2199.4657,3471.4506,-5043.5353,-5706.8092,-4625.7435,3708.9041,1763.3196,4102.4420,-1392.4608,4562.2963,3815.6378,-1931.0247,-2459.4936,335.6974,4544.3595,-3502.5004,2773.3201,-6809.9027,2821.1756,5942.6921,-5995.4584,-4022.3409,4263.7944,2577.9297,3734.7150,-1419.2910,3768.1450,-208.2419,-1053.0045,5932.7125,6492.1773,5557.2097,-1487.6826,5093.9316,3833.5677,-978.4226,-3830.0815,-3401.8874,-6516.2682,2398.1881,-2114.9269,-1268.5821,-6199.5014,4458.2935,2079.4541,-540.4186,6042.7381,377327.6568,353302.4684,375238.3583,375359.4710,371257.9469,370884.8166,366822.9810,371608.0792,-92739584.7036,-92798906.2633,-92770981.9402,-92763907.5905,370183.8086,-92759553.3047,4596.7350,-5200.6603,-5344.0283,-6504.5883,5442.2273,-2328.7923,3638.4509,4629.7370,5532.1126,-4070.0249,5106.4191,-1176.1769,3350.9731,5381.1825,503.3623,-4249.8496,4374.1486,4981.4476,3080.4894,447.6651,1182.9187,-2446.3352,-3510.3000,1063.1155,-1731.7296,2699.3167,3917.6916,-3538.9316,4377.1427,-4794.8644,2811.2466,-5380.7997,2909.8193,34.4828,-2731.4294,-4002.6275,-3829.7325,-5779.9915,-3759.1372,5346.0072,5249.7889,-2151.4876,237.9760,-5328.0913,5107.4160,-2808.6608,5021.6424,-45.6733,-3375.7565,2630.5866,141488.6804,138804.5402,140669.8953,139816.8615,144519.1738,136743.7017,129933.0032,139248.9962,461288.2239,477419.2730,479788.9930,456720.6569,138675.5486,465198.5472,
1200.000,-210.6635,-995.3372,3762.8877,-2714.7380,-619.8787,-5287.5873,-830.3456,-225.6625,3688.8391,-3969.2727,-32.7810,-6274.7187,-3005.2720,3841.4112,-6616.8482,-6054.6674,5895.9229,2884.4374,5921.2815,6717.8818,-1414.1287,-4382.2118,1315.8900,2706.2452,4424.9267,-3448.2571,6196.5741,-2809.5198,-5918.1453,-2069.6163,-6485.2251,-4040.8586,-734.3778,3638.6360,-1019.8554,5600.1114,-2490.6476,1110.7966,4365.2237,-3224.2817,-4640.4365,-1815.9297,6501.6483,2036.0762,4228.8025,493.8865,89.9711,6643.3173,-6618.9041,2322.2660,82935.4665,72800.6054,79163.0019,76565.9901,68865.4659,71386.1014,77045.2060,77310.9786,35169079.2201,35162067.8175,35151873.1391,35172436.7428,76193.1319,35167331.9510,5639.7214,-4026.3970,1835.3529,-684.1433,4737.4842,-4180.8328,-6310.3210,-5115.8016,2598.7912,3320.2362,4148.1713,-55.6358,5939.5864,3140.8454,-366.5666,-1340.2952,-1273.1402,3014.5126,-3468.6927,1312.0861,-6246.5843,3595.5721,6491.3820,-6270.2897,-5280.1293,4041.6820,1509.7107,4164.3969,439.2644,5368.3474,1453.5162,1122.7328,6724.7506,5674.3419,5241.7361,-3110.4641,6193.0146,2332.7896,-2265.8342,-2813.7490,-2472.0005,-5532.6480,1131.3681,-3632.1344,-3270.6941,-5242.2003,5583.8060,544.8771,803.4080,4790.8712,379341.7925,354828.9993,376815.1578,376866.8860,372900.8578,372513.6680,368515.2119,373289.3563,-91990498.6824,-92050163.6242,-92022562.8222,-92014375.6242,371845.4733,-92010521.6925,4006.8652,-5539.0133,-5590.8480,-6368.2011,4926.5944,-866.9728,2477.7569,4493.1490,5232.8303,-4632.4591,5514.9725,-2861.7867,2096.7498,4730.9161,1993.5161,-2879.8658,3063.7242,5480.1218,936.2455,-1094.5222,2596.8048,-3922.1634,-1939.5940,-1068.7334,-216.2411,4465.2805,2448.1206,-4723.9807,3571.3818,-3665.7415,1429.3405,-5461.3096,1230.1282,-1495.2260,-4134.9707,-2554.6175,-1927.8080,-6446.9190,-4867.8188,5151.5025,4425.1160,-3683.1177,2017.2033,-5355.0591,4199.2488,-4553.1033,4019.7184,1491.7627,-1772.7378,4052.6567,141589.6692,138848.1488,140795.3871,139697.6397,144628.2979,137096.9392,129932.7416,138858.3870,462324.7610,478019.5339,480368.7195,457328.2713,138743.2699,465986.2754,
1500.000,1652.8907,-3025.9141,4600.8189,-4095.5113,1109.4685,-6108.0830,-2463.7469,-2306.2287,5198.0897,-2237.0535,2117.9053,-5281.2005,-1666.8964,5433.7891,-5967.7473,-6730.6068,6037.8874,4120.8913,6083.8245,6452.5953,-2835.7935,-2524.8548,2576.4001,1851.1396,3090.1738,-1746.7629,6790.1300,-736.5312,-6111.2050,-907.7325,-6124.3061,-3571.6786,483.5688,4587.8008,796.8434,5242.4876,-1983.2478,2541.5762,2591.1103,-4855.7705,-5979.0159,-2881.6620,5892.5097,274.2787,3760.3961,-574.9545,1625.1622,6109.0565,-6586.6986,3268.6039,74899.8964,65208.5930,71387.4919,68770.0642,60955.5696,63607.3202,69106.0614,69478.9746,37174748.3929,37168634.8333,37157799.8223,37178649.2844,68312.3389,37173085.0320,6023.1381,-3288.5142,-132.5248,837.6120,5561.0559,-2894.3294,-6286.2595,-5125.9638,1284.0462,4594.8723,3842.3283,1317.1929,6750.4975,2199.8531,1251.5288,-115.8336,-2717.0562,1218.3705,-3043.6879,-286.2359,-5077.8221,4053.2243,6398.9695,-5903.3126,-6015.2261,3458.2184,313.7774,4229.6587,2230.5397,6417.4915,2952.6724,3190.0823,6835.6398,4294.6902,4401.2335,-4401.1985,6655.0467,650.2182,-3380.2781,-1545.5024,-1341.5592,-4000.3176,-270.0172,-4812.1959,-4916.6402,-3779.9378,6171.3979,-1059.0011,2047.5389,3020.4390,381183.8278,356195.0038,378223.1309,378197.4550,374376.0658,373978.4218,370038.7029,374705.4120,-91197317.6674,-91257304.3757,-91230041.0649,-91220714.6118,373340.7794,-91217391.9928,2986.6087,-5283.1736,-5254.0721,-5560.2099,3868.9332,693.3074,1039.7919,3850.9664,4369.5365,-4702.7354,5327.1261,-4236.4242,622.4181,3558.4267,3269.0837,-1188.7924,1400.9570,5382.7228,-1308.5835,-2519.4508,3730.1637,-4971.5359,-158.4493,-3085.1465,1322.7947,5755.7232,704.8124,-5396.4512,2382.6216,-2125.4571,-114.8609,-4947.3127,-584.6091,-2862.8845,-5060.9052,-828.9358,179.1419,-6430.8252,-5453.8484,4347.8095,3115.1977,-4813.6599,3577.4611,-4772.7234,2815.4155,-5817.0586,2578.4346,2862.2005,22.8363,4994.0373,141689.4885,138891.6715,140916.8951,139575.2202,144734.2749,137455.4863,129936.9993,138459.4502,463362.9554,478619.1594,480944.5879,457962.6224,138810.9143,466774.0053,
1800.000,3335.6709,-4772.1340,5046.8779,-5110.2907,2693.1868,-6301.7809,-3838.1913,-4139.1653,6209.9382,-315.7416,4061.5455,-3776.7506,-176.2550,6475.2782,-4749.6118,-6713.4197,5546.6139,4992.6203,5572.2670,5571.3019,-4015.1448,-407.5639,3576.9652,768.6951,1440.0919,171.0976,6682.6140,1420.8490,-5726.6170,324.0335,-5132.0453,-2799.5428,1659.1527,5113.5184,2568.3866,4364.7106,-1271.5280,3778.7896,583.6335,-5974.7048,-6717.7416,-3711.8123,4709.9130,-1477.1017,2929.2115,-1655.2924,2971.4365,4964.1147,-5893.0170,3914.5057,66820.9065,57591.7610,63582.3505,60951.0068,53017.7240,55815.7061,61136.5880,61540.4171,39162545.6472,39157341.5892,39145879.9529,39166954.4751,60402.4252,39160968.3263,5841.5189,-2282.8205,-2058.5492,2219.0678,5849.1521,-1303.1916,-5629.2497,-4648.6788,-113.0431,5464.6391,3213.3661,2602.7864,6919.8700,1075.1805,2776.7323,1107.0291,-3858.2193,-663.2560,-2301.8380,-1879.2625,-3421.3648,4160.7878,5665.5851,-4946.2214,-6164.1544,2588.5799,-906.3760,3932.1685,3788.4213,6802.7549,4148.6472,4939.3559,6254.1770,2485.5423,3134.9933,-5243.0718,6439.9722,-1042.3667,-4217.3465,-155.8094,-110.3924,-2077.4137,-1681.5233,-5524.7168,-6037.5260,-1969.2279,6151.8582,-2581.9123,3086.3800,929.1496,382852.6615,357399.9675,379461.7439,379349.3816,375682.9936,375278.9604,371392.7369,375857.8097,-90360423.0455,-90420709.5141,-90393797.0975,-90383309.3212,374669.0902,-90380545.4975,1645.4774,-4460.3622,-4368.6765,-4165.0678,2385.3891,2174.7495,-514.5511,2775.2986,3035.0059,-4273.3441,4563.1030,-5151.4283,-917.2442,1992.9042,4192.8344,635.0209,-422.9549,4699.7752,-3412.9851,-3674.7530,4460.6795,-5481.1060,1639.8828,-4768.7699,2717.5654,6433.8304,-1117.3103,-5483.9598,938.3054,-346.3812,-1646.0504,-3894.2792,-2335.2487,-3920.6375,-5403.0930,986.9566,2266.9924,-5733.3838,-5454.7725,3029.6871,1463.4846,-5420.7507,4749.5309,-3646.8262,1112.4813,-6468.2124,855.2116,3912.2914,1815.9023,5343.4238,141788.1759,138935.1106,141034.3166,139449.9324,144837.1277,137818.9104,129945.7451,138085.6228,464402.6937,479218.1644,481516.6899,458622.9089,138878.4818,467561.7368,
2100.000,4682.6917,-6057.0085,5048.4714,-5642.7046,3982.3802,-5856.6689,-4827.4905,-5539.8744,6616.4893,1611.5920,5602.0834,-1917.5778,1339.6801,6857.3226,-3085.6828,-6001.8571,4463.1205,5404.8478,4430.5750,4165.0299,-4843.5854,1756.7059,4236.0739,-448.3456,-372.3985,2113.0939,5885.4096,3445.5638,-4792.1529,1518.1734,-3605.2186,-1789.7074,2693.5285,5174.9188,4107.5203,3040.1265,-401.7672,4688.5733,-1457.2690,-6451.4957,-6778.0895,-4229.8673,3079.2184,-3041.9894,1803.3624,-2645.4083,4009.4074,3329.2757,-4601.7088,4193.0113,58702.4005,49953.4973,55751.0674,53112.3487,45055.4739,48016.3991,53140.4401,53504.5574,41131518.4369,41127234.9197,41115160.5961,41136398.2550,52466.9289,41130029.1487,5102.9311,-1099.9009,-3761.0747,3333.4601,5560.4235,440.6338,-4398.4730,-3722.2339,-1466.9715,5841.5599,2315.3076,3681.8993,6434.4546,-136.3291,4068.3590,2222.8811,-4593.3637,-2445.0768,-1351.1444,-3322.8917,-1442.0205,3913.7250,4356.9127,-3510.4890,-5721.2282,1530.0985,-2045.8091,3302.9605,4971.7317,6480.8140,4932.6380,6192.2349,5040.5786,422.3196,1582.2246,-5565.7856,5578.4010,-2578.1293,-4693.6369,1217.2815,1115.3257,40.1615,-2973.5079,-5683.7552,-6521.5263,1.9851,5516.5044,-3878.7711,3835.1698,-1251.3045,384347.2840,358443.4472,380530.5395,380320.7732,376821.1383,376415.2760,372576.6790,376754.8740,-89480217.1490,-89540780.9998,-89514232.3116,-89502565.4143,375829.8438,-89500384.4501,127.5510,-3158.3251,-3026.6603,-2329.2746,639.1706,3408.8896,-2011.3481,1387.1116,1372.9740,-3389.5489,3305.2776,-5508.2075,-2360.7445,207.1837,4665.5276,2387.8044,-2198.2876,3505.3088,-5151.6588,-4437.2646,4709.6286,-5395.9938,3259.9552,-5938.9432,3815.9689,6427.9148,-2814.6813,-4977.1047,-606.6443,1471.6357,-2990.6646,-2416.2882,-3830.0964,-4554.5024,-5122.3830,2695.2977,4113.4164,-4427.8018,-4870.4325,1352.9000,-348.8363,-5438.8673,5406.5463,-2104.9329,-716.5652,-6438.6584,-961.5306,4524.6854,3411.3961,5059.5808,141885.7667,138978.4679,141147.5566,139322.2234,144936.8778,138186.6101,129958.9496,137768.7918,465443.8620,479816.5635,482085.1158,459308.3209,138945.9724,468349.4698,
