sl_20_5400_20291008 Coordinates.csv
2029/10/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:09 2024,
Start: 2029/10/08 07:47:00.00, Stop: 2029/10/08 09:17:00.00,
TIME_UNITS,STARLINK-30260 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-2458 - X-Coordinate,STARLINK-5136 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-5094 - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-30216 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-32091 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-2458 - Y-Coordinate,STARLINK-5136 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-5094 - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-32091 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-2458 - Z-Coordinate,STARLINK-5136 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-5094 - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-32091 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3222.9852,104.7934,-5157.1294,-4310.2263,0.0000,-3047.7425,5594.5575,-4887.0536,-515.1796,177.8923,5770.9543,-4688.5378,-3369.3002,2389.1846,-1709.1284,-4180.9454,-6089.6542,-4256.0011,-6464.5766,1245.3612,-136767.6518,-145533.5410,-147281.0825,-143776.3301,-138029.8737,-140499.0849,-147433.9625,-144859.8842,99871456.5972,99850519.8431,99861184.3897,99848254.4428,-145386.1134,99856506.0450,-5113.8465,-5600.0137,3419.7082,1395.0301,0.0000,4455.7059,-2401.9533,-1673.8060,-5899.2356,6185.9505,3679.5000,-3559.4437,-5742.5765,-2751.5237,-5411.0638,2505.0062,2878.6756,-3584.1693,-1546.9072,6427.9770,304937.1302,334160.7547,311229.4661,311579.2903,317907.0952,317798.5004,319678.5343,318054.8353,216933472.3714,216968985.9442,216935306.2765,216940513.3906,316661.1900,216941118.8350,-3372.8364,4078.3085,3148.3822,-5202.6879,0.0000,-4349.2182,3119.2544,4453.9368,-3559.1864,-2859.3862,1130.8057,-3647.5109,1215.1040,5911.1163,-3995.6461,4867.3828,-1584.7089,4118.9898,-1123.7313,-1918.4801,-80500.1906,-81461.0713,-78982.4486,-80119.0890,-75454.2069,-83202.4114,-89774.8498,-80076.2242,-102672630.2174,-102640894.6953,-102644323.1811,-102671513.1157,-81135.2481,-102660994.3609,
300.000,1921.9990,-778.0708,-5287.6256,-4181.8416,0.0000,-1551.1868,4097.0841,-4969.6541,-1978.2108,1535.0306,4916.1191,-5089.6900,-4656.3522,272.6371,-3262.2829,-2332.1491,-5443.9909,-5712.5115,-6117.3945,2663.9852,-143110.1733,-152448.2663,-154005.2348,-150502.8949,-144602.1316,-147187.8874,-153975.5057,-151386.9701,95112879.7873,95091289.7103,95102911.0552,95089581.5100,-151987.5340,95097900.0983,-6300.6304,-4143.1612,4355.4658,3383.8244,0.0000,5766.6470,-3646.2750,491.5614,-6310.9375,6537.5240,3650.5426,-1586.7415,-4902.2642,-2466.8621,-4047.0031,3512.2072,4268.6615,-2316.9200,-184.0579,5400.4408,302117.3865,331080.7999,308148.9925,308555.6233,314791.5811,314651.6213,316526.4693,314566.8424,219062800.7799,219098541.1947,219065197.6457,219069293.7379,313516.5532,219070522.1224,-2124.3465,5496.3184,1144.0272,-4318.7486,0.0000,-3520.3859,4085.0606,4645.3025,-1994.4743,-1167.0642,3254.3744,-4420.5391,-341.5092,6484.9121,-4599.1133,5445.6212,-61.7747,3153.4498,-2829.8822,-3210.1499,-80640.6187,-81597.9393,-79043.5432,-80404.2827,-75527.4817,-83033.2400,-89954.4068,-79872.5117,-102675046.6401,-102643530.9251,-102646623.1187,-102673965.4999,-81245.1911,-102663498.0316,
600.000,454.2220,-1650.8557,-4889.7409,-3682.4920,0.0000,64.6730,2193.9447,-4592.6949,-3224.1227,2719.7960,3550.2315,-5039.0234,-5459.6459,-1888.7206,-4538.2675,-268.9883,-4267.2501,-6619.6285,-5124.6634,3842.8502,-149396.1330,-159297.8709,-160661.3827,-157170.7440,-151108.0602,-153820.8399,-160448.6967,-157872.1755,90308928.7170,90286672.8122,90299237.4240,90285567.2037,-158520.9691,90293916.2443,-6874.7911,-2284.6457,4836.3155,5021.9045,0.0000,6533.0353,-4561.9153,2608.6440,-6103.6509,6213.2692,3185.4847,547.1954,-3547.7845,-2016.1016,-2316.9813,4225.4843,5241.5371,-854.3463,1229.4124,3828.2662,299167.3656,327856.4871,304933.2369,305401.5153,311539.6812,311360.1639,313239.3237,310869.2649,221087764.3459,221123713.8433,221090737.8383,221093707.3267,310234.3523,221095559.4162,-647.3289,6326.5028,-982.2136,-2966.5237,0.0000,-2314.9614,4596.1590,4315.9873,-213.9633,656.6845,5030.0946,-4719.8190,-1858.8802,6371.2185,-4712.9549,5431.3296,1467.7984,1849.3193,-4207.1490,-4141.8846,-80781.0706,-81734.7143,-79108.7653,-80691.9752,-75603.7044,-82858.5489,-90129.3115,-79766.9909,-102677457.6770,-102646168.7810,-102648933.3475,-102676401.0649,-81355.0697,-102666001.5384,
900.000,-1051.6532,-2434.3337,-3985.4314,-2846.4123,0.0000,1653.7480,79.2353,-3791.2002,-4145.4627,3628.3801,1837.0590,-4544.7118,-5707.7426,-3873.6461,-5414.6264,1800.0298,-2665.1044,-6886.2291,-3601.2493,4671.5148,-155622.9237,-166079.3167,-167246.5837,-163777.4640,-157544.7889,-160396.1256,-166850.7972,-164313.5777,85461891.9878,85438958.2812,85452451.5500,85438500.0849,-164983.5535,85446843.1374,-6778.6833,-219.9392,4834.4233,6147.4574,0.0000,6674.6054,-5061.1619,4461.0374,-5286.9651,5239.0244,2315.2505,2634.8555,-1811.5372,-1443.8463,-389.1711,4572.5257,5713.8336,673.6589,2556.2990,1874.2189,296088.1775,324489.2037,301583.5765,302119.3679,308152.8008,307924.6773,309818.6031,306991.9323,223007396.9050,223043537.2784,223010959.4090,223012790.1020,306816.0565,223015264.3955,899.3854,6480.7393,-3003.9430,-1292.1266,0.0000,-861.5970,4595.6659,3502.8145,1589.7007,2406.3724,6268.7157,-4513.5216,-3162.7829,5582.1700,-4325.1763,4825.9987,2839.0658,346.5893,-5096.2919,-4609.8243,-80921.5437,-81871.3945,-79178.1997,-80981.8509,-75682.8486,-82678.6889,-90299.5968,-79775.1904,-102679863.3700,-102648808.2273,-102651253.7722,-102678820.0574,-81464.8839,-102668504.8814,
1200.000,-2463.6432,-3049.8269,-2650.2667,-1738.4981,0.0000,3074.5986,-2032.5947,-2638.5393,-4667.9208,4185.3345,-25.5439,-3652.7469,-5386.1509,-5477.2549,-5803.0841,3668.1455,-786.4595,-6484.0309,-1716.5882,5070.5696,-161787.9609,-172789.5955,-173757.9232,-170320.6681,-163909.4799,-166912.0964,-173179.1003,-170708.8664,80574078.7567,80550455.8203,80564862.1075,80550689.1575,-171372.4533,80558989.9943,-6020.9034,1837.4867,4371.2792,6651.3805,0.0000,6171.2368,-5093.2604,5859.2793,-3932.5771,3710.0473,1121.5605,4472.4828,132.7371,-798.0598,1552.0872,4511.3104,5650.3287,2132.8268,3663.5690,-261.2473,292880.9826,320980.4015,298101.4480,298711.8057,304632.4048,304345.6836,306265.8653,302967.8153,224820782.4717,224857095.0837,224824945.0810,224825628.1715,303263.1946,224828720.9210,2349.1569,5942.8312,-4706.4587,522.7934,0.0000,684.1365,4083.5199,2296.8113,3220.9864,3884.6958,6838.8089,-3823.6354,-4103.9609,4201.1258,-3476.8455,3695.2432,3904.1466,-1193.3656,-5394.9051,-4561.9929,-81062.0351,-82007.9780,-79251.9233,-81273.4927,-75764.8894,-82494.1516,-90465.2935,-79904.9907,-102682263.7631,-102651449.2288,-102653584.2923,-102681222.7233,-81574.6337,-102671008.0605,
1500.000,-3657.9281,-3427.0591,-1006.9456,-450.0492,0.0000,4202.9743,-3928.5601,-1240.0305,-4755.9960,4349.3407,-1828.8746,-2442.8148,-4537.0604,-6532.4187,-5658.5263,5151.1347,1190.5754,-5450.6958,324.4403,4998.8859,-167888.6837,-179425.7304,-180192.5157,-176797.9802,-170199.3299,-173367.2956,-179430.9308,-177055.3801,75647817.6364,75623494.6018,75638797.2907,75624462.7695,-177684.8680,75632685.4940,-4675.6371,3678.2385,3512.8022,6488.4176,0.0000,5065.9825,-4649.6233,6660.5364,-2168.0927,1781.4505,-271.0237,5879.7801,2087.5637,-126.3477,3323.6795,4035.3335,5066.1839,3396.2399,4435.2540,-2360.5095,289546.9909,317331.5953,294488.3482,295181.7052,300980.0167,300623.6713,302582.7197,298831.2127,226527055.6769,226563521.4757,226531828.1868,226531358.2389,299577.3545,226535063.4720,3545.7089,4770.0529,-5909.7469,2280.7609,0.0000,2156.4393,3116.5393,833.1627,4503.0393,4925.1213,6680.2169,-2723.7285,-4575.0467,2374.2281,-2257.9334,2161.9274,4548.2837,-2605.3415,-5068.6268,-4003.7809,-81202.5419,-82144.4629,-79330.0045,-81566.3505,-75849.8033,-82305.6147,-90626.4302,-80155.9878,-102684658.9029,-102654091.7514,-102655924.8020,-102683609.3090,-81684.3188,-102673511.0757,
1800.000,-4529.5622,-3512.2375,786.3233,908.3084,0.0000,4942.6264,-5418.7790,276.4024,-4414.6084,4115.4389,-3376.8087,-1021.5756,-3253.5099,-6927.7962,-4984.4916,6105.8427,3075.7474,-3886.0614,2303.5454,4457.8102,-173922.5559,-185984.7770,-186547.5065,-183207.0083,-176411.5704,-179760.4802,-185603.6473,-183350.0300,70685455.5860,70660422.1579,70676603.7035,70662167.5056,-183918.0310,70670276.6681,-2875.1600,5118.3460,2360.0515,5681.4504,0.0000,3461.5979,-3765.4917,6783.6214,-164.6914,-348.0312,-1708.2577,6717.6871,3851.7265,526.9463,4760.8982,3175.9580,4024.2237,4355.2055,4784.2683,-4210.6809,286087.4616,313544.3631,290745.8328,291532.2261,297197.2183,296759.0919,298770.8268,294615.7582,228125402.1799,228162001.7174,228130793.0830,228129168.0140,295760.1822,228133477.5596,4360.1420,3087.3303,-6487.1460,3790.2816,0.0000,3397.2727,1802.2726,-723.9440,5297.0471,5410.6653,5809.9679,-1331.4020,-4522.4403,295.2406,-798.0762,393.0070,4702.1444,-3738.2308,-4154.8495,-2997.3451,-81343.0610,-82280.8475,-79412.5034,-81859.7012,-75937.5684,-82114.0032,-90783.0337,-80519.2262,-102687048.8382,-102656735.7614,-102658275.1913,-102685980.0614,-81793.9393,-102676013.9270,
2100.000,-5001.4445,-3275.4782,2551.1293,2215.9207,0.0000,5233.3006,-6355.8414,1771.7893,-3686.8117,3513.8826,-4507.1037,486.3143,-1669.0370,-6620.2439,-3834.3441,6444.4470,4685.0213,-1942.0285,4011.9846,3491.9372,-179887.0668,-192463.8249,-192820.0728,-189545.3046,-182543.4693,-186090.6422,-191694.6421,-189589.1213,65689356.7927,65663603.2622,65680645.2406,65666167.0704,-190069.2114,65674127.7830,-796.4490,6017.9970,1037.1255,4318.3364,0.0000,1510.8225,-2517.6636,6217.4779,1879.8316,-2456.8588,-3023.2722,6902.5201,5240.6828,1122.7824,5732.8889,2001.2453,2627.9531,4928.2386,4662.2801,-5625.0451,282503.7025,309620.3447,286875.5162,287766.8448,293285.6482,292752.3603,294831.8976,290352.2789,229615059.0575,229651772.5066,229621075.5422,229618296.5975,291813.3813,229623200.1156,4704.8156,1074.3353,-6377.9951,4887.0290,0.0000,4273.5101,287.1356,-2199.9415,5517.1670,5286.8011,4320.4860,204.0231,-3952.1228,-1815.1141,747.0227,-1418.7532,4349.1527,-4471.1874,-2758.7501,-1654.9748,-81483.5891,-82417.1300,-79499.4716,-82152.5940,-76028.1640,-81920.5718,-90935.1288,-80977.3875,-102689433.6198,-102659381.2258,-102660635.3463,-102688335.2281,-81903.4950,-102678516.6145,
2400.000,-5030.8598,-2716.4615,4106.3666,3352.6840,0.0000,5055.2262,-6649.7824,3108.7623,-2648.2564,2606.1567,-5108.6376,1948.8506,56.0158,-5639.7467,-2307.6111,6142.6728,5858.5722,192.5666,5272.5261,2186.1198,-185779.7320,-198859.9988,-199007.4250,-195810.3045,-188592.3319,-192357.0233,-197701.3433,-195768.1012,60661901.5458,60635418.8025,60653301.9601,60638841.1634,-196135.7146,60646619.2130,1356.4967,6295.6603,-322.1745,2541.8609,0.0000,-598.4696,-1018.1833,5022.0125,3760.7525,-4323.8053,-4055.9472,6414.8151,6105.6474,1628.6048,6154.7802,611.0124,1011.1986,5067.4612,4066.5946,-6462.0830,278797.0693,305561.2414,282879.0713,283889.3871,289247.0016,288603.8661,290767.6930,286066.5907,230995315.1679,231032122.3408,231001963.1190,230998034.8427,287738.7122,231003519.8564,4542.6530,-1053.6167,-5593.5497,5451.7968,0.0000,4691.2437,-1260.0117,-3429.7041,5139.5804,4567.3763,2370.1978,1717.4786,-2929.0114,-3733.0738,2212.2429,-3076.1579,3527.2386,-4726.2744,-1041.8015,-126.8956,-81624.1228,-82553.3088,-79590.9520,-82443.7802,-76121.5706,-81727.0133,-91082.7385,-81505.5477,-102691813.3013,-102662028.1123,-102663005.1498,-102690675.0581,-82012.9858,-102681019.1380,
