sl_100_5400_20291210 Coordinates.csv
2029/12/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:57 2024,
Start: 2029/12/10 07:47:00.00, Stop: 2029/12/10 09:17:00.00,
TIME_UNITS,STARLINK-5364 - X-Coordinate,STARLINK-6264 - X-Coordinate,STARLINK-5943 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-11152 [DTC] - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-31681 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-1861 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-4572 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-5270 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-2559 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-5240 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-3885 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-1390 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-31986 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-3981 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-4300 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5364 - Y-Coordinate,STARLINK-6264 - Y-Coordinate,STARLINK-5943 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-11152 [DTC] - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-31681 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-1861 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-4572 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-5270 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-2559 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-5240 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-3885 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-1390 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-3981 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5364 - Z-Coordinate,STARLINK-6264 - Z-Coordinate,STARLINK-5943 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-11152 [DTC] - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-31681 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-1861 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-4572 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-5270 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-2559 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-5240 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-3885 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-1390 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-3981 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5855.9767,2165.2102,-5042.7783,-3640.8412,-5689.0864,1444.2150,5166.1363,-1172.5760,0.0000,1806.6508,2252.5109,1340.6451,-6678.5751,6645.7707,2970.1128,-984.0158,-4661.2577,-3056.2800,-4918.8719,3810.6512,158.2881,3958.2972,5502.7012,5152.1127,2621.1026,-5042.7849,4749.6754,-1888.0368,-4128.7655,4083.3006,2867.9512,-327.9475,5301.5926,-487.2669,5242.5258,-3606.6223,-379.6480,5591.0670,-4504.4746,3429.4173,6525.9612,-1910.7603,522.3000,-3244.8681,-5975.9753,-5249.1582,-5367.3737,-237.2857,-3533.8075,-2282.9946,847.1575,4292.5743,-5342.9917,-1585.4127,-5705.5701,0.0000,-4531.9853,0.0000,4405.4862,5746.5805,-1239.9814,-5221.8353,-523.4111,1976.6944,1563.7035,6689.0749,1693.5880,2486.4063,-5177.1645,-6044.4700,535.2795,-1756.6444,-3493.3459,2386.7274,-4024.6080,2112.4633,-3730.9669,4552.5679,4278.1671,5211.7045,-5049.0581,-3963.8743,4324.4508,2758.0655,-4353.7239,-4770.0609,2694.3890,-6511.2762,2804.6517,-6818.1277,3784.8711,-3694.1975,5985.9684,865.6047,3424.1424,-5007.9373,982.2673,1479.2129,0.0000,-4614.0607,226504.7405,212390.3327,221156.5614,222738.3492,220032.2032,218831.6493,213953.8189,218457.2180,67237760.3841,67248344.0928,67223555.2935,67246936.7318,217602.1092,67241598.1767,2347.2698,-5410.6968,4749.6904,2060.6353,1825.4271,-4056.1985,-3769.3184,-5537.8026,0.0000,-6220.7212,-5419.8411,-6653.4703,-1351.5423,655.4199,6134.0470,-4115.6269,-2126.2454,2649.4869,4819.8944,-1787.8951,-2508.2720,2367.2931,2903.5303,3160.1251,-4340.8582,2123.1088,724.4539,-4439.7963,-3791.0348,-4786.5546,4412.7658,6523.7794,-4216.6690,6771.3471,2835.1903,5009.9152,-4070.0550,4025.9816,2972.6954,-2366.3415,1202.5897,-4352.3898,-2618.7075,-4523.4331,1803.0024,-1954.4667,-4043.1935,5225.3471,-3328.5488,5313.7639,-3996.0604,4201.9992,-491.8877,-5351.4595,3765.2840,0.0000,148.3414,0.0000,4519.5072,-2574.9648,4105.6174,4219.6676,5017.9319,-5822.2495,6656.6256,-217.8718,-6541.4275,4786.1731,797.3702,1729.2530,6630.7896,-5698.2945,-3740.4487,-6442.9542,-1506.6289,4198.3603,5441.4726,271.0016,96.3912,1115.1209,1970.6729,3497.7420,4987.0478,-4189.6072,-1545.7850,2111.8251,-5327.2831,2316.1187,3486.5045,-4.9644,1699.8951,-5442.3111,-1401.3465,4037.4455,-2268.9317,390.5033,-5686.9924,5880.5351,0.0000,3561.1836,300427.7006,321316.6240,303893.7806,307371.2827,315492.4964,313179.9823,308038.6743,307386.3223,269253437.7609,269270945.4163,269288366.3045,269259897.2982,308372.7956,269269607.3326,-2859.2967,-3726.2735,742.5939,-5477.0887,3509.0360,5355.8801,-2623.0987,-3921.9614,0.0000,2368.8882,3602.9823,-1260.5971,-545.1614,1410.5971,-1178.1776,5369.9354,4652.1069,5227.4660,-233.3420,-5479.6640,6476.9612,-5164.4285,-2897.5266,3209.9657,4649.5103,-4254.7886,-4998.7618,4588.2468,-4105.0335,2490.1510,4407.2381,-2317.9813,-1386.8597,1282.1677,3442.5108,-2978.5937,-5443.8289,516.5740,4306.9725,5498.5398,-1941.7700,-5013.1035,-6411.1879,-4139.9732,-2975.5890,3963.3666,-1835.6030,-4484.7572,4859.1709,-3812.2162,-5439.5661,-3225.7712,-4388.1800,4061.2466,1068.5327,0.0000,5189.6868,0.0000,-2822.0283,-2936.5926,5332.8352,-1483.0354,-4576.5058,2790.4981,856.5144,-1751.0661,-877.7098,-4323.6210,-4458.2823,2549.3112,1632.9045,-3479.2503,-4477.3416,591.5990,5381.3234,-4805.5032,2012.3913,-5103.8060,-5299.8985,-4404.3145,4002.6070,-4227.3619,-335.2973,4734.3756,-5105.6398,-4385.0051,-3438.4266,-88.1031,5227.9221,-258.3628,5474.0882,2054.0418,2993.1983,-5508.3447,5355.4465,4720.6356,3677.1414,3305.8040,0.0000,3704.8816,-67572.7052,-74279.9523,-68509.1685,-69938.2985,-65094.1094,-72603.7412,-79424.0951,-71938.2146,-111331271.4068,-111367412.0662,-111343777.6506,-111347486.3970,-70752.6863,-111343154.0356,
300.000,6701.8935,140.4677,-3655.7013,-2222.0815,-5458.2277,-737.8864,3607.0960,-2765.0616,0.0000,653.2581,1138.6882,146.1976,-6756.9310,6057.1071,4086.4681,-2881.7842,-5536.5547,-1780.4068,-3788.9938,3046.5452,-1844.5874,2077.8316,5239.9088,6306.0920,787.1718,-3576.2750,3292.2365,-3759.4606,-5632.6430,2277.6336,4583.7934,1250.0867,4934.3460,725.4178,6369.8700,-1880.2472,-2522.6249,6121.9898,-2648.1190,2204.5402,6891.2034,-3821.6272,-1185.3514,-4348.1707,-4601.1570,-4707.0112,-5500.0085,1490.2437,-5205.9903,-243.4506,-1289.5339,5714.7285,-5745.5113,-3221.8697,-4396.0356,0.0000,-3568.1332,0.0000,5615.9791,5970.6279,626.7679,-4482.6221,1578.2893,339.3862,2616.8025,5874.4938,360.7520,4188.8052,-3791.0042,-5989.7490,1728.1412,-2813.4803,-5082.6575,1195.7165,-5028.4237,4013.8563,-2800.5605,5185.3555,4657.1942,4435.7700,-3563.0673,-3375.0022,4953.3946,1663.0019,-4095.1341,-4110.9405,1672.1822,-5675.2887,3817.3989,-6398.7269,4704.3692,-4275.9506,6088.7942,2948.8160,2313.7412,-5514.5979,-690.0366,2963.1881,0.0000,-4177.9564,220307.4742,205699.1311,214498.0741,216024.3645,213480.9585,212256.6684,207447.4657,211520.9659,61345554.2557,61356450.5267,61330932.9670,61355272.1084,211063.9745,61349443.5186,907.2313,-5285.1425,5503.1460,3711.5684,3598.4309,-4087.6505,-4277.0108,-5809.6771,0.0000,-6840.5358,-6478.3829,-6877.6173,168.9434,-657.0949,4942.5771,-3020.3656,-219.3250,4376.3250,5393.3872,-3753.4013,-3222.6306,1832.9147,1215.1331,1846.4179,-5397.7140,3640.3223,-542.9540,-4324.6036,-2600.0587,-5224.5010,4072.0425,6761.1509,-3369.4455,6851.9903,1843.0331,4974.5963,-3768.0527,2932.4642,3692.2364,-4120.5770,-314.0500,-4151.1297,-3815.7144,-2747.3112,2824.4691,-98.5033,-2566.6046,4161.0080,-2455.4654,5253.8290,-4344.9246,3172.2499,1468.5932,-5513.6233,4720.7501,0.0000,2078.7044,0.0000,3868.9171,-3433.5758,5007.5760,5200.5928,5238.3815,-5293.0748,5825.8603,-1446.7877,-6286.2176,4625.3679,2276.7608,3085.4561,5769.0664,-4220.0029,-2401.7712,-6682.3325,307.7414,3904.9839,6301.6706,-1605.3855,-1940.7256,-734.1814,3492.8264,5122.3429,3823.6221,-5669.7971,583.2572,4043.5371,-6421.6846,3603.8176,1571.5060,1205.7109,-226.4356,-4019.4304,-2821.8959,3504.4632,-4103.3369,2152.8929,-4824.0910,4597.7832,0.0000,5054.4593,305177.1768,325687.4517,308382.8273,311875.0769,320094.3184,317651.2493,312649.6063,312034.1159,270659745.4101,270677185.4912,270694111.3995,270666427.1565,312933.9230,270675854.9332,-1491.8897,-4461.2009,2205.9510,-5365.1189,2300.3254,5474.5415,-4059.8472,-2451.4755,0.0000,619.9728,2048.3968,554.5352,1009.1457,3071.4579,-2592.9727,5413.9206,4146.9998,4623.5926,-2014.2690,-4936.4951,5872.6315,-6346.8272,-4264.4257,1919.3671,4193.6572,-4690.7320,-6078.2863,3394.1510,-3127.2914,3643.9272,3091.6102,-864.9333,-3483.8225,-531.1730,1853.1050,-4325.0382,-5077.6886,-1296.4476,5197.6519,5076.2811,-445.6686,-3984.8975,-5681.1502,-4656.2462,-4322.1264,4989.4683,-3421.6027,-5285.8533,3751.5206,-4508.4058,-5072.8181,-1938.4467,-3588.0349,2626.0024,2497.3094,0.0000,5516.9954,0.0000,-1127.5848,-907.1478,4624.1477,328.9535,-4057.8073,4174.8696,2583.0540,-3356.7573,-2607.5601,-2971.6319,-5269.0226,813.0862,3258.6766,-4684.3112,-3825.5092,-1224.5938,4697.4408,-3716.6956,232.6293,-4168.7408,-4576.0762,-5252.5425,4526.5797,-2859.3101,-2133.1150,3562.5637,-5504.5958,-3631.2522,-1847.1326,-1610.1509,5504.4144,-2043.6934,5001.2372,3607.8976,1323.6929,-5139.1093,4834.9070,3535.3470,4801.5107,4213.9165,0.0000,2174.2973,-67449.0886,-74169.0505,-68362.4908,-70007.4641,-64957.0542,-72216.8329,-79385.2791,-72100.9160,-111329272.9267,-111365197.3457,-111342148.8444,-111345131.1379,-70648.0028,-111341220.2055,
600.000,6897.4697,-1915.1920,-1907.1892,-628.6384,-4716.2404,-2846.0371,1675.6920,-4058.0128,0.0000,-558.5403,-66.4226,-1069.2643,-6151.4125,4850.2479,4828.4686,-4514.7951,-5904.6117,-352.5789,-2262.6898,2034.2356,-3627.7544,6.2984,4481.6424,6824.9322,-1096.9763,-1789.7235,1542.2070,-5196.4124,-6598.7551,219.7203,5821.7563,2698.8721,3994.9771,1871.6594,6852.8481,64.2576,-4403.7923,6050.0961,-532.2682,810.9762,6582.5953,-5339.2706,-2722.9599,-5074.5074,-2774.1185,-3732.1294,-5127.6726,3111.7514,-6353.1031,1834.8846,-3274.9794,6549.7577,-5619.7051,-4516.2173,-2648.3051,0.0000,-2300.1238,0.0000,6260.4537,5593.1551,2395.3114,-3285.6525,3504.6348,-1371.7576,3435.7587,4483.5924,-1037.7276,5458.4642,-2054.4503,-5308.2493,2781.0774,-3641.9381,-6163.6714,-128.5342,-5566.4982,5469.3648,-1591.7317,5324.1929,4599.8614,3266.0659,-1724.8669,-2460.0039,5038.0826,441.3152,-3486.0101,-3067.7855,502.4436,-4279.5166,4503.2048,-5317.0052,5194.5070,-4466.3764,5573.0795,4742.5359,1008.9962,-5497.8639,-2334.0486,4194.5563,0.0000,-3347.1168,214008.3447,198918.8869,207742.1514,209203.3112,206832.1825,205586.9016,200843.3893,204448.0950,55423995.4213,55435208.6248,55408978.1222,55434233.2082,204430.1719,55427938.8250,-606.7714,-4684.5105,5748.2294,5028.1247,5009.8096,-3768.4392,-4403.1835,-5514.3592,0.0000,-6773.9076,-6885.8068,-6412.9079,1682.1934,-1935.6914,3262.9397,-1668.7759,1683.7716,5628.6229,5441.4189,-5355.7313,-3680.8525,1017.5033,-628.4829,365.4351,-5950.0685,4842.3949,-1823.1373,-3764.9983,-1188.6486,-5150.1531,3350.7904,6344.6558,-2190.3885,6248.3539,686.0635,4473.6640,-3132.4592,1534.0880,4102.4480,-5489.0714,-1795.7269,-3579.4661,-4681.7761,-720.4470,3614.1259,1801.4464,-816.1227,2720.8222,-1376.2789,4725.3191,-4296.6775,1837.2988,3266.9116,-5146.8049,5237.9501,0.0000,3833.7362,0.0000,2843.7538,-3932.5225,5437.3715,5656.3142,4960.9529,-4229.1985,4405.0822,-2569.3969,-5387.6144,4033.6393,3577.5432,4108.1074,4320.5877,-2329.7825,-851.4973,-6255.2511,2055.0871,3230.7158,6528.6955,-3287.8005,-3753.8130,-2547.6460,4684.2505,6195.2281,2208.7393,-6589.8838,2668.2306,5560.4743,-6867.8799,4553.8350,-476.6073,2314.9070,-2097.2449,-2178.4427,-3939.0903,2676.9559,-5519.7791,3672.1854,-3501.5711,2880.6223,0.0000,6032.4906,309800.8733,329917.2882,312734.4492,316235.3231,324556.6129,321968.9801,317123.2885,316595.7666,271937133.1419,271954520.1565,271970923.9731,271944078.6012,317356.4424,271953185.3522,35.7557,-4716.4314,3436.3982,-4670.5377,845.1316,4993.7162,-5058.9415,-713.2203,0.0000,-1196.3310,270.3505,2309.4400,2450.6202,4387.7540,-3728.4476,4855.8306,3196.4347,3452.2109,-3575.7748,-3860.9403,4646.2739,-6850.8957,-5162.0138,415.3832,3279.4879,-4625.3838,-6510.2865,1791.7930,-1817.0841,4378.6070,1435.6750,680.8517,-5205.6606,-2287.1007,61.1630,-5193.5953,-4139.4602,-2969.3335,5526.6396,4104.4484,1098.5636,-2526.1505,-4348.5097,-4676.2723,-5203.4915,5465.9994,-4647.0535,-5512.4684,2231.9010,-4721.8359,-4133.2400,-432.9718,-2403.9448,906.3133,3656.9906,0.0000,5245.2048,0.0000,688.6651,1218.8296,3402.5056,2104.7716,-3082.0573,5076.5005,4027.9019,-4601.2870,-4043.7920,-1298.8278,-5504.2807,-1015.9327,4522.7966,-5382.8908,-2740.6415,-2907.6884,3502.1548,-2192.6027,-1572.4318,-2770.8345,-3337.2550,-5535.6941,4524.1430,-1162.7896,-3668.7322,2004.3070,-5304.2915,-2468.8429,-54.2573,-2958.3246,5180.3187,-3599.7642,3979.8436,4768.6062,-493.3722,-4209.6951,3755.9069,1965.8410,5392.5652,4666.2946,0.0000,408.5166,-67326.1530,-74057.5700,-68220.1198,-70078.6919,-64822.9204,-71824.7102,-79341.8648,-72148.6587,-111327279.5610,-111362976.4333,-111340519.5472,-111342766.3177,-70543.2745,-111339286.0876,
