sl_5_86400_20290929 Coordinates.csv
2029/09/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:27 2024,
Start: 2029/09/29 07:47:00.00, Stop: 2029/09/30 07:47:00.00,
TIME_UNITS,STARLINK-5717 - X-Coordinate,STARLINK-11270 [DTC] - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-4203 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-11270 [DTC] - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-11270 [DTC] - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6362.1799,-4540.7071,0.0000,3976.4324,-5952.5613,-242702.2734,-241388.5131,-251376.1779,-247902.2158,-241258.2391,-243695.8499,-250265.6393,-247929.3218,105925993.3273,105938916.7879,105947662.2431,105925884.5644,-248708.7456,105933425.2073,196.8310,-149.0155,0.0000,5663.5150,1202.9991,-282989.8302,-265996.6096,-273145.5965,-273325.1549,-267951.3511,-267687.6517,-264746.5874,-267364.9357,209608832.8732,209638494.0653,209644031.8065,209629873.4314,-268042.2453,209627721.6553,2721.2476,-4866.8430,0.0000,-576.7379,-3230.9394,163018.2886,159328.2535,163996.4831,162903.4435,167544.2205,159762.1255,153224.1584,163369.4758,-95657242.6789,-95691738.6706,-95646853.4702,-95670074.0019,161858.8000,-95659558.2012,
3600.000,4052.7130,5557.5361,0.0000,-3386.5696,2474.1177,-163887.6905,-168773.0288,-177641.4218,-174661.2596,-165919.5182,-170881.9227,-174508.2003,-174274.4299,48024441.1720,48033898.0009,48039658.5569,48022618.1758,-173671.8204,48030722.4367,-3124.6566,-3616.6708,0.0000,-4372.1533,-3330.9223,-333114.6534,-320940.8350,-325627.8693,-324391.1828,-321170.5265,-321646.0738,-318370.5496,-322164.6739,229910160.7951,229936857.4285,229950920.1402,229923718.3281,-321628.7500,229928867.7849,-4672.9887,504.1943,0.0000,-4209.1245,5471.9626,162588.0078,160013.4389,164224.3871,160696.9200,167717.8165,163192.7386,152600.0661,160214.7197,-95688866.0349,-95725364.4247,-95684504.9208,-95703728.3018,161779.3132,-95694155.1575,
7200.000,-961.8336,-2404.1094,0.0000,2416.9092,1411.6270,-75709.1205,-86343.5669,-92740.2867,-89535.9223,-79816.9342,-90003.9745,-87841.5402,-87090.8111,-13164250.9904,-13156252.4475,-13157295.2155,-13162805.9242,-87648.1188,-13158869.6881,5746.6400,4417.9455,0.0000,317.1033,5389.5311,-361753.1959,-356683.8906,-357448.3147,-352367.3407,-353801.1553,-356321.4074,-351139.8404,-354285.8976,234523295.3710,234546209.9628,234566551.1357,234530679.1169,-354727.8929,234541342.3315,3733.9417,4343.9838,0.0000,6493.8294,-4036.5952,162129.6532,161552.3116,163783.6967,161100.1651,167472.2427,162865.6834,152589.8297,163370.5687,-95720813.2066,-95758459.5068,-95722454.8860,-95735238.6913,161686.5058,-95728733.3943,
10800.000,-1679.0064,-3196.0025,0.0000,-2470.1963,-3769.4737,16048.1315,-11.2305,-1977.4895,3102.2516,11553.0431,-267.2338,4083.2129,3288.6735,-73464826.2242,-73456132.6138,-73466454.9745,-73457304.4367,3886.8333,-73459890.9027,-6700.4980,-3303.0176,0.0000,4145.2932,-5748.2615,-367502.5030,-366344.1671,-366640.8252,-360277.4331,-363878.3529,-367558.8093,-361055.7847,-365499.2338,223130847.4377,223150091.6562,223173110.3665,223136632.8630,-365251.8706,223147942.9113,-516.0692,-4816.7907,0.0000,-4998.1236,-157.4848,161647.7173,162902.0934,162767.6357,163521.2542,166818.7023,159021.1922,153186.8157,159939.2293,-95753254.5655,-95790937.4403,-95760584.1644,-95765158.0144,161580.3698,-95763292.8899,
14400.000,3571.3346,6496.8784,0.0000,2970.3012,4308.8278,105498.1057,88076.7078,88969.7733,94971.2799,102346.5718,91004.7689,95345.9706,95803.9139,-128761909.8074,-128750644.9254,-128770950.5616,-128749902.2984,95111.8113,-128756882.2333,5099.1675,1365.7634,0.0000,-6256.7768,3295.5049,-350525.2402,-352656.6295,-352601.4232,-346368.2894,-350897.2131,-355002.7022,-347670.5203,-352311.9351,196507645.1283,196524262.5736,196545660.4028,196517922.5866,-352548.7117,196523760.5807,-3041.4198,384.2083,0.0000,538.3303,4215.1217,161151.0161,162948.0817,161420.0550,165244.8037,165747.5595,156016.1355,154418.6624,163130.2301,-95786327.2651,-95822694.8863,-95798778.7255,-95794552.2071,161460.8983,-95797833.6225,
18000.000,-4846.6350,-4749.5302,0.0000,-2141.1331,-4040.4445,187072.1719,170741.7617,174358.2026,180263.2415,186723.4465,176583.9701,180184.4686,179326.1798,-175280861.1325,-175265849.2867,-175294899.2210,-175271564.3822,180229.8341,-175275259.9751,-1491.9219,1462.6083,0.0000,5088.6698,1163.3740,-312552.9319,-317965.6262,-316150.0106,-310504.4761,-315875.2350,-319609.3835,-312125.2773,-317617.1777,156468072.4099,156483846.1116,156499410.1418,156486199.0096,-317442.4659,156483449.4686,4706.9753,4412.2983,0.0000,4203.2706,-5446.4708,160660.2274,162682.7463,160070.0788,166318.9977,164228.9276,153907.9665,156351.7869,159813.9879,-95820126.3565,-95853614.3160,-95836924.3525,-95826255.2487,161328.0855,-95832355.5704,
21600.000,5463.9283,3.0430,0.0000,-920.4660,3504.3837,255972.9443,242479.4542,248722.3811,253713.5939,259115.3129,250547.1181,253459.9134,254848.5954,-209845441.8011,-209826551.2900,-209861281.3300,-209844665.5449,253836.2423,-209838968.8731,-2439.1239,-4650.7208,0.0000,-2259.8314,-5109.9670,-256881.3148,-264261.4812,-259532.7227,-254729.4235,-261350.7170,-263750.4627,-257168.5466,-261841.4243,105742455.2167,105759508.1208,105765942.0546,105762147.5086,-262179.6720,105757542.1060,-3494.9377,-4764.0357,0.0000,-6506.6698,2970.4636,160239.2962,162298.9873,159043.8988,166867.3295,162225.7456,152547.1514,159086.1422,162648.4062,-95854698.6317,-95883579.7073,-95874901.1218,-95864491.5634,161181.9262,-95866858.7117,
25200.000,-4759.1154,3638.8550,0.0000,4843.1708,-2195.5115,309251.1806,298783.9062,307246.6548,310770.2288,314027.2116,308006.6511,311267.1850,310040.6957,-230094708.6365,-230073016.9098,-230108962.9492,-230095881.3921,311261.5631,-230087327.1362,5029.8570,5559.9728,0.0000,97.7956,6341.7160,-188735.1513,-194783.3975,-186331.9481,-182535.0851,-191263.7355,-191135.7736,-187496.6262,-190778.0331,47790906.9095,47811111.4443,47806837.4104,47804508.0215,-190285.5870,47806240.7421,113.2668,263.4552,0.0000,4970.1665,1489.2031,160240.6422,161854.1350,158577.3541,166960.7021,159939.4852,151843.2190,162436.6267,159820.8536,-95890039.5917,-95912525.0924,-95912577.3383,-95905714.9158,161022.4161,-95901343.0248,
28800.000,2259.2810,-4367.7646,0.0000,-6905.6286,-621.3793,350695.5634,336181.5212,346126.6032,347907.1720,346513.9844,345279.8085,350471.4247,350060.4770,-234644314.0253,-234621961.0908,-234654035.7797,-234639825.7062,348867.4323,-234636258.2741,-5639.6490,-2242.1996,0.0000,481.6412,-4717.6407,-109382.9349,-113800.3480,-101258.0134,-98511.9969,-108237.1105,-106548.1606,-108689.2439,-105548.6586,-13432682.5465,-13408408.6848,-13422584.8046,-13423503.3199,-106339.3768,-13416616.7740,3316.3120,4478.6496,0.0000,-547.7592,-4969.3344,161748.2911,161372.5290,158752.7262,166634.8925,160264.0096,151753.0966,162027.8152,161945.6182,-95926093.7363,-95940545.9740,-95949802.5885,-95944726.3555,160849.5522,-95935808.4879,
