sl_100_5400_20290522 Coordinates.csv
2029/05/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:48 2024,
Start: 2029/05/22 07:47:00.00, Stop: 2029/05/22 09:17:00.00,
TIME_UNITS,STARLINK-30172 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-3974 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-1338 - X-Coordinate,STARLINK-30218 - X-Coordinate,STARLINK-4688 - X-Coordinate,STARLINK-30333 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-30109 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-31844 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-4751 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-30194 - X-Coordinate,STARLINK-5074 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-2055 - X-Coordinate,STARLINK-30368 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-30779 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-4135 - X-Coordinate,STARLINK-2453 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-5250 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-5265 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-5036 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-31561 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-32285 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-4620 - X-Coordinate,STARLINK-4197 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-5032 - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-5625 - X-Coordinate,STARLINK-6151 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-1342 - X-Coordinate,STARLINK-31168 - X-Coordinate,STARLINK-2310 - X-Coordinate,STARLINK-5551 - X-Coordinate,STARLINK-30557 - X-Coordinate,STARLINK-30608 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-3974 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-1338 - Y-Coordinate,STARLINK-30218 - Y-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-30333 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-30109 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-31844 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-4751 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-30194 - Y-Coordinate,STARLINK-5074 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-2055 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-30779 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-4135 - Y-Coordinate,STARLINK-2453 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-5250 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-5265 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-5036 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-31561 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-4620 - Y-Coordinate,STARLINK-4197 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-5032 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-5625 - Y-Coordinate,STARLINK-6151 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-1342 - Y-Coordinate,STARLINK-31168 - Y-Coordinate,STARLINK-2310 - Y-Coordinate,STARLINK-5551 - Y-Coordinate,STARLINK-30557 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-3974 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-1338 - Z-Coordinate,STARLINK-30218 - Z-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-30333 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-30109 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-31844 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-4751 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-30194 - Z-Coordinate,STARLINK-5074 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-2055 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-30779 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-4135 - Z-Coordinate,STARLINK-2453 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-5250 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-5265 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-5036 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-31561 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-4620 - Z-Coordinate,STARLINK-4197 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-5032 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-5625 - Z-Coordinate,STARLINK-6151 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-1342 - Z-Coordinate,STARLINK-31168 - Z-Coordinate,STARLINK-2310 - Z-Coordinate,STARLINK-5551 - Z-Coordinate,STARLINK-30557 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-882.8427,6680.8133,-4149.5297,-885.8558,4686.5834,-1377.8142,-74.5560,-4746.3397,-6205.9148,2009.6490,1206.3886,4571.3684,3796.7998,-402.6157,3509.4881,2847.0601,6433.2938,-1970.6691,-1178.4992,-64.5653,-6763.4007,-943.1309,-3503.4865,-982.1597,3654.5344,-2729.2044,-4298.4198,4002.9714,-6410.3133,-5641.4834,5356.4660,-5799.9008,-6134.2890,1524.9700,-5002.2118,-6634.4464,1873.0889,-279.2058,-3016.3860,-1144.0086,3628.8095,3991.0452,-857.4219,3711.7413,-4488.2321,0.0000,-1662.6910,-6455.1518,-4495.7255,-3990.6062,4322.3893,-1800.0514,-1470.1623,6561.7670,-840.4387,-6682.2357,3981.3627,-3397.2001,-1971.6012,-3534.7211,2809.3850,-5173.0418,-6688.2400,-3119.5231,529.5417,769.0139,6057.4593,337.5054,-329.4413,5278.2907,2520.6106,4933.4526,435.7151,719.8240,-4104.6264,5215.2213,1439.5571,0.0000,3628.3819,-4938.3670,0.0000,5222.3933,2079.0804,-2210.7562,3214.9028,-1174.2697,-2349.5797,6019.3572,-2205.0053,6067.6054,-4087.7428,-3545.5492,-5766.8576,3304.9791,6165.7851,-5224.6718,3452.9274,2833.4281,6674.6366,1818.7703,349518.5293,370328.6478,359441.2090,357779.9552,358304.4482,359694.6528,366205.8960,361827.8951,131236107.4971,131253662.4052,131231083.9588,131225475.7530,362640.0070,131219199.6886,5195.6357,-1804.6266,639.2768,4564.2412,-1898.8434,-3942.4328,-6281.6987,-2674.7528,-469.6314,-4460.7063,-6330.8704,5019.7579,-5714.2989,-5618.4740,-3745.5654,-3217.8452,2060.8432,-161.3948,6791.2870,6312.5233,747.6455,-6692.1411,5937.9294,5230.2279,3134.3885,3157.8081,-5249.7145,-1636.4076,1583.9296,-3540.5015,2809.4038,-3727.6028,-2777.1582,4935.3578,2357.2618,-664.9297,1867.6336,5003.5436,4783.9278,-5184.7914,2187.2037,-5654.5657,-1325.4806,-3327.7238,274.3940,0.0000,-3813.4048,1017.3138,-4448.7097,-5412.7480,390.5122,-6252.6858,3927.9736,-1389.0883,5838.7532,834.0548,5451.7764,-2945.6393,-5187.1031,3946.8106,-6295.0724,-3566.7745,271.7870,4049.1933,-6838.9386,6313.6454,-1324.1075,4452.0039,6479.4966,4341.5511,413.5570,-108.1710,6840.5377,4700.6352,-1081.2928,-3242.6708,5193.6138,0.0000,2317.0524,2622.2536,0.0000,-2737.7200,6512.2315,5644.5843,-3392.8337,-5185.5341,6100.0683,-1398.8012,-5792.6548,-2899.8240,-3519.1604,4352.8527,3095.1667,5286.9205,-2372.2076,3418.4945,5720.1564,749.8631,1765.5427,-5240.1591,84824.1360,55033.6251,77549.8895,75277.4989,66749.2416,68494.1534,72004.5502,74300.1717,-596855.3919,-632216.0908,-614465.5073,-603707.9083,72670.9870,-599513.1802,4501.1737,-54.1708,5439.4486,5086.4409,-4598.6681,5512.4734,2674.5134,-4098.7153,2596.2171,-4897.0536,2544.7929,-807.6324,892.0849,-4047.2964,-4661.3647,5260.2029,1198.2321,6639.7131,572.9769,2861.1531,-1124.4893,-745.8395,-294.1141,4417.1962,4879.8018,5496.4595,1528.1361,5352.4432,2073.0948,-1943.5917,3383.0519,828.7820,-1636.1998,-4576.0963,-3879.5954,-1366.3133,-6409.0914,-4612.5723,-3897.6897,-4530.2383,5523.9408,45.1130,-6739.9510,-4749.1685,5216.1580,0.0000,-5263.3260,-2054.7593,-2763.8022,1620.7089,-5375.3184,-2445.0990,5492.3649,-192.3197,-3596.1719,1147.1486,1436.6695,5212.2461,4140.0033,4427.4613,224.6430,2506.3844,-1657.5640,4461.8572,-749.6223,-2271.9583,-2529.6659,5265.2036,2055.6863,-461.5326,-6469.0060,-4831.8007,-791.8642,-4887.4389,5437.1663,-3201.3144,-4316.6807,0.0000,-5407.1344,4063.2711,0.0000,-3223.8197,1012.2205,-3374.3946,5071.0439,4350.0250,2260.7895,3108.9994,3080.1376,1724.6879,-4344.5851,4034.3080,-1177.5441,2909.1453,1163.0772,2786.5831,1488.0931,-6299.6057,-486.5200,4150.7954,8555.4334,2585.1127,7045.2863,6594.1264,10824.1473,2582.7686,-3432.2266,5237.4540,5370835.3718,5350221.3185,5345687.1835,5354575.2846,5123.5476,5359679.9811,
300.000,1243.5626,5956.2296,-3983.1956,1173.6576,2989.9225,-3391.0499,-1399.9108,-4521.0481,-5479.3505,-76.0261,-552.7470,5374.5620,2469.1404,-2301.6980,1661.6037,1558.9277,6828.2598,-3638.2867,330.8156,674.1833,-6003.5970,-2081.4086,-2334.6623,1135.4207,5288.7093,-837.0049,-5283.4929,3546.2091,-6144.8839,-6539.5436,6315.2537,-5467.4787,-6084.1320,3357.2260,-4895.5947,-6151.8393,-165.9613,1851.9221,-2063.4485,-2999.7611,4831.3718,2584.7798,1252.4754,1713.2154,-4844.6649,0.0000,-3353.0221,-5410.1650,-5681.5767,-5239.1265,4839.8217,-2549.0163,685.0307,5999.0166,501.8324,-5884.7462,4564.1371,-4044.5299,-2251.7123,-1569.7096,1599.7909,-5423.1234,-5881.6970,-1096.4751,-1012.9090,2084.0269,4802.9274,2332.5345,1247.6809,5687.3222,3499.2344,3816.0302,1627.0660,2607.0804,-4072.4805,4295.9349,3138.2982,0.0000,4979.2695,-3190.4795,0.0000,4990.2105,3055.8927,-255.8616,1163.0431,-2883.7595,-924.1555,4781.4997,-3494.3384,5426.2265,-5556.5411,-1541.1354,-4569.0926,3922.5126,5677.3377,-3583.3711,4535.3327,4314.7386,6833.1343,-274.9580,347555.6511,369012.3579,357938.9124,356306.7284,356677.1241,358127.2577,364526.3551,360314.5778,131221498.8430,131239646.5913,131216673.8341,131211031.6956,361014.8920,131204513.1880,4916.0000,-3154.3507,2745.8909,3974.6408,-3084.6631,-3225.8120,-6616.3863,-712.3877,1265.3676,-4237.9001,-5834.7879,4098.3989,-6431.4760,-5791.5721,-4851.9705,-4835.7549,589.3946,-1427.6892,6841.5590,5142.1369,1895.1719,-5977.1919,6312.3720,4932.0959,2168.4864,4235.8244,-4518.3368,-3648.6559,3133.2951,-2269.0717,2489.7739,-4046.4691,-3255.8918,3797.3990,3988.5465,941.3676,952.7915,5051.5912,6086.4399,-4131.8004,459.8596,-6248.5747,-456.0232,-3910.9602,2247.6252,0.0000,-2388.9307,2156.0347,-3770.0562,-4518.6406,-1601.2900,-6454.2155,4239.9046,-2519.8360,6579.0052,1982.4413,4149.5454,-880.2438,-3488.1532,4801.0184,-6522.4002,-1722.4727,1491.6746,4852.6478,-6456.5971,6403.6829,-2437.0982,4750.0000,6668.7064,3105.8252,-1459.3700,-1875.1442,6623.9607,5015.8601,1099.6036,-2152.4723,5388.7360,0.0000,747.5402,3467.3014,0.0000,-4209.9013,5566.3214,5468.8502,-3999.1721,-5461.9811,6810.0097,-2872.7764,-4371.2768,-2112.1221,-2176.3289,4918.6759,3882.7977,3694.1870,-3512.6431,4356.7415,5119.8972,1976.4161,262.4511,-5121.7558,92138.6326,62843.1672,85233.8502,82905.2329,74341.7330,76162.1829,79603.1548,81941.9570,2272435.2072,2237854.4162,2255418.1421,2266212.5721,80301.4621,2269803.7297,4724.1360,-1577.2864,4880.8962,5504.6647,-5316.3122,5092.1256,954.9883,-5053.9430,3718.3567,-5473.3383,3692.7738,1020.7277,-654.6561,-3042.9819,-4665.7611,4509.4867,-348.6162,5722.8177,-972.9423,4593.2192,-2820.4196,-2488.5209,1513.4255,4712.7357,3787.6205,5384.3123,-268.0505,4634.6395,591.1636,-449.8650,1408.1005,-1412.0396,602.9301,-4683.2911,-2395.7868,-2758.4169,-6866.0959,-4175.7245,-2421.0188,-4757.8130,4992.7987,-1483.2647,-6793.1243,-5401.8907,4350.5525,0.0000,-5297.2594,-3608.1323,-1060.6541,100.1884,-4662.1816,-370.6921,5414.0171,1629.5011,-2044.7093,2840.5589,3090.5912,5499.2344,5536.5367,4706.7707,-1580.6247,3655.5505,-3279.3952,4613.1944,-2217.6375,-498.3920,-3981.0058,4435.6015,561.5304,-2225.6300,-5831.2920,-5442.7527,1026.8456,-3812.4310,5457.5606,-4989.6168,-2962.8943,0.0000,-4734.4251,5054.4401,0.0000,-1587.3367,2719.9481,-4262.4123,5495.6482,3012.2273,799.9348,4088.8351,4070.0503,3774.6398,-3514.1832,4605.7605,-2879.1016,4274.5673,-674.0711,3860.4896,-323.1859,-5073.2543,1057.7151,4655.9470,8415.2045,2437.8458,6976.8271,6286.2347,10739.0418,2722.9929,-3641.7129,4642.7545,5370017.2439,5349318.6403,5344773.6267,5353392.6854,4992.1421,5358974.4443,
600.000,3259.6226,4647.9108,-3469.3309,3139.8060,1008.9336,-5079.3762,-2569.8302,-3880.2417,-4194.6889,-2171.2475,-2286.6860,5629.4696,895.0859,-3960.6234,-323.4647,155.2948,6540.1109,-4866.6680,1817.1410,1403.7467,-4643.0304,-3030.4815,-916.5526,3154.2846,6388.8573,1106.0041,-5754.0865,2785.0644,-5283.9890,-6803.4010,6621.5915,-4553.1137,-5372.1145,4885.6349,-4288.1037,-5047.5813,-2143.3301,3784.1016,-928.3745,-4597.4049,5603.9345,915.2673,3188.3365,-452.3222,-4758.0377,0.0000,-4719.0045,-3815.8431,-6292.3527,-5975.8077,4921.5805,-3034.2198,2761.1888,4776.8637,1771.9543,-4479.5589,4721.4000,-4346.1196,-2374.2984,535.7893,213.3335,-5138.3024,-4491.6283,1025.4529,-2476.7703,3170.2139,3027.1705,4073.4264,2691.3307,5531.5800,4188.7104,2363.8795,2666.7583,4200.1880,-3695.3844,2868.4270,4502.0478,0.0000,5866.5166,-1131.7269,0.0000,4230.0277,3758.1290,1744.6173,-994.8849,-4278.1346,583.6559,3091.6993,-4482.0381,4171.8756,-6495.9872,612.9560,-2848.7370,4191.9055,4565.4452,-1577.5454,5154.9316,5291.0908,6327.1938,-2354.5580,345440.7824,367530.8740,356278.1290,354683.0385,354891.1563,356403.5498,362687.4753,358693.4545,131144155.3886,131162876.7814,131139504.6403,131133796.2907,359229.2100,131127090.3644,4205.1050,-4211.5661,4568.5227,3044.3081,-4009.9936,-2245.8184,-6269.7586,1348.3095,2898.4650,-3655.6233,-4794.0994,2744.1487,-6524.2622,-5427.8612,-5527.7364,-5967.5961,-944.3820,-2605.9701,6225.0778,3457.2456,2884.7376,-4635.2101,6062.0430,4197.5019,1024.5322,4942.9094,-3343.1298,-5292.0572,4372.5809,-782.0982,1933.0348,-3910.3331,-3370.7021,2324.6896,5177.0572,2476.7892,-150.5912,4623.2858,6769.1469,-2724.7399,-1272.3936,-6242.4891,550.3613,-4162.4219,3971.8515,0.0000,-752.5344,3115.3445,-2724.1178,-3184.4402,-3408.2822,-6000.9896,4190.9121,-3394.2124,6669.2884,2958.6413,2416.2542,1259.6561,-1426.5071,5228.8119,-6102.7673,319.5026,2598.7745,5197.9344,-5444.3107,5809.3052,-3329.7125,4619.7173,6174.9152,1533.6232,-3142.7183,-3497.4443,5740.8804,4847.6265,3171.1846,-884.8033,5071.1522,0.0000,-852.9713,4024.4790,0.0000,-5212.6361,4059.2389,4800.7068,-4267.1191,-5210.5464,6855.3544,-4103.7328,-2533.1511,-1142.2681,-654.3577,5049.1786,4268.3979,1719.4524,-4276.6099,4892.4006,3991.6891,3048.4541,-1276.3084,-4550.1172,99407.0939,70622.5771,92879.9504,90498.0399,81898.2900,83805.3893,87163.1989,89434.5304,5140800.1444,5107010.5035,5124381.5549,5135228.7729,87895.6887,5138191.4685,4442.0587,-2930.7368,3787.4611,5324.8727,-5442.2497,4124.3749,-871.4995,-5442.4528,4408.8917,-5463.1363,4444.9674,2734.7265,-2130.9153,-1713.4809,-4171.9355,3247.1173,-1856.9910,4194.9506,-2414.0248,5833.6154,-4210.1033,-3949.2885,3156.4552,4501.2280,2277.0725,4689.9704,-2035.8546,3411.0077,-954.3799,1091.9484,-717.6595,-3502.6336,2777.2691,-4283.4385,-634.8517,-3838.8758,-6592.6302,-3268.4215,-677.8655,-4487.1605,3935.4047,-2852.1421,-6120.0181,-5466.4471,3011.1659,0.0000,-4708.8833,-4761.8554,757.6419,-1431.1482,-3445.8378,1743.1035,4752.5377,3259.0055,-271.9956,4216.0339,4409.0914,5186.8905,6339.3102,4477.1996,-3214.2076,4384.0036,-4545.0964,4239.1886,-3445.0696,1332.8874,-4960.8701,3126.4258,-996.1491,-3743.0318,-4577.8060,-5466.4616,2733.8776,-2309.1990,4886.9053,-6243.9794,-1288.1910,0.0000,-3551.4345,5500.7732,0.0000,235.5145,4133.4786,-4696.0425,5324.5389,1343.5867,-747.1362,4628.5480,4622.5259,5422.1626,-2306.7786,4680.9467,-4232.9852,5172.3241,-2431.7666,4504.0107,-2098.5786,-3308.6945,2487.9984,4662.6128,8274.7230,2290.7300,6904.5853,5974.9734,10650.8266,2869.1166,-3846.5372,4073.6264,5369193.9824,5348416.1487,5343864.0985,5352236.6307,4860.7326,5358268.7671,
