sl_100_86400_20290102 Coordinates.csv
2029/01/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:33 2024,
Start: 2029/01/02 07:47:00.00, Stop: 2029/01/03 07:47:00.00,
TIME_UNITS,STARLINK-5280 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-2082 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-3826 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31522 - X-Coordinate,STARLINK-11124 [DTC] - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-5995 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-30079 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-5844 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-3750 - X-Coordinate,STARLINK-31850 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-31881 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-31186 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-30175 - X-Coordinate,STARLINK-4023 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-5999 - X-Coordinate,STARLINK-5582 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-2465 - X-Coordinate,STARLINK-5284 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-6182 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-4251 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-32162 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-3988 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-2082 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-3826 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31522 - Y-Coordinate,STARLINK-11124 [DTC] - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-5995 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-30079 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-3750 - Y-Coordinate,STARLINK-31850 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-31881 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-31186 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-30175 - Y-Coordinate,STARLINK-4023 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-5999 - Y-Coordinate,STARLINK-5582 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-2465 - Y-Coordinate,STARLINK-5284 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-6182 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-4251 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-32162 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-3988 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-2082 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-3826 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31522 - Z-Coordinate,STARLINK-11124 [DTC] - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-5995 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-30079 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-3750 - Z-Coordinate,STARLINK-31850 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-31881 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-31186 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-30175 - Z-Coordinate,STARLINK-4023 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-5999 - Z-Coordinate,STARLINK-5582 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-2465 - Z-Coordinate,STARLINK-5284 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-6182 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-4251 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-32162 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-3988 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1292.7651,6799.5002,731.7479,3108.0034,-505.9964,-4906.8452,-4002.5580,-2603.6105,-6341.9144,0.0000,1564.8110,0.0000,-5215.2593,-2036.1017,-1585.0036,-3512.4226,4986.4134,-4606.5704,1156.1590,3796.8585,-5244.8801,-5794.7674,-4445.8027,-630.5400,4142.7588,7.4595,-5621.2772,5030.0182,413.4801,4985.0806,-4436.0769,-3328.6059,-2646.4854,-4409.4976,6658.2512,-812.5589,-2480.8254,1022.2444,6091.3120,-630.9806,3218.6057,-5158.1889,-6559.5247,-6448.7498,-2850.3768,-4009.7885,-655.7397,-4735.5950,419.0301,-5825.7371,-5881.2041,-6409.4366,4832.0210,-4196.2294,-4273.1457,1225.8358,2173.8946,-5907.3498,-3749.8654,4725.6445,3800.3788,-4211.5462,-177.1819,-3797.9968,2278.3114,-6177.8589,-4455.3866,3596.8031,5568.3610,-4944.9516,0.0000,5926.6423,-1040.8193,-2532.9323,-5436.4781,-6568.6474,-812.9349,-2749.3691,779.5874,-3482.8424,-3951.0510,3409.9115,1222.6771,4616.9729,-4457.5319,5914.2499,-902.7795,88.7201,6450.6667,-4574.5789,1444.4942,4648.8738,586.4492,1436.4454,-4498.8310,695.0022,6728.1351,1829.1998,1229.6791,-18.9182,31755.0590,15339.1950,31118.7202,30696.2751,24335.3030,24740.0022,22197.6249,25253.6248,-152306162.8473,-152356187.6155,-152328620.0276,-152324124.1566,25226.1763,-152321072.1549,3967.8154,502.3088,4168.5727,-2533.1825,5888.6195,-4682.2746,2362.4511,-6148.6848,-479.5071,0.0000,-6711.9433,0.0000,2682.0512,-6262.7781,-4829.1921,4127.4018,3519.0706,-4984.7358,1762.5352,4034.0820,-3031.1163,380.2117,-627.0267,-5072.8418,-3512.1389,6740.6663,-3671.8319,409.5829,5549.6748,1191.0445,1156.6353,-5518.6872,5953.9633,231.2887,1832.4044,5047.2420,-4760.0755,6063.1424,-3292.8827,-6549.3546,-4387.6165,-3289.0916,1983.5041,1406.0810,-4804.5321,-5063.7707,5356.6365,-980.4366,5881.6197,3202.2504,-3293.9272,2270.2506,2722.1752,3053.3127,-2690.9176,-4429.4518,-5310.1037,422.3337,-1970.0705,2885.1176,4716.4172,3803.6281,6425.4228,-5699.3863,-989.5535,2472.6313,2528.5285,3415.2174,-1066.2712,4570.2530,0.0000,-3599.2052,6629.2375,6024.9261,-2801.3026,-1421.7253,-2470.3271,-4677.4386,-2240.7878,1169.2183,-2294.9301,4986.3825,3047.6914,-4597.4062,1320.2506,3610.6089,5898.4979,-6396.9550,-2124.1700,2629.4213,-4536.8384,-4060.5441,6582.3469,5461.5472,-2826.8329,-6348.6162,-1483.4293,-4394.3011,-1788.0326,-4762.8900,-359216.3177,-357550.5041,-354203.2374,-352198.2327,-346472.6566,-348498.6667,-355655.2642,-353199.4575,-101178564.2230,-101191060.9722,-101177701.5151,-101193914.4461,-353646.3489,-101188877.8635,-5483.7176,-1239.4916,-5443.8741,-5684.4955,3487.0615,-930.4536,4751.4084,634.4483,-2696.6529,0.0000,825.4849,0.0000,-3654.5219,-1075.5198,4696.2323,-4241.1662,-3397.1624,374.4874,-6617.0377,4205.3559,-3381.8004,-3521.5451,4842.9728,4618.7851,4094.3709,-1131.8283,1746.6849,-4762.3324,-4097.7223,-4660.1763,-5160.3311,-2466.0383,-2198.9006,5301.2549,185.1251,4684.4360,-4403.8120,3002.6154,-136.2606,2223.7034,4259.5856,-2976.8427,2.6406,-1690.9002,-4130.3226,2133.2383,4306.8567,4894.5792,3405.9831,-1941.3873,1554.3607,-1203.4059,-4115.4839,4382.4334,4704.1086,-4958.4815,-3899.5172,3548.5627,5361.0313,-4161.3554,-3269.6501,-4019.3912,2390.8890,-1044.0642,-6499.3118,-1834.0461,-4635.2184,-4917.8623,-3940.4951,-1498.3816,0.0000,-21.6568,-1556.3482,1901.0964,-3261.6904,-1708.2425,-6445.5738,-4198.0196,6501.4335,5872.5448,4998.3612,3469.3508,5903.0618,-2381.2514,-5101.2510,-357.0618,-3451.3434,2409.8228,852.0242,4490.6232,-5072.2410,2339.0091,2087.5990,-3962.8829,-4198.5194,-2638.4341,-114.3646,5006.1140,6575.1885,-4961.5714,116288.1771,115201.3244,115426.3289,115716.8817,119475.1425,110780.8417,105332.1592,115491.4953,1194740.5542,1220644.9594,1221874.6397,1196266.0928,113784.1110,1204159.7865,
3600.000,-2386.0683,-6254.4249,-4793.9094,-4351.5297,-1398.2844,5313.4323,3004.7184,3906.8023,6588.6625,0.0000,-1072.7898,0.0000,1316.2550,3596.4306,2650.9696,2443.3099,-6446.6556,5500.8202,2904.3574,-4956.0975,6861.5546,6138.1698,5817.8394,3281.5197,232.1620,-2155.6652,1814.7427,-6936.3694,-3343.3205,-5922.1796,1502.4631,4716.4210,984.9985,5287.4322,-5851.7352,-1815.2404,5155.2989,-3273.8453,-3782.9789,1215.1397,880.4015,4828.6569,4353.4760,5132.2122,5041.5325,4946.4262,-3400.5791,3170.5367,-3435.7601,2699.7961,6106.9639,5058.8346,-6769.1849,2069.9714,5998.9704,-4287.3270,1831.5020,6477.0173,4729.2618,-29.8312,-6076.8683,366.0392,-2390.9850,5170.9409,228.7435,3073.5809,2666.0187,-6276.7717,-6082.0202,1626.9641,0.0000,-3645.9475,-1397.9960,-894.9175,6890.4350,6595.0322,4493.4861,4183.7382,-118.3193,-1407.4482,6647.4943,-2510.3029,-3651.8496,-1123.5020,1316.2671,-2721.9850,-2348.7664,2525.7303,-4716.5501,3232.0480,1896.3098,-2354.8594,1730.6910,-3703.4221,3709.3738,1982.3324,-4821.1377,2548.4527,-5760.5430,3981.3210,122979.1090,101988.9346,118099.3142,116503.3890,111584.5681,112361.2400,109900.4261,112671.5519,-120821998.9917,-120873444.9305,-120852032.8427,-120832443.7578,112795.7097,-120837551.8563,-5606.8400,1730.5165,-2477.7631,5132.9163,-6663.6816,1313.6213,-5928.0299,3574.1933,-1165.2660,0.0000,5566.4764,0.0000,-3919.8268,2485.6837,6396.2659,-6428.1859,-2612.8831,2028.3637,1911.0504,-4862.5741,1007.3037,-2643.4400,-3117.4972,5997.4682,5326.6398,-4301.0975,3047.7671,-11.4606,-2471.3404,2400.3563,-4565.9839,4627.6602,-6386.5570,-3683.1226,843.6484,-1542.2653,1689.2841,-2560.6771,4627.1863,3447.6526,5272.4116,-1192.8698,-3243.6634,-3798.8856,1427.4952,1012.6282,-4177.3788,-3281.4446,-5874.1409,-4562.1645,1692.8704,-3491.4998,-1352.2114,-6305.0780,-936.7488,5161.7091,4815.6694,-2317.6427,-2572.7891,-1231.4292,-3210.2716,-2485.4021,-3629.9941,3804.6188,4707.6294,-3520.1204,-5842.8828,-2521.1977,3257.1072,-5137.2550,0.0000,4818.0028,-4552.9817,-4319.0087,697.1554,-811.8940,-254.2173,350.5967,-3256.0371,1334.7381,-158.0799,-1406.4072,1888.0479,5076.5849,-4549.7652,-3809.4638,-3403.6572,3471.8530,3411.2928,-5770.2974,1567.1850,5317.6241,-5894.9311,-1845.9924,-2141.0555,3883.8732,2851.5613,3873.3254,2149.7284,2383.2618,-339343.4574,-342659.8629,-338475.4824,-336528.1859,-328993.1746,-332730.6418,-337635.5801,-336778.3816,-137163950.5944,-137186686.3250,-137166036.7321,-137181878.5298,-336402.1196,-137175122.8403,3200.2135,-2432.3339,4274.8637,1743.8538,888.3763,4101.0062,-323.4982,4108.9154,-1719.4008,0.0000,3990.8818,0.0000,5520.4089,5029.9708,-58.6471,164.1206,-609.9437,3432.0866,5997.6935,458.1835,-16.1996,-1200.5208,-385.2918,-907.7656,-4237.7044,4845.3759,-5969.0985,131.1209,5504.5204,2658.5544,4937.8566,-1993.0381,-2351.7063,-2493.5813,-3579.2497,-6526.9919,4319.8256,-5443.8602,3491.3368,-5917.8382,-4393.2225,4628.1328,4170.9452,-2376.1102,4549.8537,-4568.1914,-4333.2757,-5165.6581,357.2369,4445.0062,2764.9622,-3149.5417,63.5813,-1486.7582,-3299.6129,-784.1835,4633.9943,641.8549,-4226.9398,6805.5277,-353.9926,6466.6545,-5311.6465,-2607.2346,5101.2041,5065.4448,2527.9526,1724.3637,-197.9213,4294.7618,0.0000,3394.3560,4962.9274,-5192.6754,-207.6401,-1982.6164,5279.3247,5409.9800,-6117.4061,-6661.7013,-1331.0118,-6357.3888,-5380.1247,4581.4711,5003.8040,5113.3554,5499.6037,-5327.5657,3591.7481,-2089.0446,6489.5471,3119.7482,3196.9833,5504.4925,5230.3353,5345.3443,-4018.8996,-5137.1382,-3212.0290,5060.0921,115559.8187,113841.0258,114918.1816,112229.2184,118774.3563,113109.0590,103429.3895,110837.7491,1179138.0805,1200670.5245,1202295.0596,1177920.0441,112615.5692,1186256.3593,
7200.000,4215.9136,3401.9512,6817.2826,3915.4965,2915.6815,-4290.0245,190.6276,-3967.1494,-3843.1082,0.0000,-1239.8156,0.0000,2709.9478,-4328.7365,-2318.1984,-263.0912,5501.9189,-4382.7748,-3383.5430,3799.8259,-5887.9445,-2778.3848,-2443.0392,-4196.8724,-3918.1289,4627.8569,1667.5661,5227.6519,5974.8646,5092.3312,809.5011,-4417.5553,1808.9525,-4349.4868,3183.4274,5153.6924,-6638.1335,5373.6412,-180.7719,-3135.5002,-4272.7421,-3309.3199,123.6591,-1075.2656,-6316.1863,-4621.2869,6267.8346,-1650.3556,4836.4862,1379.1707,-4122.6016,-1208.8968,5587.3570,736.8410,-5899.8935,3110.4799,-5265.2288,-4061.2075,-4445.8143,-3061.9415,5775.2312,4122.8924,5160.1072,-5132.9327,-1016.1326,1301.2202,-480.9427,6450.9370,3776.9370,2641.1614,0.0000,-260.4854,4472.7535,4892.2970,-5706.4231,-4221.3155,-6756.0466,-5133.4720,-2825.8628,5991.3518,-5455.9280,2531.0214,5218.3348,-2931.2325,1162.1289,-1011.7706,5614.3031,-5249.7673,353.1363,-1176.4527,-5547.8805,-2701.9887,-1690.8996,5704.2005,-2442.5772,-5041.4825,697.0350,-5794.4447,6601.5531,-6642.5177,205592.0636,182611.0279,197778.0485,192430.7277,191752.2702,194593.6548,190186.5321,193774.5344,-81097960.3740,-81147451.7572,-81133536.9264,-81102277.5536,193352.9751,-81113685.2913,5313.7355,-3899.9355,956.2689,-4786.6172,4099.8803,3114.9647,4948.5449,1752.9729,2781.0041,0.0000,-2173.8037,0.0000,5026.3877,2992.6154,-4578.9017,5585.4371,577.8108,2501.1461,-5768.9100,3166.9478,1379.6263,3721.2125,4180.3904,-4274.1939,-5456.6185,173.9516,1181.0120,-322.3924,-528.2072,-4589.2251,6676.0522,-1276.4559,4000.7275,5009.9631,-3954.3259,-1196.2510,1157.4432,-1475.3011,-5076.0749,809.6824,-5144.3334,5305.6471,4200.5961,4896.7079,1767.6129,3607.6736,2428.3280,6378.8117,2851.9321,5318.6066,1371.1588,4041.8313,-591.5951,6243.7789,3585.7675,-1300.2718,-3704.8712,3383.9116,5199.3929,-3203.6001,255.4331,2117.3318,-73.0485,-144.1046,-6831.5657,4523.3239,6784.6503,1174.0666,-3975.7799,4698.3096,0.0000,-5070.3057,1193.4131,1506.3527,1705.5043,3215.5605,1214.8730,3548.3123,6001.2870,-563.9261,2101.5176,-3120.6543,-4294.5318,-4826.9681,6588.1460,79.8995,623.9415,362.4471,-4089.8294,6646.4059,320.8470,-3015.0307,1337.9481,-1707.5096,5997.4664,-714.5799,-4103.2698,-3177.8176,118.8946,-319.8361,-296644.8834,-306883.8299,-301368.0240,-299870.5881,-290367.8158,-298931.0848,-298303.7474,-297473.4103,-163747089.7168,-163780683.9077,-163755454.5249,-163762117.2044,-297812.1136,-163759383.2082,1178.5265,4598.1897,-321.8350,3162.9683,-4680.3063,-4335.1225,-4449.1878,-5122.5578,5007.9233,0.0000,-6479.7658,0.0000,-3889.4809,-4106.7918,-4659.8808,3995.7640,4246.8759,-4560.8285,-1868.4964,-4904.4668,3388.0879,4942.1920,-4506.8370,-3424.2578,1093.0528,-5030.2006,6621.8466,4533.5375,-3429.7663,968.8975,-1540.5479,5131.6465,5279.8747,-1931.3454,4676.2668,4486.6124,-1668.1517,3968.3285,-4712.6034,6138.6500,1755.4974,-2680.4911,-5418.1945,4600.0074,-2290.4178,3444.7761,1593.9236,2001.5576,-3867.9015,-4218.1776,-5390.5961,5453.8384,3999.1078,-2594.1657,-227.0187,5851.8611,-2583.8631,-4455.6665,10.7149,-5326.6982,3725.7852,-5182.0287,4510.9055,4640.5636,-790.3288,-5050.9074,1183.0360,2388.2916,4178.9850,-4308.3584,0.0000,-4727.1049,-5103.8983,4479.0961,3532.7741,4453.2743,-1049.9085,-2845.5693,2008.8008,3436.7729,-3439.2030,5688.0988,389.4588,-4030.6538,-1683.8626,-6868.0041,-3950.1704,4358.5589,-5483.1071,-1593.9947,-4180.0139,-5222.1328,-6592.6745,-3482.4172,-1973.9983,-4671.9890,5480.4276,2027.9558,-2114.1450,-1742.4557,114676.3815,112428.7119,113781.6801,110112.8792,117632.7595,113447.3614,102155.9797,113124.6140,1164020.8581,1180598.2358,1182046.2618,1162404.3343,111435.7677,1168377.1884,
