sl_100_86400_20291125 Coordinates.csv
2029/11/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:36 2024,
Start: 2029/11/25 07:47:00.00, Stop: 2029/11/26 07:47:00.00,
TIME_UNITS,STARLINK-3184 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-1953 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-31559 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-31926 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-30850 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-31016 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-1490 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-3629 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-5839 - X-Coordinate,STARLINK-31123 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-1071 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-30794 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-5211 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-2485 - X-Coordinate,STARLINK-1697 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-3853 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-2461 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-3554 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-31304 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-3736 - X-Coordinate,STARLINK-30114 - X-Coordinate,STARLINK-2317 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-4487 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-30831 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-1244 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-1953 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-31559 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-31926 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-31016 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-1490 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-3629 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-5839 - Y-Coordinate,STARLINK-31123 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-1071 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-30794 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-5211 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-2485 - Y-Coordinate,STARLINK-1697 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-3853 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-2461 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-3736 - Y-Coordinate,STARLINK-30114 - Y-Coordinate,STARLINK-2317 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-4487 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-30831 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-1953 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-31559 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-31926 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-31016 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-1490 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-3629 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-5839 - Z-Coordinate,STARLINK-31123 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-1071 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-30794 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-5211 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-2485 - Z-Coordinate,STARLINK-1697 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-3853 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-2461 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-3736 - Z-Coordinate,STARLINK-30114 - Z-Coordinate,STARLINK-2317 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-4487 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-30831 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4037.0010,4015.9970,5331.0786,-1996.3050,-4081.0129,-3482.8120,5781.7396,5474.2394,5017.4678,4619.7974,4815.6160,-3308.3639,-2220.7618,6418.0747,-5891.7521,-2365.7723,2328.2823,3080.8669,5140.4751,-5768.9323,1052.5516,5950.4506,-1875.7153,3619.7442,617.1138,5455.9752,-3805.3743,-6284.3176,0.0000,-3186.5462,2379.6006,2578.2474,-1253.8961,0.0000,4391.8116,5120.7832,2979.8590,-6264.9662,2492.1600,-2485.2658,6182.5120,5217.7448,-3632.1155,6017.0624,5694.0889,2471.9543,-4795.3518,0.0000,609.1754,-2769.1200,0.0000,-4054.1152,-5347.2901,-4716.6020,-3926.5733,3786.3244,-5342.5908,-6878.3549,4575.4419,-5037.2441,4147.2469,-4009.7912,5516.5320,-2724.8845,4260.8377,4880.7586,5085.6100,-4672.5672,-5727.6991,-236.6795,-3055.6224,-1858.0598,557.5243,2982.3375,-4288.7914,977.0701,-3823.0954,-4725.6852,2626.2349,-669.0518,3841.2311,2388.0460,-4403.9101,5480.4555,441.0041,-2859.8561,1953.3927,1733.3626,1373.7771,3050.6834,-856.9138,-1634.0292,-3289.6843,-4782.6328,-3643.5275,-3563.5332,2657.6728,5636.9092,4510.6147,591.1275,-108204.4758,-133603.0623,-121416.8514,-119069.7759,-119661.5242,-121375.6954,-127418.2421,-124246.3487,75000196.2151,74974635.4765,75006104.8622,75006618.7262,-123808.0009,75005913.8568,-2062.4611,-5442.0628,747.6590,-4835.6404,3170.3953,5386.4885,849.6853,-1028.0935,38.8629,-5064.3910,-3264.5531,4168.8338,-6097.2717,677.4238,-3357.3327,4400.0957,-5931.0323,5359.9712,-4584.4024,221.9578,-5400.7574,-3304.7514,-3881.8417,2447.6549,-4880.8738,-4170.4482,-5685.6199,2690.5344,0.0000,4223.6583,-3964.6541,-3595.3538,-6471.7604,0.0000,-1154.3004,-3333.5124,-3461.3215,2829.1658,-5285.9362,-6353.8077,-2929.9114,-1304.9091,-5287.8589,-3405.3298,-2692.0849,-3859.8754,-1761.4980,0.0000,6111.3025,5360.1313,0.0000,-3437.4871,-1681.6386,579.3502,4192.9666,1710.2227,696.0562,181.8399,-940.7483,1224.6353,2118.5471,-2198.7530,4103.5447,3410.2590,115.5805,1502.6488,498.7832,3665.9085,3343.0220,5853.3619,2842.1072,4615.4630,-5413.7965,3236.4079,-4382.6361,-4269.7675,-5009.2656,3080.0260,-5314.3682,-5629.0503,4291.4887,-5934.9194,-3341.9590,3246.6327,-4581.5980,3850.6016,5210.3420,-1760.4663,3738.2672,-4944.9057,-6674.1629,-6352.7881,-4084.9119,-1013.9711,1501.6698,-3584.6002,-4935.4226,-2993.3497,-1869.0681,-4108.5198,-352461.0169,-332567.8399,-354984.9760,-352058.1740,-343526.0020,-345437.6975,-349179.7020,-350313.3946,254912144.9450,254921187.1404,254883486.8539,254882780.6307,-349780.2634,254893626.3217,-5124.6126,-1396.6065,-4341.3129,-4360.0133,-4637.6389,2475.5086,-3745.9076,-3682.9814,4630.0826,889.3688,3744.9368,-4466.1772,2085.2443,-2102.9898,-845.6943,-4656.4683,2181.7762,-3078.6021,-566.5640,3723.4008,4220.5423,596.7300,-5328.3432,-5267.1030,-4890.0324,889.8223,-862.5315,-957.1563,0.0000,-4500.7555,-4701.1248,-5307.8760,-2045.7638,0.0000,5117.5964,-3271.1667,5168.9559,-253.6967,3295.9411,894.3475,1106.1032,4376.9652,-2571.2978,574.1018,2839.7523,-5205.4968,-4695.9449,0.0000,-2479.5695,3386.6339,0.0000,-4473.7382,-4025.0265,4978.2577,3683.0250,-5475.2902,-4219.3584,595.0902,4982.7615,4566.5777,4966.5617,5143.1288,-186.1432,5321.4412,5139.0650,-4614.5965,-4645.3808,3508.2154,-2071.8223,3645.8430,5452.5133,-4717.8187,4216.2707,-5265.7934,3182.0577,-5202.6865,2749.6544,-3797.2475,3232.7364,3972.2152,-3786.9238,-2428.7427,3975.8096,2403.3524,5122.7274,-4781.1086,4096.2268,-6505.0510,5304.2874,3774.0832,-782.6932,2217.1982,-4463.3555,4837.4359,5728.8560,4592.3653,4094.2677,-2753.1951,4858.2064,5471.2830,135316.5800,131718.5868,136531.3900,135173.2345,139982.6330,132413.7494,125648.8791,132675.6181,-117023243.6467,-117039768.0254,-117029006.1306,-117023493.8965,134312.7309,-117016782.2430,
3600.000,6590.9851,-2307.8146,-6765.1085,4297.9259,910.2673,1343.1775,-6678.8788,-1010.5331,-4166.7593,-2361.6821,-3675.0383,-530.2741,4496.8094,-4119.1820,5474.1929,-1712.8069,-168.1743,-4772.9308,-2794.7872,6462.3112,1849.3146,-3046.3731,5190.1104,-6468.2490,-256.0186,-3434.7473,4216.0147,4527.2618,0.0000,-641.6569,433.1877,1712.0677,2777.9981,0.0000,-4659.9644,-1524.1845,1323.8153,3872.8377,2178.3544,3619.5872,-4583.6610,-2838.2855,4998.1425,-4467.6116,-4769.1598,-497.4627,5452.6073,0.0000,-3505.4075,-1181.1345,0.0000,-324.1398,4570.2971,5613.1478,2826.3109,-4940.1413,6032.1700,4932.2142,-1413.1773,4440.9843,-6673.0872,4219.7710,-5178.6379,-1524.8670,-2291.8846,-3382.3837,-4536.6126,629.7458,6082.3305,-1634.6111,606.3876,-279.8588,1552.1436,-6296.6136,6307.2084,2478.5301,4107.1341,93.2891,178.4834,4025.1372,-5886.6034,1087.2479,5088.9289,-6566.8354,2573.2242,-2257.6504,-4265.7795,-195.6708,-5888.8092,-981.5857,2668.0340,3761.8043,5544.5394,6606.7992,5598.3288,6331.3175,-357.8446,-2395.1585,-835.4450,3441.4076,-17714.3631,-45485.0710,-31568.2452,-30813.5722,-28285.7878,-30789.8558,-35496.5703,-31830.5002,6444013.0110,6414217.9272,6456752.6865,6456745.0574,-32285.3207,6449863.7875,-458.2733,5788.4470,1343.6146,543.8347,-5644.7120,-6612.0036,1792.2895,4038.0474,4295.0814,5882.3861,5845.5915,-5451.6848,4741.6621,2873.1055,-40.9231,-5926.4572,6113.9956,-4822.3648,5542.9633,-2271.5390,6532.5050,4039.0948,609.3594,100.3357,6920.1552,5361.7576,2916.9003,-4426.5374,0.0000,-2291.4082,6576.0178,4702.0338,5848.9982,0.0000,4682.6814,4827.9858,4632.3950,-3745.5407,3419.9004,4721.2086,4547.9937,4610.4706,4406.0589,471.9976,4941.2642,6539.2906,-2175.5872,0.0000,-1878.1136,-4931.5645,0.0000,1027.9273,-2506.1953,-3663.4229,-6166.5327,2571.4900,-3227.2056,-1931.3171,4552.4271,-4778.6468,264.4159,-2335.6081,-1595.9472,-4862.5459,4903.5367,2786.8316,3639.4852,-4100.5385,-945.2915,-6685.4421,-6077.0274,-6788.1738,6708.4330,-1559.2446,2807.8217,6038.8738,1156.4558,-4120.8472,6706.4109,3273.9829,-3554.3531,4158.8267,-1294.7000,-773.6283,6091.6550,-4114.4514,-5438.4826,5560.8329,-1156.5575,6838.2346,4882.9934,5630.2312,375.1577,-1455.8225,-3666.3855,2500.1961,6832.8229,4545.5768,4463.8934,4943.6448,-367483.5415,-355348.7321,-375360.8246,-372111.6310,-363046.8222,-367693.4257,-368587.9205,-369219.5767,265669974.6404,265670660.4557,265641311.0709,265643931.8209,-369771.8263,265652537.3409,1758.5003,-2980.6530,467.0302,5239.7927,3922.2018,1330.7677,539.1656,5207.4790,-3310.4721,2751.7404,-528.5392,4257.6372,1940.7958,4553.6206,4077.8099,2908.8932,2820.5160,-1288.8666,-3042.0057,566.3875,-1455.0618,-4596.7962,4418.0855,2213.9600,327.5178,2716.3516,4600.1510,-2752.7247,0.0000,6516.0746,-49.6218,4752.0882,-2395.6192,0.0000,-1811.3778,4718.6292,-4949.8190,4264.6898,-5355.9453,3449.9849,2514.5376,-4350.0913,-1836.5125,-5290.7165,785.0742,2242.0531,3680.6680,0.0000,5283.1524,-4719.2489,0.0000,6850.0385,4507.8683,-1593.0132,789.9091,4014.1725,-14.0009,-4437.7135,-4906.9954,-2299.9866,-1361.3847,-4923.1064,4224.1174,-4640.9518,-3927.7395,5292.6025,3707.5498,-5520.2064,-3214.7057,535.6918,-3161.4041,897.3928,-206.7305,2224.1171,343.5215,1882.1475,-5399.7459,5394.1628,792.7235,-4596.3046,-450.0841,5310.4224,-4351.2446,1628.9517,-1950.6618,4868.2522,-136.3246,4165.5330,-2850.0815,-608.1247,-3868.5605,1454.8083,4052.5405,-1277.9925,-1920.2970,-645.6422,-1220.6144,4667.3466,-5193.0364,-3320.5368,134151.9915,130687.1920,135947.4646,132308.8452,139381.0034,135086.5559,124333.7613,135163.6573,-117017262.7865,-117033159.3162,-117015521.6300,-117010227.0621,133502.4741,-117008369.5547,
7200.000,-5816.7789,-1109.2804,5205.0349,-5665.8670,1794.4494,1729.2887,5125.6841,-3128.3986,2203.6943,-1321.7361,1206.7137,3656.5933,-5051.4719,497.3770,-3331.7365,4368.0144,-3031.8838,4585.1283,-1072.1362,-3938.8480,-3763.4653,-1735.1568,-6608.3790,6110.3721,-109.4782,-282.6458,-4064.7801,-719.6576,0.0000,4915.6096,-2873.2863,-4600.6765,-3730.3176,0.0000,2989.6722,-2292.3864,-4420.2625,570.2846,-6142.1578,-4091.2685,1005.2547,368.6500,-4540.8025,-669.2722,1794.0395,-1005.2216,-4921.1819,0.0000,5336.5093,4888.4926,0.0000,2620.2443,-3106.6807,-4178.6420,45.7764,4771.9439,-3553.2923,-1154.9189,-1182.3307,-2623.3431,5588.6239,-3926.6034,3406.6370,4352.8221,48.4280,1876.2807,3119.9500,3604.2733,-2025.9485,2948.3738,1212.8818,1966.8422,-2888.3273,6439.3575,-5860.3818,-3968.1979,-4087.0186,4203.2023,-3135.6440,-6468.1342,5219.5791,-5016.9684,-4397.6336,4509.1577,-3908.4886,5703.3402,4666.8262,-35.3024,6002.3602,-1331.1081,-4154.8231,-4816.7951,-6240.3335,-5402.2433,-5195.5485,-5680.5482,-1794.7392,-1416.5057,-2185.8336,-5287.3267,73207.1406,45622.5520,60397.7605,58192.1325,65002.4397,61335.9604,58204.3934,60658.3797,-62567379.7286,-62599084.5017,-62549586.2067,-62553821.6446,61364.1184,-62561917.5168,2165.1871,-4107.3328,-2667.7192,3132.3430,6647.5910,5123.6134,-3603.3811,-5646.4545,-6454.6802,-4922.7042,-6108.4832,5701.3753,-780.6610,-5874.8401,4119.4212,5146.6121,-2688.9582,1857.0222,-4941.0471,3403.1069,-5403.2901,-4069.5913,1765.1180,-1882.7407,-5348.2812,-5111.0117,1543.1490,5024.7611,0.0000,1329.3124,-3571.2908,-5012.9807,-2422.7501,0.0000,-5486.2690,-5652.2616,-5072.7942,4197.1572,-927.1419,-591.3764,-5067.9378,-6714.0939,-1210.1986,921.4111,-5397.9153,-6541.8094,4865.9104,0.0000,-2962.0658,3775.4368,0.0000,3725.7872,5800.9106,4668.5421,4954.3827,-4938.4049,4041.8272,4089.9840,-6617.9179,6237.0040,-2087.9659,5473.3183,-2495.2528,5266.1618,-6604.9179,-6156.2500,-6144.6616,4341.8686,-958.7378,4433.8541,6641.6954,5527.3366,-4843.4372,-174.7326,-8.3888,-4694.8379,3345.2988,4563.2420,-4301.4802,-644.4557,1042.1079,-1598.1029,5012.2773,-2543.5771,-5090.3689,3516.6669,3253.7147,-6934.6819,-1316.2347,-6136.2303,-214.3496,-2595.8510,2748.6294,2875.3756,3522.3587,-262.3144,-6272.7770,-5608.4135,-6183.6554,-4257.2586,-359846.1668,-355271.5517,-371928.4766,-366295.2970,-359145.7882,-369255.1696,-364317.5675,-366725.4427,258309176.5902,258300972.9864,258284712.7291,258291147.1751,-366207.4024,258292684.1271,2862.3651,5429.8603,3673.8857,-2106.2539,-877.6119,-4256.7787,2968.9357,-1705.5182,-459.1423,-4676.9409,-3035.1231,-1541.5414,-4520.2504,-3365.1672,-4319.2967,994.2649,-5388.2429,4807.8601,4700.6473,-4494.5312,-2201.2041,5196.6988,-390.0251,2419.3799,4405.3534,-4671.9117,-5354.4764,4666.6039,0.0000,-4725.8251,4725.4773,-1188.4956,5265.9812,0.0000,-2810.3395,-3292.4182,1544.2504,-5423.8382,2538.6810,-5505.8291,-4628.0799,1707.9557,5056.4227,6835.5929,-3934.1409,2055.4644,-459.8636,0.0000,-2571.7155,3117.1036,0.0000,-5249.7107,-2074.2396,-2868.4911,-4705.7975,174.5909,4213.0933,5436.4293,1233.4947,-1433.0624,-3302.8209,1435.5601,-5432.8184,883.4778,-1033.9428,-2434.0742,-396.1800,3966.4400,6561.1185,-4401.8785,-1302.7772,3533.7681,-3963.3521,2349.1096,-3672.2464,2891.4581,4398.6100,-2783.8521,-4166.4352,2385.0527,4367.0433,-4371.9952,1398.9941,-4433.5032,-2521.8549,-969.1942,-3937.3149,542.4736,-2524.7705,-2948.0788,5335.0108,-4253.8287,-947.8391,-3157.3457,-3011.1757,-3799.8386,-2394.7480,-3857.7653,2120.8824,-1104.7947,132963.4742,129667.7571,134696.9959,132277.7922,138367.6295,133651.5224,123631.7793,131121.9384,-117010665.7243,-117026378.1108,-117000862.2305,-116996372.0240,132680.9253,-116999916.6093,
