sl_100_86400_20290522 Coordinates.csv
2029/05/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:48 2024,
Start: 2029/05/22 07:47:00.00, Stop: 2029/05/23 07:47:00.00,
TIME_UNITS,STARLINK-31390 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-4105 - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-4437 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-4396 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-31339 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-32235 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-1021 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-6341 - X-Coordinate,STARLINK-30472 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-4520 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-31241 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-1480 - X-Coordinate,STARLINK-1224 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-5697 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-3137 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-3965 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-4105 - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-4437 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-4396 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-31339 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-32235 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-6341 - Y-Coordinate,STARLINK-30472 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-4520 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-31241 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-1480 - Y-Coordinate,STARLINK-1224 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-5697 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-3137 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-4105 - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-4437 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-4396 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-31339 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-32235 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-6341 - Z-Coordinate,STARLINK-30472 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-4520 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-31241 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-1480 - Z-Coordinate,STARLINK-1224 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-5697 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-3137 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3204.3397,5004.1294,4209.7289,948.1063,-5497.4387,436.1694,-748.5168,-2114.9320,2136.1126,340.2327,1278.0750,6657.2191,6327.5770,4318.0427,-3864.3011,5048.0402,4939.4734,-4056.0012,-487.9744,-6532.9595,1796.4120,-1711.9929,-4171.5566,-3924.4750,6889.6668,-1294.4092,876.9797,4056.8975,-5151.6244,-6028.7546,-2153.4969,-4774.2022,4059.3621,-503.1693,3418.1065,1450.3989,-1223.9290,-5241.9158,-4524.5477,6643.1649,-2887.4497,4531.4741,-982.1597,6740.6972,5771.0604,5871.7498,1329.5783,-6099.1998,-6068.8230,-4223.1704,-4371.7704,2374.9570,3130.1396,-5533.8217,-3063.1113,5073.1501,-4552.6089,3528.3427,5414.4194,3622.5150,-3226.4756,6755.5617,-2554.5204,39.4415,4915.5603,5136.7498,1734.5918,-6608.1337,-3999.0015,5068.7345,1394.6308,-4862.1591,-4224.0036,1118.6410,1297.3459,0.0000,-5432.6163,-378.7795,-3073.8173,1867.3832,-2874.0155,4840.7405,3121.5319,-3234.4382,1466.5805,-6564.2096,-3753.9630,4254.1991,-4216.6670,-281.3724,6518.0569,-3738.4862,-2435.0867,1548.4560,-1556.3091,3001.3112,-2046.1917,1351.5650,4368.1601,1852.5045,349518.5293,370328.6478,359441.2090,357779.9552,358304.4482,359694.6528,366205.8960,361827.8951,131236107.4971,131253662.4052,131231083.9588,131225475.7530,362640.0070,131219199.6886,-2917.4792,-386.1009,5351.8746,-4925.9305,3740.8276,-5009.8481,-6491.2071,4441.1500,5266.3341,-5146.0313,4029.5830,-759.6456,-432.8780,-4313.2804,-3680.6162,763.3257,1306.3947,1191.5837,-5402.0499,-659.2094,3845.8722,-6419.2341,-2856.9439,4074.2717,505.5330,4868.4512,6709.4804,-5486.5409,-2174.3985,1450.6661,4007.8468,-2814.4418,752.5347,5401.6670,-3813.8887,-4860.0013,-3963.9226,-4250.5614,-2340.1865,-1585.3749,3739.0724,-2670.8069,5230.2279,1372.6994,-2864.2255,-3029.8219,4049.3322,824.0686,1559.6891,-2964.7382,-5063.8349,448.5487,-5672.8667,-3378.4637,2971.6357,-4521.2314,4452.8419,-4330.5770,4184.8083,-5803.0670,-4758.1075,-1158.2485,-3664.2513,5664.6465,4835.9923,799.7599,-4117.7190,1704.7669,2560.8648,324.5275,6547.3113,-2708.9588,237.0411,3670.9724,5708.5405,0.0000,365.7243,6408.6552,2911.3801,4810.6843,1347.8040,1025.9833,-5633.0189,-5192.4930,4909.0789,2035.9671,-5708.6586,-2467.5992,244.3520,-4859.9677,2080.1160,1409.8770,4317.5773,-6516.5596,-6747.1505,-4529.8953,-6541.6463,4084.8744,3986.8692,-6457.8520,84824.1360,55033.6251,77549.8895,75277.4989,66749.2416,68494.1534,72004.5502,74300.1717,-596855.3919,-632216.0908,-614465.5073,-603707.9083,72670.9870,-599513.1802,5283.5333,4603.2602,-1189.8061,-4574.0739,-1764.0545,-4592.2245,2223.7086,-4845.9453,3874.3420,-4612.7288,5458.1400,184.6290,2721.7598,3068.1957,-4370.1383,-4708.2906,4662.6008,5270.1052,-4329.2705,1955.0763,5386.1791,1810.7045,-4722.9934,-3687.0248,481.8503,4698.4016,-1012.9687,1090.2834,-3905.7559,-3060.7539,5167.2321,-4176.6382,5510.1590,-4280.2816,-4577.3399,4714.3217,-5421.0845,-1413.0473,4637.8692,-24.9383,5025.4435,-4516.6936,4417.1962,813.6940,2593.0130,-2051.5515,-5415.0369,-3169.5704,2800.4252,-4579.2894,-1655.5049,-6511.2415,-2434.1028,2176.2624,5418.4600,1237.2825,2213.6534,3739.5972,-500.4576,1212.7698,-3890.1166,87.5613,5244.6460,-3914.5841,310.2057,-4560.3248,5253.0442,-1240.1189,-5049.8428,-4831.4306,-1992.7479,3943.8292,-5384.2752,-5804.0265,3683.7749,0.0000,4335.5986,2562.8252,-5527.7180,-4628.4116,-6252.7463,-4804.4600,-2175.7625,-3101.1108,-4760.6416,828.3277,-268.3001,-4845.6809,-5420.9796,4945.5537,-1057.1634,5656.2720,4619.3215,964.9583,169.1555,-4211.4098,-907.1691,5399.8180,-3416.2062,-1627.1620,8555.4334,2585.1127,7045.2863,6594.1264,10824.1473,2582.7686,-3432.2266,5237.4540,5370835.3718,5350221.3185,5345687.1835,5354575.2846,5123.5476,5359679.9811,
3600.000,4982.5588,-3635.2102,-4364.4501,3571.2829,2161.1499,3762.9844,3364.5528,181.2157,-6.0219,3312.4414,-5069.1540,-3944.1837,-3390.0459,-72.3782,4191.8940,-5560.0628,-5142.1461,1155.4326,3415.9589,4047.4307,-5589.8193,3181.3801,4109.2976,-1040.1512,-5957.1794,-888.6260,-3336.8122,-2284.2429,3506.6656,2693.8684,-123.1490,6794.2341,-4883.4943,-1619.3868,1177.4649,2438.0676,5372.6069,5669.5205,3846.9952,-4414.1393,1335.1647,-3078.5738,-3112.4836,-5560.0582,-4832.6935,-4559.4055,-5156.4151,6320.3650,5442.4211,5601.1275,4359.2201,-4391.5759,467.8336,5059.7630,1059.5740,-2114.3240,2097.5368,-1956.4694,-5574.0090,-1777.0765,5016.6590,-4657.5021,5941.5563,-3151.3461,-5082.8192,-5942.7624,890.9725,5493.8998,3502.1450,-1589.6184,-3429.5442,6803.8434,4636.2745,-3222.4955,-4085.1144,0.0000,6469.8002,-1206.2558,878.3748,-5318.1010,-984.4711,-6642.7791,-486.7950,4001.3039,-2401.6734,4206.3859,4303.0967,-277.8308,2927.2156,1002.4741,-6408.0067,-1021.6693,-1801.3914,1408.9010,3446.8312,-420.1412,3915.5177,-5041.7619,-5013.8037,-191.3847,316203.2624,343813.3650,331140.6670,330616.9054,328507.4650,330825.5317,335773.9158,333824.5352,126942473.5865,126965840.3999,126938200.2935,126930311.2133,332753.5376,126924565.7725,-1448.6370,4702.7924,-2476.4175,2719.0680,-4108.1881,5195.9748,3951.8831,-6771.0089,-6709.4790,5556.4482,-3523.3711,2831.9798,2693.8694,4131.4413,-699.1910,2929.3957,2745.1096,-5285.9894,2443.7154,-1956.7168,-2905.3869,3398.3137,-1517.5128,-3977.8661,1770.6148,-6758.1053,-4288.1891,5683.2248,-2202.8599,-3275.4612,-6575.7393,448.5929,3293.2973,-6704.7243,4197.0146,5485.2444,3020.1807,2517.0308,-2071.5628,3047.8766,-6544.9164,5830.2000,-4498.0992,1321.9654,4894.7270,4920.9432,-3581.5243,-2583.8554,-4067.3500,-1054.3104,1830.8545,3257.6155,5137.0773,-578.0092,-6170.0972,4513.2908,-6072.7033,6338.5463,-1062.2245,3988.6467,1153.8912,2706.4766,2629.3526,-2670.0649,-2689.1376,2724.8906,6437.2335,-2971.4140,-5683.6690,1793.5239,-4168.1279,5.4115,-4248.5145,-5823.6426,-5571.8634,0.0000,-2491.7332,-6573.9146,-5948.0051,-3655.8394,-3419.9837,1386.9455,6493.8332,1132.9286,-6550.7221,-3843.9013,2997.8081,4498.5796,-4558.9761,6858.2715,277.3166,1252.9001,-5916.4740,5854.7151,5029.2540,6749.6557,4986.5700,-3777.5614,464.6313,6332.5899,168886.0492,145997.4712,166527.1519,163653.2850,154761.8905,158476.6699,159923.6357,159726.3991,33472828.4164,33447457.4362,33462488.0271,33473799.0082,161110.9388,33470244.3135,-4462.0260,-3339.1973,4741.3731,5078.7642,5063.8606,2269.9240,-4560.1421,1309.8264,1539.8208,2436.3544,-3117.9361,-4627.0285,-5385.5214,-5449.4668,5418.6978,2937.0595,-3742.9399,-4065.6869,5507.7618,-5177.4125,-2737.9532,-5081.4528,5339.1094,5342.0199,3045.8176,-1053.8181,4145.4307,3191.7519,5406.2156,5447.0861,-2071.1601,1314.3072,-3589.3573,329.3206,5292.0771,-3472.2999,2915.9156,-3013.4459,-5341.9571,-4233.8944,-1758.8179,2123.7787,-4247.6175,-3923.6194,964.4660,-1691.9663,2819.4692,-1128.9113,987.7890,3871.6297,5001.2223,4263.0062,4600.8147,-4569.4761,-2923.6713,-4787.5079,2044.5033,1111.2090,3847.3710,-5406.7402,4640.2419,-4245.1619,-2322.5887,5493.7109,3812.9687,2234.4056,-2341.1632,-3015.9124,1838.5667,6573.9758,4413.1533,-567.9727,2689.3493,1996.1608,-421.8752,0.0000,-704.2689,1774.3507,3491.2429,2511.5994,6027.3041,1198.5710,-1949.6697,5440.6698,379.5286,-3939.7563,4376.8619,5214.8171,4211.0413,-520.8882,-2611.5765,-6748.0986,-2789.8478,3080.8611,3275.9615,1205.1708,-2762.6935,-2854.0830,4601.3639,-2766.1647,6856.4801,828.3219,5953.1740,2770.0726,9602.8839,4533.8070,-5645.2760,3809.7690,5360691.8030,5339402.8887,5335014.9136,5342149.6718,3546.4414,5351204.2754,
7200.000,-5331.7316,1367.5985,3976.9684,-6589.5397,2438.3311,-5682.9208,-5637.2816,1405.9433,-1539.6163,-5266.7225,6389.9914,-1231.0964,-267.0058,-4446.9614,-4252.9782,4657.3662,4253.3015,1192.7645,-6039.2416,-411.8917,6480.5551,-4674.0539,-3861.5417,5397.3595,2930.5818,2368.6977,5332.9605,-1230.4378,-1610.8993,1182.6644,1747.0002,-6301.5458,4381.2895,2878.3800,-4915.0928,-5001.8512,-6443.7385,-4092.3285,-3013.4202,-145.6807,313.5108,1014.9935,6020.7475,2806.0392,1965.2459,1230.5811,6289.8806,-3669.2173,-2253.6660,-5529.7544,-3816.1188,5354.9370,-4339.2819,-3349.4960,569.3526,-2253.2875,2073.6553,-1286.9513,4115.8580,-2130.0969,-5994.4877,331.7680,-6473.0084,5962.3688,3936.9672,4808.1882,-2475.4167,-1939.3129,-2035.1280,-1233.6951,5342.7737,-5430.8274,-3408.0027,3135.5973,5216.7103,0.0000,-5026.5566,2822.1511,671.2048,6603.5988,3239.8106,5456.1915,-2893.8321,-4485.5469,2084.2362,-315.6356,-3951.3065,-2942.3883,-1541.2304,-1056.3026,4064.3083,5779.9158,4522.4235,-4445.4503,-4878.1188,-1995.3718,-4913.4488,6229.7081,4504.3145,-2320.9493,263310.4199,295263.5434,281769.3528,284304.2830,277733.2873,281727.4747,284495.9053,280328.5307,113953873.4733,113980114.7043,113946850.9632,113934776.5553,281688.1416,113935000.9457,4267.0629,-6661.8732,-1911.6595,-522.0179,4083.5140,-3285.9098,-403.6309,6027.4843,3043.9677,-4300.4444,2343.4695,-4533.1427,-5145.6840,-3494.8685,4556.5581,-5113.1086,-5441.1021,6636.7473,333.3456,4938.4921,1354.1899,893.8874,5100.1193,3217.1597,-4146.2491,5571.8508,178.0105,-4027.7459,5984.9257,5181.4625,6219.3306,1723.4083,-5276.8128,4988.3974,-4167.0312,-4798.2938,-1392.9022,1032.8975,5650.9956,-4234.7613,6366.3090,-6675.2507,3098.5740,-4330.2539,-5353.9722,-5223.0756,2283.6528,3505.1805,5020.9677,4068.6413,2676.2052,-4392.5576,-3710.9514,4724.8464,6725.8718,-3840.7724,4527.5346,-4316.4189,-3116.4789,-1604.1248,2316.2549,-4208.7830,-1061.0928,-353.6209,-1330.4057,-4734.3401,-6096.6606,3846.2856,6140.6764,-4800.5878,809.2949,2567.3681,5613.6038,5468.3439,3314.3168,0.0000,3471.7896,3824.9132,6906.6819,1760.1872,5584.1864,-2769.1700,-4158.9532,3329.3929,5205.0080,5157.0304,1707.4758,-5827.6126,6692.4841,-5398.6071,-3124.6800,-671.7367,4883.1050,-2240.0235,-1380.4419,-6031.7303,-1324.3185,2588.2328,-4549.7939,-3649.7869,241667.5464,227278.2087,244927.3545,239665.4483,232540.6757,241529.3185,237298.4356,240322.3228,65273172.9188,65258613.1318,65269388.9468,65278703.8824,239211.1761,65270124.4921,389.7518,-477.0318,-5325.6184,-1535.3084,-4974.0778,1790.8198,3957.8812,3041.9446,-5987.2175,1252.2940,-1216.5840,4773.2550,4586.6958,3830.7331,-2956.5794,567.7682,492.5585,-545.0206,-3401.5300,4726.1169,-1826.7847,4968.9034,-2632.8250,-2470.6409,-4715.3319,-3307.8136,-4286.3837,-5486.0169,-2844.7198,-4426.1835,-2411.7477,2318.9515,-705.0530,3801.1295,-2373.6238,97.9856,1749.0001,5439.4386,2547.9259,5348.1086,-2663.4366,1547.2856,1428.9098,4613.5524,-3974.7839,4354.1643,1618.8334,4693.2737,-4112.3525,-650.2029,-5080.4483,478.4303,-3913.2284,3630.1200,-1467.0176,5270.6509,-4554.2737,-5002.5281,-4524.1014,6403.7450,-2618.8375,5391.4870,-2136.0507,-3425.9274,-5518.5828,1487.2612,-2099.7572,5423.8011,2467.5655,-4958.6550,-4425.5580,-3249.6659,1917.7383,2929.7453,-3123.2828,0.0000,-3354.0275,-5029.3411,524.9797,1124.3071,-2736.1377,3163.2311,4519.2857,-3981.7381,4165.0747,4599.1780,-5316.0241,-2244.9437,-132.3270,-4247.0855,4641.1697,3759.9419,-1311.3822,-4591.1056,-4725.1331,2606.5014,4669.4268,-1518.2692,-2374.3617,5378.4228,5124.2674,-903.3278,4215.6433,992.7014,7963.6528,3590.0944,-7225.1705,1506.6497,5349913.5868,5328621.3068,5325109.8751,5333149.1083,1968.9152,5342708.3550,
