sl_100_86400_20290304 Coordinates.csv
2029/03/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:52 2024,
Start: 2029/03/04 07:47:00.00, Stop: 2029/03/05 07:47:00.00,
TIME_UNITS,STARLINK-31955 - X-Coordinate,STARLINK-31603 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-30497 - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-30786 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-32087 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-5584 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-30606 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-31502 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-2455 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-1606 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-4425 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-2346 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-2564 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-31335 - X-Coordinate,STARLINK-30223 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-31657 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-6051 - X-Coordinate,STARLINK-1994 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-2541 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-5236 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-6341 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-6367 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-3794 - X-Coordinate,STARLINK-31665 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-3914 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-31603 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-30497 - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-30786 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-32087 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-5584 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-30606 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-31502 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-2455 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-1606 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-4425 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-2346 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-2564 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-31335 - Y-Coordinate,STARLINK-30223 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-31657 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-6051 - Y-Coordinate,STARLINK-1994 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-2541 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-5236 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-6341 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-6367 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-3794 - Y-Coordinate,STARLINK-31665 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-31603 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-30497 - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-30786 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-32087 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-5584 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-30606 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-31502 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-2455 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-1606 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-4425 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-2346 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-2564 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-31335 - Z-Coordinate,STARLINK-30223 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-31657 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-6051 - Z-Coordinate,STARLINK-1994 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-2541 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-5236 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-6341 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-6367 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-3794 - Z-Coordinate,STARLINK-31665 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-3676.9285,1181.9669,-5382.6230,4485.6005,6249.5578,-5909.5293,-4793.4015,4708.1619,-5773.0653,0.0000,1931.9408,-1391.2179,3289.3902,-3359.3013,4564.2475,-6262.5890,-1777.1098,-3929.5180,2499.8687,-4300.2882,-3872.2587,-4261.8560,-3492.2480,-141.8449,-4546.4539,-3658.6529,-4161.2215,-4472.6337,-1134.1216,32.1336,-834.6606,-836.7819,-4539.2256,-3895.3919,4009.2770,1089.1717,-1246.0038,-804.4369,-1571.6410,-4559.5804,3757.7956,-2031.9143,4833.5977,-6517.2732,-2333.0515,-2388.1277,-4255.4182,3948.5701,5553.3725,5729.7121,304.8664,-5452.8060,-3794.1881,311.1308,-828.4663,196.8190,-2381.5195,-216.6175,-688.4126,1244.7972,2667.3673,2249.1059,-119.0477,16.1899,3445.0585,1653.2038,3730.5399,-3288.1578,-4944.2473,-5639.4785,5458.3147,4801.3798,-3841.3284,0.0000,-2701.8826,-4032.1623,3801.0901,279.6016,-971.2520,6401.3671,-2992.8589,-5101.2268,-6158.4309,-2443.0399,-37.7920,-6617.3713,-3544.7053,3388.8320,3655.4015,3880.5372,-1425.6132,3790.7935,3394.0552,0.0000,-4844.0975,-4126.7568,6672.6517,5713.0355,-2502.4442,-125180.9032,-126707.5295,-124856.3009,-127089.2747,-135264.0305,-133289.5316,-128400.9979,-127250.9911,-5873649.7990,-5872761.2028,-5890655.3303,-5882145.8674,-128581.6797,-5879940.7577,0.0000,-2778.1125,-5036.5075,781.6047,2250.6168,-345.6382,265.6963,-2844.5466,529.2603,-116.7874,0.0000,-6502.2366,5153.0621,-5460.2440,2791.6909,3118.2390,-1214.6201,6082.5994,5671.6057,6425.1904,4820.7421,5290.7159,3608.6571,2778.8071,-5634.8136,-5020.9384,4153.7740,102.3912,-3317.3440,-6717.3563,-4206.6692,5927.7087,6810.8196,2995.6041,-3636.1901,-3063.3455,-6755.9385,4522.1344,4590.0745,-6059.7114,2039.3584,5540.6967,2540.4083,-4922.2416,-1593.6414,-1845.4974,4795.3293,4135.8231,-2206.2228,620.4513,-638.0159,6566.8850,3482.9498,-2189.0644,5941.0023,5413.0624,-5752.7605,-4507.3211,-6146.5453,5653.3916,6153.4266,6382.5136,3472.8480,-5384.1238,-5209.1651,-5200.8465,-5618.2726,-3615.5267,-3869.8916,-3236.5246,850.0798,2497.0209,3507.8010,-5741.7781,0.0000,-3727.6229,1905.8663,-3582.0469,5146.6152,4193.4281,2490.5043,-2960.3759,4003.7817,-2293.5032,5946.3208,6613.5831,-1926.4997,-2395.4607,6016.6550,-4546.9368,-5021.6804,5641.2223,-4634.9491,-3681.2923,0.0000,4716.5786,-400.4829,-1410.1999,-2161.4053,6362.2700,-305914.4464,-321347.6757,-318001.1892,-317154.1620,-319668.5650,-320471.4697,-326175.9623,-321551.2284,-106725061.2021,-106694691.2630,-106723225.5456,-106715775.2751,-322552.2957,-106709173.4532,0.0000,-4993.4934,-4618.3240,-3981.3405,4755.7780,-2986.7637,-3373.6850,-4031.0809,-5061.4468,-3866.8986,0.0000,1223.1449,4250.1455,2680.0599,-5359.2280,-4134.7624,2699.6949,-2876.3993,727.4968,267.7577,2484.9070,-2144.3050,-3952.1627,-5283.8571,-3994.3360,1518.1419,-4132.7357,5407.4668,-4107.4706,290.7074,-5273.4445,3367.6083,724.2303,4055.2024,4053.3848,-4692.4203,-70.3409,4736.6615,-5097.2013,2919.9521,-4645.0758,1222.4139,6125.9417,-404.8127,1641.6508,6270.0124,-4156.9923,-3567.2290,-5209.7684,-3982.2836,3664.8747,1790.4036,2488.2371,5372.0392,-3240.5090,-4216.0514,3786.6040,-4700.3710,-2606.5300,-3936.3391,2965.8318,202.2983,-5496.3007,-4376.6875,-4510.1137,2654.9950,-2990.6031,-4596.9126,4558.7585,3364.3337,3768.0313,3484.0324,-3459.0505,-552.8229,0.0000,5107.2318,5236.5890,-4505.9271,4570.9237,-5453.9166,-813.8503,5376.6039,-2286.5286,-2158.4977,-2185.0338,1152.1644,829.2129,-5431.7109,468.6651,3696.1334,-2578.6664,3568.4954,-3449.5717,4656.6322,0.0000,1386.8596,-5505.7625,-1052.2804,-3243.7963,985.0143,-107766.4272,-109153.6969,-107703.8369,-107743.0995,-103779.9027,-112281.3427,-117974.9167,-108734.0941,-2760154.8338,-2778222.2000,-2786550.1678,-2776503.0536,-109475.2939,-2771352.3266,
3600.000,0.0000,6627.6692,2269.4435,2276.4730,-6785.9318,-3884.5151,2486.5886,3886.4191,-3055.2347,6877.8229,0.0000,-161.1638,-1979.4655,445.7396,1855.9829,-6628.7607,6788.4946,1762.9344,1077.3801,-2240.8261,832.7419,2401.8533,-289.3852,2265.7651,3154.8588,4162.8328,2727.7626,3071.3637,5182.0965,3440.1678,4819.4017,-966.1490,-894.2541,3885.5525,6313.9529,298.8640,1061.8867,-1879.3452,-3450.8077,3992.3858,2079.2679,-4906.6910,-2658.8298,-2359.1219,4694.8670,5985.5974,-2496.9002,3492.7538,-3346.1197,-6333.4732,-6173.4845,-2604.2369,6231.7980,1798.3503,-3414.6839,-3229.3046,2935.9854,5682.6345,2519.1491,-3134.8601,-1695.5756,-3614.6941,-5717.8730,3875.8451,2452.3213,753.6740,3587.3866,-1441.9742,5806.2288,6742.7772,2052.5079,-6245.4839,-6422.0233,4900.0453,0.0000,5985.0045,638.8522,-2976.5413,-3688.8284,-2474.4074,-5223.0187,5306.8209,3876.6803,6733.0795,-1633.7750,-2113.1270,5502.6283,6252.6001,-4675.6085,416.0388,-26.1514,-1440.4303,-1940.4244,199.1327,0.0000,1573.7605,4744.2823,-4185.2959,-2124.1408,697.3440,-45960.3455,-40845.7815,-39426.5970,-42113.1274,-51166.5928,-47334.7790,-44539.6374,-45194.4417,22029438.5470,22027269.1533,22019600.3786,22028389.5258,-44105.3543,22023018.5049,0.0000,733.0189,6058.9599,-4800.7242,-520.3970,3281.4761,-3232.3251,-1451.5654,3480.3075,-99.6490,0.0000,6131.9335,-6425.4249,5093.9622,-6105.2297,-1910.1784,-1056.6403,-6405.9205,-5672.8635,-4648.4757,-4377.5582,-6031.9092,-4134.9049,-6069.1617,2687.6926,4372.8277,-6341.1451,-4601.9832,-795.3801,4772.2257,2594.8144,-6725.0075,-5862.8156,-5549.7766,2112.6426,4410.4623,5259.4320,-6392.3421,-3217.3624,5598.0083,-5723.0128,-1968.2264,-2501.2420,4870.5274,-979.8418,1513.1624,-4786.1941,-5942.4250,5630.8490,2535.0867,2824.0497,-3622.6981,-1237.4100,-1985.4374,-5798.1225,-4217.1480,2932.0446,2700.7667,5598.1660,-4107.0777,-2612.3349,-4466.2360,-960.7107,3768.1079,6402.0040,4061.1978,3422.3778,6340.4170,108.8844,797.3635,-3576.3628,-2664.3860,-2282.0227,3142.9346,0.0000,2817.4712,-4924.2179,6181.5429,-2273.2208,-1125.4731,-107.3175,-1078.0934,-5206.6298,52.9356,-4737.3201,-5156.5893,1372.5287,-222.2793,-3488.3639,4137.8699,4256.5287,-6679.7478,6632.4960,6075.3746,0.0000,-5210.5243,-3648.0626,2831.0066,3638.8222,-6031.3408,-328155.4936,-347689.4262,-341012.6803,-341285.5065,-341502.4711,-342821.4157,-347372.5650,-345508.8194,-104561486.5753,-104528727.0533,-104558245.8371,-104548188.6958,-344218.3108,-104544606.5100,0.0000,1290.0624,2481.8876,4133.1111,-1259.6488,4704.6127,5439.1742,5474.5133,5146.0140,-993.4836,0.0000,3139.7585,-1215.1041,-4664.6728,2642.3020,85.6077,900.8679,-2074.0465,-3852.8317,4569.4308,-5302.9927,-2326.8266,5426.7628,2401.7878,5514.6843,3417.0218,101.6285,-4016.4416,4502.1063,3440.2549,3928.3737,1032.6573,3522.0878,417.1822,747.6312,5271.7968,4240.3101,-377.4758,5030.2055,691.6032,3057.0755,-4292.0119,-5908.8837,4290.2533,-4978.2147,-3187.7011,4088.2609,-621.5726,2146.8016,709.8145,788.9353,-5157.5258,2778.1995,-6402.3215,-766.3131,4407.2405,-5510.4441,2900.3291,-2634.1578,4594.4790,-6212.9240,3848.6752,3688.5128,4339.1241,640.8037,-5386.5105,4305.8859,2401.5709,-3601.8825,451.8397,-5464.0254,1436.4350,-924.0934,3750.9499,0.0000,-1905.0760,-4774.7694,678.5816,-5367.3557,6382.9023,4525.2501,-4179.9804,-2265.6304,-1582.3760,4568.9231,3736.2712,3993.9262,2925.1512,-3730.7737,-5523.4361,5355.2053,53.5465,-6.1539,-3155.9029,0.0000,-4251.6780,3402.5250,4690.9243,5471.7830,3290.1143,-109288.4359,-109273.8038,-108306.6446,-111226.3324,-104550.4977,-109954.5864,-119856.7731,-111175.3796,-2753704.3563,-2763269.0217,-2780315.3830,-2772023.7631,-110665.0850,-2763255.6402,
7200.000,0.0000,-5724.1729,-4389.4917,1117.7988,6123.0369,881.0749,1218.6308,-2796.1848,1600.1724,-4507.4461,0.0000,-2597.4616,4109.2105,-4352.1543,-346.0672,5618.6362,-4713.5242,-226.1053,2709.6401,2373.6559,3439.3564,740.7462,4467.1136,-777.5745,-5929.2385,-2667.1729,-600.9934,-1623.1800,-4999.8474,-5023.2317,-6657.8715,2641.0431,3270.6653,-830.4347,-4453.3142,-3834.8732,-3920.3924,3521.6997,6397.3127,-4992.7625,578.5950,4733.2508,5749.5162,-1804.9849,-1720.1897,-6545.0136,5847.8645,-1055.7232,1842.8194,4337.9137,3243.8488,4988.4557,-2430.5706,-987.5880,4811.8273,6193.0044,-5861.3125,-6871.1261,-3912.8386,6142.7459,3373.6135,4143.7053,6790.0911,-6472.7827,-3552.7238,-5196.9402,-6520.9652,-765.2445,-6155.3087,-5099.8485,1576.6026,4072.6462,5040.8931,-5042.4017,0.0000,-6278.8020,1905.7121,980.6543,6355.1718,5909.4876,2647.6260,-5788.0519,-330.3869,-4741.7822,5525.8509,4149.3962,-2241.9659,-6494.4956,5076.7435,-4520.7105,-4422.1247,3651.2550,-676.0010,-3010.6278,0.0000,2643.0071,-4077.2047,15.6395,-1888.7928,2314.4660,36616.3139,47386.2924,48492.7322,44235.8282,35751.6454,44949.2891,41846.2668,43909.8509,48406102.9273,48400048.2762,48401723.0141,48407359.7079,43049.9889,48399034.0397,0.0000,1284.5986,-5239.7193,6608.8589,-1080.5708,-5872.1000,5809.1840,5387.0610,-6402.9736,595.0295,0.0000,-3295.2205,4719.2303,-3873.7610,6681.2713,-132.3017,3177.8240,3810.2135,4365.9973,72.5142,3553.7078,4389.6916,4239.5920,6578.5544,256.3474,-850.8134,5611.2970,6627.7123,4300.7029,-501.5125,-685.4312,4208.7374,2548.1249,4948.7394,1144.3540,-5203.7931,-1595.4185,3617.8050,1915.9164,-2792.6460,6741.0041,-2762.8621,3216.1980,-3802.7470,4273.8599,-1502.7060,3354.0264,5228.8528,-6234.9842,-4348.7948,-3774.6641,-631.2703,-883.7050,5844.0509,2369.3422,2476.6898,18.8439,-629.5774,-901.1028,2093.0738,-1749.3549,404.0758,-902.4612,-1826.8013,-4645.4020,-2175.1922,268.6057,-6779.4001,2961.2317,2202.3517,5838.6029,1012.3980,-293.9310,891.6830,0.0000,-1117.7078,6519.0376,-5812.8795,-328.9057,-672.3092,-3374.1513,3639.0893,4409.2718,2584.8069,2141.7451,391.2267,1113.8753,1892.9849,-559.6587,-3533.3608,-2932.1527,4472.8004,-5946.6895,-6113.7634,0.0000,4639.9628,5474.6552,-4394.5216,-5093.8558,3489.5100,-330411.2676,-350413.7680,-342488.4170,-346264.4543,-341766.2778,-343663.0929,-347201.4857,-342544.3545,-95229597.0531,-95197126.5356,-95221739.1735,-95208041.1384,-344147.9211,-95211868.0339,0.0000,3412.1741,1148.0379,-688.2911,-3043.3453,-3583.9065,-3337.5704,-3238.2467,-2121.1199,5245.6291,0.0000,-5474.9011,-2740.0170,3721.5202,1725.1810,3994.6185,-3968.0267,5809.1596,4654.7803,-6478.4834,4836.2243,5257.0736,-2976.2957,1969.9178,-3537.5343,-6354.9957,3970.4368,-352.2539,-2090.0923,-4590.7863,794.3873,-4752.4622,-5521.1307,-4575.5042,-4879.4454,-2382.3135,-5382.7572,-4368.8019,-1757.3725,-3883.4809,829.1071,4025.9223,2191.0582,-5485.1802,5140.4051,-1787.8427,-704.5583,4401.7587,2291.8861,3044.1656,-4692.0247,4589.9945,-6444.0261,3601.5297,4124.2224,-1803.8250,3622.7719,650.6199,5326.2165,-2408.8559,5808.0127,-5531.4637,593.0704,-1704.3236,3629.3270,3768.8724,-788.4169,1232.2474,-35.7297,-3935.5003,3189.6089,-5534.3575,4659.6887,-4673.4145,0.0000,-2594.5225,1120.1184,3567.9679,2644.2337,-3587.7174,-5430.6840,-88.1908,5253.9809,4310.2820,-3315.7661,-5268.8381,-6476.9012,1409.3349,4662.7808,3844.2564,-4335.2233,-3657.5725,3442.7282,-637.6260,0.0000,4365.8417,925.1638,-5324.7534,-4279.7493,-5499.5674,-110818.7928,-110314.0172,-109529.4368,-113026.6703,-105733.2239,-109986.7154,-121088.9827,-111665.3529,-2747865.2765,-2748323.6724,-2773194.1963,-2763798.6622,-111842.8044,-2755151.7898,
