sl_5_5400_20291121 Coordinates.csv
2029/11/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:19 2024,
Start: 2029/11/21 07:47:00.00, Stop: 2029/11/21 09:17:00.00,
TIME_UNITS,STARLINK-5274 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-31897 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4170.1255,-747.2759,3932.9540,-4612.0047,-4181.3189,186856.9279,169283.9642,183297.0060,185822.9257,185814.1405,183980.7225,177687.8302,180568.9876,76897678.7241,76865550.0338,76897710.5646,76895170.0112,181247.4810,76890827.7660,-4770.6439,5031.1398,1458.8809,4261.0002,-5354.9456,-337319.7251,-314773.6591,-332319.3943,-329571.1872,-321018.2996,-322805.4574,-326124.5382,-325617.0888,251352843.1358,251364426.4048,251324405.9219,251338496.1281,-326969.0968,251337344.6302,-2770.7484,-4600.4886,5247.3880,-2849.9040,329.9425,157897.0152,154490.7758,156961.3196,155620.8323,160417.0089,152833.3167,146085.0961,155776.3551,-117649424.7124,-117665253.4483,-117635635.8192,-117632035.7205,154747.0836,-117638012.3827,
300.000,2867.3223,1413.1824,4930.9502,-2951.9870,-5201.6070,194089.2142,175865.0349,190009.4246,192489.8277,192663.5800,190765.8274,184583.1140,187724.0370,71394819.8119,71362237.9763,71395266.3691,71391873.3704,188095.9593,71387950.0644,-4376.4933,4867.1130,-388.5104,4575.3407,-4212.0492,-333347.9409,-311019.6188,-328438.3937,-325655.8210,-317063.1604,-318962.3290,-322175.0568,-321873.9811,252973317.3998,252984320.8606,252945264.5006,252959859.0751,-323056.2050,252957897.5261,-4522.9560,-4621.0512,4547.5978,-4231.8939,-1222.8853,157949.4270,154495.5660,157037.8206,155478.9004,160483.1162,153147.0231,146050.6425,156122.4439,-117649139.3539,-117664999.7936,-117634723.1066,-117631669.6271,154779.5528,-117637632.1980,
600.000,1232.0181,3435.6772,5433.9393,-978.3678,-5696.4338,201235.6372,182363.9926,196636.0440,199060.1419,199426.5449,197462.5189,191392.4791,194830.1556,65857856.7857,65824835.8948,65858695.4457,65854399.0701,194860.0080,65850964.6553,-3578.9839,4261.4945,-2157.7987,4475.9284,-2628.4480,-329218.5144,-307129.1416,-324412.3262,-321598.1329,-312964.9118,-314989.9376,-318080.2212,-318057.6937,254473325.3053,254483740.6253,254445682.6822,254460716.7942,-318999.9358,254457982.7557,-5788.5686,-4131.9432,3314.7382,-5154.5032,-2637.2433,158001.0074,154500.2971,157109.9381,155334.6370,160546.1574,153465.9000,146020.6688,156371.9310,-117648848.5174,-117664744.7743,-117633813.5169,-117631359.8109,154811.9380,-117637251.7385,
900.000,-576.3310,5116.4911,5375.5114,1113.5752,-5626.9440,208292.7168,188778.0215,203173.9864,205529.8525,206100.0814,204067.6472,198112.8126,201862.6031,60289426.5194,60255980.8417,60290633.3544,60285389.5872,201536.6267,60282508.4726,-2475.1043,3269.8112,-3665.9294,3983.5585,-758.8464,-324933.3994,-303103.9941,-320243.0269,-317399.5183,-308725.4205,-310891.5656,-313841.9147,-314152.3349,255852150.2073,255861969.3801,255824942.4508,255840342.0153,-314802.1101,255836883.5200,-6432.5514,-3186.8031,1693.0684,-5518.2863,-3753.3650,158051.7762,154504.9709,157177.5966,155188.4169,160606.1587,153789.5282,145995.1428,156508.3609,-117648552.1623,-117664488.3804,-117632907.6334,-117631106.8536,154844.2394,-117636871.0041,
1200.000,-2375.6534,6285.5579,4747.5722,3114.6589,-5010.3075,215257.0205,195104.3434,209620.4154,211894.8719,212681.2742,210578.0558,204741.0465,208794.3897,54692180.9205,54658324.8966,54693730.7793,54687503.9195,208122.8546,54685233.4902,-1186.4850,1981.6230,-4761.8350,3152.0860,1210.9353,-320494.6244,-298946.0013,-315932.3907,-313061.2967,-304346.6173,-306670.7240,-309462.0884,-310139.1726,257109133.1714,257118348.5212,257082383.4240,257098065.8502,-310464.6115,257093940.7335,-6386.5063,-1889.4918,-127.2578,-5284.1219,-4445.6231,158101.7521,154509.5896,157240.7285,155040.7319,160663.1444,154117.3263,145974.0348,156522.8746,-117648250.2506,-117664230.6021,-117632006.0201,-117630910.2948,154876.4568,-117636489.9949,
1500.000,-3979.4173,6823.9094,3603.2607,4822.4520,-3916.3276,222125.1648,201340.2191,215972.5373,218151.0372,219167.2479,216990.5693,211274.1589,215597.6829,49068785.6665,49034533.9030,49070652.2706,49063416.1326,214615.7711,49061805.4588,154.0513,512.9848,-5341.8491,2062.4565,3082.4943,-315904.2911,-294657.0454,-311482.3709,-308584.6731,-299830.4954,-302331.1699,-304942.7599,-305997.8659,258243673.2887,258252277.4754,258217403.1751,258233278.4762,-305989.3855,258228553.3392,-5655.3787,-383.0647,-1932.6942,-4477.1600,-4636.3527,158150.9529,154514.1551,157299.2752,154892.2264,160717.1379,154448.4979,145957.3169,156415.1335,-117647942.7465,-117663971.4292,-117631109.2208,-117630768.6046,154908.5903,-117636108.7109,
1800.000,-5215.7065,6676.3083,2052.8118,6061.5572,-2459.2534,228893.8169,207482.9492,222227.6019,224294.1139,225555.1688,223301.9805,217709.1757,222245.5162,43421918.9365,43387286.1986,43424074.9775,43415813.8186,221012.4978,43414902.6368,1415.9812,-1003.5433,-5359.4231,815.0416,4664.6002,-311164.5738,-290239.0655,-306894.9790,-303970.6895,-295179.1102,-297876.9205,-300286.0121,-301707.8449,259255227.9627,259263213.9868,259229457.5277,259245429.7464,-301378.4384,259240178.5956,-4316.9524,1165.7900,-3511.8354,-3184.3008,-4304.1985,158199.3959,154518.6692,157353.1862,154743.7446,160768.1607,154781.9608,145944.9630,156193.8139,-117647629.6165,-117663710.8516,-117630217.7569,-117630679.2220,154940.6397,-117635727.1520,
2100.000,-5945.7090,5857.3921,252.6947,6701.8280,-785.8985,235559.6960,213529.8756,228382.9035,230319.8113,231842.2460,229509.0340,224043.1710,228713.7313,37754270.1350,37719271.3400,37756687.3761,37747396.4900,227310.1992,37747214.5141,2483.5678,-2430.6077,-4828.0037,-479.2036,5792.4251,-306277.7178,-285694.0562,-302172.2831,-299220.1639,-290394.5777,-293312.2592,-295493.9923,-297249.8039,260143313.1687,260150674.3759,260118060.8229,260134029.6934,-296633.8371,260128332.3369,-2514.1542,2585.2690,-4680.4950,-1545.3121,-3486.3769,158247.0972,154523.1337,157402.4199,154596.3914,160816.2334,155116.2519,145936.9492,155876.5151,-117647310.8298,-117663448.8590,-117629332.1263,-117630638.6584,154972.6052,-117635345.3184,
2400.000,-6079.8010,4450.3570,-1610.5151,6672.6426,938.8271,242119.5743,219478.3826,234435.7818,236223.8194,238025.7329,235608.4096,230273.2693,234983.0097,32068538.6113,32033188.8214,32071187.9902,32060873.9411,233506.0842,32061440.5318,3266.3945,-3638.3958,-3817.1398,-1708.2296,6344.6548,-301246.0385,-281024.0670,-297316.4072,-294333.6161,-285479.0740,-288641.7263,-290568.9109,-292607.2323,260907503.6854,260914233.7710,260882786.1591,260898648.9075,-291757.7073,260892589.2041,-440.4394,3717.7517,-5303.0172,261.8877,-2274.7180,158294.0727,154527.5505,157446.9435,154451.6124,160861.3749,155449.4028,145933.2533,155488.9252,-117646986.3578,-117663185.4410,-117628452.8028,-117630642.6546,155004.4866,-117634963.2098,
