sl_5_86400_20290527 Coordinates.csv
2029/05/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:29 2024,
Start: 2029/05/27 07:47:00.00, Stop: 2029/05/28 07:47:00.00,
TIME_UNITS,STARLINK-32127 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-30556 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1649.9956,0.0000,-6814.3809,5636.2744,-3199.3399,178650.3904,196531.6978,186425.4000,184943.1806,186183.2004,187430.9352,193611.8139,190643.4094,136139081.4364,136125933.3435,136146210.9061,136132156.8660,190001.9878,136133110.4908,6585.1458,0.0000,886.1417,3811.4167,2724.2762,-275223.5119,-291099.3206,-270155.3721,-272579.1899,-281035.1830,-279172.1465,-275118.0835,-274820.7374,8975974.2118,8961084.3845,8938230.8093,8971723.4396,-274759.6389,8960185.1905,350.8509,0.0000,778.4697,1274.1192,5470.2448,-142393.2531,-145307.0842,-140400.9008,-140879.0364,-136637.3706,-144860.7041,-150893.4904,-143979.3459,4208919.5634,4173752.1250,4193419.0285,4190357.5064,-142334.2464,4197411.5147,
3600.000,-3167.1603,0.0000,5568.4584,-6288.0485,1100.7621,243715.8979,261488.9291,250142.6377,249854.0444,248488.7287,250491.5542,255292.7468,251285.6329,129198356.7454,129181400.3218,129210227.4318,129184344.1126,252180.2874,129191856.2637,-3965.0412,0.0000,-2956.6099,-1622.5165,-6025.1846,-222896.7523,-232750.6131,-213620.9790,-216539.3452,-225584.5853,-221663.8751,-219814.2895,-218717.4226,43991489.0656,43977429.8261,43960597.8297,43986810.3119,-218889.5207,43976470.6670,-4530.1396,0.0000,2835.0201,2391.7240,-3193.3449,-143315.1426,-145948.0451,-140460.4154,-143660.4912,-136823.6481,-141869.6158,-152065.2258,-141289.8539,4198718.7108,4166745.4786,4178988.4068,4183355.3951,-142872.7855,4186488.7471,
7200.000,4353.5607,0.0000,-2129.9934,4890.9303,566.9816,294405.8022,309695.9963,298152.6643,301112.4850,295154.4355,298371.9671,301490.8404,299579.1786,113408278.6052,113387418.1922,113421567.2774,113390095.4454,298526.3457,113400924.6996,-842.1340,0.0000,4621.8090,-1708.9736,6786.0101,-154909.0114,-160294.8679,-143657.6272,-148700.2422,-156353.9869,-147028.5912,-151028.4192,-149439.8989,76019009.7317,76003663.3891,75995996.0916,76008960.9486,-149362.8818,76004331.8933,5143.6276,0.0000,-4689.9405,-4599.2841,-1159.7561,-144181.5152,-146533.3825,-141150.9701,-144358.4030,-137411.3449,-141789.3188,-152588.1050,-144805.6918,4187705.2491,4160692.3769,4164792.1679,4177059.7882,-143395.8554,4175545.4093,
10800.000,-4681.0874,0.0000,-1812.6891,-2536.4282,-2307.3636,326814.9071,338186.1178,327369.7131,330687.4294,323207.9777,326499.2479,329365.2461,324832.2800,89844070.7350,89820477.0704,89855329.2338,89828008.0335,326155.1185,89835795.2786,4608.2300,0.0000,-5621.0046,5082.6452,-4447.7802,-74322.6253,-78406.8719,-64701.1733,-72358.6744,-77631.2718,-65880.4256,-72919.1012,-70617.3179,102863916.3164,102845437.9166,102848282.7801,102846726.3088,-70538.6317,102849044.9597,-1758.1438,0.0000,3590.1803,3948.8554,4741.5585,-144841.7659,-147053.6257,-142427.6345,-142319.7421,-138389.2204,-146035.3348,-152472.3048,-142641.8425,4175883.7164,4155618.1565,4150972.1327,4170123.8745,-143903.4115,4164581.4980,
14400.000,2785.7975,0.0000,4536.1775,170.8776,4398.4898,334036.8790,345256.3535,335944.2183,338616.7764,330835.5297,333516.3980,337106.9373,334762.0756,60113891.0112,60089831.3374,60120203.9542,60106329.7945,333353.3401,60104899.5998,-5415.6689,0.0000,5215.3033,-6866.7673,526.9335,14972.5077,7645.9055,18207.8627,9578.4222,5734.1722,17464.8449,9785.3448,12986.1240,122684917.7683,122662477.2229,122674708.5249,122664867.9431,12647.3227,122669355.0020,-3028.8677,0.0000,-258.0368,-876.8853,-5301.8474,-144240.9484,-147494.8652,-144084.2471,-140835.1524,-139767.9560,-149549.2682,-151693.6265,-145394.2966,4163309.6510,4151327.5567,4137692.9093,4159747.2004,-144395.4110,4153597.0100,
18000.000,1355.3051,0.0000,-5437.7203,2063.4363,-5837.7798,314826.8922,330566.9910,323394.6649,325489.3743,317477.7128,319773.5945,324018.0977,318192.3996,26249119.4602,26227239.2827,26248704.6150,26247206.9327,319685.3401,26239837.6369,3857.8851,0.0000,-2775.7929,6008.9541,2762.2389,97087.7270,92336.0709,99796.0608,91352.7699,88664.6879,99273.3854,92045.5944,94300.1410,134120348.9241,134094684.2581,134112482.3770,134105552.7263,94990.6142,134103763.7647,5421.2463,0.0000,-3256.9497,-2759.1642,2438.9904,-143285.7087,-147835.1035,-145808.6538,-139980.4169,-141580.8447,-152117.2650,-150189.2855,-144072.1671,4150085.9940,4147257.8230,4125149.5768,4143114.8374,-144871.8135,4142591.9420,
21600.000,-5506.0855,0.0000,4923.4915,-4178.2413,5111.2852,278310.1776,295143.0680,290608.9244,292311.0382,283860.3895,286362.3521,290442.6615,287395.7908,-9434409.9379,-9452233.8014,-9441754.4413,-9440937.6119,286019.1307,-9443448.1018,-1731.3043,0.0000,-1144.0334,-2929.4398,-4201.5173,169724.3338,170219.3353,174938.2912,167551.2707,166275.5888,174954.7000,168791.5858,172342.1981,136381734.9474,136355005.4004,136372586.1151,136370941.4683,171343.3793,136364050.2987,-3597.9188,0.0000,4711.1189,4669.2752,1965.3442,-142973.9922,-148035.6868,-147266.3543,-139635.6742,-143878.2061,-153891.9904,-147858.1688,-145795.7161,4136356.4229,4142576.1148,4113573.3833,4125373.3700,-145332.5807,4131566.2908,
25200.000,6712.2906,0.0000,-3682.0321,5795.5208,-1762.1289,226538.9102,241250.8009,239731.5672,241182.1679,232131.0757,235382.9470,237252.0009,233275.0852,-44494762.2815,-44508264.2585,-44507465.1832,-44508083.2846,234471.2249,-44503054.0497,-233.4496,0.0000,4887.7318,-784.6064,4277.8304,230822.8490,236261.9754,238994.0222,233272.3452,234600.1111,240051.9515,235258.9187,235580.5335,129308188.0364,129283033.9193,129294383.5601,129294366.3658,236935.4034,129289601.1324,-1064.5872,0.0000,-3230.0653,-3712.4568,-5132.0240,-142932.2886,-148016.5623,-148190.1366,-139728.7112,-146566.0419,-154970.0982,-144773.6381,-145529.0934,4122296.0459,4136615.4368,4103227.9368,4111099.7468,-145777.6763,4120520.0530,
28800.000,-4085.9210,0.0000,1805.1096,-5895.4112,-2703.0016,162341.0562,171997.2798,173977.5218,175279.3622,167600.6845,169926.7779,165938.9816,169162.0993,-76531015.7390,-76541501.0830,-76545918.1253,-76547101.2475,168273.6985,-76538221.3632,2392.8950,0.0000,-6670.7465,3602.8991,-3930.2246,277466.5770,286172.9319,288067.9338,284329.3734,290255.6751,290643.3946,287507.2795,289196.3306,113377874.4636,113356378.5832,113357230.4911,113356888.9365,287671.4651,113358805.4180,4868.3484,0.0000,-295.0454,442.5536,4984.3504,-143039.7382,-147556.5736,-148451.6796,-140222.9112,-147168.9073,-155399.1263,-144601.3364,-146076.7904,4108100.0621,4129168.2505,4094376.5827,4100061.2617,-146207.0660,4109453.2254,
