sl_50_86400_20290909 Coordinates.csv
2029/09/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:38 2024,
Start: 2029/09/09 07:47:00.00, Stop: 2029/09/10 07:47:00.00,
TIME_UNITS,STARLINK-6379 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-3797 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-4391 - X-Coordinate,STARLINK-1606 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-31834 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-4607 - X-Coordinate,STARLINK-4537 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-32182 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-2178 - X-Coordinate,STARLINK-1878 - X-Coordinate,STARLINK-31440 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-4620 - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-5679 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-3579 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-1404 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-3797 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,STARLINK-1606 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-31834 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-4607 - Y-Coordinate,STARLINK-4537 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-32182 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-2178 - Y-Coordinate,STARLINK-1878 - Y-Coordinate,STARLINK-31440 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-4620 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-5679 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-3579 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-3797 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,STARLINK-1606 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-31834 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-4607 - Z-Coordinate,STARLINK-4537 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-32182 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-2178 - Z-Coordinate,STARLINK-1878 - Z-Coordinate,STARLINK-31440 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-4620 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-5679 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-3579 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4985.5925,4732.4725,1281.6583,-1997.7606,-2461.8282,-1592.8071,4435.3018,-6387.1866,1007.9386,2569.0387,-120.1273,1560.7199,5282.8500,-5958.7531,1583.6386,4990.8993,2877.3771,-637.1219,1215.7232,4594.3167,-2461.7701,5022.6904,6342.3085,-346.6820,5780.4080,1005.5905,-4149.0163,2.6012,0.0000,2363.4900,0.0000,-4510.4439,-5179.1391,2568.9812,1216.9332,1899.6284,583.1603,-4552.1752,-392.4410,-5064.5705,5780.3109,-3725.8656,-3964.1248,-731.0232,-2164.9443,1957.7410,-1495.0432,5166.8440,-5169.1753,5377.7677,-109955.0604,-98466.7639,-116946.7113,-113809.9287,-105768.8247,-107957.4358,-113191.3043,-111763.4301,120907731.0002,120890380.8438,120886543.0568,120897835.3991,-112808.6186,120893941.4150,4689.3967,-1573.3488,-6017.3724,-6489.4479,6435.3522,-6619.3220,140.8429,-2522.6195,-5164.5981,5919.8924,-6594.9767,6476.0961,3655.7773,2674.8822,6180.0764,-2742.0527,-5196.3607,4782.1653,-3961.4267,-5146.7309,-5647.9528,1463.4095,-1954.7676,-4645.0660,2355.0477,6280.0637,133.5140,-6463.5390,0.0000,-5112.8011,0.0000,-70.2605,3310.8317,5320.2093,6454.3006,-4544.8882,-4168.3987,3990.0988,6802.0494,3245.9414,3768.2919,-5600.6817,3362.5142,-6630.7232,6547.8964,6196.5761,5410.6893,-3184.5506,-4240.5827,-1789.1195,330382.5059,356281.5296,338852.6616,337594.0836,340483.8985,341504.9041,346493.0999,344340.6844,190603036.3468,190587680.8534,190589392.9934,190585951.7368,342872.7015,190588218.7900,1130.8879,4764.4887,2767.3888,1320.9099,226.7917,458.1043,5264.9046,800.9007,-4366.4990,-2470.9424,2159.5890,1810.3588,-2516.9817,-2365.8238,1717.2483,3737.1905,3385.2569,-4857.3287,5526.3384,-457.2568,-3111.9016,-4454.7561,1964.8992,-5090.4699,-2573.1799,2745.9465,5474.1769,2098.1877,0.0000,-3764.1368,0.0000,5281.0891,2940.6943,3580.0031,2139.2073,-4774.9733,5466.2800,-3115.2340,-927.5995,3411.1892,792.1837,-29.6042,4388.0150,-1873.2414,-354.8025,2391.3051,-4010.2465,3404.5464,-259.1892,-3884.9767,-26606.1350,-29375.6473,-24688.3796,-25686.4873,-21108.3083,-28963.1323,-35420.2703,-26823.2641,-77288873.8271,-77265974.8302,-77301431.2183,-77280185.4426,-26796.5889,-77286104.7268,
3600.000,2024.6360,-5120.3965,821.6575,3236.6238,366.4221,3752.7244,-5598.6901,5966.0128,3151.5229,-4378.9054,2790.2777,-3045.3484,-4394.6981,3047.5183,-3568.7041,-3733.4670,1278.6573,-2182.8012,2818.9025,-2130.5818,4232.0259,-6318.3613,-3373.0190,3520.4065,-6291.3132,-3330.3103,3482.5160,2603.6147,0.0000,-446.7119,0.0000,6830.1743,4246.7048,-4734.9330,-2915.1467,2695.2086,3708.5723,3369.7286,-1362.4121,1865.2444,-3153.6806,4351.3756,3062.4770,3154.7794,147.1107,-4098.9411,-2310.0397,-1543.1120,4935.9506,-5496.0421,-188623.6140,-183993.6164,-199836.5624,-196658.9318,-187374.7494,-192114.5346,-194533.3685,-195494.6371,67416598.4305,67401077.1772,67394960.7631,67408408.2139,-194817.4835,67403953.7744,-5242.6670,4472.5241,6326.3166,5346.7027,-5659.1707,4630.4812,3250.1914,688.6973,2912.8596,-2678.6121,4480.9474,-3577.2959,-141.4230,209.7067,-4231.2526,5699.2704,3899.3636,-6382.9189,4920.1841,5796.9164,5300.6442,1979.4641,3244.3324,5636.7656,-282.9053,-6018.0286,-4434.1277,3440.7666,0.0000,6692.1899,0.0000,-707.5138,-5034.5668,-1858.0566,-3514.4101,3637.4551,3988.0049,-5685.2741,-5779.5065,212.9552,-4496.0952,2481.9373,-6078.8610,4292.5830,-5760.0021,-5436.4954,-3440.6797,2445.0006,1038.4150,4098.6383,294422.4866,319605.1618,301092.5419,301293.4942,301506.8941,302697.0466,306986.0587,302011.3252,215433802.9769,215422813.3032,215413091.4617,215425397.6079,303654.9290,215418804.3252,-4077.5693,-1209.3807,2195.5022,2960.5693,3909.2435,3314.2468,-2378.3987,3416.1424,5308.5105,4612.7203,-4518.2312,-5068.1380,5304.8444,6224.8984,3601.7552,-165.5357,-5479.7606,1145.7829,-3966.1793,-3115.1656,-1274.5688,1815.3721,-5110.2750,1830.3998,-2432.2584,840.2898,-3947.2237,-5258.5773,0.0000,-936.4993,0.0000,-1081.1893,1748.4703,-4686.7594,-5194.1959,5138.9131,-4258.1748,-1629.9705,-3472.9872,-6667.8055,4243.7509,4479.4930,-197.5204,4416.9317,-3810.0172,1264.5472,5499.1937,-6341.8214,-4400.9858,-395.2523,-28551.2951,-31144.7334,-25918.0973,-29401.1078,-22404.6864,-27011.3962,-37544.4447,-28498.1810,-77332929.7657,-77305015.0673,-77338870.1507,-77326486.3224,-28361.8847,-77327225.9343,
7200.000,2004.4631,3428.1767,-3173.7489,-3957.1146,2919.2684,-5014.7278,4660.7210,-3440.9847,-6369.5373,5603.5861,-5366.5208,4642.5222,3000.2490,2417.4852,3958.8452,624.3254,-5381.1644,3503.4753,-5039.6991,-1654.8907,-4361.6495,5094.7134,-774.9130,-4618.7752,3075.0718,4609.5170,-2342.9761,-5222.8646,0.0000,-2029.1012,0.0000,-5783.4319,-596.1345,6063.0018,4792.1308,-6075.8763,-6078.8305,110.8719,3496.9381,3585.4360,-463.2186,-3587.0079,-476.3660,-5401.3623,2913.7987,4979.3634,5819.2978,-3016.7142,-2442.1183,2837.2822,-256757.2702,-257500.6908,-270062.5182,-265413.7312,-256713.1238,-267061.4309,-263377.4874,-264010.8882,9313954.0310,9297712.8376,9295946.7945,9300120.3925,-264384.7266,9302359.6023,4816.4979,-5102.6532,-2716.8017,-1674.5290,2938.4687,-321.8750,-4631.3991,2364.1648,-688.0363,-1303.2574,-1360.8606,-589.2518,-4091.6105,-743.6041,-1443.0463,-5788.8821,-2201.7940,4810.6081,-4736.3738,-4777.1718,-2317.9961,-4115.8435,-4620.1955,-4408.6354,-2739.7095,3370.2966,6461.7926,701.3247,0.0000,-4263.3845,0.0000,784.3734,4445.3059,-1740.2171,-501.1485,-2538.8065,-3263.0127,4502.5109,2178.8650,-1225.7121,1148.9915,2780.9850,5365.3856,-820.0358,2951.2716,2430.4895,1405.1186,-2658.3333,3828.4152,-4459.1834,240315.9092,262693.1217,244226.8498,247999.8947,243477.0994,244508.7123,248631.6321,246906.2278,225561444.1880,225555161.3712,225534901.7200,225554850.7692,245216.0565,225546795.9587,4566.6086,-3150.9529,-5305.8686,-5429.1741,-5516.6115,-4622.5163,-2091.9681,-5518.3481,-2382.5531,-3828.9239,4183.1867,5068.1094,-4680.1157,-6473.4710,-5096.4555,-3550.0493,3596.5128,3367.2611,-102.6207,4706.6634,4806.5228,2057.8053,5088.4047,2593.1518,5337.8527,-3934.1152,-263.3207,4283.9118,0.0000,4843.6212,0.0000,-3786.3252,-5139.7153,2819.7591,4943.8905,-1919.4348,315.1436,5092.8164,5493.3630,5778.7416,-6840.2338,-4968.5257,-4171.3439,-4263.0757,5509.7036,-4163.4985,-3426.5728,5677.8207,4903.3491,4375.3096,-30482.6621,-32886.6381,-27799.5524,-30573.4182,-24105.4976,-28672.8768,-39037.2549,-29383.8040,-77376608.0439,-77345096.2315,-77374701.1503,-77374128.6980,-29923.9890,-77368338.8738,
10800.000,-5330.0083,350.1443,5181.5529,4560.7851,-5933.5465,5057.9799,-1230.6492,601.1707,6325.5762,-5412.0229,6654.9337,-5511.7108,-1632.4775,-6110.2445,-2973.5976,3466.3879,6765.4955,-4078.8193,5017.0372,5243.8330,3931.8599,-1411.9995,3891.0568,4290.9947,1040.9732,-5120.3059,20.3468,5873.1377,0.0000,4779.7484,0.0000,1962.8915,-4041.8186,-5504.5365,-5785.5682,6272.8526,5644.0079,-4470.1462,-5474.5956,-6742.0892,1532.7585,2155.8688,-3400.9508,6381.0156,-5828.2448,-4985.5001,-6830.2083,5736.1964,-144.8457,1689.7745,-310587.7951,-314275.6478,-323104.0413,-316214.5139,-309442.9629,-321787.0563,-315520.6555,-317109.0281,-49434060.3166,-49453537.0268,-49445744.4506,-49451979.4231,-317110.3001,-49444949.4128,-3780.9489,4191.0078,-1914.0068,-2589.0962,-142.3061,-3861.1055,4384.6937,-5500.6428,-1166.4019,4251.7551,-1421.0750,3724.8964,6625.2388,-1581.1226,5791.0827,3694.5650,529.8662,-511.6051,2442.0457,3019.5917,-2133.5636,4969.9855,5382.8354,722.9520,5548.0846,666.9250,-5387.0790,-3424.0247,0.0000,-47.0026,0.0000,-1750.8572,-2941.5249,4100.7706,3429.0249,729.8851,1176.7111,-2193.7642,1662.0942,-756.4673,4066.7097,-6288.1485,-2531.9306,-2252.3137,-38.8205,1697.2686,271.4758,3492.0506,-6639.4274,3939.7506,170887.5591,189214.9517,171811.7178,176217.6175,170016.2377,170509.9014,175137.4435,169655.6011,220291938.3691,220289540.2041,220263353.1052,220280502.3733,171285.3281,220278055.3154,-2339.2534,5464.7386,3869.6829,4503.1415,3497.3297,2456.6713,5165.1071,4136.0867,-2316.7936,585.5029,-1385.7423,-1860.4080,998.0845,2885.8954,1131.8583,4550.3888,859.5555,-5475.3604,4075.7029,-3350.4596,-5258.7955,-4529.8787,-1964.8927,-5355.2618,-3704.5093,4613.3406,4267.5368,17.7048,0.0000,-4801.4557,0.0000,6424.1770,4626.3664,810.3491,-1596.8492,-2676.1941,3796.0588,-4643.5172,-3818.9450,-1377.0373,5408.4320,1022.9566,5317.4602,1473.1390,-3709.0458,4490.2970,-911.2091,-1848.3384,-821.3991,-5370.7579,-32355.6721,-34597.7244,-30246.9855,-29598.0325,-26199.3786,-33974.4440,-39905.7117,-32179.1726,-77419742.5006,-77385985.6612,-77409505.4020,-77419005.0186,-31482.7275,-77409443.5212,
14400.000,6548.4273,-4503.2553,-4962.1576,-4458.4890,6631.5584,-3237.5058,-3218.9458,1363.8444,-2971.0526,3155.7015,-5632.2093,4266.3559,-158.0938,5297.1387,-36.6760,-6419.7506,-4648.7919,4270.6151,-3849.1468,-6853.3301,-3295.6019,-2978.7861,-4938.6820,-3563.7761,-3534.5143,4870.6335,3405.9237,-3130.5554,0.0000,-5862.5320,0.0000,2030.4357,6653.4380,2632.6067,4478.4235,-3646.9829,-3436.1523,6778.8410,5650.0702,5022.0485,364.4094,341.1384,6365.3675,-5115.9149,6617.4505,4248.6455,4664.1014,-5395.8378,2362.2257,-5490.9804,-347450.1052,-350676.3901,-355513.2539,-347756.1282,-342307.5109,-354365.7552,-347801.6691,-349902.2745,-104816590.1678,-104841312.7364,-104822110.4693,-104833825.3394,-349668.3452,-104827278.4498,1895.1110,-2983.0186,4494.3526,5231.9168,-1708.8784,5806.6913,-3651.0597,6776.1483,3125.0860,-5350.7072,3385.5932,-4790.6843,-6049.4747,3821.1931,-5237.3248,-902.6976,1720.1922,-3929.1335,1591.7524,-909.1970,5609.0814,-4825.3503,-4223.9672,3679.1720,-5641.7175,-4254.0386,2520.7571,4206.2415,0.0000,3290.4277,0.0000,3916.2639,1341.2272,-5031.5845,-4467.9215,2196.0918,2340.9450,89.2473,-3890.9108,2702.2916,-6885.0896,5525.4442,-249.8443,4111.6163,-1907.9980,-5063.2171,-2074.9071,-3172.1183,4772.3728,-3150.5038,89142.0980,103915.0823,88459.0351,92434.7159,85703.4385,85631.0065,91055.1213,88044.7984,199982418.0260,199982072.0952,199956627.1311,199964428.8511,86570.6845,199969489.6264,-1309.4606,-4306.3538,847.7334,-804.2204,780.9015,1531.1506,-4888.2468,-187.0752,5291.3758,3012.0182,-2254.6397,-2565.7707,3302.8219,2349.5263,4021.2862,-2108.4270,-4721.5923,3618.3392,-5527.4127,-134.8108,2290.1204,3864.8038,-2399.7814,4605.8787,-1114.4461,-2498.1585,-5424.3273,-4332.2765,0.0000,799.5195,0.0000,-5377.1937,-639.8620,-3947.9397,-2791.0588,5364.5016,-5523.0589,588.1073,-469.4902,-3928.4156,-855.6049,3811.4425,-2412.4114,2202.8732,-491.7894,-2078.0494,4623.5010,-3064.6461,-4056.0889,2651.5272,-33971.8563,-36273.4775,-33022.0545,-29288.7018,-28695.9929,-38437.1359,-40122.5381,-31992.5387,-77462201.6567,-77427496.9957,-77444285.7765,-77460919.7320,-33037.9261,-77450539.8523,
18000.000,-5465.8819,6678.0618,1400.8868,2565.6426,-4178.8813,-505.8913,6181.3020,-2693.8009,-1356.8865,760.6494,2441.6318,-688.4966,2843.0782,-1323.4080,4256.8576,6283.2474,738.5047,-3346.8750,2577.1534,5736.6574,1844.7246,5833.7769,4415.4492,2626.6795,4109.3811,-3329.6141,-6224.1621,-1767.2681,0.0000,3555.0290,0.0000,-3930.8304,-5567.0296,1531.8911,-798.8622,293.5775,1079.3113,-5255.6010,-3005.5993,-297.0142,-2320.8309,-3808.1836,-6008.9433,1697.0584,-4363.2243,-2358.1390,-785.1651,3086.0216,-4311.8462,6398.5368,-362364.4608,-364368.9259,-365191.9834,-357685.0543,-353368.6589,-364181.5941,-358256.6080,-359569.8830,-153051922.0543,-153083038.3863,-153054249.6799,-153064442.7838,-360016.9277,-153062941.2619,971.9139,1714.5390,-4470.4081,-5441.3422,3027.0284,-5204.4707,2709.9439,-5031.1092,-5044.8400,5004.8189,-4644.7265,4330.5672,3070.8337,-2728.9133,1252.9793,-1786.1726,-4430.7215,5909.2532,-5372.9480,-1572.0845,-6294.3134,3582.6717,838.7734,-6315.0433,1994.5390,5968.7203,233.1811,-3948.7160,0.0000,-4293.9550,0.0000,-5611.3602,816.1085,4941.1306,4243.4759,-5328.6189,-5714.3279,1849.1609,4323.4797,-1385.6447,4990.1567,-1711.7357,2161.8650,-4950.5673,3105.4353,6308.2680,4290.9900,520.6222,258.5028,1646.2662,-4964.8625,12309.9044,-461.1432,2977.8682,-4239.6445,-4375.5806,1463.4102,-4783.0681,166016933.3846,166016081.8538,165997559.7362,165994638.9528,-3541.4033,166004874.3712,4153.3032,364.3352,-4863.8627,-3424.5373,-4578.1299,-4390.3130,1393.1671,-3911.6668,-4410.2732,-4705.3781,4538.1907,5324.1952,-5489.1756,-6253.0660,-4902.6876,-1954.9645,5150.1797,823.9780,3501.0360,3515.0120,2130.2658,-552.2348,5256.4808,-882.7460,4959.7038,-1159.8075,2908.6660,5232.9984,0.0000,3834.3410,0.0000,1182.8973,-3856.1880,4575.8482,5384.8120,-4311.3722,3716.2359,3899.6408,4410.5129,6761.2884,-4244.8201,-5277.9446,-2369.5728,-4543.2611,4348.5888,-1630.6190,-5345.1245,6211.1487,5098.9805,1866.3450,-34162.3671,-37908.1020,-35797.6634,-29613.3563,-31625.6771,-41982.6077,-39621.6924,-35760.5965,-77503897.2287,-77469487.6505,-77480002.1177,-77500362.7327,-34589.4111,-77491627.8428,
21600.000,3087.9618,-5766.6813,3654.1741,1095.6759,-85.0682,4627.1760,-6137.6543,3990.5272,4143.9445,-4642.0666,1523.8721,-3649.9883,-5533.9570,-1859.4762,-6143.5892,-3021.2864,2465.3034,433.8347,-1252.8418,-2720.9957,1051.0463,-6039.7305,-3499.8867,-698.6935,-3773.4807,307.4004,6394.3305,5641.6989,0.0000,1344.5753,0.0000,3512.9593,1886.0128,-5059.5049,-3541.5095,2090.8753,659.0745,1032.1545,-1504.2366,-3103.3140,1243.5252,6088.9315,2237.1183,2425.0219,165.7626,-762.3967,-2548.8438,-1038.4375,4883.2852,-4407.7809,-346431.6017,-354480.8510,-351562.4040,-345167.0963,-342243.4505,-351144.7461,-346179.2573,-348022.1248,-190845716.4969,-190883289.5163,-190849144.1872,-190852221.2748,-347525.9394,-190857486.0578,-4262.4808,200.7291,3152.6459,4042.9465,-4323.7990,3081.3096,-946.1079,1100.6738,5427.8468,-3829.2867,5360.5285,-3497.0504,288.0680,-1742.6178,2375.7145,4106.6606,6099.5155,-4962.9848,6765.8162,4287.1212,4416.2867,-858.6611,3416.8368,5935.4197,3209.5747,-5579.2847,-2009.2481,3186.3359,0.0000,3939.6350,0.0000,4746.2250,-3674.5929,-4096.7321,-3753.3526,6526.0027,6863.8575,-4022.7348,-4002.8921,-2889.6102,-203.1965,-1999.4249,-3616.7083,5040.1257,-4245.8309,-5354.8359,-5870.1761,3576.2427,-4364.6563,1226.9341,-98878.7556,-79665.8908,-89206.8742,-86278.6702,-94307.5233,-93726.7063,-88471.8582,-92307.8149,120712091.8851,120707832.7605,120700122.5190,120689970.2285,-93328.7638,120700564.7774,-4527.7251,3780.9293,4708.9825,5496.8917,5357.9113,3948.3654,2984.7116,5527.2358,272.5104,3383.0017,-4148.0928,-4711.3435,4097.0780,6448.0429,530.7601,4513.8507,-1884.4359,-4696.8885,686.5638,-4698.1244,-5202.1039,-3160.3698,-4907.9347,-3446.9417,-4588.2303,4090.1812,1539.3956,-2065.3475,0.0000,-5345.6336,0.0000,3656.8112,5413.7715,-2331.1316,-4603.0616,206.2912,425.1135,-5395.5696,-5389.4840,-5476.8928,6820.0542,2035.9231,5307.3702,4076.7357,-5447.9976,4317.6115,2556.4829,-5890.0386,-1373.9654,-5126.6772,-34403.2743,-39493.8665,-38245.5767,-30448.7380,-35027.7339,-44760.8289,-38302.6650,-34704.2219,-77544789.8439,-77511849.4870,-77517174.6396,-77537853.8220,-36137.0091,-77532707.4684,
