sl_100_5400_20291227 Coordinates.csv
2029/12/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:10 2024,
Start: 2029/12/27 07:47:00.00, Stop: 2029/12/27 09:17:00.00,
TIME_UNITS,STARLINK-30955 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-1788 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-2615 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-5805 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-11095 [DTC] - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-5791 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-31407 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-30204 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-3225 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-3533 - X-Coordinate,STARLINK-3266 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-4514 - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-31601 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-1788 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-2615 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-5805 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-11095 [DTC] - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-31407 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-30204 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-3533 - Y-Coordinate,STARLINK-3266 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-4514 - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-1788 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-2615 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-5805 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-11095 [DTC] - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-31407 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-30204 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-3533 - Z-Coordinate,STARLINK-3266 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-4514 - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6914.4087,-1207.8935,-5854.3454,4930.5290,-4294.4275,5412.7701,2367.7223,-632.3472,-4252.2715,4950.6352,-5090.0499,-5130.2398,2153.0042,2516.2683,459.8667,-3781.8974,-1408.3316,6870.8878,3861.1008,1233.2774,1030.3676,-3037.2762,-988.5349,-3158.6458,0.0000,-4032.0756,191.0673,-4402.6455,-5949.0220,27.5702,3817.4074,5104.0553,-329.8513,-2852.4489,2433.3166,1149.1527,3004.9832,5612.3684,4937.9203,-4542.8648,-3118.1755,4029.0692,-2524.0585,-488.8760,-5087.8698,415.6755,5553.5527,4010.3535,2258.1089,-4019.2314,4458.7508,-1681.7176,-5289.7932,6303.5080,-4105.8953,-4431.9198,-1206.2708,-1860.9840,5291.1171,-2274.7508,0.0000,-2049.4868,6088.7102,6768.0452,-4821.3680,-4001.6163,1204.7895,-1642.2361,2379.5816,-5620.3706,4809.8874,-5424.4144,-4766.9474,-6638.6906,5793.3713,-3628.4550,4520.5848,-1341.9806,2948.6864,4565.7263,5454.0627,-5781.4683,4115.4432,5237.1592,0.0000,-6603.0788,1615.9161,4144.3145,-2060.2991,3354.1581,-4308.7266,2123.5345,496.6568,-1393.3225,1999.6102,-3749.8669,2586.3175,1504.7380,3456.1672,1283.0963,-260820.2491,-291434.3828,-273941.4770,-273383.7716,-278276.0823,-278788.9030,-281976.1085,-279591.0429,55818694.1731,55785423.6556,55821359.1639,55803257.5910,-278564.5010,55811017.2727,388.2986,5827.8754,-3436.6444,2245.3006,-1064.2556,-1493.7261,-6351.3084,-4089.3913,258.5236,977.8412,-444.3078,106.6660,-5553.2282,-5817.8046,5474.2210,5733.9467,-2127.2889,681.8699,-3561.1740,-4527.1105,-4012.7525,6127.5307,6224.0439,-2581.8103,0.0000,-817.8478,-6891.7572,-4353.4688,-1334.9823,-4129.6500,4049.5474,3256.6255,-4425.3456,3534.7955,-3918.8476,-5442.5052,-5890.3871,-2207.3902,1184.4634,2068.0557,5498.3711,921.5100,-3361.7519,-2355.1597,-3544.5115,-5464.3529,-1088.5035,-1891.6934,5107.5070,5219.4154,996.3497,-4918.9680,4211.7487,-1746.1308,-5155.0162,-4521.5672,6703.5929,4764.9880,3989.0410,770.0518,0.0000,-5480.6786,-1703.0232,-390.8939,1736.9284,4515.7590,-5459.9526,-5992.8096,4618.3978,152.3790,-3799.1949,1698.7079,-3253.9560,91.6718,2684.4902,5357.3901,3078.2325,6465.5034,218.0751,-2172.1690,1495.8663,2703.1957,-2008.9988,-4132.8836,0.0000,1153.9538,-5742.4836,-1058.9934,6350.3962,-5028.3310,-3004.2953,3970.2611,-3688.9060,-6558.7258,4052.8222,1056.5729,-4694.7385,4778.0093,4548.6367,4802.1717,-254641.4634,-242297.5504,-257016.4356,-253157.0956,-246133.4206,-248720.8125,-255016.0806,-254146.9027,287154706.0968,287139025.9550,287140091.1439,287144390.5177,-253662.9340,287140145.8335,-14.6042,3311.0404,-1147.5043,4136.5099,5250.1788,-3697.7584,634.5252,5421.8857,-5227.9446,4744.5624,4558.2988,4629.9742,-3270.7797,2702.8749,4211.2079,317.1845,6436.4197,-241.1483,-4506.4825,-4974.6249,5473.5818,1163.6020,2592.2375,5598.9685,0.0000,-5613.7727,404.4547,3138.3456,3281.2316,5507.5822,-4135.3780,-3313.7666,5254.3125,5249.3212,-5096.0288,4016.8110,1526.2884,2822.6810,4640.1820,4642.4383,2241.0662,5473.3482,-5461.2700,6512.9069,-2840.6155,-4233.2595,3995.7341,5301.7278,-4122.8043,1902.1940,-5198.3835,-4569.3030,1476.4830,2223.1768,1733.2528,2808.2512,1145.9020,-4595.2242,1432.7106,6454.3087,0.0000,3689.3620,-2924.5656,1307.8925,-4457.2292,-3421.2910,4022.5349,3036.2703,4560.4887,4034.8087,-3147.6605,-4059.1736,-3763.4163,-1496.0202,2656.1352,2154.8211,-4231.1078,1606.4843,6276.6530,4705.1674,-3782.7928,-2170.2943,-5171.9883,-1760.5714,0.0000,1770.3925,3522.2509,5390.6391,1552.5619,-3318.0038,4475.4288,5154.4491,-5837.7500,1674.9925,5203.1698,-5771.4964,-4359.9673,4663.6958,-3680.1240,4742.9027,-7498.4881,-14346.0195,-8573.7431,-10076.1994,-5176.2030,-12622.1317,-19513.2856,-12241.0629,-98486147.9621,-98452850.0869,-98460750.4888,-98473847.8667,-10834.4410,-98474046.5365,
300.000,-6492.8154,712.1409,-5925.9735,5989.1723,-5193.7244,4058.4315,880.7497,-2683.1993,-3379.7923,3568.6766,-4744.1891,-5115.0637,1018.2401,890.1449,2411.8781,-2534.5284,-3455.5106,6630.5233,3229.9635,-850.1778,-1055.6673,-1650.6224,785.0165,-1269.1105,0.0000,-2656.8362,-1309.8535,-5342.7935,-6622.2377,-2128.6328,4673.2253,6261.0698,-2332.7207,-952.3377,295.9907,-221.2830,1541.9825,5476.7216,4257.6058,-3381.1571,-1507.2308,4221.9251,-3908.9172,-2641.7254,-6171.4924,-1089.2203,5503.0567,3527.4025,3693.6160,-2827.9871,3999.1818,-3462.9638,-3824.7322,6018.5316,-5350.8021,-5031.5579,397.2242,149.3845,5464.1251,-1893.2675,0.0000,-2318.5835,4758.2008,6021.4702,-3162.7377,-2098.3516,-844.9372,-2697.3869,3966.2058,-4431.0526,3113.1841,-5561.0667,-6066.1077,-6604.7205,6677.7608,-1856.2691,4990.3289,-138.5218,4156.9552,3394.9354,6407.3977,-4407.8850,2437.1058,4559.9368,0.0000,-6389.4038,-343.6675,3908.2239,-636.0406,1571.7605,-4957.4679,3432.1897,-632.3136,-2906.2738,3370.7674,-1819.0709,483.4243,3492.9840,4399.6400,2715.3549,-255328.1987,-286145.9750,-268607.6632,-268107.9756,-272870.5600,-273366.4174,-276530.9543,-274516.6253,49538751.7200,49505120.2748,49541073.8672,49522805.3402,-273134.3983,49530996.3857,1858.0157,5311.4062,-2056.5090,586.5597,753.0673,-3070.0381,-6688.8216,-3315.2220,2278.5617,-288.0617,1697.4309,2199.3125,-6511.9470,-5451.7113,5589.7505,6037.9325,-1586.5039,-844.8017,-5202.9215,-4046.1028,-4520.5218,6729.2140,5652.6484,-1749.4585,0.0000,722.4880,-6686.1354,-4288.3030,274.3040,-3870.4370,2141.4040,2351.9829,-4717.4630,2939.0486,-4118.4180,-6358.2457,-5795.3821,-3624.5506,-768.1966,3898.6501,5343.7896,-1247.1615,-1678.5330,-2161.2775,-2666.1215,-6215.2947,-2985.8487,-3866.3616,3592.4179,6236.0302,-1102.2436,-3711.6896,5014.7331,-3309.9557,-4217.3078,-2748.5882,6398.6563,4338.4141,2549.3919,2899.5938,0.0000,-3897.2969,-2743.0430,-1581.7123,2951.0303,5029.6369,-5062.7837,-4628.4865,3159.0337,1674.1147,-4246.4875,3314.4016,-2369.8889,1635.5966,1299.9208,5614.1615,1020.1615,6793.3791,-1402.6146,-3977.3682,209.7826,3513.4480,-3349.5902,-5175.6764,0.0000,2682.7600,-5379.9720,-3126.2037,6031.5916,-4917.3510,-955.2646,2243.7538,-5136.5675,-6270.3697,2384.3787,1876.9816,-5039.0899,3962.8890,2723.3380,3281.5413,-259999.7796,-248389.0224,-262933.8319,-259079.2339,-251912.7861,-254635.4932,-260774.2084,-259820.0943,288307580.0315,288291378.1732,288293481.7529,288296815.1767,-259477.7415,288293020.5056,-1539.5008,4201.3824,-2841.2911,3204.6668,4429.4835,-4394.4985,-924.0775,5322.7072,-5372.6936,5926.5018,4636.2340,4096.3611,-1646.7595,4115.5053,3297.1610,2089.7788,5786.6259,-1753.3348,-3221.8032,-5446.7596,5058.1041,-376.0011,3720.9353,6579.5252,0.0000,-6393.0079,-1139.3114,1131.8794,2008.8491,5280.6830,-4652.8930,-1698.5411,4430.2481,6213.7033,-5495.3106,2575.2544,3172.1479,1113.5225,5346.1271,4454.6153,3757.4952,5259.8108,-5421.9373,6046.2809,-1142.4083,-2849.5618,2969.3043,4516.5214,-4651.2815,397.6471,-5539.5153,-4704.6416,2846.2067,756.9944,210.2883,3883.5921,2565.1419,-5333.1730,3094.1926,5952.6909,0.0000,5219.6638,-4287.2307,2979.5086,-5236.7193,-4290.9939,4591.8036,4370.7297,4700.1484,5043.1523,-4445.9116,-2619.0769,-2245.9799,44.1068,1252.2758,3394.2547,-4676.6382,-208.8044,5376.2652,4512.6440,-2275.5996,-3699.2105,-5528.2831,35.8403,0.0000,262.0451,4349.2726,4725.2627,3187.9281,-4571.7853,4703.9206,5479.2961,-4599.4057,157.5141,5517.6748,-6454.7993,-4702.6254,4353.4501,-4405.7185,5389.7804,-7631.7671,-14476.8525,-8657.7004,-10373.6560,-5268.9823,-12463.2017,-19701.9696,-12084.9746,-98482787.4500,-98449652.8002,-98457101.2467,-98471082.8526,-10958.3929,-98470735.2484,
600.000,-5439.5646,2586.2644,-5420.5505,6452.3498,-5603.3590,2295.1412,-705.2821,-4475.7034,-2202.4641,1863.6815,-3966.3389,-4638.8727,-204.5129,-859.5952,4112.8866,-1010.9471,-5160.9369,5743.5527,2314.2204,-2868.6658,-3013.1238,-100.9214,2507.9425,712.7280,0.0000,-1071.0222,-2693.3218,-5729.5094,-6658.6250,-4073.0640,5121.3747,6787.2547,-4078.9342,1079.2429,-1872.5014,-1541.3582,-112.7992,4738.8510,3199.7200,-1914.1907,299.4123,4044.8187,-4948.6633,-4527.7049,-6609.6728,-2458.1308,4943.3371,2745.0419,4812.1769,-1356.8553,3203.6065,-4935.0146,-1975.8674,5148.2893,-6047.3287,-5178.8519,1984.8735,2170.6035,5085.5658,-1394.1135,0.0000,-2418.2312,2970.8769,4675.9312,-1195.4383,14.5204,-2830.6950,-3533.6497,5198.4249,-2833.1910,1091.5047,-5182.4241,-6751.3978,-5891.6543,6910.2801,123.8170,5018.9006,1081.8457,4992.6522,1930.9421,6696.2981,-2554.1692,550.3589,3424.5489,0.0000,-5557.7177,-2293.2193,3332.1096,885.2558,-394.7527,-5164.5802,4442.8634,-1641.5063,-4133.4355,4455.9083,268.0797,-1665.9679,5139.7781,4933.6896,3924.9252,-249727.6142,-280729.2159,-263154.4723,-262720.5175,-267345.2121,-267817.2263,-270966.7992,-269226.7605,43235073.9432,43201094.8441,43237027.6452,43218676.9475,-267582.9394,43227240.0217,3161.9123,4283.3543,-443.8541,-1104.3694,2459.5598,-4357.8347,-6342.9104,-2256.4126,4081.5269,-1590.9081,3676.9284,4067.2169,-6786.7103,-4569.7175,5189.0491,5744.0013,-959.2140,-2305.4637,-6322.6372,-3208.2958,-4623.4509,6681.1479,4525.4934,-646.8133,0.0000,2252.1206,-5824.7563,-3798.2102,1838.8090,-3282.1908,34.7188,1230.5850,-4579.4233,2119.2091,-3964.6507,-6636.5404,-5111.8767,-4627.2543,-2675.5340,5351.9250,4637.0327,-3279.0404,132.6333,-1828.0264,-1523.1227,-6366.0115,-4578.8070,-5455.0536,1753.5594,6625.9022,-3110.9193,-2179.9694,5354.2481,-4543.5364,-2850.0937,-699.1446,5475.3003,3529.0534,815.5038,4735.2657,0.0000,-1905.6500,-3564.5147,-2648.0070,3912.1012,5098.4854,-4206.2079,-2810.4366,1423.3592,3078.3134,-4316.5104,4590.5220,-1272.5254,3011.8518,-199.3969,5326.3400,-1136.0545,6407.9367,-2830.3415,-5413.6118,-1072.6744,3989.2272,-4409.5539,-5699.1669,0.0000,3949.2868,-4530.6359,-4872.4392,5113.6670,-4358.3964,1177.7708,320.9850,-6083.9934,-5369.1687,512.5603,2589.4086,-4936.6626,2790.5877,623.7490,1461.2350,-265239.6299,-254365.9079,-268734.3111,-264893.2322,-257577.3250,-260448.1806,-266415.4289,-265365.6067,289323123.3321,289306383.2527,289309525.6374,289311869.7779,-265176.3022,289308560.7237,-2899.1225,4618.1704,-4224.9180,1912.5361,3122.0893,-4577.1527,-2378.2934,4627.4344,-4895.7325,6474.2573,4200.3630,3121.0908,164.4764,5079.8415,2029.0115,3632.8645,4517.5051,-3075.9759,-1590.5842,-5313.6056,4086.8396,-1875.4509,4430.5906,6857.2438,0.0000,-6499.2754,-2559.7613,-995.2565,520.7228,4478.4781,-4673.5858,101.0639,3121.8519,6517.8437,-5293.2695,849.7283,4456.1083,-729.7412,5467.9017,3766.5360,4830.1228,4466.8888,-4793.8074,4938.0679,684.2933,-1159.7800,1624.6980,3244.7464,-4684.7629,-1150.9012,-5286.6066,-4335.0003,3909.6062,-791.0776,-1336.3888,4542.3506,3706.5576,-5488.1206,4401.6429,4803.8437,0.0000,6188.5155,-5198.5224,4328.0898,-5422.3350,-4702.8691,4660.8741,5234.4155,4333.4818,5509.9169,-5260.6770,-904.6250,-483.5793,1579.2186,-286.6039,4252.2033,-4618.8196,-2000.4090,3903.8234,3832.7351,-510.7890,-4798.7883,-5288.5388,1828.3251,0.0000,-1274.3668,4710.3599,3544.3439,4470.1632,-5329.4117,4423.0234,5196.8033,-2867.9071,-1377.0010,5233.0507,-6459.6392,-4537.9895,3560.1355,-4631.9348,5445.4952,-7765.2849,-14607.3855,-8746.0301,-10673.0689,-5364.7108,-12299.1984,-19886.1017,-11846.3245,-98479421.2154,-98446457.4183,-98453462.5008,-98468315.7761,-11082.3369,-98467423.6873,
