sl_100_86400_20290314 Coordinates.csv
2029/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:49 2024,
Start: 2029/03/14 07:47:00.00, Stop: 2029/03/15 07:47:00.00,
TIME_UNITS,STARLINK-2592 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-30470 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-3328 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-3852 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-4171 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-30392 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-5791 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-31965 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-1760 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-30579 - X-Coordinate,STARLINK-6123 - X-Coordinate,STARLINK-31448 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-2016 - X-Coordinate,STARLINK-3767 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-5744 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-5644 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-1732 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-3914 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-2441 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-11128 [DTC] - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-32028 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,STARLINK-31605 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-31480 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-30701 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-4412 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-30470 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-3328 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-3852 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-4171 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-30392 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-31965 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-1760 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-6123 - Y-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-2016 - Y-Coordinate,STARLINK-3767 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-5744 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-1732 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-2441 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-11128 [DTC] - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-32028 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,STARLINK-31605 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-31480 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-30701 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-30470 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-3328 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-3852 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-4171 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-30392 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-31965 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-1760 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-6123 - Z-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-2016 - Z-Coordinate,STARLINK-3767 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-5744 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-1732 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-2441 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-11128 [DTC] - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-32028 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,STARLINK-31605 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-31480 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-30701 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6100.6589,-3585.7414,4274.2752,974.4555,-5280.2016,-1195.9985,6464.9253,-4678.7673,-5907.6108,4976.0816,4231.0128,-1018.5741,958.1986,3901.6420,5404.4487,-4703.3074,5701.4806,-6613.8207,-6181.2025,-4212.1137,4401.0776,-2801.6121,-6435.8659,266.2308,-3947.1779,-4324.6206,-2605.5330,-4663.4579,5152.9850,-3799.5427,17.6437,-2688.9602,789.1645,3337.0338,-6804.7707,-2251.5132,2814.7131,-3999.0929,1943.7486,-5162.9019,5444.7632,827.7144,-4935.0063,-5426.6526,2987.4847,-5391.2654,4727.1530,3895.0877,257.2446,-3693.9040,4409.5569,3938.5321,3720.1327,-5965.5547,6044.3756,0.0000,788.7407,678.6436,-57.8208,6648.9767,-2688.9858,3172.5142,-5769.9811,-754.0762,503.8181,-2491.0130,-4670.2635,5068.6590,1761.1592,-6668.4654,-446.7210,6356.2693,4386.4767,-4980.0927,5249.7457,5371.3753,-5273.6693,-6248.6739,6224.8455,-2156.5843,6782.1167,-3260.0096,4163.3623,-1096.4300,1428.6327,743.5874,-6739.7487,-1841.4603,6062.0417,1822.8632,-5150.4282,-6426.7396,-2478.8717,374.2686,-3332.5705,6207.6446,-4097.9858,-2561.4924,5810.9675,-37.5854,-229204.1419,-233510.4498,-227941.7626,-230335.6876,-237981.3821,-235892.5390,-230123.9651,-232259.7677,16308765.4880,16287756.1342,16274360.7787,16293867.6606,-230903.4921,16294037.7323,546.5119,3661.9758,-4704.9375,-6428.7210,1110.2983,6770.8944,-367.9905,-1940.0368,1578.8858,-275.7394,-2660.8786,4220.0661,1566.4912,-3221.5660,4085.7139,1985.4250,-1196.4120,1025.5760,3060.1272,-2283.5316,-4716.8797,-5344.8463,-241.2440,4555.7066,810.6409,-3024.6093,5974.9509,3196.3455,3278.3693,-4319.8925,-6413.0004,-5989.6421,6130.5379,5881.0019,-1244.7346,957.4461,-5521.3322,-5009.7942,3674.3471,4432.5283,-2581.0427,-6240.0133,-13.8576,3254.6974,-3066.7717,3930.5162,-3457.5295,1433.1218,5072.1617,5848.1233,2582.1116,-5672.3016,5679.7703,2988.6133,945.6304,0.0000,5007.2323,1435.4773,-5673.5005,1718.0102,-5071.0693,5915.2488,3104.5066,6222.3239,6492.4708,-6107.2589,1971.8145,-2497.6326,3760.0881,-116.0597,4125.0063,2462.7398,-1236.9303,872.8640,873.7196,-4227.8630,-4153.0930,1942.1469,-2201.6929,-4842.4015,-715.3696,3972.5221,-788.4157,-3955.9956,-6138.6333,-6206.4556,1272.8637,4728.2787,2472.3543,-5399.7209,1553.0978,180.9905,6344.6712,-5742.9540,-5635.1060,-364.8621,-847.2639,-4312.7776,3416.7772,5899.0800,349366.4869,317942.3108,336708.5645,337195.9869,333364.5714,332882.7742,328091.6114,330529.3136,-99213790.3547,-99230860.4857,-99243081.8141,-99219859.8819,331634.4703,-99227084.1107,2880.4742,4648.3453,-2749.7434,-1703.6807,-4343.8955,-766.6486,-2144.6183,-4708.9801,-3269.4852,-4764.1263,4433.2850,5361.5342,6674.9340,4715.5034,1285.1771,-4626.0851,3704.9712,1588.0829,-638.1148,4751.7607,2326.5524,-3382.8632,2225.2946,-5199.2574,-5370.7891,-4404.5423,2215.6769,-4004.2756,-2860.2525,-3183.6696,2717.4518,2064.6433,2890.5902,1700.0849,529.3991,-6494.4998,2783.2617,-2504.2207,-5507.3539,-72.6637,3227.4368,2745.1510,-4705.6254,2734.2609,-5409.3712,-1421.0403,3550.3322,5511.9290,-4705.1537,87.2933,-4531.2728,434.7653,913.6729,1857.8871,3169.3729,0.0000,-4724.8897,-6756.5605,3898.9761,-891.8507,3890.8428,1461.3533,-1953.6018,-2906.1360,1745.0136,1159.4317,-4677.2007,-3957.9886,-5525.9164,1808.5929,5515.7152,-874.7441,5064.8215,-4454.1526,-4443.9546,258.0865,500.1047,2197.7813,-2045.3790,-4465.3785,-38.8939,4654.9736,5421.4056,5278.1931,2175.8993,3079.5339,-848.8587,4534.5032,2210.5584,-3644.9834,4144.6241,-2378.7432,1340.1917,3733.4570,2332.8842,-2946.0020,-5513.9481,4570.0518,-1055.6178,-3635.4824,-11342.1553,-12527.0978,-11667.7679,-11760.3300,-7763.9952,-16233.0262,-21966.7331,-13269.8677,-659275.0154,-694706.4273,-658523.6032,-657455.5402,-13459.6399,-664148.3954,
3600.000,2484.6108,1033.7956,-4255.0754,2170.4478,2917.7577,-547.8888,-5905.1808,5694.4046,2962.5678,-2228.3780,-3286.3450,-2208.7221,850.7774,-1109.6685,-5710.0766,826.7726,-2270.6819,5709.6917,3682.0360,6297.1797,-3002.7958,5306.1804,6130.9931,-4143.7668,2659.3790,6656.0030,1019.6388,3423.4049,-6236.9484,5662.4843,46.3698,4040.3010,-3517.1082,-4923.2494,5705.7899,-60.8474,-229.1110,4151.6390,-5646.0124,2098.5458,-4388.6928,2127.1725,6111.5578,4694.9587,875.7277,1798.2507,-4033.9370,-4931.6307,-4089.3082,982.9000,-6472.2923,-1458.4352,-4206.1977,2893.4244,-4261.6615,0.0000,-4582.5506,3332.4467,3080.6169,-6329.6186,5429.4124,-4928.2905,4433.1468,-2713.4343,-2911.0773,3941.1092,3027.1217,-1083.1951,-5496.9835,6258.6902,-3763.7144,-5893.6127,-1075.0957,1031.6445,-3187.4540,-2651.4311,5129.9651,3079.5653,-3112.7737,5425.6844,-4698.3829,-313.2058,-2325.2495,5549.6897,2940.3536,-727.9084,5397.2742,-1939.8952,-5109.7051,1306.0756,4404.0453,6170.3225,2014.5584,1643.8303,4630.1157,-6345.2009,4376.9580,5831.7792,-5719.3972,1157.4714,-310759.9218,-307023.1263,-302958.7358,-305595.5750,-314502.8278,-310465.3291,-306983.5374,-305983.1743,41512302.4680,41494225.7096,41484594.2111,41493567.3714,-307077.4619,41498697.5129,-3251.2673,-6317.6654,4933.2010,3680.7470,-4533.2490,-5964.3942,2202.4001,-1960.7730,-4108.8539,3842.5225,5813.6478,-5967.8171,-5892.6745,5988.5530,-2334.9484,-4281.5406,3462.6286,-2545.4803,-4451.7481,2336.0240,5744.4158,4434.9501,-1618.5168,-2454.9473,-5478.2163,271.2391,-6424.0333,-5943.8426,-1373.0788,2299.4352,6621.0888,5021.8009,-5764.0091,-4572.7949,-1303.2126,-4833.7245,6677.4179,1293.3153,-2044.9642,-5361.4922,5220.7062,3681.8187,-2920.0826,-4762.2965,5212.6562,-4939.2045,5470.1356,2666.5026,-4730.5559,-5893.5128,819.5237,6007.8255,-2652.0812,-3751.9228,2701.8791,0.0000,-4045.7378,2236.8273,6125.6110,642.0528,4242.3260,-4147.6694,-4433.9122,-4258.2956,-3183.2339,3873.7496,-5533.0990,4011.8694,-2221.4975,-1424.8399,-4173.0586,-442.9103,4798.1582,-4373.0609,2820.4893,5300.8913,1306.0674,-3316.4444,3407.8218,3825.4849,2465.6502,-5763.8529,4807.6641,3119.3358,3900.9092,6705.4449,-2634.4968,-6207.0146,998.7827,6632.0393,-5102.1341,-1958.8071,-5601.9135,6638.5084,2470.1581,2162.6803,-3358.2021,998.7266,-1210.3637,-1285.7472,279691.1576,247566.2740,266751.4195,266047.5848,264356.2568,263686.6146,259667.9214,264241.2984,-91558014.6190,-91572496.5037,-91593164.7906,-91572029.0080,262857.1758,-91571245.1224,-5401.0697,-2646.4350,-2353.0753,5176.7249,4335.2358,-3464.2676,-2605.7943,3383.9235,4721.4500,5260.4581,260.0614,-2687.2516,-3554.0635,-3296.0118,3077.6242,5320.9135,-5533.2597,2863.0307,3809.8492,673.1402,2241.7301,-82.8119,2495.4688,4952.7907,2807.7165,1676.6939,2256.4188,951.3064,-2166.9108,-2423.9602,2160.7767,2413.0195,1007.9601,1847.1242,-3734.1836,4969.2483,1243.3479,5322.8720,3383.7180,-3632.0669,529.6962,-5400.3086,739.7483,1678.7511,4419.1006,4341.1884,865.2513,-4039.7290,2956.0428,-3493.3390,2001.5455,3098.0285,-4719.6697,-5057.7588,-4703.0052,0.0000,3248.9396,5650.6983,-680.1664,-2741.9553,-818.9321,2390.9412,-2728.5109,4684.4323,-5189.2750,3775.5746,2774.9857,5493.4860,3538.6820,2557.9844,-4024.4113,-3512.9461,-4730.7828,5004.2078,5459.6602,3413.7673,4148.1735,-5218.9227,5132.6634,1974.0290,4273.7876,-3857.7040,-4359.7818,-2077.5394,-4547.5415,1757.2104,-3422.0270,-2032.8179,-4552.7339,-192.2190,-880.7807,-2253.7681,3565.3224,577.7779,-4567.9110,-1545.3701,4167.0010,-3341.7192,-3523.8930,6696.0587,-10172.5440,-11325.6807,-9621.0719,-12576.5719,-5880.6158,-11241.8067,-21179.7542,-12470.2202,-647298.5454,-683726.1013,-652834.0899,-649100.7986,-11987.5120,-654864.2276,
7200.000,1703.4035,1286.6217,1430.3947,-5354.3512,-444.6962,3016.1244,2062.1344,-5186.2465,394.1911,-169.2736,-177.7948,3800.8728,-3338.2070,-1361.3283,4039.5735,2478.9147,-1297.8505,-1991.1931,334.5302,-3834.0527,-452.2407,-5704.3399,-2467.8977,6687.2654,-552.9576,-6150.8535,1714.7303,-1109.5541,3620.1362,-3088.3636,-834.2068,-4176.9350,4811.7687,5233.9232,-2951.2164,727.5893,-2843.2033,-3979.8341,6814.1024,2483.6973,1125.8753,-5296.3425,-4027.6026,-1467.9059,-3407.4262,2855.5748,1054.0585,4801.1991,6059.5679,2704.5254,5626.0101,-2167.9852,4001.0618,1408.0737,1747.1846,0.0000,6500.6977,-3576.9518,-4672.4589,3816.4872,-6049.6874,5090.2853,-364.4258,5813.9008,5094.7243,-3950.8430,-879.0209,-2791.8750,6831.2982,-3098.3698,5951.1348,3102.8689,-1553.8714,2308.9027,1244.8914,-1738.1880,-2738.1281,1144.3598,-1142.9842,-6451.6202,264.2735,3141.6428,694.4104,-5889.6097,-6195.6191,-238.6214,-1613.0974,4298.1251,3125.9072,-3729.3123,-1543.4802,-2725.2350,539.5963,-3045.3670,-5395.2338,3339.2424,-3944.3541,-6463.7382,3221.4046,960.9368,-371817.9858,-360121.2760,-358363.5354,-361973.1514,-371087.2986,-361643.1116,-364161.8942,-364192.1658,63858167.3461,63841110.2365,63838856.5407,63844583.0787,-363482.9553,63845465.7842,5547.8076,6731.7477,-3151.5126,478.8641,6707.2065,2880.9145,-3654.7181,4568.8865,6077.1750,-6487.7052,-4737.9309,5502.3934,5822.6763,-6785.9651,-1201.6291,5917.1320,-5595.0839,3755.7666,5124.3053,-404.1720,-4374.2953,-1769.0466,3429.4204,700.0503,6275.4329,2135.5242,4112.7913,6289.1158,-2063.1438,2449.4269,-3689.6327,-1354.5920,2464.7786,1460.4962,4172.0221,6880.9936,-4427.3062,3235.9891,529.0684,4446.9655,-5495.4780,-442.5598,3999.5477,4497.5574,-5967.1853,4726.6421,-4886.2770,-4964.8093,3281.7756,4286.6794,-3302.7454,-4580.9436,-2045.4208,4405.3297,-5877.7800,0.0000,2378.4804,-5818.7263,-4077.1892,-3393.5562,-1988.4298,251.5794,4178.6256,1519.1577,-1483.8867,1408.2892,6773.1412,-5265.2574,779.4878,3126.9638,3509.6179,-2726.3282,-6589.3226,6213.9107,-6034.7223,-4735.3247,3340.2147,4733.6548,-4645.7117,-1848.1350,-4267.8600,6144.2292,-6843.0633,-766.9184,-70.9688,-4089.0214,3839.1767,4874.5369,-4680.0881,-4112.7233,5853.9938,3426.7014,2662.3749,-4186.3416,1446.9261,-3370.6582,5679.3027,2014.8868,-2535.8849,-3787.6715,191302.7206,160993.5622,179571.9991,175146.5346,178209.2076,177883.2436,173857.4365,175665.4583,-77621903.6225,-77632850.1762,-77659758.6284,-77642071.0755,177082.1688,-77634577.8794,3482.0046,-1004.5811,5990.0725,-4037.3570,-1662.4625,5508.9243,5364.3255,63.5093,-3313.5231,-2325.5482,-4718.8666,-1726.1954,-1745.2481,-181.7975,-5464.1251,-2509.1261,3830.0346,-5414.4559,-4651.7333,-5544.0747,-5270.4036,3477.1167,-5355.9287,-1621.7128,2299.3366,2183.1248,-5255.4456,2669.1910,5287.7170,5248.9844,-5854.3911,-5306.8643,-4176.2010,-4373.1962,4684.8817,-505.4100,-4308.0754,-4589.9058,918.2523,4502.8768,-3917.1818,4345.1274,3762.7884,-5021.9296,-569.2524,-4010.1594,-4693.3765,-26.5406,617.1087,4699.1426,2005.7372,-4715.9437,5163.7717,5149.0679,3142.1836,0.0000,208.2092,-1210.5139,-3007.9187,4667.4690,-2763.6970,-4608.4171,5385.6530,-3402.5155,4152.9875,-5227.1431,928.7792,-3473.1311,673.8312,-5333.2679,-39.9295,5482.8454,824.0454,-1187.8932,-3174.9248,-4626.4914,-5170.0015,4886.5832,-4989.3369,1709.3489,-5318.6272,737.3234,398.3090,-3096.1810,2462.0627,-5644.3208,5505.9445,-2044.9217,4004.6663,3850.9571,-3093.6161,5260.2660,-6392.2525,-4513.1889,4134.2728,4971.0453,-248.4763,-550.6208,5443.6931,-5726.3573,-9024.1613,-10135.3797,-8207.6476,-11673.6671,-4419.6249,-8686.0101,-19754.7672,-9743.0725,-635809.4565,-672100.4008,-647205.1241,-646433.7152,-10514.4556,-645577.4710,
