sl_100_86400_20290927 Coordinates.csv
2029/09/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:35 2024,
Start: 2029/09/27 07:47:00.00, Stop: 2029/09/28 07:47:00.00,
TIME_UNITS,STARLINK-5844 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-30587 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-3560 - X-Coordinate,STARLINK-31095 - X-Coordinate,STARLINK-2387 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-30247 - X-Coordinate,STARLINK-1543 - X-Coordinate,STARLINK-2752 - X-Coordinate,STARLINK-1186 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-11228 [DTC] - X-Coordinate,STARLINK-31021 - X-Coordinate,STARLINK-31304 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-30966 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-31502 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-5276 - X-Coordinate,STARLINK-3375 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-30522 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-30353 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-6253 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-1338 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-2092 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-1089 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-3555 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-4327 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-5972 - X-Coordinate,STARLINK-31695 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-4371 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-4173 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-30170 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-30587 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-3560 - Y-Coordinate,STARLINK-31095 - Y-Coordinate,STARLINK-2387 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-30247 - Y-Coordinate,STARLINK-1543 - Y-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-1186 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-11228 [DTC] - Y-Coordinate,STARLINK-31021 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-30966 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-31502 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-5276 - Y-Coordinate,STARLINK-3375 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-30522 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-30353 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-6253 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-1338 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-2092 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-1089 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-3555 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-4327 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-5972 - Y-Coordinate,STARLINK-31695 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-4371 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-4173 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-30587 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-3560 - Z-Coordinate,STARLINK-31095 - Z-Coordinate,STARLINK-2387 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-30247 - Z-Coordinate,STARLINK-1543 - Z-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-1186 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-11228 [DTC] - Z-Coordinate,STARLINK-31021 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-30966 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-31502 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-5276 - Z-Coordinate,STARLINK-3375 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-30522 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-30353 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-6253 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-1338 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-2092 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-1089 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-3555 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-4327 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-5972 - Z-Coordinate,STARLINK-31695 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-4371 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-4173 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3442.4375,2963.1058,-1233.2649,5895.0550,-1839.5807,3050.7357,5740.1177,5250.6677,-4259.6907,-6201.2354,1471.6229,-2732.5438,-2826.9517,3628.7452,5791.7049,4598.2993,5314.7279,-1124.1811,2983.2093,1670.3938,4069.8000,-20.8640,5931.8603,5950.9859,6314.9517,-1141.8432,3090.2424,5439.1663,-5960.6415,6792.8037,-19.3096,-929.1695,4038.9300,-452.7920,-1514.6689,-6412.3503,-4662.4992,3565.7906,-480.2292,1776.2218,3905.9315,3631.4997,-5945.8097,6065.4364,-4804.4752,-3844.3202,-4866.6439,-5578.2866,-1289.2952,-5263.4789,-661.5665,5236.6217,4919.5251,4036.7493,-2837.5985,-4354.7961,-4088.2272,-4197.1419,3389.7791,-4992.3335,-1219.5746,-2316.8535,3390.5923,-4337.7918,357.3618,1404.0365,-3187.0984,2017.8974,-2507.9997,-1431.1325,3168.5013,5360.1124,3949.0432,6049.1832,3028.3196,0.0000,2487.9526,5597.5834,-3926.5825,5464.6386,1701.8562,6224.1478,-1127.1472,-2601.7068,-2521.2404,-1751.2444,-3964.9497,-4150.5777,4110.9212,-3655.0519,6180.0288,4203.6176,2698.7558,3099.0945,2634.6553,-5089.5509,-5955.2883,5087.3794,-4383.3734,4415.4518,-116431.6938,-118897.8650,-124987.7516,-121531.7005,-114707.5625,-117132.1140,-123599.5267,-122309.2590,107341506.0309,107358954.9517,107368690.2723,107358684.4500,-122155.6758,107353716.0570,-5467.0967,-2918.9406,3957.0886,-21.7271,3783.8503,5294.5450,-3519.8066,-888.1104,5440.0916,1739.6239,-6749.1028,-3814.6610,-6350.3208,-3775.0815,-3048.2917,1517.2372,-3458.8144,5479.9338,-3616.9172,3582.2047,-3046.4221,-6202.9420,2533.4170,1243.6561,2178.3972,6617.0794,-5434.8752,1387.1812,3133.2733,1047.2788,-4102.8806,-4278.4014,-1123.2110,6356.6005,-5691.0183,-48.8290,649.5430,-5824.9750,5827.0866,6243.4048,-2894.7133,-2722.5084,1737.9510,-3235.3872,-2431.2377,-5690.8863,1357.8297,-497.4860,5433.7996,4056.6188,6810.4113,1398.9477,-1728.6393,-3850.0410,3114.3013,-3212.0418,-5009.4243,-3340.5544,4294.7704,1167.0586,6802.9794,6001.2490,5790.5805,-3147.5832,5697.5634,6724.8902,5550.2003,4708.5229,-4020.3543,4612.2159,5304.6390,-4100.6348,-5079.5741,1415.3766,-2738.9685,0.0000,276.2021,1637.5822,1264.0065,132.8452,-3906.0151,2688.7423,5476.5969,-6119.4849,-2059.1831,-3642.5361,-3716.8983,-5437.0629,4350.8554,4963.3344,-3111.3208,-5031.0962,-3273.1660,-5737.3271,-2337.0527,-3164.3051,-3440.8077,-1734.1240,4109.2639,2618.3695,-359195.6302,-338288.9141,-360598.3732,-360893.9906,-355750.0677,-355405.7006,-352237.4374,-354350.6917,207903137.8851,207924109.3253,207937450.1181,207923309.8809,-355583.5497,207918388.9776,-2496.1187,5510.8411,-5534.8200,3638.2347,5493.3383,-3213.4850,-1376.4511,4413.1245,-421.7312,-2513.4628,-126.0850,-5078.1181,-418.3243,4561.9765,1204.7578,4650.2433,-2736.1546,-4028.0418,4984.4875,-5265.8230,-4703.3395,3046.5011,2448.6724,-3297.4983,-1769.6151,689.4792,2959.4324,3849.4130,-1679.7711,-615.3884,5449.5841,-5336.1330,-5215.4430,-2691.1325,3428.2163,-2282.4126,-5038.2113,-1131.2559,-3300.5464,-1832.7231,4971.2348,5215.5050,-3054.7149,933.8509,4329.1330,-620.1530,-4659.2801,4033.5248,4075.8229,-1860.6222,1257.6615,4303.7606,4563.1168,-4095.7682,-5485.1981,4164.9041,2377.6798,-4249.7871,-4130.9282,-4618.1990,-413.7401,2509.3379,1106.9449,-4383.9019,3881.9402,223.7612,-2624.2551,-4666.9212,-4796.3231,4932.7352,2455.5937,-1432.9246,-2083.3732,-2807.8090,5443.4418,0.0000,6486.2105,-3699.6543,-5511.4323,4055.4118,5426.0610,-1395.5483,4138.4261,-1572.6407,-6117.2617,5299.9582,3879.3502,-996.4327,3411.7661,2696.7229,558.3161,2216.6588,-5460.6756,2332.1426,-5991.1725,3146.6851,889.0696,4159.9550,-3165.6522,-4651.8694,149517.9866,150038.6024,152513.6184,151429.6461,156063.1236,148273.9661,141744.6018,149104.2792,-93971339.5623,-94008200.7102,-93968514.2845,-93974399.5840,150378.2099,-93977314.5109,
3600.000,4720.2103,-411.9045,-2661.3134,-6373.1224,-1395.1114,-4824.8139,-3812.0940,-6038.9535,2197.5729,5769.5945,1085.0087,5903.0613,2364.4866,-74.7005,-3275.0525,-6599.0115,-1659.5617,-2571.5943,1679.3465,-6152.7262,46.6710,1691.7761,-6535.1517,-6796.1867,-6363.0674,-1587.3777,-1073.7560,-6583.4323,3636.2473,-5487.4798,4511.1229,4581.7414,-3417.7094,-1165.1475,4474.6849,6039.1659,1956.7657,-2800.8043,-3223.3628,-3477.4143,-5196.1243,-2680.6004,5799.4483,-4208.9716,-116.5463,4279.6019,2934.9985,3008.7733,-2751.6654,3925.0246,-152.5101,-6558.0331,-4065.6473,-2289.3957,379.5733,6571.0992,5299.2028,4024.6317,-6293.5649,1593.9345,-1191.9564,-861.8245,-4059.6832,6657.8125,-2402.9967,-2836.8091,-202.7014,-5457.3151,4718.2638,-2881.9939,-4852.5565,-2289.8582,122.9356,-4270.9947,242.6309,0.0000,-2055.0005,-4511.5893,2419.4654,-3376.6640,2583.3832,-2468.3085,-1218.1397,3665.9861,-2295.7930,5447.9264,6235.5077,5404.2861,-4142.2486,1787.0585,-4519.8834,-2362.2792,1180.4014,-1066.9160,2052.2919,3847.5450,2475.9954,-1723.8872,-160.0286,-5639.0972,-25574.9041,-29645.6700,-33195.6372,-30179.7199,-21336.7446,-26303.2214,-29823.4006,-28671.2671,49833178.5370,49848405.9576,49853001.9652,49843368.7268,-29098.8774,49844370.8868,2066.7990,5967.8395,-5204.8511,2703.3665,-5892.1595,-4798.7441,5149.6983,3322.0935,-5414.5814,-3299.0068,5936.1548,3074.9049,4400.6586,5595.0771,4319.3780,1223.1354,4005.3113,-3252.4066,4428.7363,-862.7186,4379.7619,6587.5434,-1046.4083,1248.6903,-533.1760,-4491.7269,6810.4108,1716.6017,-130.3157,1629.2512,3575.1389,4485.7642,5475.0005,-6603.4799,5135.6656,-1878.5074,-4274.3348,5035.4939,-2435.5939,-2478.3734,4586.1234,5964.7546,-3503.9113,293.9197,1049.1988,3062.9670,-5173.4419,-2869.7927,-4454.7573,-5049.5343,-4399.9512,1565.5115,5120.8301,6432.1763,-6115.1368,1874.0296,3893.8267,-1317.0146,-2522.2666,-4039.8269,-6064.2442,-4324.8282,-2421.2785,707.4915,-6475.2279,-4563.1482,-4384.0072,-3299.8604,-778.6946,-3560.7073,-3551.6623,4283.9027,4239.0808,2561.4614,5867.7861,0.0000,4144.5257,2375.3237,-5259.0749,4087.0458,4645.5457,-2819.5890,-2179.7416,2776.8480,-769.0223,2308.2007,2136.1888,3366.2385,-278.3323,-6053.2794,263.4462,6339.6375,5193.4700,6715.7529,2685.5967,-1298.0416,3422.5570,5101.5190,-4983.9712,1275.1423,-373537.8347,-356231.8711,-378440.5213,-377306.7586,-374382.4671,-374684.6933,-371290.0520,-375871.9916,228631124.5764,228648827.3912,228669973.4298,228654635.4975,-374572.1776,228645955.4297,4614.2534,-3472.6306,3673.3995,-385.4676,-3371.7815,-1149.6968,-2483.5694,-661.5702,-3712.7426,-1899.7039,-3369.5503,1843.9781,4837.8100,-4133.5968,3853.8444,-355.3728,5363.9993,5491.6702,-4953.1130,2158.6161,5350.7953,1246.2892,1954.0573,-212.7203,-2642.7473,-4788.9054,605.2700,-350.3798,5900.0170,3843.2770,-3679.9570,2532.2752,1743.0970,-1693.2836,308.8784,-2514.8985,5029.6890,-3848.1987,5348.4215,5207.6034,-608.6754,-2279.7988,-1326.6701,-5517.0239,-6840.3872,4447.2023,3427.2743,-5522.3167,-4530.1228,-2592.9205,-5396.7244,-1601.6257,-2323.6070,1099.2548,3188.2911,77.2445,2059.8052,5362.5490,983.7746,5346.0250,-3125.9020,-5323.3476,-4894.9846,1740.0785,196.6045,-4292.1038,5332.8231,2690.3611,4738.1872,-5178.0688,2835.3528,4886.9694,5255.9412,4639.9889,-3460.3991,0.0000,-5205.7480,4644.5411,3706.7255,-4284.0129,-4415.8806,5802.2163,-6503.8316,5041.2817,6478.3757,-3079.1587,1090.5307,-2694.5665,-5510.4039,2332.3865,-5271.9292,1465.6631,4391.9623,1323.1936,6058.6861,-5426.4027,-5504.4954,-4163.1322,4596.6153,3799.6750,149953.1575,150254.2533,153357.8723,149834.3350,156851.8202,152319.0941,141732.3316,152090.4740,-94004290.0078,-94042046.0425,-94007418.6211,-94016646.5267,150912.1509,-94012784.5747,
7200.000,-5373.0927,-1362.3431,4694.5193,4461.7552,3240.9223,4633.5862,-106.9809,4276.1227,1521.6197,-2576.4804,-3974.2253,-6244.6556,-2393.9460,-2873.0563,-2209.0239,4196.7052,-2725.1192,5936.3827,-5008.2618,5363.6617,-3516.3230,-3014.2666,4371.4395,4928.5393,3838.5674,4733.3621,-1542.5883,4420.5592,1744.7951,2432.4553,-6383.2298,-5735.2176,962.5721,2750.8811,-5296.1802,-2248.2283,286.1403,-440.4546,6074.1009,4723.4443,4046.6081,1209.5142,-2852.3464,-1037.1919,3473.7799,-4073.1627,-642.1674,-416.5884,5914.3042,-335.0622,2564.9485,5541.7204,2229.4689,-54.0318,1304.1887,-5300.0075,-4531.1444,-3488.4273,6229.1725,1371.4598,3868.7758,4611.2394,4010.4996,-6451.3510,3443.5272,4208.6739,4254.4998,6731.9137,-5260.9637,6092.8041,3726.7966,-2193.2163,-4822.2232,1466.9654,-2400.0436,0.0000,2378.6649,2783.6165,-928.8697,696.7342,-5192.7868,-1755.8068,4608.1088,-4422.5099,3950.1610,-6512.4798,-4177.9143,-5080.7955,3932.3476,1959.9495,-643.6534,-736.6287,-3661.9319,-1721.1230,-5245.6576,-1996.1731,1313.6680,-1606.7693,4464.8281,5522.4232,63153.5026,61000.7776,60494.8027,63865.3393,73528.6764,63268.8487,65602.3650,64988.0278,-11086308.5117,-11071191.3064,-11075024.0929,-11082327.9125,65671.6031,-11075759.9699,1978.6715,-6733.2484,5046.6525,-4294.1949,6064.5150,1891.6816,-5075.3041,-4152.2977,3871.6196,3900.2451,-3121.5330,-1516.5985,-69.0156,-6198.5820,-3657.9858,-3044.6832,-4393.7222,980.1567,-4463.4903,-1779.1251,-5311.8292,-3983.3762,-1507.6661,-3271.7806,-2074.0623,327.4090,-5568.9963,-3885.1362,-885.8392,-4538.2963,-2285.3761,-3330.8914,-5699.5319,3911.9599,-1952.7405,3550.8143,6663.9253,-2483.9900,-1274.1389,-2515.6256,-3871.3826,-6487.6843,4016.5236,897.6048,3157.6292,1355.8806,6837.5534,5948.1705,2873.0890,4345.8846,578.9210,-3588.6281,-6431.4555,-6419.6168,6698.2758,513.3302,-522.5643,5273.7247,-126.5669,6232.3453,3266.2981,1991.0541,-2544.0509,1538.5506,4297.7737,288.1417,2731.1208,1335.1032,4170.3589,2462.8106,-1475.3183,-3976.0551,-2446.1406,-5966.0131,-6267.3429,0.0000,-6475.6204,-5751.8692,6793.0433,-6664.7126,-4515.9560,-783.4184,-698.5241,1984.0511,4882.8661,-789.6378,1360.7577,399.0623,-4007.1228,3613.5334,891.5556,-5410.5657,-5833.6417,-5247.6524,-3736.2108,5591.8664,414.9496,-6546.4882,4533.3314,-4131.8330,-369360.7524,-351272.6674,-372186.8906,-367217.2731,-368979.3215,-371141.6052,-366045.6030,-368207.2873,233757916.3955,233771925.4142,233798013.4749,233776164.5699,-369633.9805,233771938.2467,-3899.4695,-779.6654,487.1072,-3123.0799,-837.1155,4740.3897,4620.1808,-3524.9409,5521.2594,5078.8133,4700.7575,2530.0905,-6540.5539,1273.2665,-5108.4590,-4280.6132,-4582.0191,-3364.2471,1379.8460,3361.3533,-2716.9000,-4788.2043,-5131.4042,3567.9299,5345.2266,4794.5440,-3815.7511,-3438.0547,-6663.3326,-4598.3920,-834.1627,1886.9363,3354.2944,4983.2837,-3832.7103,5341.2208,-1744.0599,6438.3292,-2560.1521,-4107.4290,-4137.7252,-2096.0752,4825.7508,6791.5208,5069.2305,-5401.5331,143.4830,3476.4399,2145.6464,5335.9746,6434.7162,-2104.9480,-1338.7759,2565.9795,1093.3483,-4291.0884,-5172.3155,-2614.4689,2843.5041,-2622.8443,4711.4239,4731.8179,4859.3171,1967.1464,-4177.1336,5415.7367,-4724.1468,923.1179,-577.0826,2121.7023,-5313.8368,-5198.6240,-4064.8614,-2955.5974,-1184.8099,0.0000,940.9024,-2619.2033,562.9799,1218.2438,568.3256,-6649.0192,5165.3679,-4818.0559,-2913.9119,-1257.4030,-5040.0405,4658.0298,3991.1947,-5335.9751,6844.3986,-4263.2290,-570.3394,-4190.5340,-2600.5245,3249.6477,6785.1673,908.2501,-2372.3129,-617.3395,151705.3925,150464.6508,153534.7238,150841.3041,157222.5841,152620.8777,142335.3977,150594.3119,-94037772.8957,-94075250.8413,-94046473.4595,-94056891.6421,151434.1369,-94048236.9544,
