sl_100_5400_20291026 Coordinates.csv
2029/10/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:52 2024,
Start: 2029/10/26 07:47:00.00, Stop: 2029/10/26 09:17:00.00,
TIME_UNITS,STARLINK-30305 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-5017 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-2133 - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-5607 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-30224 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-31947 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-1320 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-4074 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-1225 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-2271 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-3602 - X-Coordinate,STARLINK-6090 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-6266 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-30916 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-3564 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,STARLINK-30835 - X-Coordinate,STARLINK-31460 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-30830 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-1021 - X-Coordinate,STARLINK-31021 - X-Coordinate,STARLINK-3651 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-30159 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-30099 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-1341 - X-Coordinate,STARLINK-5259 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-5017 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-2133 - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-5607 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-30224 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-31947 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-1320 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-4074 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-1225 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-2271 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,STARLINK-6090 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-6266 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-30916 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-3564 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,STARLINK-30835 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-30830 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,STARLINK-31021 - Y-Coordinate,STARLINK-3651 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-30159 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-30099 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-1341 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-5017 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-2133 - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-5607 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-30224 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-31947 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-1320 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-4074 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-1225 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-2271 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,STARLINK-6090 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-6266 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-30916 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-3564 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,STARLINK-30835 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-30830 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,STARLINK-31021 - Z-Coordinate,STARLINK-3651 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-30159 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-30099 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-1341 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-989.2400,-2101.8899,63.5540,-3822.4612,-737.4964,3970.2392,-381.9711,-244.9456,3969.1821,6093.4109,5046.7514,-1931.9628,1896.7051,-5261.6164,-2838.9185,109.2242,325.7215,-124.4757,1670.9386,5281.3209,-2755.8103,3341.5575,-6390.8267,-105.2365,-3004.8772,6677.8695,5975.4039,-4158.3727,-4327.1019,-578.7904,-2323.4209,172.6302,5428.9401,-2634.5500,-1092.8518,5261.5948,-2341.0887,-1253.7023,2151.2264,3762.7912,4581.8941,0.0000,-2299.1806,0.0000,-5563.8407,4460.8274,-4409.3441,4787.5968,1595.2546,5726.3189,-2694.2368,-1979.8696,0.0000,-1791.2486,971.7111,-4821.8131,-3471.8267,-4625.6920,-6013.7285,4428.8111,3934.5766,-5929.5137,4053.6443,-4034.7580,-4377.3314,4848.0634,165.0244,0.0000,4237.6430,-4359.1403,5948.4462,5117.8247,2320.2141,-1852.9244,-2530.0327,6371.0467,6194.9666,-1742.5246,1118.3532,-3879.2249,-3210.5549,4557.9030,-6487.6280,-4775.1302,5061.1656,2971.3536,5461.9441,0.0000,5594.0125,-3511.0377,2244.3935,-4943.5021,-4343.5059,5049.9990,5848.7706,-2765.0734,4134.7043,-2439.1442,6804.8155,2711.0409,-72579.0320,-83198.3040,-82152.6054,-78822.8611,-75210.8855,-77573.0902,-84722.6420,-82438.6320,89323896.2781,89347144.0865,89335195.2804,89332586.5110,-81866.8959,89339680.5783,6797.8017,5806.6559,5066.8256,3711.3723,5746.4140,2783.2285,-5608.0587,-5331.7951,3248.0958,3056.7766,4100.1485,4733.5539,-5728.7713,-540.1545,3542.4131,1088.0839,-5437.3719,-6651.0457,6275.5415,-4322.6641,3236.1208,-2715.4585,-253.9145,-5598.6987,4142.9262,268.8143,2003.2860,916.7077,-2669.2844,-6744.3097,-5701.2408,4185.0329,997.6583,5861.1774,5471.3374,-21.7649,5871.9585,-6481.3486,-4664.2354,-4111.0725,-3815.5725,0.0000,-6521.1130,0.0000,-2235.5551,2311.6805,2166.9651,4371.8219,6630.8297,917.7918,-4611.7008,-5039.9706,0.0000,5163.5092,5650.9216,-3101.3552,2832.3254,1876.5040,2336.6412,-2827.6719,4541.1347,-345.3938,557.2655,3122.1603,5143.7310,3132.9043,6185.1152,0.0000,-3611.9967,-399.8156,1309.7004,-276.0504,3447.4776,-6256.9057,-5724.9429,-2554.0795,496.9813,4131.4905,-4386.3072,-5607.0314,-4937.9861,-2423.6074,425.9040,-2944.9504,4238.7746,-6281.2486,2155.7894,0.0000,1842.4316,-3798.9625,4353.0543,927.1130,-3351.8460,-4686.5448,1666.0608,4209.5674,508.1589,5374.5228,191.3247,4722.1661,-362852.7762,-361616.3557,-365403.1236,-364010.1474,-356262.3326,-357098.2535,-357391.3955,-357967.7018,230557604.7621,230534988.6208,230568785.8735,230543352.1148,-359666.7265,230549443.6140,47.1397,2870.1651,-4722.5323,-4133.6067,3741.3924,4491.2178,-4143.1444,-4324.4235,-4252.1418,-392.1441,-2219.5133,4684.3028,3403.2990,-4497.4675,5144.6381,-6847.3675,-4201.5838,-1767.3195,1994.2623,424.8494,5435.7248,5429.1727,-2652.5336,-3923.1291,-4540.5574,1415.5887,-2688.0190,5403.2166,4706.9413,-1364.7142,-3083.0907,-5491.2247,-4196.6252,-2625.5452,3953.7491,4334.7601,2793.5885,-1374.9106,4483.5579,4106.1592,-3278.6078,0.0000,312.0328,0.0000,3195.5423,-4662.4030,4824.2488,-2490.4489,887.2274,-3773.9146,4278.6050,-4263.4141,0.0000,4258.6644,-3800.9071,-3876.2824,-5271.0269,-4644.5609,2142.0794,-4254.8779,3356.8491,-3536.7436,5455.2542,4639.0327,1341.6180,3526.0217,-3157.8587,0.0000,-4112.3472,5261.5451,3019.3578,-4644.5411,-5372.3765,2182.7880,2945.4357,-728.3659,3027.3426,5241.1425,-5198.8566,-1077.3551,-3421.6992,4400.3999,2422.2633,-3875.0354,2147.9997,103.2325,3635.7282,0.0000,-3530.4564,4476.5565,-4738.8890,4687.0930,-4045.8807,655.8257,3306.8007,-4586.7126,-5381.3136,3574.3273,792.2783,3757.0861,161024.8625,162191.7379,163669.5737,162449.4407,167170.4994,159488.6361,152843.2337,161217.2473,-113160113.0479,-113176765.3594,-113183209.9620,-113180006.3269,161492.1449,-113170194.3225,
300.000,540.7934,-205.3014,2189.3144,-1869.4028,635.3311,5491.1031,-2241.5659,-1870.6019,4120.7630,6535.5745,5180.4271,182.3082,-55.4205,-3812.6621,-1643.7793,-1891.3893,-1600.2761,-1677.2573,2698.2383,4136.0756,-773.4301,1309.3790,-5629.2952,-1989.0016,-950.5947,6091.9277,5472.4553,-3093.5989,-5150.6451,-1793.9372,-3214.3570,2279.9197,6054.8609,-800.3116,280.4948,5461.3660,-901.5824,-2349.2464,904.0230,2560.7957,4059.6285,0.0000,-3617.4991,0.0000,-6520.7385,5155.9462,-2650.0702,5289.4730,2742.8998,5164.2459,-4396.5376,-3678.9291,0.0000,-38.5180,2266.8915,-6088.8951,-2583.1343,-3549.5880,-4699.4280,2554.8010,5321.0061,-6352.4277,4129.8534,-2090.7751,-2990.6829,6094.2509,889.5133,0.0000,2372.3517,-4944.1391,6582.2311,4538.2708,3786.9242,-3138.1869,-3728.5740,5428.6905,5272.3566,420.4756,-633.1353,-5064.3208,-4863.6748,3732.5611,-5584.4066,-5041.5320,5501.0389,2275.3801,6504.5396,0.0000,6453.1644,-4618.8392,4093.7029,-4336.1201,-4881.2297,4105.9889,6615.7135,-985.9560,4559.1021,-1364.2985,6699.6636,3477.5322,-65040.8086,-76046.7950,-74686.6568,-71379.0572,-67589.4052,-70055.2317,-77061.4583,-74703.6522,84271267.1269,84294860.8596,84282130.6498,84280306.4868,-74264.4787,84287123.4839,6686.5248,5565.7251,4815.4805,4593.9079,6500.8745,1713.9714,-4677.7873,-5900.9236,1200.4684,1595.2804,2531.5227,5149.9002,-5447.7319,533.8391,5137.6851,6.2881,-5824.0260,-5919.5317,5115.4245,-5328.4997,4144.2215,-2575.1618,1426.0202,-5874.7239,4230.0049,-1305.9530,409.5353,2823.0605,-680.2016,-6651.4099,-4206.7145,3642.4379,-845.3433,5784.7201,6363.2791,-2037.3329,6706.6159,-5539.2036,-5948.5767,-5617.7538,-5202.8467,0.0000,-5773.6472,0.0000,-1121.1391,264.1950,3313.6235,2629.4983,6239.1904,-1039.1947,-4360.1381,-5058.5840,0.0000,6054.6660,4272.1473,-1726.5307,4636.1790,3755.7530,3557.1231,-3592.8711,4001.0189,1400.3791,-1618.9870,3809.5819,5420.8341,1790.7230,6790.9605,0.0000,-4556.4693,1558.3834,-292.9452,-2353.5363,1811.5224,-6111.5566,-4254.6871,-3479.5115,-958.7704,4110.4612,-5338.7957,-4664.6719,-4235.0795,-4310.3288,1989.4110,-880.5372,2532.7246,-6255.9202,1016.6897,0.0000,253.9583,-1939.7438,4104.8386,2988.8461,-1311.6021,-5452.1442,93.5069,5358.7025,-1566.9529,6459.5079,-1025.3219,2913.3130,-364110.9414,-363071.9185,-367012.9134,-365567.6267,-357861.5796,-358765.9406,-359015.8543,-359544.7411,232454284.8619,232431674.7328,232465034.5291,232439444.9434,-361302.9800,232446077.1523,-1486.5062,3915.6795,-4471.5362,-4569.0649,2219.1726,3258.5184,-4674.8077,-2976.5919,-5095.9826,1159.4640,-3738.0568,4640.0019,4278.1778,-5777.6035,4242.4318,-6670.9433,-3291.9572,-3087.8861,3559.6519,-1126.9168,5462.3414,6297.2311,-3772.1209,-2876.2335,-5293.1187,2798.5090,-4103.5361,5457.3296,4584.4542,447.2631,-4403.4697,-5407.0215,-3270.6361,-3753.6310,2494.1841,3537.7415,1413.6419,-3047.3293,3211.0329,3134.3143,-1653.3062,0.0000,-1227.3920,0.0000,1554.5582,-4508.4663,5421.7452,-3653.7456,-934.6983,-4486.6647,2919.2051,-2892.3799,0.0000,3371.2381,-4893.1553,-2798.0423,-4437.5287,-4447.8590,3384.1927,-5126.6638,1754.7373,-2336.9467,5179.9780,5352.3243,3009.6951,2330.1619,-1153.8092,0.0000,-4639.9828,4471.5373,1681.6929,-4658.7939,-5339.4375,418.7572,3978.4117,-2467.2241,4363.7786,5521.9761,-4314.2329,468.5462,-2190.0399,3676.5916,3601.8458,-4505.7016,3391.1443,-1999.6351,2093.8857,0.0000,-2330.7612,4658.1665,-3581.5625,4420.1498,-4574.2457,-1154.6770,2041.1421,-4088.1400,-4803.0511,2013.3147,-1028.3159,4812.3502,160996.3775,162328.8992,163717.9431,162275.9784,167207.4161,159770.1058,152776.2490,161670.5921,-113161768.4340,-113177714.2623,-113184936.2305,-113181338.7547,161493.6446,-113171697.6846,
600.000,2031.1978,1736.6568,4102.4264,269.7903,1920.6643,6392.0643,-3918.0771,-3279.6233,3874.3538,6317.6996,4824.1179,2268.9630,-2024.7673,-2008.9744,-327.5773,-3642.9314,-3347.4126,-3092.7367,3483.3667,2564.9529,1260.1225,-871.7190,-4339.1371,-3652.8334,1212.8502,4895.6623,4439.5974,-1771.2988,-5514.9645,-2834.4719,-3831.9993,4173.2574,6116.1196,1133.5292,1597.8918,5135.1372,612.4367,-3228.2636,-401.1026,1139.7921,3129.2504,0.0000,-4594.5516,0.0000,-6792.7900,5375.0636,-648.2767,5314.8325,3623.0070,4135.1347,-5633.8100,-4989.6653,0.0000,1691.7205,3385.5232,-6768.5496,-1487.7149,-2152.0203,-2901.6354,415.4689,6161.8352,-6166.9750,3837.8255,55.3926,-1280.2276,6706.0804,1508.4524,0.0000,286.8829,-5066.1743,6543.5651,3560.1689,4901.9396,-4102.1675,-4601.7862,3935.5088,3847.5973,2546.7757,-2285.5336,-5754.6158,-6011.3929,2557.3499,-4154.0421,-4838.4500,5438.9873,1324.5502,6899.8423,0.0000,6675.8225,-5302.1128,5504.6533,-3341.1055,-4966.7120,2745.1034,6745.2143,864.4963,4559.3045,-175.8043,5908.7536,3907.1538,-57486.5902,-68829.9084,-67188.7296,-63913.8384,-59937.2868,-62514.3321,-69368.1322,-66904.3307,79178407.7161,79202345.1861,79188854.4573,79187829.1289,-66629.4794,79194338.5204,5911.0199,4785.1451,4140.2546,5037.2958,6612.0940,488.5067,-3339.1992,-5891.8683,-992.2207,-38.9391,681.9847,5112.2736,-4672.9741,1622.7419,6225.9492,-1158.2468,-5657.8227,-4610.6622,3417.2573,-5803.4114,4694.9051,-2254.0722,2998.9459,-5577.5496,3943.1964,-2774.6152,-1262.8703,4475.5635,1355.1591,-5891.3093,-2289.7566,2797.0847,-2583.4911,5178.9425,6610.1503,-3828.3714,6886.5256,-4001.7012,-6625.2634,-6582.7156,-6036.5209,0.0000,-4459.6888,0.0000,92.8971,-1792.2568,4184.1571,620.9848,5212.7089,-2920.1431,-3691.7639,-4595.8130,0.0000,6378.1630,2482.7259,-209.8384,5988.3805,5270.3793,4444.8328,-4035.6507,3075.2647,2990.7100,-3619.7615,4176.1036,5177.4577,284.4856,6707.8280,0.0000,-5101.9224,3329.4520,-1849.5662,-4213.7203,28.0534,-5351.1028,-2374.8616,-4083.7812,-2363.2034,3741.0482,-5789.4960,-3260.3192,-3118.7696,-5752.6619,3393.0724,1280.6607,566.8444,-5606.5719,-200.1777,0.0000,-1338.5922,94.3458,3469.0895,4760.6220,861.3095,-5685.6447,-1469.4103,5987.8456,-3457.1072,6898.0880,-2148.8179,776.1146,-365211.5990,-364344.3273,-368459.9007,-366960.3477,-359299.5484,-360283.6042,-360477.2104,-361081.5138,234240247.9187,234217662.2831,234250550.8314,234224843.6221,-362778.5866,234231996.6365,-2856.7054,4519.4408,-3741.5429,-4475.1829,455.8597,1625.5737,-4717.6738,-1301.4158,-5328.9498,2581.0670,-4846.2938,4100.4146,4694.7744,-6444.2783,2873.0076,-5784.5776,-2021.9557,-4071.1184,4720.3093,-2552.9885,4897.9588,6493.0862,-4487.0108,-1508.5319,-5458.3187,3868.3399,-5065.0544,4915.6651,3971.4400,2210.7005,-5243.8799,-4739.3909,-1994.9066,-4481.9844,756.8077,2343.3516,-118.9980,-4366.1586,1577.9129,1825.8809,159.2229,0.0000,-2634.8285,0.0000,-263.0436,-3856.3842,5428.7190,-4428.4999,-2654.2069,-4717.3626,1235.4641,-1206.3138,0.0000,2122.8061,-5450.9516,-1418.7397,-3126.9329,-3751.8611,4242.3175,-5409.0841,-39.1998,-884.7742,4324.2342,5485.0125,4348.9159,866.1145,973.1023,0.0000,-4669.7919,3185.6326,153.2650,-4171.9848,-4701.0298,-1391.1266,4583.0748,-3938.7504,5229.5602,5204.5743,-2960.7385,1963.5530,-711.2529,2533.5671,4396.8944,-4630.6957,4272.8385,-3890.1014,325.5146,0.0000,-874.3149,4322.1948,-2021.1423,3669.2297,-4588.9100,-2840.9820,556.1269,-3129.1646,-3682.8205,233.8855,-2735.0570,5278.1968,160968.0468,162446.1836,163761.9880,162099.9900,167241.2422,160056.8597,152713.7524,162111.0525,-113163428.0904,-113178658.5612,-113186658.4253,-113182656.0142,161495.0546,-113173200.8273,
