sl_100_86400_20290730 Coordinates.csv
2029/07/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:17 2024,
Start: 2029/07/30 07:47:00.00, Stop: 2029/07/31 07:47:00.00,
TIME_UNITS,STARLINK-3055 - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-6182 - X-Coordinate,STARLINK-11247 [DTC] - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-3603 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-31453 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-2582 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-31014 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-3830 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-2574 - X-Coordinate,STARLINK-3175 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-5104 - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-3637 - X-Coordinate,STARLINK-1338 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-30514 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-1790 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-31996 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-2014 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-4750 - X-Coordinate,STARLINK-1071 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-4422 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-5718 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-6216 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-6182 - Y-Coordinate,STARLINK-11247 [DTC] - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-3603 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-31453 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-2582 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-31014 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-3830 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-2574 - Y-Coordinate,STARLINK-3175 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-5104 - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-3637 - Y-Coordinate,STARLINK-1338 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-30514 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-1790 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-31996 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-2014 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-4750 - Y-Coordinate,STARLINK-1071 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-4422 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-5718 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-6216 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-6182 - Z-Coordinate,STARLINK-11247 [DTC] - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-3603 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-31453 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-2582 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-31014 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-3830 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-2574 - Z-Coordinate,STARLINK-3175 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-5104 - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-3637 - Z-Coordinate,STARLINK-1338 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-30514 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-1790 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-31996 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-2014 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-4750 - Z-Coordinate,STARLINK-1071 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-4422 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-5718 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-6216 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6375.0685,966.3786,-5455.2593,-4476.1547,2983.3944,-3764.8101,442.1955,-2798.3625,5240.4185,5761.3712,-1258.0765,-6894.4099,-3616.2507,-4759.7213,5009.2104,-2234.1297,1470.6474,-3510.7820,-474.8546,-2909.3887,6308.2550,5668.2333,4006.7226,-5921.6572,-2469.7659,5180.0190,3041.0802,6667.9419,-6274.4529,-2926.6075,2963.4857,-3009.2918,-3071.6293,-1259.5548,3422.6535,-6226.8750,1561.6523,-5266.3568,724.6977,4542.1425,-950.4032,-732.3180,-1948.0431,0.0000,-6811.7225,-3316.4377,-1639.6694,2394.9950,-3155.7408,2616.3317,-5443.9577,5213.8022,4179.6093,-5484.7955,1798.9626,1025.4276,4467.2581,-4046.7195,-2700.6747,-3682.1805,3528.6050,-5951.3234,4904.5313,3671.3865,-4821.3024,-3882.7432,3911.9779,4080.8954,-4352.4307,4191.2269,-89.3627,5627.1920,5813.4436,2767.3716,533.8003,-2300.4405,-845.8853,-5081.0697,3245.6727,-620.4262,-1550.0429,-1776.9919,-5280.3408,-1630.0853,2670.9731,6423.6396,936.9653,4470.0214,-1101.5841,-4586.7491,-1041.9656,0.0000,338.8085,3467.7812,-3733.3213,2398.6378,6706.2562,0.0000,537.8846,6309.9501,-183649.4649,-171854.6226,-178658.8926,-177117.4224,-169086.0668,-170119.3265,-170882.2191,-171184.1483,148660126.1420,148642346.5479,148630094.6602,148633455.6646,-172903.0698,148640505.9590,949.4040,6749.0842,-2900.4297,-950.2533,-5772.8176,2845.9706,5786.1620,6132.3196,2598.5750,-1993.1269,-2101.1878,608.5982,5702.1698,3390.7584,1583.8197,-5267.2443,-6678.6112,4996.2998,5477.3163,-4136.6980,-2023.2052,-3270.5401,4027.9422,3173.4265,5678.0067,3192.2817,5400.7883,-1543.2106,-2515.8746,-6017.8915,2689.8674,2795.7616,-6152.6083,-6685.1950,5229.9936,1240.7911,-5186.9327,-3083.8289,4365.3058,-4722.1634,6832.0067,5942.8225,6177.5803,0.0000,452.3279,-5962.1544,-6320.4711,4992.7849,-2674.6790,6023.6036,-3505.5508,-4552.2950,400.6777,-3337.6392,-130.0196,5148.2911,-4067.5128,1101.9558,4129.2284,1996.1631,2127.2360,3418.2268,4469.9818,-2372.3834,-1258.3176,-3385.0156,-3274.4453,-1150.5007,1631.9610,-1318.4902,-4961.7353,-3443.8510,3684.6370,4251.0870,-4482.2341,-3936.3846,-6247.8260,-1416.4571,-3447.1379,5020.8666,3870.7762,3742.7537,-1305.3649,5112.5353,-4330.8901,-33.2810,-5005.6323,5033.4724,-5660.0955,-4076.1478,-3042.6642,0.0000,6574.7222,-2993.2987,5100.7153,-6231.4903,-1033.8830,0.0000,5214.6342,258.1971,-360035.2621,-355159.2106,-360743.9685,-363517.7692,-366435.4978,-364331.3299,-357076.1942,-359705.9920,133235133.8416,133241409.6257,133240659.1886,133243146.1491,-360095.8943,133236696.9677,-2648.1959,990.2311,-3156.9775,4800.1170,2307.2363,4960.4527,-3312.3752,-1499.5167,-3627.2741,3284.9948,-6511.4133,-206.4843,890.1822,-3350.9250,4440.7196,3741.4094,803.2621,3098.0337,4159.4588,-4623.2321,-2009.1070,-2250.5780,-3975.3575,981.8356,2946.0266,-3323.8127,-2887.1550,-1126.1162,-1480.8632,-1648.6804,-5315.4718,5447.1353,-230.9620,-1134.0206,-2735.2680,-2733.6033,-4115.0124,3249.7500,-5287.7901,-2319.9845,510.2515,-2902.4164,-2100.9342,0.0000,991.5039,996.4140,2229.0124,3974.7877,-5523.4683,-1577.8925,1654.1062,-490.7722,5435.3755,-2412.7973,-6690.1347,4464.1285,3176.5935,-5407.5551,4740.8100,-5450.1862,5403.8845,1141.0775,-1895.3009,5048.7523,4635.5558,-4544.9162,-4666.4081,5420.9099,5054.7703,-5333.2841,-4809.2330,-908.2519,902.0628,4700.7365,-5084.4036,-5210.1282,-2878.7794,-4495.1567,5010.5885,4707.8359,5405.6838,-5512.0090,-4272.3475,-4203.3639,-4642.8626,2543.8765,4624.7276,1683.7975,3714.3452,-3224.9578,-6192.7306,0.0000,2050.1059,5058.3518,2798.0260,-280.7827,1000.6476,0.0000,-4398.9424,-2354.2481,44506.3035,42952.4256,43563.4246,42763.8679,47211.1999,39210.0189,32919.1068,41254.3145,-36220519.2654,-36192760.1993,-36226049.4923,-36224526.1140,41519.0222,-36215043.3524,
3600.000,-3398.9034,-3111.2658,4994.1504,2446.2777,-1490.3505,2865.9173,-2930.9899,1085.8962,-6750.7155,-5275.9367,5350.0217,5266.9876,780.3414,-116.5585,-4814.2549,3967.7424,854.3669,-760.8746,-1589.6967,5819.9660,-3301.4885,-2334.1359,-6456.5733,3576.3172,879.9909,-766.3429,-3934.6789,-4260.2162,6246.8366,3745.3153,-5883.4382,232.5096,3883.2116,2773.2600,-5021.7619,5798.2352,569.3426,6834.7571,-4329.3973,-4355.0747,-790.8489,-3116.2439,-17.3463,0.0000,5712.4878,4866.6439,3132.2589,-5576.6199,5683.4782,-4064.7499,5633.1375,-2578.3566,-3712.6403,6258.9450,3286.8752,-3609.5147,-3388.7998,3517.6375,-2016.5249,780.9042,-5224.4866,3573.0817,-4490.3550,1026.1402,5477.6582,6469.5423,344.2603,-1934.1190,877.0854,-1507.7464,3728.4241,-2810.4252,-2354.7334,-5901.1563,2845.4449,5630.5917,3254.4613,4824.7759,1095.3207,-3266.5202,-2102.6143,-1851.2413,6528.5473,-1719.3028,650.9873,-6461.9836,1358.9332,-4165.0603,4340.7306,5058.9658,3920.0139,0.0000,-1911.2822,-2168.5538,2546.2300,779.1276,-5344.1828,0.0000,-4593.3433,-5883.8199,-88276.2083,-74202.1480,-82226.2308,-79707.2404,-72415.8561,-75140.0048,-74359.6037,-78302.0209,109072988.3554,109058651.3147,109040549.1280,109042658.3814,-76683.2874,109054243.8631,461.9301,-5502.8399,-887.1916,-4415.5184,6387.6688,-6050.9696,-5698.9618,-6176.4828,-1135.2630,4491.0848,1407.9590,-2758.6763,-6046.7478,-4062.2697,2745.5990,1109.8312,5066.0225,-4958.4509,-6711.1179,3535.3865,3277.4233,3892.5604,-2342.3070,-4921.0052,-6618.2728,-1905.1852,-1352.5734,2842.3846,850.9179,2889.3428,1495.7641,-6067.5156,3750.7079,4161.8542,-4163.0643,-3637.6889,6767.8190,1049.0335,-4794.6813,4701.5597,-5826.6144,-2491.2018,-6262.6356,0.0000,-1973.3251,4057.3910,5744.1863,-3882.8447,-705.2667,-4245.1512,1005.5454,5272.4331,4011.6180,1740.8257,-1956.2334,-5839.7707,5751.3984,-5161.9775,-4052.8551,-5409.6018,2244.3365,-2692.5103,-1183.0750,5146.4899,-3014.0382,2205.3757,4340.6362,5000.6151,-4670.6419,4827.5824,2430.4046,4458.3580,-3538.5639,-2057.5315,5977.1381,3356.1135,6074.3857,-2706.2861,4538.0251,-5255.4000,-5833.0312,-5661.2477,-1736.5581,-6510.4814,6355.2938,1626.8988,6693.1169,-4487.3189,2707.3349,232.7024,4940.9664,0.0000,-6180.4939,6276.0363,-6242.9981,4689.8335,3255.7743,0.0000,-3112.3546,1882.3893,-396442.4646,-384511.3834,-390944.7716,-392735.9839,-398395.2383,-394575.0101,-389630.0105,-392763.8758,167230854.9807,167240389.7529,167229945.3079,167232860.0136,-391977.0000,167231732.5378,6049.3537,2733.3637,4718.8924,-4317.8293,2124.4997,-1466.4030,-1886.9402,-2895.3798,-704.8135,143.4123,4197.2661,3539.5132,3026.2328,5358.7346,-4090.9479,-5465.6212,-4593.4616,-4671.8456,-155.1095,700.5394,5114.9192,5211.6034,911.0999,3009.3435,1568.2029,6610.2553,5414.8591,4666.9302,-2858.0039,5000.4448,2705.8497,-3131.9188,4255.1597,4735.4609,-1999.9616,-953.2139,-329.6707,230.1510,2392.9456,-2695.1136,3630.5200,5312.1315,-2677.4954,0.0000,3317.7020,2713.0633,2188.3737,-613.6795,3836.0572,-3330.7240,3447.7593,3691.8559,-4177.4822,-2200.7186,5763.7799,-653.5760,1433.3724,2774.5973,-5146.0103,4153.6535,-3741.4991,-5336.9104,5093.5921,-4147.7261,-2715.0752,623.0378,5358.0478,-4332.4356,-4970.7061,4691.8513,5273.5908,-4075.5681,-5488.9655,-2985.6472,1528.6601,2213.2220,-716.2779,4157.6279,-5088.2817,-3099.8399,-2880.8724,3460.2362,1456.8487,1028.9385,2557.2206,1826.1315,-873.7123,3259.7908,-4581.2641,4718.5199,2965.4488,0.0000,2381.8306,-1614.2578,1522.4005,4687.0294,2806.1300,0.0000,3991.3178,-2695.4057,46184.8425,44413.7210,45367.0432,41984.5556,48923.6438,44147.6515,33741.8674,43032.2717,-36262304.4568,-36230937.2466,-36259755.3534,-36260921.7401,42929.9629,-36254226.4326,
7200.000,-129.3580,4696.1223,-3847.9420,-33.7948,-1299.1008,-931.8891,3915.2223,1875.6678,5050.2743,2729.9639,-6771.1213,-1789.1822,3129.6158,4740.4498,3633.3991,-5244.8018,-3963.4042,4827.8113,2893.6282,-5604.0828,-869.4138,-2028.2371,6384.0766,996.9648,1651.2332,-2548.7630,4504.5228,265.9840,-3857.9432,-4372.9252,4869.1838,1735.0986,-4155.7378,-4450.3300,4370.8611,-2953.6192,-2460.8122,-5730.5753,5490.1810,1401.3688,3240.6636,6005.7633,2787.9965,0.0000,-2063.3987,-5076.9643,-3859.4851,5932.9612,-6298.3553,4014.8971,-2523.5437,-1382.8767,2725.2524,-4199.9928,-6764.3170,4378.3837,107.4497,-2023.3993,5568.6435,1308.1867,4931.5192,919.7915,3497.1786,-4001.9385,-3993.4349,-5774.1706,-3916.2407,147.5014,1856.2669,-557.3750,-6473.6364,-2664.8936,-1267.3438,6894.3519,-4143.2305,-6281.0194,-4558.1678,-3797.1543,-4379.1679,5531.4742,3950.1719,3815.5306,-5363.0237,3913.5984,-3089.0751,3569.1246,-2766.8108,2703.9499,-6458.1766,-4832.4730,-4220.8976,0.0000,3354.5925,203.9423,188.7694,-4731.2996,1523.5302,0.0000,6775.5593,1650.0394,14011.2574,26919.2643,19370.5311,25309.8900,29145.6055,22086.2996,27374.1506,25876.2209,62020701.2198,62007712.9818,61990563.3173,61991990.1916,24450.2574,62002989.2259,-3408.7547,1912.4404,4630.1409,6609.8919,-4347.2413,6049.9475,1289.9362,3839.2340,-1068.7255,-5321.7281,-1477.8839,4759.6216,3887.4875,3950.7592,-5761.2595,2980.7289,-1818.7991,3889.1969,4845.1822,-1327.7727,-4633.4228,-4395.5276,19.0866,4878.6186,4387.7288,-2505.0461,-3224.6398,-4329.4129,1940.3602,1604.2763,-3704.1025,6430.7193,693.9426,-3.5297,429.5244,4778.9386,-4461.4168,1484.4270,3620.3812,-3015.3016,2619.5869,-1513.6862,3100.0048,0.0000,3623.0981,-175.5842,-2355.0787,979.9237,2791.7893,-568.5046,3221.1494,-4920.7139,-6313.6444,1327.7024,663.9368,3926.2397,-4648.7841,6264.4141,3519.7119,6743.8123,-4612.3977,2416.3194,-3196.8069,-5308.4153,5368.0724,-142.9951,-5024.3599,-6879.1649,6446.9863,-6800.9911,-226.3654,-3472.9333,-411.7748,-202.3985,-4321.6424,-1961.6777,-3510.2033,5651.0396,-4994.2469,4128.4166,5290.7118,5676.4772,3725.9839,4749.3056,-6029.2743,-3068.7692,-5258.7813,1024.2875,546.8908,3676.0106,-5223.6231,0.0000,2897.2107,-6115.1462,4866.7655,-817.5888,-4794.4000,0.0000,614.4625,-3707.6486,-407691.9954,-388722.6881,-395923.1229,-395883.2942,-404865.2724,-397504.3965,-396688.3810,-397562.6390,189810170.0591,189824563.3313,189802985.4332,189805451.3632,-398604.1217,189810878.2256,-6078.2701,-4671.0885,-3450.2097,-623.6359,-5199.9334,-3090.0652,5244.4779,5414.6131,4539.6159,-3506.6120,510.7729,-4705.9198,-4641.8928,-2699.7613,997.9081,3214.3888,5321.3085,2907.9097,-3973.1599,3696.1312,-5070.4055,-4946.1852,2687.3684,-4622.7928,-5014.2806,-5942.6926,-4011.2618,-5413.9624,5397.2864,-5081.3755,2596.7969,-1519.3575,-5443.1797,-5271.1937,5208.8218,4013.6710,4493.8570,-3587.4733,2048.8300,6088.4419,-5525.3397,-2431.3214,5371.1835,0.0000,-5500.5504,-4668.8437,-5218.9571,-3229.9145,319.5610,5390.2871,-5291.6683,-4699.1136,70.7634,5245.7507,-1358.5846,-3610.2688,-5006.6395,1848.5019,1869.3796,-36.3476,-843.1061,6449.0789,-5019.0636,-716.2353,-1301.2357,3702.2910,-2683.0702,368.0870,1491.0047,-1079.4166,-2402.0425,5007.5091,6802.8992,-598.4428,3206.2758,2134.6664,3849.8472,-1283.0178,1867.4707,-466.9141,-1777.5423,839.0507,2258.9928,2914.3670,1217.8613,-5065.4412,-3482.9456,-6316.9702,2251.4152,-3346.1539,1862.7216,0.0000,-5288.7171,-3042.3210,-4915.5088,-4653.0125,-4671.2234,0.0000,-696.2670,5367.0151,47760.8062,45664.4013,46513.9422,43561.5744,50221.2922,45732.2897,35191.2633,44655.5077,-36303577.5492,-36269934.0161,-36292577.6303,-36295812.5298,44337.3154,-36293420.5643,
