sl_100_86400_20290415 Coordinates.csv
2029/04/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:37 2024,
Start: 2029/04/15 07:47:00.00, Stop: 2029/04/16 07:47:00.00,
TIME_UNITS,STARLINK-3505 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-3446 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-1444 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-4752 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-3184 - X-Coordinate,STARLINK-2453 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-1236 - X-Coordinate,STARLINK-32237 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-31172 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-31522 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-3145 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-1422 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-4634 - X-Coordinate,STARLINK-6292 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-31649 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-30792 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-3599 - X-Coordinate,STARLINK-30759 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-30766 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-1338 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-31305 - X-Coordinate,STARLINK-31086 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-3446 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-1444 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-4752 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-2453 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-1236 - Y-Coordinate,STARLINK-32237 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-31172 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-31522 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-3145 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-1422 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-4634 - Y-Coordinate,STARLINK-6292 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-31649 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-30792 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-3599 - Y-Coordinate,STARLINK-30759 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-30766 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-1338 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,STARLINK-31086 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-3446 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-1444 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-4752 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-2453 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-1236 - Z-Coordinate,STARLINK-32237 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-31172 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-31522 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-3145 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-1422 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-4634 - Z-Coordinate,STARLINK-6292 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-31649 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-30792 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-3599 - Z-Coordinate,STARLINK-30759 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-30766 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-1338 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,STARLINK-31086 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2162.1345,5567.7268,3841.7587,577.8610,0.0000,-5473.5247,-2231.6471,-1073.7597,737.6154,-3393.2531,4463.8947,-3842.7447,3132.3358,-5645.1906,5187.5957,0.0000,-6113.1283,5355.5272,6837.3533,-1353.1153,-3644.0447,-954.8007,-6299.9600,-5412.3053,-2965.7253,1199.9215,865.4964,4827.0589,-1161.2988,0.0000,4366.7926,-5306.5114,0.0000,-1249.3223,-2181.0546,-3524.0440,-3094.0800,1224.9059,-3063.7040,3350.7311,-6051.3358,491.0642,-4011.5751,5554.7390,-6831.0168,-3612.5671,145.9826,-2693.4769,6420.5613,4765.9648,6508.1515,3810.1314,220.5237,82.5337,5238.8324,5350.2948,6224.5749,5124.0007,-4032.3586,2338.1256,2985.1306,-257.8946,6440.1518,-5124.7493,6279.8148,-214.0729,3744.5991,2894.0960,-5052.4249,5922.5623,-3703.4081,3421.4787,5457.8373,-45.2329,4024.0625,-4738.6489,1344.3961,976.7404,-3826.1106,-6596.1104,2322.2752,-942.8686,-4460.5013,5014.0400,5938.9975,1992.9994,-5122.1330,4527.0339,-626.0989,-1092.0307,5807.7046,-3630.2962,-1737.9003,-4388.0063,3102.5150,2621.8054,-2391.6858,1265.0265,-3096.7739,3645.3350,-87227.3088,-85518.4535,-86911.4865,-89390.4049,-93970.9894,-91884.7879,-84510.7369,-87652.4700,79172592.7877,79164964.6426,79154443.2842,79163683.9042,-87001.1227,79156274.1607,-5972.5083,-1204.3770,4094.2728,1342.4165,0.0000,4208.6705,-5075.9099,-4125.3797,6516.3615,-1071.5744,-5150.6634,-5431.7121,3448.3543,-3989.7095,2532.2660,0.0000,2743.6692,-2423.5006,-1013.6309,5827.1656,5779.4328,-5486.4000,2671.8290,3629.6012,4647.5808,-6681.8483,-4741.3282,4030.8391,-5512.9948,0.0000,493.4262,31.9095,0.0000,3983.6239,-6032.5292,67.6745,3948.9895,2319.3494,-5794.0233,-5652.5323,-1542.5844,-4158.3968,5149.3273,-137.9363,-346.5995,-3772.7185,2695.8381,4854.0229,-2387.8044,-4468.0964,2261.2928,-3592.9085,6750.1518,4257.6980,-1422.8534,775.2568,1971.2817,4916.5819,-4580.1375,-4838.4394,4315.2288,4144.9313,-2159.5541,28.9933,365.6385,-5692.6957,5675.6902,-6097.0758,4690.9075,-3455.5037,5699.4041,-2159.8571,-3936.4776,-6723.7038,1725.4502,-2590.1068,5503.6029,-6059.2770,-3342.3602,-332.9909,6086.8798,6372.4898,3648.1636,-548.2424,-3154.6667,-6514.3884,654.4823,-1731.1330,-5059.9908,5296.6919,3518.1630,-2178.8903,-3769.1133,2744.2607,5762.9091,4446.0088,-1092.8894,-4094.2612,-4835.5527,-3652.8389,388157.6669,353654.0536,378278.5822,377439.6182,370224.5899,370851.7291,369785.7024,371200.1454,-62620547.9239,-62667461.0358,-62643284.6956,-62618552.2206,372422.5938,-62620622.3863,-2698.1570,3940.5448,-4019.7458,6768.4734,0.0000,539.9868,4073.6985,5379.7161,2188.7084,-5961.8962,-1174.0197,1878.9259,5062.8671,364.4529,-3681.6699,0.0000,-1353.2312,-3486.5139,136.6937,3025.3477,-707.6447,-4113.2360,339.4018,-1640.1246,-3957.5914,-704.0240,4783.8970,2847.5138,-3935.5358,0.0000,5332.1408,4414.9498,0.0000,-5507.5427,-2574.9519,6006.8196,-4407.2618,6387.5846,2099.3542,2150.3980,2887.7184,5330.0073,-1481.8059,4092.3029,927.3473,-4522.1036,6390.1897,-4151.0310,-857.8620,-2188.8917,579.2796,4374.6563,964.3097,5404.2597,4222.0263,4360.5097,-2147.8916,-418.6724,3057.0551,4368.0907,-4185.8943,-5515.5719,761.1998,4674.1758,-2899.7052,-3878.1393,-728.9251,1586.5006,277.5565,798.1949,-633.7479,-5344.5936,1592.4709,-1695.8185,5083.4426,4289.8867,3922.5121,-3192.2040,-4705.9664,-1799.0175,-2391.4612,2382.1896,3406.4860,4697.1010,1531.3584,1075.2453,-4240.2500,-4844.6664,-4668.0321,-4320.9659,-631.2916,5453.7428,5421.0057,-4649.6913,-2315.6622,4612.8632,-6426.6735,-5331.5062,-3580.4896,-4245.9342,136273.5768,132162.1389,134554.7466,134295.4072,138404.8085,130039.1753,124172.9561,133811.7374,5855517.2066,5837373.0915,5833020.7494,5833796.7334,132703.1411,5843225.8503,
3600.000,-624.0384,-5498.9269,-4144.3449,3487.4555,0.0000,2771.6024,4606.1062,4962.8659,-2975.5895,4866.3033,-2735.8554,5452.4377,-6246.9999,5752.2044,-6736.7982,0.0000,2893.4892,-1551.2891,-4976.2117,-2701.5067,477.4633,3549.8429,4170.5095,3296.0037,159.1429,902.1763,1970.6333,-6081.5522,3470.6256,0.0000,-5769.6127,3781.1397,0.0000,-2970.7512,3725.6511,-1732.0612,-2473.4568,348.1750,3856.7534,-166.5130,3886.4786,3558.9140,1445.9948,-6520.1190,5887.2929,6189.9636,-3375.3491,264.3716,-4702.9971,-2804.7393,-5895.2770,899.1408,-2015.1031,-3879.9939,-1572.1847,-6914.5878,-6435.7066,-4458.2655,4125.5344,1774.0829,-4270.3060,-3768.3214,-3671.1726,6923.5918,-4234.7467,2328.9925,-4521.5866,-745.1885,2559.7122,-4176.9631,1328.8134,-792.1760,-3492.9704,2613.6207,-3772.5051,3872.6264,-4469.4388,1508.9828,6438.8345,4400.1748,-4406.6137,-759.8962,3108.1426,-4076.9543,-2875.4439,-195.6684,5518.4709,-713.5177,3289.6232,-3001.2434,-4979.2858,4973.6901,5687.4583,1554.2338,-5018.7729,-5830.9813,5769.7475,3442.3709,5965.9255,1368.3544,-182949.0996,-171801.0390,-175818.3949,-177819.4582,-184657.2526,-180736.9335,-175776.8305,-177149.9855,92737823.3099,92741368.3756,92726337.6666,92726292.6747,-177507.9368,92721157.8766,6649.7659,4130.4795,149.9501,2244.3845,0.0000,-5111.1168,5116.9901,1804.5448,-6053.7687,4627.0685,5525.5218,3832.3505,-2267.9558,1194.2435,-920.7929,0.0000,-3717.3734,4803.5351,2464.7625,-2988.5110,-5593.9156,2201.1843,-3724.9482,-4787.2453,-6767.5149,5611.7460,6444.2275,-2904.2466,5919.7940,0.0000,2785.0731,-3970.9245,0.0000,-4654.6977,5528.4034,881.1211,-3845.1914,-6389.6922,2368.4809,4576.6918,-1695.2248,5254.4098,-5458.1094,2273.6803,-1285.6201,2973.9958,-4878.6443,-6808.3758,4188.9593,690.2409,-371.0801,4228.8925,-5452.0620,-4908.6210,3896.3104,-651.7569,-241.9489,440.1723,306.7161,5116.6506,871.9799,-4632.6182,4115.2553,-522.6468,2814.4671,6475.1001,-3505.0881,6576.3356,-4800.8945,4275.2297,-5488.3840,6134.3623,590.1248,4726.8522,3581.1392,-1657.2564,-2616.5192,6739.6360,2281.9406,-2746.6211,-5207.7664,-6484.0877,-5701.1357,4497.9597,3856.9140,6072.6077,-3717.5272,4530.4640,5992.9691,-4460.7182,-579.0550,-1917.0915,2416.9008,-5497.2555,-4604.5052,-2799.0615,-999.0783,4001.1668,3174.8606,5444.1670,354037.3057,319880.7277,343743.1109,341753.6143,335756.3240,337319.8227,335628.8778,339585.5288,-39924660.7514,-39966991.4023,-39943364.7139,-39914620.6331,338340.4839,-39923875.9577,-1739.9515,-886.2565,5506.3607,-5560.2551,0.0000,-3767.8697,23.5087,-4401.4800,1521.2012,1734.5129,-3140.0770,1842.5053,-1813.8780,-3666.1128,-775.5085,0.0000,4943.6617,4592.2678,-4126.2465,-5367.2780,3949.0126,5504.8588,3948.9148,-3375.9222,427.3328,-3783.9680,-897.0456,1499.4079,-318.0314,0.0000,-2610.8456,-4209.2856,0.0000,4141.4902,-1829.7859,-6699.0470,4852.4055,-2623.2270,-5194.8311,-5190.0168,-5428.8934,-2408.3295,-3597.3105,-100.7337,3356.5653,730.2962,-3617.0353,1242.5871,-2831.4005,6246.1935,3582.5108,-5293.0329,3563.3298,-2888.1692,-5457.5895,306.4982,-2404.3649,5506.9749,-5439.8548,-4331.2644,5090.7459,3450.3289,-4045.0838,-86.8773,4691.1423,-325.2316,-3748.3079,2067.8794,-4251.9509,3448.9644,-3837.9224,2564.9686,-5941.2896,4338.2611,-4254.6389,-5474.0931,-4558.8331,-350.2103,1116.2248,4454.3850,-1259.5692,2141.6550,1637.9473,-3283.3835,-4951.2896,3253.2794,-577.6245,5077.2853,1002.4653,4345.4333,4611.6828,-4404.5474,-2928.1274,3954.6853,-1333.3205,-2492.7411,3718.5605,4335.2085,-288.8115,3610.4864,137148.3618,132746.0709,135957.6423,132894.1223,139659.9431,134432.9128,124381.1797,132307.0843,5860977.5411,5840927.0135,5836039.2292,5841136.3162,133573.0779,5849186.5275,
7200.000,-1696.0024,3481.3765,4254.0151,-3732.3001,0.0000,1279.1843,-4808.4278,-6859.6362,4448.2667,-2530.4270,-827.4070,-5302.9213,6331.0109,-4374.4730,4816.3257,0.0000,1876.4780,-2347.6191,1064.1612,6087.6861,3549.1224,-5890.8536,323.2290,1606.7109,2586.4457,-3646.3718,-3423.5153,4855.1248,-4129.4335,0.0000,5147.7988,-1797.6128,0.0000,5323.1920,-4088.5342,5825.3653,6084.8902,-2640.6043,-4418.1171,-3875.8857,-1150.9268,-5010.3592,3064.3132,4526.1710,-2467.4250,-5852.7114,4044.4624,1925.1171,907.3963,-2480.9750,3222.6285,-4809.3089,3889.5262,5396.3368,-1865.2157,5005.4025,3722.0493,850.6725,-3755.5535,-4986.7703,4354.3966,5585.8457,-778.7446,-5167.0995,1467.0322,-3410.1754,3990.9501,-2186.9298,1668.9556,144.7314,2647.6234,-1476.2573,-1822.8079,-5172.7187,2430.2855,-2882.1766,6515.4565,-3460.9026,-6138.1282,-851.9679,5097.7749,2782.4471,880.4784,2300.2818,-1593.7379,-2622.5018,-1817.3586,-2346.0584,-4191.3547,5997.3329,2595.0011,-5232.8477,-6575.4976,977.3055,5323.8424,6793.8198,-6702.6361,-6047.3012,-5510.6754,-4865.4489,-266935.9953,-246660.5697,-253227.7416,-254147.8086,-263591.2642,-255208.0832,-255374.2471,-256667.6690,99945405.6221,99958213.7851,99937892.4443,99927064.9000,-256483.1344,99927948.1566,-4399.3467,-5341.1710,-4185.9269,-5758.2766,0.0000,4953.1960,-2696.6459,105.2172,3105.0084,-5435.2263,-4145.2436,-405.2173,546.1437,2609.7712,-1392.3014,0.0000,4338.8333,-5982.8854,-4041.2028,-454.8221,3804.9243,983.6039,4133.0195,3736.2588,5243.6767,-1931.2824,-4550.8661,61.2386,-3367.1317,0.0000,-4272.6067,6539.4506,0.0000,4397.7831,-2329.5936,1122.6204,2676.3959,5737.6277,2144.4694,-2829.3158,5213.2667,-3858.9039,2753.5502,-3374.8425,3359.8468,-1051.3105,5492.2658,6201.3351,-4985.2407,1570.4663,-2645.4941,-4272.8022,1330.2028,3990.0381,-5886.4136,78.3970,-2300.8388,-6370.5971,4257.2913,-4521.3797,-4922.7041,3965.4598,-5204.6975,732.8453,-5731.0898,-4168.2064,-996.5192,-4814.2048,3864.4663,-4160.0509,3163.2945,-6004.7437,1134.7748,-1511.3517,-6247.5874,5433.4670,-451.3491,-4736.5659,-573.4525,5555.5821,2234.1732,3493.5562,4155.1220,-6498.3922,-4292.6683,-3252.6572,4240.4393,-6203.6610,-4404.6663,3020.4377,-3657.1085,4482.1474,-707.8580,6817.2398,1550.4599,699.7800,1377.6466,-3184.7981,323.4504,-4550.0015,296506.7784,265642.1968,287377.7203,281675.4269,279689.3919,284430.3614,279537.1730,281736.2528,-14479421.1759,-14514514.1872,-14491813.3684,-14465442.2547,282693.6955,-14478080.0985,5027.2071,-2726.4105,-3469.6778,985.6460,0.0000,4658.6158,-4131.2401,397.5894,-4295.9811,3488.6139,5463.8129,-4426.9650,-2664.9739,4677.3919,4649.1718,0.0000,-4942.3029,-2325.4180,5497.3065,2769.5990,-4490.0969,-3499.4351,-5459.6674,5337.2381,3430.0507,5425.2526,-3718.5783,-4918.0182,4324.6949,0.0000,-1767.9224,1309.7929,0.0000,-162.3036,5051.1133,3650.0678,-612.7139,-2812.8906,4815.4624,4973.7124,4337.9963,-2465.9096,5263.4802,-3984.9077,-5506.4723,3501.8811,-1307.9594,2408.5586,4677.8127,-6234.9424,-5521.6695,2286.8576,-5451.0052,-1563.4356,3034.4054,-4825.3363,5287.6888,-3056.2362,3789.2271,1640.6830,-1360.4539,817.2783,4353.3928,-4580.2979,-3605.9619,4283.7727,5452.4766,-4493.3462,5456.9355,-5514.4303,5428.0237,2569.1898,6564.2225,-4368.3391,-427.9537,3127.2981,2205.3424,3652.3949,3137.3388,-3909.7349,4131.4124,-5226.4475,-5185.0725,-279.6348,5152.2869,-5492.6920,4817.9450,-1718.2183,3272.3336,-1675.7637,-5142.6113,555.4646,-1730.2172,-977.2835,4164.3861,-1171.2729,1167.4541,-199.5478,3899.4767,480.9342,137966.1762,133326.7439,136710.9805,133355.7589,140483.7377,136166.9470,125214.3050,135927.7517,5865663.3507,5844510.6152,5839572.1642,5850378.1839,134432.5145,5855136.2912,
