sl_100_5400_20291124 Coordinates.csv
2029/11/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:26 2024,
Start: 2029/11/24 07:47:00.00, Stop: 2029/11/24 09:17:00.00,
TIME_UNITS,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-3823 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-1270 - X-Coordinate,STARLINK-31341 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-31259 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-6377 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-1961 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-5236 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-1574 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-3599 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-4557 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-2387 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-31603 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-31706 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-3977 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-4382 - X-Coordinate,STARLINK-31640 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-5592 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-31711 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-31998 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-5899 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-1513 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-3823 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-1270 - Y-Coordinate,STARLINK-31341 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-31259 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-6377 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-1961 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-5236 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-1574 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-3599 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-2387 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-31603 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-3977 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-4382 - Y-Coordinate,STARLINK-31640 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-5592 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-31711 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-31998 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-5899 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-1513 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-3823 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-1270 - Z-Coordinate,STARLINK-31341 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-31259 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-6377 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-1961 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-5236 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-1574 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-3599 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-2387 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-31603 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-3977 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-4382 - Z-Coordinate,STARLINK-31640 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-5592 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-31711 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-31998 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-5899 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-1513 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2125.3348,4667.4417,-4055.6795,5834.5880,6893.4329,2491.2444,4078.6040,-4310.3877,-5591.2752,3566.1319,3294.7492,2122.9689,2707.3262,1957.8957,-2315.9459,4062.0015,4909.2342,2944.2206,-5726.5572,-5602.2938,-2934.2881,3051.6017,4673.7167,4177.1962,5361.2952,-5120.8985,-4224.5225,6310.6098,1048.8160,-3058.6048,2127.6596,-5859.9895,103.6975,-1163.7223,-6941.1026,3299.5877,-5432.4461,-2043.4116,1168.7179,-4955.9549,6441.6937,0.0000,4840.9060,6548.9070,-2453.3268,-98.5243,-485.8348,-5987.8531,0.0000,-3256.0108,4157.9049,5136.4850,5133.1027,1350.3487,6235.5409,-184.1719,361.4623,-4953.3691,4036.7878,5325.0111,5283.9538,-6648.1640,-2483.0832,3496.2583,-4839.2374,3051.5671,-6214.9963,-304.7733,-6041.6029,-208.7654,-774.6354,2325.1290,5716.7113,-9.4549,4597.5574,-3968.7909,2803.1316,-1706.9005,-5247.3570,990.8591,5169.4999,1653.2516,2713.7394,-6037.5286,-2731.7850,-5081.8676,3633.6447,5614.5233,2947.4988,-1510.5461,-2960.1955,-6698.4118,-2840.6588,6529.9572,3697.5151,3313.8391,-5775.8722,5006.2017,243.4693,3357.6384,-35411.5535,-52061.9232,-45283.9011,-42890.8492,-43336.8952,-45081.7061,-51189.5862,-48502.6045,75478907.6038,75473541.0491,75483723.0172,75485166.6544,-47590.4657,75481469.5043,4793.0854,648.4977,3780.6186,-1394.7739,380.2202,-4500.9988,589.6485,-1162.3642,909.2671,5511.1852,5324.4355,4864.2255,4276.8025,3905.2308,6518.3573,4406.4602,1111.3421,5982.4649,3147.7847,3254.5497,-4641.3534,4828.7191,-2931.3137,-5381.1357,4283.6169,-977.5407,-2654.8338,28.9197,-439.4674,3727.5058,6551.6566,1832.2572,-6341.2577,2762.2195,323.4789,5222.7202,2639.3943,3589.1986,-6543.2598,-4184.3068,1986.1397,0.0000,-4683.1277,-1242.6563,-5233.0301,4590.0019,-5330.6106,3219.6896,0.0000,-4029.4637,-34.2319,4562.6317,-3844.5030,-6108.7505,-906.2155,5180.2929,4402.2782,1524.2206,-5101.7471,2892.5718,-931.6666,-330.6049,-6244.2864,3963.3896,-4795.4121,5192.3692,-291.6217,6587.1244,2855.6256,-5694.9488,-6756.4949,-6301.1750,-2772.0042,-5074.1642,2017.5206,5156.3944,3053.3187,97.8078,2269.8023,4707.7505,4007.8118,5711.5959,2328.7058,1889.6088,5431.3795,-539.2220,4988.2748,-3846.0382,-6011.1544,-4417.5507,3672.6182,-17.1495,3694.1488,1423.2445,-676.7900,-2137.0490,-3100.9090,-4594.6086,4220.0907,-4189.1782,-365081.7667,-349110.9276,-370616.6774,-367733.4565,-359192.5244,-361073.5357,-364711.1867,-364024.4436,254011997.0855,253995025.0244,253981433.9964,253995722.8134,-365373.3976,253993389.6517,-4246.9231,5047.3276,-4075.0415,-3479.5436,40.9662,4513.2361,-5458.5544,-5151.3085,-3987.0372,-2066.7044,2953.9134,4306.7735,4624.7807,-5261.6578,454.8071,3022.0151,-4662.8124,-1675.2831,2284.7569,2373.5303,-4180.8169,3885.8643,4024.4864,-1130.4543,-937.9768,4484.1955,-4820.4270,2520.9958,6836.1617,-4939.6294,-833.3099,-3224.1802,-2354.0338,6255.7348,-67.0060,-2795.1817,3371.5735,5509.5044,-1545.1195,-2513.4308,-956.1415,0.0000,-566.5203,-1795.1590,-3509.2577,-5156.4029,4242.0608,893.0322,0.0000,4619.0498,5524.3175,837.2263,2513.5255,2918.2383,-2772.6665,-4565.9766,-5319.7796,-4582.3895,-2273.8574,3326.7225,-4318.8808,-1853.0408,948.0190,4188.8259,-25.7503,-3170.4915,3095.1761,2085.8129,1498.4130,3916.9799,-1221.7693,492.1143,2786.5122,-4512.0088,4439.8504,2420.2977,-5503.7423,6703.3914,4026.8066,4586.4837,2083.1050,-3572.8470,5930.6332,-2751.5282,3309.7298,-4309.9478,-3078.0427,874.6141,-1334.3324,4952.5389,4944.6180,-1694.3282,-5085.6280,-1659.5514,-5838.5197,-5702.2693,-2039.2689,-1260.4166,5437.3177,-4353.9961,150220.9976,146784.3712,152460.5709,151106.9229,155913.2870,148340.6351,141579.7986,151077.8875,-117214663.4944,-117183655.9037,-117215835.9168,-117200688.2356,150243.1730,-117206627.2861,
300.000,-906.6792,5489.2785,-2141.0199,5736.8660,6601.9430,383.5947,4374.6573,-5271.5191,-5601.5720,4179.9311,4279.8398,4044.8653,4270.6524,3928.4908,-759.6606,4376.4194,5046.4244,3732.9616,-5097.8104,-4153.7503,-4582.3812,4180.0705,2852.1030,2619.5176,6197.5565,-5648.8808,-5667.4836,6515.4701,2862.2145,-978.0936,3505.4286,-5633.8762,-1194.9228,957.7174,-6577.8715,4637.7650,-5272.5004,-133.1251,-198.3447,-4586.0011,6360.2091,0.0000,3437.6513,6439.3787,-3992.7251,1793.5098,-2131.9185,-5316.3833,0.0000,-3000.1691,3975.0102,6021.5837,3580.6819,-207.6064,6232.5766,1876.6948,2307.3805,-4428.8153,3191.2012,5052.1069,5172.4048,-6848.4385,-3403.7275,4499.8707,-5434.4071,4684.4383,-5018.1802,946.2363,-4845.6398,300.4031,-1919.4281,1001.3981,4794.2828,-2104.1366,5511.9227,-3685.0967,4370.7236,163.2316,-4801.3349,2850.0633,6227.7899,3442.0917,757.4324,-4735.6450,-773.7187,-4095.2428,4989.4257,4835.0263,1844.3714,-3452.6213,-1896.2551,-6017.5859,-739.5926,6879.1123,1856.5546,3728.1584,-5638.4276,3686.4960,2314.9036,1364.0354,-27854.0971,-44611.7391,-37707.1746,-35361.7090,-35627.0346,-37430.2915,-43433.8045,-40502.3760,69918375.5199,69912635.6810,69923765.2137,69924125.1487,-39879.3488,69920957.2193,6031.6881,-1104.6627,4141.8737,-3171.3035,-840.1302,-5005.2937,-1536.5331,606.2190,2803.6527,4099.5659,3703.0911,4272.2564,2773.3971,3349.3176,6607.3966,2646.7364,-1046.8676,4741.9371,4612.7558,3924.0855,-4345.8857,3105.4992,-3647.9500,-5858.8046,3028.0197,1006.0227,-2465.2407,-1603.9953,824.0945,4097.7667,5943.3847,3547.6319,-6630.4474,2190.5518,925.8029,4822.8854,4114.9194,4579.8453,-6032.6047,-2956.1171,361.2361,0.0000,-5443.0560,-2483.6583,-5100.8136,5151.5777,-5819.4462,4232.2728,0.0000,-2210.0300,-2183.1210,3341.3124,-4340.2779,-5411.2460,-2571.0365,5350.3510,3450.3864,3526.6203,-6084.9357,1128.4283,-2923.6995,903.1822,-5224.3512,2057.5709,-3682.9421,4568.7336,508.8700,6846.1347,3673.3996,-4144.9812,-5969.7347,-6260.2024,-1839.1953,-5135.5261,120.6034,5875.9737,1597.2820,-1212.3685,4105.2491,4960.4181,2830.6595,5529.9051,1453.8668,3227.8443,5431.0065,1269.1331,4540.3160,-4777.6083,-6552.6058,-4361.7926,5282.4991,1541.3107,4097.1015,235.8283,-1726.1340,-3866.2294,-1565.6772,-5057.5015,3531.7834,-4321.8522,-365648.6038,-350195.3596,-371583.4309,-368668.6204,-360078.3733,-362075.2944,-365600.2849,-365060.3707,255601160.6558,255584354.1193,255570555.8548,255585720.5414,-366301.5509,255582641.8986,-2883.9374,4043.6561,-5061.0152,-2261.4263,1828.6761,4650.9357,-5028.1367,-4278.1917,-2956.0262,-3618.6819,3984.4549,3481.3335,4591.0304,-4484.5840,1948.1852,4344.0492,-4529.5940,-3295.2026,827.1614,3864.2692,-2781.6698,4538.1615,5016.3888,-2552.0716,607.5697,3792.1716,-3151.3305,1087.5837,6258.0408,-5468.1577,711.6891,-1936.8493,-593.1255,6511.0786,2034.1754,-1090.2036,1774.1743,5140.9348,-3186.5911,-4315.9130,-2406.5685,0.0000,-2064.2996,-1.2206,-1934.2356,-4231.3950,2875.2053,-931.3789,0.0000,5853.3271,5220.3746,-709.6166,3969.7862,4278.3800,-1387.0246,-3945.2424,-5529.9330,-3975.1672,-514.2668,4579.1535,-3483.1960,-63.3321,2671.9396,4581.1439,-1827.3112,-1868.8196,4776.8103,317.8368,3145.0264,5523.8439,-2904.3777,2264.7338,4660.5039,-3911.5568,3812.6319,342.9129,-5080.7591,6808.7008,3003.7038,3388.0778,596.2881,-2383.5392,6725.7322,-3841.5701,4218.9607,-5129.8349,-1425.5256,-949.1264,487.2662,3924.2569,3901.4835,-3027.8244,-5499.5416,143.6263,-6464.8340,-4383.7822,-3592.5433,-2934.2028,5440.7834,-5219.5932,150146.4842,146735.1193,152460.9707,150889.2874,155903.4302,148578.7100,141469.7970,151389.4685,-117214240.4203,-117182969.5586,-117214771.5597,-117200159.6243,150199.8912,-117206008.1041,
600.000,376.2251,5795.4906,-2.1981,5100.3484,5651.0310,-1754.3136,4277.1341,-5719.5642,-5091.6558,4411.3008,4887.2338,5553.4293,5436.8798,5495.6526,887.4355,4259.6070,4723.5556,4180.3405,-3979.0241,-2279.2253,-5758.5419,4942.0491,738.3427,788.9537,6433.6509,-5646.8733,-6522.4335,6052.9428,4317.5297,1198.7769,4550.1851,-4876.2691,-2359.4893,3006.0893,-5544.4785,5477.1158,-4604.0079,1757.2064,-1579.1062,-3795.4965,5637.9270,0.0000,1661.5240,5684.4314,-5091.9191,3478.5800,-3532.6592,-4096.0363,0.0000,-2512.5678,3456.9040,6324.1071,1653.5049,-1785.0075,5619.3939,3739.3611,4054.8716,-3511.1435,2029.4074,4318.6444,4581.2349,-6364.3270,-3995.2693,5073.0634,-5478.6209,5827.9372,-3327.6296,2099.5276,-3143.4398,699.5256,-2905.7636,-454.7859,3319.7991,-3969.2070,5862.1864,-3029.6610,5532.4924,2068.6916,-3929.7843,4367.0019,6661.6143,4884.7510,-1235.7427,-2976.1277,1277.6703,-2702.2297,5835.0903,3555.7805,544.4825,-5019.1972,-681.0979,-4756.7139,1430.9826,6533.5812,-136.0684,3813.3703,-4956.1546,1981.3682,4172.8152,-777.7558,-20291.5932,-37138.4656,-30113.8997,-27826.7014,-27901.2124,-29764.1181,-35661.6254,-32433.4263,64324434.4098,64318312.6589,64330397.8306,64329609.9098,-32150.2403,64327032.0894,6629.9105,-2714.5513,4142.9226,-4626.9155,-1997.1283,-5050.6843,-3488.7487,2276.2659,4410.2074,2261.5617,1721.5724,3282.2369,1025.6509,2500.7184,6063.2442,580.0001,-3094.5912,3012.1969,5623.5530,4243.4853,-3643.9989,1090.5940,-4045.8563,-5780.8198,1472.6227,2868.6924,-2064.5655,-3061.6127,2071.8831,4121.4194,4756.9571,4907.4348,-6214.4369,1478.7828,1460.8645,3922.4134,5168.4931,5158.4160,-4910.6287,-1392.0269,-1321.8093,0.0000,-5648.7829,-3475.7738,-4441.8987,5237.8160,-5729.0409,4821.4339,0.0000,-140.9092,-4114.2071,1789.0052,-4442.1080,-4200.3205,-3969.9268,5032.0751,2210.9005,5183.7295,-6452.6950,-778.5665,-4614.4053,2046.0460,-3645.0719,-50.7184,-2172.1286,3492.3448,1318.9138,6424.9464,4149.3658,-2132.1884,-4589.1482,-5554.1308,-763.8983,-4703.4402,-1762.7862,5994.1368,28.5126,-2310.9515,5544.4411,4690.5912,1376.1253,4831.9184,338.2485,4285.4573,4938.9790,2979.7812,3649.7210,-5230.5152,-6416.0523,-3893.9852,6357.3029,2976.9525,4152.8771,-977.1077,-2677.6745,-5174.2198,158.6315,-5044.3914,2547.8757,-4082.9579,-366059.5996,-351122.0989,-372385.8648,-369442.7652,-360801.8936,-362928.7037,-366324.7923,-366008.2648,257068605.7812,257051948.1307,257037991.4028,257053947.0035,-367067.0026,257050175.9946,-1186.4037,2602.9367,-5494.6723,-801.3893,3417.9504,4272.3641,-4038.9631,-2924.3974,-1607.8910,-4775.3267,4587.0066,2267.7174,4050.4448,-3208.5693,3232.7471,5151.7620,-3897.3979,-4553.9626,-719.3647,4935.7182,-1080.7810,4700.3800,5447.7559,-3697.4739,2087.7815,2685.0143,-1145.8381,-469.3679,5012.5677,-5405.7604,2180.5630,-442.2543,1236.1072,6073.9748,3918.9195,739.5115,-14.2988,4212.6063,-4471.0139,-5662.0030,-3585.3351,0.0000,-3323.9381,1792.8258,-136.1495,-2848.5378,1187.0451,-2652.8287,0.0000,6465.1292,4355.0651,-2180.1517,4993.1195,5175.1639,150.3541,-2898.1799,-5145.5016,-2940.2582,1301.4025,5337.9309,-2267.6607,1733.2088,4090.8016,4442.2998,-3422.9552,-355.6906,5951.4240,-1484.4221,4442.3154,6536.3487,-4273.2802,3772.9764,6037.1372,-2866.2615,2735.0163,-1771.0440,-4105.3185,6184.5970,1667.3910,1779.6587,-956.3025,-939.4727,6801.7102,-4515.0187,4674.9692,-5340.2134,382.1206,-2668.1423,2254.1402,2453.1836,2423.3764,-4034.2768,-5317.8551,1931.0719,-6405.8698,-2596.9753,-4750.5730,-4291.2753,4852.3340,-5523.2671,150071.8986,146686.0852,152456.9797,150669.3423,155890.5070,148821.9362,141364.2715,151615.6344,-117213813.3455,-117182288.9336,-117213697.2913,-117199687.8678,150156.5235,-117205388.6437,
