sl_10_5400_20290306 Coordinates.csv
2029/03/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:24 2024,
Start: 2029/03/06 07:47:00.00, Stop: 2029/03/06 09:17:00.00,
TIME_UNITS,STARLINK-4251 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-30208 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-2152 - X-Coordinate,STARLINK-5687 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-3795 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4251 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-30208 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-2152 - Y-Coordinate,STARLINK-5687 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-3795 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4251 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-30208 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-2152 - Z-Coordinate,STARLINK-5687 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-3795 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1774.0244,6260.4663,-6252.6596,5071.2144,-3941.6338,6252.5225,-5825.8452,-4216.3712,-3914.5322,-3525.0865,-252271.7395,-274964.1287,-256291.4491,-258561.2042,-266647.8086,-264644.7277,-259565.4828,-259520.4726,-1354934.6722,-1362167.8805,-1380971.1899,-1355163.3803,-259869.3194,-1366597.5920,-8.5561,586.8766,1983.0018,837.2971,4119.5596,-2475.0042,-1920.1224,-2371.1408,4028.3756,2567.4616,-204545.1945,-232817.7664,-216852.9404,-216075.5247,-218862.1522,-219601.8445,-225134.2981,-221841.5044,-105389619.4896,-105365196.3585,-105394048.6622,-105374057.2939,-221519.0559,-105378135.5143,-6712.5887,2850.8930,-2166.1908,4408.1629,-3909.8151,1486.3974,-3139.7114,-4488.6307,3672.7157,5331.9800,-148272.4306,-153922.7846,-149634.9324,-149685.2694,-145716.9691,-154211.5967,-159912.3950,-153150.4304,-2362702.1443,-2389395.8276,-2386850.9011,-2380815.5595,-151411.2455,-2374928.1487,
300.000,-3487.2756,5384.0617,-5041.3271,5550.8434,-2824.1355,5075.7787,-6681.8652,-5149.8172,-2008.7700,-2637.2248,-248002.1612,-270017.3980,-251502.6266,-253828.7726,-261983.3048,-259906.1936,-254907.7779,-255228.3999,951915.6839,944600.9732,926514.9980,951678.6682,-255168.9655,940288.6216,-1256.4370,-857.7779,3274.1302,-1172.7706,5630.8233,-3672.0496,-761.3489,-402.8878,4259.0968,4416.2029,-209747.3605,-238462.8519,-222348.9574,-221611.6950,-224267.9039,-225047.7658,-230484.9582,-227495.6544,-105391869.5710,-105367106.5903,-105396465.4400,-105375655.1251,-226918.1848,-105380316.4323,-5870.0778,4232.4313,-3405.3408,3698.5189,-2846.5652,2855.8032,-1497.2782,-4105.7700,4779.2373,4583.1019,-148331.1401,-153980.9898,-149608.5391,-149905.1801,-145708.9522,-153988.1029,-160038.9666,-153151.6873,-2362031.6817,-2388234.9547,-2386391.5713,-2379818.7478,-151454.9406,-2374226.6387,
600.000,-4779.6204,3990.9544,-3339.1514,5483.3929,-1458.0672,3393.4797,-6865.9365,-5538.2820,130.6877,-1535.7618,-243625.8621,-264954.0655,-246602.6124,-248980.6133,-257205.8744,-255044.3551,-250140.0557,-250809.0428,3258210.3257,3250798.9188,3233448.9516,3257923.9736,-250356.4909,3246615.7480,-2437.5551,-2259.8639,4277.6678,-3040.2964,6592.8304,-4533.3352,457.1240,1585.8322,4080.4719,5831.1594,-214861.7264,-244002.1601,-227747.9594,-227056.8944,-229575.7142,-230395.6890,-235737.6021,-233024.0030,-105343627.7899,-105318528.8610,-105348365.6287,-105326767.0883,-232217.6353,-105332003.6875,-4404.3153,5155.6734,-4276.5181,2564.9645,-1476.0943,3913.2871,308.4607,-3216.1632,5323.3334,3335.4627,-148389.9487,-154038.9258,-149585.5551,-150128.6966,-145703.9824,-153758.4344,-160160.7216,-153023.9346,-2361366.6892,-2387067.0095,-2385928.9954,-2378813.1731,-151498.5297,-2373525.0847,
900.000,-5519.6822,2226.4531,-1314.6655,4865.9861,36.4744,1371.8909,-6357.7333,-5329.3051,2271.0874,-317.4512,-239144.6113,-259776.4024,-241593.5298,-244018.8342,-252317.6169,-250060.2480,-245264.3482,-246235.8563,5562844.2761,5555321.1152,5538724.7714,5562468.0384,-245434.0084,5551278.7355,-3405.4429,-3488.1658,4904.2080,-4576.5819,6909.8253,-4984.0746,1633.0940,3375.8572,3518.7513,6666.2293,-219886.1163,-249433.2652,-233047.5182,-232409.5706,-234783.1950,-235643.1096,-240890.0291,-238404.6806,-105244919.5131,-105219489.3866,-105249774.4680,-105227420.9196,-237415.0803,-105233222.7941,-2469.8210,5520.9418,-4686.0771,1137.3332,53.8744,4543.4792,2080.4899,-1929.0781,5241.2777,1724.6048,-148448.8552,-154096.5903,-149566.1070,-150355.7083,-145702.0322,-153522.7170,-160277.6981,-152778.3739,-2360707.1504,-2385892.0423,-2385463.0813,-2377799.3451,-151542.0125,-2372823.4867,
1200.000,-5639.9784,270.0450,832.7569,3751.1337,1528.0187,-788.5215,-5208.1479,-4534.6412,4177.7875,913.2652,-234560.2221,-254486.7302,-236477.5532,-238945.6354,-247320.6783,-244954.8384,-240282.7310,-241485.6978,7864713.4001,7857063.6042,7841237.3950,7864207.3245,-240403.6788,7853173.3809,-4031.2816,-4423.0678,5096.6197,-5629.6380,6549.8528,-4986.0144,2668.1607,4772.6431,2634.4897,6833.7248,-224818.3891,-254753.7898,-238245.2471,-237668.3184,-239888.0045,-240787.5605,-245940.0762,-243617.7721,-105095794.2842,-105070038.5643,-105100741.4083,-105077668.5031,-242508.2374,-105084023.4462,-271.8684,5288.8334,-4590.0873,-420.6987,1577.9961,4677.7166,3625.2394,-403.2445,4542.7436,-74.1187,-148507.8585,-154153.9813,-149550.3146,-150586.0548,-145703.0758,-153281.1464,-160389.9316,-152435.9368,-2360053.0461,-2384710.1155,-2384993.7356,-2376777.7712,-151585.3892,-2372121.8447,
1500.000,-5143.7729,-1682.9896,2892.4423,2242.6957,2885.1315,-2873.1662,-3534.0034,-3230.9573,5640.0067,2052.9441,-229874.5512,-249087.4204,-231256.9076,-233763.3233,-242217.2509,-239729.0049,-235197.3228,-236541.0301,10162714.9345,10154923.8394,10139883.1269,10162039.7806,-235267.7103,10151196.8590,-4220.9860,-4968.1083,4834.9726,-6099.4487,5548.2896,-4540.3652,3475.6381,5627.7177,1516.0409,6314.0849,-229656.4391,-259961.4067,-243338.8025,-242831.8952,-244887.8477,-245826.6146,-250885.6192,-248647.2059,-104896325.8000,-104870250.9462,-104901340.0863,-104877585.8424,-247494.8699,-104884479.4938,1955.0956,4484.3194,-3998.8303,-1930.5558,2931.3438,4301.3848,4774.0892,1172.5339,3309.6881,-1864.7968,-148566.9573,-154211.0966,-149538.2906,-150819.5112,-145707.0887,-153034.0100,-160497.4560,-152026.0305,-2359404.3550,-2383521.3051,-2384520.8636,-2375748.9578,-151628.6597,-2371420.1587,
1800.000,-4103.4818,-3441.0610,4662.8589,486.2392,3987.9008,-4674.7050,-1505.6422,-1553.0020,6494.4204,3007.5580,-225089.4980,-243580.8931,-225933.8680,-228474.3295,-237009.5718,-234383.5180,-230010.2848,-231391.7389,12455748.0153,12447801.2160,12433560.1677,12454865.3691,-230028.3575,12444248.2511,-3928.7538,-5060.0344,4138.6293,-5947.3769,4004.3044,-3687.4841,3987.3962,5854.8382,271.0123,5158.2087,-234398.1975,-265053.8394,-248325.8849,-247899.2376,-249780.4774,-250757.8900,-255724.5737,-253482.4791,-104646611.8734,-104620225.2004,-104651668.2887,-104627273.0209,-252372.7880,-104634688.9056,3972.9502,3194.1782,-2975.7556,-3219.5068,3967.4903,3455.4666,5401.8748,2602.9450,1687.0101,-3452.6872,-148626.1505,-154267.9338,-149530.1404,-151055.7671,-145714.0479,-152781.7174,-160600.3025,-151584.2886,-2358761.0531,-2382325.7013,-2384044.3693,-2374713.4116,-151671.8239,-2370718.4287,
2100.000,-2650.6326,-4835.1803,5971.2777,-1345.1680,4738.3567,-6013.7988,670.9017,320.3171,6644.0163,3699.8208,-220207.0040,-237969.6159,-220510.7579,-223081.2354,-231699.9225,-228919.0189,-224723.8195,-226036.2699,14742714.2056,14734597.5977,14721169.1431,14741586.5915,-224687.9203,14731229.0718,-3164.8643,-4676.3828,3065.2844,-5198.7148,2070.6845,-2503.3913,4159.1459,5438.6683,-983.7482,3482.0416,-239041.6326,-270028.8634,-253204.2403,-252869.4788,-254563.6950,-255579.0551,-260454.8961,-258119.9333,-104346774.3862,-104320084.0615,-104351847.9049,-104326854.1501,-257139.8494,-104334773.7213,5566.0867,1557.9065,-1630.9571,-4140.5491,4574.4550,2232.1847,5440.3337,3710.7528,-134.3024,-4665.6802,-148685.4369,-154324.4907,-149525.9614,-151294.3999,-145723.9320,-152524.8401,-160698.5006,-151149.4848,-2358123.1140,-2381123.4091,-2383564.1554,-2373671.6408,-151714.8820,-2370016.6547,
2400.000,-958.9182,-5735.5214,6690.8854,-3068.0694,5068.9082,-6757.2736,2775.0467,2185.2729,6069.6607,4074.7974,-215229.0519,-232256.1028,-214989.9487,-217586.8061,-226290.6276,-223335.9977,-219340.1705,-220481.8667,17022518.0216,17014217.8441,17001613.6305,17021109.0136,-219248.7430,17011043.7958,-1996.5021,-3839.5439,1706.7787,-3938.4406,-61.6692,-1093.2969,3973.9524,4434.9723,-2132.8491,1454.2772,-243584.7510,-274884.3071,-257971.6614,-257741.9648,-259235.3514,-260287.8369,-265074.5847,-262563.3360,-103996959.2295,-103969974.2684,-104002024.8679,-103976477.3066,-261793.9604,-103984879.9919,6564.7981,-247.2353,-109.6174,-4588.9962,4686.7291,765.0767,4885.2916,4358.9565,-1939.8485,-5372.8620,-148744.8154,-154380.7649,-149525.8437,-151534.8387,-145736.7208,-152264.1651,-160792.0778,-150759.9565,-2357490.5088,-2379914.5497,-2383080.1235,-2372624.1564,-151757.8337,-2369314.8368,
