sl_5_86400_20291212 Coordinates.csv
2029/12/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:32 2024,
Start: 2029/12/12 07:47:00.00, Stop: 2029/12/13 07:47:00.00,
TIME_UNITS,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-1021 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2961.2915,1500.7407,5726.8152,-4414.8440,-3724.2941,334326.0501,315261.0457,334636.2493,336107.4326,333134.7133,332008.5146,327307.8068,329269.6834,66077656.2933,66076907.1980,66057477.1105,66072030.6163,330943.8036,66074764.8457,-2825.8242,-5572.0089,-1741.9786,4422.0576,5327.6037,220410.7876,228032.0640,211559.0556,215094.8808,223122.3800,220768.4622,215469.4467,216423.8187,271281863.4072,271303051.5004,271318476.0422,271305442.1186,215923.8803,271299269.9679,-5349.5457,-3659.5374,-3469.0143,-2874.5762,-2268.2163,-6358.8363,-7291.6172,-3130.1919,-4568.0828,282.4937,-7219.6237,-14048.2162,-5894.8123,-110171389.1647,-110209501.7453,-110177720.5080,-110178012.7785,-5375.9052,-110181686.3364,
3600.000,5530.4223,2416.8324,-5819.0586,415.0123,239.8652,264533.2743,248047.8881,268319.7670,268136.3858,268044.7206,266969.6753,262706.2033,267868.5397,-6426679.3878,-6423926.4319,-6451618.6918,-6438033.9269,266135.6516,-6429002.5181,-1488.9957,3325.9405,3661.7518,-5016.4566,-4444.8413,294257.0867,300746.8045,287194.3193,290551.5633,299997.4620,294734.1535,292605.0127,292245.0274,279174446.9314,279194521.0158,279204056.5069,279193526.1932,292387.2003,279191060.5768,3527.9344,5442.9859,-768.9551,4673.9835,5237.9298,-4718.9077,-6147.5827,-1507.8955,-5177.2395,1898.5996,-2324.8232,-13122.5298,-3657.4043,-110144815.9292,-110181548.3614,-110156149.2003,-110159168.1589,-3955.8956,-110156476.5648,
7200.000,-5306.4225,-5962.5746,3222.3807,3770.5382,4049.6830,185195.9867,164645.9607,184730.7702,181057.2802,185586.0704,184981.3932,180536.8458,182307.5011,-78511158.5719,-78504703.1607,-78537670.9402,-78520325.3428,184126.3431,-78512617.1229,3905.1170,-826.5543,-4137.0639,4700.8360,2940.2754,346646.5368,354232.7160,344339.2714,349154.8963,357946.5329,347132.6638,351021.0994,349935.8364,268022102.1236,268043193.2607,268043573.1061,268034142.5476,350117.4023,268038372.5422,1377.5276,-3232.3633,4499.5750,-3316.3080,-4729.7025,-1573.0085,-4985.9319,-541.3386,-2884.4206,3116.5660,-1625.9035,-11572.7984,-2504.8879,-110118956.5862,-110152744.2791,-110134546.4729,-110139099.6245,-2535.5675,-110131225.5177,
10800.000,1354.4150,6591.7805,1097.7921,-6089.2596,-6643.0670,96179.0176,70413.6827,89292.5930,85125.2951,91137.2475,91179.6565,86106.0423,91837.5644,-145257850.9371,-145248570.3424,-145282591.8122,-145259785.6514,90177.2848,-145258410.4810,-4195.1476,-1129.9139,4134.0379,-3178.3458,-1466.0380,382921.0775,385053.8456,379380.2260,386211.9803,393167.5995,380690.1538,386790.5281,385888.9938,238580731.8963,238604782.6090,238594376.3857,238589418.6370,385374.7521,238597196.3032,-5092.6866,-1392.2717,-5439.6779,-311.2658,1034.1588,903.3441,-3804.7751,-109.0307,1020.7555,3947.4821,-3914.1405,-9403.5678,-1393.0639,-110093850.5337,-110122973.2399,-110112794.3248,-110116413.3950,-1115.0400,-110105933.1985,
14400.000,3850.2875,-3672.4464,-4850.5427,5779.9054,6008.6662,-885.7941,-28609.1593,-11878.9515,-15653.4298,-9121.9232,-8552.0728,-14373.8553,-11207.8779,-202111710.9040,-202101427.9932,-202131789.1378,-202105800.9881,-9674.2928,-202111607.8512,3445.8901,2905.7884,-3937.4211,218.0429,-363.1612,397011.3797,391232.5102,390135.6082,397653.9425,403295.3022,391230.9890,397473.7960,395048.5009,192854217.7246,192882389.8122,192861729.3860,192865085.6490,395863.1858,192871359.8134,4305.0900,4960.8208,2960.8673,3708.1381,3325.3305,2929.2567,-2601.9767,53.7496,4201.4980,4382.3503,-5299.6559,-6585.1263,882.4481,-110069485.7119,-110092164.1379,-110090764.1813,-110091123.5824,305.5679,-110080599.6105,
18000.000,-6440.0316,-810.5887,6146.4156,-3675.6145,-2873.1101,-99736.9708,-126089.8205,-112356.1078,-115659.9292,-108583.3182,-108052.9632,-114155.6209,-107778.4929,-245191468.9411,-245182499.0616,-245204984.5160,-245180991.9153,-109003.6816,-245191148.5625,-1946.3488,-4703.5284,2866.1776,3552.4243,3011.9785,386508.6739,372370.4734,375939.4978,383051.3616,387523.6278,376764.1754,382323.8538,381842.6086,133958022.5669,133990148.8141,133962175.0805,133975470.5337,380880.1954,133976145.4883,249.7596,-4890.6092,1344.9444,-4603.5326,-5486.0265,4734.8602,-1375.0375,283.9787,6754.9744,4393.5801,-5788.0690,-3048.8509,906.3703,-110045799.3848,-110060397.0391,-110068310.0654,-110063456.1447,1726.1379,-110055224.7573,
21600.000,4821.4855,4082.4101,-4948.8737,1037.4396,-632.2485,-193808.2191,-215808.1381,-205762.5070,-208620.5252,-200605.5729,-200942.7967,-206261.4854,-202400.2722,-271554625.1609,-271548974.5743,-271561054.5022,-271545303.1358,-201412.5517,-271554624.8725,-940.6360,5343.4989,-158.6960,-6371.3675,-5588.2164,351294.2494,329668.7644,337654.2967,343524.3351,346530.7785,337729.9340,342407.7224,340248.9948,65906901.9992,65941256.0901,65911051.2620,65932004.5231,341364.0714,65926048.6552,-4607.9592,1186.0831,-4834.8217,2358.4343,3957.1089,6403.0543,-120.9426,900.5468,8804.9051,3953.5610,-5525.8733,1303.7347,4205.3552,-110022682.2031,-110028064.8363,-110045260.7048,-110033740.8505,3146.5518,-110029808.6420,
25200.000,-916.6758,-4865.6967,2648.8139,1413.6146,2842.5661,-276749.0286,-292053.2877,-286125.7920,-288560.2001,-279114.3539,-281144.9711,-283291.0171,-280238.0004,-279398444.9456,-279396888.2682,-279398808.6353,-279395966.5960,-280941.6262,-279399253.4414,4525.7329,-3399.4358,-3581.2783,6564.0797,6263.8862,293103.9968,265845.3621,277630.5121,281711.9158,281842.6933,276404.6758,280659.2663,280852.4645,-6658804.2955,-6625020.9348,-6651357.0542,-6629920.4361,279835.3150,-6638862.7532,4888.5215,3368.3845,5281.7769,1471.0048,193.1439,7973.8152,1164.0510,2118.7648,10420.9433,3344.9008,-4599.8738,6198.4797,3307.4772,-109999985.2865,-109995920.2553,-110021411.1084,-110002761.6027,4566.6918,-110004351.2683,
28800.000,-2295.2753,4004.0348,-639.9108,-3667.9774,-3769.8153,-342861.2813,-349986.5918,-348231.3251,-350291.0533,-341480.3402,-343343.9483,-339473.6302,-342957.7994,-268183223.5832,-268184870.8017,-268179981.2890,-268188713.7054,-342455.5177,-268185152.7362,-6267.5296,-929.6762,6437.4388,-3899.8184,-3899.3217,215333.5942,184956.4899,199608.2929,201662.1117,197170.1391,196642.1025,201103.8246,199214.6719,-78789630.7245,-78759094.0165,-78776343.9031,-78765791.7556,200235.8643,-78769335.1780,-889.2431,-5459.5131,-2450.3362,-4319.4608,-4242.7405,9469.8912,2484.7268,3992.6299,11638.1537,5638.4156,-3050.5518,6895.1515,7408.7302,-109977529.8650,-109964761.1230,-109996516.3851,-109973102.2395,5986.4405,-109978852.6394,
