sl_100_86400_20290916 Coordinates.csv
2029/09/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:22 2024,
Start: 2029/09/16 07:47:00.00, Stop: 2029/09/17 07:47:00.00,
TIME_UNITS,STARLINK-4570 - X-Coordinate,STARLINK-31681 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-5540 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-31544 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-30485 - X-Coordinate,STARLINK-4767 - X-Coordinate,STARLINK-1112 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-31972 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-31744 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-4119 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-30210 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-1654 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-3992 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-5000 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-30857 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-30190 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-2732 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-5217 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-1476 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-31681 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-5540 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-31544 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-30485 - Y-Coordinate,STARLINK-4767 - Y-Coordinate,STARLINK-1112 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-31972 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-4119 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-30210 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-1654 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-3992 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-5000 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-30857 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-30190 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-2732 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-5217 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-31681 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-5540 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-31544 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-30485 - Z-Coordinate,STARLINK-4767 - Z-Coordinate,STARLINK-1112 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-31972 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-4119 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-30210 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-1654 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-3992 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-5000 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-30857 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-30190 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-2732 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-5217 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5359.0420,-3642.8166,6409.5479,2492.8857,5734.5951,5146.4982,-778.9536,1298.4930,4700.7907,5034.6323,5192.8619,3039.1208,-5077.7866,-152.0727,-4364.5557,2209.0382,5496.3407,-1165.7357,6164.9130,6423.7400,-6261.6902,4574.7307,5001.3907,4976.8674,4958.5992,-2544.5720,2242.4981,4044.5230,5730.8561,5662.6374,1730.7848,3466.1820,3233.7392,-2350.6423,5527.0327,3395.4263,-3977.0212,4542.8508,741.0466,-6008.7835,-2200.0757,5129.6763,4058.1680,4258.7192,-1131.4707,5556.6290,5871.8423,-1549.8229,-2670.3311,-3518.2952,-4381.3162,-4099.8134,3000.5638,-3589.0323,0.0000,177.0406,3614.0165,4664.4829,5561.5947,6535.9133,-4597.8985,1762.0292,4363.7728,5040.5244,5136.3760,3764.6968,-3900.8266,-111.0883,-5056.7876,-3088.3797,4224.5962,-1227.2319,-5436.9274,-4216.5086,1907.8269,-310.7368,-558.3172,-5101.8279,-4680.3361,-5573.9754,-5995.1452,-2567.9544,2058.3062,-3810.9801,4537.4720,3658.2634,2602.1306,2349.9302,6753.9781,-6660.6072,2447.2507,1617.6793,4117.2313,-2608.4220,5193.4351,-3933.9323,2263.1543,3428.0441,-6427.2115,2154.2037,337870.9830,351054.1923,340888.0184,344181.8028,351832.2870,349522.7891,343736.0520,343545.8217,115505633.7602,115526004.0564,115518719.8677,115501956.1670,344548.5777,115511443.9578,-4361.3972,-3642.8989,-2171.2092,408.8181,3548.2583,643.6044,4146.6693,-6696.3531,2716.8439,-3014.5721,-2124.8109,-3897.9530,4519.8815,-5171.4573,-3424.2704,6492.4631,-2757.7119,6878.0182,-217.6585,-1126.5816,-2926.7435,4972.3312,4022.6454,-120.8830,2110.5277,-4710.4745,-5944.3933,3297.0211,-2039.5690,-3777.4652,3879.7077,-2421.4729,5320.0465,-5911.1888,-3674.4519,-4269.8020,2692.3820,-1156.0653,4277.6172,-138.4313,5278.4076,-338.2371,5262.8757,-4907.7362,5337.0580,-3563.3887,2996.7569,-5958.5371,4335.8147,4899.9754,-2555.3218,3287.0062,2363.3742,2342.3797,0.0000,6277.7355,-5763.3104,-1637.4158,-3986.9032,-937.7611,-3188.8475,-2230.8463,-5087.7084,695.8783,-1819.2189,-5749.0822,5718.4568,-5201.0841,1360.6403,-5822.8185,1806.0546,-5633.8776,-718.6257,-4619.2176,5375.1255,5725.2955,6293.8342,1415.0339,3479.1387,3726.6384,-1546.1791,6096.0423,-6281.8442,-1540.9390,148.1111,1914.0541,3717.8264,-6281.3067,-528.5615,1827.0102,3581.6070,5005.7557,2890.6353,5915.7707,18.1701,-3019.9145,-6454.4001,-2289.6355,-1829.3717,-4943.1984,67922.4669,89457.5709,68549.4249,67651.9096,71465.7484,72230.4979,76551.4289,71929.1436,197814956.7507,197842774.8365,197814493.2051,197790685.0596,73001.8558,197797840.9861,-276.4717,4481.1378,1511.2672,-6467.2553,-1437.0869,4582.8152,5469.7960,990.9461,4114.7792,3661.3979,-4108.6366,4543.0940,-1061.0951,-4441.9984,-4128.1808,865.7969,2923.6777,270.8605,-3130.0674,2321.9511,213.2313,-1321.9165,-2715.6627,-4639.0259,4294.9206,-4065.3697,2686.0785,-4342.5300,3229.0921,365.8988,5438.1953,-5485.9221,-2944.2299,-2506.3255,-1880.8484,4132.8755,4923.0203,5098.7978,-5357.0892,3074.2188,-3711.1624,-4624.9012,1516.3323,2117.0031,-4243.5983,1970.8978,1887.8904,3047.0061,-4661.5293,3353.7517,4643.3631,4489.9127,-5784.8398,-5467.3822,0.0000,-2956.2436,-1247.0043,4825.4719,1010.2766,2130.8640,3682.0517,6330.6793,-371.5675,-4682.9089,4277.7273,591.5068,-180.0869,4537.1160,4345.7194,2334.0821,5162.1378,-3831.4559,4020.6020,-2915.3167,3905.8393,3847.2043,-2698.6960,-4468.3051,3700.7543,1138.9492,-3079.5306,2135.9749,1754.4276,-5479.7075,5210.0771,5470.8989,5181.7584,-1740.2786,1395.5309,232.3117,-5388.8002,-4491.8925,4595.0286,-1919.2227,-4161.6684,4838.6684,-885.7471,-5594.3937,-173.0504,4349.4788,-142267.7122,-145136.2801,-142649.4446,-143683.2163,-139089.8254,-146917.7232,-153399.8326,-145752.8999,-84050529.2566,-84071306.9823,-84074504.9363,-84064154.8271,-144772.0003,-84060051.4821,
3600.000,-4441.9707,6492.6514,-3620.9092,-4772.3183,-5398.9578,-4527.6458,-3485.1768,1012.6112,-6760.3210,-1612.8384,-1089.6544,2322.7875,2759.1840,4479.4944,6692.8760,-3303.3159,-1544.2826,-400.1792,-3792.2991,-5917.5700,5665.4813,-5224.4578,-5203.7824,-4211.0975,-6871.7772,4280.6193,1037.3819,-5399.9860,-5576.9606,-2964.7310,-5154.7908,-366.1773,-4888.0121,3671.0764,-2234.3924,-2202.8400,-170.8689,-181.0539,-4456.9146,5996.4976,-647.0781,-5013.4114,-5570.0609,-517.2562,-2625.5083,-2147.7100,-4534.8109,3373.1171,1139.7502,-392.0404,3929.7016,2219.1853,1767.2528,2207.5879,0.0000,-1792.9652,-458.3264,-1175.0362,-3918.9980,-6230.4465,6431.7595,2781.0888,-550.3284,-4824.1800,-2331.5464,-1722.5319,1215.0234,4089.0361,2194.1985,4451.1503,-4049.7800,4258.8658,3763.1269,5668.9909,-4822.4903,-2838.3878,-1206.0782,4564.4818,3391.8221,3198.8187,6796.8513,-277.7451,1010.0895,5369.4870,-2859.2312,-5221.2044,-4854.9651,-119.4207,-5953.4523,4587.2971,-5900.5993,-4038.7722,-6382.6841,383.0549,-2715.2894,-672.6670,196.6963,-4917.6697,4866.3381,-623.0608,310879.3287,318728.3566,311089.9231,314235.6221,323447.8628,318562.9115,315675.6358,316545.0186,60333940.0976,60343119.3928,60340569.2152,60336766.4116,315791.8260,60340374.8615,1261.0404,1033.6929,1966.5698,-4145.6803,-208.5923,3402.1708,-4144.6410,4952.7301,125.5271,-357.3932,2225.6984,3974.8033,-5679.1049,3421.0608,1280.1251,-3990.3748,4742.5177,-5950.6137,3342.1797,3333.4182,868.0263,-3224.1687,-4083.9013,4514.6332,-475.6358,-246.5491,4207.6193,1336.9621,3886.4065,5104.9561,-1220.2972,5348.7196,-4603.5375,2170.6613,4069.8041,6485.9110,-4591.8467,2501.9998,-4566.0802,-2936.1260,-6783.3040,4052.7136,-3034.6015,4361.1857,-3284.2957,4771.2301,292.5994,5818.7544,-6736.5201,-4155.4747,-1951.0812,-6222.8374,362.2583,-5770.5159,0.0000,-6575.9166,5498.2334,4305.4036,4697.6043,1018.2945,1380.6366,3027.9727,5340.9685,3394.3818,4807.9673,5609.3394,-5829.9799,3864.5654,-5088.2866,2926.3428,2587.1134,2863.6639,-3708.7725,3632.3851,-4899.3140,-3019.5330,-6500.6412,-4815.6156,-6008.4573,-5274.6811,-32.9111,-4682.2030,4437.5673,-2512.4352,3905.1841,2217.1185,175.4601,6641.5171,1979.1555,-3710.1522,-2318.3897,-1426.3330,569.5640,-5990.7756,4861.1561,636.9433,5116.5687,4654.2298,-1067.2400,6881.5570,147612.2719,175019.9888,153726.6490,154294.3068,155582.8278,156200.6476,160173.4483,157894.8121,221003932.1128,221032581.2848,221000538.2412,220975763.9224,156828.9095,220985948.2963,5132.5819,-1868.1868,-5588.4304,2849.1051,4271.7798,-3996.5124,-4309.3450,-4693.6980,-880.1463,-6730.2013,6481.8911,-4899.0971,-2764.1691,3821.8435,1148.4934,-4585.6586,-4646.2167,3621.9965,4707.5570,1344.1319,3858.7359,-3117.2536,-2202.5386,2844.3426,-365.4032,5162.7133,-5377.6012,3875.4914,1124.5016,3397.0659,-4442.9664,4366.9227,-1519.1511,5331.5017,5088.7304,69.6088,-5133.0351,-6468.8774,2593.1850,1017.5235,86.5181,2482.9024,2488.4692,-5244.9940,5471.1302,-4490.2940,-5142.7647,1409.2042,950.6314,-5508.6853,-5310.2065,-2058.6590,6680.7792,3155.3462,0.0000,-1305.8806,4157.0818,-5289.0735,3225.2192,2865.3582,1280.8708,-5607.4379,4019.3408,3592.6475,-4425.7918,3619.7027,3522.5108,-4016.0040,-3966.3178,-4547.0873,-4982.8533,4630.4453,-4296.0376,-1500.6882,-781.7545,-5536.3329,-1863.8641,1971.5959,-416.5352,2855.4274,-1255.2729,-5138.1067,-5112.4435,3417.7799,-4950.9322,-3864.4023,-4900.8853,-1972.8210,2906.3819,-3605.3021,2747.8234,5417.2705,-2339.9800,-3075.7200,3629.8158,-6882.4675,4607.5195,1553.3776,-4461.8700,-604.8863,-141358.1375,-144975.7124,-141845.6403,-145346.9259,-138348.4304,-142923.4769,-153477.3908,-143016.0867,-84092204.3611,-84113013.3889,-84115925.7663,-84098502.2286,-144294.5515,-84099453.9629,
7200.000,-468.1412,-6297.8321,-1007.5580,3018.2005,3808.4917,3180.6718,5911.8417,-4060.3378,5483.8145,-3834.3414,-3223.5168,-5920.7999,1205.1919,-6727.9817,-6338.3480,4300.0041,-2758.1479,2804.5223,816.6039,3012.3314,-3296.7042,4148.0524,3393.8055,2070.5555,5591.8690,-4838.2152,-4795.5953,4861.1623,2619.7446,-1578.2957,6837.7591,-1766.8518,4566.7708,-4760.4828,-2271.9715,-172.5776,3417.1506,-3363.3173,5676.3541,-2452.8758,3119.0831,3490.6798,4882.7544,-4066.8766,5969.4420,-2133.1617,2239.7899,-3984.8724,596.0972,4542.9729,-3243.6269,24.5619,-3673.4528,-866.8296,0.0000,3008.0668,-3455.4578,-1756.2383,87.8764,2716.5343,-3970.1066,-5352.2437,-4235.4215,3610.3681,-464.7990,-1931.8330,2530.7575,-6547.1892,799.6324,-5446.3027,3574.3826,-6429.6752,-1317.6264,-4788.6759,5729.5545,5824.4186,2935.6473,-2741.7636,-822.0019,1235.3476,-4598.2463,3920.2225,-4699.9688,-5004.2765,1360.6236,5141.1849,6020.7951,-2611.5797,2543.8103,-713.8293,6666.4427,5991.0675,5784.2294,3020.9433,-572.4171,3041.5725,-3677.3813,4315.8338,-608.2848,-1019.5631,265627.1620,265842.3517,261439.3116,265630.4183,274807.9586,264374.7541,267564.0127,266476.5516,1033548.0593,1032066.0103,1036042.9325,1044130.1887,266973.8606,1040999.2574,1009.4530,1583.2809,-2686.6671,5755.3211,-3793.1557,-6080.9483,3561.6877,-1669.7690,-2685.9177,1146.3594,-3432.7270,-3064.8765,4898.3633,-1037.6409,1050.4218,-245.5116,-5558.3384,3162.9862,-6002.8621,-4611.9108,2515.2136,-618.0583,1643.1486,-6372.7350,-1295.5001,4361.6031,-1874.3030,-4724.0125,-4236.9095,-4784.5494,-783.7984,-6668.0512,1420.3570,2397.6121,-4162.0527,-5373.7697,5661.2770,-4611.0651,3436.4357,4635.1309,4876.3876,-5838.3793,-1138.7647,-3093.9666,1258.0225,-5154.0363,-4364.9312,-2658.1810,5998.9382,3147.7754,5566.7609,6712.9715,-4674.8886,6814.4490,0.0000,4048.9005,-3994.8230,-6232.5989,-4228.5723,-1590.3940,1831.3531,-4137.4162,-3312.0438,-5888.6001,-6656.6841,-3676.7905,4407.6681,-2001.0790,6743.3074,727.9164,-5677.1676,111.2692,6562.1614,-640.6208,2634.1998,211.8969,3503.3757,6117.6010,6099.6491,4823.2489,1949.5039,2550.8031,-1424.7946,4545.9774,-6593.4321,-4522.2943,-3050.4395,-4608.8612,-3464.9899,5030.3228,882.3202,-1779.0016,-3194.4442,2673.2535,-6604.3852,3971.8961,-2327.7170,-4271.3406,4559.7818,-5881.7929,218827.5092,249895.3920,229306.9422,233589.6219,230112.2506,229895.5190,234438.7265,229946.0065,229111332.9041,229137946.7712,229102346.2122,229086885.7626,230921.8214,229092852.0260,-6830.3214,-2136.9206,6307.2466,2419.3710,-4321.5759,943.5392,429.2232,5304.4512,-3040.0160,5637.7052,-5113.7809,830.3009,4666.2610,-309.0526,2539.2812,5397.1030,2804.0099,-5564.2745,-3338.7733,-4205.0056,-5540.0979,5447.2574,5849.0328,1155.2787,-3831.4289,-1653.2054,4585.1330,-310.3521,-4768.2153,-4596.7530,605.9992,-572.3444,4941.1637,-4285.2209,-5013.7621,-4250.7773,1907.3366,3933.0133,1848.3458,-4263.3001,3585.4369,1213.5207,-4626.0793,4534.1570,-3249.9981,4037.4994,4783.4026,-4936.0530,3345.3624,4131.4737,2415.3512,-1680.0063,-3565.1826,1002.7432,0.0000,4752.6742,-4467.9292,2419.4325,-5481.1137,-6188.7459,-5086.2857,1589.6693,-4024.4059,-244.9711,1878.5985,-5513.9759,-4708.1694,923.9113,530.0885,4318.4428,1676.3838,-2560.2585,1232.0540,4912.0989,-2851.6358,3703.0870,5115.3429,1722.5890,-3151.4557,-4639.7411,4767.6037,5133.5741,4751.5630,1068.4944,1587.6533,-453.7895,1407.3418,4452.9878,-5427.3348,4674.9224,1593.9962,-2965.9553,-1700.4063,5391.6839,543.1533,4796.8894,-5354.6362,3361.4004,4839.3786,-3533.7827,-140584.6884,-144794.5788,-141684.4259,-144431.7166,-138000.0131,-142575.3273,-152913.3185,-145182.1856,-84134336.8344,-84154642.2536,-84156473.2220,-84133475.6168,-143803.3906,-84138844.3126,
