sl_100_86400_20290615 Coordinates.csv
2029/06/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:54 2024,
Start: 2029/06/15 07:47:00.00, Stop: 2029/06/16 07:47:00.00,
TIME_UNITS,STARLINK-5420 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-31686 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-6281 - X-Coordinate,STARLINK-30496 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-1200 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-30214 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-5035 - X-Coordinate,STARLINK-31229 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-3794 - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-5877 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-2449 - X-Coordinate,STARLINK-5961 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-30416 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-30596 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-6102 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-30821 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-31261 - X-Coordinate,STARLINK-30181 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-2642 - X-Coordinate,STARLINK-3191 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-2392 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-31686 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-6281 - Y-Coordinate,STARLINK-30496 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-1200 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-30214 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-5035 - Y-Coordinate,STARLINK-31229 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-3794 - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-5877 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-2449 - Y-Coordinate,STARLINK-5961 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-30416 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-30596 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-6102 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-30821 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-31261 - Y-Coordinate,STARLINK-30181 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-2642 - Y-Coordinate,STARLINK-3191 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-2392 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-31686 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-6281 - Z-Coordinate,STARLINK-30496 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-1200 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-30214 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-5035 - Z-Coordinate,STARLINK-31229 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-3794 - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-5877 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-2449 - Z-Coordinate,STARLINK-5961 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-30416 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-30596 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-6102 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-30821 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-31261 - Z-Coordinate,STARLINK-30181 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-2642 - Z-Coordinate,STARLINK-3191 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-2392 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5093.2095,967.5972,5666.9770,5931.8695,-4452.1437,3860.5646,85.7472,-1342.5307,3934.8263,-4464.5587,6351.2839,-3652.4896,1591.1979,-2311.3597,3984.0653,183.9195,6861.8080,-5154.7477,-1408.5035,-3387.8691,1996.4699,6010.4649,4760.4229,-1320.6698,-5009.9636,-4429.3124,-2179.9929,-5004.8705,2923.1135,6706.6610,-2368.3385,3183.1136,-1178.9602,5101.6898,3994.3898,5230.5132,4869.1429,4561.8257,-5887.2727,5.1527,4239.1692,-5798.6360,-4247.0256,3315.7952,4693.8834,-5994.8248,938.6053,-4394.5330,-4950.2430,-4637.4567,-987.6534,-3595.9778,-3787.9053,1992.4534,0.0000,-2290.3481,4795.7767,-5142.9309,3381.2224,1237.9672,-366.2957,2918.1840,4722.8252,-256.7164,1671.4226,-6730.3502,1389.0214,-4970.9688,-2790.3037,-6317.7901,-2753.9345,6577.3122,5454.4101,4559.2744,6871.6870,4434.1371,2051.1155,283.2077,6543.3007,-4261.1134,4557.7709,-6646.9586,3903.8559,-333.6918,-5929.0751,4706.3853,1964.2808,-1765.4632,-6496.0935,4384.0570,898.2859,-3773.5639,-600.6278,-178.7116,828.0824,-567.7858,-4828.6181,770.4141,2070.9426,4315.1550,74209.5314,99973.9295,79790.1231,79104.3421,82939.7295,83569.1044,88113.2279,83697.2375,149582646.6528,149606582.4435,149574746.0106,149591450.1513,84571.4606,149585602.5993,-3209.2336,4198.6620,-3036.4079,3078.6627,4066.4211,5622.4217,-4223.6426,-5266.7384,1359.7121,2382.4123,-2023.7992,-3283.0426,5171.2388,-3666.5586,-5173.5872,5518.3704,-812.2145,4059.7902,4813.7007,-4383.2631,-5290.0751,584.4804,-5040.3628,-4571.6487,-2451.7411,704.2817,6442.6159,4406.2125,-5219.0695,-860.0424,3499.4277,2758.5171,3935.5847,-1374.0098,1365.9148,2840.9744,2588.4351,-5187.2402,-2791.5228,-5221.3493,311.1668,-1295.2554,-4959.5394,-4131.1178,-1952.8060,442.2882,-5281.5531,278.1572,2711.5538,-3393.4999,-4112.0758,4564.8280,2839.0227,-4486.6182,0.0000,2630.9629,4756.9662,-2921.7263,-4820.4986,-4022.5651,6172.4264,5759.2908,1861.0421,5284.2169,3955.1774,1551.9740,-3975.7941,139.4026,5864.6313,-1792.2802,-4626.1347,2074.5608,4099.4007,2632.7468,-77.6633,-3582.8536,1200.8211,-5268.7796,2081.0119,-936.5250,4264.7977,1550.1830,-2019.1685,-5728.7763,-3550.4844,2379.9448,-5765.2930,5716.9751,2223.8494,2638.5044,-3994.7491,1677.6430,-5210.5577,-6262.4268,-4985.7925,4122.5452,-1655.8569,6415.8463,-4019.4515,2358.6527,351451.6550,350992.2986,358971.4197,356111.0937,348478.4330,350654.5119,356444.9082,355680.8873,46667550.1164,46680654.3568,46688677.3916,46687486.9152,355653.0170,46683856.1628,-3381.3385,-5252.1143,-2240.2851,-1702.3176,-3364.1081,215.4919,5485.5038,-4259.6200,-5438.4570,4704.4919,1731.5816,4828.9925,-4282.9720,5370.5864,2229.5974,-4190.3788,-72.7777,1943.2017,-4673.3895,3979.5894,3819.9991,3391.0496,-750.3729,-4720.1540,-4121.6170,5188.4901,1288.0874,1545.7980,-3480.1889,-1420.1842,5374.7206,-5388.1995,-5281.1935,4423.4057,5359.6292,3239.8879,-4206.1264,-731.5899,2307.4396,-4517.9633,5349.1641,-3577.8785,-2443.5147,-4428.9009,4608.2061,3197.6767,-4242.3757,5188.7346,-3872.7877,-3818.2662,-5429.5342,3247.0755,5015.4829,4899.0137,0.0000,-5985.8181,1324.7232,-3607.1175,-3587.1502,-5279.8379,-3033.4704,2286.0563,4530.5235,-4378.0728,5264.8514,-335.8580,-5455.9238,-4566.2542,2098.7569,-1963.4458,-4358.6349,-368.9807,971.4075,4476.1208,-671.9219,3920.4616,6524.4091,4474.7904,-742.2102,-5267.8593,2783.5628,1157.8048,-5326.6662,-3845.5093,623.0673,4510.7653,3250.6563,-3461.9501,-625.4629,-4638.4314,5422.7033,-5486.2064,4483.1509,2824.5940,-4604.1368,-5445.3726,4637.6088,-2378.2133,5078.8118,-4840.4610,113393.1267,113839.0808,115467.3684,114894.6912,119205.0381,111045.1436,104932.1207,115109.3915,-2978133.0136,-2943514.3345,-2955555.4265,-2975073.7898,113503.6747,-2966184.9676,
3600.000,-1175.1216,-4973.1977,-3986.8033,-4722.4569,3624.6370,-4467.8955,916.0942,3820.1474,-5631.2418,2116.6514,-3306.0027,6438.7328,-4080.5568,5128.7063,-565.2632,-3306.5196,-5087.1345,1505.1707,-2751.3358,5755.0070,2233.1948,-4166.0466,-2133.7365,4782.8809,6825.7668,1873.3211,-827.1034,3274.6201,-780.2657,-5791.9566,-546.2506,-6289.0183,-3104.7899,-5612.6496,-5936.4875,-4661.0224,-6793.1838,-2336.2856,5129.2396,2420.4568,-3226.2454,6819.5660,4245.6375,-2205.1681,-753.6517,2535.7655,3507.1417,2179.7445,635.9101,4056.1556,2865.9805,1661.2348,-297.1860,-2268.9074,0.0000,6195.0292,-4586.0325,6873.5958,690.8388,2588.9187,-2237.3546,-4373.9035,-6221.9790,-3944.7018,-5582.7154,5031.4847,2148.8698,5926.3838,263.5005,6328.0003,5243.2088,-5421.6051,-4899.8077,-5338.7569,-5660.7185,-3032.7633,-4730.6194,3108.8672,-5935.0432,5977.6020,-6353.5588,5426.2258,-621.9754,3294.7326,3233.4155,-6372.3615,-479.4832,1725.7873,4065.4976,-6388.9873,3741.2540,1821.6652,3085.9311,2706.0083,3219.2318,-3972.5312,6826.7943,-2426.8385,504.6823,-6748.9770,-13523.5983,9944.3819,-10612.7499,-9981.1644,-8474.5059,-7809.1575,-3835.0167,-6070.7562,132399920.3997,132428790.1250,132395043.7670,132403245.3432,-7100.1673,132403691.1066,3990.0633,-4145.8315,5197.9411,-86.8256,-5796.6998,-3128.9987,6740.3906,1728.8472,2450.4064,-5633.7034,3322.3167,2101.5720,-5549.9471,301.5601,4468.2381,-5940.0443,2297.9695,-4224.6575,-5531.2963,3648.0363,3487.5359,2897.0818,5451.8251,338.0496,-33.7099,-4580.1315,-5460.4996,-5193.4072,6872.9925,2328.5006,-6264.9105,-123.9038,-5546.0694,3967.1538,2170.7374,1824.1149,-96.0171,5901.2180,-758.4320,6421.7138,4239.8312,-1210.2813,1748.1754,6513.9255,4342.1387,-3215.9957,4106.8911,-4614.7215,-4073.8861,-766.0060,-463.9937,-6140.5608,-4660.3095,6550.6559,0.0000,-2574.7572,-1642.6103,783.7576,4085.3291,5875.2593,-6477.7748,-4740.5734,1906.9006,-3819.4463,-3231.7405,-3500.8695,5764.1844,-3216.5776,-6550.2825,-19.0444,1301.0313,122.1637,-1259.2650,1474.7211,1698.2031,6171.1256,2146.8775,5848.6121,-191.4067,-2488.2536,-2269.4471,-3500.3770,5008.8305,6036.6922,4280.5203,-2771.7587,6814.3343,-6475.2903,-3320.8019,571.9296,4365.9766,-5535.1234,6140.5118,3263.7837,5550.5259,-3891.1569,-333.6426,-6075.7477,6598.4381,-526.6426,359189.2995,364229.2417,370121.1429,367204.8087,358163.8321,362597.5076,365796.3691,365757.2494,83879301.9068,83897151.2178,83893520.9510,83903364.5270,365699.4659,83895175.2738,5497.9142,2032.9092,-1851.5843,5014.5785,-946.7168,4093.6314,-1358.6970,5472.7149,3014.3084,-3413.6696,-5053.3685,-1300.6829,299.0170,-4626.6463,-5234.9534,1323.6907,4065.9483,-5175.4173,2944.6188,407.1633,-5432.7084,-4724.2385,3785.0267,4667.6547,1194.8000,-4764.8431,-4179.9934,3018.9855,65.6787,-2960.7346,-2706.5704,2665.3161,2069.8783,-580.1177,-2597.5673,-4580.4481,1367.9920,-2819.3817,-4579.5807,704.6346,-4297.4343,261.8567,5234.0020,552.3084,-5271.3481,-5450.8101,4177.3867,-4519.7394,5449.9143,5514.9279,6222.2299,1967.5438,-5088.2267,-439.6565,0.0000,1703.6451,-4868.8024,281.4595,5498.7776,2074.5420,-663.4413,2305.0836,-2016.4121,4108.8545,-2162.3526,-3204.7216,3092.1863,248.4443,1900.7541,-2647.6014,4321.3472,4269.2923,-4685.6553,-4148.0510,-3572.2067,-824.6798,-4632.6117,-2026.6153,-3527.5597,2179.9679,1105.9788,2493.6097,4697.6738,604.5374,4393.8045,104.3612,1031.7428,-1675.0678,4460.9108,2541.0382,-3641.3659,3618.8310,-706.5804,-5417.8465,2335.5347,3985.2985,-978.1413,-2141.9271,-1606.1562,1310.2290,111903.0959,112424.7450,114808.9558,111554.1143,118430.3674,113462.0793,103202.1755,110966.0099,-2999057.6864,-2965208.0730,-2971918.3220,-2996607.4380,112392.4266,-2986761.4041,
7200.000,-3052.9519,5748.6930,-20.9057,2578.0883,-923.3868,3917.6500,-994.6948,-5915.2166,5103.3669,236.3478,-1056.1528,-6151.1619,4578.1582,-6511.1189,-3713.2331,4883.2440,1214.6776,3211.0011,5187.9898,-5064.3116,-5960.2149,1750.8475,-1632.0851,-6030.7307,-6107.8072,248.0627,4252.5340,744.6711,-1627.7328,2236.6154,2400.0763,6306.1251,4621.1865,3613.4087,5200.7759,2853.5200,6208.3390,-1188.8199,-3389.6003,-3512.0565,1886.1087,-5270.2553,-4098.4650,268.0635,-2596.1480,1325.4101,-6406.1808,-160.7662,3480.8719,-3297.2601,-5078.4096,2160.3675,3442.9480,1506.7940,0.0000,-5920.3709,3593.0231,-5936.0194,-4812.7232,-4183.8162,4033.7448,4262.8082,4890.4525,6558.3431,6124.5559,-1331.4745,-3948.1259,-3169.5208,2911.5489,-3359.4458,-6505.9701,2564.7588,3274.5113,5003.0618,2066.2520,633.4107,6133.0417,-4957.0886,3127.9348,-4953.8523,5283.0087,-2000.1821,-1774.3183,-4761.4206,530.3041,4827.0384,-1560.4288,-199.4644,264.9433,6128.0530,-5832.1745,-110.4835,-4002.1977,-5325.1259,-5309.0786,6184.7352,-5742.0008,3560.2553,-2310.0451,6080.0268,-100219.9422,-80617.4516,-100485.5599,-96100.9166,-99395.6457,-99328.2525,-95049.8876,-99686.4016,106149219.8403,106181243.1825,106150748.7991,106146164.5549,-98423.4066,106153910.6470,-4640.0026,2294.8679,-5105.8509,-3885.5725,5032.8813,-1547.5968,-5825.6359,1582.6970,-4288.8935,6911.2517,-4588.7753,-310.7480,3420.4153,2111.0180,-3193.9604,4320.0286,-3998.3598,3820.5022,4390.2584,-783.4483,-1417.9705,-5908.8510,-4867.5569,2900.7550,2180.9526,6781.4098,3126.0392,4087.4058,-5812.5324,-3624.3959,6113.7100,-1724.5829,3720.5568,-4594.3973,-3899.5098,-5740.9997,-2064.5695,-4981.9495,4539.0972,-4766.2736,-6576.2866,3166.9664,2412.8163,-5842.9896,-5927.2492,5667.0275,-2136.8812,6800.2652,5001.2373,4838.2690,3647.4459,3470.3312,5678.3374,-5224.3514,0.0000,98.1075,-2799.8400,1560.1209,-3119.4783,-4434.9774,3982.4990,943.3946,-4269.9726,1762.9221,1332.6707,4875.1136,-5494.3374,4155.7912,4231.1115,2606.3745,1726.2502,-3354.4779,-2919.8575,-4618.8320,-3604.4847,-6303.2001,-3276.4134,-4531.4393,-2717.6835,4000.4716,-1095.6231,4755.3167,-6585.7053,-3989.7618,-959.2246,1700.4185,-4835.4205,3876.1903,4273.1772,-2948.2854,-3363.4209,6822.8096,-4373.7097,390.0741,-3975.4004,2925.3657,1895.6917,2741.4404,-5590.9035,-1123.7857,346095.4997,354764.2294,357825.6993,353908.5145,344766.4026,354730.1259,351838.5750,352244.7062,115372032.3587,115396970.4943,115381989.7450,115395462.7510,352483.3713,115388000.9973,-4104.3570,2779.6689,4489.8773,-5085.8074,4622.9542,-5374.6809,-3630.0260,-3193.8425,1550.3452,-37.3664,5017.8645,-3104.1072,3851.8953,925.5848,4852.5014,2335.9629,-5507.8950,4675.5575,863.2220,-4517.4355,3006.0326,3158.9983,-4724.8238,-295.3932,2440.3226,1030.1474,4471.1616,-5447.4223,3370.2419,5427.3933,-1930.8075,1982.2493,3076.6528,-3664.5623,-2107.7989,2201.2313,2283.5291,4681.0377,3955.0167,3537.8783,112.0931,3194.7385,-5103.7113,3653.2369,2291.0795,3532.8646,-1066.5320,385.5498,-3119.1559,-3651.9826,-2878.9205,-5264.0495,1876.4385,-4324.9499,0.0000,3576.5894,5152.7802,3198.6597,-3827.9359,2884.2895,3897.9862,-5285.2906,-2064.7799,-1001.5665,-2649.0255,4709.5530,1291.1221,4259.0398,-4504.2863,5365.5378,-1630.2128,-5469.6737,5305.3076,1203.2703,5504.9135,-2799.8337,34.8033,-1691.4148,5512.7673,2474.5236,-4206.4851,-4624.1222,-1071.3352,3005.4323,-6859.9470,-4704.6300,-4686.2677,5702.9639,-5409.5718,1175.9987,-989.7922,735.8737,-3548.1261,4320.9601,1636.5131,290.8367,-3334.1821,5203.9413,-3131.2332,3048.9011,110450.1601,110999.5090,113492.5487,110362.8779,117229.7857,112814.4001,102094.2136,112573.1484,-3019207.2357,-2987253.4227,-2989882.2684,-3015554.6438,111270.8077,-3007359.0507,
