sl_100_5400_20290102 Coordinates.csv
2029/01/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:25 2024,
Start: 2029/01/02 07:47:00.00, Stop: 2029/01/02 09:17:00.00,
TIME_UNITS,STARLINK-31900 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-30497 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-30578 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-5676 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-31049 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-5794 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-31737 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-2041 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-1279 - X-Coordinate,STARLINK-1173 - X-Coordinate,STARLINK-3324 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-4034 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-5232 - X-Coordinate,STARLINK-4663 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-1132 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-32044 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-2103 - X-Coordinate,STARLINK-30383 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-1179 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-31215 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-32033 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-2558 - X-Coordinate,STARLINK-5945 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-31025 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-30497 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-30578 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-5676 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-5794 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-31737 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-2041 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-1279 - Y-Coordinate,STARLINK-1173 - Y-Coordinate,STARLINK-3324 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-4034 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-5232 - Y-Coordinate,STARLINK-4663 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-1132 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-32044 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-2103 - Y-Coordinate,STARLINK-30383 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-1179 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-31215 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-32033 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-2558 - Y-Coordinate,STARLINK-5945 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-30497 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-30578 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-5676 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-5794 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-31737 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-2041 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-1279 - Z-Coordinate,STARLINK-1173 - Z-Coordinate,STARLINK-3324 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-4034 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-5232 - Z-Coordinate,STARLINK-4663 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-1132 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-32044 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-2103 - Z-Coordinate,STARLINK-30383 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-1179 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-31215 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-32033 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-2558 - Z-Coordinate,STARLINK-5945 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4993.7799,1554.7489,1289.1148,4113.3694,576.0750,-6202.1916,6752.6241,0.0000,4840.0828,-5926.0809,-3409.7125,-3840.4845,2980.5737,-2411.1029,-4933.5048,-4593.6251,3309.7841,-4451.7579,6129.7060,961.1092,2315.0517,-1932.9411,739.1667,5349.7210,-6191.8226,5581.7956,-4581.8242,-5792.9720,-5961.2182,5104.5904,0.0000,945.1045,-4605.1570,-4301.3529,6054.7328,-688.4312,-4067.5350,6664.4385,-2576.2821,5092.1040,0.0000,374.6347,4888.2036,-3865.7349,-1852.9961,-2062.6585,3500.4826,-4123.2729,-6674.2721,-3891.7819,-902.7627,2588.6575,-2684.3661,-2129.9497,2401.6616,2800.2778,-396.4325,-4406.9159,6570.1458,3560.0472,-4971.1544,-4949.0061,-2339.3734,0.0000,3718.9762,-4072.6512,1814.3574,4028.9732,0.0000,-3725.1815,5606.5029,-1121.0350,5665.3250,-2894.1622,-6073.6542,-6150.8403,-5907.3498,4562.6086,-5790.9212,-6080.6472,-2817.3405,-5858.5626,-187.9007,-3090.2020,10.9033,-5503.4020,-6280.2303,3225.8554,-6633.1981,1225.8358,-5139.5919,1862.2584,-1635.5500,5554.3753,-3382.8089,3671.6963,-5940.9552,3242.9864,5330.7134,-2011.0396,31755.0590,15339.1950,31118.7202,30696.2751,24335.3030,24740.0022,22197.6249,25253.6248,-152306162.8473,-152356187.6155,-152328620.0276,-152324124.1566,25226.1763,-152321072.1549,-3163.5124,5609.3087,4937.9108,1745.8865,-5656.4373,2875.9237,-737.5156,0.0000,-4053.0653,519.8912,5732.4275,1698.1552,-5626.9537,5302.0082,2454.5051,3916.6935,4186.0666,5027.5509,-1391.2533,5268.6448,4838.5631,2244.2699,5226.5025,-3761.7896,-3060.0992,-3703.0105,5128.7368,3676.9471,1114.1196,-1852.7341,0.0000,-4807.7753,-3755.7660,3252.5752,-2533.1793,-6466.1465,2071.6891,-1607.6803,3477.4108,3094.8964,0.0000,-4235.6104,-4104.5382,-1722.7178,6532.9548,-3843.7113,-756.6118,-1053.3411,-1255.9049,4317.0354,2744.5074,5972.6970,-3630.0489,4640.1052,4739.9191,-6321.8128,-6467.0020,-1465.3293,2011.3378,3589.0083,-1416.7285,4383.6992,-4442.3013,0.0000,-5715.8008,-521.9696,5603.7756,2838.4784,0.0000,-4859.1331,-260.3875,5212.1623,2761.8475,6113.5551,1450.6288,-3190.9740,422.3337,-3295.3910,3529.1900,-2927.8327,3108.8277,-2328.9922,-976.8330,5178.0242,-5050.7277,987.8248,1179.4671,-2658.5056,355.9866,-4429.4518,-3293.4606,-4157.9735,4886.6334,-332.8471,-3589.3753,4951.2774,2248.4913,4854.7809,224.1651,4797.0433,-359216.3177,-357550.5041,-354203.2374,-352198.2327,-346472.6566,-348498.6667,-355655.2642,-353199.4575,-101178564.2230,-101191060.9722,-101177701.5151,-101193914.4461,-353646.3489,-101188877.8635,-3406.9556,3726.0974,4684.7551,-5027.6964,-3987.2685,538.0330,-806.8935,0.0000,-2812.1941,3565.2644,1877.1816,-5522.8866,-2664.2039,-3612.5727,4131.7281,-3401.2043,4416.2156,1410.4310,-2921.6103,4371.0099,-4199.0317,-6282.1325,-4460.1674,2006.0542,-581.4411,-1223.1422,-808.3021,175.7339,-2572.2988,4324.4206,0.0000,-4879.2282,-3420.3861,4318.1986,2298.3779,1868.8193,5110.6555,492.0533,5352.0632,-3435.8847,0.0000,-5445.0694,2655.6636,-5148.6780,-1255.7601,-5241.6023,-5963.6604,-5462.0388,1213.5915,3531.0868,6297.9977,2181.4218,-5228.1437,4682.1674,4326.8505,-92.7218,-2404.0527,-5096.4569,-476.7329,-4704.8679,-4558.1333,1733.2095,-4547.8273,0.0000,-616.8169,-5449.3583,3640.9164,4785.5130,0.0000,3204.7482,-4038.7693,-4413.0415,2883.6584,-1325.1890,2991.9546,-97.3985,3548.5627,-3934.3180,-1387.9201,1481.8807,-5498.6694,2697.8575,6846.8751,-3262.1069,4707.3343,-4073.8861,-2615.5901,-5543.2897,-1999.6431,-4958.4815,2897.7316,5066.0696,-4620.1023,4036.4713,4841.5410,3167.4431,2738.6424,3657.4036,4326.1192,4288.7132,116288.1771,115201.3244,115426.3289,115716.8817,119475.1425,110780.8417,105332.1592,115491.4953,1194740.5542,1220644.9594,1221874.6397,1196266.0928,113784.1110,1204159.7865,
300.000,4312.9920,3386.0120,3318.7501,4013.7176,-1387.3357,-5244.6897,6482.2105,0.0000,4279.4793,-4894.6787,-2114.7287,-3055.1295,1347.0250,-1323.4174,-4809.4036,-2781.2173,4469.3097,-3287.9201,4924.5848,2812.9250,3778.7169,258.1973,2668.7220,3915.3484,-5820.9919,4220.1548,-3315.6409,-4892.1927,-6036.8058,3692.6050,0.0000,-679.9187,-5895.8200,-2401.8864,5588.4533,-1963.9260,-3669.4286,5916.1472,-1122.3706,5261.3953,0.0000,-1765.4752,5575.8668,-3996.2503,-490.9465,-4019.6683,4450.8039,-4086.0347,-6257.8691,-2036.9474,1204.7541,3427.0901,-3762.5633,-196.4629,3347.7924,1553.5131,-1692.1169,-4094.2202,6476.9530,5223.6901,-5627.7836,-3518.5841,-4214.8644,0.0000,2603.2342,-4306.4860,3615.3093,5552.5490,0.0000,-5260.7610,5825.9408,792.6887,5974.4654,-1792.4863,-5948.7076,-6521.1765,-6340.3414,2766.0333,-4972.0005,-6735.8890,-935.4706,-5685.6145,1746.3830,-1315.0541,-2123.5379,-5842.9248,-5163.7864,4778.9424,-6646.1369,2137.5601,-6214.9616,-300.3898,-256.3880,4309.8845,-3959.2554,5209.0699,-5812.4769,4920.8308,4691.6179,153.0627,39538.5238,22658.6084,38515.4790,38028.1567,31744.9988,32143.9422,29654.6378,33090.5625,-150054239.5780,-150104501.2193,-150077366.1731,-150071648.5706,32657.5317,-150069216.4963,-4819.5020,5441.4224,4359.7465,-432.6760,-5017.5368,3771.3523,-1926.7560,0.0000,-5308.1146,2231.0251,6589.2478,3664.5267,-5394.7471,6400.6138,4116.8189,4688.6553,2392.9400,6023.4370,-2844.0858,4209.7876,3284.8572,2387.3236,4293.5179,-4324.5822,-3373.8101,-4649.6222,5526.4935,4533.5901,2501.2590,-847.9577,0.0000,-5750.7705,-2981.4263,3853.5735,-4053.7688,-6476.6459,4011.1324,-2668.9562,4954.2811,1112.2963,0.0000,-3836.3729,-4063.7889,486.5122,6233.6712,-3249.8742,-2369.1823,1120.7249,72.2000,4465.7326,2096.0453,4647.2417,-1761.2846,5482.4735,2963.8713,-6473.8090,-6666.1322,651.9361,717.3349,2833.9286,547.8729,4808.7697,-3458.7937,0.0000,-6214.9957,1618.8862,5364.3263,1759.5408,0.0000,-4055.5790,-2158.5799,5834.6901,3444.1757,6635.2944,3139.0198,-1703.2961,1884.8579,-4338.8952,4812.0493,-1546.6729,4197.8138,-464.7207,-2093.3538,4978.8928,-4828.3215,2594.0744,2645.8960,-3137.3113,1917.7330,-5577.0471,-2369.6181,-4090.4579,6031.2410,-1830.9628,-1574.8742,4175.1279,3608.6767,4125.9997,-1817.7351,4930.3701,-358488.1463,-357134.1799,-353740.7473,-351698.4499,-345858.3048,-347959.4471,-355008.2523,-352893.2907,-104480206.6867,-104493505.1372,-104479441.3175,-104496012.6789,-353059.6848,-104490576.3102,-2170.3598,2591.0793,4240.0345,-5380.7542,-4596.7179,2294.5708,1018.1069,0.0000,-1117.6279,4375.8011,376.9986,-5036.4067,-4091.3157,-2060.2933,2718.5009,-4277.5155,4719.4534,-127.7979,-3963.8137,4705.8916,-4619.4816,-6516.4995,-4711.8030,3568.2448,1656.4493,-2637.0592,-2537.0489,-1627.6976,-821.3389,5814.1827,0.0000,-3777.8641,-1829.2683,5204.7062,844.8411,67.5847,4174.5343,2255.0176,4646.3773,-4289.1327,0.0000,-5467.3558,468.8030,-5311.7610,-2934.4537,-4447.7827,-4790.6966,-5476.2708,2897.8176,4704.6172,6493.8622,3709.5733,-5519.1032,4231.0384,5190.6105,-1876.1813,-659.1423,-5509.5032,-2235.8739,-3516.0472,-3939.4918,3343.4833,-4019.6456,0.0000,1205.0342,-5038.2997,2474.9329,3645.7696,0.0000,1912.9769,-3033.7743,-3636.1194,719.8872,489.5959,1651.5685,-1617.1520,1987.1102,-4547.9559,145.2747,-47.6253,-5416.4755,3799.5329,6359.3323,-4527.1895,4455.6099,-2640.7788,-3744.0767,-3938.6864,-511.2985,-3169.3204,1203.7386,5439.5552,-3382.9008,5030.0609,5439.9912,1866.7010,1038.5516,2499.5704,4673.3389,4594.5369,116235.0539,115090.6348,115404.6298,115444.1688,119434.3028,110947.1951,105148.5534,115396.7562,1193417.9403,1218984.9574,1220273.2391,1194587.3089,113687.1653,1202666.9078,
600.000,3212.6522,4872.8130,5029.1393,3543.4156,-3242.0758,-3741.9409,5541.5296,0.0000,3302.2618,-3415.1467,-618.0234,-2024.9908,-452.5788,-123.8686,-4227.9396,-697.9508,5236.6369,-1794.0791,3254.8274,4418.3150,4894.9110,2419.3014,4361.6900,2063.5674,-4824.9087,2417.0116,-1701.8819,-3483.5162,-5420.7733,1846.3917,0.0000,-2202.8113,-6578.2825,-264.2143,4591.3373,-3029.6706,-2944.2476,4562.9457,399.4194,4948.6438,0.0000,-3741.0395,5654.2552,-3746.5848,950.3039,-5560.9209,4997.9997,-3706.9897,-5224.7001,49.3867,3215.9321,3958.9932,-4522.9115,1731.9448,4010.4179,133.1445,-2811.7225,-3432.2856,5740.9020,6364.2257,-5760.5546,-1706.3050,-5661.0205,0.0000,1207.9040,-4151.2611,5052.3125,6520.9475,0.0000,-6275.5223,5499.4416,2606.3494,5626.4762,-504.8789,-5256.2264,-6266.5595,-6150.9938,704.7602,-3667.3127,-6731.6568,1006.5117,-4970.5705,3536.9969,623.1986,-4049.0778,-5621.3246,-3551.7767,5839.1610,-6017.2561,2840.1613,-6623.0723,-2440.3990,1112.7979,2659.0318,-4203.5749,6234.7778,-5113.7839,6106.4294,3626.1868,2304.0565,47301.2715,29970.7477,45895.8553,45341.0044,39140.1095,39537.6097,37095.7374,40892.3497,-147730766.4603,-147781244.6318,-147754559.0879,-147747596.4017,40075.4091,-147745808.8650,-5976.7863,4762.8220,3399.8458,-2573.5714,-3932.6587,4306.0327,-2929.0053,0.0000,-6026.4494,3760.5311,6805.4951,5282.8592,-4657.7554,6844.7944,5348.8580,5047.5851,387.4824,6417.2528,-4057.8298,2776.1569,1420.5088,2374.4140,2980.0891,-4480.8841,-3298.2403,-5144.3751,5398.1837,4944.4475,3591.1798,175.0666,0.0000,-6147.1233,-1922.4586,4129.9610,-5179.3255,-5798.3967,5534.7759,-3484.7910,5957.3112,-994.2971,0.0000,-3116.4743,-3570.7369,2640.4365,5326.0064,-2370.4426,-3700.0662,3184.6893,1424.2364,4198.8267,1315.6857,2843.2286,255.8406,5826.3461,897.5830,-5991.0537,-6201.6863,2720.3380,-672.5569,1835.6566,2435.9569,4771.3463,-2154.6227,0.0000,-6082.4683,3577.9971,4623.9042,543.2948,0.0000,-2872.8175,-3827.8718,5915.8970,3759.4160,6490.4531,4510.4917,-36.8560,3139.3719,-4993.3630,5626.7912,-13.6692,4922.5151,1470.0534,-2905.5969,4315.1742,-4176.2877,3920.0869,3887.7823,-3227.2262,3289.2194,-6051.1455,-1206.4036,-3660.6383,6591.7818,-3193.2197,590.1594,3010.9278,4601.0007,3013.3562,-3698.4699,4589.7865,-357588.0240,-356567.0285,-353122.7173,-351049.3992,-345089.3363,-347274.2413,-354203.8734,-352426.7813,-107731756.7284,-107745868.2856,-107731116.6960,-107747975.9077,-352316.8745,-107742185.5205,-690.0233,1176.3674,3341.3175,-5105.9820,-4717.6612,3797.1321,2729.5134,0.0000,697.8150,4719.0823,-1163.6226,-4013.3369,-5075.6150,-279.7397,1008.9130,-4696.0644,4517.2632,-1651.9445,-4582.1575,4533.7619,-4520.1576,-6060.3819,-4455.4226,4732.9981,3716.6601,-3753.4233,-3993.5214,-3251.7478,1031.7061,6685.8532,0.0000,-2269.3777,-35.6726,5529.5925,-698.3273,-1741.4548,2776.9556,3770.0549,3431.8444,-4673.2488,0.0000,-4900.2210,-1768.6757,-4838.4550,-4295.7434,-3154.9311,-3111.0572,-4904.0360,4267.1183,5345.8778,5997.0768,4829.0067,-5214.9773,3326.8492,5480.5125,-3457.4210,1157.0629,-5325.2086,-3751.2001,-1946.7459,-2892.1998,4580.3161,-3031.2091,0.0000,2892.8189,-4063.2686,1043.2897,2105.7907,0.0000,414.5857,-1701.6025,-2468.3389,-1520.9928,2250.9473,133.7959,-2963.6377,210.4883,-4661.8838,1662.8100,-1572.0020,-4752.2586,4480.5336,5190.3558,-5292.5585,3722.1125,-923.1479,-4467.5183,-1914.8159,1031.7197,-1015.1167,-629.2854,5201.9091,-1781.9094,5472.5670,5452.3871,366.0001,-773.4118,1069.3584,4506.8735,4367.1830,116180.3725,114979.3861,115379.5819,115167.4315,119390.1887,111119.6230,104969.6161,115167.2161,1192099.6769,1217324.0621,1218665.9450,1192939.4650,113590.1406,1201174.1975,
