sl_100_86400_20291026 Coordinates.csv
2029/10/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:51 2024,
Start: 2029/10/26 07:47:00.00, Stop: 2029/10/27 07:47:00.00,
TIME_UNITS,STARLINK-31573 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-4712 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-3191 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-4259 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-3185 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-6221 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-6340 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-5844 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-4764 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-1334 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-1166 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-31748 - X-Coordinate,STARLINK-30992 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-30472 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-4470 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-1963 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-30243 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-4712 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-3191 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-4259 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-3185 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-6221 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-6340 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-4764 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-1334 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-1166 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-31748 - Y-Coordinate,STARLINK-30992 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-30472 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-4470 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-1963 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-30243 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-4712 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-3191 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-4259 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-3185 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-6221 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-6340 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-4764 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-1334 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-1166 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-31748 - Z-Coordinate,STARLINK-30992 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-30472 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-4470 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-1963 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-30243 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3726.9099,2138.0334,-3788.4549,4853.9651,-4850.2862,1261.0095,-5171.7319,-6162.4667,-5163.0715,1379.9899,-3027.4593,-373.5663,-1951.4659,-5350.3767,-3920.8832,4407.5866,-4250.6710,-445.9270,6270.0305,-2397.2763,-5290.9440,-4434.4002,5396.9732,4351.2923,-6342.2108,5300.6888,1860.0361,-2838.9185,3520.3361,-4458.2184,-4956.6309,0.0000,-4051.0870,-4500.0011,1615.6517,-556.6380,1013.5596,-6604.4777,-2914.7928,-3243.8947,4438.6272,6769.2386,-2574.1875,4343.2383,-6347.6427,-3961.8809,-4401.5116,2512.5974,-795.7551,-2621.6420,-372.4034,318.1210,4135.0185,-3716.6973,1746.8665,2637.0284,4115.5536,4136.2570,1715.4341,-2346.7733,-3115.8130,4009.1035,-381.9711,-5669.5836,-3720.7800,-2306.5667,-3610.5162,1896.7051,-615.1217,-6618.4393,-1626.8983,4065.4521,-4224.6626,352.8385,-5154.7372,5568.4380,-2320.8139,4206.3759,-5029.8549,-5087.9135,1435.9282,-3778.1426,-2428.3982,6019.0296,-3671.3564,5162.3023,-1854.4791,4284.7580,655.4974,4910.5513,1089.9945,-4845.0677,1903.4568,-4045.3990,1806.0944,4567.4690,-5194.8640,4860.3590,3372.2391,-3102.0133,-72579.0320,-83198.3040,-82152.6054,-78822.8611,-75210.8855,-77573.0902,-84722.6420,-82438.6320,89323896.2781,89347144.0865,89335195.2804,89332586.5110,-81866.8959,89339680.5783,5479.0117,5362.4614,1794.1381,1483.9367,4564.9047,6765.1275,-2279.6929,-13.0449,273.7777,-4615.8808,5032.3014,6696.9954,-6506.9514,4369.3735,1471.3710,-2792.2408,5364.4243,-2521.0672,222.1325,-6334.5147,175.3966,-3360.2623,-3038.5353,-1604.3089,818.0531,3743.0456,6027.4195,3542.4131,5496.6771,-2609.9862,-2329.1779,0.0000,-1122.2630,-110.3202,-1782.3834,-5667.1785,6782.4832,1192.5268,5729.1962,-3620.9355,4908.1216,472.5325,3926.5731,3563.5784,2027.9192,-4529.5607,-2981.1821,4459.5869,-5796.3158,-5939.3689,6823.6211,-3033.4870,-5532.0893,-1679.7801,4725.1714,5710.9861,3921.7864,5478.2816,-5447.1271,4933.5622,4431.1378,1200.1588,-5608.0587,-3630.6187,-5846.9365,-2490.7496,-504.5361,-5728.7713,-4474.9363,-2012.0142,6630.3641,4833.8481,3987.3778,-5836.5887,2864.8139,-3654.0147,-5703.6877,-4785.9055,2914.0770,2920.0862,-6778.2144,-2068.5252,5284.4481,111.1348,4673.9477,4348.3313,-6068.0858,-140.8918,-3367.0121,-3921.1180,-6491.3587,-1529.3519,-5118.1331,4581.2723,4578.1188,-4879.6361,-2635.0284,2826.3410,-5875.0282,-4054.4710,-362852.7762,-361616.3557,-365403.1236,-364010.1474,-356262.3326,-357098.2535,-357391.3955,-357967.7018,230557604.7621,230534988.6208,230568785.8735,230543352.1148,-359666.7265,230549443.6140,-1526.3235,3805.2315,5494.6618,-4529.2364,-1501.1805,-118.6710,-3972.2523,-2950.9078,-4607.8121,4919.1565,3393.4730,-1732.9663,-151.3783,747.8122,-5463.2875,4531.1642,-780.6118,-6478.1270,2808.7599,-501.4729,4479.8828,4088.1578,3096.3585,5066.7042,2669.5403,1786.4078,-2885.7425,5144.6381,-1996.1278,4541.1013,4256.4521,0.0000,-5453.2213,5184.0142,-6525.1046,-3842.2837,-652.3012,-1731.6920,2493.2149,-4868.7094,1259.3176,-874.2586,5152.1041,3854.1264,2005.9735,-3110.7988,-4433.5938,-4674.9715,3656.3209,2396.8702,-1084.2026,6198.7332,510.5762,5358.0819,-4691.4048,-2898.7256,3826.5528,809.5021,-3908.3643,4248.9365,4170.2470,5193.0243,-4143.1444,-258.0641,-336.4412,-6052.4485,-5910.0218,3403.2990,4994.5105,553.2087,898.0292,2810.7023,3514.5130,-3696.1076,-3318.9870,-1754.3707,-3145.5080,2595.5921,-3690.3843,-3473.6342,-85.1527,-5171.0323,-3765.6960,3398.5864,3567.5543,1606.0678,-2671.6410,5454.3834,5879.6809,2887.3380,1838.2648,4711.9147,4001.5834,3287.9128,-4856.3127,-1624.5754,-3556.8614,-3884.1450,902.7522,4648.5707,161024.8625,162191.7379,163669.5737,162449.4407,167170.4994,159488.6361,152843.2337,161217.2473,-113160113.0479,-113176765.3594,-113183209.9620,-113180006.3269,161492.1449,-113170194.3225,
3600.000,-167.8105,-3826.4823,2596.6288,-4833.4988,1358.7831,-2700.5381,3781.0936,6319.8526,5170.8756,2999.2518,1370.9184,-2360.3219,3357.5928,3321.8485,1677.5669,-2782.9472,2211.3704,4485.1986,-6498.3535,3601.5698,5602.8569,4073.4373,-4427.1149,-936.7799,2916.6999,-5727.0204,-4092.3006,958.5748,-4780.8289,5448.8221,4691.7556,0.0000,4299.5778,2680.8570,615.7777,3675.7318,-2494.0015,3654.9793,-817.6477,6217.4082,-5084.3087,-4943.4176,3217.1796,-6385.4549,3376.2296,5692.7347,6648.3243,-5545.3566,3635.4614,4370.9739,-2203.6276,1838.0623,-1725.6852,4876.5012,-4301.5399,-4906.9138,-6179.0310,-5048.2577,2331.7901,-1789.8232,-1495.2251,-5817.3813,3710.4731,5661.2523,4955.9359,2736.7045,6549.5789,1893.2484,4831.4857,5812.1800,-215.5780,-4964.8796,3085.8201,1495.4874,829.1033,-2222.9517,4453.0080,-2960.7245,4669.0098,3761.2392,1034.2732,4263.5472,89.8662,-3871.9700,1890.2727,-6176.7039,3533.0765,-6704.9421,-4151.4835,-3522.3285,1716.7399,5475.3572,1336.7880,253.9918,-4367.8544,-1302.4379,4698.3923,-6690.1872,-634.6499,5755.7690,18165.5313,5529.0264,8821.7861,11005.9415,17521.9914,13181.1350,8554.0479,11679.0650,26578839.3600,26605874.3164,26586262.3052,26593546.0267,10760.8333,26595615.4142,-5175.3534,-1637.8503,-5490.4067,3200.2764,-4420.6054,-4756.0420,-1690.3843,-1931.7443,-3906.3376,3460.2241,-6512.5713,-4825.5126,4113.7395,-3337.6709,-5260.6182,5946.1792,-5474.5262,586.4037,1510.2702,3453.6812,-3535.2836,-871.6403,5312.0281,4693.7136,-1459.1517,-1504.0237,-3039.9199,-6513.1966,-4045.0488,-1581.1778,5046.0534,0.0000,-3304.1395,-4127.6918,5359.0671,5780.6089,-5298.7962,-1444.7102,-5052.6789,2639.4139,-2554.7775,2380.8991,-6114.0890,-2311.7833,-1893.4730,3223.8786,395.4003,-1793.0479,5860.7187,2777.6846,-5134.0042,6011.1088,5982.6330,-3187.9716,-962.4838,-4836.7256,-2933.9521,-2602.0203,4600.5798,-5019.4280,-3952.7807,2810.8639,3688.9070,173.5295,3707.2365,-2226.7652,-704.4915,4709.5259,1359.9770,-641.8372,-5965.9602,-1132.7526,-5943.0776,6732.7225,-4941.9251,4792.1677,2388.1281,5922.8495,-5018.1610,-5689.9376,5981.0640,-3148.8923,-6904.1564,3270.3328,-6666.6398,-2409.3120,5620.8261,1212.8528,5290.9910,5911.6378,4164.4942,-2362.5384,6622.3183,-5076.0455,-984.4232,4521.9353,-1899.1976,-1270.7254,6125.9643,896.5664,-367606.1145,-368254.9086,-373882.4680,-371435.4706,-364715.9492,-367435.0402,-366018.0797,-370105.5541,245849473.0872,245828138.8040,245854629.6508,245830093.4700,-368592.5735,245840969.6245,4397.5112,-5530.5066,-3321.2989,3543.9068,5011.7484,4169.0247,5516.4991,-1729.4504,2426.5458,-5155.8298,1322.8090,4362.6596,-4244.1068,-5115.4094,4095.6809,-2180.9712,-3549.9946,5285.5948,1667.4776,4596.8228,-2071.5148,-5516.3833,409.0895,-4940.2052,-6120.8747,3193.1532,4691.6240,-1961.6880,-2716.0406,-3905.2188,819.3960,0.0000,4228.1191,-4801.5906,4378.9936,474.8936,-3631.7459,5697.9095,-4629.2406,1280.2277,3600.1295,4080.7005,-964.8243,604.9665,-5789.9935,-1754.8717,1868.7693,3741.5068,-318.8772,-4599.7333,4070.7248,-2883.3913,3023.8421,-3388.5599,5273.1931,-700.6471,478.1865,-3946.8396,4599.7190,-4429.6272,-5384.8077,-1693.0273,4615.9569,-3653.7837,-3142.4846,5965.2197,2187.4224,-4725.4526,-4506.5233,-3744.2892,3427.9093,-4685.7639,1140.7845,-480.6896,4534.0292,4407.2007,4706.6923,1876.4690,-615.4523,-276.7224,-3348.0685,4131.5583,538.9524,-4712.9471,-282.3639,2039.6382,-1821.6638,-1333.7053,-1069.8597,707.8976,-5146.5392,-3544.3412,-521.1744,-4735.9951,5255.0539,5006.5637,4559.1629,-549.6302,2955.3948,-3723.2590,160701.6447,162952.4408,163950.8879,160367.3380,167414.5928,162999.8445,152329.4666,161593.5221,-113180242.9876,-113187929.9567,-113203631.8136,-113195048.5103,161504.2188,-113188220.1862,
7200.000,4535.5381,5361.2103,-1246.8730,3293.3412,3387.3277,4162.5384,-2286.1988,-3022.6216,-3730.8939,-6198.6179,1527.6159,5127.0731,-4214.9160,1035.6639,121.8752,603.1989,1588.5004,-6870.4035,3546.4521,-4263.1909,-4230.8332,-3547.2414,1661.9735,-1752.6766,1423.4302,3092.8794,5860.2626,799.7538,4187.9583,-5035.7155,-1410.2813,0.0000,-3769.8304,-1003.6620,-1139.1340,-5025.2347,3908.3269,853.6655,4686.4187,-6058.2654,3467.2835,1300.2927,-2605.8169,4990.8402,1126.5873,-4351.1613,-6404.2486,6875.9243,-4944.2584,-5563.3664,4864.2327,-2096.3390,-1894.1255,-3791.9933,6083.8183,5395.9187,5195.0089,4931.8078,-5668.8201,5099.3385,5454.2125,3751.2202,-6302.9395,-3047.0834,-5076.5145,-3791.8512,-6297.5172,-5363.1365,-6622.4421,-3413.1956,2960.3216,5109.9782,172.1430,-2796.7058,3428.9942,-2103.6366,-5926.2026,-182.1565,-1950.8715,-475.7046,-3864.3012,-3311.7776,2121.0412,1175.7596,553.3772,5236.4968,-4034.0909,5809.8774,4432.8302,583.6549,-4933.4335,-4838.5199,-3721.6917,3593.4378,6190.7020,-3175.5175,-3167.2766,4959.9101,-3082.7751,-6648.9771,105721.2129,94704.8105,99150.6330,99870.9033,109262.3665,101185.0095,100849.0312,101454.5324,-37991445.2165,-37962414.8595,-37984547.0354,-37969084.2392,102644.4270,-37973570.2356,3315.0321,-2151.7251,6740.0435,-5944.7649,3454.2361,591.0651,5461.3344,3370.5817,5695.4648,-2251.8364,4327.0960,1741.4717,715.7070,2255.7878,6879.2309,-6713.7764,3807.6785,-99.8340,-3056.6073,1502.3859,5268.3411,4830.7311,-5632.0168,-6487.0469,3391.0637,-2610.2691,-530.5418,6311.2803,-46.4533,4648.7118,-4078.1851,0.0000,5755.2025,6702.6892,-6851.2850,-3403.2305,1364.9087,2918.3456,3400.4597,-785.5103,-2187.1134,-5127.6881,5252.5432,-419.9563,2796.8222,465.0094,1851.0393,-670.6393,-3569.4909,1160.6882,1931.9466,-6193.7090,-4712.8249,5334.3518,-2209.2419,1985.7308,305.8620,-1560.9795,-3138.2973,4293.5568,3124.3882,-4313.8711,-1565.8283,4130.1745,87.2529,5317.1718,794.6134,-3037.9150,1255.4774,3807.1571,2895.9707,-2936.4615,4687.0568,-4600.4465,5481.4881,-5086.9129,1325.8659,-4601.4179,4834.9327,5629.9350,-3274.9929,5828.3874,5865.6588,-6084.6414,6136.4927,-842.3386,-2292.8663,-1230.5275,-2423.1552,-5703.0033,-626.9549,4963.7848,-4529.0412,4893.6007,-1981.3042,-3454.7918,5648.3184,-1117.0711,-3940.6938,1835.2000,-350727.3799,-352828.0116,-358671.2062,-352685.1383,-349719.5122,-356613.6432,-350898.2617,-352708.6206,244371996.1226,244354178.4921,244370208.3168,244353220.1617,-354058.3954,244363679.0607,-3833.2111,3799.7013,-942.9834,197.9923,-4820.7081,-5452.8461,-3561.5391,5102.5833,1241.5862,1989.9907,-5005.0903,-4322.8451,5270.2476,6482.7814,-0.7722,-1555.4740,5504.8991,-1126.8793,-5042.5682,-5072.9551,-1592.5587,3427.3286,-3681.3861,1448.5751,5869.7216,-5385.0323,-3672.8837,-2593.5696,5378.3575,646.0648,-5438.7206,0.0000,-196.2989,1128.2411,277.3660,3199.9735,5497.3035,-6228.0081,3739.6330,3150.3718,-5351.9193,-4342.5678,-3784.7329,-4630.9627,6266.5447,5158.3009,1844.4172,-536.5765,-3242.6084,3946.1421,-4528.9238,-2257.8314,-4713.0665,-1610.0242,-2342.0146,3849.3070,-4470.3870,4576.6147,-2427.0085,1874.6221,2693.8707,-3455.8073,-2563.2757,4354.5168,4720.5954,-2339.7126,2802.2241,3165.5972,95.9391,4685.4173,-5507.7621,3611.9925,-4920.6106,4329.9676,-1994.0187,-4142.1831,-3306.6970,-5120.8450,4483.5578,3812.6202,4719.7403,547.5309,3001.8511,3065.2263,-3190.0001,-4479.5340,5074.4046,-3602.5971,-4573.2807,-3878.9774,4681.4293,220.6602,-3403.3450,3363.5102,-2356.7942,-5032.9254,-2151.5064,4551.3229,-4661.9507,419.9937,160512.4454,162948.5073,163563.5713,161003.0611,167242.4671,162584.7418,152428.6481,161792.3060,-113200857.9420,-113199114.7602,-113223279.6311,-113208375.0989,161503.3631,-113206214.4439,
