sl_100_5400_20290202 Coordinates.csv
2029/02/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:26 2024,
Start: 2029/02/02 07:47:00.00, Stop: 2029/02/02 09:17:00.00,
TIME_UNITS,STARLINK-4647 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-3915 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-4512 - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-31932 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-1663 - X-Coordinate,STARLINK-30115 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-11083 [DTC] - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-5190 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-5676 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-3599 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-31566 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-30768 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-6276 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-31216 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4647 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-3915 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-4512 - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-31932 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-1663 - Y-Coordinate,STARLINK-30115 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-11083 [DTC] - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-5190 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-5676 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-3599 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-31566 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-30768 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-6276 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4647 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-3915 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-4512 - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-31932 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-1663 - Z-Coordinate,STARLINK-30115 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-11083 [DTC] - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-5190 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-5676 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-3599 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-31566 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-30768 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-6276 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-390.9765,6698.5003,-2656.8525,6788.1076,-5611.5257,-2120.5816,4500.5039,1283.4073,-4175.1265,-3221.0572,-2020.7845,-6064.6136,6655.8056,1268.3940,-4629.3228,1528.8415,3720.5416,6627.7543,2358.5243,3789.2779,3512.9909,-4341.7540,974.4662,-689.1586,3972.4996,-5044.2917,4492.6316,-6009.1538,-5483.3878,0.0000,0.0000,-5580.8557,6542.0450,-1416.8576,842.6809,-1213.5085,6777.4319,-513.1729,-351.1295,-4077.3871,-6019.2296,-2921.2433,-5953.8051,205.1811,-2130.1980,0.0000,-5513.9916,3095.0074,0.0000,6168.9064,4295.5394,3733.5710,-6581.9947,-6306.3429,4729.6652,6762.5086,1534.5887,-642.9494,-3293.5457,6280.1584,2808.4858,6551.7732,1846.7962,3154.6754,977.1259,3352.5973,-2747.2158,516.1599,-6168.3210,-1427.0774,-2377.4574,0.0000,6000.7534,-2776.4185,2746.3660,6579.8398,5662.3707,-643.7804,-1328.7926,-1705.5314,4523.2336,224.8991,5956.4135,5544.6692,4129.2090,-3331.1424,5773.1391,708.9917,-3550.1212,1878.7433,-3567.2759,6126.3744,-4022.8745,-5314.6697,-6293.3299,1558.7719,-1094.5195,4805.6372,3874.9795,0.0000,-86286.3543,-110773.8536,-86248.1239,-87706.3478,-96076.5516,-94727.3668,-93281.4296,-90641.9211,-77129547.8815,-77187753.1135,-77174989.6089,-77155653.1349,-91673.7732,-77149160.2490,-6683.4692,866.1793,-5431.6617,1078.2404,3798.4452,5877.6657,-316.2979,3958.0255,-4458.7500,2997.6804,4864.4987,1051.9513,-1795.6370,-4182.7056,1270.8617,4989.6322,-4190.3087,996.9726,-6401.5856,4931.2921,3804.6753,1785.3905,6347.5280,6086.7381,-1115.9215,500.3246,3935.7316,-2444.0879,-692.1884,0.0000,0.0000,1024.5836,1754.2993,-6543.1630,-5651.3405,6675.9203,821.4943,4111.5211,-3043.1932,4749.5061,-2084.2228,-6138.4714,-13.0357,5360.6810,-4384.4203,0.0000,-1749.3618,3069.1886,0.0000,2601.5296,3110.7977,-2503.0294,-610.2790,-2229.6436,3922.0298,886.2266,6472.3853,-6632.8242,4831.4121,1446.1145,3264.6871,1517.4364,6505.6965,-803.9343,-5343.2521,-5762.7920,3445.5092,4350.9532,423.5574,6446.4886,6436.9239,0.0000,2744.0814,-5352.1258,-4388.3440,-2003.4733,-1408.0787,6790.4576,-5221.4967,5924.8295,-3269.5676,6526.7174,-1070.8812,-1721.8892,-1129.2394,4404.0201,-87.6035,4904.0482,-3144.5968,-5050.1238,5781.7636,1147.9743,-918.4097,-744.1651,2768.9352,5295.5949,5208.0430,3564.6095,3433.4215,0.0000,-340432.8177,-357395.0696,-349251.2862,-347574.1814,-345804.0241,-347410.1629,-354824.0280,-351959.3929,-115803966.7462,-115826901.9926,-115804103.9615,-115802265.9208,-351568.7697,-115803606.1664,1741.2118,1417.2951,3370.3683,-659.4727,-1201.2667,2980.7376,5217.8281,5516.4074,-3124.3089,-5314.2048,4421.0048,3147.2667,-684.8811,5343.3396,-4547.5879,-4464.4270,3935.8692,-1214.0990,-1129.5888,-2722.4979,4580.9626,-5064.0700,2500.7010,-3296.6510,5468.4128,4724.4263,3408.4478,2364.7253,-4106.5200,0.0000,0.0000,-3483.2732,-738.8131,-1368.7024,3710.5238,953.5488,732.4446,-5517.6480,6237.2651,2691.7724,-2601.3691,-54.5972,3533.9784,4302.2691,-4953.7671,0.0000,3745.5882,-5387.9690,0.0000,139.6966,-4334.1409,-5215.7474,1936.1455,-727.0638,-3058.2454,-962.6734,785.1994,1567.1808,3698.2721,2479.1064,5320.0175,1536.7001,204.6241,6117.6831,-4220.1912,1707.2925,5285.4475,5201.5009,-2886.7579,-741.7523,793.4738,0.0000,-1637.4268,-3436.4607,4411.6536,-496.5777,3730.4248,-882.1225,4199.2539,-3223.0781,-4099.2604,1982.3701,-3308.0137,3779.7183,-5430.7581,4023.7684,-3790.6277,4639.2443,-5043.3885,4354.4938,-303.3957,2996.9630,5451.7663,-4172.0038,-652.5011,-4147.7064,4246.5577,-3459.6954,4572.1227,0.0000,-17955.2225,-19540.7245,-16505.2875,-16383.3801,-12520.6278,-21117.9006,-26690.9154,-19669.9456,-5694454.8799,-5695602.5681,-5696549.6841,-5696986.1088,-18214.2866,-5700165.0107,
300.000,-1597.9988,6159.5086,-4351.8394,6471.4739,-4381.4860,-641.1065,3483.2552,3212.4543,-5613.5834,-2152.4522,-769.7598,-6060.6063,5798.2541,-551.9326,-4768.4867,2798.5061,1733.2418,6781.0123,1206.2957,4600.6064,5093.6979,-4158.0931,2136.0812,209.8539,3059.7931,-4618.1000,5804.4682,-6743.4557,-4536.0462,0.0000,0.0000,-5844.4200,6332.7546,-2485.6512,-922.2563,1.2474,6770.1454,1619.7099,-1876.7141,-3305.1715,-6755.2120,-4127.7237,-6280.9265,1789.9891,-3493.6774,0.0000,-6501.9737,4755.6078,0.0000,6342.6082,5645.8103,1907.1418,-5879.5723,-6554.8900,4815.0809,6335.1584,2607.4460,-1819.8887,-2410.9643,6862.4536,4570.3546,6900.3029,2931.4831,1302.2083,-452.9521,2330.0997,-1447.8068,2425.4151,-6306.4012,-90.9386,-1203.0511,0.0000,5826.7607,-3753.6917,648.7679,5777.1695,5544.9193,574.1765,-3015.5797,-633.2198,3653.1105,1792.1685,4642.8794,4171.1579,3834.9699,-2474.5392,4617.3719,2513.8691,-4046.4110,105.0272,-2135.5916,5589.1178,-4535.8704,-5845.4825,-5648.4520,2749.9837,800.3911,5158.1261,4154.6612,0.0000,-79251.6545,-103241.8696,-78791.5587,-80321.7904,-88682.5018,-87295.7818,-85863.8408,-83641.4350,-74576511.7344,-74634227.9762,-74621917.8647,-74602864.8739,-84246.3720,-74596056.7047,-5835.5690,-451.4820,-4950.5630,-194.6790,4456.4159,6697.8991,-2221.7102,2957.1924,-3501.6610,4731.1579,6087.8496,2774.1825,-3120.7561,-5123.0655,3138.2526,3403.2230,-4821.6534,-526.1573,-6772.2665,3224.5538,2464.0658,3716.7120,5213.9456,4901.5968,-3097.6723,2598.4214,3217.1402,-1361.8127,1015.9212,0.0000,0.0000,2561.8517,429.6793,-5596.1601,-6240.5388,6798.8709,-395.9067,4324.7366,-1470.4309,5881.6552,-959.7708,-5164.5376,1751.4924,4142.1831,-5002.5818,0.0000,-524.9857,1853.1854,0.0000,1346.2234,1617.9383,-3657.8374,737.5579,-1020.2840,2180.3096,-399.1047,5623.4751,-5767.1564,6112.9671,257.3716,2174.0005,24.2174,5882.3148,349.1609,-6248.8755,-6477.2402,5011.5153,3287.4852,2112.7548,6155.9950,6726.7818,0.0000,1273.7370,-5647.2921,-4934.2825,-3018.2791,-3240.7945,6787.5333,-5448.3121,4922.2608,-4984.8126,5720.0881,-2276.8930,-3225.8689,-3188.5309,5822.8108,-1571.7070,5288.2321,-1079.8446,-5961.3600,6332.6983,-680.9314,1160.6230,1165.3349,3795.8759,3744.4078,5853.4182,1611.6805,1409.1550,0.0000,-342250.1051,-359604.1303,-351228.1979,-349553.7403,-347641.2453,-349317.6367,-356609.8813,-353832.4852,-117459362.8977,-117483228.2657,-117460249.8690,-117458367.7245,-353418.9585,-117459069.8928,3348.0846,3073.8556,2121.8328,-2404.6492,-2884.9031,1638.1992,5522.6407,5355.3715,-1811.8773,-4536.7508,3109.0417,1841.5645,-2157.4785,4595.8543,-3336.0147,-5268.6508,4541.5065,337.9284,686.1629,-3812.2462,3974.8016,-4071.1800,3963.8293,-4932.2047,5289.5410,4465.7868,1811.6150,615.9049,-5080.6767,0.0000,0.0000,-1895.7562,-2480.8957,-3035.3867,2577.8553,-867.6711,-1088.2071,-5126.9459,6527.1678,971.7131,-875.6350,-1589.7168,2333.4710,5186.7201,-3324.6899,0.0000,2229.6945,-4688.1311,0.0000,-1681.1042,-3522.8980,-5513.2970,3506.9939,1111.9529,-4379.2462,-2678.2343,2531.6923,3203.7471,2171.2017,742.3524,4609.6480,9.1455,-1614.2170,6795.9071,-2837.2166,-89.6264,4490.1816,5436.8511,-1520.5667,-2501.8196,-1024.1584,0.0000,-3265.4031,-1469.1996,4635.8720,-2257.0093,2595.9148,935.8713,2813.3969,-4876.1909,-3122.6423,3260.2348,-4565.1907,4491.3303,-4789.7950,2585.0761,-4891.5104,3437.8528,-5513.0814,3530.8681,1248.6538,4013.3500,4983.7487,-3266.5402,1163.6429,-5109.1839,3387.0417,-4309.7035,5332.7865,0.0000,-18124.9792,-19698.8753,-16569.4481,-16696.3336,-12603.6060,-20989.5966,-26912.6250,-20018.6731,-5694340.5355,-5695921.3281,-5696966.6620,-5697695.8465,-18351.2048,-5700280.9777,
600.000,-2683.6583,5013.8184,-5613.6937,5514.9292,-2695.3661,885.0838,2170.5659,4846.7280,-6485.0925,-918.0376,524.6885,-5476.3654,4375.0731,-2282.1656,-4398.6058,3839.6809,-426.8914,6238.8632,-73.8520,4974.2330,6192.6863,-3603.9081,3127.5656,1149.1161,1891.4863,-3787.7171,6522.7770,-6802.5987,-3171.5666,0.0000,0.0000,-5467.1574,5474.6171,-3332.9781,-2571.8657,1225.7200,6075.0122,3577.3238,-3276.0041,-2199.2142,-6806.8285,-4923.5271,-6011.3734,3242.0171,-4471.9208,0.0000,-6841.1547,5967.3770,0.0000,5828.3315,6442.3781,-81.7490,-4598.0857,-6095.9906,4455.8185,5277.8331,3423.9301,-2846.6659,-1313.4568,6759.0744,5880.3615,6569.8109,3722.2899,-735.9598,-1807.6062,1071.3987,-49.4130,4115.4769,-5809.8177,1283.8674,102.5688,0.0000,5064.9046,-4332.1352,-1507.8695,4389.2860,4909.7443,1744.6985,-4369.6185,559.6586,2457.8830,3207.6493,2878.2314,2413.7514,3214.0108,-1392.3993,3029.2517,4029.3268,-4204.8582,-1652.1583,-473.1046,4533.0909,-4635.8013,-5798.3032,-4432.2160,3721.9206,2589.9645,5047.5195,4080.6927,0.0000,-72179.6197,-95665.0070,-71299.9146,-72901.3397,-81251.3816,-79818.6468,-78411.6738,-76646.4621,-71987973.3676,-72045177.3784,-72033318.4189,-72014480.0662,-76781.7020,-72007448.5654,-4413.2174,-1757.3312,-4005.9480,-1474.5702,4694.4391,6869.2432,-3939.0979,1717.8745,-2210.8317,6005.7839,6704.9250,4212.0427,-4163.5052,-5591.0456,4627.3069,1496.5118,-5012.8969,-1998.7327,-6469.5776,1179.3657,918.5218,5264.8669,3563.4845,3242.2393,-4784.9063,4447.9807,2192.8639,-150.4020,2664.7853,0.0000,0.0000,3794.0974,-966.4002,-4070.5556,-6206.2721,6226.8963,-1585.4067,4162.5633,192.7733,6396.8833,251.9141,-3652.4619,3327.9866,2540.0267,-5144.2271,0.0000,727.1101,503.2975,0.0000,-75.0169,-6.1175,-4500.7031,2048.8756,312.4439,194.2559,-1673.7519,4153.6039,-4312.9430,6784.5427,-948.5878,911.1104,-1471.2402,4627.7348,1380.1563,-6535.3720,-6537.9138,6093.3204,1933.9860,3574.0401,5182.5576,6348.2626,0.0000,-360.4942,-5377.3429,-5019.2892,-3755.2941,-4744.7170,6096.8609,-5137.1617,3452.7831,-6213.6535,4341.5908,-3305.1123,-4455.2164,-4927.0499,6638.2749,-2947.4317,5147.4663,1085.4561,-6315.8146,6237.3514,-2471.8571,3098.0499,2932.9488,4454.7721,1838.9261,5923.6498,-508.5343,-761.7001,0.0000,-343924.9900,-361654.1381,-353050.0742,-351385.3900,-349323.4260,-351075.3746,-358239.0569,-355538.4500,-119058486.6616,-119083270.8043,-119060121.5750,-119058212.4700,-355112.2168,-119058258.2225,4594.1001,4396.7010,645.3202,-3889.5534,-4253.2438,119.6409,5229.2175,4617.2420,-299.2506,-3267.6441,1456.6812,337.1651,-3398.7703,3351.4855,-1714.3238,-5494.8035,4643.6858,1851.7560,2427.7621,-4468.3313,2940.5024,-2637.9430,4995.2303,-6046.5579,4526.0057,3729.4390,16.2644,-1199.6474,-5501.5635,0.0000,0.0000,-79.2551,-3943.6294,-4363.2448,1154.8071,-2592.7774,-2789.0571,-4181.2862,6126.7294,-857.8210,946.0527,-2944.5215,882.3922,5503.6667,-1342.4893,0.0000,471.0575,-3487.0525,0.0000,-3302.7699,-2320.9620,-5210.6924,4695.1194,2820.6380,-5218.3623,-4101.8371,3978.0320,4484.1629,410.4753,-1074.8194,3388.1235,-1519.4230,-3247.3886,6749.3829,-1143.3874,-1876.7686,3204.8401,5058.1215,16.4060,-3958.2872,-2731.0457,0.0000,-4523.4039,654.9690,4336.0100,-3772.2085,1182.9159,2651.1099,1113.2484,-6014.1527,-1810.7410,4172.4800,-5327.3841,4721.8489,-3633.4047,857.7401,-5464.4803,1845.3201,-5392.2610,2329.0845,2658.9540,4597.3641,3961.5469,-1990.6587,2853.5928,-5518.8930,2145.4768,-4695.1097,5517.7103,0.0000,-18294.7755,-19856.9372,-16636.9862,-17013.1071,-12689.7444,-20855.1631,-27129.5907,-20246.3673,-5694228.7474,-5696240.1383,-5697384.2286,-5698430.8345,-18488.1082,-5700396.8150,
