sl_5_86400_20290307 Coordinates.csv
2029/03/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:30 2024,
Start: 2029/03/07 07:47:00.00, Stop: 2029/03/08 07:47:00.00,
TIME_UNITS,STARLINK-3261 - X-Coordinate,STARLINK-11105 [DTC] - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-5837 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-11105 [DTC] - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-11105 [DTC] - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1694.2397,5734.3388,442.6738,-1399.8064,4151.0067,-298680.0200,-320487.1476,-304108.1753,-306395.4464,-314434.7376,-312418.3247,-307246.5195,-306475.6171,889715.9146,853533.6885,860046.0727,874752.2293,-307611.3643,875898.9763,6445.7486,2945.5939,4113.9438,6781.5565,1636.9057,-137728.3411,-168182.0872,-148262.1172,-147519.8954,-150440.8387,-151148.7214,-156593.1856,-151930.5323,-104689654.9417,-104723004.9755,-104697540.1600,-104687658.9076,-152983.6736,-104680959.2440,1804.8500,1336.9612,5523.6613,-155.4682,-5319.2251,-156056.3308,-160891.8499,-157793.5906,-157849.4239,-153878.4245,-162369.6764,-168074.1650,-158616.1383,-2158832.9644,-2176352.4970,-2181113.2899,-2176903.0787,-159572.2559,-2171115.3757,
3600.000,-982.0561,-3839.7320,-4504.9561,-1065.0497,-4883.0698,-255974.7175,-269152.9947,-255426.1809,-258104.3535,-267140.7160,-263234.4857,-260220.3512,-260852.7730,28035359.0702,28010847.6358,28013479.4956,28027937.0290,-259946.7805,28021895.8073,-4596.5729,1401.7337,-3746.6496,-5995.7954,-4893.9974,-207194.5060,-242647.9438,-221467.7736,-221870.5876,-222535.1878,-223662.1408,-228063.2806,-226210.8251,-100844261.3177,-100881075.3226,-100853337.4829,-100837490.9681,-224890.1769,-100834715.6879,-5063.5917,-5168.2257,-3666.7997,-3305.6834,616.8195,-156306.2451,-161294.4635,-157356.7571,-160287.9254,-153608.2226,-158998.6300,-168911.2951,-160463.5972,-2150505.9670,-2170198.7675,-2175520.9258,-2171481.1095,-159719.0469,-2162547.6477,
7200.000,4360.0256,139.4201,6307.1564,3871.6114,2080.5624,-197430.2219,-200851.3005,-190485.0676,-194557.3423,-203257.5561,-193956.9534,-196890.4097,-195152.1413,53244613.7955,53231965.8447,53229915.5212,53239164.4771,-195843.5313,53230972.3834,1687.7633,-5744.3864,2768.8052,3262.0507,4929.4925,-264316.6796,-302014.2731,-280781.4263,-284763.5104,-280688.2780,-282116.2599,-285809.1994,-281058.4502,-90084547.9098,-90121516.9039,-90091322.6072,-90069245.3566,-282696.3098,-90074068.0388,5073.8828,3208.2110,-539.0630,4717.8882,4408.3629,-156575.3123,-161669.2537,-157537.5884,-161027.0024,-153746.4327,-158002.0844,-169095.5494,-159430.0770,-2142952.9329,-2164001.4178,-2169412.8041,-2162472.2601,-159850.4148,-2153974.0377,
10800.000,-6617.2837,2552.2365,-5322.2328,-6121.1792,752.1509,-126431.6085,-119903.1985,-113415.1991,-120167.3727,-126758.8587,-114741.2967,-121066.9112,-119627.2484,74789365.1800,74787845.6413,74779748.8095,74779943.1093,-119321.1576,74775041.6102,668.7119,5608.2344,-412.9962,-80.7353,-787.7969,-305537.6647,-342516.3227,-322359.0182,-327442.0377,-321146.2748,-322280.4303,-326194.4832,-324469.9518,-73152090.8343,-73186123.2321,-73153658.9217,-73129676.2106,-322743.1249,-73140867.1243,-1867.2987,2315.5630,4377.7073,-3245.1944,-6858.5754,-156860.6630,-162014.2567,-158322.8426,-158622.9121,-154281.7599,-161813.4090,-168639.5874,-160125.6784,-2136107.7858,-2157749.4470,-2162607.8544,-2151154.4062,-159966.3738,-2145394.5642,
14400.000,6031.2516,-3921.6294,2844.3225,6472.7079,-643.0056,-47157.3858,-31434.5579,-29157.3490,-37160.0145,-42391.3225,-30396.3906,-37359.3781,-35258.4215,91193688.0146,91201798.6984,91185922.5578,91176906.5504,-35186.4860,91178338.4011,-2194.0425,-496.0414,-3141.2099,-2454.9776,-4519.5326,-328192.2176,-361597.1122,-343531.0195,-348187.5567,-341257.0279,-341786.5050,-346555.2259,-340664.1306,-51211498.9885,-51239957.6006,-51206173.5190,-51186774.2432,-342485.2323,-51199946.7915,-2554.3727,-5271.9862,-5461.3465,-239.5785,5218.6790,-157160.0119,-162327.2958,-159533.1661,-156662.4190,-155225.4272,-165023.6371,-167521.6091,-160229.4884,-2129858.2257,-2151431.9858,-2154891.5560,-2138527.4600,-160066.9399,-2136809.2459,
18000.000,-2669.7882,3861.0754,-484.3631,-4313.4952,-1810.1209,35649.2259,58954.1432,56904.5800,48824.0381,44647.2305,55523.3167,49070.5606,51699.3505,101334977.0439,101350664.4502,101325337.2356,101311404.9921,51267.7457,101318507.9671,3484.8835,-4799.1314,6169.1530,4079.3542,6678.0678,-330684.3289,-358070.2213,-342984.5645,-346993.7996,-339617.1367,-339932.5119,-345346.3483,-342299.5224,-25770348.6471,-25791203.5266,-25758133.4072,-25749303.0834,-340652.5768,-25758999.5489,5322.5854,2321.3032,3063.8528,3558.6625,-525.6052,-157471.5097,-162605.8641,-160871.1639,-155336.0014,-156612.4921,-167276.0007,-165681.4413,-159706.4008,-2124053.0025,-2145038.1059,-2146015.2514,-2125518.9920,-160152.1302,-2128218.1015,
21600.000,-1550.8992,-1289.6764,-1176.4087,433.2842,3199.7700,116948.8141,145547.9707,139330.7437,132081.4911,129126.6195,138203.2226,132781.2929,133830.6281,104520806.3136,104541676.7128,104505959.4534,104495291.7744,134595.2946,104503399.5248,-4805.6668,5602.2863,-6690.4812,-5068.4377,-4187.8038,-312606.7075,-332194.1968,-320816.4082,-324166.5608,-316139.7328,-316952.1919,-322147.0774,-315838.8047,1424384.3484,1412483.3170,1441604.2790,1437219.1887,-317332.2650,1435021.7083,-4715.7941,3203.2147,1255.2130,-4705.4440,-4522.5910,-157793.6310,-162846.9717,-162001.1052,-154528.0702,-158499.9699,-168724.0585,-163018.5292,-160949.2916,-2118511.7125,-2138556.6345,-2135715.0465,-2113387.8052,-160221.9632,-2119621.1496,
25200.000,4398.2558,-3369.0416,2712.9513,3368.2972,-966.5211,191699.5881,222884.4258,212979.3767,207214.6691,206512.4540,212713.4390,208325.3052,210441.5076,100536246.0782,100559762.3302,100514306.1790,100516385.8585,209539.0121,100518311.0906,5211.3226,-2311.9801,4166.4435,5282.0308,-345.8393,-274793.4711,-285654.0046,-278472.0264,-281169.2702,-272135.5489,-274225.4013,-277257.3645,-275107.1773,28506284.5234,28503998.4385,28525001.8474,28511316.0997,-273965.1622,28515857.6192,1081.5596,-5169.3893,-4801.8638,2946.6408,6852.8831,-158125.0818,-163046.9305,-162638.9036,-154165.7778,-160846.0586,-169468.7091,-159555.1396,-159281.3687,-2113036.4833,-2131975.9639,-2123780.3737,-2104418.1755,-160276.4591,-2111018.4089,
28800.000,-5000.9431,6284.0474,-4440.7232,-5508.9597,-3666.1657,255159.8670,286103.3993,273298.4003,269385.7306,273424.9541,274479.8151,270774.0111,270314.4795,89658393.5543,89682042.0205,89629892.5311,89647043.4602,271362.1223,89640460.5439,-3502.5642,-1433.2711,-99.7588,-4152.6138,2849.1265,-219300.6441,-221451.0228,-218608.1817,-220680.0773,-211962.7847,-214291.0618,-211372.0067,-212384.2148,53617610.9315,53624944.0208,53633612.1274,53622966.7704,-213257.3215,53626015.6073,3220.6093,1342.5742,5282.5855,607.6892,-5161.8171,-158464.7090,-163201.0331,-162628.2570,-154211.9860,-161491.6109,-169560.6044,-158468.0128,-161526.5320,-2107424.7892,-2125283.8496,-2110212.5042,-2101260.4993,-160315.6392,-2102409.8983,
