sl_50_86400_20290906 Coordinates.csv
2029/09/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:44 2024,
Start: 2029/09/06 07:47:00.00, Stop: 2029/09/07 07:47:00.00,
TIME_UNITS,STARLINK-5712 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-3558 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-3053 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-30086 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-31886 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-3558 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-3053 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-30086 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-3558 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-3053 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-30086 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4049.9408,-160.0077,-1946.6171,1791.6765,2980.6266,4040.2535,-2208.2529,-5575.9586,4333.0552,-3596.0557,5704.1609,6382.9174,-5532.5408,-5552.8875,-3311.4266,-6148.4907,-496.9280,-2255.5409,3826.8702,1412.1828,3716.7521,-2165.8270,-4813.3405,4257.1017,-5888.4252,4897.8556,-3431.2669,6424.0739,3450.2334,-4313.8476,6270.6144,-879.5906,4761.6011,136.4099,-6292.4466,-5157.0368,500.5160,-4670.3136,-1989.0566,4961.1860,4306.1837,-4710.1076,-4085.4783,201.2568,2053.6957,-3170.5086,-2084.1922,6391.0829,6018.2654,-4936.7656,-308331.6666,-298045.4810,-304089.9780,-301033.7416,-292856.7190,-294984.8140,-299954.6111,-298569.0292,123233927.3520,123237128.5427,123204514.3741,123219341.8984,-299759.9008,123216293.9015,3325.6701,5551.1382,-1597.1346,-6535.1360,-5102.5193,3092.7685,-4080.1586,1821.8854,-445.2550,5441.3211,-3930.8850,-2574.7917,1440.3004,3921.8700,4492.0954,-1185.6569,-4507.4744,-3956.1241,-5545.3119,6693.9136,1864.2594,-3523.8266,-4897.2112,1825.0273,1608.2196,-4689.5534,4185.3257,-2096.0709,2662.6502,1686.6223,-422.1128,-6675.6737,3428.6634,-4959.1698,-498.8474,-334.6977,4577.7428,2315.5712,5364.0606,-2755.2964,-2000.1381,-1730.9599,-642.2391,6441.4381,6311.9930,-4611.3159,-6129.2704,-1222.1645,1442.8785,1578.9141,198091.4442,215738.3783,201329.7719,199921.3938,202396.6612,203523.6590,208780.3439,206486.3765,187292023.0262,187320071.3429,187279385.5617,187282170.3232,205145.3953,187285459.5319,-4522.5191,-4022.4804,6483.2852,1428.0892,-3658.4686,-4712.3755,5093.9621,3608.1365,-5154.3321,-1989.0839,72.6902,573.7903,3868.6971,1089.4384,-3514.4046,2948.0978,5173.1838,4998.2144,1374.1813,-944.9442,5485.8083,5495.5100,650.9380,5096.0953,3259.4068,533.4752,-4194.8532,1524.2152,-5307.3976,-5157.1988,-2923.7726,-1734.5661,-3445.1266,-4783.5063,2304.5956,4613.1602,5049.1360,-4610.3582,3977.6706,3968.8236,-5004.5811,-4751.7176,5481.1597,-2522.7535,-1899.5924,3926.1234,-2429.5749,2403.1027,2941.5601,-4434.2683,86228.7232,84428.3344,85287.9881,84304.9252,88875.7225,81009.5857,74563.5624,83397.9929,-74313175.0559,-74329530.0555,-74312250.1162,-74299118.2339,83185.4832,-74305214.9970,
3600.000,2068.1543,-3853.7070,5628.3139,1178.5026,935.9615,-6248.6099,5503.4925,1859.4106,-1744.7479,-61.3011,-3367.6909,-4647.9298,1989.8340,3825.3924,1099.6830,2975.2074,4371.1687,5846.6126,-2016.1287,-2765.0410,-5850.2811,5685.9324,4757.6207,1068.3503,2493.1682,-2407.3033,2214.2006,-3776.3307,-4864.3847,4317.5787,-3854.3304,3133.7937,-6400.8828,3682.0843,3099.7506,2852.1587,-4455.6247,385.7490,-366.9302,-844.3469,-608.0264,3621.2331,4212.0106,-3059.9386,-4127.6416,4139.9805,4280.9819,-3109.6648,-3712.9321,3925.2882,-347876.6025,-341497.0110,-346747.6487,-343569.6967,-334292.4344,-338948.9722,-341153.8060,-342443.9285,70518097.9669,70512530.0340,70492595.8553,70506557.2325,-341609.8705,70501489.8162,-6249.4097,-3546.4285,22.7691,5354.8434,5012.0935,-3.3514,3702.5072,-3691.7550,4928.6486,-4399.0814,5039.1704,3596.6468,-3634.6548,-4698.8457,-6203.7375,-645.0333,2142.3899,3165.2412,5820.3358,-5364.0498,1542.9967,1202.2930,2206.4918,-443.8731,-3416.6786,4982.9476,-6478.6134,3934.8518,1722.6806,-4983.5183,3318.7894,4426.5516,-1937.2563,2519.1160,-2692.2996,-3235.5838,-1911.3637,-2346.0030,-6878.4598,2345.6820,4598.6241,-2551.0596,-3729.3572,-4127.6189,-5201.1400,158.2904,5272.3443,1574.0004,1925.3160,-5323.4312,112630.7266,136279.9379,121387.3521,121428.5603,121174.1291,122605.2852,127014.4269,122177.8762,212837767.9579,212868346.5383,212819737.8728,212837138.7788,123704.3505,212831429.4325,2122.5862,4411.7526,-4106.5942,-4240.2265,4709.0287,2993.4115,-1898.5289,-5521.6651,4253.3759,5197.2090,3344.0899,3617.7209,-5534.2651,3264.4423,-1945.4645,-6228.6529,-4878.6900,-1274.2759,3052.7450,-3364.6664,-3306.8963,-3701.7482,-4489.1262,-6803.8013,-5487.9055,3946.3055,-30.0384,-4281.6476,4514.7596,2111.5613,4695.3300,4337.4041,-1246.7238,5236.6123,-5327.9955,-5436.7834,-4832.7925,6524.2973,-1068.6877,-6474.1996,5089.6909,5288.7185,-3957.5632,4622.7503,-1891.6013,-5450.2296,-1296.4937,-6008.8547,-5436.5536,1646.5103,85116.4322,82812.0163,84273.8638,80798.5073,87793.1275,83173.2012,72649.1707,81457.6862,-74356936.5989,-74372887.3005,-74347673.2426,-74345331.9341,81831.7681,-74346868.1830,
7200.000,150.9157,6558.5744,-6935.3087,-4476.2607,-4562.0796,6478.9901,-6044.6528,2024.8745,-549.0017,4498.7584,-566.4664,594.4252,1587.2053,195.6780,2696.1180,494.6145,-6754.5630,-5722.4609,-1514.8329,3867.9354,5872.2878,-6836.0681,-3742.1176,-4318.7345,1324.7932,-2160.3172,145.9308,-104.0897,5116.0139,-3042.3188,775.5750,-5271.3069,4548.3070,-6501.9155,1089.3538,-740.0544,6740.5128,3784.8278,2358.5505,-3690.7564,-2291.1876,-2512.9258,-3458.8482,5672.3118,4957.8915,-4646.0322,-5049.5499,-1336.0757,834.6606,-1406.3157,-364153.1882,-364149.0883,-367487.8222,-362659.1297,-354202.6944,-364468.1592,-360586.5724,-361233.2323,12978954.3913,12964544.2384,12960048.5932,12961777.1351,-361769.7782,12963066.5875,6731.0229,1052.1676,231.6476,-2861.6953,-4299.3687,-2402.3866,-2129.7147,5378.3186,-6717.0247,2452.8747,-5039.1487,-4101.7159,5629.7670,4172.2454,2928.0744,3909.7613,-147.5215,-824.8598,-3921.6637,1547.1641,-3449.1532,607.0423,2084.1763,-3504.7897,5240.3573,-3563.8875,5387.7158,-5337.0790,-4535.1990,5819.4624,-5865.6809,-1026.2879,-1016.2124,-360.2509,5586.5866,6222.0400,-365.7684,3444.8798,6086.4641,-2972.6254,-6227.6009,5938.7464,5935.7339,948.9041,1797.8856,4006.8501,-2169.2474,-3154.4691,-5431.6332,6231.6602,20471.3727,48297.7230,33651.6507,37187.3466,32229.6349,33797.1998,37719.9870,35923.6615,223856538.9009,223887298.7760,223837140.3993,223859204.0477,34364.4093,223850869.7671,1584.4775,-1696.0472,-624.3858,4436.7780,-2996.8454,528.8933,-2559.1566,3795.5580,286.2401,-4502.2560,-4724.1719,-5531.0461,3667.6788,-5481.1612,5244.6296,5687.7310,1332.5148,-3525.2231,-5449.6926,5496.5195,-1069.2628,-572.4731,5397.6686,4061.8626,4316.6430,-5380.4166,4210.1481,4409.9818,-616.9793,2198.0453,-3610.6562,-4417.0159,4944.5311,-2248.9196,3569.9064,2963.1800,1101.3202,-4712.5336,-2455.9423,5051.2762,-1875.5960,-2482.7395,-276.0953,-3850.0858,4443.4818,3019.7651,4183.6081,6026.5706,4090.3255,2371.6581,83902.7315,81155.1138,82596.9921,79811.2256,86294.2749,81730.9829,71354.8007,81231.6969,-74400039.5464,-74416094.1685,-74382951.0143,-74393691.2957,80469.7812,-74388514.8259,
10800.000,-2735.4487,-6306.8111,4842.9739,6649.0664,6366.9935,-4201.3006,4242.2306,-4182.7644,2609.6944,-6781.2331,4386.6148,3586.7348,-3609.7391,-4463.1157,-5754.3115,-2119.3575,5982.9600,2785.3145,5251.7801,-4879.3861,-3011.9045,4738.2196,2662.2491,3271.2563,-3729.5986,6008.2105,-3563.3351,3421.6592,-2929.4860,-68.3420,1843.4101,6360.6204,-1169.8365,6376.7310,-3560.7980,-794.1055,-5556.8271,-5457.3772,-4132.6493,5787.3522,3652.2046,996.6170,965.2504,-6642.8823,-4946.2993,3598.4080,4893.6720,4118.5197,1266.2461,-2371.9201,-356494.5419,-364434.5002,-364907.2586,-357801.5665,-351359.8659,-363656.4276,-357158.9715,-359130.6904,-45455711.4033,-45478419.1620,-45468324.0256,-45478031.2307,-358947.6427,-45471363.5399,-4665.4911,1488.4055,-564.4525,271.0518,2736.3080,4049.0716,-1043.2888,-5463.3303,4191.7053,-575.7408,4302.7600,4422.6203,-5868.4970,-3325.7745,1590.5663,-6366.2073,-1476.0474,-2979.6580,1539.7106,2598.1417,4013.2633,-2278.8548,-5698.7770,5934.5387,-5812.3499,1813.0181,-2270.6976,5731.9670,4960.4245,-4592.3635,6672.3930,-2058.9986,4661.3743,-1309.2905,-5535.3555,-6769.8657,2075.2323,-4309.8723,-3223.4445,3762.8678,5244.1351,-6556.9999,-5273.3805,1816.7472,2453.8275,-5601.6369,-2031.9771,4991.7705,6736.8491,-4433.7180,-72253.7269,-42750.4138,-56381.8061,-52323.4710,-58866.1075,-57729.2949,-53439.1445,-58707.8642,219593426.3728,219622105.2168,219577367.2768,219592015.2533,-57199.6682,219588661.4696,-4320.5684,-2239.1007,4962.1403,-1929.4326,-501.8087,-3748.4962,5326.9818,389.9383,-4599.6822,381.5304,3190.7718,3899.3065,498.8624,4044.9522,-2801.2296,-1720.4233,3066.0677,5391.9668,4156.2388,-4144.6526,4714.0972,4437.9980,-2839.4282,1266.9393,-514.1104,2616.1446,-5389.5551,-1863.5094,-3736.3001,-5191.2287,299.1295,1897.0443,-4817.6080,-2257.0627,1360.6510,1265.0350,3399.4621,147.1726,4588.3913,-621.6439,-2594.1643,-1934.1085,4293.5297,654.2514,-4147.4457,1565.9121,-4444.7763,-2512.9587,112.1067,-4609.4088,82608.8458,79474.1391,80341.8856,80976.9973,84390.4944,76617.2941,70673.2857,78192.6110,-74442389.5615,-74459134.0618,-74419075.2765,-74439447.4345,79099.6468,-74430154.9022,
14400.000,5217.1816,3250.1642,-832.6500,-6400.8608,-5881.7477,319.8979,-1790.6685,4500.0895,-4534.3629,5312.9312,-6354.2476,-5710.1917,4158.7064,6532.1025,4532.5729,2094.4568,-2506.4165,420.5722,-6870.5955,4779.9327,-1482.7474,-720.0006,-1200.5321,-198.1403,4403.6457,-6446.7324,6253.0571,-5133.5986,-1299.3427,3975.2485,-3656.5710,-5428.5463,-1574.3599,-3265.2515,4100.5735,2399.6486,1554.4025,4348.9068,5582.8325,-4763.0399,-4050.4741,1496.9059,2936.0164,5064.1334,3972.9649,-272.2218,-3931.4700,-4217.8283,-2780.2953,5764.8521,-325765.6694,-342209.4430,-339057.3341,-331101.4131,-326007.9391,-338052.2101,-331212.3066,-333339.4215,-100796318.3666,-100826181.1916,-100805573.5449,-100819201.9450,-333311.8939,-100812271.9706,1300.3449,-3928.3847,2270.5628,1970.0742,-76.2608,-5102.2959,4759.5076,2896.6069,675.2909,-1468.5321,-2740.6459,-3879.8469,3365.2561,2182.3705,-3925.9952,5703.8304,3372.5628,6136.1960,328.4403,-4983.0526,-4164.5406,4236.4076,6608.5426,-3691.7567,3921.2010,81.7606,-722.3759,-4279.7170,-3916.8897,2687.5869,-4948.7104,3982.3195,-6551.2178,3034.3566,1573.3632,4440.7318,-3813.4714,3070.9574,-385.4476,-2756.8354,-1579.3808,4411.9227,3045.3925,-3683.0012,-5521.7779,4617.8513,5362.1362,-4902.5408,-4601.1589,1425.0346,-159524.1647,-131188.2275,-142996.5721,-139413.7732,-146418.6529,-145861.9536,-140791.0104,-143816.7412,200336819.0899,200361405.2095,200327425.6612,200328738.7143,-145168.7603,200332922.1953,4345.1248,4570.7895,-6536.3895,-1781.3275,3685.4320,4671.8406,-4666.3371,-4350.5983,4939.2783,4001.6699,284.3526,189.7769,-4378.8289,46.4590,-2744.1706,-3337.7836,-5463.5038,-2830.5151,-88.8317,118.4210,-5293.3999,-5387.2182,-1585.5928,-5826.3281,-3635.8382,2160.0133,2684.7608,-1841.1561,5473.7438,4984.8029,3175.7928,1715.5131,922.9054,5239.6064,-5094.5734,-4762.8760,-5468.5577,4462.4242,-4159.8062,-4224.7896,5339.5833,5088.7857,-5424.9477,2931.3531,1161.6040,-5046.8868,1883.3802,-2531.8478,-4259.3943,3340.5109,81248.4281,77778.4218,77745.8404,81466.9736,82072.0612,72328.5666,70631.7453,78946.2122,-74483940.6435,-74501988.3889,-74456623.5805,-74482190.9554,77721.4907,-74471788.3884,
18000.000,-6475.4552,786.8130,-2474.3942,3686.5386,3894.2677,3363.0079,-181.0003,-3960.3561,5081.4073,-1314.1976,5919.6359,5288.1501,-4116.0636,-5510.5246,896.5958,-2106.7745,-1492.4653,-2511.8760,5164.1663,-2546.5592,5095.2265,-2833.4212,-1250.5310,-892.4311,-4166.9450,3382.1324,-6057.0230,5259.7559,5336.0644,-6617.3479,4907.7953,2368.5299,3107.5240,-865.9399,-3644.6123,-4334.3797,2653.3612,-2308.9207,-5974.6831,2305.8552,4233.1141,-4586.4186,-6193.4628,-1409.9985,-1672.3202,-4048.1204,1889.1752,2874.9660,4218.2532,-6654.5670,-274276.9779,-298761.2478,-291501.1723,-283817.3358,-279877.9554,-290684.3739,-284459.9274,-286268.9930,-149263890.1280,-149299236.1327,-149273917.0862,-149282977.7937,-286481.4854,-149280593.7705,1775.5543,5728.8477,-4791.6861,-3889.7315,-3309.3484,5393.3152,-6828.3912,1475.1117,-4311.7741,3976.4632,35.5628,1501.9653,959.0993,38.3729,3870.2602,-1846.7954,-5222.4859,-5929.5904,-2037.2640,5048.7925,3979.7752,-5639.7060,-4623.2029,-1871.9862,51.0360,-2648.0984,2533.6106,944.6857,2613.8035,-1074.9844,1284.2905,-4889.3293,4805.1910,-4888.6237,3706.4831,-624.6373,5193.8766,636.1483,3314.5816,-706.6847,-2880.1088,-1205.0384,-831.8724,4880.0257,6186.7559,-2584.7756,-6384.6000,1828.3912,254.3582,1410.6933,-235796.8585,-211473.5778,-220618.9235,-217562.2300,-224993.2209,-224565.9162,-219044.9179,-225088.3964,167398856.8875,167417764.8373,167397031.5136,167385669.5978,-223949.3387,167395530.2807,-1674.2709,-3685.0256,4399.7006,4379.9261,-4709.8815,-2770.2466,953.8430,5433.8607,-1051.5145,-5384.2444,-3603.9624,-4188.3652,5454.7493,-4136.1706,5250.2710,6323.7895,4225.3781,-2091.1260,-4067.0341,3953.0182,2379.5096,2744.7913,4954.7369,6562.4837,5518.7804,-5278.8949,1925.1496,4401.8596,-3442.2427,-1753.9994,-4724.5061,-4341.1770,3667.3610,-4779.1755,4254.8891,5366.4083,3565.7680,-6533.7431,1385.1704,6488.2379,-4622.4591,-5028.0246,2857.0143,-4701.7681,2554.4880,4862.7088,1849.5611,6035.7533,5389.1216,442.9523,79830.8780,76073.8588,75135.3748,81310.8457,79308.5240,68946.0503,71296.0460,75007.1354,-74524698.1058,-74544636.0821,-74495724.3865,-74522406.1515,76335.4397,-74513415.2612,
21600.000,5402.8860,-3843.4471,3479.9345,149.4589,-1482.5451,-5427.0147,1746.8955,3269.1408,-2622.0632,-2457.4431,-3807.7846,-3444.5324,3906.6394,2590.5931,-5758.0991,3233.2145,3943.4362,3748.2935,-1229.8647,-1500.4823,-6020.7133,4426.2091,4383.6105,-1159.0879,3796.2579,763.6599,2598.5698,-4476.0578,-6704.9712,6410.8543,-5455.6314,1649.6100,-4101.7674,3771.1314,2245.5508,5809.9591,-4786.4181,1192.8398,4544.9507,-662.1265,-3816.0674,6542.7212,6619.8502,-2603.5265,-1845.0668,6699.0249,1330.1346,-2078.7737,-5141.0315,4199.8075,-205607.8104,-236730.9511,-225256.5611,-218704.3755,-216194.6991,-225057.8863,-219822.7982,-221662.1502,-187548092.8868,-187586853.4109,-187562724.9013,-187561435.7267,-221423.7383,-187565788.7681,-3802.5092,-5671.9176,6028.5089,5426.2054,6112.6544,-4233.3323,5766.0687,-5287.1272,4950.6534,-5762.8596,3370.3371,2358.2191,-4787.5209,-3286.7055,-2509.0787,-2718.1466,5642.7080,1991.1834,3986.7845,-3868.0001,-2633.5415,4995.0810,1408.5944,6058.7921,-4164.4225,5226.0497,-3657.4937,3099.6212,-1074.8499,-502.0974,2615.1478,5103.9194,-222.9379,5649.7204,-6325.1245,-2592.3951,-4805.4303,-4867.5612,-4823.5536,4884.9110,5675.8969,-1351.7147,-882.1142,-5351.0300,-4769.4357,723.4298,5140.0468,2810.3421,3611.0264,-3689.2344,-296337.9254,-278548.7208,-284214.6177,-281614.2899,-289780.8042,-288739.3301,-283747.3859,-287588.0386,123025983.5203,123038221.9318,123030265.5783,123011811.1318,-288529.3025,123022746.0767,-2061.2732,174.7087,180.8455,-4309.0337,2942.1935,-835.3720,3347.8295,-2984.2452,-3761.5269,2677.7601,4694.5328,5491.6822,-3096.6125,5458.5812,-2007.2846,-5494.4849,-218.9605,5262.7772,5457.9937,-5526.2431,2067.4416,1691.2179,-5143.0866,-3090.1362,-4030.6343,4277.8664,-5174.8492,-4292.1787,-1001.5296,-2580.9483,3368.6434,4412.0828,-5425.4153,1131.0092,369.0836,-2766.4086,889.1772,4812.7198,2151.3716,-4878.1258,860.2854,1741.8741,1622.0475,3519.7866,-4641.1279,-1193.0159,-4432.2611,-6001.4401,-2750.1615,-3908.7975,78362.9970,74364.5346,72838.7573,80631.8534,76060.2377,66319.5625,72766.6119,76491.5983,-74564718.2298,-74587052.9949,-74536250.7602,-74560618.7518,74941.6224,-74555035.4969,
