sl_100_5400_20290712 Coordinates.csv
2029/07/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:57 2024,
Start: 2029/07/12 07:47:00.00, Stop: 2029/07/12 09:17:00.00,
TIME_UNITS,STARLINK-31807 - X-Coordinate,STARLINK-3105 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-31044 - X-Coordinate,STARLINK-5410 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-31987 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-4128 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-30214 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-5704 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-2052 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-31453 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-30101 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-30122 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-5730 - X-Coordinate,STARLINK-31448 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-4730 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-30374 - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-30614 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-6182 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-31135 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-3105 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-31044 - Y-Coordinate,STARLINK-5410 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-31987 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-4128 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-30214 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-5704 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-2052 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-31453 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-30101 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-30122 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-4730 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-30374 - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-30614 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-6182 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-31135 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-3105 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-31044 - Z-Coordinate,STARLINK-5410 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-31987 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-4128 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-30214 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-5704 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-2052 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-31453 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-30101 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-30122 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-4730 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-30374 - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-30614 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-6182 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-31135 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4734.5141,-3318.2826,-6765.8560,-4817.7721,-6507.7692,-1535.6886,-2966.6367,-3417.9911,590.5777,-4736.0281,-5657.4764,-3731.1275,338.5107,3444.0673,-6871.2513,5075.3642,-4285.9950,1400.7211,6402.1663,-3956.2992,4832.2782,4693.3797,-971.0164,3368.3208,3527.0226,-1401.5777,1637.8320,6038.5953,-1734.0636,-4485.1883,-4848.7906,-1622.4342,-5224.1314,-4957.8544,-6323.4191,5657.8671,3242.2483,2807.9630,5152.9852,3745.2753,3846.3489,6401.4223,-6215.9976,-763.2173,-4743.6006,-2564.9161,-5113.3712,4878.5225,-5449.4884,3853.2002,-6458.9718,-3853.4206,2062.4529,6532.0723,-5842.1857,5059.3129,-516.1475,-3617.7608,1211.3342,3314.2448,3649.6249,0.0000,-4339.3183,-1580.6209,-5491.5696,1541.7724,3390.6741,-2060.3639,1755.5809,-2801.3937,1780.5535,3935.3135,5412.4560,-5184.6881,-1797.3011,-5185.5929,4343.6432,-430.4933,0.0000,-4164.9994,-1104.5465,4253.7027,-2210.5301,-917.9057,565.7936,769.9363,4823.9875,-5136.3387,-1646.9006,0.0000,1094.6731,-1051.0645,-5205.4872,1867.6297,5460.7853,4037.4959,-1529.0300,3918.9150,-617.6216,3873.4548,-107191.6831,-88009.0853,-111937.8383,-111291.9063,-104492.0753,-104862.1800,-103390.1905,-104925.3462,154144778.8117,154207004.5257,154184961.9508,154163298.7273,-106221.8904,154164840.0453,-2458.3812,-2476.1113,-247.8277,1911.9075,1565.1841,-4877.4898,4457.4822,-2428.7738,6913.2060,1732.9415,-3921.5327,5129.2250,6326.4610,-3748.4005,-916.0523,4096.8036,3335.6852,6179.8907,2587.5875,3207.2982,-3962.0238,1727.9853,-5142.6774,-6072.5108,-5115.2180,1951.9483,5961.3046,2072.2389,1698.5797,4972.2753,3809.1719,5265.9224,-1305.9323,1095.6163,2484.1436,343.6809,-5718.5274,6036.9662,308.2803,3199.4433,4245.8947,1854.1006,2730.7339,5018.4952,2865.3711,4788.9968,-3940.0485,3421.6221,4087.8142,-5297.7081,-1778.0389,-5508.3540,4572.3408,2006.5650,-3705.5876,1959.0152,-4782.9389,-3723.9320,4969.9780,-6021.8354,3811.0762,0.0000,1123.5995,-5107.2957,3133.8462,-5908.4561,3838.5147,-3592.4009,6644.0579,-5751.5748,5954.4659,-4438.3394,-2844.0832,3946.1057,4923.8294,-3489.6943,5023.7923,-5196.2863,0.0000,5439.1335,-6789.9024,5139.2615,6387.7698,-5819.0107,-4174.4464,-6568.3953,1579.2823,351.3455,4832.3644,0.0000,-4136.0033,-5350.4225,507.8253,4870.5544,-2168.9532,3078.8484,-3952.5385,4140.8675,-6708.5357,3505.3074,348925.6438,346090.7040,346326.6744,343313.5307,338144.3159,340423.1915,347593.5106,344715.7807,100417356.2579,100421936.7169,100403687.0447,100422155.1726,345319.4862,100414191.9147,4196.7890,-5526.7975,-1012.7972,4563.4911,-1563.3389,-4676.1499,-4324.2257,-5413.1716,-316.5683,-4716.9239,-924.9624,-2615.9364,2135.4600,4671.3752,804.7182,-1936.0086,4314.6268,2665.2361,-535.7934,-4651.5391,2671.3870,4739.9829,-4501.8372,155.2834,2955.4486,6487.3108,-2953.1539,2599.1086,-6485.2815,1862.8488,-2956.8684,4190.2300,-4358.2442,-4687.1445,-1415.9714,-3930.3388,2198.5534,1853.9138,-4610.0026,-4866.0013,-3742.2917,1364.7888,-1513.1012,4654.1685,-4091.4300,4100.2103,2509.2884,-3532.6132,-141.6034,1750.5011,1785.4455,-581.0036,-4645.2415,1050.3285,554.3483,4220.0972,4731.3745,-4452.5978,-4680.1223,-887.0559,-4422.8869,0.0000,4885.0194,-4217.8231,-2811.7001,-3244.3010,-4664.7229,-5435.2763,-918.6738,-2650.7842,2972.7713,-3100.2350,-3239.6216,-2253.9847,-4378.1936,2948.4928,-590.2824,-4549.3034,0.0000,-980.8703,632.5699,-1834.0802,-1014.6391,-3614.4420,5485.8044,1849.7998,-4725.7223,-4361.6087,4660.3856,0.0000,5343.6640,-4275.3724,-4383.2621,-4474.8745,-3430.2479,-4729.4976,-5457.1088,-3535.7010,-826.0138,4213.5618,121014.6387,119608.3988,122058.8997,121350.6180,125747.3977,117681.3231,111459.5930,121149.8861,-20503443.3657,-20497496.5983,-20494428.9275,-20515714.2769,120048.2805,-20505660.2118,
300.000,3130.2122,-4524.5015,-6201.0307,-4146.8917,-5497.2992,-3533.9913,-968.1649,-4203.6859,1172.6112,-4741.5652,-4861.2258,-2534.8111,1605.8951,1857.8151,-6850.1773,5495.5212,-3278.8174,2756.0870,6410.9188,-1998.9157,3957.1894,5889.8782,-2416.4530,1922.1762,1810.9163,-3216.3327,2698.5271,4768.8369,144.2294,-3387.3552,-3180.5411,137.4957,-5012.5284,-4139.5337,-5177.6661,6344.4299,1474.2045,3928.9624,4759.3340,4109.5660,4199.4027,6755.6741,-6502.0893,816.5360,-2943.6795,-452.9735,-6250.4186,4813.5272,-4291.4975,2347.2976,-6922.6874,-4735.4764,3960.2760,6304.8896,-6019.6959,6219.1953,-2209.8158,-5191.3343,3248.0417,1739.1023,5268.4299,0.0000,-2886.3812,-3263.7054,-3929.5806,331.0638,4677.6588,-3945.9604,3079.9625,-4357.2019,3462.7371,3192.0867,3815.7044,-4339.0103,39.7160,-6273.1115,4934.3200,-2444.2346,0.0000,-2631.0376,-2213.6237,5294.2656,-846.2188,-2416.5351,-1506.5491,-452.7657,5316.1989,-3861.9264,495.1417,0.0000,-811.4703,-2842.7891,-3895.2107,3829.6805,5096.4688,5125.2054,-3289.0106,4224.1505,-2114.4954,4112.7344,-114904.6902,-95218.1073,-119142.9635,-118437.3998,-111713.3019,-112109.3479,-110648.1077,-112532.6231,151916980.2026,151979146.7431,151957593.5495,151934844.2171,-113471.8629,151937026.6680,-3879.1664,-697.9986,999.4187,3869.5510,2606.7655,-4219.8732,4402.7468,-387.2014,6415.8506,3564.0808,-3899.9882,6259.8378,5346.9357,-5144.2409,-290.0774,2389.2389,5040.2397,6228.2815,1289.3058,3854.9464,-5381.0004,329.2757,-3716.5554,-6532.9888,-5046.4720,2851.1190,4600.4178,2097.1606,2852.3637,4748.6167,4254.3061,6104.8951,809.2548,3090.0314,3681.8209,-1118.2470,-5838.1519,4726.1373,-1810.1110,1137.7692,2388.0991,674.7390,2358.9722,5912.8941,3614.3612,5005.8145,-2784.6237,1598.3833,5101.0104,-5400.6603,-304.4365,-4638.2382,3590.2283,661.1393,-3085.2821,717.7696,-3498.4921,-2403.0562,4443.1955,-6289.8185,3157.3279,0.0000,2760.5503,-3788.5992,4165.4273,-6713.3232,2110.1686,-2594.4003,5745.0613,-5234.5703,5731.4939,-5703.6359,-3598.2092,5297.6147,5796.1631,-2610.9632,3815.5924,-4441.9958,0.0000,5926.8245,-6093.5866,4451.9425,6212.8525,-6137.1586,-4584.5085,-6853.9452,-495.8899,1957.7037,5103.2409,0.0000,-4961.3700,-4229.1707,2058.7478,4278.4273,-3931.7398,1233.5621,-2670.8661,2276.9126,-6405.7232,1486.1400,346740.4086,344126.2002,344157.1188,341136.7209,335820.0919,338200.7417,345234.3339,342391.1501,103763099.4966,103768691.8661,103750010.2262,103768033.2062,343021.8569,103760033.3348,4606.1895,-5170.0147,-2726.0125,3941.6710,-3200.6820,-4208.6280,-5201.1817,-5391.1711,-2395.6804,-3533.8481,-3068.5727,-1201.3758,3674.0146,4222.7648,-1315.3152,-3223.8253,3461.3375,947.3189,-2285.9393,-5358.9025,1263.2397,3564.4835,-5292.0473,-1375.6069,4308.7908,5423.7792,-4301.4753,4510.4318,-6308.2949,3773.7032,-4307.9908,3263.9823,-4712.7427,-4589.6535,-2794.7708,-2462.1772,3430.4453,3157.2649,-4687.5191,-5455.0873,-4847.7642,-459.9189,724.5065,3438.5303,-5072.3021,4588.3992,1082.8774,-4718.7430,1402.4516,3357.1202,278.3451,1249.8331,-4261.7131,2753.3538,-1566.5517,2842.3263,5328.2720,-3748.8025,-4215.9059,-2337.6148,-3110.2108,0.0000,5290.8921,-4622.5675,-3885.8361,-1618.8822,-4653.5503,-4938.3864,-2365.2635,-1245.8034,1627.4853,-1434.6759,-4514.1254,-789.7282,-3611.0630,1272.8827,-2359.8621,-4709.2574,0.0000,-2420.8310,2379.5523,-44.4356,-2724.4631,-2062.1081,4956.1472,55.1596,-4425.5021,-5175.7532,4636.4765,0.0000,4647.6734,-4695.1681,-5211.8006,-3776.0209,-2201.5283,-4511.5821,-5458.1686,-4688.8407,735.8725,5089.2718,121042.3745,119495.9295,122029.7712,121087.2378,125703.0813,117868.7171,111297.6133,121379.1118,-20505947.3692,-20500455.5830,-20497445.5112,-20518438.2540,119961.2268,-20508420.9193,
600.000,1226.4778,-5323.9940,-5005.2940,-3108.3007,-3928.5311,-5193.4192,1146.0438,-4616.9230,1666.9207,-4309.3492,-3562.5200,-1095.9293,2738.7577,123.0778,-6143.9816,5378.9216,-1988.1848,3822.6383,5796.6332,152.3112,2685.6042,6511.0092,-3672.4244,279.3629,-115.1831,-4719.5880,3532.4382,2989.2428,1961.5431,-1912.5857,-1171.7718,1858.6195,-4359.1870,-2958.8076,-3528.7491,6406.9966,-457.1937,4695.9246,3947.4035,4129.4874,4176.6252,6403.5275,-6081.3737,2281.2899,-851.8185,1710.4887,-6777.4637,4320.6417,-2685.6520,567.5039,-6715.6999,-5120.4180,5470.0309,5462.4554,-5594.3357,6756.8619,-3713.0558,-6253.2775,4971.6049,-22.3427,6350.5242,0.0000,-1150.6826,-4647.1842,-1985.2487,-894.4742,5546.8487,-5443.0262,4128.7520,-5481.3003,4791.9234,2113.0608,1838.1679,-3071.4460,1846.4435,-6731.5435,4999.6202,-4238.8308,0.0000,-825.1113,-3128.5119,5807.6155,633.2451,-3654.9088,-3408.9454,-1628.7280,5334.2949,-2210.7612,2582.2743,0.0000,-2602.3245,-4389.8255,-2216.5927,5408.7823,4226.9793,5753.3148,-4757.8261,4123.2707,-3399.3699,3964.1607,-122563.8161,-102384.6996,-126295.9850,-125527.4181,-118883.8700,-119313.5189,-117853.8505,-120158.3403,149616581.2057,149678663.0294,149657604.5568,149633787.5806,-120672.2038,149636609.1531,-4938.3914,1111.0469,2175.0025,5449.2438,3420.8393,-3193.7134,3961.2271,1670.6856,5264.5202,5021.3662,-3420.7294,6760.8219,3787.0406,-6061.4313,382.0483,419.9271,6260.9394,5650.8108,-159.6513,4177.7555,-6240.0242,-1065.2310,-1950.6700,-6370.5758,-4509.2306,3373.9915,2775.4427,1828.8225,3784.1521,4080.2053,4309.8390,6369.0816,2857.3450,4797.1786,4550.7430,-2443.0115,-5417.9081,2949.4708,-3761.9145,-1036.5165,274.3252,-580.4744,1741.5782,6233.8154,4058.0706,4755.1271,-1368.7719,-407.0099,5602.9344,-4962.2276,1195.9230,-3260.7935,2285.5480,-778.6052,-2132.8970,-564.5101,-1882.0186,-874.1966,3527.2012,-5961.8992,2220.2212,0.0000,4133.8373,-2113.1492,4829.1741,-6851.6486,204.6775,-1383.2382,4287.6717,-4217.2847,4953.8869,-6334.5767,-4046.7086,6122.0946,6104.4057,-1485.9703,2167.1186,-3297.2754,0.0000,5854.5738,-4786.3068,3321.8743,5411.8067,-5856.4098,-4592.2650,-6442.4649,-2507.2982,3403.2754,4920.6757,0.0000,-5321.4318,-2731.6967,3446.4452,3297.5715,-5279.2451,-704.6949,-1174.0503,151.4439,-5437.3196,-704.4729,344361.2024,342011.5797,341835.7613,338816.7022,333345.3561,335837.0680,342722.5396,339943.2193,107059432.9952,107066037.7914,107046939.5374,107064462.4940,340572.0276,107056464.2055,4491.5634,-4254.9507,-4136.5626,2893.8213,-4486.9829,-3290.5872,-5511.0040,-4772.3687,-4220.1214,-1968.2836,-4885.9212,345.9612,4774.8133,3318.4468,-3297.4437,-4147.1119,2238.6753,-874.5779,-3790.8377,-5485.7003,-288.3708,2001.1337,-5510.3729,-2760.1169,5190.8458,3778.5071,-5173.9165,5931.1870,-5456.8630,5283.6018,-5179.8772,1987.2764,-4562.7654,-3997.1108,-3875.5385,-726.3928,4295.0094,4119.4701,-4261.8544,-5459.9565,-5415.3856,-2232.5916,2885.2222,1848.0910,-5501.4308,4558.7913,-459.7800,-5399.7985,2788.2314,4579.9490,-1258.5634,2935.5064,-3403.5390,4159.0373,-3520.5186,1152.8190,5308.8119,-2627.6988,-3301.1826,-3537.8655,-1457.8676,0.0000,5053.5852,-4506.6104,-4542.3574,181.2900,-4144.1801,-3891.0531,-3558.8662,293.0997,104.7723,401.5561,-5303.7274,760.5490,-2440.0968,-540.2302,-3846.4790,-4363.4310,0.0000,-3600.4555,3868.8833,1749.9774,-4130.4137,-286.9212,3893.8676,-1745.5783,-3652.8873,-5391.4966,4113.0660,0.0000,3436.5130,-4612.6936,-5457.5230,-2662.8599,-723.5265,-3812.8845,-4871.0843,-5290.6842,2213.7224,5367.1244,121063.2519,119383.4156,121996.6265,120820.6805,125655.6136,118061.7954,111140.1924,121504.1564,-20508452.6086,-20503415.0522,-20500464.8009,-20521144.8044,119874.0952,-20511181.7442,
