sl_20_86400_20291002 Coordinates.csv
2029/10/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:10 2024,
Start: 2029/10/02 07:47:00.00, Stop: 2029/10/03 07:47:00.00,
TIME_UNITS,STARLINK-30588 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-1366 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-11181 [DTC] - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-31134 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-1366 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-11181 [DTC] - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-1366 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-11181 [DTC] - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1038.4451,-1525.8009,-2870.9193,6554.2711,-3774.1306,-3730.3056,-3917.1161,5682.9885,0.0000,315.8224,6723.7366,-5874.5190,-5550.0996,-2144.9151,5725.6743,3566.9046,-2095.5798,-1661.4516,5697.3044,5920.9291,-358253.6864,-355024.9513,-361547.7856,-358054.4915,-351694.9358,-354148.3560,-360857.9560,-358398.6528,103849585.2540,103846423.9312,103860480.7381,103840494.8927,-359133.2104,103848367.6101,-5501.1743,-6400.1208,-4775.0241,640.5566,3207.7190,-1964.2730,-4130.0097,2453.8741,0.0000,4236.7957,1158.3923,-3468.1585,-709.7414,-6507.3568,260.4911,4625.5329,6296.3305,6258.8661,3611.3080,1169.0113,-81776.5634,-44808.2844,-68831.9073,-68835.5930,-63127.8543,-62987.0992,-60394.1424,-62664.3399,212109373.8993,212168421.5705,212139883.9238,212130724.4226,-63605.9386,212129467.1991,-4048.0510,-2074.1255,-3619.7472,1895.0857,-4705.3695,5117.9156,-3925.9196,-2884.4991,0.0000,5426.2134,1097.3133,869.3816,4061.5649,-702.8942,-3821.0062,3709.1509,-1956.6191,-2416.6369,1468.4779,-3310.6664,125890.9196,121457.5329,124765.0601,123657.9001,128308.0157,120536.8999,113986.8123,124009.1141,-98104873.5663,-98088606.1893,-98084247.8994,-98111931.4716,122623.0621,-98101386.8461,
3600.000,1899.3402,3078.4749,5337.0311,-4090.1734,-886.4940,4154.0777,6009.0281,-6745.9347,0.0000,-4144.4137,-6300.5380,5017.7057,4136.3116,3286.3027,-6305.7401,-6050.1719,509.7397,-654.6394,-4809.9317,-6716.1255,-325435.7541,-332010.6229,-335633.4367,-332714.0896,-324142.1925,-329087.6601,-332867.0767,-332383.8562,45372608.4846,45358041.8640,45379105.4711,45362495.2667,-331863.0075,45370224.4449,6565.9866,3363.6519,3609.7256,1937.9804,-4435.0759,-3604.1295,3407.3521,113.2394,0.0000,-4637.8185,1168.9154,683.7527,-3199.1298,4013.8555,2716.2267,-3337.3211,-6452.8500,-6751.3903,-649.7545,1464.7912,-168791.1756,-131841.0445,-155638.6677,-154249.9789,-150589.7316,-151326.4449,-148237.4895,-152258.4995,231784676.9508,231844150.6779,231822008.2540,231798937.4711,-151451.2785,231804963.3807,972.6161,5164.3014,-1615.9069,-5154.3903,5106.1499,-3723.6963,-181.4070,-1047.3388,0.0000,-2993.3020,2582.3421,-4659.4176,-4537.5019,4520.9975,500.2025,-471.1131,-2439.3265,-1321.8238,-4916.3902,-300.2768,124738.4036,120161.7927,124068.8601,120534.9987,127559.3829,123046.4775,112445.0074,120149.2478,-98134977.0198,-98124070.8683,-98119529.0212,-98143937.9714,121623.7194,-98134579.9219,
7200.000,-3809.3896,-4765.7164,-4064.8734,441.6976,4480.3911,-2598.3985,-5407.3085,4549.7447,0.0000,5650.6909,3536.6387,-2861.1054,-2217.7516,-4301.7262,4269.2254,6148.1193,1971.0235,3026.1222,2985.7909,4607.5747,-272033.7280,-288027.6634,-288430.1182,-285482.5444,-275700.3947,-285754.9307,-283856.2933,-283042.1840,-16209591.5692,-16235611.9826,-16210222.9337,-16216158.7337,-283475.4610,-16213110.1391,-5078.7305,808.1629,757.4835,-4897.1618,4849.1262,5920.6334,-1126.5592,-2889.9643,0.0000,3703.3652,-3705.3929,3330.8391,6181.2174,356.2778,-4392.8151,841.7954,3997.2731,4568.1191,-3415.0112,-3525.1674,-244424.9356,-210379.9035,-232663.4325,-227426.1226,-228362.4714,-231416.5719,-226119.0522,-228995.4650,235644520.9354,235700840.9828,235686193.3542,235653413.6446,-229696.9808,235664461.1310,2707.4065,-4926.0260,5186.8061,4768.6408,-1750.8525,-1512.0838,4143.5304,4179.9256,0.0000,-1399.9221,-4646.2277,5282.9486,2170.3217,-5372.8630,3134.7769,-3078.5506,5277.6100,4199.6113,5194.5464,3692.4688,123544.5676,118866.9971,122706.1082,120036.3153,126393.9074,121781.4080,111518.9697,122245.8428,-98165034.4492,-98159592.3143,-98155365.7837,-98173845.1083,120613.1165,-98167752.6903,
10800.000,4895.7574,5537.8280,1302.7250,2270.4110,-5341.0302,-1438.4269,3293.4389,-608.4402,0.0000,-4827.0930,29.9154,859.5982,17.8028,4868.8385,-219.5874,-4368.3428,-4896.3808,-5223.7795,-1340.9002,-606.8939,-201689.5765,-225825.1515,-222830.0123,-218079.8842,-209453.2068,-221068.2787,-217064.8570,-217477.0367,-76695134.4182,-76731443.6297,-76704239.3499,-76695998.8823,-217039.5688,-76699493.3729,1400.6339,-3837.0076,-5488.9737,6383.2194,-3094.2236,-3888.6767,-2567.5645,5339.8900,0.0000,-761.3120,5795.9287,-6402.2859,-6746.4465,-4081.8270,5034.5212,2568.0699,-718.1379,-961.8124,6417.7519,5070.8094,-303981.6842,-275450.2129,-295038.2115,-288431.8326,-291589.7767,-295885.1046,-289156.9791,-293857.7035,223423014.1489,223472743.3867,223465673.7252,223431245.4550,-293362.6171,223442155.0035,-4669.2199,1464.4610,-3509.7428,-1050.4906,-2925.5927,5174.3603,-5512.0036,-4214.7921,0.0000,4861.6421,3756.2660,-2369.1950,1530.9069,2648.4399,-4696.8217,4709.5281,-4837.0938,-4424.6572,-2174.6035,-4615.8374,122311.8221,117575.0429,120771.2505,121540.6004,124822.8754,117022.0596,111202.2275,117957.3810,-98195247.5879,-98195148.5380,-98191614.0652,-98202226.6628,119591.3244,-98200905.1289,
14400.000,-5201.7594,-4069.5054,1248.6205,-3548.9140,4050.2591,5605.0236,-1163.4768,-2900.1114,0.0000,3053.7773,-2864.9613,846.9616,2601.3924,-3847.0150,-3861.7883,1913.4999,6553.3406,6236.6630,-273.9407,-3215.9115,-119063.3988,-149314.5318,-142905.5246,-137233.9480,-129633.8588,-140746.1009,-136798.4771,-136278.1985,-131956280.8542,-132000639.3389,-131973632.0552,-131953827.4106,-136773.5900,-131961000.8220,2725.2628,4736.0138,6283.3572,-4761.5560,-909.9808,257.9972,5911.6118,-6080.9532,0.0000,-3356.6360,-6270.5513,6472.7842,4763.5501,5418.8592,-4768.8486,-5693.2598,-1742.9105,-2343.8608,-6518.0727,-5575.9446,-343867.8221,-322907.2939,-338747.8798,-332225.9172,-336364.7835,-341057.4926,-333505.1877,-337941.8861,195951572.3322,195991829.5767,195991676.3761,195964916.5850,-338392.8884,195969665.4865,3623.4537,2920.3177,-1756.8837,-3432.2179,5411.9915,-3553.5163,3373.7848,1093.8887,0.0000,-5201.9516,-507.0201,-2171.1800,-4297.4454,1802.6712,3112.4837,-3453.0415,1344.0998,1821.6374,-2266.6521,2422.7470,121042.1732,116287.8700,118509.0584,122347.4815,122836.7626,113106.8533,111522.5793,120255.7187,-98225806.7690,-98230720.6143,-98228145.5438,-98230262.3384,118558.4153,-98234037.2152,
18000.000,4303.8376,254.4343,-3451.0601,4079.2931,-2207.7531,-5935.7270,-461.5941,4720.3468,0.0000,-1392.1941,4461.2063,-2793.7846,-5154.2521,592.5317,6029.7070,460.2478,-5463.2565,-5045.9699,2416.7184,5256.6877,-29514.1630,-63329.4170,-53703.7755,-48103.8860,-41375.2447,-51305.1957,-48104.8957,-48463.1167,-178221096.3978,-178270465.1253,-178245002.5630,-178222991.9321,-47777.3064,-178225638.3751,-5393.4930,-4245.6264,-2211.2382,511.7098,5143.8906,2419.1674,-6839.3694,4036.5433,0.0000,6399.2238,4289.7781,-3487.3505,-1460.7482,-4610.1388,3280.4601,6908.6541,3025.7591,4307.8820,3794.8809,4216.9311,-361797.3528,-349703.2355,-360913.6188,-354983.4652,-360011.6565,-364268.4874,-356606.9386,-362277.4934,155102386.8182,155131170.7452,155136875.0512,155123020.6965,-361916.0030,155119453.4915,-271.6578,-5435.0129,5215.2926,5476.4925,-3916.4433,-1734.6587,871.4259,2824.4874,0.0000,2159.7968,-3083.2464,5218.0680,4369.3853,-5088.0246,530.2156,48.0648,2962.3277,1921.1046,5227.2772,1385.2260,119737.3382,115007.5567,116249.0505,122507.5638,120405.8587,110090.3394,112546.6038,115924.3147,-98256878.5969,-98266291.9672,-98264841.9179,-98261109.7227,117514.4627,-98267148.9268,
21600.000,-1693.4260,4065.5846,4829.0534,-4298.9283,417.6338,1498.3318,2174.2185,-4991.3320,0.0000,-223.7275,-5038.2780,4926.9190,6506.5831,3665.4272,-5713.7361,-2616.4606,1797.5104,1620.8974,-4900.7957,-5334.9215,61256.3172,26674.5113,39056.4632,43782.1338,49516.5864,41087.3714,43651.4875,45067.2861,-212330900.5717,-212381803.0577,-212358567.7924,-212341423.4095,44291.9273,-212334807.1438,5842.3303,3406.2674,-3047.3711,3863.7442,-6797.5689,-3802.7807,4686.8499,265.8126,0.0000,-6514.2218,-413.5701,-565.2945,-1600.3597,3009.2912,-250.3519,-5451.3974,-3879.6260,-5026.1614,-96.7626,-790.9934,-356908.0287,-354086.2186,-360033.3048,-354990.5487,-361326.0203,-364165.2063,-357444.9781,-361946.1794,103660871.4024,103677253.5931,103687714.5633,103681181.2364,-362426.9154,103677196.5752,-3274.1527,4397.9079,-3396.5508,-3690.9370,-500.7125,5220.8494,-4595.1384,-4654.8750,0.0000,2256.2558,4704.0194,-4771.5487,-1735.4604,4983.9092,-3838.7361,3365.8042,-5440.7558,-4460.8997,-4869.2751,-4277.1552,118398.8452,113736.4195,114317.2013,122144.4769,117493.5560,107823.1594,114374.2704,118030.8006,-98288595.1564,-98301847.8189,-98301589.4254,-98298631.8219,116459.5416,-98300240.2412,
25200.000,-2124.3296,-6457.0123,-3507.4678,3427.7490,1735.5334,3951.6384,-4232.9329,4102.9936,0.0000,2438.9696,4852.4174,-5850.7541,-5519.6041,-6525.0882,3720.7846,4638.7651,2459.4821,2593.7290,6230.3630,4157.9839,147572.3253,114961.0113,129376.3920,132684.2439,136380.1258,130368.9854,133442.3582,132593.0317,-231955932.3713,-232004844.2733,-231984002.8904,-231967216.5193,133578.7760,-231958947.5485,-4578.5225,-2368.8098,5312.8455,-5895.8143,4804.2787,4134.5453,-834.4705,-4549.3625,0.0000,3778.0352,-3597.4423,3445.7181,3665.0167,-1519.9230,-3547.1697,2047.5754,4637.6373,4869.7086,-2634.5197,-3416.3763,-329783.4608,-335719.2473,-336130.0088,-332166.4353,-340723.4170,-340901.4293,-337109.9145,-340490.4125,45135768.1258,45139938.6019,45154314.1906,45149149.1686,-339883.7274,45151825.5976,4702.6618,-529.5696,-1897.0138,-715.2177,4522.3412,-3376.1828,5387.3935,3003.0012,0.0000,-5236.6105,-3365.9747,1083.6403,-2000.7637,-1606.8523,4570.1363,-4721.6075,4491.0873,4149.6293,1372.0355,4279.0979,117028.1359,112477.1307,112948.6016,121329.1730,114304.4730,106215.0669,116817.2688,114043.0741,-98321045.4571,-98337374.7553,-98338273.4871,-98338332.4816,115393.7280,-98333311.1360,
28800.000,5576.3044,5804.9324,-997.5164,-641.0501,-4339.6912,-5887.4709,5803.2625,-2053.8066,0.0000,-4934.2966,-3552.5566,4157.5134,2246.9038,6263.0885,-1254.8870,-5946.9369,-5093.6673,-5606.8219,-4949.0662,-2342.4129,224142.1665,195874.9128,211415.9896,213034.5024,212139.0561,210825.6061,216132.0871,215357.9035,-235754503.9350,-235798212.1733,-235779678.2871,-235759294.6065,214402.3034,-235756640.1993,2609.1616,359.5004,-3943.0268,5040.1170,-777.5143,-2369.6378,-2508.1630,6450.9068,0.0000,-69.0045,5927.8180,-4361.0754,-4771.8436,-216.6754,6380.0499,1611.5785,-4618.7740,-3852.5082,3779.1262,6314.5809,-282382.2242,-295710.1199,-290768.1990,-287941.5498,-297727.7447,-296107.2387,-297983.9812,-294847.3351,-16480151.9269,-16486977.4147,-16469078.1400,-16471046.7572,-295711.0655,-16463823.9634,-3133.2863,-3712.7636,5239.7519,4593.0203,-5219.3074,-1954.2084,-2798.9957,869.9305,0.0000,4811.6888,-119.7183,3307.5773,4469.2452,-2862.8280,-2271.0772,3150.3074,-754.3991,-1217.2493,2974.9329,-1417.4291,115626.6937,111232.8708,112224.4749,120097.4928,113741.0979,105223.1739,115484.4744,115583.6518,-98354269.6676,-98372860.3764,-98374773.1423,-98375599.3715,114317.0995,-98366361.5886,
