sl_100_86400_20290504 Coordinates.csv
2029/05/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:50 2024,
Start: 2029/05/04 07:47:00.00, Stop: 2029/05/05 07:47:00.00,
TIME_UNITS,STARLINK-31732 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-31466 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-6123 - X-Coordinate,STARLINK-3811 - X-Coordinate,STARLINK-1363 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-30557 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-5081 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-1533 - X-Coordinate,STARLINK-2651 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-3185 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-30198 - X-Coordinate,STARLINK-3652 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-31729 - X-Coordinate,STARLINK-5504 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-5745 - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-30423 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-30829 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-31466 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-6123 - Y-Coordinate,STARLINK-3811 - Y-Coordinate,STARLINK-1363 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-30557 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-5081 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-1533 - Y-Coordinate,STARLINK-2651 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-3185 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-30198 - Y-Coordinate,STARLINK-3652 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-31729 - Y-Coordinate,STARLINK-5504 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-5745 - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-30423 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-31466 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-6123 - Z-Coordinate,STARLINK-3811 - Z-Coordinate,STARLINK-1363 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-30557 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-5081 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-1533 - Z-Coordinate,STARLINK-2651 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-3185 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-30198 - Z-Coordinate,STARLINK-3652 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-31729 - Z-Coordinate,STARLINK-5504 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-5745 - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-30423 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2452.9252,3195.0072,-1720.5117,-391.8119,4811.6228,-2153.1921,-6500.6315,-1978.2557,1310.2376,-5305.2868,-4164.3868,5099.5739,-5242.8437,-1911.6996,-5972.9329,-5525.6791,3430.2979,6579.1506,-66.6349,4033.5244,-4360.0753,-4906.4791,3913.2798,5702.2588,-2187.0837,5680.9368,3319.8861,3784.0465,-906.2257,-1320.9243,-2244.1850,-4282.0328,-6726.1731,-6616.2576,2696.7832,4215.8283,1700.1111,488.2911,-1866.3243,3557.4107,-848.0304,6433.1438,4108.6358,6359.0914,-3175.6404,6054.8931,1629.3127,-4431.8616,-3136.2458,6355.6537,-3695.0148,6699.8008,4610.0679,0.0000,1899.3186,-528.7030,0.0000,3964.6496,2947.8781,-3137.7377,-1893.3263,6160.3792,4972.0107,-4812.3765,-6751.5672,-4406.6757,3249.9272,2207.3669,4009.4137,5453.8678,-2048.0239,6070.8345,1348.8224,6283.2913,-6597.8457,3657.8363,6473.2681,0.0000,-5257.5234,1016.1408,1760.0349,2707.8606,5955.2979,-1661.0603,142.4520,-1081.0111,2075.1556,6441.5920,1289.6705,4617.6397,2873.4067,-3887.9670,3402.9569,4253.1202,3736.3256,1577.3954,3695.9320,817.5135,241.4581,-4199.4077,-304284.7897,-303159.4567,-300453.5936,-302632.9837,-304697.2457,-302877.8651,-295577.4237,-298546.3573,109108804.1575,109136468.6125,109118377.8251,109126389.6834,-298779.2338,109124960.4842,-3216.8086,-5338.9193,3848.7230,-6796.0950,-2724.5375,-4112.8597,-2448.2423,-6397.0925,-6665.8474,594.8903,2718.0551,-1081.2739,-4363.4154,-6171.2483,-3513.8211,3698.3225,5596.5571,817.6658,-6855.2296,3095.6570,-2487.5838,4837.3825,-4560.6348,-3289.2911,4507.8039,-535.5730,4599.3391,3426.3293,-5255.6162,-5913.0359,4533.3795,2915.8948,1495.5224,329.8443,4848.9706,3400.4520,-6325.2468,4360.3476,-6254.9450,-2725.7304,-2328.4250,-1144.4389,1072.3939,-1208.9119,-2976.3958,-2779.6989,-4627.7224,-4081.9599,5501.4926,1807.8895,-2633.6610,290.7544,-2832.6113,0.0000,-3825.2240,-6362.0021,0.0000,-4081.5477,5999.6722,-3718.1524,-4921.7431,-1843.8016,-3156.2674,1380.2854,-321.7399,-4229.9879,3986.9901,4263.0349,-5342.7634,-4078.4188,-6525.2488,2050.9091,-4085.8929,2914.9980,2090.8630,4471.2335,-588.0725,0.0000,-810.0121,-4011.9238,-6409.8532,-6253.2673,3173.1626,-4104.8364,-2443.7237,-5506.5654,-4538.2123,-2227.0852,4826.8092,2450.1518,-3965.7235,-3256.2440,-2254.0797,174.6761,5831.3045,4827.0086,-3254.1403,-5529.2186,-5150.3168,3381.0919,-202453.4560,-226377.3307,-211695.9829,-213321.4490,-221617.3062,-220360.6384,-218998.0802,-215977.8118,-32981290.5930,-33007040.8510,-32976059.3840,-32985881.1687,-217294.7435,-32978343.9658,-5382.0595,-3019.3445,-5428.3353,-546.6432,-4202.7473,5095.9879,219.1591,-1715.7088,1085.4567,-4410.0643,4616.8149,4665.0409,-38.9886,-2416.6375,-321.8644,1903.4284,-2173.6945,-1523.2734,750.6550,4682.5989,4700.1206,-333.5244,3417.8302,-2036.8267,-4389.2202,-3514.1440,-3643.2626,-4558.8627,-4337.5813,-3357.3537,-4680.5658,4580.7428,-280.9973,-1910.0790,4029.3122,-4297.7003,2152.5655,-5324.0631,-2108.3148,5060.1555,6480.9045,2296.5327,5438.0595,-2483.9919,-5366.7110,-1238.9777,4510.6883,-2787.6247,2753.9591,1933.4456,-4793.6808,-707.4785,4280.2177,0.0000,-5401.8623,2587.4119,0.0000,-3873.0897,1755.3835,-4922.1338,4403.1169,2292.1808,-3580.7197,-4606.4867,793.6301,3200.6215,-4619.5965,4938.9801,-1818.8803,-194.5814,837.2665,-2510.9197,-5357.3267,-263.1741,4.4086,3639.1728,2314.9701,0.0000,4446.8957,5531.6714,1962.5339,-1082.8029,-1556.4450,5280.1943,-6510.3835,-3962.4567,4609.9262,-276.9503,-4626.3140,-4539.0367,4559.3321,4711.7051,5384.4142,5407.6649,235.3574,-4653.7821,-4762.0105,4046.5065,4559.9491,4192.3885,-114157.3749,-120538.7744,-115843.7490,-116204.1793,-112040.1063,-120340.6031,-126279.3672,-118949.2697,7200254.6231,7182006.3660,7229391.8613,7212031.7984,-117735.6997,7212406.6214,
3600.000,1405.3721,-1902.0152,-1621.8927,2186.9740,-1503.3710,4716.9608,4844.6356,3317.3297,1086.9481,5359.9519,1413.0885,-3505.1006,5621.7995,3350.0015,2791.4332,2305.1170,-5275.4553,-6006.8268,1667.6668,-5880.0142,3930.5276,2719.1359,-2172.6303,-2317.7498,-314.6593,-2341.2919,-5588.6427,-5735.5275,4425.2584,3932.3231,-2208.8621,2472.2134,4681.1083,4287.9326,-5098.6271,-6483.3103,1170.2107,-4490.1155,4069.6168,1058.6799,4726.9648,-5913.6034,-5756.7653,-3691.9884,6289.8085,-2574.5527,3492.4146,3842.4336,-667.9571,-4472.8293,3973.5488,-5084.4569,-1116.6478,0.0000,2486.6652,2737.4780,0.0000,-3042.6121,-4111.2209,6085.3270,4554.5071,-5081.5314,-914.9647,2577.2648,5580.9446,5959.8222,-5958.0126,-4570.1335,-1971.2679,-2394.8014,3244.8911,-4185.3759,3217.5117,-5933.7363,4629.7345,-4119.6292,-6209.9769,0.0000,6204.7677,2942.6902,430.1841,-852.4157,-5427.3648,4889.5883,3622.3582,3395.7323,2382.4586,-4191.2806,-5344.1745,-6544.4781,1412.7987,6205.3829,-1057.6688,-5155.5934,-4947.0023,-5232.7730,888.0273,1085.3917,3464.8046,3470.8738,-245604.9067,-238078.4741,-235195.8777,-236513.6375,-241152.2873,-237874.1299,-232676.5030,-235272.4285,113963484.0275,113996813.4466,113974672.2998,113986885.7366,-235189.8958,113980355.9189,5946.9171,6514.4709,-6009.5704,5175.8890,5061.4385,440.1792,1413.7248,5440.5487,4849.5247,-3983.7105,-6133.1438,4450.0911,1254.8798,2873.0882,3773.9811,-4094.9008,-4182.6049,1915.1447,5689.0006,512.7395,-2028.0332,-5040.4839,6567.2169,3916.7404,-6638.3521,4524.9155,-3562.8369,622.3331,5036.2963,5699.0702,-3795.9292,-6020.7517,-3501.5727,-3027.5183,-4590.8969,-2363.7919,4371.9420,-2347.5523,3137.5875,4915.7457,44.7189,3337.8793,2353.4077,3615.2324,1022.3291,4536.6610,4957.2412,-1081.4779,-5046.5990,1040.6880,-3243.8887,1904.2884,5253.0206,0.0000,4692.0481,3376.5734,0.0000,6159.6216,-4906.6530,2912.4476,5131.3011,4236.5387,4038.0120,-5395.7991,-2337.2887,3285.5614,-3377.6782,-423.8805,6356.1214,5146.1648,3967.0880,1163.1859,4153.9156,-248.6457,-3847.7023,12.4733,2172.9293,0.0000,-2397.3334,4985.1532,6703.2041,6018.0053,33.8592,1026.8047,4164.8853,5960.6356,5527.1281,3503.3427,-3367.0551,527.9358,6128.2142,208.8888,6084.3804,3566.6325,-3620.8463,-2692.2581,4434.2407,6819.2283,2634.4436,-5888.6935,-272591.1089,-292951.4317,-279978.4677,-282528.9801,-290384.1348,-287594.4068,-287656.4426,-286656.2934,-3529996.5934,-3550522.0822,-3532358.6403,-3530107.5584,-285631.9433,-3527663.1341,2809.2737,-1321.6231,2898.0359,-3886.3157,4500.2396,-5024.6462,-4778.0220,-2683.3213,-4766.1804,1812.1944,-2560.0785,-4112.8666,3648.7003,5286.2342,5098.9197,-5083.7316,-1575.6395,-2555.8560,3512.9745,-3614.6065,-5280.9855,-3852.2337,-1.0783,5159.8104,-398.5994,4339.2054,-1224.4189,3666.3819,1508.6409,-89.6855,5294.9089,-2359.5439,3648.5791,4457.5354,162.3851,375.1408,-5211.5219,4665.9534,4535.9959,-4533.9803,-5096.6134,1366.2302,-3012.1396,4610.2568,2652.7378,4314.4618,-2786.5820,5291.4374,-4676.4510,-5139.4653,4138.6853,-4003.0325,-4344.8424,0.0000,4371.0001,-5354.2970,0.0000,-365.3293,2599.7643,1519.2390,-460.3609,1693.6591,5495.2536,3228.1028,3112.0855,1125.8631,912.4281,-5151.3472,-1910.1135,3759.6792,-4614.0780,5323.5417,4411.3386,3564.3471,3406.1945,-5457.5513,2081.9196,0.0000,-1978.6276,-3791.8314,1707.2369,-3272.1204,4289.6020,-4763.9212,4215.1870,-292.5341,-3170.6748,-4090.4086,2524.8095,2178.4771,-2310.3690,-3079.2938,-2766.6544,-2859.3409,3221.8785,3563.8783,5133.0910,-17.7951,-5346.9004,34.7590,-113204.9160,-119228.2936,-114380.0673,-117508.5410,-110715.2384,-115858.1222,-125974.9553,-115314.8042,7200738.7185,7180660.4320,7230474.2794,7205228.7228,-116781.5785,7212020.3327,
7200.000,-3499.7698,-582.0057,3402.6725,-4032.3017,-1604.5272,-6243.0764,-1724.0349,-3938.0621,-4194.1559,-3715.8778,1392.3104,1747.9460,-4075.9478,-4833.5881,1004.8525,2087.4397,5326.8163,2423.1855,-3589.2613,6083.0537,-3258.4163,1334.5397,-447.2212,-2202.4328,2700.9052,-1461.9311,4500.1553,5753.1892,-5747.2102,-5017.1608,5744.1106,-287.4507,-777.8146,-772.3042,5001.6298,5780.9989,-4635.9777,6792.5287,-5624.0675,-4147.7196,-6879.0967,3013.0276,5419.8857,199.2738,-6658.7750,-2270.9020,-5881.6343,-2165.4822,4561.1881,1568.7992,-2447.1477,519.8410,-2082.9721,0.0000,-5119.6750,-5116.0617,0.0000,576.5680,4191.9227,-6186.4949,-4915.3716,1329.6071,-3273.9134,71.3763,-1720.1600,-4980.7626,5846.1741,6049.8962,-1222.0502,-2241.5511,-4330.2298,1593.3954,-5865.0391,3953.9206,-812.9172,4133.5959,3036.5970,0.0000,-5145.6996,-5036.6869,-2907.7535,-2235.6002,3746.5075,-6673.7070,-4774.5985,-4086.0310,-5134.1962,-475.4215,6570.5678,6155.6675,-4238.9738,-6537.2050,-1031.6132,4330.4568,5065.4700,6874.4739,-4431.0042,-2516.4707,-6373.3877,-864.6109,-170892.0958,-158780.6642,-154678.2618,-153795.9434,-162166.7115,-155682.8570,-154305.9336,-156462.2479,111007134.7787,111044140.0749,111023602.1255,111029653.3737,-156382.3289,111024992.1506,-5295.8272,-4931.2149,5749.2843,-957.1656,-6409.9571,2399.6242,1646.4279,-1857.0643,-1512.4496,5520.9627,6466.9018,-6638.7875,3071.8969,1354.6226,-105.0529,4201.1093,868.5038,-4352.6729,-2069.3553,-3284.1865,5598.6015,3908.6064,-5991.0454,-4319.0035,3766.3474,-6438.6049,-83.1785,-3698.5081,-2947.6162,-3274.5280,2926.1222,6784.5635,5036.7523,5496.2250,1977.1439,397.0259,-1512.4945,654.0795,1009.6544,-5341.6172,638.9062,-4609.1724,-4065.5145,-5699.3017,564.0680,-5074.4727,-2671.0176,5797.7491,3719.7196,-4541.5803,6043.9424,-4200.3735,-6382.0730,0.0000,-4579.1578,415.3561,0.0000,-5307.3238,1302.0872,-1283.2388,-2925.5521,-5020.0890,-4719.0216,6766.6271,4689.1575,-520.5049,1522.9290,-2641.5701,-5163.6085,-4634.1631,376.4278,-4881.7184,-3543.6421,-3204.3283,5004.3839,-4357.3833,-3428.3080,0.0000,4338.6969,-4730.4786,-4546.0053,-3524.1203,-3833.9063,1320.7421,-5030.4428,-3420.0068,-4393.3510,-4174.5409,911.4174,-2766.2622,-4737.6995,2251.3436,-6323.8382,-5114.0083,-259.8881,356.5243,-4881.4359,-4999.5986,-297.2419,5278.5018,-326370.9453,-340597.0838,-330495.5380,-336235.3932,-341086.0068,-333817.8873,-338591.9361,-335038.4904,26181072.0576,26166843.9776,26172975.2455,26188557.9365,-335943.8222,26183258.5291,2225.3136,4798.5456,1596.7733,5415.9908,-2134.9330,1695.4638,6516.7545,5355.6530,5231.0625,1893.7954,-1546.3330,1377.9614,-4531.8069,-4731.6357,-6865.8352,5073.5712,4309.9652,4620.1806,-5519.3803,272.8621,2322.4001,5514.2960,-3434.6387,-4898.6976,4769.3045,-1136.3115,5004.8383,-130.5182,2337.2620,3462.5899,-2430.5277,-1345.3895,-4650.6302,-4092.3746,-4269.1809,3754.8962,4868.3652,-987.9416,-3804.5979,238.4504,704.2450,-4210.0168,-1358.5380,-3943.8415,1728.5477,-3878.5115,-1675.2503,-2401.5228,3609.5820,4925.1925,993.0628,5237.9921,1606.8281,0.0000,-442.6343,4589.9117,0.0000,4328.9818,-5347.0363,2803.3294,-3822.9569,-4440.3076,-3811.3469,661.5491,-4630.0893,-4752.8935,3343.1196,1984.1014,4435.4539,-4468.4301,5337.4883,-4583.5697,-453.2100,-4709.4513,-4715.9015,3246.7172,-5171.3230,0.0000,-1693.8332,-343.0369,-4356.8103,5483.1754,-4386.7834,1144.3118,493.6810,4323.2159,-766.6159,5362.5869,1516.5391,1522.0053,-2114.6704,-455.2161,-2174.7284,-1598.4975,-4725.7486,-111.8531,-1856.0135,-4052.0847,2590.5683,-4260.3103,-112287.8528,-117609.7720,-113549.5046,-116843.2587,-109798.6903,-114138.0498,-125025.5056,-117363.7346,7201936.8375,7179530.6703,7230236.4202,7202164.3239,-115816.9772,7211617.4459,
