sl_100_86400_20290216 Coordinates.csv
2029/02/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:48:32 2024,
Start: 2029/02/16 07:47:00.00, Stop: 2029/02/17 07:47:00.00,
TIME_UNITS,STARLINK-30968 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-30980 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-30249 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-31437 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-6115 - X-Coordinate,STARLINK-1892 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-31092 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-6322 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-5679 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-31768 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-3959 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-31117 - X-Coordinate,STARLINK-4311 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-31601 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-4298 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-30522 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-30233 - X-Coordinate,STARLINK-4534 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-30249 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-31437 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-6115 - Y-Coordinate,STARLINK-1892 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-31092 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-6322 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-5679 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-31768 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-3959 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-31117 - Y-Coordinate,STARLINK-4311 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-4298 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-30522 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-30233 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-30249 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-31437 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-6115 - Z-Coordinate,STARLINK-1892 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-31092 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-6322 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-5679 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-31768 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-3959 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-31117 - Z-Coordinate,STARLINK-4311 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-4298 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-30522 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-30233 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5811.3054,1698.8163,189.2194,-3879.0255,3939.6206,-6.1596,1815.8254,-4146.4197,-3191.3833,-2405.3728,-18.7865,2462.2184,-4933.0040,-2537.9976,-3517.0549,0.0000,2552.1548,-368.9597,6840.2231,-5777.3899,271.7172,-4697.4421,-5814.5337,3199.2398,6076.3421,371.8430,3261.9686,-5874.5248,-2389.6705,3761.4287,5424.2810,0.0000,776.3467,-1188.3252,4317.3239,3739.1799,-300.0784,4190.9111,3430.3774,-6321.4079,4781.3131,-369.0567,2899.2105,6672.0762,438.6164,-3306.3423,-4806.0552,6705.1652,-238.9161,481.4531,3380.0027,1056.7030,4390.8185,2110.0184,-3329.8812,-4614.7462,3359.8221,-5650.6625,-382.3204,4510.3045,-3402.5374,-6113.7805,-3995.1097,1841.8070,6148.5524,-4987.8383,-4973.2430,-6572.4672,-5447.2060,-1618.4113,-891.0841,-6575.6352,-983.1422,624.8384,-2585.4424,570.5391,-3601.4609,-4756.1458,-6819.4936,968.4096,-4449.7031,0.0000,6074.7730,5062.8711,2718.5283,-4812.2200,6660.2727,-3502.2392,-6304.5092,-3605.3988,-1117.7068,4274.4249,3722.0310,0.0000,2561.4256,-4806.0357,0.0000,-717.7093,4440.6650,3176.9713,45267.1420,23920.1890,36569.3420,34708.6985,26157.3078,27841.3563,30985.0110,30619.9120,-43220906.0604,-43223165.2891,-43203670.8922,-43198347.3782,31792.5227,-43208735.5427,1411.1681,6238.6172,6803.8253,-3371.0790,-4459.7098,-6685.1482,6011.6373,824.9092,3987.5500,-6301.4128,5540.7739,-3048.4812,-899.6868,-4515.0665,5745.3158,0.0000,3771.1044,5609.0263,-62.3164,3094.5828,6864.4984,4024.1984,1903.0564,-1046.2868,883.3382,4726.8809,-6020.4499,-2759.0427,-6028.7603,2625.2552,1373.9900,0.0000,-6861.6041,4834.4399,2785.7403,3835.4275,6615.8912,747.6108,4655.6640,-472.3386,1142.4054,-6333.8602,-2725.6772,1632.8279,6863.9453,3835.2643,-3178.1085,-1071.7460,-5373.6176,-5223.6889,-5746.0142,-4352.6652,1634.4151,-6584.4223,-2728.3909,5029.7385,-2416.1750,-1347.4352,5556.9729,-4662.4693,-2239.4172,2638.7934,-5280.4133,6621.3244,537.0327,-1710.2429,-965.0313,2112.0185,3301.7037,4280.7850,6607.4290,-2008.0999,-6280.9325,6866.6560,-5240.7801,5220.9238,-5868.1602,-2604.6430,-308.4974,6049.8361,601.2479,0.0000,2612.0758,362.5752,-6296.1949,3730.7768,1742.8707,5395.1407,2001.0212,-4125.9216,-6785.6999,-2625.4153,4705.1818,0.0000,3253.6300,-3450.3079,0.0000,4149.8503,3295.2060,-6064.7983,414017.1515,405360.5314,406106.5942,407458.7002,407243.9248,405967.6289,399120.2003,402078.7309,-114173802.0361,-114203498.4891,-114177530.6567,-114186585.2665,402658.5582,-114184867.1454,3513.7937,2111.9165,80.1810,-4659.2048,3610.7918,906.9765,2934.1046,-5468.1817,-4688.5168,905.0769,4114.0267,5724.1067,-4746.9815,4580.2020,-766.4102,0.0000,5163.3587,-3890.6018,151.9720,-2192.4310,-703.3507,2239.7639,3218.6116,6050.2317,2949.2802,4996.8725,-417.7739,2375.9415,2462.1919,-5235.4327,4085.4127,0.0000,-644.6763,4698.2958,4641.1006,-4422.6690,-1893.9093,5309.1175,-3768.4409,-2779.3461,4851.2945,-2702.2250,-5249.4811,450.5940,805.7153,4718.1107,-3451.6121,1432.3602,-4361.1317,-4365.5027,1531.6030,5254.2337,-5059.0782,229.7209,-5299.3485,1136.9387,5515.0745,-3678.8074,4069.2153,-2154.4946,-5407.2545,-1673.8636,2111.2154,-343.8818,3126.8414,-4496.7149,4693.2834,-584.4288,2634.4964,-5193.0401,1759.3656,-105.1800,-2713.5530,56.1471,-3707.6491,-4380.4477,-432.7505,3976.3718,448.7369,3170.6772,-5253.4695,0.0000,-2039.2750,4717.5711,642.9566,3089.1641,-675.9667,-2603.4707,1971.0064,4263.8559,-739.3608,4749.4023,3441.6059,0.0000,5494.1115,3587.6339,0.0000,-5459.3679,-4161.6765,-921.8546,35389.7014,29418.1006,33599.4588,33645.8889,37555.5841,29002.8016,23373.5668,30653.8199,-5207393.8994,-5173093.6196,-5180780.6400,-5202900.6598,31861.0334,-5195276.8690,
3600.000,-4540.7754,-4145.5478,-2111.5026,6362.7414,-3195.5476,2397.2779,-4102.5985,2411.1823,267.0442,3594.0354,-3774.1100,-3110.3497,6646.9403,5248.2036,317.2887,0.0000,-4843.1527,-3735.6193,-4937.3560,2451.7168,-2514.7929,-536.4505,2308.7649,1744.9870,-3982.9278,-3433.5079,-970.2377,6492.1927,4241.7227,-6057.7104,-4533.2999,0.0000,1508.8916,-3203.1153,-6418.2805,-6406.3995,-2626.0120,-3496.8092,-5505.3960,4310.5240,-3338.3576,2665.5965,1583.0926,-5254.5188,1710.4271,90.1708,3664.6658,-4257.3916,3563.8112,3974.2460,-1462.8527,1871.8071,-3740.6743,567.7018,6424.6624,1517.7648,-746.1651,6824.2773,-2975.4725,-669.9428,5900.3472,4827.0453,5591.7792,-3130.0309,-6745.7703,5188.2168,5109.2694,4346.2322,1785.0097,-906.3313,-1567.0734,5547.4154,2634.5299,-2843.4277,5303.0990,-3234.9018,4313.1518,6699.7632,5560.5007,-2774.8680,5112.3030,0.0000,-4632.1081,-5158.2132,-142.1349,549.1475,-5948.8761,-86.0185,3221.5405,4798.9640,3219.7962,-259.1181,-6031.5094,0.0000,-5618.4814,6746.8778,0.0000,-3674.1195,-6717.1071,-593.1385,-61017.6417,-75997.9519,-65302.6648,-67921.7883,-76691.1557,-73412.4870,-71915.4400,-69375.7329,-12101513.5811,-12101263.8250,-12091944.9760,-12078269.9308,-70649.9506,-12090050.4137,2296.3594,-2890.4956,-4887.1366,680.8625,6179.3306,3987.3250,-3026.0430,-4786.9922,-6321.0588,3225.3871,-3668.7779,5925.6475,-1468.3699,4414.2460,-4814.3163,0.0000,131.6302,-3594.6915,1975.0825,-3836.4203,-5717.6292,-3924.9468,-3540.1990,-1458.9586,3005.0351,-5741.6671,5570.4246,1306.5628,2988.5133,-3282.9868,2616.5577,0.0000,6108.2264,-3149.0833,195.0707,-1879.3306,-4536.4410,4012.1189,-4132.0637,-2714.9708,3027.2965,3390.4531,5802.8495,622.3421,-5153.4211,-6076.5660,-1776.9859,2603.2771,5685.2339,3855.2572,5941.3750,6225.3160,2845.9314,5890.5893,288.8232,-5361.9566,5676.7290,-458.5723,-2911.5345,4301.5342,-1585.4098,-3949.7022,3856.0723,-4743.6566,1086.3277,4545.2773,-3085.0833,-3848.9995,-3965.9383,-6505.7304,-4437.0151,-172.9943,6160.8954,-5257.8915,4420.0561,-6017.9803,3835.5150,-562.5753,-2254.5246,-6214.7589,-4029.0891,0.0000,336.3192,3438.1837,6187.3396,-4089.8176,90.8259,-5150.9642,-3323.0519,4998.8162,4723.2558,4405.5109,-3394.0349,0.0000,-205.4212,1536.6171,0.0000,-3961.0989,-1089.0187,5108.9519,412929.4201,399749.3312,399516.5384,399942.1878,402138.4390,399865.9451,394699.2492,398540.6225,-121428417.6657,-121464963.9518,-121433629.1774,-121434959.5221,397609.6715,-121440070.0531,-4725.1038,-4563.3776,4233.0880,2656.7396,348.7145,-4892.9613,-4706.5216,4348.0107,2816.8389,-4802.7416,-4477.4671,-1848.0492,1120.0356,-936.7977,4753.0018,0.0000,-4907.1501,4444.5189,-4315.4486,5188.8118,-2949.1865,-5260.4681,-5478.6555,-6550.7245,-4648.4243,-1676.5160,-3888.6110,1981.4382,-4612.5299,976.2773,-4552.8351,0.0000,-2918.7599,-5178.8943,-2615.0754,1893.4385,4456.6453,-4259.3587,-446.4103,4672.6443,-5245.9804,5369.0825,2667.5907,-4407.2318,4299.8116,-3332.8282,5327.3350,-4827.8807,1687.4443,3972.2049,3050.4330,-2358.4286,5030.2767,-3588.4398,2274.1312,-4109.3077,-3861.7323,-670.2186,-5511.4065,5255.0073,2897.3053,-2871.3126,1484.1419,-3882.9550,1117.7864,-633.4688,-3493.2821,3772.0228,-5354.7724,2158.4339,-5047.0614,-4068.0392,-1687.6023,3428.2444,415.4576,229.3432,-3781.2086,-338.6697,3278.3879,1144.9200,2298.1838,0.0000,5119.8127,-3119.6020,3016.4647,-5451.8664,-3531.1312,4637.1916,-5126.3343,453.8136,3884.6768,-5328.3728,-48.8529,0.0000,-3985.2455,-278.1331,0.0000,4266.9176,1233.0153,4603.1815,36750.0583,31423.0797,35664.5755,32803.3280,39445.9642,33973.3436,24128.8505,34217.7232,-5203410.4655,-5170278.0062,-5173922.2646,-5195489.5005,33319.4804,-5191154.9267,
7200.000,2687.6013,5660.2334,4229.2274,-6678.4148,1074.8691,-4818.4166,5885.6667,-915.4213,2086.8121,-4325.1317,6471.2998,2751.3470,-5423.0315,-5500.6940,4078.7566,0.0000,6029.8616,6532.6257,825.8647,1936.9624,4483.7820,5634.2168,1639.2645,-6173.5178,947.5779,4524.6950,-2726.3128,-4468.4135,-5616.6214,5189.9571,3066.9431,0.0000,-3919.5572,6401.6862,6372.5763,6713.3891,5418.7859,2235.9511,5103.8221,-1518.7842,1947.3808,-5173.3288,-3870.8192,2046.7697,-1108.4895,2475.1274,-1858.1018,407.3785,-5183.0277,-6576.3857,-2039.4557,-3370.4581,2916.8360,-3765.8464,-6180.6881,2555.7371,-1139.2348,-4650.6360,5997.2863,-4012.7643,-5357.3537,-848.1048,-5465.0845,4109.1344,4373.4193,-1872.7980,-4047.6936,-490.9818,2639.2790,2398.6224,4571.9775,-2482.5190,-3576.0643,4796.9601,-5850.1327,4089.9351,-4113.5095,-4609.8353,-1894.7247,3667.2955,-4038.4083,0.0000,2380.3380,4027.2526,-3190.2407,4014.0748,3062.0100,3983.2798,1038.3329,-3685.5342,-5059.5844,-3093.7800,5988.7899,0.0000,6623.1010,-6060.2511,0.0000,6080.0996,6353.9218,-3212.9551,-163862.9424,-169984.1391,-162813.6117,-167880.0980,-174852.4615,-166610.6465,-170473.3333,-169557.0836,19822023.3101,19827690.5993,19825806.5095,19841237.7407,-168495.6158,19833221.7322,-5593.2621,-1492.4760,533.1182,1606.0701,-5504.6570,649.5761,-525.6632,6831.1421,6563.7646,1665.1629,1389.8880,-5546.5935,2811.2913,-2586.0019,2280.2211,0.0000,-3019.9710,1002.8554,-4177.2210,4454.8095,2340.0290,2388.8262,5157.6530,640.5948,-6137.5162,4412.4161,-3119.0923,1301.2529,805.5687,2627.4906,-5794.1067,0.0000,-3252.4801,1431.6859,-2525.1603,-266.4473,1233.7803,-6435.0540,1610.5587,5670.2220,-6210.6655,286.9012,-4491.5775,-3730.6074,142.0276,6468.9075,5995.9738,-4415.7465,-4116.2738,-1705.8261,-3605.6877,-5676.6488,-6004.1870,-3409.3991,1557.6907,4574.9339,-6804.0208,2225.0185,269.1928,-3269.8590,3613.5073,4133.1257,-768.8764,539.8096,-2599.2868,-3992.4161,5602.5391,5102.6955,4429.2423,6103.1693,1088.1260,3340.6576,-3155.4376,1612.4650,-1964.1262,3661.8118,341.9207,3317.8954,4653.7909,3420.2532,5193.8297,0.0000,-4110.2444,-5634.2842,-3908.1641,4019.4971,-2832.2681,4134.8205,4661.6759,-3217.1347,-1013.2612,-5631.6291,743.8438,0.0000,-1879.7247,928.3850,0.0000,3232.0480,-1200.8103,-2910.7978,384748.7059,369408.1792,367133.4210,364618.8464,371193.5795,366892.9774,364325.2436,365688.4061,-120358530.9482,-120401256.3758,-120369021.4374,-120360585.9792,366918.3556,-120371077.1726,3098.1396,3460.8913,-5312.4869,939.9107,-4132.8312,4669.1902,3618.9588,-487.7416,758.6599,4974.5024,1963.6676,-3150.6003,3203.7473,-3312.7477,-4915.9702,0.0000,1408.6798,-1744.4111,5346.9329,-4918.3597,4691.2243,2412.8278,4298.0167,3074.1699,2799.3467,-2761.4104,5458.1333,-5117.8380,3984.1129,3808.0617,2246.3730,0.0000,4695.5945,1970.3227,-1024.7790,1744.2388,-4072.1164,-57.3399,4343.9442,-3668.8042,2318.8169,-4554.3220,2852.8346,5400.3183,-6842.9286,-113.7429,-2385.9398,5330.3102,2015.8044,-603.0703,-5449.2779,-2051.4926,-1724.1743,4686.3707,2426.0431,4510.6164,-296.3636,4534.9794,3396.8924,-4462.1337,1993.2710,5405.0807,-4234.1291,5482.9660,-4701.0294,5329.6550,67.8105,-4665.8872,4569.4002,2197.4867,5039.0238,5463.4133,4989.5252,-4688.7521,3117.1725,4062.5488,5516.0535,-3618.8834,-4648.7023,-4747.3582,2097.8530,0.0000,-5035.1947,-376.6945,-4696.2050,3786.8920,5508.2367,-3901.6049,4975.4528,-4937.2550,-4610.9313,2542.4440,-3394.4010,0.0000,-183.4398,-3223.4146,0.0000,-293.8506,2448.6287,-5383.7004,38072.7032,34044.2188,37098.4604,33552.9024,40907.9875,36674.3336,25519.7542,34072.6043,-5198619.6663,-5167735.5903,-5168553.2536,-5187097.6952,34775.1752,-5187019.3143,
