sl_20_5400_20291022 Coordinates.csv
2029/10/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:08 2024,
Start: 2029/10/22 07:47:00.00, Stop: 2029/10/22 09:17:00.00,
TIME_UNITS,STARLINK-2421 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-1732 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-30214 - X-Coordinate,STARLINK-1860 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-31873 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-1732 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-30214 - Y-Coordinate,STARLINK-1860 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-1732 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-30214 - Z-Coordinate,STARLINK-1860 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4488.7104,1923.4627,0.0000,0.0000,1582.6599,4226.0844,4431.8227,-1636.1125,-5462.6461,-6662.7984,0.0000,-4114.4952,5539.8302,5797.7908,-4070.7413,2255.2037,-141.2119,0.0000,-879.5798,6109.8278,217889.3207,218582.1812,212862.7024,216259.7509,220390.3216,217983.3148,210822.5903,214261.4254,91487732.4441,91499109.9647,91490332.2171,91497494.7737,213517.8357,91496193.9786,-403.3307,5050.0536,0.0000,0.0000,4208.7435,-3833.4583,3732.8465,4190.6344,-2998.5333,745.6580,0.0000,-331.9572,-56.4725,22.3153,-5567.8314,-6158.0917,-6014.7470,0.0000,-6812.3960,1333.0841,-345338.7573,-313562.6374,-335015.6581,-333855.3278,-326369.4952,-327045.6439,-326846.9587,-330017.7911,227576768.6090,227545857.8735,227567612.1238,227549135.2598,-329308.2373,227558593.1234,5201.4693,-4270.2696,0.0000,0.0000,5232.5428,-3957.7551,3729.5637,-5219.4450,-2982.3547,-1738.1512,0.0000,5180.6383,4091.5357,-3726.9621,727.7767,-2225.4264,3462.8885,0.0000,-923.5144,2767.9151,108382.5992,101466.7764,107053.2768,105850.5787,110556.2779,102860.2967,96232.5175,106366.2920,-111291202.0206,-111284891.5413,-111312688.9712,-111292739.5430,104879.5184,-111295130.7264,
300.000,3443.2452,3513.0703,0.0000,0.0000,3141.5432,2340.1818,5807.8463,16.5448,-6501.2717,-5803.7053,0.0000,-3615.5358,4367.4865,6369.0183,-5176.4988,819.8307,-1894.9999,0.0000,-2352.0468,6695.4759,225240.1002,225196.3256,219639.5250,223018.6851,227323.0109,224808.4852,217793.3424,221162.7483,86499726.0767,86511296.8828,86502177.5282,86510112.3215,220428.9941,86508285.4957,-2297.0585,3641.0095,0.0000,0.0000,2709.8372,-4662.4282,2987.0373,5330.3948,-1660.9289,2216.6764,0.0000,1837.4173,-1617.5952,-1436.7894,-4544.9671,-6833.3195,-6292.6764,0.0000,-6488.2205,-234.9541,-340668.4835,-308945.1572,-330367.7726,-329153.5903,-321721.4124,-322457.9173,-322226.9541,-325798.6412,229521150.5603,229490565.0417,229511431.3384,229493918.6318,-324695.6922,229502968.8596,5497.9975,-4673.5438,0.0000,0.0000,5511.7009,-4583.2990,2204.5199,-4366.2836,-1639.0928,-3063.3546,0.0000,5237.2397,5071.1781,-2205.8954,-817.4242,-760.3259,2240.4705,0.0000,621.8406,1379.4439,108469.8137,101552.0258,107190.8740,105765.8388,110682.2351,103230.3677,96253.9883,106185.6131,-111293200.2589,-111286149.9816,-111314490.1051,-111294068.5614,104969.7661,-111296880.2965,
600.000,2103.5083,4791.6911,0.0000,0.0000,4433.3104,234.6423,6594.4025,1628.5312,-6902.6479,-4386.6691,0.0000,-2769.5830,2788.4245,6311.2031,-5787.0966,-688.0570,-3449.0473,0.0000,-3601.9311,6607.5957,232490.3221,231712.6220,226316.2573,229667.1816,234154.1838,231523.8036,224664.2161,227924.9211,81470434.8742,81482183.6345,81472762.8123,81481419.4000,227240.5312,81479092.5921,-3994.2452,1900.9862,0.0000,0.0000,981.9955,-5086.5604,1965.4913,5965.5701,-176.2902,3501.4092,0.0000,3813.7870,-3063.9238,-2729.1357,-3077.0229,-6843.3442,-5976.9910,0.0000,-5532.3809,-1766.0864,-335840.2125,-304189.5588,-325572.6875,-324302.0091,-316927.5668,-317735.0634,-317459.4611,-321353.0731,231356211.7561,231325963.4730,231345923.6177,231329441.9495,-319938.1455,231338027.6528,5195.0575,-4567.9200,0.0000,0.0000,5194.2199,-4721.6218,439.3981,-3038.0586,-118.4086,-4059.9916,0.0000,4655.7285,5498.3683,-444.4989,-2275.2422,786.4968,779.2742,0.0000,2100.4728,-162.8142,108556.6599,101637.5365,107324.1862,105678.5753,110805.1338,103605.7795,96279.9830,105913.2847,-111295199.9531,-111287417.1322,-111316283.1188,-111295409.4336,105059.9574,-111298629.6585,
900.000,602.1191,5631.6849,0.0000,0.0000,5325.2391,-1886.8184,6716.8540,3049.0860,-6626.4646,-2552.4984,0.0000,-1665.5002,965.4232,5620.0268,-5854.8982,-2136.5662,-4664.3898,0.0000,-4521.7122,5851.4589,239636.5533,238128.2089,232889.9556,236201.5353,240880.8182,238125.4113,231432.0391,234543.7075,76402254.5260,76414165.4162,76404484.0545,76413806.5409,233949.4058,76411010.7927,-5320.9748,1.7356,0.0000,0.0000,-803.6443,-5066.3335,751.2994,6021.4049,1324.5604,4484.7597,0.0000,5370.9468,-4253.2818,-3742.1520,-1297.4932,-6186.9183,-5089.3062,0.0000,-4034.5252,-3120.2186,-330856.1330,-299297.9342,-320632.6259,-319301.9140,-311990.1712,-312880.3924,-312546.6269,-316659.9241,233081076.3920,233051176.4142,233070214.1688,233054828.6763,-315037.7482,233062893.7132,4325.5476,-3964.8231,0.0000,0.0000,4314.3276,-4358.1127,-1373.5851,-1378.7700,1415.0864,-4621.6441,0.0000,3506.7059,5326.6965,1365.3631,-3490.0548,2248.6939,-764.9820,0.0000,3353.7338,-1686.9444,108643.1414,101723.3137,107453.1309,105589.1214,110925.0001,103986.1604,96310.4688,105575.6194,-111297200.9901,-111288693.2569,-111318067.8493,-111296764.7637,105150.0923,-111300378.8124,
1200.000,-917.6190,5944.6114,0.0000,0.0000,5719.8429,-3819.6641,6168.8819,4149.7291,-5699.9105,-481.3994,0.0000,-414.5904,-918.2595,4356.0013,-5383.4808,-3398.6739,-5435.9794,0.0000,-5034.0908,4500.9057,246675.4089,244440.2699,239357.7261,242618.0553,247499.9375,244609.3805,238093.6875,241017.3449,71297599.2829,71309656.0370,71299755.7623,71309682.6894,240552.6228,71306454.1833,-6137.1418,-1872.4371,0.0000,0.0000,-2474.6491,-4599.8508,-553.3898,5479.7089,2709.0988,5076.7447,0.0000,6328.7774,-5063.5757,-4392.2758,628.3710,-4928.7118,-3706.6887,0.0000,-2138.2178,-4175.4094,-325718.5089,-294272.4350,-315549.8733,-314154.5333,-306911.5024,-307897.3965,-307490.6693,-311705.4974,234694921.1587,234665379.5852,234683480.7133,234669254.2291,-309996.7154,234676743.7387,2984.0214,-2929.5775,0.0000,0.0000,2967.0303,-3531.1927,-3037.2109,430.9695,2795.1459,-4688.4817,0.0000,1929.9632,4574.7323,3026.1800,-4332.5466,3468.9380,-2227.7635,0.0000,4247.2495,-3023.2614,108729.2618,101809.3626,107577.6345,105497.9166,111041.8587,104370.9920,96345.4152,105204.8872,-111299203.2559,-111289978.5928,-111319844.1326,-111298137.3807,105240.1707,-111302127.7582,
1500.000,-2315.2883,5690.7609,0.0000,0.0000,5565.8741,-5378.1210,5012.2199,4835.9833,-4214.9790,1624.7711,0.0000,860.2634,-2677.3075,2639.2845,-4425.7994,-4363.2438,-5701.6075,0.0000,-5098.1209,2690.7881,253603.5544,250646.0353,245716.7266,248913.0778,254008.6118,250971.6959,244646.0882,247346.9885,66158900.8068,66171086.7686,66161009.8136,66171474.0973,247047.2353,66167854.2606,-6351.6330,-3542.3230,0.0000,0.0000,-3873.9764,-3723.5787,-1835.7433,4382.5832,3854.7056,5220.3978,0.0000,6574.7159,-5405.4207,-4631.5506,2519.0296,-3192.7108,-1954.9588,0.0000,-26.8273,-4838.6084,-320429.6781,-289115.2708,-310326.7765,-308860.9603,-301693.9007,-302789.7593,-302293.8761,-306485.2435,236196975.6346,236167801.5759,236184953.8787,236171946.2949,-304817.3248,236178807.3082,1316.6781,-1574.6290,0.0000,0.0000,1298.1144,-2328.4337,-4371.0662,2193.6066,3872.1508,-4253.3755,0.0000,117.7337,3324.1122,4356.7289,-4713.2936,4316.0353,-3453.4565,0.0000,4685.3506,-4023.3869,108815.0245,101895.6886,107697.6312,105405.5394,111155.7328,104759.5607,96384.7938,104836.9543,-111301206.6360,-111291273.3506,-111321611.8035,-111299530.3405,105330.1926,-111303876.4960,
1800.000,-3466.3132,4884.4711,0.0000,0.0000,4865.1679,-6413.1461,3369.0799,5055.4212,-2319.0034,3561.9882,0.0000,2036.4032,-4142.6444,637.9148,-3077.9524,-4944.5872,-5446.4306,0.0000,-4712.0472,603.0193,260417.7071,256742.7825,251964.1668,255082.9884,260403.9595,257208.2359,251086.2196,253536.9070,60988607.0121,61000905.1868,60990694.2975,61001623.2224,253430.3452,60997658.7739,-5932.9960,-4850.9206,0.0000,0.0000,-4874.9138,-2510.0353,-2981.7783,2829.6734,4659.3678,4897.1651,0.0000,6077.6542,-5232.3024,-4450.4569,4193.6697,-1149.5965,2.9837,0.0000,2094.4701,-5053.3620,-314992.0513,-283828.7087,-304965.7422,-303422.1128,-296339.7685,-297561.3619,-296958.6033,-301004.7337,237586522.6540,237557724.2184,237573917.5657,237562185.1162,-299501.9158,237568367.2490,-494.4661,-47.6328,0.0000,0.0000,-511.5427,-877.5726,-5231.1281,3716.5466,4529.4563,-3362.6267,0.0000,-1708.8880,1710.9378,5212.0620,-4591.9558,4699.0384,-4311.9939,0.0000,4621.1883,-4576.6475,108900.4330,101982.2972,107813.0639,105312.7493,111266.6443,105150.8938,96428.5778,104508.3042,-111303211.0152,-111292577.7143,-111323370.6957,-111300946.9192,105420.1578,-111305625.0256,
2100.000,-4273.0448,3594.2935,0.0000,0.0000,3674.1573,-6827.0464,1408.5954,4801.1441,-199.6420,5143.6700,0.0000,3002.9539,-5177.9336,-1449.0439,-1469.4503,-5089.8033,-4702.8993,0.0000,-3912.8583,-1551.9902,267114.6373,262727.8380,258097.3101,261124.2582,266683.1486,263314.7543,257411.1132,259594.3386,55789180.8998,55801574.0048,55791272.3464,55802587.6390,259699.1050,55798330.5596,-4914.0171,-5678.3787,0.0000,0.0000,-5392.6905,-1062.3280,-3886.1442,969.0259,5050.5054,4129.3749,0.0000,4891.9999,-4547.0071,-3876.9825,5489.2723,1000.3524,1982.4901,0.0000,4018.7216,-4804.0024,-309408.1112,-278415.0722,-299469.2356,-297838.6887,-290851.5695,-292216.2835,-291487.2741,-295279.6714,238862898.6492,238834482.9334,238849709.2887,238839303.7481,-294052.8886,238844759.9793,-2251.6645,1484.5528,0.0000,0.0000,-2265.8026,666.8786,-5524.9360,4833.5371,4695.9667,-2111.2648,0.0000,-3327.4132,-88.8965,5499.1932,-3981.3619,4576.8778,-4712.5052,0.0000,4061.6235,-4622.0190,108985.4905,102069.1943,107923.8841,105220.5437,111374.6136,105543.6739,96476.7427,104252.7307,-111305216.2779,-111293891.8423,-111325120.6423,-111302390.5969,105510.0665,-111307373.3471,
2400.000,-4672.7806,1937.5789,0.0000,0.0000,2099.5411,-6583.0825,-670.8513,4110.5323,1933.9361,6218.7607,0.0000,3670.8203,-5692.5222,-3411.4916,249.0532,-4783.4333,-3546.4758,0.0000,-2772.7628,-3556.4808,273691.1706,268598.5781,264113.4740,267033.5020,272843.3984,269286.8672,263617.8552,265528.9699,50563099.3834,50575569.8992,50565220.9612,50576838.9633,265850.7186,50572346.3675,-3389.3293,-5953.1360,0.0000,0.0000,-5391.4285,494.2487,-4461.3978,-1017.3691,4991.2773,2979.3813,0.0000,3151.1823,-3403.1980,-2972.4547,6276.3691,3047.0179,3794.5484,0.0000,5557.4349,-4116.2966,-303680.4110,-272876.7398,-293839.7794,-292111.1181,-285231.8272,-286758.7900,-285882.3777,-289334.8198,240025493.9674,239997467.0510,240011720.4919,240002688.2914,-288472.7029,240007375.8252,-3763.4116,2854.2611,0.0000,0.0000,-3774.9021,2140.1444,-5221.0275,5422.8830,4353.6865,-633.2142,0.0000,-4541.4443,-1879.0659,5186.9420,-2946.2237,3962.6575,-4612.6605,0.0000,3066.5125,-4154.5651,109070.2003,102156.3856,108030.0520,105130.2308,111479.6600,105936.1246,96529.2656,104098.1229,-111307222.3078,-111295215.8677,-111326861.4756,-111303865.0255,105599.9185,-111309121.4606,
