sl_100_86400_20290307 Coordinates.csv
2029/03/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:04 2024,
Start: 2029/03/07 07:47:00.00, Stop: 2029/03/08 07:47:00.00,
TIME_UNITS,STARLINK-4347 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-30324 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-31484 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-30129 - X-Coordinate,STARLINK-3244 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-1246 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-6115 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-30323 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-4179 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-31884 - X-Coordinate,STARLINK-1697 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-4480 - X-Coordinate,STARLINK-2495 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-2591 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-31229 - X-Coordinate,STARLINK-30477 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-4518 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-30396 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-3005 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-31859 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-6114 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-31240 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-5063 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-5651 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-3240 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-30324 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-31484 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-30129 - Y-Coordinate,STARLINK-3244 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-1246 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-6115 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-30323 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-4179 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-1697 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-4480 - Y-Coordinate,STARLINK-2495 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-2591 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-31229 - Y-Coordinate,STARLINK-30477 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-30396 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-3005 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-31859 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-6114 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-31240 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-5063 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-5651 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-3240 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-30324 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-31484 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-30129 - Z-Coordinate,STARLINK-3244 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-1246 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-6115 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-30323 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-4179 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-1697 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-4480 - Z-Coordinate,STARLINK-2495 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-2591 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-31229 - Z-Coordinate,STARLINK-30477 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-30396 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-3005 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-31859 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-6114 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-31240 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-5063 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-5651 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-3240 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1516.7109,-2872.4290,4024.5154,-6274.0269,1592.0016,227.1563,-4641.6396,-4855.5609,6169.4755,6649.1004,147.6076,-3873.7781,-5793.1280,4432.4847,-2663.0942,6206.1581,-1973.1201,1123.6273,-1194.1641,-12.9586,2147.2595,-207.9211,-1248.4811,5601.7533,596.8792,2681.0871,-2071.7420,-4309.5287,-4612.6061,5404.9466,-1332.0857,-21.5236,1422.1638,-844.6480,0.0000,-752.6955,3718.7238,-1846.3052,4956.9102,4991.1228,5496.4782,2421.9013,-6145.1384,3343.2243,1477.4613,5032.9615,-2868.0072,-814.8748,1163.4370,6620.9690,3270.8936,3062.7618,-3535.8417,-5661.6438,-5242.4621,-3896.9926,357.9765,256.7662,-3008.0851,0.0000,3319.9411,-1467.5385,5000.7809,-4762.8872,3604.0552,-4192.0013,4968.4188,4164.3841,-4819.4136,-4731.0892,3534.2926,-6604.0255,6594.8538,-1604.3753,-1183.8803,3162.3569,-1947.0404,-3644.1000,6466.4198,3496.4467,2552.3692,4851.4050,4285.3522,-6320.9791,2596.5496,5078.9925,-5063.8368,-4640.1446,5623.4232,0.0000,-374.0544,-1784.5382,5212.4628,-4177.1594,-6505.2439,894.4371,493.9579,-3334.3329,6100.8105,-5740.9162,-298680.0200,-320487.1476,-304108.1753,-306395.4464,-314434.7376,-312418.3247,-307246.5195,-306475.6171,889715.9146,853533.6885,860046.0727,874752.2293,-307611.3643,875898.9763,-202.9213,-5568.4661,956.3772,1005.6819,-6700.1502,-4630.6267,4705.5574,1775.1052,2683.3157,-857.2392,6794.5717,4566.8190,-386.0252,5154.8871,4317.1702,-3089.4243,6628.9829,4674.0355,-6624.5805,5622.0409,-5316.8289,4092.1666,-4967.9084,601.2014,-5138.7442,4904.4341,-4959.3395,2990.9759,-3045.4252,-3352.3136,3983.2127,-4365.4916,-5009.8789,5220.7952,0.0000,-5967.6450,1285.4317,-1797.1885,-4598.2796,4324.0520,1312.6712,3978.0130,-1798.1772,-5958.9031,-3864.1311,-4276.0999,2997.7155,-2367.4071,-6727.6429,1154.8304,-4224.3997,-5485.0122,2144.6770,3972.6788,-1679.1227,-5544.7262,6423.0792,5493.4823,5819.3159,0.0000,5030.7180,2265.2123,-2281.2131,1161.4480,-2920.7287,3811.3433,-2572.7234,-482.8388,-1729.3764,1459.1341,2415.3436,1623.6925,-1367.8751,5370.8727,-6602.7969,3545.5612,-4726.4447,-2591.2863,-660.9788,-5479.2830,4452.8135,-4561.7542,4115.5340,476.1277,4072.5127,-1668.2014,1447.8080,-3892.8527,-2363.5474,0.0000,-4213.3731,3757.3819,-4101.2850,3044.5915,490.3578,5086.2155,6291.7689,3865.6366,-3173.7153,-3601.1039,-137728.3411,-168182.0872,-148262.1172,-147519.8954,-150440.8387,-151148.7214,-156593.1856,-151930.5323,-104689654.9417,-104723004.9755,-104697540.1600,-104687658.9076,-152983.6736,-104680959.2440,6753.6329,-2748.5673,-5441.9173,2768.8747,-760.2967,-5121.1301,-1749.4457,-4591.6159,-1455.3742,1423.6489,-820.3902,3515.7356,-3732.1835,-1492.8320,-4721.7038,146.1731,-22.4110,4925.7486,-1372.1451,-4035.1750,3736.6133,-5442.0670,-4741.8224,-3954.1847,-4577.8741,-4108.5399,4329.1207,-4450.6189,-4133.6867,-2640.2909,5437.1712,-5369.9385,-4580.9113,-4428.3234,0.0000,-3384.1068,5707.5076,6443.5550,939.6255,2057.8885,-4005.3139,5079.6461,-2470.8161,361.1804,5460.4457,-1693.9846,5487.7136,6469.4313,-891.3166,1035.8900,3991.1674,-2953.4911,-5488.4708,-279.3540,-4124.7276,-950.2377,-2471.8880,-4208.4285,-2199.7741,0.0000,3185.0180,6389.2365,4219.9412,-4834.6452,-5135.7596,-4003.2811,-4048.9228,-5579.8988,4484.5357,-4832.7274,-5427.7728,123.8594,1537.1313,-4118.4397,1663.4480,4902.7689,-4457.0988,-4823.8809,2387.0134,-2367.0851,4512.7724,-1950.0514,-3524.7467,2678.1320,-4947.8190,-4409.0100,-4351.4578,-3291.0929,3277.9190,0.0000,-5472.6272,-5492.6350,-1647.1599,-4617.7069,-2247.0085,4610.5176,-2652.3290,-4671.4428,-533.3815,1243.9804,-156056.3308,-160891.8499,-157793.5906,-157849.4239,-153878.4245,-162369.6764,-168074.1650,-158616.1383,-2158832.9644,-2176352.4970,-2181113.2899,-2176903.0787,-159572.2559,-2171115.3757,
3600.000,-4492.0522,4678.4302,-4312.7019,3642.6971,769.1146,3835.9571,2879.0584,5170.7812,-6136.5463,-3855.6457,-1920.3089,78.1239,3867.0931,-4056.7980,-759.9528,-4267.2459,-612.1503,-4238.7262,2718.2969,-3072.2682,-453.8370,-4400.7519,4731.4676,-2997.0699,3024.2485,-4963.3556,4585.1196,-19.5431,3987.1800,-4537.4188,-3067.3101,4140.9889,1899.0051,-2998.2373,0.0000,2646.0105,-4914.8382,5717.5820,-1744.3134,-4506.0781,-6701.0735,-5679.1402,6529.4187,-165.9357,2368.4760,-2771.3047,-512.5749,4667.4143,668.5238,-4514.9729,2194.6135,638.5164,1020.5300,4916.3817,6873.9812,4672.9867,-2794.7938,-3427.7132,827.7964,0.0000,-5792.7969,-3070.7459,-1014.0504,5317.5862,404.1013,148.6188,-983.8301,-3988.2757,6259.3923,1342.1014,-4956.2775,4329.6419,-4076.5330,1709.9616,-976.4632,-4565.9751,5520.9138,6566.5564,-6153.0451,-2117.5465,-5987.3617,-1550.3596,-6056.2174,6284.5861,-4551.1380,-4457.9847,5383.0315,6198.9801,-4968.1880,0.0000,4235.1900,-2376.1060,-1677.8865,2207.4855,6187.1598,1481.6906,-2338.2682,-247.3137,-4182.5481,4873.8813,-255974.7175,-269152.9947,-255426.1809,-258104.3535,-267140.7160,-263234.4857,-260220.3512,-260852.7730,28035359.0702,28010847.6358,28013479.4956,28027937.0290,-259946.7805,28021895.8073,-3582.6700,1783.5888,3627.0960,-3600.0211,6274.9076,2788.8017,-5476.4765,-4499.3179,-861.2048,2722.9709,-5469.2212,-4214.5250,-3335.5814,-4523.2645,-6124.6989,3868.5863,-5966.8980,-5220.7165,5485.6710,-2816.0279,6802.4900,-3754.4904,3540.0875,2876.4488,5766.6412,-4836.8174,5146.9640,-4280.5833,-1206.3220,4832.0723,-4524.2951,2950.8885,6240.3005,-3046.3059,0.0000,6301.4605,-4717.0023,792.0616,4551.4609,-1046.7537,1456.6809,-3450.5528,63.4081,5679.3886,5545.7719,5765.7889,-5645.6030,5.3346,5909.8811,1507.2642,3715.1977,5055.2833,-5678.6149,-1084.4590,-168.0182,3518.2012,-6157.2648,-5860.0402,-6679.7822,0.0000,-3542.1542,-3054.0156,-673.7634,-4189.0580,4739.7012,-4156.1103,4033.4142,4261.6596,-1968.9963,-4246.1884,1703.1797,-3111.0934,3550.9348,-6710.6305,3339.9330,1054.2074,1494.2985,-252.2792,2913.0494,6263.1823,-2646.6793,5094.1912,-3235.1381,-2172.0339,-103.2385,4976.3003,-4198.0181,2804.2947,4826.0482,0.0000,4436.1475,-5031.1087,4248.1823,-6080.8600,-2097.4658,-6760.2840,-6118.5148,-5844.5579,4056.0569,686.3470,-207194.5060,-242647.9438,-221467.7736,-221870.5876,-222535.1878,-223662.1408,-228063.2806,-226210.8251,-100844261.3177,-100881075.3226,-100853337.4829,-100837490.9681,-224890.1769,-100834715.6879,-3885.5596,4649.7896,3850.8636,-4680.0208,-2840.2532,5010.0971,-2912.9228,873.5470,-3001.4329,-4979.4327,-3647.2344,-5527.3318,4628.9891,-3400.0083,3137.1564,3855.1080,3434.4928,-1503.0771,-3119.3780,5511.9904,637.8739,3578.4383,3707.6982,5476.0982,2287.8043,183.7381,-450.5395,5372.3120,5490.8183,-1861.8238,-4178.9820,4681.3766,2342.9955,5400.8081,0.0000,-943.2908,-1324.0173,-3868.4355,-4785.5634,-5149.1151,948.9378,-1858.2467,-2113.4149,-3818.6496,-3271.1896,-2356.8749,-3915.3507,-5144.7324,-3471.6013,-4863.1814,-5097.5029,4701.8873,3719.1046,-4761.4536,-8.7859,-3557.2908,-1326.0882,1345.0906,-1562.3234,0.0000,646.6460,-5429.7185,-6833.8529,1227.1865,5013.8511,5540.3214,5507.4944,3810.6416,-1841.1226,5282.4175,4493.7424,4214.5625,-4309.2071,-650.9054,-5981.4378,-4980.6886,3628.7802,172.1467,1271.1003,-2030.0680,-1991.2036,4437.6045,-738.3189,1781.5414,5191.3592,1821.1767,152.3326,-1091.7620,160.4885,0.0000,3185.6281,4049.2330,5072.3702,2473.0620,-2216.8830,391.5863,-1990.2485,3681.8370,-3696.7958,-4827.2789,-156306.2451,-161294.4635,-157356.7571,-160287.9254,-153608.2226,-158998.6300,-168911.2951,-160463.5972,-2150505.9670,-2170198.7675,-2175520.9258,-2171481.1095,-159719.0469,-2162547.6477,
7200.000,3369.2423,-5520.0111,3492.6931,-301.2632,-3496.1651,-6586.9323,1022.5792,-3368.6977,3615.6431,-455.7697,3829.7927,3985.3029,-1451.4796,2673.4434,3251.6572,255.5444,3734.1784,5062.9989,-3863.4652,5927.2625,-1698.2510,6258.4985,-6700.2100,338.9080,-5008.1396,5073.7313,-4929.8729,3759.4580,-3221.2716,1182.8134,5530.2561,-6628.0955,-4016.9105,6195.9613,0.0000,-3572.5517,2383.0699,-6840.6075,-2974.0356,3488.8093,5396.1547,6122.2972,-3801.9778,-3781.5460,-4327.0941,-1296.7383,2687.5206,-6862.6515,-3184.5859,681.6327,-6142.8893,-4420.1770,865.2765,-88.8280,-5160.7375,-4012.9033,4372.8175,4986.0021,2044.2160,0.0000,5520.9008,5480.8454,-4347.2256,-3608.0590,-3396.7798,3817.3945,-2849.8554,3352.9741,-4824.1028,1493.4074,5335.4951,401.7607,265.1136,-758.2405,208.2792,5001.3606,-6584.2201,-3698.6231,3384.8923,-710.4371,6544.2400,-2526.1998,5177.8313,-3167.0828,5812.3755,2563.8525,-2841.2811,-4999.6534,2363.1369,0.0000,-5809.3560,4731.5054,-3109.2601,-48.2014,-2955.8184,-2675.4589,3576.8441,3034.4728,27.4602,-2938.6427,-197430.2219,-200851.3005,-190485.0676,-194557.3423,-203257.5561,-193956.9534,-196890.4097,-195152.1413,53244613.7955,53231965.8447,53229915.5212,53239164.4771,-195843.5313,53230972.3834,5912.4260,2486.1434,-5844.1072,5820.8019,-3708.6041,-1171.7804,4026.0791,4998.9305,-2172.7743,-4690.5513,1474.7689,3737.2733,6251.1225,1079.8000,6105.0527,-4148.7447,3429.5311,3638.9023,-1576.3928,24.6272,-4805.0537,2477.1152,-1843.6723,-6005.6843,-4522.5931,2760.9442,-3074.7476,5097.0727,5122.4800,-4461.8701,4088.5083,-1657.3867,-5497.1701,966.1020,0.0000,-3641.7445,5237.5321,-704.7014,-3479.6392,-3227.0257,-3407.5552,1846.7393,2333.3169,-3493.5288,-5177.8883,-4852.4305,6335.3983,735.7996,-2628.0020,-4667.5578,-2293.5947,-3915.7760,6787.9572,-917.1977,1912.9901,836.1178,3223.5012,4190.8152,4989.5972,0.0000,135.3957,4075.7508,753.3097,4918.6719,-5756.7216,4406.0565,-5255.3189,-6119.4050,4266.3558,6296.1623,-4330.5671,4248.0117,-5370.0852,4747.7997,2214.7062,-4443.6750,1605.0934,2787.0001,-4383.5109,-4572.9444,112.1660,-4852.4133,708.3491,3406.4128,-3044.4782,-6154.6240,4623.9101,-123.0717,-5484.4898,0.0000,-3586.5492,5004.1894,-3753.0566,6827.0513,3394.4558,3721.3697,2672.8382,6202.6992,-4143.0584,3393.8789,-264316.6796,-302014.2731,-280781.4263,-284763.5104,-280688.2780,-282116.2599,-285809.1994,-281058.4502,-90084547.9098,-90121516.9039,-90091322.6072,-90069245.3566,-282696.3098,-90074068.0388,-1351.2247,-3188.3920,552.4845,3749.2757,4683.8376,-1717.1078,5417.5031,3373.3398,5428.8517,4966.8042,5466.7733,4285.8511,-2538.4552,6325.5888,358.4105,-5555.0436,-4709.4660,-2936.6734,5446.5311,-3570.2043,-4579.3027,1013.9431,-635.9642,-3344.7382,1453.6418,3828.3628,-3738.9313,-2684.6410,-3320.9523,5097.8589,81.5749,-1093.6279,1300.5557,-2870.4333,0.0000,4635.6871,-3886.2998,-996.2241,5054.2242,5019.3537,2676.2812,-2591.4573,5204.5817,4497.8455,-1232.0899,4598.3145,-273.4035,773.2402,5499.3242,4890.7965,1239.7810,-3648.7854,581.3495,6851.8082,4112.3122,5466.4761,4227.3872,2335.1083,4309.1065,0.0000,-4009.7155,1249.6779,5343.7100,3178.0198,-1784.6098,-3761.8254,-3459.3966,58.6141,-2227.9349,-2447.2019,-732.7864,-5303.3977,4332.2567,5015.7398,6536.7333,1390.3906,134.5878,4655.7854,-4165.6152,5129.3650,-1994.9446,-4269.9288,4505.6454,-5081.1346,-2178.7839,1869.0018,4135.2408,4731.0887,-3518.4494,0.0000,1082.7056,57.1753,-4793.0901,1170.3959,5217.7409,-5203.6449,5177.2148,-399.7683,5505.2146,5218.7648,-156575.3123,-161669.2537,-157537.5884,-161027.0024,-153746.4327,-158002.0844,-169095.5494,-159430.0770,-2142952.9329,-2164001.4178,-2169412.8041,-2162472.2601,-159850.4148,-2153974.0377,
