sl_5_86400_20290615 Coordinates.csv
2029/06/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:28 2024,
Start: 2029/06/15 07:47:00.00, Stop: 2029/06/16 07:47:00.00,
TIME_UNITS,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-31041 - X-Coordinate,STARLINK-5192 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-31041 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-31041 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,674.6568,-5045.0677,5520.7226,-3837.4267,-6540.0358,74209.5314,99973.9295,79790.1231,79104.3421,82939.7295,83569.1044,88113.2279,83697.2375,149582646.6528,149606582.4435,149574746.0106,149591450.1513,84571.4606,149585602.5993,-6646.8027,-1670.7155,-2759.0842,5354.7285,-2065.0922,351451.6550,350992.2986,358971.4197,356111.0937,348478.4330,350654.5119,356444.9082,355680.8873,46667550.1164,46680654.3568,46688677.3916,46687486.9152,355653.0170,46683856.1628,826.8353,-4243.4406,-3130.8352,-1838.4457,802.7565,113393.1267,113839.0808,115467.3684,114894.6912,119205.0381,111045.1436,104932.1207,115109.3915,-2978133.0136,-2943514.3345,-2955555.4265,-2975073.7898,113503.6747,-2966184.9676,
3600.000,1594.5837,6468.9622,-5135.9582,323.9347,5174.7063,-13523.5983,9944.3819,-10612.7499,-9981.1644,-8474.5059,-7809.1575,-3835.0167,-6070.7562,132399920.3997,132428790.1250,132395043.7670,132403245.3432,-7100.1673,132403691.1066,5218.3852,-1781.4858,4479.3373,-4489.2047,-311.8633,359189.2995,364229.2417,370121.1429,367204.8087,358163.8321,362597.5076,365796.3691,365757.2494,83879301.9068,83897151.2178,83893520.9510,83903364.5270,365699.4659,83895175.2738,3932.9601,1079.1712,-1182.9022,5135.2763,-4566.4333,111903.0959,112424.7450,114808.9558,111554.1143,118430.3674,113462.0793,103202.1755,110966.0099,-2999057.6864,-2965208.0730,-2971918.3220,-2996607.4380,112392.4266,-2986761.4041,
7200.000,-4151.5445,-4651.0895,2288.3201,4125.7027,-2307.8866,-100219.9422,-80617.4516,-100485.5599,-96100.9166,-99395.6457,-99328.2525,-95049.8876,-99686.4016,106149219.8403,106181243.1825,106150748.7991,106146164.5549,-98423.4066,106153910.6470,-735.7576,4001.7604,-4489.9159,2747.6617,3635.5009,346095.4997,354764.2294,357825.6993,353908.5145,344766.4026,354730.1259,351838.5750,352244.7062,115372032.3587,115396970.4943,115381989.7450,115395462.7510,352483.3713,115388000.9973,-5253.0107,2916.3336,4728.5919,-4714.0513,5387.5932,110450.1601,110999.5090,113492.5487,110362.8779,117229.7857,112814.4001,102094.2136,112573.1484,-3019207.2357,-2987253.4227,-2989882.2684,-3015554.6438,111270.8077,-3007359.0507,
10800.000,5537.5734,250.5923,2047.3699,-6707.8277,-273.3926,-181560.7295,-166045.5236,-184179.9243,-178687.1911,-184117.0337,-184756.7353,-179744.1490,-182242.8122,72621539.6586,72654080.4444,72630790.2898,72614736.0980,-183585.1860,72626980.3313,-3302.2112,-4970.5678,3891.4337,-1025.0661,-6314.3156,313946.2925,323118.1188,322761.0909,316515.4808,309140.2636,321352.4303,315586.2296,317306.5072,138988006.6143,139021599.1864,138997651.1542,139006942.0429,316817.5161,139004581.4077,1931.2353,-4635.0697,-5344.7074,831.9292,-2789.8689,109215.2300,109566.9013,111570.4425,111781.4115,115614.6318,107938.5898,101598.5973,109109.7329,-3038610.6776,-3009579.4240,-3009331.3101,-3032682.3438,110138.9108,-3027977.9041,
14400.000,-3756.4041,4161.6751,-5560.0274,5709.4424,1954.4843,-257877.5912,-240964.1761,-256361.0506,-251182.0366,-257335.0202,-258538.5158,-252649.1906,-258535.9279,34106691.6122,34136596.4298,34122805.7073,34100964.4661,-257156.9601,34112480.9010,4661.8234,4644.6729,-3177.6688,-945.0060,6422.9487,263504.6922,271214.5373,267030.0155,259698.0903,253579.7809,265555.4035,259444.9488,260103.5946,153107250.6616,153150005.7117,153120554.0020,153120652.3010,260944.8524,153124791.2841,3068.6324,2695.0037,2601.6455,3629.2136,-1618.4126,109343.0016,108129.6712,109254.5051,112597.1161,113574.4701,103795.8385,101740.0346,109850.7477,-3057346.7214,-3032130.6339,-3030046.6679,-3048754.1996,108996.8298,-3048617.9607,
18000.000,-1015.2334,-6119.1679,6431.7015,-2068.5741,-3213.2772,-320008.1012,-300630.7962,-312350.9224,-307773.7661,-314512.3632,-315710.4476,-309370.6727,-313184.2749,-6763114.2924,-6739093.3873,-6742730.5426,-6762825.0270,-314440.8824,-6757503.5523,-3911.7244,-2630.8085,1850.6545,3550.8977,-3553.4515,188535.0362,202267.1818,194089.0171,186785.7351,181699.5240,192479.9669,187014.9072,189531.3598,156758651.7445,156809884.7590,156778615.6685,156769561.1730,188397.7561,156777272.1472,-5388.9889,1347.7753,1741.9633,-5469.5188,4963.4415,109525.8111,106690.1167,106859.4224,112757.6064,111076.5953,100570.7436,102581.8152,107341.1437,-3075538.6715,-3054863.0034,-3051798.5639,-3064898.9748,107844.6597,-3069279.2168,
21600.000,5551.4557,5114.3910,-4691.5506,-1692.1059,4539.0780,-358624.9315,-341240.9281,-348470.8356,-344588.3415,-352204.7269,-352576.8091,-346767.3058,-352805.4242,-47193180.4607,-47177939.9021,-47172123.3571,-47185374.0417,-351769.9879,-47188263.2470,2401.3253,-1090.7714,798.5128,-5737.7317,-709.6825,99447.5862,120584.9410,108569.4222,102173.7629,98306.2319,107313.3708,102794.3454,102309.7176,149686711.7432,149744578.3281,149714771.5673,149702268.9726,103774.9516,149706250.0361,2948.4121,-4347.9133,-5023.9007,3301.6115,-5160.9193,109095.0410,105250.2886,104718.3879,112383.8835,108072.6790,98110.7821,104224.8386,106992.5429,-3093346.4418,-3077740.9294,-3074379.1053,-3083481.9666,106682.4967,-3089961.6690,
25200.000,-6393.9893,-2392.1793,1900.0545,3722.8437,-5233.4025,-372223.2744,-360176.2630,-362335.5742,-359201.5492,-368236.4626,-366853.8532,-363639.1061,-366012.7414,-84417422.5946,-84413104.5205,-84399462.0774,-84409095.0046,-366743.1916,-84413566.7876,-358.2895,5008.6695,-4201.3391,5594.0652,4011.1637,3839.9161,31306.2375,15980.3357,11107.9730,9563.7383,15715.1314,11754.5489,14064.7683,132369374.4120,132431067.8950,132405207.9003,132394732.2297,12450.1782,132389435.0378,2065.6734,3914.1093,5144.8612,1247.6722,2039.0851,108387.0058,103812.1318,103093.8342,111548.1998,104671.4824,96320.2104,106580.9487,105594.9941,-3110956.1995,-3100735.1342,-3097608.5892,-3108141.4228,105510.4381,-3110665.3137,
28800.000,3249.1957,-537.7605,394.7854,-4168.2791,4045.8026,-360559.3624,-356179.3091,-353045.8682,-350658.7358,-359814.7289,-357749.5468,-360623.9616,-358728.5151,-115887593.7829,-115895287.1274,-115875906.2189,-115887086.1150,-358380.0201,-115884923.8037,-2627.9455,-6763.5236,6589.4369,-2297.9085,-5070.6654,-91535.5550,-59921.3092,-77685.4470,-80708.2271,-77451.5190,-76392.3164,-80683.5995,-81526.0499,105985693.5561,106047777.8737,106027392.1296,106013275.3267,-79768.9627,106005750.6995,-5283.1578,-419.1580,-2075.2946,-4914.2471,2360.3597,107511.7099,102377.5940,102107.1274,110287.1985,103421.3773,95152.1827,105871.3472,104059.8575,-3128568.3075,-3123821.1236,-3121332.2358,-3135995.0559,104328.5826,-3131390.1470,
