sl_100_86400_20291022 Coordinates.csv
2029/10/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:05 2024,
Start: 2029/10/22 07:47:00.00, Stop: 2029/10/23 07:47:00.00,
TIME_UNITS,STARLINK-6267 - X-Coordinate,STARLINK-2278 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-5582 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-6303 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-1734 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-31354 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-30936 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-31898 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-31427 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-4390 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-31094 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-4115 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-1333 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-3266 - X-Coordinate,STARLINK-4304 - X-Coordinate,STARLINK-30938 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-5823 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-2450 - X-Coordinate,STARLINK-31643 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-4336 - X-Coordinate,STARLINK-3794 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-3884 - X-Coordinate,STARLINK-31592 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-5735 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-2612 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-2278 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-5582 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-6303 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-1734 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-31354 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-30936 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-31898 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-31427 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-4390 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-31094 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-4115 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-1333 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-3266 - Y-Coordinate,STARLINK-4304 - Y-Coordinate,STARLINK-30938 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-5823 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-2450 - Y-Coordinate,STARLINK-31643 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-4336 - Y-Coordinate,STARLINK-3794 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-3884 - Y-Coordinate,STARLINK-31592 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-5735 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-2612 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-2278 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-5582 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-6303 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-1734 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-31354 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-30936 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-31898 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-31427 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-4390 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-31094 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-4115 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-1333 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-3266 - Z-Coordinate,STARLINK-4304 - Z-Coordinate,STARLINK-30938 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-5823 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-2450 - Z-Coordinate,STARLINK-31643 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-4336 - Z-Coordinate,STARLINK-3794 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-3884 - Z-Coordinate,STARLINK-31592 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-5735 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-2612 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2300.8644,3945.1665,-1993.3390,-5510.3127,-1743.2158,4675.1553,2231.0642,3416.6310,-2941.8343,-6541.0236,-4206.0534,2134.4100,-441.0554,-6436.2945,-2393.6605,6019.0879,-148.7882,-3976.7628,4149.8766,3104.6847,3393.2998,-153.4135,-1265.0591,5984.6035,2908.9352,-180.4822,3381.8970,-2736.7356,-3761.8378,5556.4599,5418.9448,4249.3201,-3476.1532,5386.3555,-4705.8424,-5178.2244,-5790.1240,-2350.2150,6331.8381,910.5009,-2433.4659,6795.6349,2719.0386,-3103.8815,5674.0761,-4086.4596,-5004.5977,5787.8973,-3484.1018,0.0000,3475.1233,5713.8546,-2156.8102,1052.7718,1620.8487,5571.8093,2047.4641,-6232.3537,447.5548,106.9804,-5777.7505,-2725.3655,3362.4080,-5083.1159,5411.3597,2942.4463,-4387.2619,4055.8044,-1269.2421,5288.7249,347.4460,1654.0532,-6163.5359,-4637.9328,-5552.9321,-4054.1142,-3885.4163,316.6636,-5358.1858,4514.7224,-6411.5851,63.1053,6598.4120,-5820.8456,-5225.1910,3939.4897,-1472.0100,4719.1725,2735.3970,4319.1992,-3631.2848,4928.0378,-4433.7847,-6840.1566,-3904.3145,2855.4060,222.7340,3260.4318,2410.0758,-3645.4881,217889.3207,218582.1812,212862.7024,216259.7509,220390.3216,217983.3148,210822.5903,214261.4254,91487732.4441,91499109.9647,91490332.2171,91497494.7737,213517.8357,91496193.9786,-5635.3885,-470.3235,4511.5855,-241.2725,2157.5153,-4319.0628,-6434.7126,-3410.7548,3025.8849,-1819.9623,-5439.3316,4613.7132,6795.6734,2069.1244,-287.2945,3326.2931,-5112.8063,3489.3593,495.6993,5986.1077,-4216.8108,-6707.1059,-3996.8322,1865.1234,-5514.5891,-5181.2369,-2714.7472,-5755.6528,-5636.6817,-626.8028,3100.2158,-55.9326,5245.1877,-2006.7710,-3914.2150,1873.9316,461.6395,-6426.1022,-1093.0984,-4292.9442,-4500.3562,721.7417,3315.8971,4061.5493,1940.9927,1946.9511,317.9530,494.2092,-5346.9360,0.0000,-2182.9565,2778.4162,714.1727,-4600.6144,-5694.6347,2928.5057,-4671.3164,2916.4754,5810.4275,-5202.5239,764.2900,-4914.9332,2523.0328,3239.3079,-1670.0517,-4172.2997,-682.2998,1200.8988,-6683.4954,-3406.4629,-5059.8489,-4422.5570,-2921.1212,-3016.4878,-1049.0902,2564.9048,3768.5116,-878.0097,2200.1533,937.2908,-739.7721,-5945.9691,-1562.8310,157.1078,1815.6871,-903.7030,-5332.1684,-5003.3529,3452.2802,-2866.0031,2127.6050,-3257.3667,-1589.3777,-673.6201,5098.2013,6201.5867,-2386.1024,-5714.4126,-5809.8223,2916.8133,-345338.7573,-313562.6374,-335015.6581,-333855.3278,-326369.4952,-327045.6439,-326846.9587,-330017.7911,227576768.6090,227545857.8735,227567612.1238,227549135.2598,-329308.2373,227558593.1234,-3320.6520,5268.3526,-4816.7358,4165.9938,-6353.7077,2635.0008,-248.6446,4848.6882,-5263.5891,1166.4848,-1146.2456,-4704.2312,105.8243,550.1898,-6513.9281,-543.6400,-4662.3304,-4470.8166,5410.3034,-1633.1367,-4317.5742,-1711.4213,-5528.3231,2734.7192,-3044.8490,-4549.4656,5411.5034,-2746.5884,1006.1035,-3878.1431,-2896.6534,5391.5528,2561.9463,-3854.9897,-3247.0323,3805.6273,3562.9186,813.4780,2243.7007,5318.5854,-4614.0926,1094.1686,-5423.0826,-4648.7852,-3084.0876,-5212.7556,4625.8919,-3621.8509,2551.2790,0.0000,-5442.6321,2643.7153,6514.5859,-4934.4743,3420.7088,2614.2418,-4663.2787,397.0517,3672.0125,-4590.9222,-3721.0599,-4040.9284,5438.5845,-3136.5215,-3932.0851,-4647.0622,5271.0030,5426.4966,-530.0744,2530.2607,4696.2826,5133.1254,1366.6479,4181.9815,-3945.9569,4858.9030,4237.6012,6860.6135,-3631.7645,5098.0601,-2227.8007,3512.9484,1327.2894,-3723.8364,4117.6788,-5400.6903,-4153.7190,-895.7097,5275.0577,4402.6512,5248.9097,3630.0981,-5090.4657,-496.9805,-2622.5701,1092.4410,-6518.0719,2050.2038,2848.1131,-4848.9554,108382.5992,101466.7764,107053.2768,105850.5787,110556.2779,102860.2967,96232.5175,106366.2920,-111291202.0206,-111284891.5413,-111312688.9712,-111292739.5430,104879.5184,-111295130.7264,
3600.000,1511.4474,-2918.9857,-15.7991,6174.0643,6009.5540,-3585.6483,333.4038,1207.3187,429.1075,4904.1711,4372.2563,-3394.4090,-1631.7911,4171.3809,2679.8955,-5688.1950,4120.7124,6519.8076,-3685.2501,-3781.8312,-1152.4688,2739.3245,5032.4223,-6706.3758,833.0251,3622.7449,1225.9182,2283.2613,4583.4565,-2726.0099,-4183.2882,-4961.4315,-884.3079,-4848.4596,6575.1951,402.8005,5817.5155,4161.9571,-5453.4758,3482.9801,5559.6054,-6098.9339,-5219.5556,1854.3351,-6569.0181,684.3482,4504.7543,-6365.8632,4016.8007,0.0000,-1075.7301,-4264.0603,-2653.4668,1787.8927,2149.3579,-6664.1357,1443.1351,3789.7739,-3182.1270,3415.6985,6312.7824,5004.8348,-6159.9475,803.5962,-1694.0198,160.4421,5980.2381,-4264.3198,2872.7425,-3498.1592,3488.6969,475.1299,4123.8675,5180.4962,3257.4367,-282.3956,855.2852,-3973.3398,1217.9700,-3289.4223,3774.1796,2631.5988,-5413.6413,6560.9927,5503.0342,-2427.7018,3780.2228,-2704.7924,-6120.1585,-2338.1355,2097.6914,-5565.4481,5083.3435,5666.2668,276.1082,-4526.2105,4197.8151,-1699.0548,-193.7901,-1372.2445,298731.8492,290887.7228,286956.6468,289294.0647,296241.2509,291739.6932,287207.0176,288265.2326,29442178.2476,29454780.1883,29444680.1810,29456578.4185,289231.6702,29451805.5570,4835.8734,5470.8462,-6779.2510,-2851.0197,-2326.8535,5602.0832,5176.3832,4446.5457,-6426.4463,-705.5059,2871.7997,-6037.7941,-5094.9375,-4170.3399,-4155.5205,-1248.1631,4113.1933,-2246.7677,4065.2095,-3087.9582,6636.0420,4620.6696,2336.8240,695.7771,5013.5533,2370.5803,2407.4681,2287.8355,3737.1182,4424.4554,615.7320,3876.1537,-4905.0773,4889.1689,2165.9568,-4179.2473,-3554.8031,4674.7588,3647.2969,3704.2662,1595.9455,867.8523,251.5859,-6581.2421,1073.3100,-4849.6014,-4466.6014,2509.7859,1593.9523,0.0000,5910.5911,716.2971,2192.5584,6464.2976,3502.1327,-444.3087,6199.9513,-3784.7307,-2634.5629,5544.0346,-2781.9624,1447.0983,302.5503,-4918.8625,3771.5994,6392.6864,-2495.0157,3226.4684,4177.1600,5591.2360,5195.6199,6603.6796,1281.6388,-1009.2574,-2576.4155,-4634.6728,518.0840,-2849.2690,-3909.0225,3480.8145,-2110.1697,6389.2475,3569.3386,-2119.3491,-4165.8252,5452.4817,1796.1552,3658.8495,-2100.3492,6200.7128,-6087.6651,3928.5846,4709.5998,-1136.3768,-5135.0463,-4543.9080,2729.2261,6236.7731,6858.9922,-4675.1687,-279385.4738,-249525.9005,-270044.8423,-267756.7446,-261489.9435,-263893.4877,-262179.1383,-264036.0249,243527778.0193,243501346.7570,243511692.0192,243508476.0033,-264891.5924,243509779.2482,4721.4174,-2286.0593,1221.3682,-1271.5386,2548.6088,1795.6861,4411.2139,-5075.1200,1985.9215,-4791.9436,4597.9096,11.7480,4207.1140,3341.4810,4867.6793,-3700.2159,3727.5369,-649.4222,-4099.1291,4919.5627,1583.9083,4357.3103,4153.9179,1155.8423,4711.4842,5356.7417,-6397.0169,6129.1590,3449.2597,4379.9765,5414.5601,-2764.2158,-4626.7090,664.7956,-236.0053,-5225.9177,109.8236,2875.2157,1813.9909,-4671.1590,3727.0343,3152.4450,4511.3519,954.7096,-1071.5280,4852.2043,-2532.8618,35.3852,-5352.1470,0.0000,3203.7793,-5361.5528,-5997.5543,1249.3449,-5478.2291,1371.6004,2672.3278,-4342.7922,-5521.1691,2382.6270,-441.0529,4544.3582,-3056.8629,4605.3507,5503.8359,2583.5728,-2377.4987,-4347.4006,4555.1490,1579.7289,-2955.3926,-2229.1380,-5460.4148,-4510.5874,5487.8814,-5022.7028,-6811.0649,-4920.8148,5461.6103,-4945.6400,5269.5447,-120.6831,2382.4546,-449.8051,-105.0757,3125.7267,5495.5417,5224.0082,-2345.9824,-1560.9551,-1984.1196,1294.0602,239.0344,-3755.8949,4642.7726,2578.0826,4802.4312,2387.0657,791.6961,4629.2221,109405.6243,102508.2183,108407.7099,104830.8469,111870.9554,107441.5880,96782.5459,104719.5485,-111315251.7616,-111300612.7770,-111333730.3163,-111310145.9861,105958.7587,-111316111.8329,
7200.000,-5101.5401,298.4152,1618.0585,-4586.7273,-6350.7955,396.4304,-3910.2418,-4678.7753,1660.5579,-1871.1485,-4131.8289,2831.7979,4132.4532,466.0185,-3263.5524,3457.2376,-6439.6039,-4373.2409,2589.3290,4350.6079,-1107.0039,-5255.1138,-6867.1281,4284.0910,-4584.2552,-6348.3825,-5081.3088,-2799.8297,-4076.5221,-454.6916,2491.2770,3955.9568,5125.7912,2553.8314,-5921.5355,3832.9877,-2917.2355,-4994.2866,1640.7667,-6209.2925,-6789.6468,2965.7708,6324.2009,-72.7830,3601.1153,1874.2478,-2456.1669,3952.7315,-4265.1339,0.0000,-877.3068,2214.2023,6533.8336,-3253.1096,-5756.4741,4550.5416,-3791.5765,591.3286,5745.0821,-5285.4540,-3977.0857,-6279.8793,6392.6064,3515.5002,-1973.7615,-2567.8611,-5253.3175,3742.3164,-4408.4013,-502.9669,-5633.2037,-1833.4053,-1353.8342,-4908.5158,-883.4841,3609.9388,4336.1963,3630.2718,2934.0216,2004.6322,-132.2852,-4265.1695,1943.0235,-4309.9128,-3252.2747,454.0947,-5803.9291,-1602.8104,6509.8651,-420.7904,144.7512,3073.7122,-2120.1202,-2177.2033,3693.7434,5056.4613,-6092.0386,-1308.1354,-2330.4167,4717.2947,360186.8025,345053.1635,342498.7595,343613.0448,353180.4076,344659.0921,344711.4190,347486.9475,-34622740.3617,-34611429.2393,-34616723.2174,-34612992.7986,346281.7577,-34612140.3857,-3376.1610,-5793.5679,5904.8726,4571.6538,-26.7488,-4656.8037,-1907.3323,-4712.3560,5810.7044,4052.7491,1180.9645,4257.3274,982.1102,5003.6757,6115.8572,-2255.1218,-2483.1478,-359.5593,-6334.6961,-1169.1568,-6492.5587,-1304.3777,-928.6672,-3264.8992,-3808.3669,178.7744,-3083.0112,2404.7872,556.9856,-6624.3627,-4748.6617,-5335.4718,3261.7396,-5722.5159,453.5949,5201.1192,4920.6139,-790.8149,-4853.1992,-2840.0932,1086.5797,-3028.0768,-2681.7560,6048.5329,-3749.2493,6496.9106,6202.7036,-4297.7563,2942.1010,0.0000,-6597.0383,-4712.9537,-1500.6265,-4974.5649,-944.7903,-2651.3063,-5683.5258,4201.5835,-702.5587,-4313.6067,3658.1137,1869.4550,-2133.3129,5279.3638,-5611.2993,-6301.6262,3962.1246,-5769.1372,405.5010,-5113.9160,-3964.7880,-6457.4898,2318.1732,4416.4778,5909.5107,5606.6025,-2284.1457,5908.3783,5210.9675,-6416.3198,5210.7561,-4274.3724,-4782.7709,3236.5023,4591.9238,-6471.9144,1588.0292,-2023.4440,446.8752,-6317.2251,6012.5190,-2961.6047,-4604.3373,3501.5527,4417.0967,852.3021,-3315.7383,-4235.0917,-5173.9231,4785.0566,-194822.5180,-169442.7634,-187947.2558,-182026.0687,-179700.4993,-186009.1884,-180304.6954,-184270.8142,242867849.4434,242846066.4265,242845677.8588,242857357.5095,-183572.0900,242850531.9901,-3263.6053,-3167.0523,3154.0313,-2437.2244,2765.5977,-5068.8785,-5251.7636,1664.8237,2981.8251,5237.9228,-5491.1624,4661.6609,-5329.7478,-4562.0730,-376.8916,5515.6094,-477.4507,5351.9344,-180.0621,-5280.7192,2117.9573,-4317.3801,-298.8216,-4222.6823,-3552.9795,-2689.3086,3580.8362,-5875.5443,-5484.4323,-1483.2020,-4313.8918,-1770.3552,3039.0612,2923.1405,3556.2578,1762.0126,-3715.6585,-4687.6589,-4489.0215,1000.5631,-375.6211,-5478.4795,-766.2963,3324.2537,4281.4109,-1382.8585,-1457.6840,3558.2912,4509.6122,0.0000,1453.9997,4495.1239,1672.5667,3342.0620,3567.6294,-4335.9114,1007.6148,5422.7699,3731.9173,1245.3316,4302.2620,-2228.4689,-1396.3709,-2435.4824,-3487.3790,1135.4291,-2079.1314,371.2055,-5197.4876,-4434.3058,-649.1048,-1920.7629,6411.3061,2130.6799,-3434.6706,1493.3332,4823.1368,-6.6237,-3314.1988,1457.3864,-4412.3679,-3367.1006,-4600.3709,4314.5202,-4001.0683,1826.1522,-3411.7014,-6438.0274,-2184.7835,-2504.1579,-3041.8863,-5471.5038,4720.2198,5510.0301,-3868.5274,-4644.4818,-274.6241,-5283.2772,-3945.2454,-339.5136,110380.6283,103597.0872,109097.6342,106516.1531,112773.9310,108126.8693,97950.4992,108162.8165,-111339327.2265,-111317773.3128,-111353340.8080,-111333836.2919,107029.8031,-111337062.9633,
