sl_100_86400_20290726 Coordinates.csv
2029/07/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:35 2024,
Start: 2029/07/26 07:47:00.00, Stop: 2029/07/27 07:47:00.00,
TIME_UNITS,STARLINK-5974 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-31256 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-2245 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-31580 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-3638 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-1378 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-3451 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-31176 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-31000 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-3324 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-1828 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-2683 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-30960 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-32120 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-30146 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-31215 - X-Coordinate,STARLINK-30341 - X-Coordinate,STARLINK-30890 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-3811 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-3786 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-5548 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-31844 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-2623 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-31256 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-2245 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-31580 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-3638 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-1378 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-3451 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-31176 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-31000 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-3324 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-1828 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-30960 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-32120 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-30146 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-31215 - Y-Coordinate,STARLINK-30341 - Y-Coordinate,STARLINK-30890 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-3811 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-3786 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-5548 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-31844 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-31256 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-2245 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-31580 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-3638 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-1378 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-3451 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-31176 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-31000 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-3324 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-1828 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-30960 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-32120 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-30146 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-31215 - Z-Coordinate,STARLINK-30341 - Z-Coordinate,STARLINK-30890 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-3811 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-3786 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-5548 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-31844 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,3314.3537,2631.7670,-3662.1014,-4252.4464,-430.7859,-5205.0487,4141.6990,2490.0961,5557.4134,-256.9044,2400.2481,3073.6668,-2141.7255,376.4719,-3673.9278,-3612.0518,-3541.1959,4544.4514,3448.5793,3006.5762,3149.3986,-5583.2164,731.9017,4209.9573,4792.4612,4865.0893,5060.4658,-4386.8153,-3875.0190,3206.6414,-1711.6548,-3292.1316,-1314.5719,-6632.1290,-3082.6249,-2106.4944,-3381.6644,3157.7699,3078.4105,5783.3887,4882.8208,584.3676,-3837.1535,3786.0886,-1329.3663,3220.7134,-4490.0008,5964.5761,-1108.6788,6070.8507,6000.9514,-2261.1629,-4283.2897,5820.7895,4617.5061,3525.6360,-1551.4895,-1141.4052,-1521.9093,-3978.1151,-3958.4768,-2263.1298,3826.1745,5826.7064,0.0000,-5022.5636,4539.2767,-1089.0319,4655.3502,4865.4543,3838.1205,6674.1680,-4709.3859,-2089.8276,3125.5613,4297.5369,-74.8464,-3891.5342,-3783.5666,-4438.2842,82.1982,543.0156,4863.8104,3254.7721,5401.8856,2972.0750,-3242.5665,-6519.2466,-2770.3972,-4362.9496,291.2140,-3896.0974,1601.1633,3505.4764,-5204.4985,-3998.5562,-960.0987,910.1943,3870.0510,92422.3545,122751.9202,102029.0913,103377.8256,111199.5331,110304.5659,110030.1786,106980.6834,150388912.7508,150390308.2422,150362193.6682,150365710.2057,107815.9883,150376536.2708,0.0000,4492.8057,4538.4435,-2822.4341,-3912.8219,818.8520,1557.6883,4291.4538,3676.6913,4086.2526,-5806.7734,2008.2957,-3996.3264,6503.3013,6225.2057,-1658.9794,-5892.3048,-2183.1766,1168.0914,-4187.2222,2883.6969,4222.5067,-3720.1944,-4917.6621,-5090.8432,-395.5175,665.7398,-425.8851,4487.4876,4966.4119,-2896.9967,-3785.3810,5672.6579,-3990.5051,-251.9492,-4890.3321,1958.2001,-5968.0019,5194.1569,6201.3396,-3178.9188,3080.0413,-4834.6814,1604.8803,-1172.6619,-3999.0642,-6143.4243,-5145.6135,-903.3971,4369.1031,1853.5518,2766.4822,-5488.8975,-3444.9092,-3674.2311,1931.4024,-2591.8057,4400.9199,-6130.9489,4005.0446,-2164.2883,2695.3862,-2367.3043,5526.6310,1638.4390,0.0000,-1927.5946,4733.2730,-6821.9615,3329.8436,-3815.9552,-5599.8155,-1636.8852,-4001.1771,4851.1724,4159.5228,-4173.0438,-5280.8494,-3267.1649,1731.5156,-123.7811,-6800.3632,4329.5842,-3209.8596,5438.9322,-4270.7330,4405.9412,-5054.4286,2073.4700,5715.5423,-1543.1613,-5749.2673,5309.0824,6705.0069,-4825.7294,-771.8656,-3306.2859,-5267.2047,4884.7710,-1345.9140,-370260.7616,-364299.8342,-360193.8231,-363043.4531,-366487.8007,-364325.9587,-357028.5177,-360522.3931,126259824.0581,126281426.2270,126270998.2598,126270404.5544,-359908.4749,126271841.1473,0.0000,4039.8657,-4504.1979,5022.4008,-3783.6149,-6876.7443,4322.0704,3509.1106,-5253.4213,-186.0002,-3730.1327,6209.6097,4541.4380,-689.7832,2647.6441,-5353.1794,-574.2434,-5374.1144,-4922.4754,4233.7452,5477.9026,4221.0229,1632.7690,-4779.4311,-2056.2517,-5021.6353,4801.9154,-4691.6376,-2955.5287,-2896.6694,-5388.0881,-5531.1684,1864.3107,-5492.6149,-1974.0564,3800.4230,6315.5587,-967.6540,3291.7863,-325.6968,1705.9517,-3802.3478,-4887.0444,-5519.5698,5686.2698,5455.9049,-344.7468,-675.1190,3395.9796,5235.5364,2778.5611,376.7564,-3296.6029,4000.0004,776.9327,-4579.0146,5317.8236,-5087.9546,-2991.5957,-5416.0032,4970.5725,4926.6540,-6152.8597,-1775.3582,-3069.3173,0.0000,-4323.9526,1870.9603,-336.5037,3854.3090,2970.3943,1058.1065,809.9051,3164.1440,4456.3026,-4539.8942,-3320.6002,4278.4571,4639.1902,-5506.5955,5282.0411,-994.9897,5305.9165,-3701.3892,-2500.7344,683.5863,4418.5887,-3193.1031,365.3709,2679.1773,5155.5724,3585.8591,1206.7155,126.2012,3506.4768,-4548.4121,-4397.6454,-4379.8423,-4676.0092,-5342.2015,-90051.0616,-95897.9073,-90589.1734,-91369.9677,-86938.3506,-94952.9770,-101226.2483,-91122.4461,-32517995.2794,-32483706.7390,-32502917.9203,-32505221.1117,-92628.6528,-32507050.2859,
3600.000,0.0000,-6116.2787,-5394.7089,6589.8708,6194.0518,4042.1194,1047.0582,-5065.7196,-5957.3785,-5356.4928,2235.9774,-5912.1968,1294.6838,-825.3530,-3752.8722,5358.5288,4762.3476,5002.3876,-3109.0807,-2394.0073,-6074.4074,-4246.9250,4735.6363,1779.8203,-2827.0895,-6814.3700,-6493.5183,-4014.5552,2799.2150,2078.8959,-1437.9371,5359.5692,-614.8088,5074.4001,4253.1004,4974.0525,6266.5483,4622.6545,-5530.8861,-4548.8470,-2194.4993,-5012.5280,2056.7372,1988.6856,1082.5841,5164.9553,-2230.7807,5226.1515,-3318.9032,-1742.9809,-6309.7095,-4448.9143,3900.2898,3963.2800,-4241.8985,-6044.2104,161.9736,-926.7594,3106.0421,-2856.0582,6624.0880,3328.1812,5634.0711,-5370.0946,-3425.9639,0.0000,3598.2890,-4342.5018,3144.9101,-4078.9475,-3312.4988,-1353.8273,-5236.6908,6520.3532,-2080.0797,-5803.3652,-2447.1332,4388.1725,4202.3796,2397.6306,5615.6839,1942.7506,-4210.7936,-4440.6955,-5447.1226,-4145.2288,-4234.8829,5161.3251,4518.5580,1323.9898,5089.4062,2904.0505,-35.6974,-2905.0469,-1620.8299,6924.6172,4040.5306,4346.2440,-3962.2059,-1220.2225,183434.7337,209081.5039,189365.0210,191754.0105,198658.8660,196206.2823,197300.7413,195752.2981,112547249.4000,112550201.2628,112525148.3084,112531951.4653,194832.1058,112535823.7856,0.0000,-3053.5707,-1371.3181,939.9138,3026.4123,2924.9892,-2176.1692,-399.8497,-2610.8636,-1842.6367,6515.7375,-2045.2860,5710.5754,-5588.6185,-3247.6016,-2911.1917,3353.9564,-2409.5757,3616.5750,6452.7851,-302.6233,766.9887,678.2556,6554.6636,5873.9833,1225.5291,1929.9724,4374.2987,-6315.6923,-6576.2870,6170.0211,1733.7455,-5097.6789,1940.8048,-1935.1244,1271.1549,-1540.8179,3250.7201,-4150.4646,-4161.3000,3943.8322,1068.2939,6433.9450,-5357.2579,-1190.3182,3357.9859,4900.5458,2040.8101,3838.6518,-6282.2767,-1787.4218,858.2572,1185.2036,-1341.4331,617.7194,2144.6496,5103.3985,-6582.6149,2920.6040,-4390.6708,-521.1694,-5837.7944,2945.9940,-3998.1682,2199.6699,0.0000,-2196.0056,-1002.8369,5266.8815,805.0507,5960.4162,6156.4006,3547.6445,2384.4969,-5108.0129,-3660.2506,6383.6288,3291.5411,-1235.3185,-5517.2368,-3209.9944,4604.8321,-4861.2220,5258.3090,-3789.2013,3634.9151,-299.5758,4146.7001,-3324.4673,-6538.6960,4689.8271,6131.6018,-4383.5428,-4819.8361,6729.9647,594.3939,-1615.8653,5093.1611,-5503.9891,5610.7951,-336106.5445,-323094.6483,-320418.1872,-322362.8086,-328482.9340,-324503.3036,-319609.3009,-320975.6393,160944377.9835,160971773.7536,160950187.6344,160950838.1992,-321795.2494,160956323.3961,0.0000,-956.2430,4086.6184,-1551.6729,-398.1657,4806.8435,-6523.3320,-4710.8549,2222.0156,-3946.4304,-473.0191,-3067.6820,-3447.2882,3919.0505,-4622.6634,2760.4744,3751.9455,3904.0574,4833.4393,-221.1278,-3240.4235,-5202.3754,-4986.6447,1170.8670,-2324.7651,575.2742,-1173.3014,3525.7871,-602.2418,-686.6695,2737.3434,4002.1072,-4498.2084,4264.8474,5098.3981,-4651.0243,-2578.5851,3994.4014,176.4116,-3173.3282,-5116.2169,4624.6201,1383.4448,3871.6518,-6757.1739,-3114.8663,-4394.6467,3941.8644,-4722.3436,-2309.1280,2236.8221,-4830.3110,5416.2515,-5369.7236,-5451.6520,2191.2313,-4637.3768,1846.9335,5434.3894,4487.3624,-1094.4147,-1467.1001,2833.7932,-1869.5352,5417.4045,0.0000,5452.6877,-5170.7903,-3200.6988,-5519.4811,783.3468,2728.3038,2798.5998,248.6142,-4181.2465,749.7513,-404.6073,-4029.5830,-5317.9848,3369.7416,-2426.0561,4705.6293,-2439.5786,-522.2861,-1549.6346,4170.5148,-5464.9091,-1555.4362,3925.1593,1739.0184,-390.8338,174.9501,-5067.1820,3971.8488,-155.7228,-108.5165,5213.2071,1714.8550,700.8058,3499.4380,-89110.7233,-94701.8636,-88993.7887,-92366.7591,-85436.5439,-90227.9958,-100620.8656,-92693.4375,-32557113.7365,-32522449.2750,-32535190.1004,-32539330.7288,-91431.7718,-32545107.7788,
7200.000,0.0000,6294.0725,6662.1547,-6025.2913,-5352.6695,-3626.6769,3046.1769,5213.4543,6403.8033,3616.0251,-3310.7857,6380.9402,-4386.3297,4263.0028,6117.9886,-4039.2313,-5081.7712,-4672.1106,1495.6650,243.5634,6625.8074,4392.7526,-3046.4423,-3097.7051,-320.6554,5423.3633,5089.0942,2301.5280,-42.6267,645.9925,-128.6502,-6913.1953,4780.3286,-6896.0868,-797.9207,-5986.8109,-6349.7152,-5131.5254,5767.4175,5055.4307,-2666.3674,4358.7225,-3334.3265,-431.0581,-5790.7988,-6454.9248,-1014.2067,-4637.8066,231.2315,3231.8859,3565.0422,506.8483,-4998.6560,-3156.0510,-937.3517,4616.6384,-2776.7109,2420.0004,-5193.3716,5508.6655,-4981.9908,-1495.0638,-5930.3520,5322.5629,472.9367,0.0000,-2142.0038,3387.8540,-4767.4279,3311.0213,77.2904,-2309.1883,1669.9650,-5979.5849,5186.7998,5695.3662,-626.0978,-6738.2019,-4147.1790,-964.6683,-4766.0490,-4406.1983,5432.4056,1871.0456,5196.5135,23.8858,5178.4653,-4493.2536,-87.4565,1256.6658,-2173.2354,-4614.3187,4849.9274,4104.8473,-881.4720,-5150.7944,-3511.4932,-5738.4625,4641.7228,-1037.8860,263233.5412,282400.6156,264715.1640,270638.5950,273877.4816,267342.8771,272651.8540,268743.2243,67002018.5880,67003853.0601,66987178.4716,66996517.6136,269614.2962,66991398.5800,0.0000,519.5578,-1480.5154,965.4366,-668.6513,-5907.9114,3861.9507,-3429.4829,984.5896,-2013.4671,-4208.1979,2094.5899,-5170.7156,2948.9093,-664.3482,4780.1307,647.2988,4890.0101,-6558.4021,-5630.6893,-1497.2183,-4810.7225,3442.5225,-5268.2680,-4506.3897,-1212.1381,-3264.7070,-6514.1910,5811.2219,5734.0696,-6701.4921,-112.5642,3111.0997,-299.1635,4624.1072,2286.5517,-838.0903,826.3598,1410.9063,347.2044,-4202.2384,-4733.1269,-5234.7949,6889.1417,343.3353,-2097.6615,-2168.4792,2359.4246,-6167.1689,5748.0545,39.9047,-5094.2155,3258.4142,5453.4300,965.0334,-4559.4723,-6244.7023,5929.0358,865.1952,4101.5546,2515.3923,6004.1089,-3021.7033,761.4739,-5833.4429,0.0000,5794.8598,-3740.3377,-1680.0213,-4835.9714,-5572.0665,-4490.5966,-4817.4606,192.9626,4393.9467,1703.3745,-5640.6655,-690.5691,4916.2077,6766.0506,4584.7184,-720.2660,3660.3224,-4981.1189,-47.1667,-2407.3886,-3387.3461,-537.0150,4146.9183,4532.3148,-4672.5879,-3205.1091,1918.4782,706.9493,-6019.1687,-105.5678,5479.8096,-3284.0404,3258.3763,-6495.0684,-279719.1314,-261854.7985,-260012.1823,-260354.7984,-269565.5262,-261759.9923,-261293.8807,-264125.2640,184641251.9566,184675403.2990,184645374.6193,184652335.1563,-263005.7750,184653644.1674,0.0000,-2801.9019,-1095.8642,-3083.0101,4301.4431,105.8645,4898.5118,2992.2999,2292.1571,5512.7811,4349.8551,-1853.4075,-399.8519,-4530.4885,2833.6937,2377.0313,-4680.3702,631.6334,-977.5362,-3961.8796,-1157.2752,1781.9162,5146.3262,3178.1602,5228.0471,4157.7265,-3276.0629,-138.5893,3770.9825,3828.0108,1646.2572,18.1502,3733.0625,-368.5921,-5092.8455,2610.7945,-2701.5850,-4584.3714,-3555.7015,4717.7148,4651.8171,-2524.6386,2997.3978,217.1199,3805.7952,-1256.6822,6506.5284,-4480.3901,3137.1264,-2088.0669,-5953.7485,4186.1796,-3239.4217,2556.2724,6785.9556,1957.0478,907.4052,2562.8139,-4485.7189,-696.3625,-3771.0257,-3009.4799,2039.8193,4391.9412,-3434.6682,0.0000,-3075.1596,4581.9717,4710.2536,3645.5154,-4014.7883,-4666.6196,-4685.2759,-3539.1743,1272.1880,3499.0300,3818.7224,629.0575,2453.7071,927.5536,-1998.9240,-5228.3981,-2099.4425,4386.4316,4393.9992,-6495.6182,3084.6692,5064.3211,-5459.4484,-5048.0142,-4644.0704,-3813.3639,4190.9070,-5498.5645,-3313.3061,4653.2928,-1971.9797,2012.6802,3779.4152,1409.6528,-88185.8104,-93431.3320,-88043.6768,-91014.9009,-84338.0600,-88817.2994,-99376.9206,-89081.2437,-32595467.0284,-32561630.2288,-32568823.9054,-32578105.4933,-90226.7901,-32583177.6382,
