sl_100_86400_20271028 Coordinates.csv
2027/10/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:18 2024,
Start: 2027/10/28 07:47:00.00, Stop: 2027/10/29 07:47:00.00,
TIME_UNITS,STARLINK-3916 - X-Coordinate,STARLINK-4790 - X-Coordinate,STARLINK-2103 - X-Coordinate,STARLINK-2365 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-31448 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-4100 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-30582 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-4426 - X-Coordinate,STARLINK-31818 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-6074 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-3765 - X-Coordinate,STARLINK-11168 [DTC] - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-31751 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-5916 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-5644 - X-Coordinate,STARLINK-31995 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-2607 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-30396 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-31896 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-2604 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-6137 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-4311 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-5242 - X-Coordinate,STARLINK-1880 - X-Coordinate,STARLINK-5357 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-2574 - X-Coordinate,STARLINK-31555 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-30448 - X-Coordinate,STARLINK-3859 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-30869 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3916 - Y-Coordinate,STARLINK-4790 - Y-Coordinate,STARLINK-2103 - Y-Coordinate,STARLINK-2365 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-4100 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-30582 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-4426 - Y-Coordinate,STARLINK-31818 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-6074 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,STARLINK-11168 [DTC] - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-31751 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-5916 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-31995 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-2607 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-30396 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-31896 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-2604 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-6137 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-4311 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-5242 - Y-Coordinate,STARLINK-1880 - Y-Coordinate,STARLINK-5357 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-2574 - Y-Coordinate,STARLINK-31555 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-30448 - Y-Coordinate,STARLINK-3859 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-30869 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3916 - Z-Coordinate,STARLINK-4790 - Z-Coordinate,STARLINK-2103 - Z-Coordinate,STARLINK-2365 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-4100 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-30582 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-4426 - Z-Coordinate,STARLINK-31818 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-6074 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,STARLINK-11168 [DTC] - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-31751 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-5916 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-31995 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-2607 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-30396 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-31896 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-2604 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-6137 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-4311 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-5242 - Z-Coordinate,STARLINK-1880 - Z-Coordinate,STARLINK-5357 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-2574 - Z-Coordinate,STARLINK-31555 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-30448 - Z-Coordinate,STARLINK-3859 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-30869 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4495.5438,2684.1987,-4490.4618,3070.8722,-3690.9252,3669.1845,-1412.3533,3954.4909,-2925.7216,4581.8333,-483.2617,3967.3185,-6858.4439,-3356.2727,-4127.3267,3405.8635,6192.4935,4658.3619,5210.7073,-4537.0577,5764.3352,4091.1381,6406.4317,-4304.3715,-938.0715,-3949.6849,-3488.1349,6296.0454,-3473.2087,100.7465,1456.6635,-2483.2025,3232.0671,-5811.2777,-1204.9971,-3237.9512,4544.7494,3426.8996,763.2007,5967.4763,2627.8752,-5926.9057,4566.6235,1186.0114,-2522.4177,-2535.7399,5871.7539,-5807.6588,6318.2875,2467.4038,-6043.7226,-1739.1943,-4094.2303,1107.3260,1714.3527,-1340.6429,0.7704,145.4132,-3752.3696,6135.5294,-3137.5236,-1007.6772,5769.7675,-4399.6916,-5592.8495,2315.1224,-4115.6120,4896.3267,4133.3825,-3849.4648,2573.6328,107.3023,-2045.6375,927.6867,-1276.7836,-6249.8492,1073.7100,-4339.5535,-1082.2308,4004.5118,1277.4809,3081.9732,5051.6662,6184.8570,3484.0364,-2450.1333,-560.4930,-4670.3523,4525.9521,-2970.2970,-1706.0155,6560.9694,3603.9427,5269.9101,5308.2216,2789.0717,-1011.1682,1254.1484,-6877.9329,5027.6238,-264885.5163,-268508.9990,-266487.1467,-267036.9652,-265270.2650,-266246.5073,-274326.7170,-272273.2918,20124848.5560,20103098.1464,20115505.1946,20108857.6868,-270939.4933,20108261.5357,435.8996,3060.5732,-1063.0162,2822.3096,-1211.4577,-5753.5112,-6576.7682,-1410.5228,-4295.8418,4374.4118,-6718.2362,-4909.1301,936.6235,3882.4934,574.0508,-4697.6070,-1922.3328,-2163.4290,-4102.3737,4780.2176,2009.0414,3084.3744,700.0168,622.3612,-883.5284,3476.4538,-3696.9437,2634.2024,4160.6893,-3346.6582,5920.6503,6205.3551,-1106.9233,2447.0664,4633.0094,5927.4493,-4326.0177,-2410.2541,-4574.8635,-3063.5437,-5021.1969,2395.3112,-275.7285,-6701.5187,-3316.0221,-6388.7151,3003.6149,-1134.6783,-1477.0592,5819.3457,2679.9760,4921.0750,-117.7911,-4801.6807,-6289.7650,-2123.8654,-1066.9027,5222.6564,-1496.9653,2727.3186,-4438.2157,4992.7137,3799.6475,4162.6886,-1551.3500,-6022.6764,5233.5227,2036.6990,4373.6645,-1496.4931,-4403.9221,5002.6256,6345.6410,-6868.4166,-3930.9281,-2212.5667,-6397.7796,-3690.1206,-5588.9344,-1002.7646,-305.1503,4688.3566,-815.8805,-133.3304,1028.3620,-3264.1864,-4097.6831,-1058.8556,-4807.0036,4325.6991,5250.2416,1150.5379,4343.6106,-1777.0175,3699.9866,-4989.7530,-2698.5062,-5416.4075,750.0657,2166.7501,227277.3358,258520.1246,240640.0496,240456.8843,248907.3235,247000.5645,246532.2643,243638.2655,298020583.2052,298046868.9853,298036099.8342,298010524.6084,244831.3492,298021404.9752,-5216.2778,-5428.9019,-5146.0096,-5403.9130,-5746.7271,194.0623,-1510.1441,5388.2797,-4430.2110,-2816.5819,1087.1661,2810.8065,-49.5125,-4626.4887,5513.0480,3743.0678,-2207.4410,-4647.0390,-2066.1977,2058.1473,-3057.2041,4658.3268,-2231.3191,5367.0566,-6811.6782,-4306.4373,-4703.7998,-377.3774,-4285.0792,-6099.4177,-3263.7921,-1711.2987,-6027.3293,-2886.7936,5025.6462,973.0571,3014.1645,5491.2779,-4905.9040,1712.8162,3949.2390,-2528.7667,5231.3721,1273.0437,5517.0770,-755.9316,2051.2940,3362.4125,-2159.3794,-2881.3829,1949.7483,4651.7294,5425.4865,-4859.8398,-2282.8371,6451.0594,6841.1835,4542.2980,5363.9725,-1617.3781,4132.4479,4525.6090,-393.3933,3278.5097,3578.3133,-2522.3331,-1444.0357,4319.5524,3381.7612,-5477.8200,4655.2163,-4662.4561,-520.8767,-574.7536,5524.0326,1664.6808,2225.7116,-3884.6288,-3961.9982,-5494.3497,6802.5800,-4051.8649,4661.8135,3079.3344,5893.8788,-5398.4726,-5513.3991,4728.3462,2041.8538,4527.3082,3966.4155,-1361.0627,3871.2576,4080.5656,2406.7201,3872.9083,-6327.0953,4071.7553,107.2747,-4234.8583,-71925.8989,-77476.8041,-74751.9534,-71988.4086,-69873.3677,-79673.1183,-83346.7344,-75658.6546,-124333165.9463,-124352633.3952,-124305596.8646,-124321141.6790,-75333.9291,-124321267.3739,
3600.000,5310.9543,-5846.3767,6371.9753,-6218.2894,4965.5894,-656.4403,2917.3939,-1377.5027,6205.2371,-6319.4041,2222.1470,-2844.8791,5117.4809,-1027.0620,3033.3410,670.4920,-2741.9686,-2118.2138,-3670.7483,1708.8367,-4485.6012,-5771.4236,-6222.5011,2405.3337,-771.7682,1609.1813,5924.9095,-5938.9165,-609.1686,3507.1436,-3347.2641,-379.1111,1704.0781,5030.2785,-1960.4186,477.2739,-4796.9493,-429.2175,2472.3045,-4570.9728,1539.5953,2536.0190,-6779.8236,1626.4454,5614.2066,3480.7159,-4595.2604,3985.7672,-5524.1777,-4356.1539,2884.8129,-2019.2772,3583.5118,1227.8124,-120.5703,5431.6218,-4969.0177,-4023.8751,5053.7293,-4791.6916,6171.3351,-1438.8041,-6031.7182,361.8446,3330.7553,-126.8963,321.6038,-6838.4971,-5842.2745,5086.1416,1792.9074,-4368.4075,-1128.6241,1307.3173,5183.6400,6437.2353,2342.1208,6337.0623,4214.7996,-3027.5973,-4273.8043,-4101.8578,-4547.6385,-3318.2275,-4993.1068,6089.0827,4734.0486,6441.9319,-2676.1561,355.7639,-309.7838,-6016.8670,-5175.1798,-5548.4803,-5149.6761,-1510.0451,4465.2819,603.2166,5255.7560,-6751.2819,-312352.8328,-323389.0959,-320196.7949,-320925.2998,-317718.9404,-319437.6371,-325932.7863,-322548.5630,-57738827.7820,-57765770.0100,-57754387.1058,-57749225.2325,-323418.9379,-57756155.5864,-3823.4599,404.5994,-1716.0559,-43.3683,4658.9433,5828.0884,3820.2434,5263.7526,2306.4094,-2733.0851,5435.7782,6112.5236,-2341.4888,-4233.2221,-4634.4554,4086.8719,3415.3737,5371.2857,5676.6451,-3159.7601,2187.6689,579.2379,1202.9200,-4543.2509,5528.1648,-6484.6897,492.0552,300.2519,-5327.2827,402.4974,-2531.5846,-4720.2188,-1465.2107,-4719.9667,-1476.7603,-6146.0927,4685.3433,5437.8236,6205.5639,4808.6260,4950.2060,-4390.3478,1179.2426,5289.0159,555.4602,3928.0643,110.4320,-3070.9135,3147.9407,-2669.3985,-4380.6349,-5290.0102,-4493.4639,6659.5616,6558.9329,1770.7306,1979.6405,-3896.0582,-3189.7302,100.6659,2773.3263,-6649.8223,-1265.7559,-4149.0662,-2382.6453,6828.4497,-5218.6478,-175.3744,-3579.7582,-2717.9937,3994.5525,-4317.7943,-4526.5633,6175.6126,2610.3514,-359.8007,4550.2521,2689.2067,2997.2731,5115.0376,-3590.8368,-649.5002,4470.4912,2662.7893,-4526.6711,502.9758,3168.3158,-1888.3591,6145.8240,-6568.5870,-6777.9083,1636.8704,-137.1783,4107.2923,7.9655,6740.5824,4157.4638,6869.7846,-2207.9163,570.8957,154192.7779,181449.6583,164159.5186,165254.2185,173507.8265,171405.7838,170802.2473,170497.6380,293066054.4613,293088209.1188,293087139.7923,293058330.0749,169123.1922,293067488.9868,2165.2700,3403.5103,2037.5927,2798.2088,1305.5449,3486.5870,4932.1998,-4147.4930,1649.1958,-788.5880,3467.1049,1526.6014,4024.3068,5350.4953,-4151.0848,-5535.1678,5252.2418,3808.3338,-1592.0145,-5906.6620,4644.7512,-3802.2628,-2523.4002,-4629.2312,4097.2679,1234.3584,3533.8520,-3371.6151,4341.6166,5982.8572,5484.8467,5007.7182,6539.8205,-693.0657,-6503.8496,2924.0489,1862.9869,-4255.1139,935.8467,1976.9724,-4579.7681,4628.3487,-1005.6227,-4170.8669,-4013.3519,4494.3565,-5161.6211,-4595.0284,-2522.1893,4690.4842,-4481.0174,-4125.3960,-3651.9711,1398.9715,-2156.5454,-3926.3902,-4415.4230,-4087.8622,-3085.7105,4962.9451,-969.3655,-459.5853,-3151.6377,-5494.1144,-5461.7199,-1152.6388,4356.7338,-205.5365,876.2988,3700.3511,-5351.6700,2987.0592,4781.1814,-2924.3349,-3750.8264,2284.3802,-4576.0521,-310.6545,4604.9846,3435.6921,-4125.9800,5523.5527,-2718.0863,-5453.6040,-1627.0338,2893.4325,3863.8442,-568.0766,1683.8971,-2210.8449,490.4008,-2708.9357,-4489.8859,-65.7521,-4607.7127,217.1345,3323.5152,-25.9573,3915.4250,1386.1907,-73655.9306,-79048.3895,-75239.4710,-75843.4100,-70603.5846,-77986.1302,-85942.7209,-76171.4974,-124364851.1894,-124386039.0173,-124340840.1855,-124348932.2287,-76885.3195,-124354124.1254,
7200.000,-4185.2075,6110.8221,-5681.2254,6282.6554,-2436.3063,-3372.9983,-4570.9662,-687.1288,-6398.4727,5727.7604,-3902.3045,41.2418,-1294.9783,4690.6766,-1842.8596,-4732.1179,-1748.7478,-318.3984,524.5745,2947.5272,2217.2751,5998.3367,2696.9226,-784.4443,3404.3708,1199.8100,-6582.6624,3249.6174,3985.1274,-6437.3083,5279.9499,4112.6001,-6160.0685,-2246.3113,5517.6307,3209.7111,2288.5187,-1662.9689,-3824.3897,1152.1200,-5071.6560,1568.8481,5688.7380,-4654.7030,-6781.5658,-4264.7112,2543.1442,-1294.5546,1633.5273,5769.4175,1271.3870,4808.5951,-2217.6256,-2594.0025,-2144.2663,-6606.9520,6896.8440,6505.1582,-3854.3749,2438.2869,-6178.9627,2970.4214,4494.2712,3968.0455,-761.3146,-2373.7287,4130.1735,5219.2324,5072.0103,-4750.7513,-5386.6844,6345.8352,4883.8891,-3745.6946,-6781.2185,-3773.7197,-5550.6621,-5385.2902,-6476.7863,1657.6703,3228.8111,4952.7613,2946.0114,-55.9211,2595.3207,-6259.2344,-6596.2356,-4084.4502,-603.2551,1881.2544,2334.6323,2493.4779,5469.2727,3284.4196,4055.3400,-539.5062,-5044.4052,-2194.5505,-1489.9319,5926.5324,-340307.0807,-356735.4660,-353587.7600,-355904.5337,-349702.1890,-354016.2965,-356985.7983,-355712.0202,-131664420.9093,-131694719.5140,-131688308.9531,-131673086.0255,-355254.8656,-131682761.1391,4985.4440,-2614.5794,3152.1595,-1875.5777,-5195.3866,-3770.3813,387.8569,-6803.6579,331.1767,-102.9124,-1276.9900,-4852.3754,3952.2403,4303.2161,6664.9150,-3290.8284,-4802.1347,-6887.1427,-5433.6481,1714.2206,-5830.5833,-3417.8089,-3242.3196,6800.1166,-5940.2703,6073.7373,2130.9956,-3834.3666,5399.8292,968.2855,-1278.0325,2215.7257,699.7827,5316.8154,-659.4382,3828.9332,-3257.5820,-6702.1785,-4036.1269,-5168.5674,-4088.7804,5656.7874,-1175.1136,-2473.0101,1378.2478,333.0657,-4050.1219,6280.2134,-3929.0296,-1020.1233,5413.4080,4884.0406,6364.4598,-5710.2623,-4006.6580,-1851.0632,51.8102,2105.2933,5148.5960,-3891.3064,-5.6239,4680.9324,-2321.6040,3875.0039,5949.6190,-5047.3922,3713.1798,-1734.8803,923.6941,4900.7961,-3416.1412,2391.9081,503.2425,-3484.3907,-1236.1870,3390.2167,-1541.9966,-357.2890,-225.7648,-6594.5846,6050.3892,-3252.5026,-6206.9352,-5338.4805,5286.9407,1601.4607,-1961.9202,3442.5119,-5329.9186,6518.1655,4450.5532,-4298.0142,-3661.9993,-4558.4809,-4046.4716,-5467.8129,-4505.1744,-5127.8357,3890.3392,-2711.7133,71910.4009,93109.1118,77280.8432,80771.9989,87377.0455,82962.9853,84835.3736,81235.2763,268116312.4655,268133317.8187,268139621.1844,268114925.3575,82740.0664,268117894.2101,2271.4429,1340.9114,2342.5494,1879.2980,3881.8314,-4591.1555,-5150.3535,-129.2483,2345.8172,3888.4859,-5454.8170,-4928.6161,-5539.0499,-2685.6127,181.4012,3800.2853,-4560.1740,-628.2256,4280.3287,6000.7996,-2777.4781,614.8275,5346.8612,969.1283,1067.6145,2793.7972,-187.8455,4618.5067,-1634.0935,-2446.3452,-4282.7996,-5080.0657,-3087.4143,3828.7042,4164.3939,-4656.3694,-5717.7117,326.8406,3814.2714,-4469.3598,2305.1965,-3577.7186,-3831.9413,4481.6025,0.8529,-5437.7454,4976.1521,2283.2633,5342.1564,-3733.6458,4067.6032,1382.6500,-963.6057,2911.1174,5189.1094,-1003.4766,-695.0721,1120.6324,-1964.5260,-5162.9531,-2929.9158,-3976.6922,4710.2072,4079.4213,3241.8195,4093.9167,-3950.5729,-4080.7034,-4601.9212,652.9730,2652.4013,861.5641,-4545.0195,4698.2373,-435.8192,-4594.6282,3718.7189,4277.2366,-2467.7905,958.0792,-1039.4438,-3577.9784,-908.1440,4384.1479,-3659.9775,1994.2705,315.0862,-4108.4358,-4368.0793,-1457.6788,-4589.5377,4627.2765,1888.5086,-4015.1127,3848.3438,-4195.2077,1583.3816,-4060.2591,-5529.8833,2308.9327,-75408.9092,-80540.6929,-76160.4105,-79935.8942,-71786.8538,-76196.9649,-87866.5323,-79322.5425,-124395808.8149,-124419118.1119,-124376601.0784,-124378066.5893,-78429.0484,-124386947.9671,
