sl_50_5400_20270815 Coordinates.csv
2027/08/15 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:02 2024,
Start: 2027/08/15 07:47:00.00, Stop: 2027/08/15 09:17:00.00,
TIME_UNITS,STARLINK-31899 - X-Coordinate,STARLINK-31213 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-2578 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-1925 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-31536 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-4520 - X-Coordinate,STARLINK-11134 [DTC] - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-3112 - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-5190 - X-Coordinate,STARLINK-31069 - X-Coordinate,STARLINK-3573 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-30542 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-5972 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-31213 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-2578 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-1925 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-31536 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-4520 - Y-Coordinate,STARLINK-11134 [DTC] - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-3112 - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-5190 - Y-Coordinate,STARLINK-31069 - Y-Coordinate,STARLINK-3573 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-30542 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-5972 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-31213 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-2578 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-1925 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-31536 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-4520 - Z-Coordinate,STARLINK-11134 [DTC] - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-3112 - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-5190 - Z-Coordinate,STARLINK-31069 - Z-Coordinate,STARLINK-3573 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-30542 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-5972 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4220.2738,3924.5806,5502.8065,-5415.7749,-2247.1206,4464.7023,-2275.5959,4599.2368,5742.0788,6481.5622,-3760.5355,-4419.8806,-6015.4598,-1988.1680,2638.0314,6834.8880,-705.4903,4535.7440,5986.2405,924.9327,-3388.0041,4661.5469,-1074.6969,5105.4178,-4181.0372,-4418.1166,5404.6984,4198.3881,4527.3862,4642.2394,4564.7785,4182.3742,-2417.4824,2770.2659,0.0000,-3824.6123,-4494.5059,467.8305,-4350.5109,0.0000,3366.2000,-3650.1206,1182.9120,4486.1277,653.2785,-4172.6938,5203.1361,1914.2522,-5029.9847,2289.7190,263091.5433,289614.3450,275497.1934,274743.4719,283334.5839,281125.9012,278345.7012,277756.2704,124944412.3243,124957115.0586,124930916.6858,124930872.7113,277746.5697,124927977.7313,3447.3881,3129.6402,-1513.6859,-4105.2697,6361.1359,-4551.4806,-6326.3477,282.7449,244.0236,-393.4161,5043.9185,-5232.7864,-3402.1010,-6329.8833,-4334.1779,-189.0274,6603.1332,2750.2075,-1070.0621,-6249.4053,-2406.5959,-1004.7507,-5032.8221,4533.7767,-4486.6102,781.4118,2748.7332,5490.7952,5000.2372,4435.5758,-4846.1225,5194.2285,3864.7960,6105.6918,0.0000,-5645.5329,4837.4283,-4198.2538,5079.4087,0.0000,-4528.1937,1833.5072,-2429.9011,4339.5233,5453.7469,-454.3692,258.7416,4883.0295,3459.8463,2273.7277,-262757.9247,-244892.7589,-263826.7601,-263162.7539,-262255.1505,-262009.3703,-254338.2457,-258352.1694,245898716.7383,245922564.3997,245898997.7381,245897379.1094,-258123.8407,245904793.1723,4095.2867,4629.0368,3947.0599,1242.2287,1436.5482,2480.5072,18.7837,5136.4651,-3718.6153,2585.3509,-2853.3285,866.9451,526.2085,319.5909,4699.0617,-183.7884,-1958.0425,4460.6222,-3331.7921,-2600.4968,5516.9993,-5015.2171,-4650.3633,160.2907,-2810.6668,5251.2684,-3307.9556,40.0720,1494.7062,-2612.2502,-1970.1187,-1437.5244,-5191.0147,-1521.3757,0.0000,-1247.5411,-2020.0159,5337.1388,-1793.1693,0.0000,4017.2418,-5346.7800,-6425.7770,-2968.5219,-4111.2828,5525.2222,4580.3098,4482.3612,-3384.3894,6122.8184,-141582.7443,-144502.8056,-144915.6438,-141719.2346,-139901.0872,-149847.4419,-153218.0419,-147082.0396,-35594918.9353,-35612661.2143,-35566839.7011,-35573598.7843,-145297.8671,-35584413.6189,
300.000,5665.8683,4958.3714,3890.3490,-6138.4768,-838.1143,3440.6345,-3299.6649,3788.4155,4946.1088,6592.3279,-2929.2055,-5264.6672,-5322.4687,-3361.5855,643.4728,6495.4604,833.9859,5740.9331,4815.5971,-329.2459,-4448.2094,4839.3747,-3028.6130,5609.2731,-4487.8116,-4531.9592,6466.1241,4946.4550,5467.7546,5776.4943,3494.2715,5364.9593,-1056.3919,3915.3275,0.0000,-4752.5140,-3700.0549,-1570.1734,-3211.8561,0.0000,2046.0562,-2764.1033,-135.4851,4702.5482,2598.1763,-5560.8838,5409.3319,3674.8148,-3530.6456,343.4228,268562.8838,294839.9109,280813.6127,280167.6140,288782.9728,286584.6275,283764.9544,283571.7426,119545088.4166,119557329.4189,119532262.8409,119532201.0272,283166.2676,119528737.5879,2129.2088,1219.3331,-1937.0355,-3123.1540,6108.5023,-5822.3054,-5562.5689,-1707.0126,-1642.2368,-2009.4821,6145.9293,-4367.2927,-3513.1494,-5592.7703,-5149.8402,-1385.4467,6855.8366,1122.4447,-2637.8791,-6766.0221,-520.1530,-2918.3977,-4127.9594,3367.4951,-2791.7869,2788.0546,1736.8728,4500.3253,4215.1967,3723.0446,-5978.5870,4209.7038,5308.9660,5641.8550,0.0000,-4295.6896,5823.3465,-4689.6179,6125.7907,0.0000,-5899.6942,3788.7347,-4033.5811,2643.9726,5510.5382,545.3185,-1794.1019,4892.4286,3357.7175,1277.1113,-257272.4925,-238724.0547,-257868.6845,-257175.4594,-256349.4834,-256079.3379,-248502.1464,-252722.5750,248570522.0595,248594852.1094,248570929.3710,248569436.2277,-252215.2775,248576591.9438,3139.5286,4533.7595,5405.8087,-568.0719,3086.9439,1043.8488,1827.8521,5508.5721,-4438.4322,1174.6509,-1162.7796,-951.2458,2706.1469,-1251.9029,4571.1140,1625.2225,-464.2460,3719.5514,-4235.2353,-874.2096,5259.3043,-3993.2145,-4679.0829,1952.8291,-4193.1652,4406.5028,-1691.7998,-1754.6221,-312.1045,-894.0574,-479.2851,104.1723,-4291.6268,285.3463,0.0000,-2651.6530,-240.8615,4678.2640,-285.2364,0.0000,3000.8007,-4824.3903,-5683.1361,-4321.1012,-3154.3880,4118.8705,3956.7424,3192.0678,-5000.2881,6792.0119,-141492.1710,-144437.2565,-144732.3401,-141797.9907,-139726.2850,-149534.3847,-153253.8228,-146882.1948,-35599604.1886,-35617322.8361,-35571320.4511,-35578197.7164,-145215.1261,-35588965.2283,
600.000,6540.7061,5527.6847,1882.0508,-6251.8434,685.4768,2078.7290,-3985.9247,2654.5661,3684.7266,6085.5039,-1817.5230,-5590.5787,-4066.8742,-4373.4881,-1394.2482,5485.7843,2287.8431,6409.2890,3198.0593,-1539.4570,-5114.8633,4577.5697,-4709.1344,5547.9623,-4359.2205,-4241.3081,6879.5081,5217.5953,5864.5777,6334.6431,2090.3091,6000.6671,365.8868,4665.8590,0.0000,-5243.8134,-2537.3633,-3420.4758,-1762.7425,0.0000,555.6946,-1634.6194,-1377.5105,4495.8968,4267.2352,-6402.5344,5128.2887,5049.2790,-1654.1892,-1590.9490,273921.6834,299933.1899,286005.4846,285465.4578,294104.9326,291913.3216,289061.6421,289241.6386,114088656.0415,114100426.4515,114076493.5795,114076404.7217,288460.3086,114072388.7487,624.1043,-791.2082,-2234.6749,-1823.8851,5260.4836,-6501.4572,-4187.8873,-3555.9295,-3392.5885,-3425.7440,6629.3734,-3057.4629,-3207.4003,-4229.9405,-5503.4856,-2457.8286,6441.2964,-583.5369,-3986.9792,-6584.1418,1384.2160,-4522.2854,-2865.3775,1836.1708,-779.5077,4499.6546,570.4463,3049.6014,3006.7313,2651.1015,-6531.5169,2794.6795,6244.5795,4603.6657,0.0000,-2520.4034,6224.7179,-4740.9806,6574.2426,0.0000,-6704.5476,5348.8252,-5272.8534,665.5155,5042.3858,1438.5528,-3658.5438,4443.6097,2980.8307,59.8215,-251672.5573,-232444.7575,-251793.2227,-251069.3493,-250328.1254,-250030.1196,-242552.7448,-246923.6379,251123790.6346,251148590.7601,251124354.1297,251122993.0194,-246192.8930,251129857.7898,1830.8737,3931.8795,6288.6300,-2316.9745,4401.7283,-509.0515,3422.4468,5284.7304,-4665.8382,-358.7823,653.6681,-2666.4066,4595.8617,-2670.7189,3951.3487,3252.8594,1079.4901,2580.6476,-4686.3912,949.9181,4434.3050,-2541.9978,-4208.6970,3526.5707,-5089.8396,3086.0498,107.5943,-3359.9186,-2085.1952,919.9706,1062.6783,1634.1287,-2928.7569,2060.6797,0.0000,-3772.0584,1564.3921,3492.0011,1253.3640,0.0000,1662.6357,-3738.9831,-4344.0486,-5207.8552,-1849.3671,2273.9938,2911.1480,1555.6701,-6093.4159,6734.1457,-141401.9285,-144371.6895,-144549.8772,-141881.6182,-139554.8695,-149214.9931,-153284.4510,-146554.7555,-35604284.6872,-35621983.2491,-35575811.3879,-35582814.0004,-145132.3069,-35593516.8935,
900.000,6752.2236,5569.1303,-315.3946,-5756.0350,2183.1959,502.4525,-4278.0811,1309.2457,2087.2236,5002.5808,-516.8730,-5380.2419,-2400.5974,-4925.9016,-3278.4653,3910.3271,3528.9467,6469.7018,1293.0288,-2601.2142,-5313.0728,3886.3108,-5950.9183,4941.2830,-3819.9181,-3560.5693,6604.1824,5000.7867,5692.2137,6270.5405,475.1575,6034.1178,1721.2127,4962.8162,0.0000,-5261.9001,-1105.3080,-4895.3438,-130.9085,0.0000,-972.7914,-371.2042,-2432.3125,3897.0122,5499.1122,-6602.3950,4377.5231,5909.0241,415.1011,-3301.0358,279165.5116,304891.8650,291070.4083,290634.6795,299298.0750,297108.9779,294233.4003,294731.2828,108577717.2402,108589008.4944,108566209.6382,108566083.5694,293626.3017,108561533.0900,-926.9098,-2700.5404,-2388.0515,-320.5974,3910.8745,-6526.3338,-2346.6248,-5077.0273,-4831.7537,-4521.5623,6451.8810,-1421.5936,-2496.2906,-2389.1885,-5354.7629,-3314.3825,5396.8778,-2211.5780,-4990.5778,-5719.1420,3121.3125,-5663.3617,-1363.0125,85.9603,1337.0177,5749.8940,-654.3866,1273.5491,1480.6413,1307.4411,-6457.8173,1081.9408,6569.9847,3085.6856,0.0000,-488.7366,6011.9243,-4333.9610,6387.2765,0.0000,-6861.5938,6340.1431,-6011.5503,-1401.7640,4084.2936,2156.8784,-5157.9443,3565.1348,2381.3692,-1243.5616,-245960.3826,-226057.7127,-245603.0736,-244846.7187,-244193.8451,-243864.2365,-236492.5096,-240941.7627,253557302.5208,253582560.2280,253558051.6608,253556828.5814,-240059.3587,253563370.7539,316.4145,2890.5198,6501.8557,-3815.7047,5238.2080,-2005.3266,4615.5855,4489.1302,-4375.6944,-1854.7658,2399.2348,-4093.1130,5992.9538,-3764.1302,2906.3415,4517.5116,2506.9689,1165.6715,-4637.3501,2667.5750,3130.8110,-817.0884,-3289.0398,4705.3340,-5397.5130,1432.3064,1895.2918,-4603.0598,-3633.1166,2635.2565,2491.1443,2980.1811,-1249.0559,3609.4338,0.0000,-4489.3547,3199.8491,1911.8527,2657.0304,0.0000,146.2016,-2216.5244,-2548.0615,-5533.8442,-339.9966,186.9542,1554.9697,-249.4317,-6550.6451,5955.4039,-141312.0113,-144306.1026,-144368.4449,-141970.1985,-139386.8110,-148889.2049,-153309.9801,-146116.7740,-35608960.3729,-35626642.4410,-35580312.3444,-35587447.7262,-145049.4093,-35598068.6146,
1200.000,6276.0150,5069.3467,-2476.2197,-4711.2175,3512.4011,-1142.4720,-4158.4910,-120.8332,312.6164,3440.2765,861.1226,-4668.0998,-517.6020,-4968.8530,-4829.5828,1932.8118,4449.9323,5909.2294,-714.8366,-3424.2926,-5010.4548,2816.3488,-6629.0182,3862.8791,-2931.6584,-2539.9432,5669.8347,4330.5800,4980.9469,5600.3361,-1207.0271,5471.0461,2891.2975,4791.7286,0.0000,-4812.2948,467.9224,-5848.9256,1536.4704,0.0000,-2405.4480,906.8877,-3212.9589,2969.5064,6177.6193,-6131.1305,3217.5256,6179.0680,2471.0729,-4604.4151,284291.9828,309713.6805,296006.0396,295673.0320,304360.0674,302168.5962,299277.9122,300008.8352,103014900.0978,103025703.9342,103004037.8289,103003863.4227,298661.9125,102998798.5330,-2380.3059,-4320.0034,-2384.3290,1250.7745,2201.3123,-5901.1596,-235.8601,-6113.1453,-5812.0702,-5206.7839,5638.2813,387.0118,-1442.0111,-272.4331,-4708.7607,-3881.5091,3822.5677,-3615.6511,-5550.7483,-4258.7463,4526.0753,-6236.3999,241.9775,-1710.6913,3331.1492,6420.6161,-1835.1714,-658.0842,-223.3922,-191.6382,-5771.3561,-763.3139,6243.6121,1233.5865,0.0000,1604.2178,5217.0128,-3494.4196,5589.6566,0.0000,-6353.1324,6649.4915,-6160.9307,-3352.6077,2719.2801,2653.2326,-6152.6686,2327.6333,1625.6033,-2480.5971,-240138.2848,-219565.8138,-239300.9917,-238509.8731,-237949.4569,-237584.2524,-230323.9647,-234769.9684,255869894.8877,255895597.5075,255870858.6703,255869778.9941,-233817.3964,255875967.9850,-1233.6163,1525.9708,6022.9032,-4903.1000,5505.8131,-3278.7152,5267.6366,3207.6691,-3599.8903,-3157.2398,3884.6685,-5077.7054,6748.2008,-4399.2374,1548.4694,5278.2650,3664.4609,-374.0004,-4093.2712,4086.2570,1489.3530,995.9035,-2017.8554,5357.4312,-5080.7910,-376.1471,3477.3341,-5350.7836,-4789.2987,4067.7282,3653.5577,3990.8888,565.9573,4761.4376,0.0000,-4727.2942,4488.0901,115.9941,3774.6662,0.0000,-1385.9199,-434.5249,-483.4695,-5264.1984,1206.9642,-1920.0256,32.8835,-2027.5288,-6324.8252,4538.8101,-141222.4141,-144240.4939,-144188.2309,-142063.8098,-139222.0813,-148556.9676,-153330.4610,-145594.7132,-35613631.1894,-35631300.3993,-35584823.1520,-35592098.9805,-144966.4336,-35602620.3915,
1500.000,5158.7089,4067.6789,-4378.8922,-3229.7847,4541.7791,-2701.5389,-3648.1117,-1505.6059,-1465.8787,1541.6899,2194.0367,-3534.9714,1369.1272,-4504.1056,-5902.4162,-241.3468,4972.2919,4775.2827,-2633.3112,-3939.9905,-4222.0929,1456.1240,-6671.8336,2430.9255,-1786.1905,-1262.4001,4173.1936,3281.7819,3811.9995,4399.6018,-2803.1118,4376.4408,3777.9403,4182.2046,0.0000,-3941.0542,2036.3542,-6192.0880,3086.0955,0.0000,-3618.1067,2081.5403,-3663.5470,1802.9642,6242.9488,-5029.3681,1747.2815,5844.5011,4305.9346,-5368.3665,289298.7577,314396.4427,300810.0921,300578.3505,309288.6337,307089.1767,304192.9093,305048.3458,97402857.4896,97413165.9520,97392629.7870,97392394.9631,303564.8647,97386837.7902,-3603.2494,-5492.5691,-2217.3652,2743.7483,306.0094,-4695.4462,1916.1417,-6553.5235,-6228.6223,-5428.7820,4277.1460,2194.5670,-151.9664,1886.4478,-3616.7689,-4109.6489,1871.1262,-4672.9850,-5607.9066,-2353.7648,5469.5217,-6194.1247,1805.4337,-3372.2013,4986.7086,6453.3237,-2871.4619,-2557.0858,-1944.7194,-1711.2583,-4544.7216,-2559.5794,5289.7010,-770.2009,0.0000,3556.0094,3928.9715,-2291.8381,4265.0562,0.0000,-5226.9508,6237.8616,-5690.9449,-4990.6796,1071.6237,2904.1144,-6553.3342,838.4519,786.5971,-3498.8325,-234208.6321,-212972.0015,-232889.7862,-232061.1216,-231597.8201,-231192.7702,-224049.6884,-228408.8371,258060462.5730,258086597.2669,258061669.4814,258060737.8763,-227469.7769,258066544.2930,-2645.2150,-9.2136,4902.5467,-5462.7002,5175.6556,-4188.1475,5302.4551,1578.9028,-2424.0445,-4130.6177,4949.1047,-5514.5369,6781.1252,-4498.7176,23.8950,5450.4902,4427.4293,-1873.7145,-3111.8803,5047.1617,-312.8868,2701.3851,-530.7243,5410.1840,-4175.8976,-2144.0253,4682.1821,-5523.1847,-5429.8058,5063.8747,4425.9053,4552.6927,2319.5645,5390.3617,0.0000,-4460.5907,5289.6238,-1692.9761,4486.0973,0.0000,-2769.6625,1398.3999,1632.1434,-4427.6283,2620.3224,-3823.1020,-1492.7276,-3586.1861,-5439.2170,2635.7622,-141133.1319,-144174.8615,-144009.4204,-142162.5253,-139060.6538,-148218.2421,-153345.9419,-145022.6154,-35618297.0831,-35635957.1113,-35589343.6410,-35596767.8462,-144883.3796,-35607172.2243,
1800.000,3513.1133,2653.5956,-5829.0053,-1463.8328,5164.2725,-4025.8391,-2803.0424,-2723.3889,-3077.4928,-517.0411,3359.4170,-2098.5543,3051.7880,-3583.9648,-6400.0201,-2386.6799,5052.7181,3171.6368,-4280.8212,-4106.2999,-3010.8330,-75.1990,-6069.1833,794.8803,-496.1068,162.7450,2267.4815,1960.8959,2307.8486,2794.3619,-4164.9478,2866.6909,4311.0978,3203.2092,0.0000,-2730.0002,3449.8168,-5900.7859,4372.6319,0.0000,-4506.9360,3046.4407,-3762.8251,504.5369,5696.8998,-3403.7957,95.9711,4950.3468,5730.9210,-5523.9513,294183.5442,318938.0209,305480.3384,305348.5585,314081.5559,311867.7136,308976.1730,309832.4525,91744265.8163,91754071.2585,91734660.7075,91734352.4399,308332.9407,91728327.1007,-4485.5305,-6108.3111,-1889.1206,4014.7159,-1586.1388,-3035.7350,3874.7693,-6346.1453,-6030.8169,-5175.8991,2510.6232,3823.3850,1232.3210,3847.0926,-2172.6345,-3977.2354,-267.1168,-5294.6815,-5147.3517,-201.9399,5870.7996,-5551.1025,3188.9973,-4726.1900,6121.1988,5854.1799,-3673.0824,-4234.9347,-3516.7858,-3110.1224,-2901.1692,-4126.9985,3796.9580,-2724.7637,0.0000,5176.1859,2283.2869,-833.9722,2546.8851,0.0000,-3591.5621,5145.8960,-4635.4269,-6148.1543,-704.3611,2909.0209,-6328.8580,-767.6558,-62.6622,-4164.7007,-228173.8441,-206279.2618,-226372.3193,-225502.7701,-225141.8379,-224692.4280,-217672.3117,-221866.6957,260127958.6104,260154512.3767,260129436.5647,260128656.9122,-221019.3189,260134052.6767,-3760.3317,-1543.3899,3259.7767,-5434.7290,4283.5148,-4633.2083,4715.9891,-220.8337,-978.4281,-4673.7792,5477.5349,-5356.8216,6088.1532,-4049.9491,-1503.2704,5015.0190,4713.9109,-3173.3656,-1797.6189,5442.9529,-2081.4078,4115.2641,1013.2514,4857.7558,-2786.8449,-3680.7770,5379.4732,-5101.8120,-5486.1659,5517.1971,4725.9346,4602.5857,3821.5369,5427.3929,0.0000,-3717.4887,5517.8745,-3311.3143,4714.9540,0.0000,-3857.2075,3067.2020,3575.1550,-3113.5917,3743.6430,-5321.0420,-2859.3060,-4757.2910,-3985.3209,450.1405,-141044.1595,-144109.2038,-143832.1956,-142266.4100,-138902.5034,-147873.0077,-153356.4686,-144439.3110,-35622958.0022,-35640612.5641,-35593873.6412,-35601454.4011,-144800.2475,-35611724.1129,
