sl_100_5400_20270715 Coordinates.csv
2027/07/15 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:54 2024,
Start: 2027/07/15 07:47:00.00, Stop: 2027/07/15 09:17:00.00,
TIME_UNITS,STARLINK-5952 - X-Coordinate,STARLINK-11146 [DTC] - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-31964 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-2415 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-2733 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-1864 - X-Coordinate,STARLINK-3514 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-1581 - X-Coordinate,STARLINK-30869 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-6254 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-32158 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-3327 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-31435 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-30712 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-1908 - X-Coordinate,STARLINK-30391 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-30122 - X-Coordinate,STARLINK-6208 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-30708 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-4724 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-4016 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-4690 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-11146 [DTC] - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-31964 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-2415 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-2733 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-1864 - Y-Coordinate,STARLINK-3514 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,STARLINK-30869 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-6254 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-32158 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-31435 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-30712 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-1908 - Y-Coordinate,STARLINK-30391 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-30122 - Y-Coordinate,STARLINK-6208 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-30708 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-4724 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-4016 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-11146 [DTC] - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-31964 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-2415 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-2733 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-1864 - Z-Coordinate,STARLINK-3514 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,STARLINK-30869 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-6254 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-32158 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-31435 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-30712 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-1908 - Z-Coordinate,STARLINK-30391 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-30122 - Z-Coordinate,STARLINK-6208 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-30708 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-4724 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-4016 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6349.8225,-3752.0411,-5510.9857,-4610.1014,5219.1642,0.0000,1058.1207,-5211.0163,3079.9270,-59.8403,-4637.8969,2984.3846,-5363.9366,6172.4403,3728.0664,1483.6419,5485.3278,-4479.1294,-3678.1535,-230.5978,5451.6563,4427.9420,-5604.2800,-5555.8780,-1315.0965,6887.5523,-821.4050,-4519.1421,4718.0776,2492.9885,-5049.6619,3148.0803,-5543.7635,4516.6421,3369.7229,4237.6299,3961.0283,4303.8874,2519.2221,5683.1660,3754.9112,674.8696,4329.6389,5310.8904,-6079.7281,-557.3689,-3227.4348,-4451.2084,-2080.3418,162.0520,0.0000,3937.9867,6662.8556,522.9431,-251.0220,-3933.5328,101.3243,-6495.3559,3886.0375,-4869.1739,395.5605,-5013.4939,4502.6432,1298.2244,-4462.5128,2464.9692,2197.5736,-5048.9004,1907.1569,385.5721,-2131.8562,-1451.7247,1696.3837,4546.3735,1871.9789,-1380.8116,-5546.4919,-3259.6598,-1839.3117,1384.5059,4072.4661,-988.6947,1946.0559,1640.8219,132.1661,2309.8647,-1439.7105,5911.3209,-4915.9206,0.0000,-3150.4139,4620.3598,-4273.1404,6242.3448,1448.9550,-4933.9896,-1702.3802,6613.8552,-5723.5476,2041.1362,305988.4500,327895.1875,319767.5053,319337.9519,327218.8821,325375.3717,326912.5345,324304.6415,162092212.8847,162116950.5480,162060961.7028,162081121.1460,324474.9840,162073073.7047,1947.9403,2372.6582,1465.1098,2860.1478,-4402.7563,0.0000,-464.0818,-1329.4543,-3663.4110,-6647.2154,-339.1074,5237.0343,-3101.7719,-1767.3574,3432.7026,3831.2107,-1794.4612,-4701.0147,5230.0557,-4142.8628,3383.7428,-135.9232,-3284.4851,-3843.9431,-5348.7955,404.3960,-4103.1665,5150.6261,2077.8636,3624.9224,-1503.7491,5528.9731,3074.7445,-4204.8463,5943.7446,-172.4490,708.6715,2683.4698,-6242.4475,-1404.6214,3715.3343,-5207.6240,612.0971,-4196.2929,566.0692,-6119.0914,-5379.1145,1406.1937,-4628.0608,-5683.0408,0.0000,3322.5258,5.8271,6040.4737,6353.8270,5685.5042,5872.0950,2463.6998,2815.8956,-2980.6964,6917.8271,3599.8769,-836.8707,4021.1099,-4887.8943,428.2174,4526.6406,4541.7229,5208.9558,-6793.4115,5177.7236,6541.3966,6722.1850,4102.6580,4991.7378,-5683.1118,-655.4234,-5742.6737,4818.6138,-4025.6735,5503.1819,6076.8112,3609.0932,3952.9775,6327.8068,-6491.6376,6057.5407,-2661.1527,2356.9062,0.0000,5780.0177,4989.2472,-5433.1530,2410.3313,-5794.4316,1431.2300,-3962.9566,-1631.3739,-1582.9938,-4004.1983,-150213.0015,-153620.1647,-152299.8926,-151194.7038,-154738.5048,-153423.5652,-145383.1251,-147331.9864,189656575.4867,189653669.3988,189657547.6896,189645007.8183,-148365.4783,189650654.9565,1979.7295,5098.2405,-3935.2425,4171.5544,-1327.4174,0.0000,6823.3044,-4159.9849,5027.4058,1697.0440,-5108.8899,-3445.9749,-2912.2497,2378.1564,4688.4587,5478.9211,-3835.9610,2301.5523,1607.0991,5496.9401,-2618.2986,5188.5735,2167.2008,1534.3207,-4073.0953,525.6013,-5507.3550,1030.9270,-4494.2468,-5303.8818,-4499.7166,2677.7581,-2782.8167,-3121.3309,356.2991,-5402.9200,5361.1516,-4715.4614,-1565.9307,-3454.3490,-4495.4520,-4524.3117,-5256.1549,-1527.2361,3111.4240,-2992.4391,-2799.6752,5086.8710,-4681.7713,3920.1986,0.0000,4323.2439,1896.9105,-3316.9340,-2616.6440,-527.0675,-3691.2484,-93.2212,-4993.7146,3851.7385,2.0761,-3157.0693,-5174.8928,-5347.3180,2022.6956,6485.9641,-4553.8665,1362.5691,4085.6214,512.2646,4072.3864,1666.9105,249.9947,3190.7983,-4435.9950,-3114.5877,-4054.0282,2216.6888,4495.9052,5224.7353,958.1872,-3191.8259,5452.5693,5288.6354,2390.7519,-861.4757,2965.0578,-1859.5192,-4308.5520,0.0000,2185.5524,-1215.5770,-287.4615,1763.9627,3331.3542,-4654.3651,-5398.0380,1406.8923,3552.8176,5236.3800,-178569.9306,-183493.8623,-181592.2544,-178214.6942,-176525.8609,-186528.8794,-189770.5145,-180432.0924,1542199.2479,1518979.0481,1532041.5338,1543678.9457,-181890.7611,1538196.7882,
300.000,-5983.8663,-3114.0715,-5343.0238,-2775.3859,4236.6477,0.0000,2918.1208,-5952.3817,3087.8145,-1305.8804,-5309.5231,4087.2208,-6385.1688,4945.7597,5355.8469,3446.3026,5224.8431,-4798.0908,-2158.7654,-2352.9320,4214.7454,4820.7405,-6440.9011,-5894.6241,-2962.7462,6522.4352,-2827.3789,-3317.1811,5012.7170,3712.2412,-5783.4333,4457.2791,-4955.3904,3919.9262,4201.5586,3567.3650,4092.9006,4294.9134,1091.2513,4381.6045,5298.6516,-1442.5406,5007.4218,4363.3263,-6402.0149,-1844.7678,-4561.2917,-4418.3633,-3897.2858,-1399.3864,0.0000,4136.8595,6742.9454,1842.8206,1125.5549,-2580.3675,1906.3364,-5730.5304,2100.9154,-4686.5125,1864.3077,-4259.9616,4644.6421,3099.6632,-5687.3436,3367.6880,3898.1649,-4007.0782,2992.4586,-1131.9387,-46.0982,-268.3920,3072.5694,4695.3425,3819.0347,-2521.8412,-6334.4485,-4469.9512,-520.9271,-438.7597,4699.0688,853.7514,3813.8568,3276.5904,1440.3204,717.0859,138.1983,4623.9416,-3169.5425,0.0000,-1832.1454,5684.7645,-5046.3328,6846.4052,-170.1196,-4364.2429,-3349.8876,6542.0541,-6507.5333,515.6998,309097.1659,330759.0466,322751.8079,322432.0012,330294.4071,328472.8112,329926.0791,327174.6776,157913224.2099,157937757.8976,157881584.6168,157902466.5715,327527.1438,157894064.6517,3466.1946,4285.4048,3338.9507,3613.5688,-4416.4120,0.0000,726.8548,504.5238,-5191.9225,-6736.4729,1501.4840,3600.1323,-2139.5851,-3111.7530,2608.5657,2917.5914,-3633.8446,-3148.9178,5315.0855,-3657.0912,3129.1077,-2121.4342,-2298.8110,-2201.5567,-5579.1734,-1119.1637,-3266.5610,6064.1234,-66.7176,1829.0311,396.4694,5184.6570,4625.8033,-5502.2184,4957.8374,-2250.8615,-1486.7345,618.2483,-6028.4339,-2942.9263,2392.7026,-4864.1707,-1315.0546,-5393.3213,1970.4766,-4954.6147,-5014.9784,3356.4288,-4510.2243,-4581.4434,0.0000,1279.1969,-1546.8701,4844.0690,5442.7890,6352.9062,4971.3497,3454.8562,2132.7237,-1087.0694,6494.4941,5144.4729,-2814.2687,2771.0189,-3910.3061,-1500.7192,3162.8977,5649.2948,3585.5634,-6649.4572,5150.9366,6900.1008,6087.4098,2349.8597,4475.5929,-4265.3710,789.2014,-5324.4046,6017.6076,-5022.5833,4305.7869,5494.0833,2525.1206,2491.0629,5351.9860,-6509.2163,5377.4460,-3493.4535,2502.8592,0.0000,6653.0965,3908.0975,-4480.1470,987.9419,-6517.1069,3444.4851,-2542.5746,-2260.8497,36.6216,-5308.0600,-143820.2763,-146600.6537,-145345.3358,-144267.9639,-147892.5271,-146565.0687,-138582.0777,-140141.1498,193154374.9724,193152290.7164,193154872.4891,193143171.2449,-141502.7353,193148358.5410,489.1917,4201.1407,-2880.8463,5104.4233,-3310.6761,0.0000,6233.8188,-3245.9733,3424.3552,-102.9513,-4156.1824,-4307.2275,-1226.7802,3564.6856,3492.9376,5149.8530,-2740.7201,3807.0011,3243.7766,5340.7887,-4525.8255,4339.3407,395.4197,2894.2256,-2648.0449,2013.9283,-5401.6149,-512.7620,-4652.4031,-5510.1166,-3794.6850,964.0806,-1400.8522,-1472.9904,2132.2992,-5420.8993,5096.7507,-5397.4149,-3201.1571,-4283.9366,-3782.6611,-4723.0602,-4465.0921,-3.0389,1459.5848,-4332.2510,-1102.8240,4110.8496,-3482.3412,4971.9078,0.0000,5144.6623,398.5218,-4572.7578,-4049.6181,1016.5251,-4447.2725,-1872.7777,-6246.1008,4925.5711,1527.2905,-1853.4259,-4272.6930,-5400.0034,535.3354,5894.4755,-4567.0565,-171.0589,5062.7195,-1042.8057,4624.7247,-133.1290,-1285.6830,4481.8821,-3671.5451,-4400.1380,-2621.2658,460.5847,3218.3679,4473.8481,2671.8067,-4146.1451,5063.0775,5417.1810,3876.2771,-2314.1988,4312.4067,-3451.6633,-5656.1806,0.0000,717.1134,325.9512,1516.2681,253.8620,2073.1394,-4140.4884,-5482.2059,-715.2843,2358.3111,4381.1474,-178604.7074,-183476.2087,-181510.3465,-178394.0307,-176450.7563,-186319.8056,-189910.2188,-180778.1824,1538312.8191,1515171.6168,1528910.6024,1539609.4244,-181909.9296,1534558.5613,
600.000,-5040.2687,-2193.4732,-4680.7266,-660.8757,2800.5123,0.0000,4415.7697,-6102.0803,2824.3115,-2419.8634,-5488.1847,4837.4986,-6747.4922,3226.1489,6449.0560,5075.5145,4480.7796,-4672.7755,-364.5917,-4248.9812,2550.1152,4758.9871,-6615.5663,-5682.1271,-4285.8820,5523.9263,-4574.1260,-1789.2108,4847.3969,4613.0044,-5983.8122,5312.8649,-3895.4337,2947.6484,4622.8396,2594.9336,3837.7663,3921.4049,-475.7905,2648.5819,6342.7601,-3431.2429,5212.1418,2993.4504,-6076.9884,-2989.8114,-5423.0926,-3988.7310,-5309.2230,-2868.1571,0.0000,3948.6170,6169.2845,3027.9716,2431.3161,-968.4671,3558.7978,-4396.8418,129.4743,-4082.4990,3166.6533,-3109.7792,4368.9228,4615.4034,-6355.5318,3997.1005,5224.2184,-2574.5880,3832.9561,-2544.4399,2055.7476,943.2360,4163.5821,4422.1200,5392.2138,-3429.6514,-6500.6538,-5241.2562,815.7460,-2178.7320,4883.6355,2642.2446,5309.7141,4613.8865,2638.8156,-964.2766,1742.1491,2832.6636,-1092.3177,0.0000,-343.4947,6193.2015,-5330.7360,6783.0230,-1752.9926,-3412.0173,-4705.5906,5804.7452,-6666.8083,-1019.1302,312073.7084,333466.6565,325593.7531,325382.8408,333225.0906,331424.3119,332796.8980,329913.7042,153658767.0817,153683079.8813,153626767.6043,153648306.8384,330434.2121,153639590.8572,4644.3438,5741.8472,4875.3592,4055.0959,-4018.9289,0.0000,1913.9488,2262.1466,-6177.2083,-6138.6374,3162.3477,1623.5414,-971.2957,-4177.3048,1563.6984,1761.9533,-5108.4010,-1260.0559,4818.1630,-2864.0735,2478.7610,-3863.7589,-1081.7857,-327.3085,-5259.8837,-2552.7733,-2163.5787,6391.7883,-2201.0940,-117.7359,2234.0366,4329.5313,5718.6617,-6244.0795,3450.5194,-4120.0422,-3510.7133,-1521.0815,-5233.8433,-4216.5566,873.0365,-4094.4332,-3077.4035,-6068.3907,3158.2578,-3294.9092,-4150.3590,4956.3296,-3977.9438,-3054.4067,0.0000,-912.2524,-2945.5960,3183.9000,3998.5735,6409.1623,3619.8258,4127.0608,1141.0514,941.4301,5439.4561,6183.3913,-4492.9618,1284.6024,-2556.3261,-3238.5678,1507.9144,6208.8435,1616.7806,-5828.5288,4667.0262,6568.8064,4860.8686,341.8482,3561.7139,-2375.5411,2127.8578,-4391.3567,6610.4287,-5518.0866,2664.1705,4408.4133,1234.0936,815.0868,3819.6072,-5910.2061,4186.8598,-3990.5116,2469.3365,0.0000,6881.4152,2440.8399,-3070.4399,-528.2263,-6588.8325,5125.3310,-915.8380,-2670.2034,1631.6837,-6108.1400,-137363.0189,-139520.0453,-138325.4785,-137274.0266,-140981.7773,-139637.1284,-131720.3999,-132996.0024,196560106.0305,196558835.8965,196560108.2535,196549292.0639,-134577.2608,196553992.7288,-1053.7720,2820.0684,-1517.5596,5470.7727,-4943.6973,0.0000,4976.8476,-1963.9874,1456.8140,-1891.6064,-2754.5554,-4710.4205,595.1258,4355.2201,1919.5178,4250.9576,-1351.7613,4897.3539,4478.4669,4603.5187,-5949.5708,3004.2168,-1420.2863,3943.5409,-929.2931,3285.1986,-4715.5639,-2001.5088,-4293.2192,-5117.9268,-2683.2155,-854.1208,131.7985,334.3100,3670.6322,-4844.3602,4231.4673,-5501.6298,-4490.9513,-4628.2576,-2666.0159,-4417.1390,-3176.8530,1521.4633,-353.8839,-5189.2674,715.4477,2690.3193,-1905.7956,5486.2648,0.0000,5365.4606,-1142.6353,-5335.6957,-5039.2302,2451.1813,-4729.0825,-3453.1885,-6831.1662,5462.6720,2888.5459,-351.2561,-2909.4693,-4846.5447,-1009.6378,4679.8712,-4060.5391,-1686.3484,5488.8662,-2480.8900,4680.9288,-1918.7703,-2684.0563,5288.0763,-2514.9042,-5149.0082,-904.0996,-1344.1539,1583.1357,3203.4061,4096.7814,-4657.9064,4106.9700,4934.5872,4916.0060,-3520.5592,5191.3249,-4643.3377,-6404.9921,0.0000,-827.9867,1832.1437,3156.4625,-1283.5787,583.9853,-3183.9757,-4975.6325,-2761.7395,910.1649,3051.5811,-178639.5991,-183455.5997,-181429.0972,-178578.2426,-176379.0271,-186104.3866,-190044.7244,-181208.5559,1534424.5529,1511364.7231,1525785.7664,1535525.5095,-181928.9959,1530920.1945,
