sl_5_86400_20271107 Coordinates.csv
2027/11/07 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:42 2024,
Start: 2027/11/07 07:47:00.00, Stop: 2027/11/08 07:47:00.00,
TIME_UNITS,STARLINK-4688 - X-Coordinate,STARLINK-2194 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-1234 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-2194 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-2194 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5624.9009,-4672.9666,-4210.0600,3304.2889,-3331.5233,388270.5645,382073.9153,385411.3495,384935.5261,385253.3005,384602.0615,376731.3507,381062.1562,9894540.1689,9881065.6497,9901903.5262,9896277.7298,380350.1243,9899517.4616,-353.8057,703.9494,5510.2371,-2665.7855,2647.2549,92328.5881,107315.9935,105425.3677,105200.7109,113825.7378,111801.3728,109960.0563,109862.2849,299968627.5675,299985604.3966,299935045.7180,299955662.1472,108852.2429,299949025.1363,-4017.2704,-4989.6443,-402.4804,5491.4428,5423.7767,-76883.9126,-80662.3812,-79862.2515,-77157.5276,-74997.7286,-84777.9932,-88495.2859,-79170.5698,-131220025.9880,-131240261.7667,-131212970.3449,-131219481.8488,-80470.2017,-131217136.0364,
3600.000,-6471.1000,1796.6327,1559.4468,-4595.2152,-121.8786,353578.0721,337448.9011,344865.4666,343996.6630,345783.3039,344420.4217,338142.4079,340530.3887,-68116965.7520,-68137009.9572,-68104261.4550,-68114735.7976,340900.3616,-68111230.9544,2444.9099,-4343.8193,-5715.7269,5012.4324,-5325.2345,187706.5343,198865.8719,196836.0697,197836.1691,206505.8435,204145.0998,202463.1365,200179.1328,292306644.0055,292317352.1577,292278424.6870,292284981.7426,201222.2094,292287917.2958,-15.7924,4999.7345,3619.4156,-1422.0649,-4391.9494,-75602.0462,-77865.3797,-77389.7813,-78048.4813,-72768.6973,-80116.2062,-88115.5187,-80462.6119,-131247345.7386,-131266411.0864,-131231574.4148,-131247601.4602,-79053.7519,-131241531.7030,
7200.000,4457.1814,590.9437,2195.6633,3933.3948,2493.4842,295638.7434,272759.7564,281929.1609,279068.8495,284119.0486,280571.5877,277358.8986,279445.5823,-141484850.2014,-141509446.1095,-141470913.1909,-141474677.6851,279422.6224,-141478859.8033,-3436.5474,6654.5615,4605.8103,-4528.5621,6414.1033,271626.7883,278286.6884,275605.3482,278712.9589,286240.8439,281114.6426,282519.0077,281464.3680,264704355.8131,264707652.6065,264683999.9475,264678681.5144,280731.2662,264686704.1982,4015.2841,-1602.6940,-4720.1378,-3512.5192,508.7619,-74346.6123,-76086.0806,-75356.8901,-79152.2755,-70993.6099,-75384.5931,-87065.5080,-75981.3407,-131274251.5907,-131292384.3601,-131251599.5109,-131269084.6778,-77630.9411,-131265890.0005,
10800.000,-346.6294,-2220.8501,-5517.2732,-555.8231,-3554.2089,217986.3534,191044.8612,200721.8152,196451.7415,204280.5238,198276.1492,198115.0004,200003.1365,-205203774.3894,-205230746.3643,-205193126.4777,-205187624.3652,199854.7989,-205198062.7475,4142.3328,-5811.3081,-2935.1981,2711.4299,-4625.1758,338448.9747,338618.9508,336594.2028,344039.2059,347852.6140,338713.7538,344844.2605,341694.8737,219044118.8745,219039433.0431,219031176.1569,219022604.4708,342233.6300,219027467.4491,-5534.0287,-2917.7756,3022.5526,6362.6938,3679.2237,-73115.9494,-74591.6811,-73927.1881,-76404.9279,-69659.4151,-76223.5362,-85373.6606,-77891.7731,-131300578.5434,-131318164.6267,-131273298.5944,-131288197.1704,-76201.8794,-131290210.9134,
14400.000,-3628.1014,3656.1947,6864.2218,-3910.6599,4119.0330,125519.6785,97249.4495,106554.5611,103124.0859,111438.0942,105524.4934,105439.1733,107175.0366,-254926536.2618,-254953685.2998,-254922531.9332,-254910413.8413,107307.8038,-254921530.2004,-4663.6187,2099.0358,978.6083,-1584.2212,522.5648,383579.5550,376071.0056,375874.9491,385524.6327,387307.1452,377187.2166,385218.8289,381835.6110,158440258.1508,158427610.4807,158431910.2352,158425940.8032,381738.9989,158424277.6155,3589.3997,5413.8146,439.9237,-5522.2050,-5516.1345,-71908.7911,-73211.5516,-73100.9576,-72491.0494,-68777.7427,-78388.0150,-83032.8675,-72958.1730,-131326196.6654,-131343732.8499,-131296557.7738,-131307835.0037,-74766.6776,-131314494.4258,
18000.000,5523.5305,-4957.2952,-5718.2371,6621.9149,-4470.8613,24200.0527,-2603.7594,5535.9464,3112.8279,11593.7697,6377.0213,5361.3640,7764.9792,-287260640.8524,-287285891.6989,-287264651.8310,-287249999.6900,7737.0770,-287256547.8624,4126.1140,2201.4598,1473.9139,1542.7998,3643.0924,403800.7413,388380.6905,390970.0251,401279.0696,401953.8333,392318.8093,400791.0439,396775.2038,87026613.0627,87006617.1863,87018817.6085,87017673.9271,396671.9184,87010806.2767,571.1040,-4219.1686,-3663.7492,1427.1652,3781.5443,-70724.1849,-71890.0267,-72715.1071,-69165.6816,-68387.9894,-79579.5542,-79999.2751,-75092.1386,-131351019.5090,-131369067.4073,-131321117.5636,-131329056.8447,-73325.4468,-131338740.5220,
21600.000,-5094.9712,4952.5320,2906.4425,-5886.5483,3870.3074,-79329.4416,-102037.6920,-95847.3916,-97435.3796,-88809.1181,-93533.3490,-95408.6688,-92124.2625,-299999731.8989,-300021295.7017,-300011018.6131,-299997198.2689,-92440.9783,-299996485.8193,-1607.6638,-4758.6362,-4189.4145,-1223.2654,-5700.9298,397513.4059,374895.2965,380965.1329,390922.0724,390641.0419,382416.7532,390279.1766,385687.6117,9674540.2263,9648369.7906,9663197.8870,9666174.9933,386040.0734,9658372.7472,-4399.0663,110.0409,4708.0737,3470.8243,370.0392,-69561.4244,-70601.9493,-72486.9088,-66405.5832,-68566.4316,-79903.6868,-76185.3397,-70116.8395,-131375009.7070,-131394143.4504,-131346700.8808,-131352390.9010,-71878.2988,-131362949.1864,
25200.000,3506.4583,-2541.3162,152.2483,2661.2092,-1379.1698,-178178.8529,-194596.4540,-191132.9984,-192067.3802,-183390.2804,-187992.2264,-189700.8017,-187355.8105,-292274105.0954,-292290649.0199,-292290172.1181,-292278331.2102,-186762.9008,-292271383.5138,-2364.3124,4923.7285,6271.3098,-828.4407,5216.9046,364875.6609,336615.1341,346517.9023,355360.9476,353610.8382,347737.3246,354007.5565,350833.6569,-68339383.1700,-68370078.3463,-68357483.4226,-68352638.7741,350500.4792,-68356342.7717,5465.8668,4051.0370,-2992.9785,-6367.6076,-4306.3647,-68419.9815,-69333.6996,-72089.7994,-64140.2579,-69420.9649,-79487.2285,-71486.8677,-72051.8396,-131398181.3921,-131418932.0923,-131373060.2431,-131378262.3497,-70425.3457,-131387120.4032,
28800.000,-1952.3960,-1761.9109,-2529.5009,532.0524,-2553.9313,-265671.7218,-274279.9297,-274251.5006,-274665.3682,-267116.6561,-270914.8927,-269522.8398,-268134.9139,-264610045.6496,-264620848.1221,-264627296.4952,-264615539.7626,-269135.6885,-264607354.4609,5845.8523,-3790.7409,-6449.4938,4172.3422,-3367.4338,307825.6558,276129.6195,289792.1979,296992.1455,291972.8412,290247.7132,293465.6043,292110.3251,-141693286.5296,-141726528.7500,-141719845.7940,-141714567.7651,292319.1389,-141711253.3529,-3148.4211,-5454.8193,-506.3671,5521.6291,5446.2709,-67299.4162,-68076.9880,-71240.9280,-62329.5313,-70488.3701,-78401.2104,-66720.0082,-67450.2890,-131420599.2806,-131443399.3679,-131399986.6079,-131406993.1667,-68966.7001,-131411254.1569,
