sl_100_86400_20270416 Coordinates.csv
2027/04/16 07:47:00.0000 UTC

Generated: Tue Oct  8 16:26:30 2024,
Start: 2027/04/16 07:47:00.00, Stop: 2027/04/17 07:47:00.00,
TIME_UNITS,STARLINK-2634 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-1363 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-32204 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-3759 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-5430 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-30980 - X-Coordinate,STARLINK-31766 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-32144 - X-Coordinate,STARLINK-3663 - X-Coordinate,STARLINK-1543 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-3638 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-2659 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-31288 - X-Coordinate,STARLINK-5346 - X-Coordinate,STARLINK-4709 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-1896 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-1117 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-3851 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-30369 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-31862 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5410 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-31127 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-30758 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-2291 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-1363 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-32204 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-3759 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-5430 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-31766 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-32144 - Y-Coordinate,STARLINK-3663 - Y-Coordinate,STARLINK-1543 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-3638 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-2659 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-31288 - Y-Coordinate,STARLINK-5346 - Y-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-1896 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-1117 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-3851 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-30369 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-31862 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5410 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-30758 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-1363 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-32204 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-3759 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-5430 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-31766 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-32144 - Z-Coordinate,STARLINK-3663 - Z-Coordinate,STARLINK-1543 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-3638 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-2659 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-31288 - Z-Coordinate,STARLINK-5346 - Z-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-1896 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-1117 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-3851 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-30369 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-31862 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5410 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-30758 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6833.4865,-1456.3236,-1615.7480,-1379.4085,-1198.4982,5537.4838,1057.6323,-3055.1892,-6258.5461,4072.2222,5618.4284,5352.4365,-5491.0874,-2639.3589,-6192.4754,4649.2350,-4492.4493,-2428.8869,4354.9815,-2616.6331,1739.4875,1899.0490,6780.3601,-1358.1634,-1853.8592,1506.0297,-122.1406,-322.0003,4445.3928,4552.6483,-6772.9941,6770.2053,2351.6281,6154.2760,3833.5907,-2127.2146,3892.6511,-4375.0269,3624.7514,-180.1680,-2435.3034,202.9998,-6167.4858,-5579.5875,5190.3134,-6881.4516,6542.7099,-1275.6359,5752.4619,448.7715,5921.1868,3708.3207,5864.5088,-4774.3111,-5100.9603,4399.4986,0.0000,5.5253,1209.2096,850.7042,-4145.9008,-2933.2026,-5173.0051,3847.6446,-4169.4428,-5034.5003,2171.8384,1736.9845,4308.2576,-1081.5547,-6311.8134,2119.1957,-3119.9195,-5558.7122,6515.3299,-4746.3612,-1105.8549,-4800.4253,-827.7441,252.0454,779.1903,2695.3706,-5584.2410,437.8970,0.0000,1706.4287,2511.2358,5931.8906,-5450.2919,4259.4123,-4406.0928,-857.6019,-963.2888,4565.3755,6598.4965,1782.8058,-637.2588,-5763.8372,5620.5603,3147.3629,356307.6585,365641.9918,355490.3793,356984.7482,353752.9192,354969.1928,363100.8836,358273.6851,135789562.2516,135805403.0841,135795542.0884,135799331.2799,359982.9673,135805458.6261,108.3426,-3957.9310,-5224.9258,4801.5799,5569.3948,-3260.4749,-5054.2276,-4729.6725,2597.1062,-1876.6708,3776.0749,-1923.1844,3942.7455,-3532.5929,3049.6089,573.0082,4079.4883,-6341.8077,3134.4106,-3570.0465,-4724.6949,3750.4833,1058.0986,5798.3079,6580.7244,-6259.6166,-6057.4305,-4226.9228,-4422.5292,788.4678,994.0190,389.2880,4121.4121,-1817.4048,5342.5257,-5896.8080,-5079.6604,-271.1583,5389.4872,-6669.0564,6237.6603,6819.9102,758.3207,-1906.6680,3817.6896,511.2232,2103.4066,-5858.3276,-950.5630,4163.7359,-1787.0322,-1897.1455,2189.8311,-2679.0546,-1415.6978,-2454.1210,0.0000,4331.7595,-6598.7017,-4206.2493,5157.9232,-2960.1976,-3675.9579,1926.2443,-734.8107,-1671.2449,6272.1979,-4046.0851,-5133.5501,-5189.6968,470.9940,6087.0199,3160.3557,-2501.4830,236.7411,1827.0539,-4887.2718,1531.8040,6554.9625,-6424.6928,-3987.1273,6285.2909,-755.1546,5081.8404,0.0000,-40.3886,5621.9788,-1324.7715,183.9931,-2829.2537,-2846.5723,-5952.9534,6832.1497,3060.0728,-2095.5044,-5639.6237,-3822.6564,-321.6718,2704.4209,-5973.2015,-51374.8546,-69005.2730,-47010.9693,-46172.4900,-54188.0817,-52122.3645,-53558.9561,-51615.7392,-10549506.2404,-10574742.2849,-10555844.7562,-10539549.4763,-51199.3760,-10545344.4040,-937.2694,5468.3440,4255.8997,-4630.5301,3751.4472,2301.9421,-4617.2440,-3817.9072,-866.8766,-5264.6193,994.3697,3674.5831,1447.0657,5165.6674,-825.2457,-4965.3637,-3300.3004,1264.2403,-4455.5307,-5307.7328,4585.7181,5467.3352,858.3123,3328.2273,291.0998,2528.3327,3297.8509,-5459.2530,2956.8199,5007.4266,-1003.1557,1061.6997,5058.1542,2604.3870,-2192.4898,2906.0150,2607.0348,5188.6703,1641.2419,-1515.3669,-1427.3838,-1327.1007,2808.5046,3640.4160,-2337.3522,134.0069,612.3449,-3469.3338,3671.7805,-5487.4981,-3093.6349,-5517.1796,2762.3326,4234.7474,4439.5927,-4660.8221,0.0000,5338.2071,1678.5872,5389.0027,522.6223,5489.8923,2359.9299,-5250.7261,-5466.8099,4156.3046,-1978.6217,5315.2335,1667.5843,4445.8864,-2728.3077,2206.2952,-5213.2291,-3341.0475,1924.2568,4681.0855,-4751.3221,-4653.3659,2001.7543,2575.5587,-5643.6987,1057.0009,3827.1252,-4693.0768,0.0000,-6727.6473,2906.0020,3329.8487,-4225.8375,-4632.2219,4489.6961,-3402.7624,-526.8816,4150.2143,-350.1363,3602.8271,5758.9495,-3836.5755,2945.7982,-1320.7125,74636.8890,76070.6702,75465.7651,79366.2737,80676.2018,70521.1870,67653.7576,75733.7894,40607761.2512,40589700.6581,40636192.0042,40629419.9503,75411.1683,40619900.6484,
3600.000,-5812.9163,5097.3867,4690.1509,-2852.6016,-789.8835,-4356.4670,2464.6247,6013.9578,4188.2289,-3658.9580,-6109.5224,-5127.4985,2483.1668,6190.3969,5010.7896,-6209.0775,3675.8671,3587.9557,-5852.0690,4999.2143,2790.7969,-5298.1315,-6001.0693,-2812.1361,-972.3896,1374.4107,-1161.8296,4470.1600,-2920.8009,-6269.3867,4473.2497,-5950.1572,-4005.2877,-5824.3920,-5550.4328,3548.0429,-362.3573,2714.2192,-4769.7155,2356.1208,-537.1320,-733.8811,3162.0276,6906.7347,-4351.8901,5091.6311,-5270.4147,3946.6134,-6185.9167,-4615.7308,-5802.0774,-1322.4280,-3970.7440,6772.7498,3408.0569,-2202.5826,0.0000,-3654.3728,1220.2578,2607.7957,883.5424,5989.7775,6425.3073,-4362.8275,5404.1582,3011.7443,-4186.8303,2650.3839,-1183.4434,4600.3964,3739.4848,-4328.5962,-1299.0199,6229.8665,-5966.3667,2624.2793,4117.4032,3352.6585,-762.4441,-1462.8718,2714.2761,-4389.2760,6359.7442,-4313.3488,0.0000,-4441.0977,-4662.8246,-5751.9549,6442.9371,-1162.3362,4033.7426,3167.1525,-1001.3997,-6647.5925,-4828.9122,2086.1482,3039.3066,3931.3630,-4174.6635,-1268.6215,364144.9205,371384.5201,358349.9446,359776.9631,355416.2967,357082.2285,363978.7446,363116.0684,133925465.7024,133947768.6521,133935001.0360,133933586.5513,361707.7561,133941491.6952,1540.7124,1690.2780,2524.7800,-5624.2672,-6743.3114,4687.8577,5978.7583,3165.1951,-4482.3461,5362.3168,-1135.4858,4313.3381,-4233.4883,2146.8755,-2704.6370,2494.0444,-5758.2452,5043.4901,-3788.3974,-163.3927,5194.7047,-1082.3837,627.9003,-4167.2657,-5855.1138,4218.8163,1506.9798,2995.5492,6263.9339,2261.3412,-2523.3088,2046.5578,-5630.4231,3337.5287,-3873.0487,2435.0395,4374.1199,-4368.8324,-3236.5724,4015.0805,-4680.3008,-4256.5098,-3866.7959,-468.8042,-114.5364,-2114.8520,235.5782,5689.7198,2994.1566,-3054.1980,3555.4310,5407.2489,1393.9733,199.0527,-2547.5896,5900.3600,0.0000,-5221.5240,4638.0894,5726.8401,-4943.6679,349.8673,1112.9875,3007.9996,-2935.9075,-3076.0634,-5237.3785,4302.5939,4624.1412,3003.2055,-3415.7581,-2603.9648,-4863.5370,2631.2209,2435.5713,-5281.9888,1605.0780,-5353.4884,-6427.0594,2294.4322,966.8771,-4676.4658,-2429.9292,-4002.4058,0.0000,-3837.8637,-1765.9022,3870.9971,-2451.8842,5682.8561,-1481.1294,2709.1297,-5278.6957,-1813.9094,3855.2620,4647.3569,-168.6013,-3302.2984,832.3389,5996.3566,39772.3387,23979.3700,45591.7995,45037.6290,37316.6143,39246.7123,38548.7803,41448.6868,25050548.4648,25028082.5941,25036876.5671,25052504.9363,40593.9710,25053799.9968,-3384.7575,-4358.2766,-4446.6772,2559.9069,706.7372,2372.2479,2465.6007,223.7134,-3012.0363,2364.7273,2859.2559,999.8074,-4878.6176,-1828.3730,-3990.8794,1315.4555,-1021.4244,3058.3764,-122.8061,4754.8856,-3422.5192,-4297.6239,3369.8776,-4622.3514,3392.0754,-5316.1906,-6638.5681,4321.9595,563.9798,-1459.0348,4622.3512,2741.8075,-657.2030,1698.2646,-1498.0944,-5417.2529,-5347.2798,-4454.6014,3407.9529,5000.2069,4955.5739,5436.6141,-4651.6772,-390.1972,5279.8348,-4159.5369,-4455.1759,73.0158,538.6067,4109.5784,-1230.8014,4084.7714,-5405.9174,-1443.0681,-5455.8946,2708.8259,0.0000,-2603.3528,-4991.6225,-2828.8959,4332.3564,-3413.3819,1811.0751,4226.7364,3143.6101,-5195.7245,-1738.7314,-4718.5572,-5000.3404,-4220.3512,4661.4937,-4579.9403,4625.7666,-1605.2153,2162.0369,-3621.6244,5291.6005,2652.7424,2397.3862,-6373.8457,6317.8707,2591.7206,-319.6417,3648.7634,0.0000,3686.3187,-4646.7085,68.8746,210.0791,3720.3575,-5418.4009,5499.2253,4348.4685,-133.2328,-3148.6936,-4703.8987,-6247.8157,4643.4505,-5438.6104,-3130.6146,73987.1556,74300.4110,75060.4940,75575.3960,80092.7616,72041.3225,64900.8022,73100.3735,40613072.3385,40594266.0737,40639505.9908,40636183.0731,73845.6315,40625318.7937,
7200.000,2286.0474,-6896.1817,-6653.4812,5175.3534,2608.2111,418.0928,-4571.8953,-5807.4125,125.1031,2310.4061,4245.2739,1621.7777,1911.4055,-6122.4295,-992.5365,4601.1147,-956.3826,-4054.5013,4541.4028,-6194.8774,-5556.2029,6836.6191,2887.3716,6146.3725,4176.2575,-4764.9339,-868.8412,-6665.0812,150.9508,4768.7388,-517.3590,2584.7469,3428.9196,2796.3909,5419.0828,-4962.8914,-3874.6787,-945.8809,3661.0807,-4792.5201,4356.8914,2698.0035,623.8838,-5630.1902,2862.2622,-1227.1272,2392.3187,-5051.5471,3662.4866,6650.9536,2946.4657,-457.6133,1430.3596,-6233.9475,-1742.8041,-237.7286,0.0000,5078.9592,-4321.4630,-4255.6656,4084.1698,-6684.4343,-4375.5075,3667.1096,-4969.7065,-725.3721,4976.5579,-5516.1428,-3094.7894,-6754.2952,-376.2767,5585.8496,4246.1520,-4007.6312,2302.7632,-361.6635,-6343.8604,-1113.6973,2755.4309,-630.5035,-6049.0918,5029.7072,-3977.6117,6506.5648,0.0000,3134.1930,5668.5311,3373.5642,-4465.4551,-1561.2744,-3492.0103,-5483.2778,3724.4108,5612.0477,1151.4025,-5500.3931,-5595.7978,-1685.5600,2276.7054,-2012.0558,343341.0797,353738.1268,338492.3542,340757.8705,334204.1493,338225.9785,341726.0439,339329.8208,122885951.5070,122913281.3777,122902252.8615,122897859.1949,340368.3682,122902600.9284,-3484.7016,95.3773,211.2855,4170.1043,4251.1022,-4272.6996,-5058.7826,-33.6258,4993.2415,-6194.6306,-2663.1320,-4413.3270,4084.0079,-109.0727,2328.5142,-3802.2451,4992.3226,-1232.3377,2594.4620,2811.2824,-3933.5860,-901.3313,-3027.5662,1657.7840,2821.4215,-1471.2363,3742.0127,-1753.5868,-5828.5810,-3674.9250,4323.9823,-4328.5928,4374.6823,-3918.6744,683.2429,1668.1193,-3241.5633,6729.6357,-1776.7775,97.8351,1846.6124,113.8502,6096.8699,2591.2548,-4303.6881,3986.2644,-3548.2226,-3339.0962,-3821.0213,1825.5919,-4053.0901,-6892.8446,-5240.6565,2016.2458,5960.0761,-6761.3202,0.0000,4242.0646,-1517.7791,-5190.5814,2120.7543,1470.3724,2544.7393,-5704.8964,4660.5382,6473.2190,2012.1131,-4009.4627,-3411.8457,-647.0531,5907.0141,-1800.6311,5317.8104,-953.6934,-4480.3058,6903.2425,1189.0012,6655.2905,3490.0639,2859.9136,708.1658,1028.3604,4335.5610,2347.6782,0.0000,5998.1322,-2506.2964,-4987.8331,3493.1648,-6705.6577,5204.1124,853.3505,1990.3212,-267.9863,-4938.1432,-3030.6280,2736.4158,6189.1214,-4781.6427,-3669.2537,134622.8280,115615.8901,135470.2084,132585.8577,126471.9684,129515.6894,127802.6561,128858.8699,58960698.4611,58942495.4878,58942072.2244,58955436.2060,129992.1611,58963254.6974,5486.5503,485.0235,1939.7838,1467.6960,-4667.6217,-5315.8425,1193.0324,3528.0022,4652.8529,2001.5797,-4665.9076,-4884.7995,5233.4665,-2963.2800,6465.6367,3295.0228,4664.4386,-5460.7181,4602.0766,-1198.3526,-356.9127,354.0547,-5511.6541,2459.3371,-4631.0114,4789.4651,5729.9761,-459.7201,-3761.6163,-3211.7417,-5379.1929,-4666.6604,-4160.5531,-4987.0762,4256.2520,4506.5849,4712.3290,222.5089,-5328.5964,-4884.0132,-4951.1211,-6405.7479,2991.5119,-3114.9863,-4502.8976,5490.4743,5404.1111,3349.7313,-4425.2067,-95.6531,4752.2796,-85.4253,4156.3328,-2254.4220,3037.0941,1124.3736,0.0000,-1898.5605,5175.8329,-1597.7813,-4789.9761,-891.9993,-4502.0499,161.6071,1142.8478,1741.2251,4365.7735,1112.2332,5139.9305,1376.7390,-3532.3166,3458.3666,-735.8867,5588.9861,-4573.0964,283.9313,-2447.6762,1205.0194,-5288.1117,6266.4958,-3354.7062,-4646.7025,-3447.0039,-384.3990,0.0000,1518.4380,2821.0035,-3444.3592,3916.4376,-396.9630,2906.7905,-4117.0506,-5484.6062,-3999.1345,4718.1648,2923.3568,3071.7435,-2622.3498,4418.4738,5449.3923,73765.6375,72518.4258,74322.0150,71166.7036,79029.4839,74084.8764,62816.8119,73164.3892,40619161.4433,40599070.5471,40642155.9658,40640485.7824,72272.4670,40630721.8496,
