sl_5_86400_20270720 Coordinates.csv
2027/07/20 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:42 2024,
Start: 2027/07/20 07:47:00.00, Stop: 2027/07/21 07:47:00.00,
TIME_UNITS,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-1547 - X-Coordinate,STARLINK-5367 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-1547 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-1547 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2477.5750,3614.7456,0.0000,3708.6516,-5031.9836,48119.2763,46537.3314,41779.5538,41276.9276,49431.2353,47493.5297,48326.7342,45521.1877,157359086.8456,157336971.7898,157353504.3262,157344832.3834,46153.3516,157352093.8896,6158.8286,4240.2273,0.0000,5732.3134,-1705.4716,-388903.6103,-383137.8666,-392137.8632,-391095.4963,-393952.5285,-392799.2759,-384660.4458,-386787.3607,199982655.1945,199964431.3006,199973311.3416,199970145.5756,-387836.5002,199966997.2464,1184.3794,4098.3571,0.0000,-25.0702,-4385.1643,-111390.9897,-109506.2593,-110454.1800,-107106.0821,-105394.2403,-115388.8475,-118652.4320,-112122.7734,-3831067.0151,-3836851.5045,-3860468.6248,-3845411.7025,-110766.0225,-3842171.4196,
3600.000,-3711.0583,-5228.7846,0.0000,-4353.0061,6512.8872,140459.4888,144171.8329,137226.8711,138070.8923,145910.5978,143997.0940,144306.6724,143025.5861,100180624.3853,100161422.4532,100167605.9372,100163152.7302,142339.6143,100173041.2445,-2578.3060,-420.2557,0.0000,-3128.8506,-1485.3007,-360534.7113,-356756.7975,-367165.2435,-366135.8183,-370252.1690,-368493.8542,-361764.2462,-364653.1223,233966075.5336,233945434.6612,233955335.4609,233946124.2766,-364076.1303,233949603.3269,-5010.2983,-4522.3033,0.0000,-4233.7646,1661.3335,-108550.5025,-107909.4888,-108041.7773,-108080.6203,-103197.2438,-110934.2818,-118475.4507,-107952.3172,-3878756.9791,-3876566.8449,-3904222.2724,-3885630.3877,-109472.2719,-3888166.7057,
7200.000,4277.2960,5839.7518,0.0000,3947.1739,-5438.0426,222990.2846,231375.2860,224000.9243,227269.5138,233357.1868,229882.4971,231751.4522,228859.8313,36138495.4432,36123466.3083,36119938.4481,36125296.5058,229535.6881,36130798.2949,-2621.0072,-3040.4347,0.0000,-1576.4970,3629.7785,-314942.1923,-307122.4131,-318390.6676,-316271.0190,-322892.5766,-318548.8155,-315398.5439,-316580.6637,251974258.2836,251953239.0130,251958408.7597,251948257.2551,-316839.9016,251956718.4959,4497.7192,2128.5705,0.0000,5334.2298,2151.1202,-106231.8602,-106545.8840,-106004.3317,-109503.4626,-101458.9553,-106121.6121,-117619.5111,-109842.2276,-3927074.9986,-3917581.8628,-3946455.4122,-3926749.8419,-108170.1094,-3934180.6530,
10800.000,-3605.9720,-4600.1614,0.0000,-3167.0062,1907.7448,293202.5605,302762.3208,296424.7845,304524.3621,306090.8594,299469.8477,304979.3320,302453.9676,-30393384.3508,-30404497.0892,-30413575.1206,-30399126.7469,302109.8501,-30400655.8639,5698.4708,4927.5165,0.0000,5508.3682,-4809.7266,-251100.9466,-237291.3640,-248970.9908,-246507.9606,-254950.5357,-246705.4389,-248310.8849,-249048.6393,252771403.9873,252752197.2876,252748366.7737,252744294.4110,-249125.0962,252752812.1108,-127.9014,1566.4160,0.0000,-2504.0943,-4548.3092,-104277.6752,-105281.8246,-104538.9974,-107415.7679,-100165.7833,-106454.4229,-116116.7926,-105122.5323,-3975871.8445,-3960051.0419,-3987219.2389,-3969928.3504,-106859.6351,-3980213.2494,
14400.000,633.4084,1331.8929,0.0000,1453.8435,2385.4031,346427.0067,353854.0695,349794.5645,360112.0642,359362.5154,351635.8743,359106.8802,355236.6319,-94869480.2014,-94878131.7498,-94886559.8541,-94868795.4427,355361.0700,-94875864.3171,-5097.4682,-5255.4559,0.0000,-6298.4154,5140.7741,-171744.0011,-151826.2457,-163435.6537,-162419.6975,-170797.7322,-162114.1007,-164655.5169,-165443.6656,236297397.6402,236281659.1285,236267888.2411,236274254.1026,-165254.2697,236278034.1687,-4374.0521,-4309.2792,0.0000,-2205.7081,3901.4075,-102514.5808,-104069.9902,-103687.3774,-103565.2855,-99329.0045,-108823.0606,-113963.5509,-107339.8545,-4024968.4858,-4003825.4518,-4026971.7521,-4015464.1564,-105540.9498,-4026264.4824,
18000.000,3764.6496,2775.7838,0.0000,1659.7916,-5340.3682,378955.9497,381438.4053,380692.2462,391548.7028,389637.1148,382067.4922,390387.1986,385469.1918,-152883207.4005,-152891539.9136,-152893590.1439,-152880200.8445,385823.9864,-152888441.1744,2315.4521,4590.1753,0.0000,4015.9295,-4295.2391,-81230.4589,-56332.9090,-67343.2855,-67571.6731,-75829.2171,-67909.5241,-69765.8705,-70459.5346,203672339.1964,203660834.9594,203639968.4829,203656041.5052,-70599.4577,203652676.3626,5084.1938,4365.5651,0.0000,5257.0073,-672.5344,-100873.9518,-102888.0248,-103324.4006,-100252.8364,-98987.9862,-110237.8509,-111119.6166,-102472.3178,-4074167.6831,-4048665.5412,-4066633.3010,-4063474.0121,-104214.1550,-4072334.3400,
21600.000,-6580.6433,-5841.7891,0.0000,-5140.7938,5936.5434,388337.6396,383805.7627,387175.9438,397596.9440,394774.7297,388309.7228,396451.8712,392031.7510,-200468127.0884,-200478480.1617,-200471111.8760,-200468019.8399,391494.8823,-200472215.2286,388.0524,-3288.6718,0.0000,-751.3654,1749.5432,15101.3639,42937.6456,33118.3134,32065.8737,23899.4720,30921.6546,30123.7620,28792.6590,157120413.9112,157112903.8657,157090170.6750,157109910.8729,28761.9179,157100992.1756,-1432.5443,-1732.8370,0.0000,-4434.5700,-3023.9655,-99321.0511,-101723.4762,-103191.8682,-97507.2886,-99220.2020,-110766.0913,-107501.4521,-104599.2328,-4123266.7612,-4094346.4927,-4107242.3594,-4113944.4590,-102879.3526,-4118422.8097,
25200.000,5268.6361,6535.3202,0.0000,6604.0461,-4592.0918,373560.7026,360868.8192,368854.3301,378124.7450,374041.5523,369643.7696,376374.1055,371149.9811,-234369173.8746,-234383659.0688,-234367103.8943,-234374939.6846,371963.8901,-234372387.4338,-2379.6718,1119.6232,0.0000,-1706.6314,2063.5504,111351.2340,139503.8271,131537.5843,130034.7174,122177.7381,128394.6905,128113.9525,125993.9037,99818269.5643,99813547.2988,99794287.3695,99807596.3420,126437.4019,99799556.2238,-3476.9473,-1994.0341,0.0000,305.0776,4687.7536,-97835.5283,-100568.6110,-102967.6772,-95261.5445,-100145.8908,-110539.9645,-102997.7373,-99999.4362,-4172070.7344,-4140686.4239,-4149457.8237,-4166172.2489,-101536.6450,-4164529.8793,
28800.000,-629.1868,-4922.0494,0.0000,-4533.8462,2428.2757,335152.8119,314169.7102,326871.8383,334481.1374,327884.6471,326993.9038,330150.9874,329188.0353,-252265358.5236,-252285502.7933,-252262354.2128,-252272433.6371,328444.6738,-252268163.7911,4022.9096,1916.2680,0.0000,3125.3237,-5569.3057,201461.7131,227075.3427,221659.4669,219978.3756,213863.4097,218340.9050,216484.4571,216890.0646,35678234.1843,35674288.0543,35662333.6328,35659514.3804,216131.0354,35660501.1555,5366.4445,4464.8356,0.0000,4027.4848,-3245.9543,-96404.3066,-99418.2255,-102352.1713,-93475.1057,-101520.0228,-109635.5051,-98137.0874,-101626.6808,-4220404.9332,-4187545.0818,-4193424.2701,-4216494.9125,-100186.1355,-4210655.5366,
